Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
24,35,11.0,+1:49,,7.0,Latour Pierre,4,AG2R La Mondiale,1:49 1:49,\u25b23,4,2018
25,96,17.0,+2:12,,9.0,Roson Jaime,5,Movistar Team,2:12 2:12,\u25b24,4,2018
22,117,19.0,+2:36,,8.0,Vincent L\xe9o,6,Groupama - FDJ,2:36 2:36,\u25b22,4,2018
23,23,24.0,+2:50,,5.0,Geoghegan Hart Tao,7,Team Sky,2:50 2:50,\u25bc2,4,2018
24,181,25.0,+2:58,,11.0,Tolhoek Antwan,8,Team LottoNL-Jumbo,2:58 2:58,\u25b23,4,2018
23,174,26.0,+3:07,,10.0,Gebreigzabhier Amanuel,9,Team Dimension Data,3:07 3:07,\u25b21,4,2018
25,13,29.0,+3:11,,12.0,Conti Valerio,10,UAE-Team Emirates,3:11 3:11,\u25b22,4,2018
24,161,31.0,+3:53,,14.0,Martin Guillaume,11,Wanty - Groupe Gobert,3:53 3:53,\u25b23,4,2018
23,184,43.0,+7:55,,19.0,Kuss Sepp,12,Team LottoNL-Jumbo,7:55 7:55,\u25b27,4,2018
23,164,45.0,+8:39,,15.0,Eiking Odd Christian,13,Wanty - Groupe Gobert,8:39 8:39,\u25b22,4,2018
24,16,47.0,+9:56,,17.0,Ravasi Edward,14,UAE-Team Emirates,9:56 9:56,\u25b23,4,2018
25,15,63.0,+17:46,,22.0,Petilli Simone,15,UAE-Team Emirates,17:46 17:46,\u25b27,4,2018
22,105,68.0,+19:48,,29.0,Knox James,16,Quick-Step Floors,19:48 19:48,\u25b213,4,2018
23,93,71.0,+20:40,,27.0,Carretero H\xe9ctor,17,Movistar Team,20:40 20:40,\u25b210,4,2018
25,167,72.0,+21:09,,20.0,Smith Dion,18,Wanty - Groupe Gobert,21:09 21:09,\u25b22,4,2018
22,102,75.0,+22:01,,2.0,De Plus Laurens,19,Quick-Step Floors,22:01 22:01,\u25bc17,4,2018
22,133,76.0,+22:04,,4.0,Hamilton Lucas,20,Mitchelton-Scott,22:04 22:04,\u25bc16,4,2018
21,185,83.0,+23:50,,13.0,Powless Neilson,21,Team LottoNL-Jumbo,23:50 23:50,\u25bc8,4,2018
23,123,87.0,+24:32,,24.0,Fabbro Matteo,22,Team Katusha - Alpecin,24:32 24:32,\u25b22,4,2018
24,62,90.0,+24:47,,16.0,Ackermann Pascal,23,BORA - hansgrohe,24:47 24:47,\u25bc7,4,2018
25,34,94.0,+26:10,,18.0,Gougeard Alexis,24,AG2R La Mondiale,26:10 26:10,\u25bc6,4,2018
24,112,95.0,+26:17,,31.0,Armirail Bruno,25,Groupama - FDJ,26:17 26:17,\u25b26,4,2018
23,136,97.0,+27:00,,,Power Robert,26,Mitchelton-Scott,27:00 27:00,-,4,2018
23,127,101.0,+27:36,,21.0,Restrepo Jhonatan,27,Team Katusha - Alpecin,27:36 27:36,\u25bc6,4,2018
22,53,108.0,+29:53,,23.0,Garcia Cortina Ivan,28,Bahrain Merida Pro Cycling Team,29:53 29:53,\u25bc5,4,2018
24,57,112.0,+31:38,,33.0,Pibernik Luka,29,Bahrain Merida Pro Cycling Team,31:38 31:38,\u25b24,4,2018
21,111,115.0,+32:35,,34.0,Gaudu David,30,Groupama - FDJ,32:35 32:35,\u25b24,4,2018
22,116,116.0,+32:50,,25.0,Thomas Benjamin,31,Groupama - FDJ,32:50 32:50,\u25bc6,4,2018
24,87,118.0,+32:57,,26.0,Turgis Anthony,32,"Cofidis, Solutions Cr\xe9dits",32:57 32:57,\u25bc6,4,2018
22,94,124.0,+34:58,,28.0,Castrillo Jaime,33,Movistar Team,34:58 34:58,\u25bc5,4,2018
24,132,125.0,+35:23,,30.0,Edmondson Alexander,34,Mitchelton-Scott,35:23 35:23,\u25bc4,4,2018
24,43,129.0,+37:55,,32.0,Bohli Tom,35,BMC Racing Team,37:55 37:55,\u25bc3,4,2018
24,197,135.0,+42:09,,36.0,Tusveld Martijn,36,Team Sunweb,42:09 42:09,-,4,2018
23,215,137.0,+46:48,,37.0,Manzin Lorrenzo,37,Vital Concept Cycling Club,46:48 46:48,-,4,2018
23,192,140.0,+49:23,,39.0,Bauhaus Phil,38,Team Sunweb,49:23 49:23,\u25b21,4,2018
24,25,3.0,+1:09,,1.0,Moscon Gianni,1,Team Sky,17:18:02 17:18:02,-,5,2018
24,91,9.0,+2:10,,3.0,Soler Marc,2,Movistar Team,1:01 1:01,\u25b21,5,2018
24,71,12.0,+2:24,,2.0,Benoot Tiesj,3,Lotto Soudal,1:15 1:15,\u25bc1,5,2018
24,35,13.0,+2:24,,4.0,Latour Pierre,4,AG2R La Mondiale,",, 1:15",-,5,2018
24,181,17.0,+3:20,,8.0,Tolhoek Antwan,5,Team LottoNL-Jumbo,2:11 2:11,\u25b23,5,2018
22,117,19.0,+3:37,,6.0,Vincent L\xe9o,6,Groupama - FDJ,2:28 2:28,-,5,2018
23,23,21.0,+3:51,,7.0,Geoghegan Hart Tao,7,Team Sky,2:42 2:42,-,5,2018
24,161,22.0,+4:15,,11.0,Martin Guillaume,8,Wanty - Groupe Gobert,3:06 3:06,\u25b23,5,2018
25,13,23.0,+4:42,,10.0,Conti Valerio,9,UAE-Team Emirates,3:33 3:33,\u25b21,5,2018
