Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
24,102,85.0,+4:14,,27.0,Bouet Maxime,24,AG2R La Mondiale,4:02 4:02,4,2011,▲3
24,174,93.0,+4:22,,4.0,Goss Matthew,25,HTC - High Road,4:10 4:10,4,2011,▼21
22,139,96.0,+4:28,,28.0,Vichot Arthur,26,FDJ,4:16 4:16,4,2011,▲2
24,69,100.0,+4:55,,33.0,Zeits Andrey,27,Pro Team Astana,4:43 4:43,4,2011,▲6
23,168,110.0,+5:50,,30.0,Malori Adriano,28,Lampre - ISD,5:38 5:38,4,2011,▲2
21,213,116.0,+6:46,,32.0,Delaplace Anthony,29,Saur - Sojasun,6:34 6:34,4,2011,▲3
24,123,123.0,+7:09,,36.0,Ciolek Gerald,30,Quickstep Cycling Team,6:57 6:57,4,2011,▲6
24,203,129.0,+7:21,,26.0,De Gendt Thomas,31,Vacansoleil - DCM,7:09 7:09,4,2011,▼5
23,156,137.0,+8:11,,13.0,Gallopin Tony,32,"Cofidis, le Crédit en Ligne",7:59 7:59,4,2011,▼19
24,149,159.0,+10:00,,34.0,Schär Michael,33,BMC Racing Team,9:48 9:48,4,2011,▲1
24,193,162.0,+10:33,,18.0,Galimzyanov Denis,34,Team Katusha,10:21 10:21,4,2011,▼16
23,22,172.0,+11:40,,38.0,Izagirre Gorka,35,Euskaltel - Euskadi,11:28 11:28,4,2011,▲3
24,82,175.0,+11:51,,31.0,Amador Andrey,36,Movistar Team,11:39 11:39,4,2011,▼5
24,159,184.0,+14:00,,35.0,Zingle Romain,37,"Cofidis, le Crédit en Ligne",13:48 13:48,4,2011,▼2
25,196,185.0,+14:25,,37.0,Isaychev Vladimir,38,Team Katusha,14:13 14:13,4,2011,▼1
24,106,188.0,+15:16,,39.0,Kadri Blel,39,AG2R La Mondiale,15:04 15:04,4,2011,-
25,117,7.0,+0:12,,1.0,Thomas Geraint,1,Sky Procycling,17:37:09 17:37:09,5,2011,-
24,114,8.0,+0:12,,2.0,Boasson Hagen Edvald,2,Sky Procycling,",, ,,",5,2011,-
25,41,15.0,+0:20,,4.0,Gesink Robert,3,Rabobank Cycling Team,0:08 0:08,5,2011,▲1
23,183,19.0,+0:58,,5.0,Gautier Cyril,4,Team Europcar,0:46 0:46,5,2011,▲1
23,198,25.0,+1:12,,6.0,Silin Egor,5,Team Katusha,1:00 1:00,5,2011,▲1
24,118,28.0,+1:18,,7.0,Urán Rigoberto,6,Sky Procycling,1:06 1:06,5,2011,▲1
24,45,35.0,+1:34,,8.0,Mollema Bauke,7,Rabobank Cycling Team,1:22 1:22,5,2011,▲1
24,151,38.0,+1:45,,9.0,Taaramäe Rein,8,"Cofidis, le Crédit en Ligne",1:33 1:33,5,2011,▲1
23,116,44.0,+2:06,,11.0,Swift Ben,9,Sky Procycling,1:54 1:54,5,2011,▲2
24,137,48.0,+2:25,,13.0,Roux Anthony,10,FDJ,2:13 2:13,5,2011,▲3
25,66,49.0,+2:29,,14.0,Kreuziger Roman,11,Pro Team Astana,2:17 2:17,5,2011,▲3
24,93,52.0,+2:36,,15.0,Koren Kristijan,12,Liquigas - Cannondale,2:24 2:24,5,2011,▲3
24,96,53.0,+2:36,,10.0,Paterski Maciej,13,Liquigas - Cannondale,",, 2:24",5,2011,▼3
25,134,54.0,+2:37,,16.0,Jeannesson Arnold,14,FDJ,2:25 2:25,5,2011,▲2
24,188,56.0,+2:47,,17.0,Rolland Pierre,15,Team Europcar,2:35 2:35,5,2011,▲2
24,208,57.0,+2:52,,18.0,Ruijgh Rob,16,Vacansoleil - DCM,2:40 2:40,5,2011,▲2
22,178,58.0,+2:59,,3.0,van Garderen Tejay,17,HTC - High Road,2:47 2:47,5,2011,▼14
25,86,62.0,+3:06,,19.0,Intxausti Beñat,18,Movistar Team,2:54 2:54,5,2011,▲1
24,211,65.0,+3:16,,20.0,Coppel Jérôme,19,Saur - Sojasun,3:04 3:04,5,2011,▲1
23,207,67.0,+3:27,,21.0,Poels Wout,20,Vacansoleil - DCM,3:15 3:15,5,2011,▲1
24,83,71.0,+3:36,,22.0,Costa Rui,21,Movistar Team,3:24 3:24,5,2011,▲1
24,95,75.0,+4:09,,23.0,Oss Daniel,22,Liquigas - Cannondale,3:57 3:57,5,2011,▲1
24,102,76.0,+4:14,,24.0,Bouet Maxime,23,AG2R La Mondiale,4:02 4:02,5,2011,▲1
22,139,82.0,+4:28,,26.0,Vichot Arthur,24,FDJ,4:16 4:16,5,2011,▲2
24,174,88.0,+4:54,,25.0,Goss Matthew,25,HTC - High Road,4:42 4:42,5,2011,-
24,69,89.0,+4:55,,27.0,Zeits Andrey,26,Pro Team Astana,4:43 4:43,5,2011,▲1
23,168,99.0,+6:26,,28.0,Malori Adriano,27,Lampre - ISD,6:14 6:14,5,2011,▲1
23,57,100.0,+6:43,,12.0,Navardauskas Ramūnas,28,Team Garmin - Cervélo,6:31 6:31,5,2011,▼16
23,156,110.0,+8:11,,32.0,Gallopin Tony,29,"Cofidis, le Crédit en Ligne",7:59 7:59,5,2011,▲3
24,149,137.0,+10:00,,33.0,Schär Michael,30,BMC Racing Team,9:48 9:48,5,2011,▲3
24,193,141.0,+10:33,,34.0,Galimzyanov Denis,31,Team Katusha,10:21 10:21,5,2011,▲3
21,213,147.0,+11:15,,29.0,Delaplace Anthony,32,Saur - Sojasun,11:03 11:03,5,2011,▼3
24,123,153.0,+11:38,,30.0,Ciolek Gerald,33,Quickstep Cycling Team,11:26 11:26,5,2011,▼3
24,203,155.0,+11:50,,31.0,De Gendt Thomas,34,Vacansoleil - DCM,11:38 11:38,5,2011,▼3
24,159,169.0,+14:00,,37.0,Zingle Romain,35,"Cofidis, le Crédit en Ligne",13:48 13:48,5,2011,▲2
24,82,180.0,+17:47,,36.0,Amador Andrey,36,Movistar Team,17:35 17:35,5,2011,-
25,196,182.0,+18:54,,38.0,Isaychev Vladimir,37,Team Katusha,18:42 18:42,5,2011,▲1
23,22,186.0,+20:13,,35.0,Izagirre Gorka,38,Euskaltel - Euskadi,20:01 20:01,5,2011,▼3
24,106,187.0,+20:26,,39.0,Kadri Blel,39,AG2R La Mondiale,20:14 20:14,5,2011,-
25,117,7.0,+0:12,,1.0,Thomas Geraint,1,Sky Procycling,22:50:46 22:50:46,6,2011,-
24,114,8.0,+0:12,,2.0,Boasson Hagen Edvald,2,Sky Procycling,",, ,,",6,2011,-
25,41,14.0,+0:20,,3.0,Gesink Robert,3,Rabobank Cycling Team,0:08 0:08,6,2011,-
23,183,18.0,+0:58,,4.0,Gautier Cyril,4,Team Europcar,0:46 0:46,6,2011,-
23,198,24.0,+1:12,,5.0,Silin Egor,5,Team Katusha,1:00 1:00,6,2011,-
24,118,27.0,+1:18,,6.0,Urán Rigoberto,6,Sky Procycling,1:06 1:06,6,2011,-
24,45,32.0,+1:34,,7.0,Mollema Bauke,7,Rabobank Cycling Team,1:22 1:22,6,2011,-
24,151,39.0,+2:13,,8.0,Taaramäe Rein,8,"Cofidis, le Crédit en Ligne",2:01 2:01,6,2011,-
25,66,45.0,+2:29,,11.0,Kreuziger Roman,9,Pro Team Astana,2:17 2:17,6,2011,▲2
25,134,47.0,+2:37,,14.0,Jeannesson Arnold,10,FDJ,2:25 2:25,6,2011,▲4
24,208,49.0,+2:52,,16.0,Ruijgh Rob,11,Vacansoleil - DCM,2:40 2:40,6,2011,▲5
24,188,51.0,+3:10,,15.0,Rolland Pierre,12,Team Europcar,2:58 2:58,6,2011,▲3
24,211,52.0,+3:16,,19.0,Coppel Jérôme,13,Saur - Sojasun,3:04 3:04,6,2011,▲6
24,93,56.0,+3:24,,12.0,Koren Kristijan,14,Liquigas - Cannondale,3:12 3:12,6,2011,▼2
23,116,60.0,+3:50,,9.0,Swift Ben,15,Sky Procycling,3:38 3:38,6,2011,▼6
23,207,62.0,+3:57,,20.0,Poels Wout,16,Vacansoleil - DCM,3:45 3:45,6,2011,▲4
24,83,64.0,+4:02,,21.0,Costa Rui,17,Movistar Team,3:50 3:50,6,2011,▲4
24,137,65.0,+4:09,,10.0,Roux Anthony,18,FDJ,3:57 3:57,6,2011,▼8
24,102,66.0,+4:14,,23.0,Bouet Maxime,19,AG2R La Mondiale,4:02 4:02,6,2011,▲4
24,96,67.0,+4:20,,13.0,Paterski Maciej,20,Liquigas - Cannondale,4:08 4:08,6,2011,▼7
22,139,69.0,+4:28,,24.0,Vichot Arthur,21,FDJ,4:16 4:16,6,2011,▲3
24,174,71.0,+4:54,,25.0,Goss Matthew,22,HTC - High Road,4:42 4:42,6,2011,▲3
22,178,73.0,+5:22,,17.0,van Garderen Tejay,23,HTC - High Road,5:10 5:10,6,2011,▼6
24,95,74.0,+5:43,,22.0,Oss Daniel,24,Liquigas - Cannondale,5:31 5:31,6,2011,▼2
24,69,83.0,+6:29,,26.0,Zeits Andrey,25,Pro Team Astana,6:17 6:17,6,2011,▲1
23,168,93.0,+8:10,,27.0,Malori Adriano,26,Lampre - ISD,7:58 7:58,6,2011,▲1
23,156,101.0,+8:59,,29.0,Gallopin Tony,27,"Cofidis, le Crédit en Ligne",8:47 8:47,6,2011,▲2
23,57,102.0,+9:06,,28.0,Navardauskas Ramūnas,28,Team Garmin - Cervélo,8:54 8:54,6,2011,-
24,123,123.0,+11:38,,33.0,Ciolek Gerald,29,Quickstep Cycling Team,11:26 11:26,6,2011,▲4
24,193,129.0,+12:17,,31.0,Galimzyanov Denis,30,Team Katusha,12:05 12:05,6,2011,▲1
21,213,130.0,+12:20,,32.0,Delaplace Anthony,31,Saur - Sojasun,12:08 12:08,6,2011,▲1
24,149,131.0,+12:23,,30.0,Schär Michael,32,BMC Racing Team,12:11 12:11,6,2011,▼2
24,203,144.0,+13:50,,34.0,De Gendt Thomas,33,Vacansoleil - DCM,13:38 13:38,6,2011,▲1
24,159,146.0,+14:00,,35.0,Zingle Romain,34,"Cofidis, le Crédit en Ligne",13:48 13:48,6,2011,▲1
25,86,152.0,+15:32,,18.0,Intxausti Beñat,35,Movistar Team,15:20 15:20,6,2011,▼17
23,22,174.0,+22:36,,38.0,Izagirre Gorka,36,Euskaltel - Euskadi,22:24 22:24,6,2011,▲2
24,106,179.0,+25:59,,39.0,Kadri Blel,37,AG2R La Mondiale,25:47 25:47,6,2011,▲2
24,82,186.0,+30:13,,36.0,Amador Andrey,38,Movistar Team,30:01 30:01,6,2011,▼2
25,196,188.0,+31:20,,37.0,Isaychev Vladimir,39,Team Katusha,31:08 31:08,6,2011,▼2
25,41,10.0,+0:20,,3.0,Gesink Robert,1,Rabobank Cycling Team,28:29:47 28:29:47,7,2011,▲2
24,151,26.0,+2:13,,8.0,Taaramäe Rein,2,"Cofidis, le Crédit en Ligne",1:53 1:53,7,2011,▲6
25,134,31.0,+2:37,,10.0,Jeannesson Arnold,3,FDJ,2:17 2:17,7,2011,▲7
24,208,33.0,+2:52,,11.0,Ruijgh Rob,4,Vacansoleil - DCM,2:32 2:32,7,2011,▲7
24,211,35.0,+3:16,,13.0,Coppel Jérôme,5,Saur - Sojasun,2:56 2:56,7,2011,▲8
25,117,36.0,+3:18,,1.0,Thomas Geraint,6,Sky Procycling,2:58 2:58,7,2011,▼5
24,114,37.0,+3:18,,2.0,Boasson Hagen Edvald,7,Sky Procycling,",, 2:58",7,2011,▼5
24,93,38.0,+3:24,,14.0,Koren Kristijan,8,Liquigas - Cannondale,3:04 3:04,7,2011,▲6
24,83,41.0,+4:02,,17.0,Costa Rui,9,Movistar Team,3:42 3:42,7,2011,▲8
23,183,42.0,+4:04,,4.0,Gautier Cyril,10,Team Europcar,3:44 3:44,7,2011,▼6
23,198,43.0,+4:18,,5.0,Silin Egor,11,Team Katusha,3:58 3:58,7,2011,▼6
24,96,44.0,+4:20,,20.0,Paterski Maciej,12,Liquigas - Cannondale,4:00 4:00,7,2011,▲8
24,118,45.0,+4:24,,6.0,Urán Rigoberto,13,Sky Procycling,4:04 4:04,7,2011,▼7
22,139,47.0,+4:28,,21.0,Vichot Arthur,14,FDJ,4:08 4:08,7,2011,▲7
24,45,49.0,+4:40,,7.0,Mollema Bauke,15,Rabobank Cycling Team,4:20 4:20,7,2011,▼8
24,174,51.0,+4:54,,22.0,Goss Matthew,16,HTC - High Road,4:34 4:34,7,2011,▲6
25,66,55.0,+5:35,,9.0,Kreuziger Roman,17,Pro Team Astana,5:15 5:15,7,2011,▼8
24,188,60.0,+6:16,,12.0,Rolland Pierre,18,Team Europcar,5:56 5:56,7,2011,▼6
23,116,68.0,+6:56,,15.0,Swift Ben,19,Sky Procycling,6:36 6:36,7,2011,▼4
24,137,71.0,+7:15,,18.0,Roux Anthony,20,FDJ,6:55 6:55,7,2011,▼2
24,102,72.0,+7:20,,19.0,Bouet Maxime,21,AG2R La Mondiale,7:00 7:00,7,2011,▼2
23,207,74.0,+7:34,,16.0,Poels Wout,22,Vacansoleil - DCM,7:14 7:14,7,2011,▼6
22,178,76.0,+8:06,,23.0,van Garderen Tejay,23,HTC - High Road,7:46 7:46,7,2011,-
24,95,79.0,+8:49,,24.0,Oss Daniel,24,Liquigas - Cannondale,8:29 8:29,7,2011,-
23,168,101.0,+11:16,,26.0,Malori Adriano,25,Lampre - ISD,10:56 10:56,7,2011,▲1
23,156,108.0,+12:05,,27.0,Gallopin Tony,26,"Cofidis, le Crédit en Ligne",11:45 11:45,7,2011,▲1
24,193,110.0,+12:17,,30.0,Galimzyanov Denis,27,Team Katusha,11:57 11:57,7,2011,▲3
24,149,112.0,+12:23,,32.0,Schär Michael,28,BMC Racing Team,12:03 12:03,7,2011,▲4
21,213,134.0,+15:26,,31.0,Delaplace Anthony,29,Saur - Sojasun,15:06 15:06,7,2011,▲2
23,57,135.0,+15:44,,28.0,Navardauskas Ramūnas,30,Team Garmin - Cervélo,15:24 15:24,7,2011,▼2
24,203,144.0,+16:56,,33.0,De Gendt Thomas,31,Vacansoleil - DCM,16:36 16:36,7,2011,▲2
24,159,145.0,+17:06,,34.0,Zingle Romain,32,"Cofidis, le Crédit en Ligne",16:46 16:46,7,2011,▲2
25,86,152.0,+18:38,,35.0,Intxausti Beñat,33,Movistar Team,18:18 18:18,7,2011,▲2
24,69,155.0,+19:10,,25.0,Zeits Andrey,34,Pro Team Astana,18:50 18:50,7,2011,▼9
24,123,166.0,+24:19,,29.0,Ciolek Gerald,35,Quickstep Cycling Team,23:59 23:59,7,2011,▼6
23,22,170.0,+25:42,,36.0,Izagirre Gorka,36,Euskaltel - Euskadi,25:22 25:22,7,2011,-
24,82,180.0,+30:13,,38.0,Amador Andrey,37,Movistar Team,29:53 29:53,7,2011,▲1
24,106,181.0,+30:13,,37.0,Kadri Blel,38,AG2R La Mondiale,",, 29:53",7,2011,▼1
25,196,184.0,+31:39,,39.0,Isaychev Vladimir,39,Team Katusha,31:19 31:19,7,2011,-
25,41,17.0,+1:28,,1.0,Gesink Robert,1,Rabobank Cycling Team,33:07:56 33:07:56,8,2011,-
24,151,25.0,+2:27,,2.0,Taaramäe Rein,2,"Cofidis, le Crédit en Ligne",0:59 0:59,8,2011,-
25,134,29.0,+2:48,,3.0,Jeannesson Arnold,3,FDJ,1:20 1:20,8,2011,-
24,208,32.0,+3:10,,4.0,Ruijgh Rob,4,Vacansoleil - DCM,1:42 1:42,8,2011,-
25,117,33.0,+3:18,,6.0,Thomas Geraint,5,Sky Procycling,1:50 1:50,8,2011,▲1
24,114,35.0,+3:29,,7.0,Boasson Hagen Edvald,6,Sky Procycling,2:01 2:01,8,2011,▲1
24,211,37.0,+3:34,,5.0,Coppel Jérôme,7,Saur - Sojasun,2:06 2:06,8,2011,▼2
24,83,38.0,+3:47,,9.0,Costa Rui,8,Movistar Team,2:19 2:19,8,2011,▲1
24,118,39.0,+4:24,,13.0,Urán Rigoberto,9,Sky Procycling,2:56 2:56,8,2011,▲4
24,93,41.0,+4:47,,8.0,Koren Kristijan,10,Liquigas - Cannondale,3:19 3:19,8,2011,▼2
23,183,45.0,+5:59,,10.0,Gautier Cyril,11,Team Europcar,4:31 4:31,8,2011,▼1
24,188,46.0,+6:34,,18.0,Rolland Pierre,12,Team Europcar,5:06 5:06,8,2011,▲6
24,45,47.0,+7:01,,15.0,Mollema Bauke,13,Rabobank Cycling Team,5:33 5:33,8,2011,▲2
24,96,51.0,+7:54,,12.0,Paterski Maciej,14,Liquigas - Cannondale,6:26 6:26,8,2011,▼2
22,178,55.0,+10:03,,23.0,van Garderen Tejay,15,HTC - High Road,8:35 8:35,8,2011,▲8
24,95,68.0,+14:10,,24.0,Oss Daniel,16,Liquigas - Cannondale,12:42 12:42,8,2011,▲8
23,156,72.0,+14:52,,26.0,Gallopin Tony,17,"Cofidis, le Crédit en Ligne",13:24 13:24,8,2011,▲9
23,198,74.0,+15:10,,11.0,Silin Egor,18,Team Katusha,13:42 13:42,8,2011,▼7
23,168,77.0,+16:37,,25.0,Malori Adriano,19,Lampre - ISD,15:09 15:09,8,2011,▲6
