Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
34,75,35,+0:26,,50,Mourey Francis,35,FDJ,",, 0:26",+0:00,,\u25b215,2,2015
27,71,36,+0:26,,52,Geniez Alexandre,36,FDJ,",, 0:26",+0:00,,\u25b216,2,2015
30,191,37,+0:27,,57,Porte Richie,37,Team Sky,0:27 0:27,+0:00,,\u25b220,2,2015
29,176,38,+0:27,,68,Porsev Alexander,38,Team Katusha,",, 0:27",+0:00,,\u25b230,2,2015
32,198,39,+0:27,,60,Siutsou Kanstantsin,39,Team Sky,",, 0:27",+0:00,,\u25b221,2,2015
27,195,40,+0:27,,56,K\xf6nig Leopold,40,Team Sky,",, 0:27",+0:00,,\u25b216,2,2015
30,196,41,+0:27,,61,Nieve Mikel,41,Team Sky,",, 0:27",+0:00,,\u25b220,2,2015
38,171,42,+0:27,,67,Paolini Luca,42,Team Katusha,",, 0:27",+0:00,,\u25b225,2,2015
33,194,43,+0:27,,63,Kiryienka Vasil,43,Team Sky,",, 0:27",+0:00,,\u25b220,2,2015
31,177,44,+0:27,,64,Trofimov Yuri,44,Team Katusha,",, 0:27",+0:00,,\u25b220,2,2015
21,193,45,+0:27,,62,Henao Sebasti\xe1n,45,Team Sky,",, 0:27",+0:00,,\u25b217,2,2015
25,179,46,+0:27,,69,Zakarin Ilnur,46,Team Katusha,",, 0:27",+0:00,,\u25b223,2,2015
26,211,47,+0:29,,70,Nizzolo Giacomo,47,Trek Factory Racing,0:29 0:29,+0:00,,\u25b223,2,2015
32,100,48,+0:29,,75,Van den Broeck Jurgen,48,Lotto Soudal,",, 0:29",+0:00,,\u25b227,2,2015
32,107,49,+0:29,,76,Monfort Maxime,49,Lotto Soudal,",, 0:29",+0:00,,\u25b227,2,2015
25,215,50,+0:29,,72,Felline Fabio,50,Trek Factory Racing,",, 0:29",+0:00,,\u25b222,2,2015
23,184,51,+0:30,,84,Hofland Moreno,51,Team LottoNL-Jumbo,0:30 0:30,+-1:54,,\u25b233,2,2015
27,181,52,+0:36,,86,Kruijswijk Steven,52,Team LottoNL-Jumbo,0:36 0:36,+0:00,,\u25b234,2,2015
27,185,53,+0:36,,87,Keizer Martijn,53,Team LottoNL-Jumbo,",, 0:36",+0:00,,\u25b234,2,2015
24,38,54,+0:37,,88,Ruffoni Nicola,54,Bardiani - CSF Pro Team,0:37 0:37,+0:00,,\u25b234,2,2015
24,31,55,+0:37,,94,Bongiorno Francesco Manuel,55,Bardiani - CSF Pro Team,",, 0:37",+0:00,,\u25b239,2,2015
25,33,56,+0:37,,90,Battaglin Enrico,56,Bardiani - CSF Pro Team,",, 0:37",+0:00,,\u25b234,2,2015
32,113,57,+0:40,,34,Anton Igor,57,Movistar Team,0:40 0:40,+0:19,,\u25bc23,2,2015
29,52,58,+0:45,,102,Bole Grega,58,CCC Sprandi Polkowice,0:45 0:45,+0:00,,\u25b244,2,2015
30,54,59,+0:45,,106,Matysiak Bart\u0142omiej,59,CCC Sprandi Polkowice,",, 0:45",+0:00,,\u25b247,2,2015
34,57,60,+0:45,,104,Rutkiewicz Marek,60,CCC Sprandi Polkowice,",, 0:45",+0:00,,\u25b244,2,2015
28,51,61,+0:45,,101,Paterski Maciej,61,CCC Sprandi Polkowice,",, 0:45",+0:00,,\u25b240,2,2015
25,3,62,+0:48,,112,Betancur Carlos,62,AG2R La Mondiale,0:48 0:48,+0:00,,\u25b250,2,2015
28,6,63,+0:48,,113,Gretsch Patrick,63,AG2R La Mondiale,",, 0:48",+0:00,,\u25b250,2,2015
26,161,64,+0:49,,114,Mezgec Luka,64,Team Giant - Alpecin,0:49 0:49,+0:00,,\u25b250,2,2015
25,103,65,+0:50,,77,Broeckx Stig,65,Lotto Soudal,0:50 0:50,+0:21,,\u25b212,2,2015
41,148,66,+0:52,,127,Petacchi Alessandro,66,Southeast,0:52 0:52,+0:00,,\u25b261,2,2015
25,147,67,+0:52,,123,Monsalve Yonathan,67,Southeast,",, 0:52",+0:00,,\u25b256,2,2015
30,146,68,+0:52,,122,Gavazzi Francesco,68,Southeast,",, 0:52",+0:00,,\u25b254,2,2015
29,141,69,+0:52,,126,Belletti Manuel,69,Southeast,",, 0:52",+0:00,,\u25b257,2,2015
34,151,70,+0:53,,133,Hesjedal Ryder,70,Team Cannondale - Garmin,0:53 0:53,+0:00,,\u25b263,2,2015
22,156,71,+0:53,,132,Formolo Davide,71,Team Cannondale - Garmin,",, 0:53",+0:00,,\u25b261,2,2015
25,158,72,+0:53,,131,Slagter Tom-Jelte,72,Team Cannondale - Garmin,",, 0:53",+0:00,,\u25b259,2,2015
30,154,73,+0:53,,134,Cardoso Andr\xe9,73,Team Cannondale - Garmin,",, 0:53",+0:00,,\u25b261,2,2015
25,216,74,+0:56,,74,Silvestre F\xe1bio,74,Trek Factory Racing,0:56 0:56,+0:27,,-,2,2015
33,124,75,+0:57,,142,Colli Daniele,75,Nippo - Vini Fantini,0:57 0:57,+0:00,,\u25b267,2,2015
33,121,76,+0:57,,137,Cunego Damiano,76,Nippo - Vini Fantini,",, 0:57",+0:00,,\u25b261,2,2015
28,125,77,+0:57,,140,De Negri Pier Paolo,77,Nippo - Vini Fantini,",, 0:57",+0:00,,\u25b263,2,2015
28,53,78,+1:00,,150,Marycz Jaroslaw,78,CCC Sprandi Polkowice,1:00 1:00,+0:00,,\u25b272,2,2015
25,12,79,+1:03,,156,Appollonio Davide,79,Androni Giocattoli - Sidermec,1:03 1:03,+0:00,,\u25b277,2,2015
37,11,80,+1:03,,152,Pellizotti Franco,80,Androni Giocattoli - Sidermec,",, 1:03",+0:00,,\u25b272,2,2015
25,197,81,+1:06,,58,Puccio Salvatore,81,Team Sky,1:06 1:06,+0:39,,\u25bc23,2,2015
37,202,82,+1:12,,96,Basso Ivan,82,Tinkoff - Saxo,1:12 1:12,+0:33,,\u25b214,2,2015
27,217,83,+1:15,,73,van Poppel Boy,83,Trek Factory Racing,1:15 1:15,+0:46,,\u25bc10,2,2015
24,168,84,+1:16,,118,Ludvigsson Tobias,84,Team Giant - Alpecin,1:16 1:16,+0:27,,\u25b234,2,2015
28,23,85,+1:22,,19,Kangert Tanel,85,Astana Pro Team,1:22 1:22,+1:09,,\u25bc66,2,2015
26,166,86,+1:24,,117,Haga Chad,86,Team Giant - Alpecin,1:24 1:24,+0:35,,\u25b231,2,2015
25,19,87,+1:26,,158,Zilioli Gianfranco,87,Androni Giocattoli - Sidermec,1:26 1:26,+0:21,,\u25b271,2,2015
27,142,88,+1:27,,125,Busato Matteo,88,Southeast,1:27 1:27,+0:35,,\u25b237,2,2015
23,162,89,+1:28,,119,Arndt Nikias,89,Team Giant - Alpecin,1:28 1:28,+0:39,,\u25b230,2,2015
24,115,90,+1:30,,29,Herrada Jes\xfas,90,Movistar Team,1:30 1:30,+1:09,,\u25bc61,2,2015
24,114,91,+1:30,,31,Fern\xe1ndez Rub\xe9n,91,Movistar Team,",, 1:30",+1:09,,\u25bc60,2,2015
25,88,92,+1:34,,39,Reichenbach Sebastien,92,IAM Cycling,1:34 1:34,+1:09,,\u25bc53,2,2015
27,42,93,+1:34,,48,Atapuma John Darwin,93,BMC Racing Team,",, 1:34",+1:09,,\u25bc45,2,2015
21,49,94,+1:34,,44,Zabel Rick,94,BMC Racing Team,",, 1:34",+1:09,,\u25bc50,2,2015
35,74,95,+1:35,,51,Fischer Murilo Antonio,95,FDJ,1:35 1:35,+1:09,,\u25bc44,2,2015
34,175,96,+1:36,,66,Lagutin Sergey,96,Team Katusha,1:36 1:36,+1:09,,\u25bc30,2,2015
24,46,97,+1:46,,47,Dillier Silvan,97,BMC Racing Team,1:46 1:46,+1:21,,\u25bc50,2,2015
25,39,98,+1:46,,92,Zardini Edoardo,98,Bardiani - CSF Pro Team,",, 1:46",+1:09,,\u25bc6,2,2015
25,32,99,+1:46,,89,Barbin Enrico,99,Bardiani - CSF Pro Team,",, 1:46",+1:09,,\u25bc10,2,2015
28,37,100,+1:46,,93,Pirazzi Stefano,100,Bardiani - CSF Pro Team,",, 1:46",+1:09,,\u25bc7,2,2015
24,36,101,+1:46,,91,Colbrelli Sonny,101,Bardiani - CSF Pro Team,",, 1:46",+1:09,,\u25bc10,2,2015
29,165,102,+1:47,,116,Geschke Simon,102,Team Giant - Alpecin,1:47 1:47,+0:58,,\u25b214,2,2015
30,218,103,+1:50,,71,Vandewalle Kristof,103,Trek Factory Racing,1:50 1:50,+1:21,,\u25bc32,2,2015
38,106,104,+1:50,,162,Henderson Gregory,104,Lotto Soudal,",, 1:50",+0:35,,\u25b258,2,2015
22,82,105,+1:52,,97,Chevrier Cl\xe9ment,105,IAM Cycling,1:52 1:52,+1:09,,\u25bc8,2,2015
37,59,106,+1:54,,100,Szmyd Sylwester,106,CCC Sprandi Polkowice,1:54 1:54,+1:09,,\u25bc6,2,2015
29,58,107,+1:54,,103,Samoilau Branislau,107,CCC Sprandi Polkowice,",, 1:54",+1:09,,\u25bc4,2,2015
32,1,108,+1:57,,111,Pozzovivo Domenico,108,AG2R La Mondiale,1:57 1:57,+1:09,,\u25b23,2,2015
30,123,109,+2:06,,141,Bisolti Alessandro,109,Nippo - Vini Fantini,2:06 2:06,+1:09,,\u25b232,2,2015
23,97,110,+2:08,,149,Polanc Jan,110,Lampre - Merida,2:08 2:08,+1:09,,\u25b239,2,2015
35,96,111,+2:08,,147,Niemiec Przemyslaw,111,Lampre - Merida,",, 2:08",+1:09,,\u25b236,2,2015
34,95,112,+2:08,,146,Mori Manuele,112,Lampre - Merida,",, 2:08",+1:09,,\u25b234,2,2015
25,91,113,+2:08,,144,Ulissi Diego,113,Lampre - Merida,",, 2:08",+1:09,,\u25b231,2,2015
23,92,114,+2:08,,145,Grmay Tsgabu,114,Lampre - Merida,",, 2:08",+1:09,,\u25b231,2,2015
29,17,115,+2:12,,157,Stortoni Simone,115,Androni Giocattoli - Sidermec,2:12 2:12,+1:09,,\u25b242,2,2015
30,145,116,+2:13,,121,Finetto Mauro,116,Southeast,2:13 2:13,+1:21,,\u25b25,2,2015
27,132,117,+2:15,,176,Bewley Sam,117,Orica GreenEDGE,2:15 2:15,+0:00,,\u25b259,2,2015
34,5,118,+2:16,,109,Dupont Hubert,118,AG2R La Mondiale,2:16 2:16,+1:28,,\u25bc9,2,2015
32,92,119,+2:23,,148,Ferrari Roberto,119,Lampre - Merida,2:23 2:23,+1:24,,\u25b229,2,2015
32,98,120,+2:32,,180,Richeze Ariel Maximiliano,120,Lampre - Merida,2:32 2:32,+0:00,,\u25b260,2,2015
25,56,121,+2:38,,105,Owsian Lukasz,121,CCC Sprandi Polkowice,2:38 2:38,+1:53,,\u25bc16,2,2015
35,138,122,+2:46,,175,Lancaster Brett,122,Orica GreenEDGE,2:46 2:46,+0:31,,\u25b253,2,2015
24,212,123,+2:52,,172,Alafaci Eugenio,123,Trek Factory Racing,2:52 2:52,+0:55,,\u25b249,2,2015
33,105,124,+2:57,,179,Hansen Adam,124,Lotto Soudal,2:57 2:57,+0:27,,\u25b255,2,2015
22,69,125,+3:07,,24,Vakoc Petr,125,Etixx - Quick Step,3:07 3:07,+2:48,,\u25bc101,2,2015
32,213,126,+3:20,,192,Beppu Fumiyuki,126,Trek Factory Racing,3:20 3:20,+0:00,,\u25b266,2,2015
30,13,127,+3:22,,183,Bandiera Marco,127,Androni Giocattoli - Sidermec,3:22 3:22,+0:39,,\u25b256,2,2015
29,174,128,+3:22,,173,Kochetkov Pavel,128,Team Katusha,",, 3:22",+1:09,,\u25b245,2,2015
40,209,129,+3:26,,166,Tosatto Matteo,129,Tinkoff - Saxo,3:26 3:26,+1:59,,\u25b237,2,2015
35,206,130,+3:33,,177,Paulinho S\xe9rgio,130,Tinkoff - Saxo,3:33 3:33,+1:09,,\u25b247,2,2015
35,81,131,+3:40,,36,Chavanel Sylvain,131,IAM Cycling,3:40 3:40,+3:15,,\u25bc95,2,2015
27,94,132,+3:46,,191,Modolo Sacha,132,Lampre - Merida,3:46 3:46,+0:35,,\u25b259,2,2015
30,67,133,+3:49,,194,Sabatini Fabio,133,Etixx - Quick Step,3:49 3:49,+0:21,,\u25b261,2,2015
32,189,134,+3:51,,81,Wagner Robert,134,Team LottoNL-Jumbo,3:51 3:51,+3:15,,\u25bc53,2,2015
23,188,135,+3:51,,85,van der Lijke Nick,135,Team LottoNL-Jumbo,",, 3:51",+3:15,,\u25bc50,2,2015
22,35,136,+3:52,,95,Chirico Luca,136,Bardiani - CSF Pro Team,3:52 3:52,+3:15,,\u25bc41,2,2015
28,164,137,+4:04,,115,Fairly Caleb,137,Team Giant - Alpecin,4:04 4:04,+3:15,,\u25bc22,2,2015
29,152,138,+4:08,,128,Acevedo Janier Alexis,138,Team Cannondale - Garmin,4:08 4:08,+3:15,,\u25bc10,2,2015
27,128,139,+4:12,,139,Malaguti Alessandro,139,Nippo - Vini Fantini,4:12 4:12,+3:15,,-,2,2015
23,129,140,+4:12,,143,Stacchiotti Riccardo,140,Nippo - Vini Fantini,",, 4:12",+3:15,,\u25b23,2,2015
23,153,141,+4:13,,164,Brown Nathan,141,Team Cannondale - Garmin,4:13 4:13,+2:48,,\u25b223,2,2015
27,2,142,+4:14,,186,B\xe9rard Julien,142,AG2R La Mondiale,4:14 4:14,+1:28,,\u25b244,2,2015
24,135,143,+4:15,,151,Durbridge Luke,143,Orica GreenEDGE,4:15 4:15,+3:15,,\u25b28,2,2015
30,157,144,+4:25,,160,Marangoni Alan,144,Team Cannondale - Garmin,4:25 4:25,+3:15,,\u25b216,2,2015
22,219,145,+4:27,,188,Watson Calvin,145,Trek Factory Racing,4:27 4:27,+1:21,,\u25b243,2,2015
31,99,146,+4:30,,193,Xu Gang,146,Lampre - Merida,4:30 4:30,+1:09,,\u25b247,2,2015
26,72,147,+4:36,,170,Courteille Arnaud,147,FDJ,4:36 4:36,+2:48,,\u25b223,2,2015
26,144,148,+4:37,,124,Favilli Elia,148,Southeast,4:37 4:37,+3:45,,\u25bc24,2,2015
29,101,149,+4:40,,196,Arm\xe9e Sander,149,Lotto Soudal,4:40 4:40,+1:09,,\u25b247,2,2015
26,64,150,+4:42,,165,de la Cruz David,150,Etixx - Quick Step,4:42 4:42,+3:15,,\u25b215,2,2015
34,139,151,+4:43,,4,Weening Pieter,151,Orica GreenEDGE,4:43 4:43,+4:43,,\u25bc147,2,2015
21,109,152,+4:49,,120,Vervaeke Louis,152,Lotto Soudal,4:49 4:49,+3:59,,\u25bc32,2,2015
25,204,153,+4:50,,11,Juul-Jensen Christopher,153,Tinkoff - Saxo,4:50 4:50,+4:43,,\u25bc142,2,2015
28,29,154,+4:56,,17,Zeits Andrey,154,Astana Pro Team,4:56 4:56,+4:43,,\u25bc137,2,2015
28,78,155,+4:59,,55,Roux Anthony,155,FDJ,4:59 4:59,+4:33,,\u25bc100,2,2015
34,192,156,+4:59,,190,Eisel Bernhard,156,Team Sky,",, 4:59",+1:50,,\u25b234,2,2015
26,117,157,+5:04,,28,Lobato Juan Jos\xe9,157,Movistar Team,5:04 5:04,+4:43,,\u25bc129,2,2015
37,187,158,+5:09,,83,Tjallingii Maarten,158,Team LottoNL-Jumbo,5:09 5:09,+4:33,,\u25bc75,2,2015
32,183,159,+5:19,,82,Flens Rick,159,Team LottoNL-Jumbo,5:19 5:19,+4:43,,\u25bc77,2,2015
37,9,160,+5:31,,107,Nocentini Rinaldo,160,AG2R La Mondiale,5:31 5:31,+4:43,,\u25bc53,2,2015
31,8,161,+5:31,,108,Montaguti Matteo,161,AG2R La Mondiale,",, 5:31",+4:43,,\u25bc53,2,2015
24,7,162,+5:31,,110,Houle Hugo,162,AG2R La Mondiale,",, 5:31",+4:43,,\u25bc52,2,2015
30,76,163,+5:33,,168,Pineau C\xe9dric,163,FDJ,5:33 5:33,+3:45,,\u25b25,2,2015
23,159,164,+5:36,,129,Villella Davide,164,Team Cannondale - Garmin,5:36 5:36,+4:43,,\u25bc35,2,2015
30,16,165,+5:36,,154,Gatto Oscar,165,Androni Giocattoli - Sidermec,",, 5:36",+4:33,,\u25bc11,2,2015
23,122,166,+5:40,,138,Berlato Giacomo,166,Nippo - Vini Fantini,5:40 5:40,+4:43,,\u25bc28,2,2015
35,87,167,+5:41,,171,Pineau J\xe9rome,167,IAM Cycling,5:41 5:41,+3:45,,\u25b24,2,2015
26,18,168,+5:46,,153,Tvetcov Serghei,168,Androni Giocattoli - Sidermec,5:46 5:46,+4:43,,\u25bc15,2,2015
37,155,169,+5:51,,130,Danielson Thomas,169,Team Cannondale - Garmin,5:51 5:51,+4:58,,\u25bc39,2,2015
22,126,170,+5:52,,159,Grosu Eduard Michael,170,Nippo - Vini Fantini,5:52 5:52,+4:43,,\u25bc11,2,2015
31,163,171,+5:53,,182,de Backer Bert,171,Team Giant - Alpecin,5:53 5:53,+3:20,,\u25b211,2,2015
21,47,172,+6:41,,45,K\xfcng Stefan,172,BMC Racing Team,6:41 6:41,+6:16,,\u25bc127,2,2015
24,178,173,+6:43,,65,Vorobyev Anton,173,Team Katusha,6:43 6:43,+6:16,,\u25bc108,2,2015
32,65,174,+6:43,,195,Keisse Iljo,174,Etixx - Quick Step,",, 6:43",+3:15,,\u25b221,2,2015
25,173,175,+6:46,,174,Chernetski Sergei,175,Team Katusha,6:46 6:46,+4:33,,\u25bc1,2,2015
29,169,176,+7:00,,178,Stamsnijder Tom,176,Team Giant - Alpecin,7:00 7:00,+4:33,,\u25b22,2,2015
27,167,177,+7:06,,181,Ji Cheng,177,Team Giant - Alpecin,7:06 7:06,+4:33,,\u25b24,2,2015
25,149,178,+7:09,,136,Zhupa Eugert,178,Southeast,7:09 7:09,+6:13,,\u25bc42,2,2015
25,186,179,+7:23,,99,Lindeman Bert-Jan,179,Team LottoNL-Jumbo,7:23 7:23,+6:38,,\u25bc80,2,2015
30,15,180,+7:51,,167,Frapporti Marco,180,Androni Giocattoli - Sidermec,7:51 7:51,+6:10,,\u25bc13,2,2015
35,102,181,+8:11,,79,Bak Lars Ytting,181,Lotto Soudal,8:11 8:11,+7:42,,\u25bc102,2,2015
27,55,182,+8:37,,135,Mihaylov Nikolay,182,CCC Sprandi Polkowice,8:37 8:37,+7:42,,\u25bc47,2,2015
24,4,183,+9:02,,185,Domont Axel,183,AG2R La Mondiale,9:02 9:02,+6:16,,\u25b22,2,2015
30,172,184,+10:44,,187,Belkov Maxim,184,Team Katusha,10:44 10:44,+7:42,,\u25b23,2,2015
25,34,185,+11:57,,163,Boem Nicola,185,Bardiani - CSF Pro Team,11:57 11:57,+10:36,,\u25bc22,2,2015
31,84,186,+12:06,,40,Haussler Heinrich,186,IAM Cycling,12:06 12:06,+11:41,,\u25bc146,2,2015
23,137,187,+12:39,,3,Hepburn Michael,187,Orica GreenEDGE,12:39 12:39,+12:39,,\u25bc184,2,2015
22,118,188,+13:26,,189,Quintana Dayer,188,Movistar Team,13:26 13:26,+10:19,,\u25b21,2,2015
26,214,189,+13:27,,98,Coledan Marco,189,Trek Factory Racing,13:27 13:27,+12:42,,\u25bc91,2,2015
34,79,190,+13:29,,169,Veikkanen Jussi,190,FDJ,13:29 13:29,+11:41,,\u25bc21,2,2015
31,14,191,+13:42,,155,Dall'Antonia Tiziano,191,Androni Giocattoli - Sidermec,13:42 13:42,+12:39,,\u25bc36,2,2015
33,89,192,+14:28,,38,Saramotins Aleksejs,192,IAM Cycling,14:28 14:28,+14:03,,\u25bc154,2,2015
29,85,193,+14:37,,80,Kluge Roger,193,IAM Cycling,14:37 14:37,+14:03,,\u25bc113,2,2015
26,86,194,+16:48,,184,Pelucchi Matteo,194,IAM Cycling,16:48 16:48,+14:03,,\u25bc10,2,2015
22,127,195,+25:49,,161,Ishibashi Manabu,195,Nippo - Vini Fantini,25:49 25:49,+24:37,,\u25bc34,2,2015
24,131,1,+0:00,,1,Matthews Michael,1,Orica GreenEDGE,8:06:27 8:06:27,+0:00,,-,3,2015
28,134,2,+0:06,,3,Clarke Simon,2,Orica GreenEDGE,0:06 0:06,+0:06,,\u25b21,3,2015
34,136,3,+0:10,,2,Gerrans Simon,3,Orica GreenEDGE,0:10 0:10,+0:10,,\u25bc1,3,2015
25,133,4,+0:10,,4,Chaves Johan Esteban,4,Orica GreenEDGE,",, 0:10",+0:10,,-,3,2015
29,205,5,+0:17,,5,Kreuziger Roman,5,Tinkoff - Saxo,0:17 0:17,+0:10,,-,3,2015
32,201,6,+0:17,,6,Contador Alberto,6,Tinkoff - Saxo,",, 0:17",+0:10,,-,3,2015
35,207,7,+0:17,,7,Rogers Michael,7,Tinkoff - Saxo,",, 0:17",+0:10,,-,3,2015
37,28,8,+0:23,,10,Tiralongo Paolo,8,Astana Pro Team,0:23 0:23,+0:10,,\u25b22,3,2015
24,21,9,+0:23,,11,Aru Fabio,9,Astana Pro Team,",, 0:23",+0:10,,\u25b22,3,2015
26,26,10,+0:23,,12,Rosa Diego,10,Astana Pro Team,",, 0:23",+0:10,,\u25b22,3,2015
31,27,11,+0:23,,14,Sanchez Luis Leon,11,Astana Pro Team,",, 0:23",+0:10,,\u25b23,3,2015
30,22,12,+0:23,,13,Cataldo Dario,12,Astana Pro Team,",, 0:23",+0:10,,\u25b21,3,2015
25,24,13,+0:23,,15,Landa Mikel,13,Astana Pro Team,",, 0:23",+0:10,,\u25b22,3,2015
32,41,14,+0:25,,29,Gilbert Philippe,14,BMC Racing Team,0:25 0:25,+0:00,,\u25b215,3,2015
28,61,15,+0:29,,19,Uran Rigoberto,15,Etixx - Quick Step,0:29 0:29,+0:10,,\u25b24,3,2015
28,63,16,+0:29,,20,Bouet Maxime,16,Etixx - Quick Step,",, 0:29",+0:10,,\u25b24,3,2015
26,116,17,+0:31,,22,Izagirre Ion,17,Movistar Team,0:31 0:31,+0:10,,\u25b25,3,2015
28,112,18,+0:31,,25,Amador Andrey,18,Movistar Team,",, 0:31",+0:10,,\u25b27,3,2015
32,119,19,+0:31,,24,Visconti Giovanni,19,Movistar Team,",, 0:31",+0:10,,\u25b25,3,2015
29,111,20,+0:31,,23,Intxausti Be\xf1at,20,Movistar Team,",, 0:31",+0:10,,\u25b23,3,2015
25,215,21,+0:33,,50,Felline Fabio,21,Trek Factory Racing,0:33 0:33,+0:04,,\u25b229,3,2015
27,45,22,+0:35,,26,Caruso Damiano,22,BMC Racing Team,0:35 0:35,+0:10,,\u25b24,3,2015
32,83,23,+0:35,,27,Clement Stef,23,IAM Cycling,",, 0:35",+0:10,,\u25b24,3,2015
31,43,24,+0:35,,32,Bookwalter Brent,24,BMC Racing Team,",, 0:35",+0:10,,\u25b28,3,2015
33,48,25,+0:35,,31,Moinard Ama\xebl,25,BMC Racing Team,",, 0:35",+0:10,,\u25b26,3,2015
27,71,26,+0:36,,36,Geniez Alexandre,26,FDJ,0:36 0:36,+0:10,,\u25b210,3,2015
34,75,27,+0:36,,35,Mourey Francis,27,FDJ,",, 0:36",+0:10,,\u25b28,3,2015
23,73,28,+0:36,,34,Elissonde Kenny,28,FDJ,",, 0:36",+0:10,,\u25b26,3,2015
38,171,29,+0:37,,42,Paolini Luca,29,Team Katusha,0:37 0:37,+0:10,,\u25b213,3,2015
30,191,30,+0:37,,37,Porte Richie,30,Team Sky,",, 0:37",+0:10,,\u25b27,3,2015
32,198,31,+0:37,,39,Siutsou Kanstantsin,31,Team Sky,",, 0:37",+0:10,,\u25b28,3,2015
27,195,32,+0:37,,40,K\xf6nig Leopold,32,Team Sky,",, 0:37",+0:10,,\u25b28,3,2015
30,196,33,+0:37,,41,Nieve Mikel,33,Team Sky,",, 0:37",+0:10,,\u25b28,3,2015
