Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
24,142,63.0,+ 80:04:53,,9.0,Astarloza Mikel,9,AG2R Prévoyance,1:23:13 1:23:13,18,2004,-
25,7,68.0,+ 80:12:11,,10.0,Noval Benjamin,10,US Postal Service,1:30:31 1:30:31,18,2004,-
25,205,72.0,+ 80:19:09,,11.0,Calzati Sylvain,11,R.a.g.t Semence - Mg Rover,1:37:29 1:37:29,18,2004,-
25,148,73.0,+ 80:19:36,,12.0,Portal Nicolas,12,AG2R Prévoyance,1:37:56 1:37:56,18,2004,-
24,84,80.0,+ 80:29:32,,13.0,Lang Sebastian,13,Gerolsteiner,1:47:52 1:47:52,18,2004,-
23,149,90.0,+ 80:38:40,,14.0,Scanlon Mark,14,AG2R Prévoyance,1:57:00 1:57:00,18,2004,-
23,113,98.0,+ 80:45:34,,15.0,Davis Allan Howard,15,Liberty Seguros,2:03:54 2:03:54,18,2004,-
25,146,101.0,+ 80:48:38,,16.0,Krivtsov Yuriy,16,AG2R Prévoyance,2:06:58 2:06:58,18,2004,-
25,123,104.0,+ 80:51:29,,17.0,Charteau Anthony,17,Brioches La Boulangère,2:09:49 2:09:49,18,2004,-
24,176,105.0,+ 80:53:05,,18.0,Loosli David,18,Saeco,2:11:25 2:11:25,18,2004,-
23,43,116.0,+ 81:03:53,,19.0,Cancellara Fabian,19,Fassa Bortolo,2:22:13 2:22:13,18,2004,-
22,47,118.0,+ 81:06:01,,20.0,Pozzato Filippo,20,Fassa Bortolo,2:24:21 2:24:21,18,2004,-
23,103,122.0,+ 81:08:40,,21.0,Boonen Tom,21,Quickstep - Davitamon,2:27:00 2:27:00,18,2004,-
23,165,131.0,+ 81:15:02,,22.0,Eisel Bernhard,22,Fdjeux.com,2:33:22 2:33:22,18,2004,-
24,95,139.0,+ 81:22:51,,23.0,Engoulvent Jimmy,23,"Cofidis, le Crédit par Téléphone",2:41:11 2:41:11,18,2004,-
24,94,144.0,+ 81:33:42,,24.0,Edaleine Christophe,24,"Cofidis, le Crédit par Téléphone",2:52:02 2:52:02,18,2004,-
25,58,147.0,+ 81:51:24,,25.0,Joly Sébastien,25,Crédit Agricole,3:09:44 3:09:44,18,2004,-
23,75,14.0,+ 79:52:47,,2.0,Karpets Vladimir,1,Illes Balears - Banesto,79:52:47 79:52:47,19,2004,▲1
25,162,17.0,+ 79:56:29,,3.0,Casar Sandy,2,Fdjeux.com,3:42 3:42,19,2004,▲1
25,129,19.0,+ 79:58:10,,1.0,Voeckler Thomas,3,Brioches La Boulangère,5:23 5:23,19,2004,▼2
24,108,23.0,+ 80:09:15,,4.0,Rogers Michael,4,Quickstep - Davitamon,16:28 16:28,19,2004,-
25,32,27.0,+ 80:14:50,,6.0,Camaño Iker,5,Euskaltel - Euskadi,22:03 22:03,19,2004,▲1
24,126,28.0,+ 80:15:00,,5.0,Pineau Jérôme,6,Brioches La Boulangère,22:13 22:13,19,2004,▼1
25,121,31.0,+ 80:22:00,,7.0,Chavanel Sylvain,7,Brioches La Boulangère,29:13 29:13,19,2004,-
24,196,33.0,+ 80:29:59,,8.0,Scarponi Michele,8,Domina Vacanze,37:12 37:12,19,2004,-
24,142,63.0,+ 81:22:40,,9.0,Astarloza Mikel,9,AG2R Prévoyance,1:29:53 1:29:53,19,2004,-
25,7,66.0,+ 81:24:58,,10.0,Noval Benjamin,10,US Postal Service,1:32:11 1:32:11,19,2004,-
25,205,72.0,+ 81:36:51,,11.0,Calzati Sylvain,11,R.a.g.t Semence - Mg Rover,1:44:04 1:44:04,19,2004,-
25,148,73.0,+ 81:37:21,,12.0,Portal Nicolas,12,AG2R Prévoyance,1:44:34 1:44:34,19,2004,-
24,84,79.0,+ 81:43:07,,13.0,Lang Sebastian,13,Gerolsteiner,1:50:20 1:50:20,19,2004,-
23,149,90.0,+ 81:55:25,,14.0,Scanlon Mark,14,AG2R Prévoyance,2:02:38 2:02:38,19,2004,-
25,146,96.0,+ 82:01:52,,16.0,Krivtsov Yuriy,15,AG2R Prévoyance,2:09:05 2:09:05,19,2004,▲1
23,113,99.0,+ 82:03:52,,15.0,Davis Allan Howard,16,Liberty Seguros,2:11:05 2:11:05,19,2004,▼1
25,123,104.0,+ 82:09:07,,17.0,Charteau Anthony,17,Brioches La Boulangère,2:16:20 2:16:20,19,2004,-
24,176,106.0,+ 82:12:00,,18.0,Loosli David,18,Saeco,2:19:13 2:19:13,19,2004,-
23,43,110.0,+ 82:16:18,,19.0,Cancellara Fabian,19,Fassa Bortolo,2:23:31 2:23:31,19,2004,-
22,47,117.0,+ 82:22:31,,20.0,Pozzato Filippo,20,Fassa Bortolo,2:29:44 2:29:44,19,2004,-
23,103,122.0,+ 82:27:03,,21.0,Boonen Tom,21,Quickstep - Davitamon,2:34:16 2:34:16,19,2004,-
23,165,132.0,+ 82:33:01,,22.0,Eisel Bernhard,22,Fdjeux.com,2:40:14 2:40:14,19,2004,-
24,95,139.0,+ 82:41:31,,23.0,Engoulvent Jimmy,23,"Cofidis, le Crédit par Téléphone",2:48:44 2:48:44,19,2004,-
24,94,141.0,+ 82:49:37,,24.0,Edaleine Christophe,24,"Cofidis, le Crédit par Téléphone",2:56:50 2:56:50,19,2004,-
25,58,147.0,+ 83:08:22,,25.0,Joly Sébastien,25,Crédit Agricole,3:15:35 3:15:35,19,2004,-
23,75,13.0,+ 84:01:13,,1.0,Karpets Vladimir,1,Illes Balears - Banesto,84:01:13 84:01:13,20,2004,-
25,162,16.0,+ 84:04:55,,2.0,Casar Sandy,2,Fdjeux.com,3:42 3:42,20,2004,-
25,129,18.0,+ 84:07:14,,3.0,Voeckler Thomas,3,Brioches La Boulangère,6:01 6:01,20,2004,-
24,108,22.0,+ 84:17:41,,4.0,Rogers Michael,4,Quickstep - Davitamon,16:28 16:28,20,2004,-
25,32,26.0,+ 84:23:16,,5.0,Camaño Iker,5,Euskaltel - Euskadi,22:03 22:03,20,2004,-
24,126,27.0,+ 84:23:45,,6.0,Pineau Jérôme,6,Brioches La Boulangère,22:32 22:32,20,2004,-
25,121,30.0,+ 84:30:45,,7.0,Chavanel Sylvain,7,Brioches La Boulangère,29:32 29:32,20,2004,-
24,196,32.0,+ 84:39:03,,8.0,Scarponi Michele,8,Domina Vacanze,37:50 37:50,20,2004,-
24,142,62.0,+ 85:31:06,,9.0,Astarloza Mikel,9,AG2R Prévoyance,1:29:53 1:29:53,20,2004,-
25,7,66.0,+ 85:33:43,,10.0,Noval Benjamin,10,US Postal Service,1:32:30 1:32:30,20,2004,-
25,205,71.0,+ 85:45:36,,11.0,Calzati Sylvain,11,R.a.g.t Semence - Mg Rover,1:44:23 1:44:23,20,2004,-
25,148,72.0,+ 85:45:47,,12.0,Portal Nicolas,12,AG2R Prévoyance,1:44:34 1:44:34,20,2004,-
24,84,78.0,+ 85:51:33,,13.0,Lang Sebastian,13,Gerolsteiner,1:50:20 1:50:20,20,2004,-
23,149,89.0,+ 86:03:51,,14.0,Scanlon Mark,14,AG2R Prévoyance,2:02:38 2:02:38,20,2004,-
25,146,95.0,+ 86:10:18,,15.0,Krivtsov Yuriy,15,AG2R Prévoyance,2:09:05 2:09:05,20,2004,-
23,113,98.0,+ 86:12:18,,16.0,Davis Allan Howard,16,Liberty Seguros,2:11:05 2:11:05,20,2004,-
25,123,103.0,+ 86:17:33,,17.0,Charteau Anthony,17,Brioches La Boulangère,2:16:20 2:16:20,20,2004,-
24,176,105.0,+ 86:20:26,,18.0,Loosli David,18,Saeco,2:19:13 2:19:13,20,2004,-
23,43,109.0,+ 86:24:44,,19.0,Cancellara Fabian,19,Fassa Bortolo,2:23:31 2:23:31,20,2004,-
22,47,116.0,+ 86:30:57,,20.0,Pozzato Filippo,20,Fassa Bortolo,2:29:44 2:29:44,20,2004,-
23,103,120.0,+ 86:35:09,,21.0,Boonen Tom,21,Quickstep - Davitamon,2:33:56 2:33:56,20,2004,-
23,165,131.0,+ 86:41:46,,22.0,Eisel Bernhard,22,Fdjeux.com,2:40:33 2:40:33,20,2004,-
24,95,138.0,+ 86:49:57,,23.0,Engoulvent Jimmy,23,"Cofidis, le Crédit par Téléphone",2:48:44 2:48:44,20,2004,-
24,94,141.0,+ 86:58:41,,24.0,Edaleine Christophe,24,"Cofidis, le Crédit par Téléphone",2:57:28 2:57:28,20,2004,-
25,58,146.0,+ 87:19:20,,25.0,Joly Sébastien,25,Crédit Agricole,3:18:07 3:18:07,20,2004,-
