Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
30.0,135.0,13.0,1,Pineau Jérôme,1,Quickstep - Innergetic,5,2010,-
31.0,131.0,8.0,2,Chavanel Sylvain,2,Quickstep - Innergetic,5,2010,-
23.0,171.0,8.0,3,Taaramäe Rein,3,"Cofidis, le Crédit en Ligne",5,2010,-
33.0,138.0,6.0,,van de Walle Jurgen,4,Quickstep - Innergetic,5,2010,-
27.0,116.0,5.0,4,Monfort Maxime,5,Team HTC - Columbia,5,2010,▼1
31.0,164.0,4.0,,Gutiérrez José Iván,6,Caisse d'Epargne,5,2010,-
27.0,106.0,4.0,5,Lloyd Matthew,7,Omega Pharma-Lotto,5,2010,▼2
28.0,217.0,3.0,7,Mayoz Iban,8,Footon-Servetto,5,2010,▼1
29.0,54.0,3.0,6,Hesjedal Ryder,9,Team Garmin - Transitions,5,2010,▼3
25.0,108.0,3.0,8,Roelandts Jürgen,10,Omega Pharma-Lotto,5,2010,▼2
25.0,103.0,2.0,11,de Greef Francis,11,Omega Pharma-Lotto,5,2010,-
29.0,132.0,,10*,Barredo Carlos,12*,Quickstep - Innergetic,5,2010,-
27.0,124.0,2.0,10,Burghardt Marcus,12,BMC Racing Team,5,2010,▼2
25.0,174.0,2.0,,El Fares Julien,13,"Cofidis, le Crédit en Ligne",5,2010,-
25.0,204.0,2.0,12,Gavazzi Francesco,14,Lampre - Farnese Vini,5,2010,▼2
29.0,33.0,2.0,9,Cummings Steve,15,Sky Procycling,5,2010,▼6
29.0,13.0,2.0,13,Cancellara Fabian,16,Saxo Bank,5,2010,▼3
33.0,182.0,1.0,14,Isasi Iñaki,17,Euskaltel - Euskadi,5,2010,▼3
35.0,172.0,1.0,15,Augé Stéphane,18,"Cofidis, le Crédit en Ligne",5,2010,▼3
30.0,135.0,13.0,1,Pineau Jérôme,1,Quickstep - Innergetic,6,2010,-
25.0,167.0,12.0,,Perget Mathieu,2,Caisse d'Epargne,6,2010,-
31.0,131.0,8.0,2,Chavanel Sylvain,3,Quickstep - Innergetic,6,2010,▼1
23.0,171.0,8.0,3,Taaramäe Rein,4,"Cofidis, le Crédit en Ligne",6,2010,▼1
30.0,105.0,7.0,,Lang Sebastian,5,Omega Pharma-Lotto,6,2010,-
33.0,138.0,6.0,4,van de Walle Jurgen,6,Quickstep - Innergetic,6,2010,▼2
27.0,116.0,5.0,5,Monfort Maxime,7,Team HTC - Columbia,6,2010,▼2
31.0,164.0,4.0,6,Gutiérrez José Iván,8,Caisse d'Epargne,6,2010,▼2
28.0,186.0,4.0,,Pérez Rubén,9,Euskaltel - Euskadi,6,2010,-
27.0,106.0,4.0,7,Lloyd Matthew,10,Omega Pharma-Lotto,6,2010,▼3
29.0,54.0,3.0,9,Hesjedal Ryder,11,Team Garmin - Transitions,6,2010,▼2
28.0,217.0,3.0,8,Mayoz Iban,12,Footon-Servetto,6,2010,▼4
25.0,108.0,3.0,10,Roelandts Jürgen,13,Omega Pharma-Lotto,6,2010,▼3
29.0,33.0,2.0,15,Cummings Steve,14,Sky Procycling,6,2010,▲1
29.0,132.0,,12*,Barredo Carlos,15*,Quickstep - Innergetic,6,2010,-
25.0,174.0,2.0,13,El Fares Julien,15,"Cofidis, le Crédit en Ligne",6,2010,▼2
27.0,124.0,2.0,12,Burghardt Marcus,16,BMC Racing Team,6,2010,▼4
25.0,204.0,2.0,14,Gavazzi Francesco,17,Lampre - Farnese Vini,6,2010,▼3
25.0,103.0,2.0,11,de Greef Francis,18,Omega Pharma-Lotto,6,2010,▼7
29.0,13.0,2.0,16,Cancellara Fabian,19,Saxo Bank,6,2010,▼3
33.0,182.0,1.0,17,Isasi Iñaki,20,Euskaltel - Euskadi,6,2010,▼3
26.0,83.0,1.0,,Champion Dimitri,21,AG2R La Mondiale,6,2010,-
35.0,172.0,1.0,18,Augé Stéphane,22,"Cofidis, le Crédit en Ligne",6,2010,▼4
30.0,135.0,44.0,1,Pineau Jérôme,1,Quickstep - Innergetic,7,2010,-
31.0,131.0,36.0,3,Chavanel Sylvain,2,Quickstep - Innergetic,7,2010,▲1
25.0,167.0,28.0,2,Perget Mathieu,3,Caisse d'Epargne,7,2010,▼1
31.0,151.0,21.0,,Voeckler Thomas,4,Bbox Bouygues Telecom,7,2010,-
28.0,186.0,20.0,9,Pérez Rubén,5,Euskaltel - Euskadi,7,2010,▲4
23.0,219.0,18.0,,Valls Rafael,6,Footon-Servetto,7,2010,-
34.0,194.0,16.0,,Garate Juan Manuel,7,Rabobank ProTeam,7,2010,-
36.0,205.0,16.0,,Hondo Danilo,8,Lampre - Farnese Vini,7,2010,-
28.0,107.0,12.0,,Moreno Daniel,9,Omega Pharma-Lotto,7,2010,-
29.0,145.0,11.0,,Knees Christian,10,Milram,7,2010,-
29.0,173.0,11.0,,Dumoulin Samuel,11,"Cofidis, le Crédit en Ligne",7,2010,-
23.0,171.0,8.0,4,Taaramäe Rein,12,"Cofidis, le Crédit en Ligne",7,2010,▼8
30.0,105.0,7.0,5,Lang Sebastian,13,Omega Pharma-Lotto,7,2010,▼8
33.0,138.0,6.0,6,van de Walle Jurgen,14,Quickstep - Innergetic,7,2010,▼8
27.0,116.0,5.0,7,Monfort Maxime,15,Team HTC - Columbia,7,2010,▼8
28.0,201.0,5.0,,Cunego Damiano,16,Lampre - Farnese Vini,7,2010,-
31.0,153.0,5.0,,Charteau Anthony,17,Bbox Bouygues Telecom,7,2010,-
31.0,164.0,4.0,8,Gutiérrez José Iván,18,Caisse d'Epargne,7,2010,▼10
27.0,106.0,4.0,10,Lloyd Matthew,19,Omega Pharma-Lotto,7,2010,▼9
29.0,54.0,3.0,11,Hesjedal Ryder,20,Team Garmin - Transitions,7,2010,▼9
28.0,217.0,3.0,12,Mayoz Iban,21,Footon-Servetto,7,2010,▼9
25.0,108.0,3.0,13,Roelandts Jürgen,22,Omega Pharma-Lotto,7,2010,▼9
25.0,174.0,2.0,15,El Fares Julien,23,"Cofidis, le Crédit en Ligne",7,2010,▼8
29.0,132.0,,15*,Barredo Carlos,24*,Quickstep - Innergetic,7,2010,-
29.0,33.0,2.0,14,Cummings Steve,24,Sky Procycling,7,2010,▼10
25.0,103.0,2.0,18,de Greef Francis,25,Omega Pharma-Lotto,7,2010,▼7
25.0,204.0,2.0,17,Gavazzi Francesco,26,Lampre - Farnese Vini,7,2010,▼9
27.0,124.0,2.0,16,Burghardt Marcus,27,BMC Racing Team,7,2010,▼11
29.0,13.0,2.0,19,Cancellara Fabian,28,Saxo Bank,7,2010,▼9
33.0,182.0,1.0,20,Isasi Iñaki,29,Euskaltel - Euskadi,7,2010,▼9
26.0,83.0,1.0,21,Champion Dimitri,30,AG2R La Mondiale,7,2010,▼9
35.0,172.0,1.0,22,Augé Stéphane,31,"Cofidis, le Crédit en Ligne",7,2010,▼9
30.0,135.0,44.0,1,Pineau Jérôme,1,Quickstep - Innergetic,8,2010,-
31.0,131.0,36.0,2,Chavanel Sylvain,2,Quickstep - Innergetic,8,2010,-
25.0,11.0,30.0,,Schleck Andy,3,Saxo Bank,8,2010,-
25.0,167.0,28.0,3,Perget Mathieu,4,Caisse d'Epargne,8,2010,▼1
23.0,219.0,27.0,6,Valls Rafael,5,Footon-Servetto,8,2010,▲1
32.0,181.0,26.0,,Sánchez Samuel,6,Euskaltel - Euskadi,8,2010,-
24.0,195.0,22.0,,Gesink Robert,7,Rabobank ProTeam,8,2010,-
31.0,151.0,21.0,4,Voeckler Thomas,8,Bbox Bouygues Telecom,8,2010,▼4
28.0,186.0,20.0,5,Pérez Rubén,9,Euskaltel - Euskadi,8,2010,▼4
35.0,102.0,19.0,,Aerts Mario,10,Omega Pharma-Lotto,8,2010,-
24.0,44.0,18.0,,Kreuziger Roman,11,Liquigas - Doimo,8,2010,-
36.0,196.0,18.0,,Moerenhout Koos,12,Rabobank ProTeam,8,2010,-
27.0,1.0,,,Contador Alberto,13*,Astana,8,2010,-
34.0,194.0,16.0,7,Garate Juan Manuel,13,Rabobank ProTeam,8,2010,▼6
36.0,205.0,16.0,8,Hondo Danilo,14,Lampre - Farnese Vini,8,2010,▼6
33.0,121.0,16.0,,Evans Cadel,15,BMC Racing Team,8,2010,-
28.0,177.0,14.0,,Moinard Amaël,16,"Cofidis, le Crédit en Ligne",8,2010,-
31.0,153.0,14.0,17,Charteau Anthony,17,Bbox Bouygues Telecom,8,2010,-
27.0,101.0,14.0,,Van den Broeck Jurgen,18,Omega Pharma-Lotto,8,2010,-
28.0,107.0,12.0,9,Moreno Daniel,19,Omega Pharma-Lotto,8,2010,▼10
23.0,171.0,12.0,12,Taaramäe Rein,20,"Cofidis, le Crédit en Ligne",8,2010,▼8
29.0,145.0,11.0,10,Knees Christian,21,Milram,8,2010,▼11
29.0,173.0,11.0,11,Dumoulin Samuel,22,"Cofidis, le Crédit en Ligne",8,2010,▼11
29.0,89.0,11.0,,Riblon Christophe,23,AG2R La Mondiale,8,2010,-
36.0,25.0,10.0,,Leipheimer Levi,24,RadioShack,8,2010,-
30.0,105.0,10.0,13,Lang Sebastian,25,Omega Pharma-Lotto,8,2010,▼12
33.0,138.0,7.0,14,van de Walle Jurgen,26,Quickstep - Innergetic,8,2010,▼12
26.0,163.0,6.0,,Erviti Imanol,27,Caisse d'Epargne,8,2010,-
27.0,116.0,6.0,15,Monfort Maxime,28,Team HTC - Columbia,8,2010,▼13
26.0,6.0,5.0,,Navarro Daniel,29,Astana,8,2010,-
28.0,201.0,5.0,16,Cunego Damiano,30,Lampre - Farnese Vini,8,2010,▼14
31.0,164.0,5.0,18,Gutiérrez José Iván,31,Caisse d'Epargne,8,2010,▼13
27.0,106.0,4.0,19,Lloyd Matthew,32,Omega Pharma-Lotto,8,2010,▼13
29.0,54.0,4.0,20,Hesjedal Ryder,33,Team Garmin - Transitions,8,2010,▼13
28.0,217.0,3.0,21,Mayoz Iban,34,Footon-Servetto,8,2010,▼13
25.0,108.0,3.0,22,Roelandts Jürgen,35,Omega Pharma-Lotto,8,2010,▼13
25.0,174.0,3.0,23,El Fares Julien,36,"Cofidis, le Crédit en Ligne",8,2010,▼13
29.0,132.0,,24*,Barredo Carlos,38*,Quickstep - Innergetic,8,2010,-
25.0,103.0,2.0,25,de Greef Francis,37,Omega Pharma-Lotto,8,2010,▼12
25.0,143.0,2.0,,Fröhlinger Johannes,38,Milram,8,2010,-
25.0,204.0,2.0,26,Gavazzi Francesco,39,Lampre - Farnese Vini,8,2010,▼13
29.0,33.0,2.0,24,Cummings Steve,40,Sky Procycling,8,2010,▼16
27.0,124.0,2.0,27,Burghardt Marcus,41,BMC Racing Team,8,2010,▼14
39.0,166.0,2.0,,Moreau Christophe,42,Caisse d'Epargne,8,2010,-
29.0,13.0,2.0,28,Cancellara Fabian,43,Saxo Bank,8,2010,▼15
33.0,182.0,1.0,29,Isasi Iñaki,44,Euskaltel - Euskadi,8,2010,▼15
35.0,172.0,1.0,31,Augé Stéphane,45,"Cofidis, le Crédit en Ligne",8,2010,▼14
26.0,83.0,1.0,30,Champion Dimitri,46,AG2R La Mondiale,8,2010,▼16
31.0,153.0,85.0,17,Charteau Anthony,1,Bbox Bouygues Telecom,9,2010,▲16
30.0,135.0,85.0,1,Pineau Jérôme,2,Quickstep - Innergetic,9,2010,▼1
39.0,166.0,62.0,42,Moreau Christophe,3,Caisse d'Epargne,9,2010,▲39
28.0,201.0,56.0,30,Cunego Damiano,4,Lampre - Farnese Vini,9,2010,▲26
25.0,11.0,50.0,3,Schleck Andy,5,Saxo Bank,9,2010,▼2
26.0,161.0,47.0,,Sánchez Luis León,6,Caisse d'Epargne,9,2010,-
31.0,62.0,43.0,,Casar Sandy,7,Francaise des Jeux,9,2010,-
32.0,181.0,40.0,6,Sánchez Samuel,8,Euskaltel - Euskadi,9,2010,▼2
31.0,131.0,36.0,2,Chavanel Sylvain,9,Quickstep - Innergetic,9,2010,▼7
27.0,1.0,,13*,Contador Alberto,10*,Astana,9,2010,-
24.0,195.0,32.0,7,Gesink Robert,10,Rabobank ProTeam,9,2010,▼3
38.0,19.0,32.0,,Voigt Jens,11,Saxo Bank,9,2010,-
25.0,167.0,29.0,4,Perget Mathieu,12,Caisse d'Epargne,9,2010,▼8
23.0,219.0,28.0,5,Valls Rafael,13,Footon-Servetto,9,2010,▼8
31.0,151.0,27.0,8,Voeckler Thomas,14,Bbox Bouygues Telecom,9,2010,▼6
28.0,186.0,21.0,9,Pérez Rubén,15,Euskaltel - Euskadi,9,2010,▼6
35.0,102.0,20.0,10,Aerts Mario,16,Omega Pharma-Lotto,9,2010,▼6
24.0,44.0,19.0,11,Kreuziger Roman,17,Liquigas - Doimo,9,2010,▼6
36.0,196.0,18.0,12,Moerenhout Koos,18,Rabobank ProTeam,9,2010,▼6
22.0,155.0,18.0,,Gautier Cyril,19,Bbox Bouygues Telecom,9,2010,-
36.0,205.0,17.0,14,Hondo Danilo,20,Lampre - Farnese Vini,9,2010,▼6
34.0,194.0,16.0,13,Garate Juan Manuel,21,Rabobank ProTeam,9,2010,▼8
33.0,121.0,16.0,15,Evans Cadel,22,BMC Racing Team,9,2010,▼7
28.0,177.0,14.0,16,Moinard Amaël,23,"Cofidis, le Crédit en Ligne",9,2010,▼7
27.0,101.0,14.0,18,Van den Broeck Jurgen,24,Omega Pharma-Lotto,9,2010,▼6
28.0,107.0,12.0,19,Moreno Daniel,25,Omega Pharma-Lotto,9,2010,▼6
23.0,171.0,12.0,20,Taaramäe Rein,26,"Cofidis, le Crédit en Ligne",9,2010,▼6
29.0,145.0,11.0,21,Knees Christian,27,Milram,9,2010,▼6
29.0,173.0,11.0,22,Dumoulin Samuel,28,"Cofidis, le Crédit en Ligne",9,2010,▼6
29.0,89.0,11.0,23,Riblon Christophe,29,AG2R La Mondiale,9,2010,▼6
36.0,25.0,10.0,24,Leipheimer Levi,30,RadioShack,9,2010,▼6
31.0,164.0,10.0,31,Gutiérrez José Iván,31,Caisse d'Epargne,9,2010,-
25.0,143.0,9.0,38,Fröhlinger Johannes,32,Milram,9,2010,▲6
30.0,105.0,8.0,25,Lang Sebastian,33,Omega Pharma-Lotto,9,2010,▼8
33.0,138.0,7.0,26,van de Walle Jurgen,34,Quickstep - Innergetic,9,2010,▼8
26.0,163.0,6.0,27,Erviti Imanol,35,Caisse d'Epargne,9,2010,▼8
26.0,6.0,6.0,29,Navarro Daniel,36,Astana,9,2010,▼7
27.0,116.0,5.0,28,Monfort Maxime,37,Team HTC - Columbia,9,2010,▼9
27.0,106.0,5.0,32,Lloyd Matthew,38,Omega Pharma-Lotto,9,2010,▼6
28.0,217.0,4.0,34,Mayoz Iban,39,Footon-Servetto,9,2010,▼5
29.0,54.0,3.0,33,Hesjedal Ryder,40,Team Garmin - Transitions,9,2010,▼7
25.0,108.0,3.0,35,Roelandts Jürgen,41,Omega Pharma-Lotto,9,2010,▼6
25.0,103.0,3.0,37,de Greef Francis,42,Omega Pharma-Lotto,9,2010,▼5
29.0,132.0,,38*,Barredo Carlos,44*,Quickstep - Innergetic,9,2010,-
27.0,124.0,2.0,41,Burghardt Marcus,43,BMC Racing Team,9,2010,▼2
25.0,204.0,2.0,39,Gavazzi Francesco,44,Lampre - Farnese Vini,9,2010,▼5
25.0,174.0,2.0,36,El Fares Julien,45,"Cofidis, le Crédit en Ligne",9,2010,▼9
29.0,33.0,2.0,40,Cummings Steve,46,Sky Procycling,9,2010,▼6
35.0,172.0,2.0,45,Augé Stéphane,47,"Cofidis, le Crédit en Ligne",9,2010,▼2
29.0,13.0,2.0,43,Cancellara Fabian,48,Saxo Bank,9,2010,▼5
33.0,182.0,1.0,44,Isasi Iñaki,49,Euskaltel - Euskadi,9,2010,▼5
26.0,83.0,1.0,46,Champion Dimitri,50,AG2R La Mondiale,9,2010,▼4
30.0,135.0,91.0,2,Pineau Jérôme,1,Quickstep - Innergetic,10,2010,▲1
31.0,153.0,90.0,1,Charteau Anthony,2,Bbox Bouygues Telecom,10,2010,▼1
39.0,166.0,62.0,3,Moreau Christophe,3,Caisse d'Epargne,10,2010,-
35.0,102.0,58.0,16,Aerts Mario,4,Omega Pharma-Lotto,10,2010,▲12
28.0,201.0,56.0,4,Cunego Damiano,5,Lampre - Farnese Vini,10,2010,▼1
25.0,11.0,50.0,5,Schleck Andy,6,Saxo Bank,10,2010,▼1
26.0,161.0,47.0,6,Sánchez Luis León,7,Caisse d'Epargne,10,2010,▼1
31.0,62.0,43.0,7,Casar Sandy,8,Francaise des Jeux,10,2010,▼1
32.0,181.0,40.0,8,Sánchez Samuel,9,Euskaltel - Euskadi,10,2010,▼1
31.0,131.0,36.0,9,Chavanel Sylvain,10,Quickstep - Innergetic,10,2010,▼1
27.0,1.0,,10*,Contador Alberto,11*,Astana,10,2010,-
24.0,195.0,32.0,10,Gesink Robert,11,Rabobank ProTeam,10,2010,▼1
26.0,134.0,32.0,,Devenyns Dries,12,Quickstep - Innergetic,10,2010,-
38.0,19.0,29.0,11,Voigt Jens,13,Saxo Bank,10,2010,▼2
25.0,167.0,29.0,12,Perget Mathieu,14,Caisse d'Epargne,10,2010,▼2
23.0,219.0,28.0,13,Valls Rafael,15,Footon-Servetto,10,2010,▼2
23.0,156.0,27.0,,Rolland Pierre,16,Bbox Bouygues Telecom,10,2010,-
29.0,165.0,27.0,,Kiryienka Vasil,17,Caisse d'Epargne,10,2010,-
30.0,27.0,26.0,,Paulinho Sérgio Miguel,18,RadioShack,10,2010,-
31.0,151.0,25.0,14,Voeckler Thomas,19,Bbox Bouygues Telecom,10,2010,▼5
28.0,186.0,21.0,15,Pérez Rubén,20,Euskaltel - Euskadi,10,2010,▼5
36.0,196.0,20.0,18,Moerenhout Koos,21,Rabobank ProTeam,10,2010,▼3
24.0,44.0,18.0,17,Kreuziger Roman,22,Liquigas - Doimo,10,2010,▼5
23.0,82.0,18.0,,Bouet Maxime,23,AG2R La Mondiale,10,2010,-
22.0,155.0,17.0,19,Gautier Cyril,24,Bbox Bouygues Telecom,10,2010,▼5
36.0,205.0,17.0,20,Hondo Danilo,25,Lampre - Farnese Vini,10,2010,▼5
34.0,194.0,16.0,21,Garate Juan Manuel,26,Rabobank ProTeam,10,2010,▼5
28.0,177.0,16.0,23,Moinard Amaël,27,"Cofidis, le Crédit en Ligne",10,2010,▼4
33.0,121.0,14.0,22,Evans Cadel,28,BMC Racing Team,10,2010,▼6
28.0,107.0,14.0,25,Moreno Daniel,29,Omega Pharma-Lotto,10,2010,▼4
27.0,101.0,12.0,24,Van den Broeck Jurgen,30,Omega Pharma-Lotto,10,2010,▼6
23.0,171.0,12.0,26,Taaramäe Rein,31,"Cofidis, le Crédit en Ligne",10,2010,▼5
29.0,145.0,11.0,27,Knees Christian,32,Milram,10,2010,▼5
29.0,173.0,11.0,28,Dumoulin Samuel,33,"Cofidis, le Crédit en Ligne",10,2010,▼5
29.0,89.0,11.0,29,Riblon Christophe,34,AG2R La Mondiale,10,2010,▼5
36.0,25.0,10.0,30,Leipheimer Levi,35,RadioShack,10,2010,▼5
31.0,164.0,10.0,31,Gutiérrez José Iván,36,Caisse d'Epargne,10,2010,▼5
25.0,143.0,9.0,32,Fröhlinger Johannes,37,Milram,10,2010,▼5
30.0,105.0,8.0,33,Lang Sebastian,38,Omega Pharma-Lotto,10,2010,▼5
33.0,138.0,7.0,34,van de Walle Jurgen,39,Quickstep - Innergetic,10,2010,▼5
26.0,163.0,6.0,35,Erviti Imanol,40,Caisse d'Epargne,10,2010,▼5
26.0,6.0,6.0,36,Navarro Daniel,41,Astana,10,2010,▼5
27.0,116.0,5.0,37,Monfort Maxime,42,Team HTC - Columbia,10,2010,▼5
27.0,106.0,5.0,38,Lloyd Matthew,43,Omega Pharma-Lotto,10,2010,▼5
28.0,217.0,4.0,39,Mayoz Iban,44,Footon-Servetto,10,2010,▼5
29.0,54.0,3.0,40,Hesjedal Ryder,45,Team Garmin - Transitions,10,2010,▼5
25.0,108.0,3.0,41,Roelandts Jürgen,46,Omega Pharma-Lotto,10,2010,▼5
25.0,174.0,3.0,45,El Fares Julien,47,"Cofidis, le Crédit en Ligne",10,2010,▼2
29.0,33.0,2.0,46,Cummings Steve,48,Sky Procycling,10,2010,▼2
25.0,204.0,2.0,44,Gavazzi Francesco,49,Lampre - Farnese Vini,10,2010,▼5
27.0,124.0,2.0,43,Burghardt Marcus,50,BMC Racing Team,10,2010,▼7
25.0,103.0,2.0,42,de Greef Francis,51,Omega Pharma-Lotto,10,2010,▼9
29.0,132.0,,44*,Barredo Carlos,53*,Quickstep - Innergetic,10,2010,-
26.0,83.0,2.0,50,Champion Dimitri,52,AG2R La Mondiale,10,2010,▼2
33.0,182.0,2.0,49,Isasi Iñaki,53,Euskaltel - Euskadi,10,2010,▼4
29.0,13.0,1.0,48,Cancellara Fabian,54,Saxo Bank,10,2010,▼6
35.0,172.0,1.0,47,Augé Stéphane,55,"Cofidis, le Crédit en Ligne",10,2010,▼8
30.0,135.0,92.0,1,Pineau Jérôme,1,Quickstep - Innergetic,11,2010,-
31.0,153.0,90.0,2,Charteau Anthony,2,Bbox Bouygues Telecom,11,2010,-
39.0,166.0,62.0,3,Moreau Christophe,3,Caisse d'Epargne,11,2010,-
35.0,102.0,58.0,4,Aerts Mario,4,Omega Pharma-Lotto,11,2010,-
28.0,201.0,56.0,5,Cunego Damiano,5,Lampre - Farnese Vini,11,2010,-
25.0,11.0,50.0,6,Schleck Andy,6,Saxo Bank,11,2010,-
26.0,161.0,47.0,7,Sánchez Luis León,7,Caisse d'Epargne,11,2010,-
31.0,62.0,43.0,8,Casar Sandy,8,Francaise des Jeux,11,2010,-
32.0,181.0,40.0,9,Sánchez Samuel,9,Euskaltel - Euskadi,11,2010,-
31.0,131.0,36.0,10,Chavanel Sylvain,10,Quickstep - Innergetic,11,2010,-
27.0,1.0,,11*,Contador Alberto,11*,Astana,11,2010,-
24.0,195.0,32.0,11,Gesink Robert,11,Rabobank ProTeam,11,2010,-
26.0,134.0,32.0,12,Devenyns Dries,12,Quickstep - Innergetic,11,2010,-
38.0,19.0,29.0,13,Voigt Jens,13,Saxo Bank,11,2010,-
25.0,167.0,29.0,14,Perget Mathieu,14,Caisse d'Epargne,11,2010,-
23.0,156.0,28.0,16,Rolland Pierre,15,Bbox Bouygues Telecom,11,2010,▲1
23.0,219.0,27.0,15,Valls Rafael,16,Footon-Servetto,11,2010,▼1
29.0,165.0,27.0,17,Kiryienka Vasil,17,Caisse d'Epargne,11,2010,-
30.0,27.0,26.0,18,Paulinho Sérgio Miguel,18,RadioShack,11,2010,-
31.0,151.0,25.0,19,Voeckler Thomas,19,Bbox Bouygues Telecom,11,2010,-
28.0,186.0,21.0,20,Pérez Rubén,20,Euskaltel - Euskadi,11,2010,-
24.0,44.0,20.0,22,Kreuziger Roman,21,Liquigas - Doimo,11,2010,▲1
36.0,196.0,18.0,21,Moerenhout Koos,22,Rabobank ProTeam,11,2010,▼1
22.0,155.0,18.0,24,Gautier Cyril,23,Bbox Bouygues Telecom,11,2010,▲1
23.0,82.0,17.0,23,Bouet Maxime,24,AG2R La Mondiale,11,2010,▼1
34.0,194.0,17.0,26,Garate Juan Manuel,25,Rabobank ProTeam,11,2010,▲1
36.0,205.0,16.0,25,Hondo Danilo,26,Lampre - Farnese Vini,11,2010,▼1
33.0,121.0,16.0,28,Evans Cadel,27,BMC Racing Team,11,2010,▲1
28.0,177.0,14.0,27,Moinard Amaël,28,"Cofidis, le Crédit en Ligne",11,2010,▼1
27.0,101.0,14.0,30,Van den Broeck Jurgen,29,Omega Pharma-Lotto,11,2010,▲1
28.0,107.0,12.0,29,Moreno Daniel,30,Omega Pharma-Lotto,11,2010,▼1
23.0,171.0,12.0,31,Taaramäe Rein,31,"Cofidis, le Crédit en Ligne",11,2010,-
29.0,145.0,11.0,32,Knees Christian,32,Milram,11,2010,-
29.0,173.0,11.0,33,Dumoulin Samuel,33,"Cofidis, le Crédit en Ligne",11,2010,-
29.0,89.0,11.0,34,Riblon Christophe,34,AG2R La Mondiale,11,2010,-
36.0,25.0,10.0,35,Leipheimer Levi,35,RadioShack,11,2010,-
31.0,164.0,10.0,36,Gutiérrez José Iván,36,Caisse d'Epargne,11,2010,-
25.0,143.0,9.0,37,Fröhlinger Johannes,37,Milram,11,2010,-
