Age,Avg,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
22,,118,,+0:00,,,Meyer Cameron,193,Team Garmin - Transitions,",, 8:16",,,,5,2010
23,,56,,+0:00,,,Gaudin Damien,194,Bbox Bouygues Telecom,",, 8:16",,,,5,2010
24,,208,,+0:00,,,Voss Paul,195,Milram,",, 8:16",,,,5,2010
26,,147,,+0:00,80.0,,Lloyd Matthew,1,Omega Pharma-Lotto,4:24:20 4:24:20,,16.0,,6,2010
31,,34,,+0:00,50.0,,Bertogliati Rubens,2,Androni Giocattoli - Serramenti PVC Diquigiovanni,1:06 1:06,,8.0,,6,2010
36,,125,,+0:00,35.0,,Hondo Danilo,3,Lampre - Farnese Vini,1:15 1:15,,4.0,,6,2010
24,,92,,+0:00,25.0,,Belletti Manuel,4,Colnago - CSF Inox,",, 1:15",,2.0,,6,2010
28,,191,,+0:00,18.0,,Pozzato Filippo,5,Katyusha,",, 1:15",,1.0,,6,2010
27,,53,,+0:00,15.0,,Bonnet William,6,Bbox Bouygues Telecom,",, 1:15",,,,6,2010
22,,93,,+0:00,12.0,,Modolo Sacha,7,Colnago - CSF Inox,",, 1:15",,,,6,2010
28,,65,,+0:00,10.0,,Kiryienka Vasil,8,Caisse d'Epargne,",, 1:15",,,,6,2010
28,,23,,+0:00,8.0,,Efimkin Alexander,9,AG2R La Mondiale,",, 1:15",,,,6,2010
31,,212,,+0:00,6.0,,Cooke Baden,10,Saxo Bank,",, 1:15",,,,6,2010
28,,43,,+0:00,5.0,,Gasparotto Enrico,11,Astana,",, 1:15",,,,6,2010
25,,5,,+0:00,4.0,,Santambrogio Mauro,12,BMC Racing Team,",, 1:15",,,,6,2010
30,,85,,+0:00,3.0,,Duque Leonardo,13,Cofidis Le Credit en Ligne,",, 1:15",,,,6,2010
25,,105,,+0:00,2.0,,Eibegger Markus,14,Footon-Servetto,",, 1:15",,,,6,2010
28,,148,,+0:00,1.0,,Moreno Daniel,15,Omega Pharma-Lotto,",, 1:15",,,,6,2010
26,,27,,+0:00,,,Mandri Ren\xe9,16,AG2R La Mondiale,",, 1:15",,,,6,2010
36,,157,,+0:00,,,Tosatto Matteo,17,Quickstep - Innergetic,",, 1:15",,,,6,2010
27,,206,,+0:00,,,Rohregger Thomas,18,Milram,",, 1:15",,,,6,2010
24,,142,,+0:00,,,Bakelants Jan,19,Omega Pharma-Lotto,",, 1:15",,,,6,2010
33,,1,,+0:00,,,Evans Cadel,20,BMC Racing Team,",, 1:15",,,,6,2010
25,,186,,+0:00,,,Lewis Craig,21,Team HTC - Columbia,",, 1:15",,,,6,2010
30,,51,,+0:00,,,Voeckler Thomas,22,Bbox Bouygues Telecom,",, 1:15",,,,6,2010
28,,67,,+0:00,,,Losada Alberto,23,Caisse d'Epargne,",, 1:15",,,,6,2010
25,,219,,+0:00,,,Porte Richie,24,Saxo Bank,",, 1:15",,,,6,2010
22,,161,,+0:00,,,Kruijswijk Steven,25,Rabobank ProTeam,",, 1:15",,,,6,2010
30,,127,,+0:00,,,Loosli David,26,Lampre - Farnese Vini,",, 1:15",,,,6,2010
25,,133,,+0:00,,,Agnoli Valerio,27,Liquigas - Doimo,",, 1:15",,,,6,2010
23,,136,,+0:00,,,Ki\u0161erlovski Robert,28,Liquigas - Doimo,",, 1:15",,,,6,2010
23,,167,,+0:00,,,Mollema Bauke,29,Rabobank ProTeam,",, 1:15",,,,6,2010
36,,41,,+0:00,,,Vinokourov Alexandre,30,Astana,",, 1:15",,,,6,2010
27,,201,,+0:00,,,Gerdemann Linus,31,Milram,",, 1:15",,,,6,2010
26,,58,,+0:00,,,Trofimov Yuri,32,Bbox Bouygues Telecom,",, 1:15",,,,6,2010
28,,203,,+0:00,,,Fothen Markus,33,Milram,",, 1:15",,,,6,2010
32,,131,,+0:00,,,Basso Ivan,34,Liquigas - Doimo,",, 1:15",,,,6,2010
25,,132,1.0,+0:00,,,Nibali Vincenzo,35,Liquigas - Doimo,",, 1:15",,,,6,2010
36,,11,,+0:00,,,Garzelli Stefano,36,Acqua & Sapone,",, 1:15",,,,6,2010
26,,87,,+0:00,,,Kriit Kalle,37,Cofidis Le Credit en Ligne,",, 1:15",,,,6,2010
30,,31,,+0:00,,,Scarponi Michele,38,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 1:15",,,,6,2010
25,,37,,+0:00,,,Rodriguez Jackson,39,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 1:15",,,,6,2010
28,,106,,+0:00,,,Mayoz Echeverria Iban,40,Footon-Servetto,",, 1:15",,,,6,2010
29,,174,,+0:00,,,Cummings Stephen,41,Sky Procycling,",, 1:15",,,,6,2010
28,,121,,+0:00,,,Cunego Damiano,42,Lampre - Farnese Vini,",, 1:15",,,,6,2010
34,,45,,+0:00,,,Jufre Josep,43,Astana,",, 1:15",,,,6,2010
25,,144,,+0:00,,,de Greef Francis,44,Omega Pharma-Lotto,",, 1:15",,,,6,2010
29,,194,,+0:00,,,Caruso Giampaolo,45,Katyusha,",, 1:15",,,,6,2010
29,,192,,+0:00,,,Karpets Vladimir,46,Katyusha,",, 1:15",,,,6,2010
24,,95,,+0:00,,,Canuti Federico,47,Colnago - CSF Inox,",, 1:15",,,,6,2010
24,,156,,+0:00,,,Samoilau Branislau,48,Quickstep - Innergetic,",, 1:15",,,,6,2010
23,,68,,+0:00,,,Uran Rigoberto,49,Caisse d'Epargne,",, 1:15",,,,6,2010
26,,44,,+0:00,,,Grivko Andrei,50,Astana,",, 1:15",,,,6,2010
30,,63,,+0:00,,,Arroyo David,51,Caisse d'Epargne,",, 1:15",,,,6,2010
34,,182,,+0:00,,,Pinotti Marco,52,Team HTC - Columbia,",, 1:15",,,,6,2010
25,,151,,+0:00,,,Cataldo Dario,53,Quickstep - Innergetic,",, 1:15",,,,6,2010
31,,38,,+0:00,,,Serpa Jose Rodolfo,54,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 1:15",,,,6,2010
36,,197,,+0:00,,,Mazzanti Luca,55,Katyusha,",, 1:15",,,,6,2010
30,,171,,+0:00,,,Wiggins Bradley,56,Sky Procycling,",, 1:15",,,,6,2010
29,,36,,+0:00,,,Ochoa Carlos Jos\xe9,57,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 1:15",,,,6,2010
35,,173,,+0:00,,,Cioni Dario,58,Sky Procycling,",, 1:15",,,,6,2010
25,,97,,+0:00,,,Marangoni Alan,59,Colnago - CSF Inox,",, 1:15",,,,6,2010
26,,15,,+0:00,,,Failli Francesco,60,Acqua & Sapone,",, 1:15",,,,6,2010
36,,18,,+0:00,,,Miholjevic Vladimir,61,Acqua & Sapone,",, 1:15",,,,6,2010
25,,216,,+0:00,,,Didier Laurent,62,Saxo Bank,",, 1:15",,,,6,2010
24,,98,,+0:00,,,Stortoni Simone,63,Colnago - CSF Inox,",, 1:15",,,,6,2010
25,,94,,+0:00,,,Bisolti Alessandro,64,Colnago - CSF Inox,",, 1:15",,,,6,2010
29,,169,,+0:00,,,Weening Pieter,65,Rabobank ProTeam,",, 1:15",,,,6,2010
27,,89,,+0:00,,,Monier Damien,66,Cofidis Le Credit en Ligne,",, 1:15",,,,6,2010
37,,13,,+0:00,,,Codol Massimo,67,Acqua & Sapone,",, 1:15",,,,6,2010
23,,19,,+0:00,,,Sarmiento Jose Cayetano,68,Acqua & Sapone,",, 1:15",,,,6,2010
31,,198,,+0:00,,,Petrov Evgeni,69,Katyusha,",, 1:15",,,,6,2010
25,,178,,+0:00,,,Possoni Morris,70,Sky Procycling,",, 1:15",,,,6,2010
33,,69,,+0:00,,,Zandio Xabier,71,Caisse d'Epargne,",, 1:15",,,,6,2010
23,,46,,+0:00,,,Kireyev Roman,72,Astana,",, 1:15",,,,6,2010
31,,79,,+0:00,,,Tondo Xavier,73,Cervelo Test Team,",, 1:15",,,,6,2010
25,,213,,+0:00,,,S\xf8rensen Chris Anker,74,Saxo Bank,",, 1:15",,,,6,2010
35,,29,,+0:00,,,Turpin Ludovic,75,AG2R La Mondiale,",, 1:15",,,,6,2010
29,,22,,+0:00,,,Dupont Hubert,76,AG2R La Mondiale,",, 1:15",,,,6,2010
27,,59,,+0:00,,,Tschopp Johann,77,Bbox Bouygues Telecom,",, 1:15",,,,6,2010
40,,72,,+0:00,,,Cuesta \xcd\xf1igo,78,Cervelo Test Team,",, 1:15",,,,6,2010
24,,17,,+0:00,,,Masciarelli Francesco,79,Acqua & Sapone,",, 1:15",,,,6,2010
26,,49,,+0:00,,,Dyachenko Alexandr,80,Astana,",, 1:15",,,,6,2010
30,,162,,+0:00,,,Ardila Mauricio Alberto,81,Rabobank ProTeam,",, 1:15",,,,6,2010
35,,71,,+0:00,,,Sastre Carlos,82,Cervelo Test Team,",, 1:15",,,,6,2010
33,,73,,+0:00,,,Gustov Volodymyr,83,Cervelo Test Team,",, 1:15",,,,6,2010
32,,149,,+0:00,,,Wegelius Charles,84,Omega Pharma-Lotto,",, 1:15",,,,6,2010
33,,111,,+0:00,,,Millar David,85,Team Garmin - Transitions,",, 1:15",,,,6,2010
31,,24,,+0:00,,,Gadret John,86,AG2R La Mondiale,",, 1:15",,,,6,2010
32,,138,,+0:00,,,Szmyd Sylwester,87,Liquigas - Doimo,",, 1:15",,,,6,2010
27,,91,,+0:00,,,Pozzovivo Domenico,88,Colnago - CSF Inox,",, 1:15",,,,6,2010
36,,195,,+0:00,,,Horrach Joan,89,Katyusha,",, 1:15",,,,6,2010
34,,128,,+0:00,,,Righi Daniele,90,Lampre - Farnese Vini,",, 1:15",,,,6,2010
30,,83,,+0:00,,,Buffaz Mickael,91,Cofidis Le Credit en Ligne,3:22 3:22,,,,6,2010
35,,129,,+0:00,,,Spezialetti Alessandro,92,Lampre - Farnese Vini,4:11 4:11,,,,6,2010
33,,177,,+0:00,,,Henderson Gregory,93,Sky Procycling,",, 4:11",,,,6,2010
34,,172,,+0:00,,,Barry Michael,94,Sky Procycling,",, 4:11",,,,6,2010
36,,122,,+0:00,,,Petacchi Alessandro,95,Lampre - Farnese Vini,",, 4:11",,,,6,2010
26,,39,,+0:00,,,Wurf Cameron,96,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 4:11",,,,6,2010
24,,175,,+0:00,,,Froome Christopher,97,Sky Procycling,",, 4:11",,,,6,2010
23,,99,,+0:00,,,Pirazzi Stefano,98,Colnago - CSF Inox,",, 4:11",,,,6,2010
30,,54,,+0:00,,,Charteau Anthony,99,Bbox Bouygues Telecom,",, 4:11",,,,6,2010
36,,158,,+0:00,,,Velo Marco,100,Quickstep - Innergetic,6:07 6:07,,,,6,2010
30,,154,,+0:00,,,Pineau J\xe9rome,101,Quickstep - Innergetic,",, 6:07",,,,6,2010
29,,199,,+0:00,,,Klimov Sergey,102,Katyusha,",, 6:07",,,,6,2010
26,,2,,+0:00,,,Bookwalter Brent,103,BMC Racing Team,",, 6:07",,,,6,2010
30,,141,,+0:00,,,Lang Sebastian,104,Omega Pharma-Lotto,",, 6:07",,,,6,2010
26,,165,,+0:00,,,Kozonchuk Dmitry,105,Rabobank ProTeam,",, 6:07",,,,6,2010
26,,124,,+0:00,,,Bono Matteo,106,Lampre - Farnese Vini,",, 6:07",,,,6,2010
31,,14,,+0:00,,,Donati Alessandro,107,Acqua & Sapone,",, 6:07",,,,6,2010
30,,104,,+0:00,,,Cheula Giampaolo,108,Footon-Servetto,",, 6:07",,,,6,2010
35,,81,,+0:00,,,Moncouti\xe9 David,109,Cofidis Le Credit en Ligne,",, 6:07",,,,6,2010
25,,101,,+0:00,,,Capelli Ermano,110,Footon-Servetto,10:43 10:43,,,,6,2010
27,,155,,+0:00,,,Reda Francesco,111,Quickstep - Innergetic,",, 10:43",,,,6,2010
23,,62,,+0:00,,,Amador Andrey,112,Caisse d'Epargne,",, 10:43",,,,6,2010
35,,214,,+0:00,,,S\xf8rensen Nicki,113,Saxo Bank,11:30 11:30,,,,6,2010
33,,204,,+0:00,,,Roberts Luke,114,Milram,",, 11:30",,,,6,2010
31,,163,,+0:00,,,Brown Graeme,115,Rabobank ProTeam,",, 11:30",,,,6,2010
32,,152,,+0:00,,,Engels Addy,116,Quickstep - Innergetic,",, 11:30",,,,6,2010
31,,26,,+0:00,,,Krivtsov Yuriy,117,AG2R La Mondiale,",, 11:30",,,,6,2010
32,,202,,+0:00,,,F\xf6rster Robert,118,Milram,",, 11:30",,,,6,2010
29,,209,,+0:00,,,Wegmann Fabian,119,Milram,",, 11:30",,,,6,2010
27,,145,,+0:00,,,Elijzen Michiel,120,Omega Pharma-Lotto,",, 11:30",,,,6,2010
34,,66,,+0:00,,,Lastras Pablo,121,Caisse d'Epargne,",, 11:30",,,,6,2010
27,,217,,+0:00,,,Haedo Lucas Sebastian,122,Saxo Bank,",, 11:30",,,,6,2010
25,,159,,+0:00,,,Weylandt Wouter,123,Quickstep - Innergetic,",, 11:30",,,,6,2010
25,,113,,+0:00,,,Farrar Tyler,124,Team Garmin - Transitions,",, 11:30",,,,6,2010
27,,181,,+0:00,,,Greipel Andr\xe9,125,Team HTC - Columbia,",, 11:30",,,,6,2010
27,,8,,+0:00,,,Stalder Florian,126,BMC Racing Team,",, 11:30",,,,6,2010
25,,137,,+0:00,,,Sabatini Fabio,127,Liquigas - Doimo,",, 11:30",,,,6,2010
28,,189,,+0:00,,,Sieberg Marcel,128,Team HTC - Columbia,",, 11:30",,,,6,2010
28,,188,,+0:00,,,Reynes Vicente,129,Team HTC - Columbia,",, 11:30",,,,6,2010
27,,74,,+0:00,,,King Edward,130,Cervelo Test Team,",, 11:30",,,,6,2010
37,,48,,+0:00,,,Stangelj Gorazd,131,Astana,",, 11:30",,,,6,2010
30,,116,,+0:00,,,Fischer Murilo Antonio,132,Team Garmin - Transitions,",, 11:30",,,,6,2010
36,,25,,+0:00,,,Hinault S\xe9bastien,133,AG2R La Mondiale,",, 11:30",,,,6,2010
25,,168,,+0:00,,,van Emden Jos,134,Rabobank ProTeam,",, 11:30",,,,6,2010
37,,193,,+0:00,,,McEwen Robbie,135,Katyusha,",, 11:30",,,,6,2010
35,,115,,+0:00,,,Dean Julian,136,Team Garmin - Transitions,",, 11:30",,,,6,2010
24,,9,,+0:00,,,Wyss Danilo,137,BMC Racing Team,",, 11:30",,,,6,2010
27,,55,,+0:00,,,Claude Mathieu,138,Bbox Bouygues Telecom,",, 11:30",,,,6,2010
29,,76,,+0:00,,,Lloyd Daniel,139,Cervelo Test Team,",, 11:30",,,,6,2010
29,,126,,+0:00,,,Marzano Marco,140,Lampre - Farnese Vini,",, 11:30",,,,6,2010
22,,118,,+0:00,,,Meyer Cameron,141,Team Garmin - Transitions,",, 11:30",,,,6,2010
23,,117,,+0:00,,,Martin Daniel,142,Team Garmin - Transitions,",, 11:30",,,,6,2010
24,,166,,+0:00,,,Stamsnijder Tom,143,Rabobank ProTeam,",, 11:30",,,,6,2010
27,,164,,+0:00,,,Flens Rick,144,Rabobank ProTeam,",, 11:30",,,,6,2010
29,,215,,+0:00,,,Larsson Gustav,145,Saxo Bank,",, 11:30",,,,6,2010
25,,211,,+0:00,,,Lund Anders,146,Saxo Bank,",, 11:30",,,,6,2010
24,,84,,+0:00,,,Cusin Remi,147,Cofidis Le Credit en Ligne,",, 11:30",,,,6,2010
26,,28,,+0:00,,,Ravard Anthony,148,AG2R La Mondiale,",, 11:30",,,,6,2010
23,,7,,+0:00,,,Schar Michael,149,BMC Racing Team,",, 11:30",,,,6,2010
32,,4,,+0:00,,,Louder Jeff,150,BMC Racing Team,",, 11:30",,,,6,2010
32,,32,,+0:00,,,Bertagnolli Leonardo,151*,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 11:30",,,,6,2010
38,,123,,+0:00,,,Simoni Gilberto,151,Lampre - Farnese Vini,",, 11:30",,,,6,2010
38,,33,,+0:00,,,Bertolini Alessandro,152,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 11:30",,,,6,2010
24,,75,,+0:00,,,Konovalovas Ignatas,153,Cervelo Test Team,",, 11:30",,,,6,2010
25,,57,,+0:00,,,Le Floch Guillaume,154,Bbox Bouygues Telecom,",, 11:30",,,,6,2010
26,,207,,+0:00,,,Russ Matthias,155,Milram,",, 11:30",,,,6,2010
23,,77,,+0:00,,,Wyss Marcel,156,Cervelo Test Team,",, 11:30",,,,6,2010
29,,185,,+0:00,,,Hansen Adam,157,Team HTC - Columbia,",, 11:30",,,,6,2010
32,,176,,+0:00,,,Hayman Mathew,158,Sky Procycling,",, 11:30",,,,6,2010
23,,205,,+0:00,,,Roels Dominik,159,Milram,",, 11:30",,,,6,2010
32,,88,,+0:00,,,Sijmens Nico,160,Cofidis Le Credit en Ligne,",, 11:30",,,,6,2010
26,,135,,+0:00,,,Dall'Antonia Tiziano,161,Liquigas - Doimo,14:09 14:09,,,,6,2010
25,,134,,+0:00,,,Bodnar Maciej,162,Liquigas - Doimo,",, 14:09",,,,6,2010
24,,107,,+0:00,,,Corti Marco,163,Footon-Servetto,",, 14:09",,,,6,2010
26,,47,,+0:00,,,Iglinskiy Valentin,164,Astana,",, 14:09",,,,6,2010
33,,119,,+0:00,,,Tuft Svein,165,Team Garmin - Transitions,",, 14:09",,,,6,2010
25,,96,,+0:00,,,Frapporti Marco,166,Colnago - CSF Inox,",, 14:09",,,,6,2010
29,,139,,+0:00,,,Vanotti Alessandro,167,Liquigas - Doimo,",, 14:09",,,,6,2010
31,,35,,+0:00,,,Loddo Alberto,168,Androni Giocattoli - Serramenti PVC Diquigiovanni,15:36 15:36,,,,6,2010
25,,196,,+0:00,,,Ignatyev Mikhail,169,Katyusha,",, 15:36",,,,6,2010
25,,52,,+0:00,,,Arashiro Yukiya,170,Bbox Bouygues Telecom,",, 15:36",,,,6,2010
26,,187,,+0:00,,,Rabon Frantisek,171,Team HTC - Columbia,",, 15:36",,,,6,2010
20,,143,,+0:00,,,Blythe Adam,172,Omega Pharma-Lotto,",, 15:36",,,,6,2010
27,,146,,+0:00,,,Kaisen Olivier,173,Omega Pharma-Lotto,",, 15:36",,,,6,2010
25,,82,,+0:00,,,Blot Guillaume,174,Cofidis Le Credit en Ligne,",, 15:36",,,,6,2010
25,,179,,+0:00,,,Sutton Chris,175,Sky Procycling,",, 15:36",,,,6,2010
23,,56,,+0:00,,,Gaudin Damien,176,Bbox Bouygues Telecom,",, 15:36",,,,6,2010
29,,183,,+0:00,,,Albasini Michael,177,Team HTC - Columbia,",, 15:36",,,,6,2010
20,,114,,+0:00,,,Bobridge Jack,178,Team Garmin - Transitions,",, 15:36",,,,6,2010
28,,153,,+0:00,,,Facci Mauro,179,Quickstep - Innergetic,",, 15:36",,,,6,2010
23,,86,,+0:00,,,Fouchard Julien,180,Cofidis Le Credit en Ligne,",, 15:36",,,,6,2010
24,,208,,+0:00,,,Voss Paul,181,Milram,",, 15:36",,,,6,2010
25,,218,,+0:00,,,M\xf8rk\xf8v Michael,182,Saxo Bank,",, 15:36",,,,6,2010
35,,61,,+0:00,,,Bruseghin Marzio,183,Caisse d'Epargne,",, 15:36",,,,6,2010
27,,109,,+0:00,,,Pedersen Martin,184,Footon-Servetto,",, 15:36",,,,6,2010
23,,184,,+0:00,,,Goss Matthew,185,Team HTC - Columbia,",, 15:36",,,,6,2010
25,,6,,+0:00,,,Murphy John,186,BMC Racing Team,",, 15:36",,,,6,2010
34,,78,,+0:00,,,Rasch Gabriel,187,Cervelo Test Team,",, 15:36",,,,6,2010
24,,64,,+0:00,,,Jeannesson Arnold,188,Caisse d'Epargne,",, 15:36",,,,6,2010
37,,12,,+0:00,,,Andriotto Dario,189,Acqua & Sapone,",, 15:36",,,,6,2010
27,,16,,+0:00,,,Masciarelli Andrea,190,Acqua & Sapone,",, 15:36",,,,6,2010
23,,103,,+0:00,,,Capecchi Eros,191,Footon-Servetto,",, 15:36",,,,6,2010
20,,102,,+0:00,,,Br\xe4ndle Matthias,192,Footon-Servetto,",, 15:36",,,,6,2010
25,,108,,+0:00,,,Merlo Michele,DNF,Footon-Servetto,-4:24:20 -4:24:20,,,,6,2010
22,,21,,+0:00,,,Bonnafond Guillaume,DNF,AG2R La Mondiale,",, -4:24:20",,,,6,2010
32,,42,,+0:00,,,Tiralongo Paolo,DNF,Astana,",, -4:24:20",,,,6,2010
33,,1,,+0:00,80.0,,Evans Cadel,1,BMC Racing Team,5:13:37 5:13:37,,16.0,,7,2010
28,,121,,+0:00,50.0,,Cunego Damiano,2,Lampre - Farnese Vini,0:02 0:02,,8.0,,7,2010
36,,41,1.0,+0:00,35.0,,Vinokourov Alexandre,3,Astana,",, 0:02",,4.0,,7,2010
34,,182,,+0:00,25.0,,Pinotti Marco,4,Team HTC - Columbia,0:06 0:06,,2.0,,7,2010
30,,63,,+0:00,18.0,,Arroyo David,5,Caisse d'Epargne,0:12 0:12,,1.0,,7,2010
36,,11,,+0:00,15.0,,Garzelli Stefano,6,Acqua & Sapone,0:27 0:27,,,,7,2010
31,,24,,+0:00,12.0,,Gadret John,7,AG2R La Mondiale,0:29 0:29,,,,7,2010
30,,31,,+0:00,10.0,,Scarponi Michele,8,Androni Giocattoli - Serramenti PVC Diquigiovanni,1:01 1:01,,,,7,2010
23,,19,,+0:00,8.0,,Sarmiento Jose Cayetano,9,Acqua & Sapone,1:07 1:07,,,,7,2010
24,,142,,+0:00,6.0,,Bakelants Jan,10,Omega Pharma-Lotto,1:10 1:10,,,,7,2010
33,,111,,+0:00,5.0,,Millar David,11,Team Garmin - Transitions,1:11 1:11,,,,7,2010
27,,206,,+0:00,4.0,,Rohregger Thomas,12,Milram,1:13 1:13,,,,7,2010
27,,201,,+0:00,3.0,,Gerdemann Linus,13,Milram,",, 1:13",,,,7,2010
29,,192,,+0:00,2.0,,Karpets Vladimir,14,Katyusha,1:18 1:18,,,,7,2010
29,,215,,+0:00,1.0,,Larsson Gustav,15,Saxo Bank,1:42 1:42,,,,7,2010
25,,219,,+0:00,,,Porte Richie,16,Saxo Bank,",, 1:42",,,,7,2010
25,,132,,+0:00,,,Nibali Vincenzo,17,Liquigas - Doimo,2:00 2:00,,,,7,2010
32,,131,,+0:00,,,Basso Ivan,18,Liquigas - Doimo,2:05 2:05,,,,7,2010
25,,105,,+0:00,,,Eibegger Markus,19,Footon-Servetto,2:24 2:24,,,,7,2010
25,,216,,+0:00,,,Didier Laurent,20,Saxo Bank,2:53 2:53,,,,7,2010
34,,45,,+0:00,,,Jufre Josep,21,Astana,2:55 2:55,,,,7,2010
27,,59,,+0:00,,,Tschopp Johann,22,Bbox Bouygues Telecom,",, 2:55",,,,7,2010
36,,18,,+0:00,,,Miholjevic Vladimir,23,Acqua & Sapone,2:58 2:58,,,,7,2010
35,,173,,+0:00,,,Cioni Dario,24,Sky Procycling,2:59 2:59,,,,7,2010
29,,22,,+0:00,,,Dupont Hubert,25,AG2R La Mondiale,3:06 3:06,,,,7,2010
23,,136,,+0:00,,,Ki\u0161erlovski Robert,26,Liquigas - Doimo,3:08 3:08,,,,7,2010
28,,23,,+0:00,,,Efimkin Alexander,27,AG2R La Mondiale,",, 3:08",,,,7,2010
25,,144,,+0:00,,,de Greef Francis,28,Omega Pharma-Lotto,3:41 3:41,,,,7,2010
25,,133,,+0:00,,,Agnoli Valerio,29,Liquigas - Doimo,3:45 3:45,,,,7,2010
29,,169,,+0:00,,,Weening Pieter,30,Rabobank ProTeam,3:50 3:50,,,,7,2010
23,,167,,+0:00,,,Mollema Bauke,31,Rabobank ProTeam,3:52 3:52,,,,7,2010
25,,151,,+0:00,,,Cataldo Dario,32,Quickstep - Innergetic,4:15 4:15,,,,7,2010
28,,191,,+0:00,,,Pozzato Filippo,33,Katyusha,4:20 4:20,,,,7,2010
30,,171,,+0:00,,,Wiggins Bradley,34,Sky Procycling,4:30 4:30,,,,7,2010
34,,172,,+0:00,,,Barry Michael,35,Sky Procycling,",, 4:30",,,,7,2010
31,,79,,+0:00,,,Tondo Xavier,36,Cervelo Test Team,5:20 5:20,,,,7,2010
35,,71,,+0:00,,,Sastre Carlos,37,Cervelo Test Team,",, 5:20",,,,7,2010
30,,162,,+0:00,,,Ardila Mauricio Alberto,38,Rabobank ProTeam,5:45 5:45,,,,7,2010
23,,62,,+0:00,,,Amador Andrey,39,Caisse d'Epargne,5:49 5:49,,,,7,2010
28,,106,,+0:00,,,Mayoz Echeverria Iban,40,Footon-Servetto,6:05 6:05,,,,7,2010
31,,38,,+0:00,,,Serpa Jose Rodolfo,41,Androni Giocattoli - Serramenti PVC Diquigiovanni,6:14 6:14,,,,7,2010
28,,148,,+0:00,,,Moreno Daniel,42,Omega Pharma-Lotto,7:14 7:14,,,,7,2010
23,,184,,+0:00,,,Goss Matthew,43,Team HTC - Columbia,",, 7:14",,,,7,2010
26,,44,,+0:00,,,Grivko Andrei,44,Astana,7:58 7:58,,,,7,2010
25,,178,,+0:00,,,Possoni Morris,45,Sky Procycling,",, 7:58",,,,7,2010
36,,195,,+0:00,,,Horrach Joan,46,Katyusha,8:07 8:07,,,,7,2010
31,,198,,+0:00,,,Petrov Evgeni,47,Katyusha,9:10 9:10,,,,7,2010
31,,34,,+0:00,,,Bertogliati Rubens,48,Androni Giocattoli - Serramenti PVC Diquigiovanni,9:24 9:24,,,,7,2010
29,,194,,+0:00,,,Caruso Giampaolo,49,Katyusha,9:55 9:55,,,,7,2010
36,,25,,+0:00,,,Hinault S\xe9bastien,50,AG2R La Mondiale,10:08 10:08,,,,7,2010
23,,68,,+0:00,,,Uran Rigoberto,51,Caisse d'Epargne,10:44 10:44,,,,7,2010
29,,36,,+0:00,,,Ochoa Carlos Jos\xe9,52,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 10:44",,,,7,2010
32,,202,,+0:00,,,F\xf6rster Robert,53,Milram,11:12 11:12,,,,7,2010
30,,141,,+0:00,,,Lang Sebastian,54,Omega Pharma-Lotto,",, 11:12",,,,7,2010
37,,48,,+0:00,,,Stangelj Gorazd,55,Astana,",, 11:12",,,,7,2010
25,,101,,+0:00,,,Capelli Ermano,56,Footon-Servetto,",, 11:12",,,,7,2010
37,,13,,+0:00,,,Codol Massimo,57,Acqua & Sapone,",, 11:12",,,,7,2010
25,,37,,+0:00,,,Rodriguez Jackson,58,Androni Giocattoli - Serramenti PVC Diquigiovanni,",, 11:12",,,,7,2010
24,,84,,+0:00,,,Cusin Remi,59,Cofidis Le Credit en Ligne,",, 11:12",,,,7,2010
26,,15,,+0:00,,,Failli Francesco,60,Acqua & Sapone,",, 11:12",,,,7,2010
35,,29,,+0:00,,,Turpin Ludovic,61,AG2R La Mondiale,11:29 11:29,,,,7,2010
31,,212,,+0:00,,,Cooke Baden,62,Saxo Bank,11:42 11:42,,,,7,2010
28,,67,,+0:00,,,Losada Alberto,63,Caisse d'Epargne,12:38 12:38,,,,7,2010
26,,2,,+0:00,,,Bookwalter Brent,64,BMC Racing Team,13:40 13:40,,,,7,2010
34,,128,,+0:00,,,Righi Daniele,65,Lampre - Farnese Vini,14:01 14:01,,,,7,2010
27,,8,,+0:00,,,Stalder Florian,66,BMC Racing Team,",, 14:01",,,,7,2010
33,,177,,+0:00,,,Henderson Gregory,67,Sky Procycling,14:04 14:04,,,,7,2010
33,,69,,+0:00,,,Zandio Xabier,68,Caisse d'Epargne,",, 14:04",,,,7,2010
32,,176,,+0:00,,,Hayman Mathew,69,Sky Procycling,",, 14:04",,,,7,2010
27,,53,,+0:00,,,Bonnet William,70,Bbox Bouygues Telecom,14:15 14:15,,,,7,2010
36,,158,,+0:00,,,Velo Marco,71,Quickstep - Innergetic,14:18 14:18,,,,7,2010
29,,139,,+0:00,,,Vanotti Alessandro,72,Liquigas - Doimo,14:29 14:29,,,,7,2010
