Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
25,59.0,7.0,22.0,Viviani Elia,33,Cannondale,2,2014,▼11
40,76.0,7.0,19.0,Petacchi Alessandro,34,Omega Pharma - Quick-Step,2,2014,▼15
31,131.0,6.0,,Van den Broeck Jurgen,35,Lotto Belisol,2,2014,-
29,52.0,6.0,21.0,Bodnar Maciej,36,Cannondale,2,2014,▼15
29,42.0,5.0,,Fuglsang Jakob,37,Astana Pro Team,2,2014,-
29,58.0,5.0,24.0,Sabatini Fabio,38,Cannondale,2,2014,▼14
31,31.0,4.0,,Contador Alberto,39,Tinkoff - Saxo,2,2014,-
35,193.0,4.0,23.0,Elmiger Martin,40,IAM Cycling,2,2014,▼17
27,111.0,3.0,,Costa Rui,41,Lampre - Merida,2,2014,-
29,138.0,3.0,25.0,Roelandts Jürgen,42,Lotto Belisol,2,2014,▼17
28,25.0,3.0,,Porsev Alexander,43,Team Katusha,2,2014,-
37,169.0,2.0,,Zubeldia Haimar,44,Trek Factory Racing,2,2014,-
33,84.0,2.0,26.0,Dumoulin Samuel,45,AG2R La Mondiale,2,2014,▼19
37,137.0,2.0,27.0,Henderson Gregory,46,Lotto Belisol,2,2014,▼19
34,132.0,1.0,28.0,Bak Lars Ytting,47,Lotto Belisol,2,2014,▼19
24,51.0,117.0,1.0,Sagan Peter,1,Cannondale,3,2014,-
26,101.0,90.0,3.0,Kittel Marcel,2,Team Giant - Shimano,3,2014,▲1
22,153.0,88.0,2.0,Coquard Bryan,3,Team Europcar,3,2014,▼1
27,23.0,47.0,8.0,Kristoff Alexander,4,Team Katusha,3,2014,▲4
29,148.0,40.0,4.0,Van Avermaet Greg,5,BMC Racing Team,3,2014,▼1
26,97.0,38.0,6.0,Navardauskas Ramūnas,6,Garmin Sharp,3,2014,-
29,41.0,30.0,5.0,Nibali Vincenzo,7,Astana Pro Team,3,2014,▼2
29,18.0,30.0,21.0,Rojas José Joaquín,8,Movistar Team,3,2014,▲13
31,77.0,30.0,,Renshaw Mark,9,Omega Pharma - Quick-Step,3,2014,-
33,182.0,29.0,7.0,Albasini Michael,10,Orica GreenEDGE,3,2014,▼3
24,74.0,22.0,9.0,Kwiatkowski Michał,11,Omega Pharma - Quick-Step,3,2014,▼2
34,38.0,22.0,10.0,Rogers Michael,12,Tinkoff - Saxo,3,2014,▼2
30,212.0,20.0,,Bideau Jean Marc,13,Bretagne - Séché Environnement,3,2014,-
27,86.0,20.0,11.0,Kadri Blel,14,AG2R La Mondiale,3,2014,▼3
42,168.0,20.0,12.0,Voigt Jens,15,Trek Factory Racing,3,2014,▼3
29,1.0,20.0,13.0,Froome Chris,16,Team Sky,3,2014,▼3
20,167.0,20.0,,van Poppel Danny,17,Trek Factory Racing,3,2014,-
30,194.0,18.0,,Haussler Heinrich,18,IAM Cycling,3,2014,-
26,158.0,18.0,24.0,Reza Kévin,19,Team Europcar,3,2014,▲5
25,59.0,18.0,33.0,Viviani Elia,20,Cannondale,3,2014,▲13
26,134.0,17.0,14.0,Gallopin Tony,21,Lotto Belisol,3,2014,▼7
29,202.0,17.0,,Bárta Jan,22,Team NetApp – Endura,3,2014,-
31,135.0,17.0,17.0,Greipel André,23,Lotto Belisol,3,2014,▼6
25,203.0,17.0,15.0,de la Cruz David,24,Team NetApp – Endura,3,2014,▼9
26,172.0,17.0,16.0,Edet Nicolas,25,"Cofidis, Solutions Crédits",3,2014,▼9
25,68.0,16.0,18.0,Vanmarcke Sep,26,Belkin-Pro Cycling Team,3,2014,▼8
25,218.0,15.0,19.0,Jarrier Benoît,27,Bretagne - Séché Environnement,3,2014,▼8
30,157.0,15.0,20.0,Quéméneur Perrig,28,Team Europcar,3,2014,▼8
30,214.0,14.0,,Feillu Romain,29,Bretagne - Séché Environnement,3,2014,-
22,121.0,14.0,,Démare Arnaud,30,FDJ.fr,3,2014,-
25,91.0,13.0,22.0,Talansky Andrew,31,Garmin Sharp,3,2014,▼9
29,162.0,13.0,23.0,Busche Matthew,32,Trek Factory Racing,3,2014,▼9
27,145.0,12.0,,Oss Daniel,33,BMC Racing Team,3,2014,-
29,58.0,12.0,38.0,Sabatini Fabio,34,Cannondale,3,2014,▲4
27,61.0,11.0,25.0,Mollema Bauke,35,Belkin-Pro Cycling Team,3,2014,▼10
25,215.0,11.0,26.0,Fonseca Armindo,36,Bretagne - Séché Environnement,3,2014,▼10
29,52.0,11.0,36.0,Bodnar Maciej,37,Cannondale,3,2014,▼1
33,163.0,10.0,27.0,Cancellara Fabian,38,Trek Factory Racing,3,2014,▼11
26,204.0,10.0,,Dempster Zak,39,Team NetApp – Endura,3,2014,-
27,133.0,10.0,28.0,De Clercq Bart,40,Lotto Belisol,3,2014,▼12
25,141.0,9.0,29.0,van Garderen Tejay,41,BMC Racing Team,3,2014,▼12
31,174.0,9.0,30.0,Lemoine Cyril,42,"Cofidis, Solutions Crédits",3,2014,▼12
33,84.0,8.0,45.0,Dumoulin Samuel,43,AG2R La Mondiale,3,2014,▲2
31,156.0,8.0,,Pichot Alexandre,44,Team Europcar,3,2014,-
28,209.0,8.0,31.0,Voss Paul,45,Team NetApp – Endura,3,2014,▼14
23,82.0,7.0,32.0,Bardet Romain,46,AG2R La Mondiale,3,2014,▼14
40,76.0,7.0,34.0,Petacchi Alessandro,47,Omega Pharma - Quick-Step,3,2014,▼13
31,131.0,6.0,35.0,Van den Broeck Jurgen,48,Lotto Belisol,3,2014,▼13
29,42.0,5.0,37.0,Fuglsang Jakob,49,Astana Pro Team,3,2014,▼12
31,31.0,4.0,39.0,Contador Alberto,50,Tinkoff - Saxo,3,2014,▼11
35,193.0,4.0,40.0,Elmiger Martin,51,IAM Cycling,3,2014,▼11
31,19.0,4.0,,Visconti Giovanni,52,Movistar Team,3,2014,-
27,111.0,3.0,41.0,Costa Rui,53,Lampre - Merida,3,2014,▼12
29,138.0,3.0,42.0,Roelandts Jürgen,54,Lotto Belisol,3,2014,▼12
33,32.0,3.0,,Bennati Daniele,55,Tinkoff - Saxo,3,2014,-
28,25.0,3.0,43.0,Porsev Alexander,56,Team Katusha,3,2014,▼13
37,169.0,2.0,44.0,Zubeldia Haimar,57,Trek Factory Racing,3,2014,▼13
37,137.0,2.0,46.0,Henderson Gregory,58,Lotto Belisol,3,2014,▼12
34,36.0,2.0,,Paulinho Sérgio Miguel,59,Tinkoff - Saxo,3,2014,-
31,128.0,1.0,,Roy Jérémy,60,FDJ.fr,3,2014,-
34,132.0,1.0,47.0,Bak Lars Ytting,61,Lotto Belisol,3,2014,▼14
24,51.0,158.0,1.0,Sagan Peter,1,Cannondale,4,2014,-
26,101.0,135.0,2.0,Kittel Marcel,2,Team Giant - Shimano,4,2014,-
22,153.0,121.0,3.0,Coquard Bryan,3,Team Europcar,4,2014,-
27,23.0,82.0,4.0,Kristoff Alexander,4,Team Katusha,4,2014,-
31,77.0,48.0,9.0,Renshaw Mark,5,Omega Pharma - Quick-Step,4,2014,▲4
22,121.0,44.0,30.0,Démare Arnaud,6,FDJ.fr,4,2014,▲24
29,148.0,42.0,5.0,Van Avermaet Greg,7,BMC Racing Team,4,2014,▼2
26,97.0,38.0,6.0,Navardauskas Ramūnas,8,Garmin Sharp,4,2014,▼2
33,182.0,37.0,10.0,Albasini Michael,9,Orica GreenEDGE,4,2014,▲1
31,135.0,37.0,23.0,Greipel André,10,Lotto Belisol,4,2014,▲13
20,167.0,36.0,17.0,van Poppel Danny,11,Trek Factory Racing,4,2014,▲6
29,41.0,31.0,7.0,Nibali Vincenzo,12,Astana Pro Team,4,2014,▼5
29,18.0,30.0,8.0,Rojas José Joaquín,13,Movistar Team,4,2014,▼5
30,194.0,28.0,18.0,Haussler Heinrich,14,IAM Cycling,4,2014,▲4
24,74.0,27.0,11.0,Kwiatkowski Michał,15,Omega Pharma - Quick-Step,4,2014,▼4
27,145.0,24.0,33.0,Oss Daniel,16,BMC Racing Team,4,2014,▲17
29,1.0,22.0,16.0,Froome Chris,17,Team Sky,4,2014,▼1
34,38.0,22.0,12.0,Rogers Michael,18,Tinkoff - Saxo,4,2014,▼6
30,212.0,20.0,13.0,Bideau Jean Marc,19,Bretagne - Séché Environnement,4,2014,▼6
42,168.0,20.0,15.0,Voigt Jens,20,Trek Factory Racing,4,2014,▼5
35,159.0,20.0,,Voeckler Thomas,21,Team Europcar,4,2014,-
27,86.0,20.0,14.0,Kadri Blel,22,AG2R La Mondiale,4,2014,▼8
26,158.0,18.0,19.0,Reza Kévin,23,Team Europcar,4,2014,▼4
30,214.0,18.0,29.0,Feillu Romain,24,Bretagne - Séché Environnement,4,2014,▲5
25,59.0,18.0,20.0,Viviani Elia,25,Cannondale,4,2014,▼5
26,134.0,17.0,21.0,Gallopin Tony,26,Lotto Belisol,4,2014,▼5
29,202.0,17.0,22.0,Bárta Jan,27,Team NetApp – Endura,4,2014,▼5
26,172.0,17.0,25.0,Edet Nicolas,28,"Cofidis, Solutions Crédits",4,2014,▼3
30,175.0,17.0,,Maté Luis Ángel,29,"Cofidis, Solutions Crédits",4,2014,-
25,203.0,17.0,24.0,de la Cruz David,30,Team NetApp – Endura,4,2014,▼6
25,68.0,16.0,26.0,Vanmarcke Sep,31,Belkin-Pro Cycling Team,4,2014,▼5
31,131.0,15.0,48.0,Van den Broeck Jurgen,32,Lotto Belisol,4,2014,▲16
30,157.0,15.0,28.0,Quéméneur Perrig,33,Team Europcar,4,2014,▼5
25,218.0,15.0,27.0,Jarrier Benoît,34,Bretagne - Séché Environnement,4,2014,▼7
33,84.0,14.0,43.0,Dumoulin Samuel,35,AG2R La Mondiale,4,2014,▲8
24,112.0,14.0,,Cimolai Davide,36,Lampre - Merida,4,2014,-
25,91.0,13.0,31.0,Talansky Andrew,37,Garmin Sharp,4,2014,▼6
30,56.0,13.0,,Marcato Marco,38,Cannondale,4,2014,-
29,162.0,13.0,32.0,Busche Matthew,39,Trek Factory Racing,4,2014,▼7
29,58.0,12.0,34.0,Sabatini Fabio,40,Cannondale,4,2014,▼6
27,61.0,11.0,35.0,Mollema Bauke,41,Belkin-Pro Cycling Team,4,2014,▼6
29,52.0,11.0,37.0,Bodnar Maciej,42,Cannondale,4,2014,▼5
25,215.0,11.0,36.0,Fonseca Armindo,43,Bretagne - Séché Environnement,4,2014,▼7
33,163.0,10.0,38.0,Cancellara Fabian,44,Trek Factory Racing,4,2014,▼6
33,136.0,10.0,,Hansen Adam,45,Lotto Belisol,4,2014,-
26,204.0,10.0,39.0,Dempster Zak,46,Team NetApp – Endura,4,2014,▼7
27,133.0,10.0,40.0,De Clercq Bart,47,Lotto Belisol,4,2014,▼7
25,141.0,9.0,41.0,van Garderen Tejay,48,BMC Racing Team,4,2014,▼7
31,174.0,9.0,42.0,Lemoine Cyril,49,"Cofidis, Solutions Crédits",4,2014,▼7
28,209.0,8.0,45.0,Voss Paul,50,Team NetApp – Endura,4,2014,▼5
29,75.0,8.0,,Martin Tony,51,Omega Pharma - Quick-Step,4,2014,-
31,156.0,8.0,44.0,Pichot Alexandre,52,Team Europcar,4,2014,▼8
31,31.0,7.0,50.0,Contador Alberto,53,Tinkoff - Saxo,4,2014,▼3
23,82.0,7.0,46.0,Bardet Romain,54,AG2R La Mondiale,4,2014,▼8
34,47.0,7.0,,Scarponi Michele,55,Astana Pro Team,4,2014,-
40,76.0,7.0,47.0,Petacchi Alessandro,56,Omega Pharma - Quick-Step,4,2014,▼9
24,34.0,6.0,,Majka Rafał,57,Tinkoff - Saxo,4,2014,-
29,42.0,5.0,49.0,Fuglsang Jakob,58,Astana Pro Team,4,2014,▼9
28,8.0,4.0,,Thomas Geraint,59,Team Sky,4,2014,-
35,193.0,4.0,51.0,Elmiger Martin,60,IAM Cycling,4,2014,▼9
31,19.0,4.0,52.0,Visconti Giovanni,61,Movistar Team,4,2014,▼9
27,111.0,3.0,53.0,Costa Rui,62,Lampre - Merida,4,2014,▼9
29,138.0,3.0,54.0,Roelandts Jürgen,63,Lotto Belisol,4,2014,▼9
33,32.0,3.0,55.0,Bennati Daniele,64,Tinkoff - Saxo,4,2014,▼9
28,25.0,3.0,56.0,Porsev Alexander,65,Team Katusha,4,2014,▼9
37,169.0,2.0,57.0,Zubeldia Haimar,66,Trek Factory Racing,4,2014,▼9
34,36.0,2.0,59.0,Paulinho Sérgio Miguel,67,Tinkoff - Saxo,4,2014,▼8
31,128.0,1.0,60.0,Roy Jérémy,68,FDJ.fr,4,2014,▼8
34,132.0,1.0,61.0,Bak Lars Ytting,69,Lotto Belisol,4,2014,▼8
24,51.0,185.0,1.0,Sagan Peter,1,Cannondale,5,2014,-
26,101.0,135.0,2.0,Kittel Marcel,2,Team Giant - Shimano,5,2014,-
22,153.0,121.0,3.0,Coquard Bryan,3,Team Europcar,5,2014,-
27,23.0,82.0,4.0,Kristoff Alexander,4,Team Katusha,5,2014,-
29,41.0,53.0,12.0,Nibali Vincenzo,5,Astana Pro Team,5,2014,▲7
31,77.0,50.0,5.0,Renshaw Mark,6,Omega Pharma - Quick-Step,5,2014,▼1
22,121.0,44.0,6.0,Démare Arnaud,7,FDJ.fr,5,2014,▼1
26,97.0,42.0,8.0,Navardauskas Ramūnas,8,Garmin Sharp,5,2014,-
29,148.0,42.0,7.0,Van Avermaet Greg,9,BMC Racing Team,5,2014,▼2
24,74.0,40.0,15.0,Kwiatkowski Michał,10,Omega Pharma - Quick-Step,5,2014,▲5
33,182.0,37.0,9.0,Albasini Michael,11,Orica GreenEDGE,5,2014,▼2
31,135.0,37.0,10.0,Greipel André,12,Lotto Belisol,5,2014,▼2
20,167.0,36.0,11.0,van Poppel Danny,13,Trek Factory Racing,5,2014,▼2
31,49.0,31.0,,Westra Lieuwe,14,Astana Pro Team,5,2014,-
28,62.0,30.0,,Boom Lars,15,Belkin-Pro Cycling Team,5,2014,-
29,42.0,30.0,58.0,Fuglsang Jakob,16,Astana Pro Team,5,2014,▲42
29,18.0,30.0,13.0,Rojas José Joaquín,17,Movistar Team,5,2014,▼4
30,194.0,28.0,14.0,Haussler Heinrich,18,IAM Cycling,5,2014,▼4
33,163.0,27.0,44.0,Cancellara Fabian,19,Trek Factory Racing,5,2014,▲25
26,134.0,26.0,26.0,Gallopin Tony,20,Lotto Belisol,5,2014,▲6
25,68.0,25.0,31.0,Vanmarcke Sep,21,Belkin-Pro Cycling Team,5,2014,▲10
33,84.0,25.0,35.0,Dumoulin Samuel,22,AG2R La Mondiale,5,2014,▲13
27,145.0,24.0,16.0,Oss Daniel,23,BMC Racing Team,5,2014,▼7
34,38.0,22.0,18.0,Rogers Michael,24,Tinkoff - Saxo,5,2014,▼6
29,75.0,21.0,51.0,Martin Tony,25,Omega Pharma - Quick-Step,5,2014,▲26
42,168.0,20.0,20.0,Voigt Jens,26,Trek Factory Racing,5,2014,▼6
35,159.0,20.0,21.0,Voeckler Thomas,27,Team Europcar,5,2014,▼6
27,86.0,20.0,22.0,Kadri Blel,28,AG2R La Mondiale,5,2014,▼6
30,212.0,20.0,19.0,Bideau Jean Marc,29,Bretagne - Séché Environnement,5,2014,▼10
36,185.0,20.0,,Hayman Mathew,30,Orica GreenEDGE,5,2014,-
29,52.0,18.0,42.0,Bodnar Maciej,31,Cannondale,5,2014,▲11
26,158.0,18.0,23.0,Reza Kévin,32,Team Europcar,5,2014,▼9
30,214.0,18.0,24.0,Feillu Romain,33,Bretagne - Séché Environnement,5,2014,▼9
25,59.0,18.0,25.0,Viviani Elia,34,Cannondale,5,2014,▼9
27,183.0,17.0,,Clarke Simon,35,Orica GreenEDGE,5,2014,-
25,203.0,17.0,30.0,de la Cruz David,36,Team NetApp – Endura,5,2014,▼6
29,202.0,17.0,27.0,Bárta Jan,37,Team NetApp – Endura,5,2014,▼10
30,175.0,17.0,29.0,Maté Luis Ángel,38,"Cofidis, Solutions Crédits",5,2014,▼9
26,172.0,17.0,28.0,Edet Nicolas,39,"Cofidis, Solutions Crédits",5,2014,▼11
31,174.0,16.0,49.0,Lemoine Cyril,40,"Cofidis, Solutions Crédits",5,2014,▲9
31,131.0,15.0,32.0,Van den Broeck Jurgen,41,Lotto Belisol,5,2014,▼9
25,186.0,15.0,,Keukeleire Jens,42,Orica GreenEDGE,5,2014,-
30,157.0,15.0,33.0,Quéméneur Perrig,43,Team Europcar,5,2014,▼10
25,218.0,15.0,34.0,Jarrier Benoît,44,Bretagne - Séché Environnement,5,2014,▼10
24,112.0,14.0,36.0,Cimolai Davide,45,Lampre - Merida,5,2014,▼9
25,91.0,13.0,37.0,Talansky Andrew,46,Garmin Sharp,5,2014,▼9
30,56.0,13.0,38.0,Marcato Marco,47,Cannondale,5,2014,▼9
29,162.0,13.0,39.0,Busche Matthew,48,Trek Factory Racing,5,2014,▼9
29,58.0,12.0,40.0,Sabatini Fabio,49,Cannondale,5,2014,▼9
27,61.0,11.0,41.0,Mollema Bauke,50,Belkin-Pro Cycling Team,5,2014,▼9
25,215.0,11.0,43.0,Fonseca Armindo,51,Bretagne - Séché Environnement,5,2014,▼8
26,204.0,10.0,46.0,Dempster Zak,52,Team NetApp – Endura,5,2014,▼6
27,179.0,10.0,,Taaramäe Rein,53,"Cofidis, Solutions Crédits",5,2014,-
27,133.0,10.0,47.0,De Clercq Bart,54,Lotto Belisol,5,2014,▼7
33,136.0,10.0,45.0,Hansen Adam,55,Lotto Belisol,5,2014,▼10
25,141.0,9.0,48.0,van Garderen Tejay,56,BMC Racing Team,5,2014,▼8
24,79.0,9.0,,Trentin Matteo,57,Omega Pharma - Quick-Step,5,2014,-
28,25.0,9.0,65.0,Porsev Alexander,58,Team Katusha,5,2014,▲7
28,209.0,8.0,50.0,Voss Paul,59,Team NetApp – Endura,5,2014,▼9
31,156.0,8.0,52.0,Pichot Alexandre,60,Team Europcar,5,2014,▼8
23,82.0,7.0,54.0,Bardet Romain,61,AG2R La Mondiale,5,2014,▼7
31,31.0,7.0,53.0,Contador Alberto,62,Tinkoff - Saxo,5,2014,▼9
40,76.0,7.0,56.0,Petacchi Alessandro,63,Omega Pharma - Quick-Step,5,2014,▼7
34,47.0,7.0,55.0,Scarponi Michele,64,Astana Pro Team,5,2014,▼9
27,55.0,6.0,,Koren Kristijan,65,Cannondale,5,2014,-
24,34.0,6.0,57.0,Majka Rafał,66,Tinkoff - Saxo,5,2014,▼9
28,8.0,4.0,59.0,Thomas Geraint,67,Team Sky,5,2014,▼8
35,193.0,4.0,60.0,Elmiger Martin,68,IAM Cycling,5,2014,▼8
31,19.0,4.0,61.0,Visconti Giovanni,69,Movistar Team,5,2014,▼8
34,132.0,4.0,69.0,Bak Lars Ytting,70,Lotto Belisol,5,2014,▼1
27,111.0,3.0,62.0,Costa Rui,71,Lampre - Merida,5,2014,▼9
28,72.0,3.0,,Bakelants Jan,72,Omega Pharma - Quick-Step,5,2014,-
29,138.0,3.0,63.0,Roelandts Jürgen,73,Lotto Belisol,5,2014,▼10
33,32.0,3.0,64.0,Bennati Daniele,74,Tinkoff - Saxo,5,2014,▼10
37,169.0,2.0,66.0,Zubeldia Haimar,75,Trek Factory Racing,5,2014,▼9
30,43.0,2.0,,Grivko Andrey,76,Astana Pro Team,5,2014,-
34,36.0,2.0,67.0,Paulinho Sérgio Miguel,77,Tinkoff - Saxo,5,2014,▼10
29,96.0,1.0,,Langeveld Sebastian,78,Garmin Sharp,5,2014,-
31,128.0,1.0,68.0,Roy Jérémy,79,FDJ.fr,5,2014,▼11
24,51.0,217.0,1.0,Sagan Peter,1,Cannondale,6,2014,-
22,153.0,137.0,3.0,Coquard Bryan,2,Team Europcar,6,2014,▲1
26,101.0,135.0,2.0,Kittel Marcel,3,Team Giant - Shimano,6,2014,▼1
27,23.0,117.0,4.0,Kristoff Alexander,4,Team Katusha,6,2014,-
31,135.0,91.0,12.0,Greipel André,5,Lotto Belisol,6,2014,▲7
31,77.0,87.0,6.0,Renshaw Mark,6,Omega Pharma - Quick-Step,6,2014,-
33,84.0,55.0,22.0,Dumoulin Samuel,7,AG2R La Mondiale,6,2014,▲15
29,41.0,53.0,5.0,Nibali Vincenzo,8,Astana Pro Team,6,2014,▼3
29,148.0,48.0,9.0,Van Avermaet Greg,9,BMC Racing Team,6,2014,-
22,121.0,44.0,7.0,Démare Arnaud,10,FDJ.fr,6,2014,▼3
26,97.0,42.0,8.0,Navardauskas Ramūnas,11,Garmin Sharp,6,2014,▼3
24,74.0,41.0,10.0,Kwiatkowski Michał,12,Omega Pharma - Quick-Step,6,2014,▼2
25,68.0,39.0,21.0,Vanmarcke Sep,13,Belkin-Pro Cycling Team,6,2014,▲8
30,214.0,38.0,33.0,Feillu Romain,14,Bretagne - Séché Environnement,6,2014,▲19
33,182.0,37.0,11.0,Albasini Michael,15,Orica GreenEDGE,6,2014,▼4
20,167.0,36.0,13.0,van Poppel Danny,16,Trek Factory Racing,6,2014,▼3
27,145.0,34.0,23.0,Oss Daniel,17,BMC Racing Team,6,2014,▲6
29,42.0,32.0,16.0,Fuglsang Jakob,18,Astana Pro Team,6,2014,▼2
31,49.0,31.0,14.0,Westra Lieuwe,19,Astana Pro Team,6,2014,▼5
33,163.0,31.0,19.0,Cancellara Fabian,20,Trek Factory Racing,6,2014,▼1
28,62.0,30.0,15.0,Boom Lars,21,Belkin-Pro Cycling Team,6,2014,▼6
29,18.0,30.0,17.0,Rojas José Joaquín,22,Movistar Team,6,2014,▼5
30,175.0,30.0,38.0,Maté Luis Ángel,23,"Cofidis, Solutions Crédits",6,2014,▲15
30,194.0,28.0,18.0,Haussler Heinrich,24,IAM Cycling,6,2014,▼6
26,134.0,26.0,20.0,Gallopin Tony,25,Lotto Belisol,6,2014,▼5
31,174.0,24.0,40.0,Lemoine Cyril,26,"Cofidis, Solutions Crédits",6,2014,▲14
34,38.0,22.0,24.0,Rogers Michael,27,Tinkoff - Saxo,6,2014,▼3
29,75.0,21.0,25.0,Martin Tony,28,Omega Pharma - Quick-Step,6,2014,▼3
35,159.0,20.0,27.0,Voeckler Thomas,29,Team Europcar,6,2014,▼2
30,212.0,20.0,29.0,Bideau Jean Marc,30,Bretagne - Séché Environnement,6,2014,▼1
27,86.0,20.0,28.0,Kadri Blel,31,AG2R La Mondiale,6,2014,▼3
28,65.0,20.0,,Leezer Tom,32,Belkin-Pro Cycling Team,6,2014,-
42,168.0,20.0,26.0,Voigt Jens,33,Trek Factory Racing,6,2014,▼7
36,185.0,20.0,30.0,Hayman Mathew,34,Orica GreenEDGE,6,2014,▼4
30,56.0,20.0,47.0,Marcato Marco,35,Cannondale,6,2014,▲12
29,52.0,18.0,31.0,Bodnar Maciej,36,Cannondale,6,2014,▼5
26,158.0,18.0,32.0,Reza Kévin,37,Team Europcar,6,2014,▼5
29,109.0,18.0,,Veelers Tom,38,Team Giant - Shimano,6,2014,-
25,59.0,18.0,34.0,Viviani Elia,39,Cannondale,6,2014,▼5
