Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
26.0,86.0,7.0,,Napolitano Danilo,27,Lampre-Fondital,1,2007,-
25.0,113.0,6.0,5.0,Gusev Vladimir,28,Discovery Channel,1,2007,▼23
26.0,15.0,5.0,6.0,Karpets Vladimir,29,Caisse d'Epargne,1,2007,▼23
30.0,216.0,5.0,,Hunter Robert,30,Barloworld,1,2007,-
33.0,191.0,4.0,7.0,Vinokourov Alexandre,31,Astana,1,2007,▼24
27.0,132.0,4.0,,Bichot Freddy,32,Agritubel,1,2007,-
22.0,54.0,3.0,8.0,Dekker Thomas,33,Rabobank ProTeam,1,2007,▼25
25.0,77.0,3.0,,Pérez Rubén,34,Euskaltel - Euskadi,1,2007,-
25.0,169.0,1.0,10.0,Vaugrenard Benoît,35,Française des Jeux,1,2007,▼25
31.0,214.0,1.0,,Degano Enrico,36,Barloworld,1,2007,-
26.0,171.0,56.0,3.0,Boonen Tom,1,Quickstep - Innergetic,2,2007,▲2
35.0,46.0,55.0,1.0,McEwen Robbie,2,Predictor - Lotto,2,2007,▼1
26.0,176.0,46.0,19.0,Steegmans Gert,3,Quickstep - Innergetic,2,2007,▲16
23.0,134.0,44.0,5.0,Feillu Romain,4,Agritubel,2,2007,▲1
24.0,162.0,40.0,4.0,Chavanel Sébastien,5,Française des Jeux,2,2007,▼1
31.0,56.0,36.0,8.0,Freire Óscar,6,Rabobank ProTeam,2,2007,▲2
37.0,181.0,32.0,14.0,Zabel Erik,7,Milram,2,2007,▲7
29.0,101.0,30.0,2.0,Hushovd Thor,8,Crédit Agricole,2,2007,▼6
30.0,216.0,29.0,30.0,Hunter Robert,9,Barloworld,2,2007,▲21
26.0,24.0,29.0,12.0,Eisel Bernhard,10,T-Mobile Team,2,2007,▲2
25.0,151.0,26.0,,Pozzato Filippo,11,Liquigas,2,2007,-
24.0,22.0,25.0,9.0,Burghardt Marcus,12,T-Mobile Team,2,2007,▼3
25.0,165.0,21.0,23.0,Gilbert Philippe,13,Française des Jeux,2,2007,▲10
28.0,155.0,20.0,13.0,Fischer Murilo Antonio,14,Liquigas,2,2007,▼1
29.0,92.0,20.0,6.0,Förster Robert,15,Gerolsteiner,2,2007,▼9
26.0,33.0,19.0,7.0,Cancellara Fabian,16,CSC ProTeam,2,2007,▼9
23.0,94.0,18.0,,Haussler Heinrich,17,Gerolsteiner,2,2007,-
25.0,209.0,17.0,10.0,Ventoso Francisco José,18,Saunier Duval,2,2007,▼8
25.0,119.0,16.0,11.0,Vaitkus Tomas,19,Discovery Channel,2,2007,▼8
33.0,173.0,16.0,26.0,de Jongh Steven,20,Quickstep - Innergetic,2,2007,▲6
25.0,77.0,15.0,34.0,Pérez Rubén,21,Euskaltel - Euskadi,2,2007,▲13
25.0,102.0,15.0,,Bonnet William,22,Crédit Agricole,2,2007,-
27.0,136.0,14.0,,Hervé Cédric,23,Agritubel,2,2007,-
33.0,108.0,13.0,,Hinault Sébastien,24,Crédit Agricole,2,2007,-
30.0,201.0,12.0,15.0,Millar David,25,Saunier Duval,2,2007,▼10
32.0,196.0,12.0,16.0,Klöden Andreas,26,Astana,2,2007,▼10
34.0,114.0,12.0,17.0,Hincapie George,27,Discovery Channel,2,2007,▼10
27.0,123.0,12.0,18.0,Florencio Xavier,28,Bouygues Telecom,2,2007,▼10
31.0,214.0,12.0,36.0,Degano Enrico,29,Barloworld,2,2007,▲7
25.0,189.0,10.0,,Sieberg Marcel,30,Milram,2,2007,-
27.0,156.0,10.0,20.0,Kuschynski Aleksandr,31,Liquigas,2,2007,▼11
23.0,184.0,10.0,21.0,Grivko Andrey,32,Milram,2,2007,▼11
26.0,152.0,10.0,22.0,Albasini Michael,33,Liquigas,2,2007,▼11
22.0,167.0,10.0,,Ladagnous Matthieu,34,Française des Jeux,2,2007,-
23.0,168.0,9.0,,Löfkvist Thomas,35,Française des Jeux,2,2007,-
27.0,149.0,8.0,24.0,Wiggins Bradley,36,"Cofidis, le Crédit par Téléphone",2,2007,▼12
27.0,157.0,8.0,25.0,Quinziato Manuel,37,Liquigas,2,2007,▼12
26.0,86.0,7.0,27.0,Napolitano Danilo,38,Lampre-Fondital,2,2007,▼11
25.0,113.0,6.0,28.0,Gusev Vladimir,39,Discovery Channel,2,2007,▼11
26.0,15.0,5.0,29.0,Karpets Vladimir,40,Caisse d'Epargne,2,2007,▼11
29.0,55.0,5.0,,Flecha Juan Antonio,41,Rabobank ProTeam,2,2007,-
33.0,191.0,4.0,31.0,Vinokourov Alexandre,42,Astana,2,2007,▼11
27.0,132.0,4.0,32.0,Bichot Freddy,43,Agritubel,2,2007,▼11
31.0,187.0,4.0,,Ongarato Alberto,44,Milram,2,2007,-
22.0,54.0,3.0,33.0,Dekker Thomas,45,Rabobank ProTeam,2,2007,▼12
29.0,27.0,3.0,,Kirchen Kim,46,T-Mobile Team,2,2007,-
25.0,175.0,2.0,,Rosseler Sébastien,47,Quickstep - Innergetic,2,2007,-
25.0,169.0,1.0,35.0,Vaugrenard Benoît,48,Française des Jeux,2,2007,▼13
33.0,178.0,1.0,,Tosatto Matteo,49,Quickstep - Innergetic,2,2007,-
26.0,171.0,80.0,1.0,Boonen Tom,1,Quickstep - Innergetic,3,2007,-
35.0,46.0,74.0,2.0,McEwen Robbie,2,Predictor - Lotto,3,2007,-
37.0,181.0,62.0,7.0,Zabel Erik,3,Milram,3,2007,▲4
23.0,134.0,57.0,4.0,Feillu Romain,4,Agritubel,3,2007,-
26.0,33.0,54.0,16.0,Cancellara Fabian,5,CSC ProTeam,3,2007,▲11
24.0,162.0,53.0,5.0,Chavanel Sébastien,6,Française des Jeux,3,2007,▼1
30.0,216.0,51.0,9.0,Hunter Robert,7,Barloworld,3,2007,▲2
26.0,24.0,47.0,10.0,Eisel Bernhard,8,T-Mobile Team,3,2007,▲2
26.0,176.0,46.0,3.0,Steegmans Gert,9,Quickstep - Innergetic,3,2007,▼6
29.0,101.0,44.0,8.0,Hushovd Thor,10,Crédit Agricole,3,2007,▼2
29.0,92.0,40.0,15.0,Förster Robert,11,Gerolsteiner,3,2007,▲4
22.0,167.0,39.0,34.0,Ladagnous Matthieu,12,Française des Jeux,3,2007,▲22
31.0,56.0,36.0,6.0,Freire Óscar,13,Rabobank ProTeam,3,2007,▼7
23.0,94.0,34.0,17.0,Haussler Heinrich,14,Gerolsteiner,3,2007,▲3
26.0,86.0,33.0,38.0,Napolitano Danilo,15,Lampre-Fondital,3,2007,▲23
25.0,151.0,28.0,11.0,Pozzato Filippo,16,Liquigas,3,2007,▼5
24.0,22.0,25.0,12.0,Burghardt Marcus,17,T-Mobile Team,3,2007,▼5
32.0,196.0,24.0,26.0,Klöden Andreas,18,Astana,3,2007,▲8
25.0,209.0,24.0,18.0,Ventoso Francisco José,19,Saunier Duval,3,2007,▼1
34.0,114.0,22.0,27.0,Hincapie George,20,Discovery Channel,3,2007,▲7
25.0,165.0,21.0,13.0,Gilbert Philippe,21,Française des Jeux,3,2007,▼8
28.0,155.0,20.0,14.0,Fischer Murilo Antonio,22,Liquigas,3,2007,▼8
22.0,23.0,17.0,,Cavendish Mark,23,T-Mobile Team,3,2007,-
29.0,139.0,16.0,,Vogondy Nicolas,24,Agritubel,3,2007,-
33.0,173.0,16.0,20.0,de Jongh Steven,25,Quickstep - Innergetic,3,2007,▼5
25.0,77.0,15.0,21.0,Pérez Rubén,26,Euskaltel - Euskadi,3,2007,▼5
25.0,102.0,15.0,22.0,Bonnet William,27,Crédit Agricole,3,2007,▼5
27.0,136.0,14.0,23.0,Hervé Cédric,28,Agritubel,3,2007,▼5
29.0,55.0,14.0,41.0,Flecha Juan Antonio,29,Rabobank ProTeam,3,2007,▲12
33.0,108.0,13.0,24.0,Hinault Sébastien,30,Crédit Agricole,3,2007,▼6
30.0,201.0,12.0,25.0,Millar David,31,Saunier Duval,3,2007,▼6
27.0,123.0,12.0,28.0,Florencio Xavier,32,Bouygues Telecom,3,2007,▼4
31.0,214.0,12.0,29.0,Degano Enrico,33,Barloworld,3,2007,▼4
25.0,189.0,10.0,30.0,Sieberg Marcel,34,Milram,3,2007,▼4
27.0,156.0,10.0,31.0,Kuschynski Aleksandr,35,Liquigas,3,2007,▼4
23.0,184.0,10.0,32.0,Grivko Andrey,36,Milram,3,2007,▼4
26.0,152.0,10.0,33.0,Albasini Michael,37,Liquigas,3,2007,▼4
23.0,168.0,9.0,35.0,Löfkvist Thomas,38,Française des Jeux,3,2007,▼3
27.0,149.0,8.0,36.0,Wiggins Bradley,39,"Cofidis, le Crédit par Téléphone",3,2007,▼3
27.0,157.0,8.0,37.0,Quinziato Manuel,40,Liquigas,3,2007,▼3
29.0,11.0,8.0,,Pereiro Óscar,41,Caisse d'Epargne,3,2007,-
25.0,113.0,6.0,39.0,Gusev Vladimir,42,Discovery Channel,3,2007,▼3
27.0,36.0,6.0,,Schleck Fränk,43,CSC ProTeam,3,2007,-
26.0,15.0,5.0,40.0,Karpets Vladimir,44,Caisse d'Epargne,3,2007,▼4
27.0,195.0,5.0,,Kashechkin Andrey,45,Astana,3,2007,-
27.0,73.0,4.0,,Astarloza Mikel,46,Euskaltel - Euskadi,3,2007,-
33.0,191.0,4.0,42.0,Vinokourov Alexandre,47,Astana,3,2007,▼5
25.0,91.0,4.0,,Schumacher Stefan,48,Gerolsteiner,3,2007,-
27.0,132.0,4.0,43.0,Bichot Freddy,49,Agritubel,3,2007,▼6
31.0,187.0,4.0,44.0,Ongarato Alberto,50,Milram,3,2007,▼6
22.0,54.0,3.0,45.0,Dekker Thomas,51,Rabobank ProTeam,3,2007,▼6
29.0,27.0,3.0,46.0,Kirchen Kim,52,T-Mobile Team,3,2007,▼6
24.0,96.0,3.0,,Krauß Sven,53,Gerolsteiner,3,2007,-
25.0,175.0,2.0,47.0,Rosseler Sébastien,54,Quickstep - Innergetic,3,2007,▼7
25.0,169.0,1.0,48.0,Vaugrenard Benoît,55,Française des Jeux,3,2007,▼7
31.0,166.0,1.0,,Jégou Lilian,56,Française des Jeux,3,2007,-
33.0,178.0,1.0,49.0,Tosatto Matteo,57,Quickstep - Innergetic,3,2007,▼8
26.0,171.0,98.0,1.0,Boonen Tom,1,Quickstep - Innergetic,4,2007,-
37.0,181.0,86.0,3.0,Zabel Erik,2,Milram,4,2007,▲1
35.0,46.0,84.0,2.0,McEwen Robbie,3,Predictor - Lotto,4,2007,▼1
30.0,216.0,81.0,7.0,Hunter Robert,4,Barloworld,4,2007,▲3
29.0,101.0,79.0,10.0,Hushovd Thor,5,Crédit Agricole,4,2007,▲5
24.0,162.0,70.0,6.0,Chavanel Sébastien,6,Française des Jeux,4,2007,-
26.0,176.0,66.0,9.0,Steegmans Gert,7,Quickstep - Innergetic,4,2007,▲2
31.0,56.0,62.0,13.0,Freire Óscar,8,Rabobank ProTeam,4,2007,▲5
29.0,92.0,59.0,11.0,Förster Robert,9,Gerolsteiner,4,2007,▲2
23.0,134.0,57.0,4.0,Feillu Romain,10,Agritubel,4,2007,▼6
26.0,86.0,55.0,15.0,Napolitano Danilo,11,Lampre-Fondital,4,2007,▲4
26.0,33.0,54.0,5.0,Cancellara Fabian,12,CSC ProTeam,4,2007,▼7
26.0,24.0,47.0,8.0,Eisel Bernhard,13,T-Mobile Team,4,2007,▼5
24.0,22.0,40.0,17.0,Burghardt Marcus,14,T-Mobile Team,4,2007,▲3
22.0,167.0,39.0,12.0,Ladagnous Matthieu,15,Française des Jeux,4,2007,▼3
23.0,94.0,34.0,14.0,Haussler Heinrich,16,Gerolsteiner,4,2007,▼2
22.0,23.0,33.0,23.0,Cavendish Mark,17,T-Mobile Team,4,2007,▲6
29.0,55.0,32.0,29.0,Flecha Juan Antonio,18,Rabobank ProTeam,4,2007,▲11
25.0,209.0,32.0,19.0,Ventoso Francisco José,19,Saunier Duval,4,2007,-
28.0,155.0,31.0,22.0,Fischer Murilo Antonio,20,Liquigas,4,2007,▲2
25.0,77.0,29.0,26.0,Pérez Rubén,21,Euskaltel - Euskadi,4,2007,▲5
25.0,151.0,28.0,16.0,Pozzato Filippo,22,Liquigas,4,2007,▼6
32.0,196.0,24.0,18.0,Klöden Andreas,23,Astana,4,2007,▼5
34.0,114.0,22.0,20.0,Hincapie George,24,Discovery Channel,4,2007,▼4
25.0,165.0,21.0,21.0,Gilbert Philippe,25,Française des Jeux,4,2007,▼4
27.0,156.0,17.0,35.0,Kuschynski Aleksandr,26,Liquigas,4,2007,▲9
29.0,139.0,16.0,24.0,Vogondy Nicolas,27,Agritubel,4,2007,▼3
33.0,173.0,16.0,25.0,de Jongh Steven,28,Quickstep - Innergetic,4,2007,▼3
27.0,136.0,15.0,28.0,Hervé Cédric,29,Agritubel,4,2007,▼1
25.0,102.0,15.0,27.0,Bonnet William,30,Crédit Agricole,4,2007,▼3
24.0,96.0,15.0,53.0,Krauß Sven,31,Gerolsteiner,4,2007,▲22
33.0,108.0,15.0,30.0,Hinault Sébastien,32,Crédit Agricole,4,2007,▼2
28.0,65.0,13.0,,Elmiger Martin,33,AG2R Prévoyance,4,2007,-
30.0,201.0,12.0,31.0,Millar David,34,Saunier Duval,4,2007,▼3
28.0,141.0,12.0,,Chavanel Sylvain,35,"Cofidis, le Crédit par Téléphone",4,2007,-
27.0,123.0,12.0,32.0,Florencio Xavier,36,Bouygues Telecom,4,2007,▼4
31.0,214.0,12.0,33.0,Degano Enrico,37,Barloworld,4,2007,▼4
25.0,189.0,10.0,34.0,Sieberg Marcel,38,Milram,4,2007,▼4
23.0,184.0,10.0,36.0,Grivko Andrey,39,Milram,4,2007,▼3
26.0,152.0,10.0,37.0,Albasini Michael,40,Liquigas,4,2007,▼3
23.0,168.0,9.0,38.0,Löfkvist Thomas,41,Française des Jeux,4,2007,▼3
32.0,105.0,9.0,,Dean Julian,42,Crédit Agricole,4,2007,-
27.0,149.0,8.0,39.0,Wiggins Bradley,43,"Cofidis, le Crédit par Téléphone",4,2007,▼4
27.0,157.0,8.0,40.0,Quinziato Manuel,44,Liquigas,4,2007,▼4
29.0,11.0,8.0,41.0,Pereiro Óscar,45,Caisse d'Epargne,4,2007,▼4
25.0,91.0,8.0,48.0,Schumacher Stefan,46,Gerolsteiner,4,2007,▲2
25.0,113.0,6.0,42.0,Gusev Vladimir,47,Discovery Channel,4,2007,▼5
27.0,36.0,6.0,43.0,Schleck Fränk,48,CSC ProTeam,4,2007,▼5
30.0,75.0,6.0,,Isasi Iñaki,49,Euskaltel - Euskadi,4,2007,-
26.0,15.0,5.0,44.0,Karpets Vladimir,50,Caisse d'Epargne,4,2007,▼6
27.0,195.0,5.0,45.0,Kashechkin Andrey,51,Astana,4,2007,▼6
34.0,144.0,5.0,,Moreni Cristian,52,"Cofidis, le Crédit par Téléphone",4,2007,-
27.0,73.0,4.0,46.0,Astarloza Mikel,53,Euskaltel - Euskadi,4,2007,▼7
33.0,191.0,4.0,47.0,Vinokourov Alexandre,54,Astana,4,2007,▼7
27.0,132.0,4.0,49.0,Bichot Freddy,55,Agritubel,4,2007,▼6
31.0,187.0,4.0,50.0,Ongarato Alberto,56,Milram,4,2007,▼6
22.0,54.0,3.0,51.0,Dekker Thomas,57,Rabobank ProTeam,4,2007,▼6
29.0,27.0,3.0,52.0,Kirchen Kim,58,T-Mobile Team,4,2007,▼6
33.0,47.0,3.0,,Rodriguez Fred,59,Predictor - Lotto,4,2007,-
25.0,175.0,2.0,54.0,Rosseler Sébastien,60,Quickstep - Innergetic,4,2007,▼6
26.0,185.0,2.0,,Knees Christian,61,Milram,4,2007,-
25.0,127.0,2.0,,Sprick Matthieu,62,Bouygues Telecom,4,2007,-
28.0,79.0,2.0,,Verdugo Gorka,63,Euskaltel - Euskadi,4,2007,-
25.0,169.0,1.0,55.0,Vaugrenard Benoît,64,Française des Jeux,4,2007,▼9
31.0,166.0,1.0,56.0,Jégou Lilian,65,Française des Jeux,4,2007,▼9
33.0,178.0,1.0,57.0,Tosatto Matteo,66,Quickstep - Innergetic,4,2007,▼9
37.0,181.0,102.0,2.0,Zabel Erik,1,Milram,5,2007,▲1
26.0,171.0,98.0,1.0,Boonen Tom,2,Quickstep - Innergetic,5,2007,▼1
35.0,46.0,84.0,3.0,McEwen Robbie,3,Predictor - Lotto,5,2007,-
31.0,56.0,84.0,8.0,Freire Óscar,4,Rabobank ProTeam,5,2007,▲4
30.0,216.0,83.0,4.0,Hunter Robert,5,Barloworld,5,2007,▼1
29.0,101.0,79.0,5.0,Hushovd Thor,6,Crédit Agricole,5,2007,▼1
24.0,162.0,70.0,6.0,Chavanel Sébastien,7,Française des Jeux,5,2007,▼1
26.0,176.0,66.0,7.0,Steegmans Gert,8,Quickstep - Innergetic,5,2007,▼1
26.0,33.0,63.0,12.0,Cancellara Fabian,9,CSC ProTeam,5,2007,▲3
29.0,92.0,59.0,9.0,Förster Robert,10,Gerolsteiner,5,2007,▼1
23.0,134.0,57.0,10.0,Feillu Romain,11,Agritubel,5,2007,▼1
26.0,86.0,55.0,11.0,Napolitano Danilo,12,Lampre-Fondital,5,2007,▼1
25.0,151.0,53.0,22.0,Pozzato Filippo,13,Liquigas,5,2007,▲9
26.0,24.0,47.0,13.0,Eisel Bernhard,14,T-Mobile Team,5,2007,▼1
24.0,22.0,40.0,14.0,Burghardt Marcus,15,T-Mobile Team,5,2007,▼1
22.0,167.0,39.0,15.0,Ladagnous Matthieu,16,Française des Jeux,5,2007,▼1
34.0,114.0,37.0,24.0,Hincapie George,17,Discovery Channel,5,2007,▲7
25.0,165.0,35.0,25.0,Gilbert Philippe,18,Française des Jeux,5,2007,▲7
23.0,94.0,34.0,16.0,Haussler Heinrich,19,Gerolsteiner,5,2007,▼3
22.0,23.0,33.0,17.0,Cavendish Mark,20,T-Mobile Team,5,2007,▼3
29.0,55.0,32.0,18.0,Flecha Juan Antonio,21,Rabobank ProTeam,5,2007,▼3
25.0,209.0,32.0,19.0,Ventoso Francisco José,22,Saunier Duval,5,2007,▼3
28.0,155.0,31.0,20.0,Fischer Murilo Antonio,23,Liquigas,5,2007,▼3
25.0,77.0,29.0,21.0,Pérez Rubén,24,Euskaltel - Euskadi,5,2007,▼3
25.0,102.0,27.0,30.0,Bonnet William,25,Crédit Agricole,5,2007,▲5
32.0,196.0,24.0,23.0,Klöden Andreas,26,Astana,5,2007,▼3
25.0,91.0,21.0,46.0,Schumacher Stefan,27,Gerolsteiner,5,2007,▲19
29.0,27.0,21.0,58.0,Kirchen Kim,28,T-Mobile Team,5,2007,▲30
28.0,141.0,20.0,35.0,Chavanel Sylvain,29,"Cofidis, le Crédit par Téléphone",5,2007,▲6
26.0,82.0,20.0,,Bennati Daniele,30,Lampre-Fondital,5,2007,-
34.0,144.0,19.0,52.0,Moreni Cristian,31,"Cofidis, le Crédit par Téléphone",5,2007,▲21
28.0,65.0,18.0,33.0,Elmiger Martin,32,AG2R Prévoyance,5,2007,▲1
27.0,156.0,17.0,26.0,Kuschynski Aleksandr,33,Liquigas,5,2007,▼7
29.0,139.0,16.0,27.0,Vogondy Nicolas,34,Agritubel,5,2007,▼7
33.0,173.0,16.0,28.0,de Jongh Steven,35,Quickstep - Innergetic,5,2007,▼7
27.0,136.0,15.0,29.0,Hervé Cédric,36,Agritubel,5,2007,▼7
24.0,96.0,15.0,31.0,Krauß Sven,37,Gerolsteiner,5,2007,▼6
33.0,108.0,15.0,32.0,Hinault Sébastien,38,Crédit Agricole,5,2007,▼6
30.0,201.0,12.0,34.0,Millar David,39,Saunier Duval,5,2007,▼5
27.0,36.0,12.0,48.0,Schleck Fränk,40,CSC ProTeam,5,2007,▲8
27.0,123.0,12.0,36.0,Florencio Xavier,41,Bouygues Telecom,5,2007,▼5
28.0,177.0,12.0,,Tankink Bram,42,Quickstep - Innergetic,5,2007,-
31.0,214.0,12.0,37.0,Degano Enrico,43,Barloworld,5,2007,▼6
27.0,126.0,11.0,,Pineau Jérôme,44,Bouygues Telecom,5,2007,-
25.0,189.0,10.0,38.0,Sieberg Marcel,45,Milram,5,2007,▼7
30.0,41.0,10.0,,Evans Cadel,46,Predictor - Lotto,5,2007,-
23.0,184.0,10.0,39.0,Grivko Andrey,47,Milram,5,2007,▼8
26.0,152.0,10.0,40.0,Albasini Michael,48,Liquigas,5,2007,▼8
23.0,168.0,9.0,41.0,Löfkvist Thomas,49,Française des Jeux,5,2007,▼8
32.0,105.0,9.0,42.0,Dean Julian,50,Crédit Agricole,5,2007,▼8
29.0,11.0,8.0,45.0,Pereiro Óscar,51,Caisse d'Epargne,5,2007,▼6
27.0,18.0,8.0,,Valverde Alejandro,52,Caisse d'Epargne,5,2007,-
27.0,149.0,8.0,43.0,Wiggins Bradley,53,"Cofidis, le Crédit par Téléphone",5,2007,▼10
27.0,157.0,8.0,44.0,Quinziato Manuel,54,Liquigas,5,2007,▼10
35.0,44.0,7.0,,Horner Chris,55,Predictor - Lotto,5,2007,-
25.0,113.0,6.0,47.0,Gusev Vladimir,56,Discovery Channel,5,2007,▼9
30.0,75.0,6.0,49.0,Isasi Iñaki,57,Euskaltel - Euskadi,5,2007,▼8
26.0,15.0,5.0,50.0,Karpets Vladimir,58,Caisse d'Epargne,5,2007,▼8
27.0,195.0,5.0,51.0,Kashechkin Andrey,59,Astana,5,2007,▼8
27.0,73.0,4.0,53.0,Astarloza Mikel,60,Euskaltel - Euskadi,5,2007,▼7
24.0,25.0,4.0,,Gerdemann Linus,61,T-Mobile Team,5,2007,-
33.0,191.0,4.0,54.0,Vinokourov Alexandre,62,Astana,5,2007,▼8
27.0,132.0,4.0,55.0,Bichot Freddy,63,Agritubel,5,2007,▼8
31.0,187.0,4.0,56.0,Ongarato Alberto,64,Milram,5,2007,▼8
22.0,54.0,3.0,57.0,Dekker Thomas,65,Rabobank ProTeam,5,2007,▼8
30.0,76.0,3.0,,Landaluze Iñigo,66,Euskaltel - Euskadi,5,2007,-
33.0,47.0,3.0,59.0,Rodriguez Fred,67,Predictor - Lotto,5,2007,▼8
27.0,21.0,2.0,,Rogers Michael,68,T-Mobile Team,5,2007,-
26.0,185.0,2.0,61.0,Knees Christian,69,Milram,5,2007,▼8
25.0,175.0,2.0,60.0,Rosseler Sébastien,70,Quickstep - Innergetic,5,2007,▼10
25.0,127.0,2.0,62.0,Sprick Matthieu,71,Bouygues Telecom,5,2007,▼9
28.0,79.0,2.0,63.0,Verdugo Gorka,72,Euskaltel - Euskadi,5,2007,▼9
25.0,169.0,1.0,64.0,Vaugrenard Benoît,73,Française des Jeux,5,2007,▼9
31.0,125.0,1.0,,Lefèvre Laurent,74,Bouygues Telecom,5,2007,-
31.0,166.0,1.0,65.0,Jégou Lilian,75,Française des Jeux,5,2007,▼10
33.0,178.0,1.0,66.0,Tosatto Matteo,76,Quickstep - Innergetic,5,2007,▼10
26.0,171.0,141.0,2.0,Boonen Tom,1,Quickstep - Innergetic,6,2007,▲1
37.0,181.0,130.0,1.0,Zabel Erik,2,Milram,6,2007,▼1
31.0,56.0,114.0,4.0,Freire Óscar,3,Rabobank ProTeam,6,2007,▲1
30.0,216.0,103.0,5.0,Hunter Robert,4,Barloworld,6,2007,▲1
29.0,101.0,101.0,6.0,Hushovd Thor,5,Crédit Agricole,6,2007,▲1
35.0,46.0,97.0,3.0,McEwen Robbie,6,Predictor - Lotto,6,2007,▼3
24.0,162.0,94.0,7.0,Chavanel Sébastien,7,Française des Jeux,6,2007,-
29.0,92.0,78.0,10.0,Förster Robert,8,Gerolsteiner,6,2007,▲2
23.0,134.0,74.0,11.0,Feillu Romain,9,Agritubel,6,2007,▲2
26.0,176.0,68.0,8.0,Steegmans Gert,10,Quickstep - Innergetic,6,2007,▼2
26.0,86.0,67.0,12.0,Napolitano Danilo,11,Lampre-Fondital,6,2007,▲1
26.0,33.0,63.0,9.0,Cancellara Fabian,12,CSC ProTeam,6,2007,▼3
25.0,151.0,53.0,13.0,Pozzato Filippo,13,Liquigas,6,2007,-
26.0,24.0,47.0,14.0,Eisel Bernhard,14,T-Mobile Team,6,2007,-
28.0,155.0,47.0,23.0,Fischer Murilo Antonio,15,Liquigas,6,2007,▲8
25.0,209.0,47.0,22.0,Ventoso Francisco José,16,Saunier Duval,6,2007,▲6
26.0,82.0,40.0,30.0,Bennati Daniele,17,Lampre-Fondital,6,2007,▲13
24.0,22.0,40.0,15.0,Burghardt Marcus,18,T-Mobile Team,6,2007,▼3
25.0,165.0,39.0,18.0,Gilbert Philippe,19,Française des Jeux,6,2007,▼1
22.0,167.0,39.0,16.0,Ladagnous Matthieu,20,Française des Jeux,6,2007,▼4
34.0,114.0,37.0,17.0,Hincapie George,21,Discovery Channel,6,2007,▼4
25.0,77.0,34.0,24.0,Pérez Rubén,22,Euskaltel - Euskadi,6,2007,▲2
