BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ -8:20,,1,Team Telekom,25:36 25:36,,0,1997
,,+ -8:20,,2,O.N.C.E.,0:01 0:01,,0,1997
,,+ -8:20,,3,Rabobank ProTeam,0:09 0:09,,0,1997
,,+ -4:48:09,1.0,1,Team Telekom,14:25:33 14:25:33,-,1,1997
,,+ -4:48:09,,2,Cofidis,0:09 0:09,-,1,1997
,,+ -4:48:09,3.0,3,Rabobank ProTeam,",, 0:09",-,1,1997
