Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
24,46.273999999999994,124,98.0,+18:03,,Juul-Jensen Christopher,40,Tinkoff - Saxo,",, 0:40",,3,2014
29,46.218999999999994,101,55.0,+7:45,,Haussler Heinrich,41,IAM Cycling,0:41 0:41,,3,2014
36,46.218999999999994,118,102.0,+18:18,,Tuft Svein,42,Orica GreenEDGE,",, 0:41",,3,2014
29,46.218999999999994,97,21.0,+1:47,,Marangoni Alan,43,Cannondale,",, 0:41",,3,2014
26,46.165,81,40.0,+3:26,,Kristoff Alexander,44,Team Katusha,0:42 0:42,,3,2014
26,46.165,143,136.0,+24:54,,Gastauer Ben,45,AG2R La Mondiale,",, 0:42",,3,2014
24,46.11,75,137.0,+24:55,,Huffman Evan,46,Astana Pro Team,0:43 0:43,,3,2014
25,46.056000000000004,25,49.0,+4:32,,Ligthart Pim,47,Lotto Belisol,0:44 0:44,,3,2014
27,46.056000000000004,95,104.0,+18:21,,Koren Kristijan,48,Cannondale,",, 0:44",,3,2014
34,45.948,12,105.0,+18:23,,Devolder Stijn,49,Trek Factory Racing,0:46 0:46,,3,2014
28,45.895,34,22.0,+1:53,,Kohler Martin,50,BMC Racing Team,0:47 0:47,,3,2014
28,45.895,38,70.0,+9:14,,Wyss Danilo,51,BMC Racing Team,",, 0:47",,3,2014
23,45.841,2,10.0,+1:06,,Fenn Andrew,52,Omega Pharma - Quick-Step,0:48 0:48,,3,2014
27,45.841,58,59.0,+8:13,,Offredo Yoann,53,FDJ.fr,",, 0:48",,3,2014
27,45.841,83,88.0,+13:46,,Isaychev Vladimir,54,Team Katusha,",, 0:48",,3,2014
26,45.788000000000004,145,138.0,+25:01,,Gretsch Patrick,55,AG2R La Mondiale,0:49 0:49,,3,2014
22,45.788000000000004,94,106.0,+18:26,,Koch Michel,56,Cannondale,",, 0:49",,3,2014
24,45.788000000000004,64,107.0,+18:26,,Puccio Salvatore,57,Team Sky,",, 0:49",,3,2014
25,45.733999999999995,176,89.0,+13:48,,Fortin Filippo,58,Bardiani - CSF Pro Team,0:50 0:50,,3,2014
27,45.733999999999995,107,139.0,+25:02,,Klemme Dominic,59,IAM Cycling,",, 0:50",,3,2014
26,45.681000000000004,74,23.0,+1:57,,Guarnieri Jacopo,60,Astana Pro Team,0:51 0:51,,3,2014
28,45.628,142,60.0,+8:17,,Bagdonas Gediminas,61,AG2R La Mondiale,0:52 0:52,,3,2014
32,45.575,62,108.0,+18:30,,Knees Christian,62,Team Sky,0:53 0:53,,3,2014
35,45.522,112,24.0,+2:00,,Hayman Mathew,63,Orica GreenEDGE,0:54 0:54,,3,2014
34,45.522,63,73.0,+9:59,,Pate Danny,64,Team Sky,",, 0:54",,3,2014
30,45.522,48,41.0,+3:30,,Wagner Robert,65,Belkin-Pro Cycling Team,",, 0:54",,3,2014
33,45.468999999999994,16,109.0,+18:32,,Roulston Hayden,66,Trek Factory Racing,0:55 0:55,,3,2014
22,45.417,98,110.0,+18:33,,Villella Davide,67,Cannondale,0:56 0:56,,3,2014
32,45.417,57,75.0,+10:29,,Mangel Laurent,68,FDJ.fr,",, 0:56",,3,2014
24,45.364,158,25.0,+2:03,,Wallays Jelle,69,Topsport Vlaanderen - Baloise,0:57 0:57,,3,2014
27,45.364,138,90.0,+13:55,,Voss Paul,70,Team NetApp \u2013 Endura,",, 0:57",,3,2014
38,45.364,126,11.0,+1:20,,Kroon Karsten,71,Tinkoff - Saxo,",, 0:57",,3,2014
37,45.312,185,140.0,+25:10,,Mancebo Francisco,72,Skydive Dubai Pro Cycling Team,0:58 0:58,,3,2014
34,45.26,84,111.0,+18:36,,Kuchynski Aliaksandr,73,Team Katusha,0:59 0:59,,3,2014
26,45.26,23,52.0,+6:46,,Boeckmans Kris,74,Lotto Belisol,",, 0:59",,3,2014
27,45.26,4,14.0,+1:25,,Maes Nikolas,75,Omega Pharma - Quick-Step,",, 0:59",,3,2014
29,45.26,167,69.0,+9:04,,Murphy John,76,UnitedHealthcare Pro Cycling Team,",, 0:59",,3,2014
27,45.207,115,26.0,+2:05,,Kruopis Aidis,77,Orica GreenEDGE,1:00 1:00,,3,2014
28,45.207,53,27.0,+2:06,,Delage Micka\xebl,78,FDJ.fr,",, 1:00",,3,2014
24,45.155,85,82.0,+12:19,,Kuznetsov Viacheslav,79,Team Katusha,1:01 1:01,,3,2014
22,45.155,45,28.0,+2:07,,Markus Barry,80,Belkin-Pro Cycling Team,",, 1:01",,3,2014
25,45.103,135,132.0,+20:35,,Schorn Daniel,81,Team NetApp \u2013 Endura,1:02 1:02,,3,2014
29,45.052,141,61.0,+8:28,,Turgot S\xe9bastien,82,AG2R La Mondiale,1:03 1:03,,3,2014
25,45.0,114,47.0,+4:27,,Keukeleire Jens,83,Orica GreenEDGE,1:04 1:04,,3,2014
22,44.897,157,42.0,+3:52,,Waeytens Zico,84,Topsport Vlaanderen - Baloise,1:06 1:06,,3,2014
29,44.846000000000004,106,141.0,+25:19,,Ista Kevyn,85,IAM Cycling,1:07 1:07,,3,2014
25,44.795,173,103.0,+18:21,,Canola Marco,86,Bardiani - CSF Pro Team,1:08 1:08,,3,2014
25,44.795,153,62.0,+8:33,,Salomein Jarl,87,Topsport Vlaanderen - Baloise,",, 1:08",,3,2014
30,44.743,166,83.0,+12:27,,Maaskant Martijn,88,UnitedHealthcare Pro Cycling Team,1:09 1:09,,3,2014
34,44.743,54,112.0,+18:46,,Fischer Murilo Antonio,89,FDJ.fr,",, 1:09",,3,2014
25,44.743,91,113.0,+18:46,,Viviani Elia,90,Cannondale,",, 1:09",,3,2014
24,44.743,86,29.0,+2:15,,Selig R\xfcdiger,91,Team Katusha,",, 1:09",,3,2014
28,44.692,182,63.0,+8:35,,Chtioui Rafa\xe2,92,Skydive Dubai Pro Cycling Team,1:10 1:10,,3,2014
25,44.692,127,50.0,+4:58,,Kump Marko,93,Tinkoff - Saxo,",, 1:10",,3,2014
31,44.591,155,91.0,+14:10,,Van Hecke Preben,94,Topsport Vlaanderen - Baloise,1:12 1:12,,3,2014
26,44.591,132,43.0,+3:58,,Dempster Zakkari,95,Team NetApp \u2013 Endura,",, 1:12",,3,2014
27,44.54,28,114.0,+18:50,,van Genechten Jonas,96,Lotto Belisol,1:13 1:13,,3,2014
23,44.54,146,115.0,+18:50,,Houle Hugo,97,AG2R La Mondiale,",, 1:13",,3,2014
30,44.54,134,84.0,+12:31,,Schillinger Andreas,98,Team NetApp \u2013 Endura,",, 1:13",,3,2014
27,44.54,152,64.0,+8:38,,Jacobs Pieter,99,Topsport Vlaanderen - Baloise,",, 1:13",,3,2014
31,44.49,147,35.0,+2:57,,Mondory Lloyd,100,AG2R La Mondiale,1:14 1:14,,3,2014
37,44.43899999999999,65,45.0,+4:01,,Rasch Gabriel,101,Team Sky,1:15 1:15,,3,2014
21,44.388999999999996,18,85.0,+12:34,,Stuyven Jasper,102,Trek Factory Racing,1:16 1:16,,3,2014
24,44.388999999999996,88,92.0,+14:14,,Tsatevich Alexey,103,Team Katusha,",, 1:16",,3,2014
27,44.339,156,30.0,+2:23,,Vanspeybrouck Pieter,104,Topsport Vlaanderen - Baloise,1:17 1:17,,3,2014
24,44.339,183,142.0,+25:29,,Hasnaoui Maher,105,Skydive Dubai Pro Cycling Team,",, 1:17",,3,2014
23,44.339,102,143.0,+25:29,,Aregger Marcel,106,IAM Cycling,",, 1:17",,3,2014
21,44.339,125,144.0,+25:29,,Kol\xe1\u0159 Michael,107,Tinkoff - Saxo,",, 1:17",,3,2014
25,44.339,108,116.0,+18:54,,Pelucchi Matteo,108,IAM Cycling,",, 1:17",,3,2014
33,44.339,96,93.0,+14:15,,Longo Borghini Paolo,109,Cannondale,",, 1:17",,3,2014
23,44.339,188,117.0,+18:54,,Haddi Soufiane,110,Skydive Dubai Pro Cycling Team,",, 1:17",,3,2014
24,44.18899999999999,154,118.0,+18:57,,Sprengers Thomas,111,Topsport Vlaanderen - Baloise,1:20 1:20,,3,2014
30,44.138999999999996,32,46.0,+4:07,,Burghardt Marcus,112,BMC Racing Team,1:21 1:21,,3,2014
34,44.138999999999996,14,39.0,+3:16,,Popovych Yaroslav,113,Trek Factory Racing,",, 1:21",,3,2014
23,44.138999999999996,137,74.0,+10:26,,Thwaites Scott,114,Team NetApp \u2013 Endura,",, 1:21",,3,2014
34,44.138999999999996,15,119.0,+18:58,,Rast Gregory,115,Trek Factory Racing,",, 1:21",,3,2014
32,44.138999999999996,61,81.0,+12:05,,Eisel Bernhard,116,Team Sky,",, 1:21",,3,2014
33,44.138999999999996,148,145.0,+25:33,,Riblon Christophe,117,AG2R La Mondiale,",, 1:21",,3,2014
24,43.942,42,120.0,+19:02,,Bol Jetse,118,Belkin-Pro Cycling Team,1:25 1:25,,3,2014
24,43.942,171,121.0,+19:02,,Battaglin Enrico,119,Bardiani - CSF Pro Team,",, 1:25",,3,2014
40,43.942,105,133.0,+20:58,,Hinault S\xe9bastien,120,IAM Cycling,",, 1:25",,3,2014
26,43.893,175,122.0,+19:03,,Colonna Paolo,121,Bardiani - CSF Pro Team,1:26 1:26,,3,2014
23,43.893,136,76.0,+10:49,,Schwarzmann Michael,122,Team NetApp \u2013 Endura,",, 1:26",,3,2014
22,43.843999999999994,82,86.0,+12:56,,Haller Marco,123,Team Katusha,1:27 1:27,,3,2014
29,43.795,123,20.0,+1:46,,Breschel Matti,124,Tinkoff - Saxo,1:28 1:28,,3,2014
24,43.746,172,123.0,+19:06,,Boem Nicola,125,Bardiani - CSF Pro Team,1:29 1:29,,3,2014
29,43.696999999999996,162,65.0,+8:55,,Bazzana Alessandro,126,UnitedHealthcare Pro Cycling Team,1:30 1:30,,3,2014
29,43.648,76,146.0,+25:43,,Iglinskiy Valentin,127,Astana Pro Team,1:31 1:31,,3,2014
29,43.648,93,66.0,+8:56,,Gatto Oscar,128,Cannondale,",, 1:31",,3,2014
34,43.6,44,87.0,+13:06,,Brown Graeme,129,Belkin-Pro Cycling Team,1:32 1:32,,3,2014
29,43.358999999999995,72,124.0,+19:14,,Agnoli Valerio,130,Astana Pro Team,1:37 1:37,,3,2014
24,43.358999999999995,71,67.0,+9:02,,Guardini Andrea,131,Astana Pro Team,",, 1:37",,3,2014
27,43.31100000000001,168,125.0,+19:15,,Reijnen Kiel,132,UnitedHealthcare Pro Cycling Team,1:38 1:38,,3,2014
36,43.263999999999996,161,126.0,+19:16,,F\xf6rster Robert,133,UnitedHealthcare Pro Cycling Team,1:39 1:39,,3,2014
23,43.216,131,68.0,+9:04,,Bennett Sam,134,Team NetApp \u2013 Endura,1:40 1:40,,3,2014
30,43.121,181,127.0,+19:19,,Haedo Lucas Sebastian,135,Skydive Dubai Pro Cycling Team,1:42 1:42,,3,2014
34,43.121,77,78.0,+11:22,,Muravyev Dmitriy,136,Astana Pro Team,",, 1:42",,3,2014
29,43.026,68,48.0,+4:30,,Sutton Chris,137,Team Sky,1:44 1:44,,3,2014
34,43.026,165,94.0,+14:42,,Jones Chris,138,UnitedHealthcare Pro Cycling Team,",, 1:44",,3,2014
33,42.792,73,128.0,+19:26,,Bozic Borut,139,Astana Pro Team,1:49 1:49,,3,2014
22,42.745,35,95.0,+14:48,,Lander Sebastian,140,BMC Racing Team,1:50 1:50,,3,2014
31,42.745,184,129.0,+19:27,,Jelloul Adil,141,Skydive Dubai Pro Cycling Team,",, 1:50",,3,2014
29,42.745,164,147.0,+26:02,,Ile\u0161i\u010d Aldo Ino,142,UnitedHealthcare Pro Cycling Team,",, 1:50",,3,2014
25,42.652,151,36.0,+2:58,,van Staeyen Michael,143,Topsport Vlaanderen - Baloise,1:52 1:52,,3,2014
24,42.468,177,148.0,+26:08,,Locatelli Stefano,144,Bardiani - CSF Pro Team,1:56 1:56,,3,2014
30,42.33,43,134.0,+22:49,,Bos Theo,145,Belkin-Pro Cycling Team,1:59 1:59,,3,2014
23,42.33,178,130.0,+19:36,,Ruffoni Nicola,146,Bardiani - CSF Pro Team,",, 1:59",,3,2014
25,42.013000000000005,24,71.0,+9:31,,Dockx Gert,147,Lotto Belisol,2:06 2:06,,3,2014
31,41.523999999999994,163,131.0,+19:54,,Hanson Ken,148,UnitedHealthcare Pro Cycling Team,2:17 2:17,,3,2014
30,41.218,187,149.0,+26:36,,Pujol Oscar,149,Skydive Dubai Pro Cycling Team,2:24 2:24,,3,2014
23,,56,,+ -6:57:06,,Le Bon Johan,DNS,FDJ.fr,-13:28 -13:28,,3,2014
29,,55,,+ -6:57:06,,Ladagnous Matthieu,DNS,FDJ.fr,",, -13:28",,3,2014
33,,1,2.0,+0:17,30.0,Boonen Tom,1,Omega Pharma - Quick-Step,2:22:34 2:22:34,20.0,4,2014
31,,21,14.0,+1:33,18.0,Greipel Andr\xe9,2,Lotto Belisol,",, ,,",14.0,4,2014
22,,45,23.0,+2:05,12.0,Markus Barry,3,Belkin-Pro Cycling Team,",, ,,",8.0,4,2014
27,,115,24.0,+2:07,7.0,Kruopis Aidis,4,Orica GreenEDGE,",, ,,",7.0,4,2014
23,,131,61.0,+9:06,4.0,Bennett Sam,5,Team NetApp \u2013 Endura,",, ,,",6.0,4,2014
26,,74,21.0,+1:59,3.0,Guarnieri Jacopo,6,Astana Pro Team,",, ,,",5.0,4,2014
22,,51,15.0,+1:34,2.0,D\xe9mare Arnaud,7,FDJ.fr,",, ,,",4.0,4,2014
25,,108,96.0,+18:56,1.0,Pelucchi Matteo,8,IAM Cycling,",, ,,",2.0,4,2014
25,,151,31.0,+3:00,,van Staeyen Michael,9,Topsport Vlaanderen - Baloise,",, ,,",,4,2014
32,,61,70.0,+12:07,,Eisel Bernhard,10,Team Sky,",, ,,",,4,2014
25,,174,68.0,+11:59,,Coledan Marco,11,Bardiani - CSF Pro Team,",, ,,",,4,2014
26,,81,35.0,+3:28,,Kristoff Alexander,12,Team Katusha,",, ,,",,4,2014
28,,26,3.0,+0:20,,Roelandts Jurgen,13,Lotto Belisol,",, ,,",,4,2014
28,,142,52.0,+8:19,,Bagdonas Gediminas,14,AG2R La Mondiale,",, ,,",,4,2014
29,,123,18.0,+1:48,,Breschel Matti,15,Tinkoff - Saxo,",, ,,",,4,2014
29,,162,57.0,+8:57,,Bazzana Alessandro,16,UnitedHealthcare Pro Cycling Team,",, ,,",,4,2014
25,,176,77.0,+13:50,,Fortin Filippo,17,Bardiani - CSF Pro Team,",, ,,",,4,2014
24,,88,78.0,+14:16,,Tsatevich Alexey,18,Team Katusha,",, ,,",,4,2014
29,,141,53.0,+8:30,,Turgot S\xe9bastien,19,AG2R La Mondiale,",, ,,",,4,2014
26,,67,4.0,+0:37,,Stannard Ian,20,Team Sky,",, ,,",,4,2014
27,,58,51.0,+8:15,,Offredo Yoann,21,FDJ.fr,",, ,,",,4,2014
29,,6,1.0,+0:00,,Terpstra Niki,22,Omega Pharma - Quick-Step,",, ,,",,4,2014
28,,34,20.0,+1:55,,Kohler Martin,23,BMC Racing Team,",, ,,",,4,2014
28,,37,32.0,+3:11,,Van Avermaet Greg,24,BMC Racing Team,",, ,,",,4,2014
28,,128,6.0,+0:48,,M\xf8rk\xf8v Michael,25,Tinkoff - Saxo,",, ,,",,4,2014
29,,93,58.0,+8:58,,Gatto Oscar,26,Cannondale,",, ,,",,4,2014
27,,152,55.0,+8:40,,Jacobs Pieter,27,Topsport Vlaanderen - Baloise,",, ,,",,4,2014
25,,133,28.0,+2:48,,Jarc Bla\u017e,28,Team NetApp \u2013 Endura,",, ,,",,4,2014
27,,83,76.0,+13:48,,Isaychev Vladimir,29,Team Katusha,",, ,,",,4,2014
34,,22,17.0,+1:44,,Bak Lars Ytting,30,Lotto Belisol,",, ,,",,4,2014
22,,7,5.0,+0:47,,van Keirsbulck Guillaume,31,Omega Pharma - Quick-Step,",, ,,",,4,2014
36,,161,101.0,+19:18,,F\xf6rster Robert,32,UnitedHealthcare Pro Cycling Team,",, ,,",,4,2014
27,,36,16.0,+1:36,,Schar Michael,33,BMC Racing Team,",, ,,",,4,2014
29,,8,8.0,+1:00,,Vandenbergh Stijn,34,Omega Pharma - Quick-Step,",, ,,",,4,2014
31,,27,7.0,+0:51,,Sieberg Marcel,35,Lotto Belisol,",, ,,",,4,2014
38,,126,10.0,+1:21,,Kroon Karsten,36,Tinkoff - Saxo,",, ,,",,4,2014
34,,14,34.0,+3:18,,Popovych Yaroslav,37,Trek Factory Racing,",, ,,",,4,2014
31,,31,11.0,+1:23,,Gilbert Philippe,38,BMC Racing Team,",, ,,",,4,2014
33,,5,12.0,+1:25,,Steegmans Gert,39,Omega Pharma - Quick-Step,",, ,,",,4,2014
27,,104,39.0,+4:01,,Goddaert Kristof,40,IAM Cycling,",, ,,",,4,2014
35,,103,29.0,+2:52,,Elmiger Martin,41,IAM Cycling,",, ,,",,4,2014
25,,153,54.0,+8:35,,Salomein Jarl,42,Topsport Vlaanderen - Baloise,",, ,,",,4,2014
27,,156,27.0,+2:25,,Vanspeybrouck Pieter,43,Topsport Vlaanderen - Baloise,",, ,,",,4,2014
27,,4,13.0,+1:27,,Maes Nikolas,44,Omega Pharma - Quick-Step,",, ,,",,4,2014
25,,127,46.0,+5:00,,Kump Marko,45,Tinkoff - Saxo,",, ,,",,4,2014
30,,181,103.0,+19:21,,Haedo Lucas Sebastian,46,Skydive Dubai Pro Cycling Team,",, ,,",,4,2014
22,,94,94.0,+18:28,,Koch Michel,47,Cannondale,",, ,,",,4,2014
27,,95,92.0,+18:23,,Koren Kristijan,48,Cannondale,",, ,,",,4,2014
26,,132,38.0,+4:00,,Dempster Zakkari,49,Team NetApp \u2013 Endura,",, ,,",,4,2014
29,,97,19.0,+1:49,,Marangoni Alan,50,Cannondale,",, ,,",,4,2014
28,,47,30.0,+2:56,,van Emden Jos,51,Belkin-Pro Cycling Team,",, ,,",,4,2014
30,,32,41.0,+4:09,,Burghardt Marcus,52,BMC Racing Team,",, ,,",,4,2014
23,,33,33.0,+3:11,,Dillier Silvan,53,BMC Racing Team,",, ,,",,4,2014
25,,24,65.0,+9:33,,Dockx Gert,54,Lotto Belisol,",, ,,",,4,2014
24,,154,97.0,+18:59,,Sprengers Thomas,55,Topsport Vlaanderen - Baloise,",, ,,",,4,2014
35,,112,22.0,+2:02,,Hayman Mathew,56,Orica GreenEDGE,",, ,,",,4,2014
24,,64,95.0,+18:28,,Puccio Salvatore,57,Team Sky,",, ,,",,4,2014
23,,2,9.0,+1:08,,Fenn Andrew,58,Omega Pharma - Quick-Step,",, ,,",,4,2014
21,,18,71.0,+12:36,,Stuyven Jasper,59,Trek Factory Racing,",, ,,",,4,2014
24,,86,26.0,+2:17,,Selig R\xfcdiger,60,Team Katusha,",, ,,",,4,2014
28,,38,64.0,+9:16,,Wyss Danilo,61,BMC Racing Team,",, ,,",,4,2014
24,,71,60.0,+9:04,,Guardini Andrea,62,Astana Pro Team,",, ,,",,4,2014
34,,13,48.0,+7:50,,Irizar Markel,63,Trek Factory Racing,",, ,,",,4,2014
29,,68,44.0,+4:32,,Sutton Chris,64,Team Sky,",, ,,",,4,2014
37,,65,40.0,+4:03,,Rasch Gabriel,65,Team Sky,",, ,,",,4,2014
33,,96,79.0,+14:17,,Longo Borghini Paolo,66,Cannondale,",, ,,",,4,2014
25,,17,90.0,+17:58,,Sergent Jesse,67,Trek Factory Racing,",, ,,",,4,2014
24,,42,99.0,+19:04,,Bol Jetse,68,Belkin-Pro Cycling Team,",, ,,",,4,2014
30,,48,36.0,+3:43,,Wagner Robert,69,Belkin-Pro Cycling Team,0:11 0:11,,4,2014
30,,43,111.0,+23:02,,Bos Theo,70,Belkin-Pro Cycling Team,",, 0:11",,4,2014
25,,114,45.0,+4:42,,Keukeleire Jens,71,Orica GreenEDGE,0:13 0:13,,4,2014
27,,28,100.0,+19:16,,van Genechten Jonas,72,Lotto Belisol,0:24 0:24,,4,2014
34,,84,98.0,+19:02,,Kuchynski Aliaksandr,73,Team Katusha,",, 0:24",,4,2014
22,,157,42.0,+4:23,,Waeytens Zico,74,Topsport Vlaanderen - Baloise,0:29 0:29,,4,2014
31,,3,25.0,+2:14,,Keisse Iljo,75,Omega Pharma - Quick-Step,",, 0:29",,4,2014
34,,54,102.0,+19:20,,Fischer Murilo Antonio,76,FDJ.fr,0:32 0:32,,4,2014
34,,165,82.0,+15:16,,Jones Chris,77,UnitedHealthcare Pro Cycling Team,",, 0:32",,4,2014
24,,85,73.0,+12:53,,Kuznetsov Viacheslav,78,Team Katusha,",, 0:32",,4,2014
25,,25,47.0,+5:06,,Ligthart Pim,79,Lotto Belisol,",, 0:32",,4,2014
34,,44,75.0,+13:40,,Brown Graeme,80,Belkin-Pro Cycling Team,",, 0:32",,4,2014
30,,166,74.0,+13:09,,Maaskant Martijn,81,UnitedHealthcare Pro Cycling Team,0:40 0:40,,4,2014
29,,101,56.0,+8:47,,Haussler Heinrich,82,IAM Cycling,1:00 1:00,,4,2014
34,,116,59.0,+9:00,,Lancaster Brett,83,Orica GreenEDGE,1:11 1:11,,4,2014
33,,121,72.0,+12:41,,Bennati Daniele,84,Tinkoff - Saxo,1:15 1:15,,4,2014
22,,111,123.0,+25:37,,Hepburn Michael,85,Orica GreenEDGE,1:23 1:23,,4,2014
26,,23,49.0,+8:13,,Boeckmans Kris,86,Lotto Belisol,1:25 1:25,,4,2014
27,,138,83.0,+15:29,,Voss Paul,87,Team NetApp \u2013 Endura,1:32 1:32,,4,2014
24,,137,69.0,+12:00,,Thwaites Scott,88,Team NetApp \u2013 Endura,",, 1:32",,4,2014
23,,66,43.0,+4:30,,Rowe Luke,89,Team Sky,",, 1:32",,4,2014
29,,106,134.0,+26:55,,Ista Kevyn,90,IAM Cycling,1:34 1:34,,4,2014
40,,105,110.0,+22:34,,Hinault S\xe9bastien,91,IAM Cycling,",, 1:34",,4,2014
36,,46,50.0,+8:14,,Tjallingii Maarten,92,Belkin-Pro Cycling Team,2:01 2:01,,4,2014
33,,73,109.0,+22:04,,Bozic Borut,93,Astana Pro Team,2:36 2:36,,4,2014
28,,41,37.0,+3:51,,Boom Lars,94,Belkin-Pro Cycling Team,3:25 3:25,,4,2014
25,,135,112.0,+24:02,,Schorn Daniel,95,Team NetApp \u2013 Endura,",, 3:25",,4,2014
32,,11,67.0,+10:58,,Cancellara Fabian,96,Trek Factory Racing,",, 3:25",,4,2014
24,,124,107.0,+21:30,,Juul-Jensen Christopher,97,Tinkoff - Saxo,",, 3:25",,4,2014
33,,16,121.0,+25:36,,Roulston Hayden,98,Trek Factory Racing,7:02 7:02,,4,2014
32,,62,120.0,+25:34,,Knees Christian,99,Team Sky,",, 7:02",,4,2014
25,,91,124.0,+25:50,,Viviani Elia,100,Cannondale,",, 7:02",,4,2014
21,,125,143.0,+32:33,,Kol\xe1\u0159 Michael,101,Tinkoff - Saxo,",, 7:02",,4,2014
25,,173,117.0,+25:25,,Canola Marco,102,Bardiani - CSF Pro Team,",, 7:02",,4,2014
29,,72,131.0,+26:18,,Agnoli Valerio,103,Astana Pro Team,",, 7:02",,4,2014
31,,147,66.0,+10:01,,Mondory Lloyd,104,AG2R La Mondiale,",, 7:02",,4,2014
26,,145,138.0,+32:05,,Gretsch Patrick,105,AG2R La Mondiale,",, 7:02",,4,2014
24,,113,86.0,+16:47,,Howard Leigh,106,Orica GreenEDGE,",, 7:02",,4,2014
31,,184,132.0,+26:31,,Jelloul Adil,107,Skydive Dubai Pro Cycling Team,",, 7:02",,4,2014
29,,167,85.0,+16:08,,Murphy John,108,UnitedHealthcare Pro Cycling Team,",, 7:02",,4,2014
26,,87,91.0,+18:21,,Smukulis Gatis,109,Team Katusha,",, 7:02",,4,2014
23,,146,125.0,+25:54,,Houle Hugo,110,AG2R La Mondiale,",, 7:02",,4,2014
23,,188,126.0,+25:58,,Haddi Soufiane,111,Skydive Dubai Pro Cycling Team,",, 7:02",,4,2014
26,,175,129.0,+26:07,,Colonna Paolo,112,Bardiani - CSF Pro Team,",, 7:02",,4,2014
34,,63,87.0,+17:03,,Pate Danny,113,Team Sky,",, 7:02",,4,2014
28,,182,84.0,+15:39,,Chtioui Rafa\xe2,114,Skydive Dubai Pro Cycling Team,",, 7:02",,4,2014
23,,178,133.0,+26:40,,Ruffoni Nicola,115,Bardiani - CSF Pro Team,",, 7:02",,4,2014
22,,35,108.0,+21:52,,Lander Sebastian,116,BMC Racing Team,",, 7:02",,4,2014
29,,76,145.0,+32:47,,Iglinskiy Valentin,117,Astana Pro Team,",, 7:02",,4,2014
31,,155,106.0,+21:14,,Van Hecke Preben,118,Topsport Vlaanderen - Baloise,",, 7:02",,4,2014
26,,143,136.0,+31:58,,Gastauer Ben,119,AG2R La Mondiale,",, 7:02",,4,2014
24,,172,130.0,+26:10,,Boem Nicola,120,Bardiani - CSF Pro Team,",, 7:02",,4,2014
29,,164,146.0,+33:06,,Ile\u0161i\u010d Aldo Ino,121,UnitedHealthcare Pro Cycling Team,",, 7:02",,4,2014
27,,186,114.0,+25:19,,Pliuschin Alexandr,122,Skydive Dubai Pro Cycling Team,",, 7:02",,4,2014
34,,77,93.0,+18:26,,Muravyev Dmitriy,123,Astana Pro Team,",, 7:02",,4,2014
34,,12,118.0,+25:27,,Devolder Stijn,124,Trek Factory Racing,",, 7:02",,4,2014
31,,78,81.0,+15:06,,Westra Lieuwe,125,Astana Pro Team,",, 7:02",,4,2014
26,,122,113.0,+25:05,,Boaro Manuele,126,Tinkoff - Saxo,",, 7:02",,4,2014
24,,171,128.0,+26:06,,Battaglin Enrico,127,Bardiani - CSF Pro Team,",, 7:02",,4,2014
24,,183,141.0,+32:33,,Hasnaoui Maher,128,Skydive Dubai Pro Cycling Team,",, 7:02",,4,2014
30,,187,148.0,+33:40,,Pujol Oscar,129,Skydive Dubai Pro Cycling Team,",, 7:02",,4,2014
27,,107,139.0,+32:06,,Klemme Dominic,130,IAM Cycling,",, 7:02",,4,2014
36,,118,116.0,+25:22,,Tuft Svein,131,Orica GreenEDGE,",, 7:02",,4,2014
31,,163,135.0,+26:58,,Hanson Ken,132,UnitedHealthcare Pro Cycling Team,",, 7:02",,4,2014
37,,185,140.0,+32:14,,Mancebo Francisco,133,Skydive Dubai Pro Cycling Team,",, 7:02",,4,2014
30,,134,104.0,+19:35,,Schillinger Andreas,134,Team NetApp \u2013 Endura,",, 7:02",,4,2014
32,,57,88.0,+17:33,,Mangel Laurent,135,FDJ.fr,",, 7:02",,4,2014
28,,53,63.0,+9:10,,Delage Micka\xebl,136,FDJ.fr,",, 7:02",,4,2014
22,,98,122.0,+25:37,,Villella Davide,137,Cannondale,",, 7:02",,4,2014
23,,136,89.0,+17:53,,Schwarzmann Michael,138,Team NetApp \u2013 Endura,",, 7:02",,4,2014
27,,92,115.0,+25:20,,De Marchi Alessandro,139,Cannondale,",, 7:02",,4,2014
34,,15,127.0,+26:02,,Rast Gregory,140,Trek Factory Racing,",, 7:02",,4,2014
23,,102,142.0,+32:33,,Aregger Marcel,141,IAM Cycling,",, 7:02",,4,2014
22,,82,105.0,+20:00,,Haller Marco,142,Team Katusha,",, 7:02",,4,2014
24,,177,147.0,+33:12,,Locatelli Stefano,143,Bardiani - CSF Pro Team,",, 7:02",,4,2014
24,,75,137.0,+31:59,,Huffman Evan,144,Astana Pro Team,",, 7:02",,4,2014
24,,158,62.0,+9:07,,Wallays Jelle,145,Topsport Vlaanderen - Baloise,",, 7:02",,4,2014
33,,148,144.0,+32:37,,Riblon Christophe,146,AG2R La Mondiale,",, 7:02",,4,2014
33,,117,80.0,+14:45,,Mouris Jens,147,Orica GreenEDGE,",, 7:02",,4,2014
27,,144,119.0,+25:30,,Gaudin Damien,148,AG2R La Mondiale,7:14 7:14,,4,2014
