Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
24,168,151.0,+2:23,,,Trusov Nikolay,31,Team Katusha,1:51 1:51,1,2009,
25,132,158.0,+2:32,,,Bandiera Marco,32,Lampre - NGC,2:00 2:00,1,2009,
24,195,162.0,+2:35,,,Hivert Jonathan,33,Skil - Shimano,2:03 2:03,1,2009,
24,198,165.0,+2:38,,,Timmer Albert,34,Skil - Shimano,2:06 2:06,1,2009,
23,194,169.0,+2:43,,,Geschke Simon,35,Skil - Shimano,2:11 2:11,1,2009,
25,175,170.0,+2:44,,,Feillu Romain,36,Agritubel,2:12 2:12,1,2009,
24,71,176.0,+3:14,,,Cavendish Mark,37,Team Columbia - HTC,2:42 2:42,1,2009,
23,93,7.0,+0:32,,1.0,Kreuziger Roman,1,Liquigas,4:50:06 4:50:06,2,2009,-
24,76,8.0,+0:33,,2.0,Martin Tony,2,Team Columbia - HTC,0:01 0:01,2,2009,-
24,95,9.0,+0:37,,3.0,Nibali Vincenzo,3,Liquigas,0:05 0:05,2,2009,-
22,102,,+ -4:49:34,,4.0,Coppel Jérôme,4,Française des Jeux,0:19 0:19,2,2009,-
24,31,,+ -4:49:34,,5.0,Schleck Andy,5,Saxo Bank,0:28 0:28,2,2009,-
23,46,,+ -4:49:34,,6.0,Gesink Robert,6,Rabobank ProTeam,0:43 0:43,2,2009,-
25,89,,+ -4:49:34,,7.0,Roche Nicolas,7,AG2R La Mondiale,0:55 0:55,2,2009,-
25,5,,+ -4:49:34,,8.0,Haussler Heinrich,8,Cervelo Test Team,0:57 0:57,2,2009,-
25,186,,+ -4:49:34,,9.0,Terpstra Niki,9,Milram,1:01 1:01,2,2009,-
22,113,,+ -4:49:34,,10.0,Costa Rui,10,Caisse d'Epargne,1:04 1:04,2,2009,-
24,187,,+ -4:49:34,,11.0,Velits Peter,11,Milram,1:06 1:06,2,2009,-
24,164,,+ -4:49:34,,12.0,Ignatyev Mikhail,12,Team Katusha,",, 1:06",2,2009,-
24,184,,+ -4:49:34,,13.0,Fröhlinger Johannes,13,Milram,1:07 1:07,2,2009,-
22,172,,+ -4:49:34,,14.0,Bouet Maxime,14,Agritubel,",, 1:07",2,2009,-
23,139,,+ -4:49:34,,15.0,Špilak Simon,15,Lampre - NGC,1:08 1:08,2,2009,-
22,119,,+ -4:49:34,,16.0,Urán Rigoberto,16,Caisse d'Epargne,1:10 1:10,2,2009,-
25,53,,+ -4:49:34,,17.0,Farrar Tyler,17,Team Garmin - Slipstream,",, 1:10",2,2009,-
24,96,,+ -4:49:34,,18.0,Sabatini Fabio,18,Liquigas,1:12 1:12,2,2009,-
24,117,,+ -4:49:34,,19.0,Rojas José Joaquín,19,Caisse d'Epargne,1:15 1:15,2,2009,-
24,196,,+ -4:49:34,,20.0,Hupond Thierry,20,Skil - Shimano,1:18 1:18,2,2009,-
23,12,,+ -4:49:34,,21.0,Delage Mickaël,21,Silence - Lotto,1:23 1:23,2,2009,-
22,148,,+ -4:49:34,,22.0,Rolland Pierre,22,Bbox Bouygues Telekom,1:25 1:25,2,2009,-
25,149,,+ -4:49:34,,23.0,Trofimov Yuri,23,Bbox Bouygues Telekom,1:33 1:33,2,2009,-
24,142,,+ -4:49:34,,24.0,Arashiro Yukiya,24,Bbox Bouygues Telekom,1:35 1:35,2,2009,-
24,37,,+ -4:49:34,,25.0,Sørensen Chris Anker,25,Saxo Bank,1:38 1:38,2,2009,-
24,137,,+ -4:49:34,,26.0,Santambrogio Mauro,26,Lampre - NGC,1:41 1:41,2,2009,-
25,169,,+ -4:49:34,,27.0,Vandenbergh Stijn,27,Team Katusha,1:43 1:43,2,2009,-
24,16,,+ -4:49:34,,28.0,Van Avermaet Greg,28,Silence - Lotto,",, 1:43",2,2009,-
23,174,,+ -4:49:34,,29.0,Feillu Brice,29,Agritubel,1:46 1:46,2,2009,-
22,182,,+ -4:49:34,,30.0,Ciolek Gerald,30,Milram,1:50 1:50,2,2009,-
24,168,,+ -4:49:34,,31.0,Trusov Nikolay,31,Team Katusha,1:51 1:51,2,2009,-
25,132,,+ -4:49:34,,32.0,Bandiera Marco,32,Lampre - NGC,2:00 2:00,2,2009,-
24,195,,+ -4:49:34,,33.0,Hivert Jonathan,33,Skil - Shimano,2:03 2:03,2,2009,-
24,198,,+ -4:49:34,,34.0,Timmer Albert,34,Skil - Shimano,2:06 2:06,2,2009,-
23,194,,+ -4:49:34,,35.0,Geschke Simon,35,Skil - Shimano,2:11 2:11,2,2009,-
25,175,,+ -4:49:34,,36.0,Feillu Romain,36,Agritubel,2:12 2:12,2,2009,-
24,71,,+ -4:49:34,,37.0,Cavendish Mark,37,Team Columbia - HTC,2:42 2:42,2,2009,-
24,76,2.0,+0:33,,2.0,Martin Tony,1,Team Columbia - HTC,9:51:31 9:51:31,3,2009,▲1
23,93,,+ -9:50:58,,1.0,Kreuziger Roman,2,Liquigas,0:40 0:40,3,2009,▼1
24,95,,+ -9:50:58,,3.0,Nibali Vincenzo,3,Liquigas,0:45 0:45,3,2009,-
22,172,,+ -9:50:58,,14.0,Bouet Maxime,4,Agritubel,1:06 1:06,3,2009,▲10
24,31,,+ -9:50:58,,5.0,Schleck Andy,5,Saxo Bank,1:08 1:08,3,2009,-
24,196,,+ -9:50:58,,20.0,Hupond Thierry,6,Skil - Shimano,1:17 1:17,3,2009,▲14
23,46,,+ -9:50:58,,6.0,Gesink Robert,7,Rabobank ProTeam,1:23 1:23,3,2009,▼1
25,89,,+ -9:50:58,,7.0,Roche Nicolas,8,AG2R La Mondiale,1:35 1:35,3,2009,▼1
25,5,,+ -9:50:58,,8.0,Haussler Heinrich,9,Cervelo Test Team,1:37 1:37,3,2009,▼1
22,102,,+ -9:50:58,,4.0,Coppel Jérôme,10,Française des Jeux,1:38 1:38,3,2009,▼6
25,186,,+ -9:50:58,,9.0,Terpstra Niki,11,Milram,1:41 1:41,3,2009,▼2
22,113,,+ -9:50:58,,10.0,Costa Rui,12,Caisse d'Epargne,1:44 1:44,3,2009,▼2
24,187,,+ -9:50:58,,11.0,Velits Peter,13,Milram,1:46 1:46,3,2009,▼2
24,164,,+ -9:50:58,,12.0,Ignatyev Mikhail,14,Team Katusha,",, 1:46",3,2009,▼2
24,184,,+ -9:50:58,,13.0,Fröhlinger Johannes,15,Milram,1:47 1:47,3,2009,▼2
23,139,,+ -9:50:58,,15.0,Špilak Simon,16,Lampre - NGC,1:48 1:48,3,2009,▼1
22,119,,+ -9:50:58,,16.0,Urán Rigoberto,17,Caisse d'Epargne,1:50 1:50,3,2009,▼1
25,53,,+ -9:50:58,,17.0,Farrar Tyler,18,Team Garmin - Slipstream,",, 1:50",3,2009,▼1
24,96,,+ -9:50:58,,18.0,Sabatini Fabio,19,Liquigas,1:52 1:52,3,2009,▼1
24,117,,+ -9:50:58,,19.0,Rojas José Joaquín,20,Caisse d'Epargne,1:55 1:55,3,2009,▼1
23,12,,+ -9:50:58,,21.0,Delage Mickaël,21,Silence - Lotto,2:03 2:03,3,2009,-
23,194,,+ -9:50:58,,35.0,Geschke Simon,22,Skil - Shimano,2:10 2:10,3,2009,▲13
24,195,,+ -9:50:58,,33.0,Hivert Jonathan,23,Skil - Shimano,2:13 2:13,3,2009,▲10
24,142,,+ -9:50:58,,24.0,Arashiro Yukiya,24,Bbox Bouygues Telekom,2:15 2:15,3,2009,-
25,169,,+ -9:50:58,,27.0,Vandenbergh Stijn,25,Team Katusha,2:23 2:23,3,2009,▲2
24,16,,+ -9:50:58,,28.0,Van Avermaet Greg,26,Silence - Lotto,",, 2:23",3,2009,▲2
22,182,,+ -9:50:58,,30.0,Ciolek Gerald,27,Milram,2:30 2:30,3,2009,▲3
24,168,,+ -9:50:58,,31.0,Trusov Nikolay,28,Team Katusha,2:31 2:31,3,2009,▲3
24,71,,+ -9:50:58,,37.0,Cavendish Mark,29,Team Columbia - HTC,2:41 2:41,3,2009,▲8
22,148,,+ -9:50:58,,22.0,Rolland Pierre,30,Bbox Bouygues Telekom,2:44 2:44,3,2009,▼8
25,175,,+ -9:50:58,,36.0,Feillu Romain,31,Agritubel,2:51 2:51,3,2009,▲5
25,149,,+ -9:50:58,,23.0,Trofimov Yuri,32,Bbox Bouygues Telekom,2:52 2:52,3,2009,▼9
24,37,,+ -9:50:58,,25.0,Sørensen Chris Anker,33,Saxo Bank,2:57 2:57,3,2009,▼8
24,137,,+ -9:50:58,,26.0,Santambrogio Mauro,34,Lampre - NGC,3:00 3:00,3,2009,▼8
23,174,,+ -9:50:58,,29.0,Feillu Brice,35,Agritubel,3:05 3:05,3,2009,▼6
25,132,,+ -9:50:58,,32.0,Bandiera Marco,36,Lampre - NGC,3:19 3:19,3,2009,▼4
24,198,,+ -9:50:58,,34.0,Timmer Albert,37,Skil - Shimano,5:53 5:53,3,2009,▼3
28,109,,,9.0,1.0,Veikkanen Jussi,1,Française des Jeux,,4,2009,-
24,76,,,6.0,2.0,Martin Tony,2,Team Columbia - HTC,,4,2009,-
26,193,,,6.0,3.0,de Kort Koen,3,Skil - Shimano,,4,2009,-
34,83,,,5.0,4.0,Dessel Cyril,4,AG2R La Mondiale,,4,2009,-
22,172,,,4.0,5.0,Bouet Maxime,5,Agritubel,,4,2009,-
26,21,,,3.0,6.0,Contador Alberto,6,Astana,,4,2009,-
34,122,,,3.0,8.0,Augé Stéphane,7,"Cofidis, le Crédit en Ligne",,4,2009,▲1
27,183,,,3.0,7.0,Fothen Markus,8,Milram,,4,2009,▼1
28,123,,,2.0,10.0,Dumoulin Samuel,9,"Cofidis, le Crédit en Ligne",,4,2009,▲1
33,146,,,2.0,9.0,Lefèvre Laurent,10,Bbox Bouygues Telekom,,4,2009,▼1
29,58,,,1.0,11.0,Wiggins Bradley,11,Team Garmin - Slipstream,,4,2009,-
29,124,,,1.0,12.0,Duque Leonardo Fabio,12,"Cofidis, le Crédit en Ligne",,4,2009,-
26,42,,,1.0,13.0,Clement Stef,13,Rabobank ProTeam,,4,2009,-
24,76,8.0,+0:52,,1.0,Martin Tony,1,Team Columbia - HTC,15:08:41 15:08:41,5,2009,-
23,93,15.0,+1:31,,2.0,Kreuziger Roman,2,Liquigas,0:39 0:39,5,2009,-
24,95,19.0,+1:36,,3.0,Nibali Vincenzo,3,Liquigas,0:44 0:44,5,2009,-
24,31,20.0,+1:41,,4.0,Schleck Andy,4,Saxo Bank,0:49 0:49,5,2009,-
24,96,31.0,+2:50,,5.0,Sabatini Fabio,5,Liquigas,1:58 1:58,5,2009,-
24,164,39.0,+3:02,,6.0,Ignatyev Mikhail,6,Team Katusha,2:10 2:10,5,2009,-
22,113,42.0,+3:06,,7.0,Costa Rui,7,Caisse d'Epargne,2:14 2:14,5,2009,-
25,5,43.0,+3:07,,8.0,Haussler Heinrich,8,Cervelo Test Team,2:15 2:15,5,2009,-
22,119,46.0,+3:12,,9.0,Urán Rigoberto,9,Caisse d'Epargne,2:20 2:20,5,2009,-
25,89,48.0,+3:16,,10.0,Roche Nicolas,10,AG2R La Mondiale,2:24 2:24,5,2009,-
24,117,51.0,+3:17,,11.0,Rojas José Joaquín,11,Caisse d'Epargne,2:25 2:25,5,2009,-
24,71,60.0,+3:33,,12.0,Cavendish Mark,12,Team Columbia - HTC,2:41 2:41,5,2009,-
24,37,62.0,+3:36,,14.0,Sørensen Chris Anker,13,Saxo Bank,2:44 2:44,5,2009,▲1
24,168,67.0,+3:47,,15.0,Trusov Nikolay,14,Team Katusha,2:55 2:55,5,2009,▲1
22,102,80.0,+4:17,,16.0,Coppel Jérôme,15,Française des Jeux,3:25 3:25,5,2009,▲1
24,187,84.0,+4:27,,17.0,Velits Peter,16,Milram,3:35 3:35,5,2009,▲1
23,12,88.0,+4:31,,19.0,Delage Mickaël,17,Silence - Lotto,3:39 3:39,5,2009,▲2
24,16,96.0,+4:51,,20.0,Van Avermaet Greg,18,Silence - Lotto,3:59 3:59,5,2009,▲2
24,184,101.0,+4:58,,18.0,Fröhlinger Johannes,19,Milram,4:06 4:06,5,2009,▼1
23,139,106.0,+5:05,,21.0,Špilak Simon,20,Lampre - NGC,4:13 4:13,5,2009,▲1
22,182,109.0,+5:11,,22.0,Ciolek Gerald,21,Milram,4:19 4:19,5,2009,▲1
25,53,119.0,+5:57,,24.0,Farrar Tyler,22,Team Garmin - Slipstream,5:05 5:05,5,2009,▲2
24,137,127.0,+6:17,,25.0,Santambrogio Mauro,23,Lampre - NGC,5:25 5:25,5,2009,▲2
22,172,132.0,+6:31,,23.0,Bouet Maxime,24,Agritubel,5:39 5:39,5,2009,▼1
24,196,133.0,+6:33,,26.0,Hupond Thierry,25,Skil - Shimano,5:41 5:41,5,2009,▲1
24,142,138.0,+6:49,,27.0,Arashiro Yukiya,26,Bbox Bouygues Telekom,5:57 5:57,5,2009,▲1
23,174,144.0,+7:15,,28.0,Feillu Brice,27,Agritubel,6:23 6:23,5,2009,▲1
22,148,146.0,+7:18,,29.0,Rolland Pierre,28,Bbox Bouygues Telekom,6:26 6:26,5,2009,▲1
25,169,147.0,+7:22,,30.0,Vandenbergh Stijn,29,Team Katusha,6:30 6:30,5,2009,▲1
25,132,150.0,+7:51,,35.0,Bandiera Marco,30,Lampre - NGC,6:59 6:59,5,2009,▲5
23,194,151.0,+7:52,,31.0,Geschke Simon,31,Skil - Shimano,7:00 7:00,5,2009,-
25,149,152.0,+7:56,,32.0,Trofimov Yuri,32,Bbox Bouygues Telekom,7:04 7:04,5,2009,-
24,195,156.0,+8:44,,33.0,Hivert Jonathan,33,Skil - Shimano,7:52 7:52,5,2009,-
25,186,161.0,+9:22,,34.0,Terpstra Niki,34,Milram,8:30 8:30,5,2009,-
25,175,165.0,+10:07,,36.0,Feillu Romain,35,Agritubel,9:15 9:15,5,2009,▲1
24,198,170.0,+11:09,,37.0,Timmer Albert,36,Skil - Shimano,10:17 10:17,5,2009,▲1
23,46,172.0,+13:04,,13.0,Gesink Robert,37,Rabobank ProTeam,12:12 12:12,5,2009,▼24
24,76,7.0,+0:52,,1.0,Martin Tony,1,Team Columbia - HTC,19:30:14 19:30:14,6,2009,-
23,93,11.0,+1:31,,2.0,Kreuziger Roman,2,Liquigas,0:39 0:39,6,2009,-
24,95,13.0,+1:36,,3.0,Nibali Vincenzo,3,Liquigas,0:44 0:44,6,2009,-
24,31,14.0,+1:41,,4.0,Schleck Andy,4,Saxo Bank,0:49 0:49,6,2009,-
22,119,31.0,+3:12,,9.0,Urán Rigoberto,5,Caisse d'Epargne,2:20 2:20,6,2009,▲4
25,89,33.0,+3:16,,10.0,Roche Nicolas,6,AG2R La Mondiale,2:24 2:24,6,2009,▲4
24,117,35.0,+3:17,,11.0,Rojas José Joaquín,7,Caisse d'Epargne,2:25 2:25,6,2009,▲4
24,71,38.0,+3:33,,12.0,Cavendish Mark,8,Team Columbia - HTC,2:41 2:41,6,2009,▲4
24,187,56.0,+4:36,,16.0,Velits Peter,9,Milram,3:44 3:44,6,2009,▲7
24,168,60.0,+4:45,,14.0,Trusov Nikolay,10,Team Katusha,3:53 3:53,6,2009,▲4
24,16,62.0,+4:51,,18.0,Van Avermaet Greg,11,Silence - Lotto,3:59 3:59,6,2009,▲7
22,182,69.0,+5:11,,21.0,Ciolek Gerald,12,Milram,4:19 4:19,6,2009,▲9
22,102,77.0,+5:27,,15.0,Coppel Jérôme,13,Française des Jeux,4:35 4:35,6,2009,▲2
24,37,78.0,+5:31,,13.0,Sørensen Chris Anker,14,Saxo Bank,4:39 4:39,6,2009,▼1
24,184,89.0,+6:08,,19.0,Fröhlinger Johannes,15,Milram,5:16 5:16,6,2009,▲4
23,12,94.0,+6:26,,17.0,Delage Mickaël,16,Silence - Lotto,5:34 5:34,6,2009,▲1
23,139,99.0,+7:00,,20.0,Špilak Simon,17,Lampre - NGC,6:08 6:08,6,2009,▲3
24,196,106.0,+7:31,,25.0,Hupond Thierry,18,Skil - Shimano,6:39 6:39,6,2009,▲7
23,174,112.0,+8:05,,27.0,Feillu Brice,19,Agritubel,7:13 7:13,6,2009,▲8
25,169,113.0,+8:08,,29.0,Vandenbergh Stijn,20,Team Katusha,7:16 7:16,6,2009,▲9
22,113,117.0,+8:23,,7.0,Costa Rui,21,Caisse d'Epargne,7:31 7:31,6,2009,▼14
22,172,118.0,+8:26,,24.0,Bouet Maxime,22,Agritubel,7:34 7:34,6,2009,▲2
25,132,122.0,+8:49,,30.0,Bandiera Marco,23,Lampre - NGC,7:57 7:57,6,2009,▲7
22,148,123.0,+8:50,,28.0,Rolland Pierre,24,Bbox Bouygues Telekom,7:58 7:58,6,2009,▲4
23,194,125.0,+9:29,,31.0,Geschke Simon,25,Skil - Shimano,8:37 8:37,6,2009,▲6
25,5,128.0,+10:02,,8.0,Haussler Heinrich,26,Cervelo Test Team,9:10 9:10,6,2009,▼18
25,175,130.0,+10:16,,35.0,Feillu Romain,27,Agritubel,9:24 9:24,6,2009,▲8
24,96,134.0,+11:04,,5.0,Sabatini Fabio,28,Liquigas,10:12 10:12,6,2009,▼23
24,164,136.0,+11:16,,6.0,Ignatyev Mikhail,29,Team Katusha,10:24 10:24,6,2009,▼23
24,142,151.0,+13:44,,26.0,Arashiro Yukiya,30,Bbox Bouygues Telekom,12:52 12:52,6,2009,▼4
24,137,157.0,+14:31,,23.0,Santambrogio Mauro,31,Lampre - NGC,13:39 13:39,6,2009,▼8
25,149,159.0,+14:51,,32.0,Trofimov Yuri,32,Bbox Bouygues Telekom,13:59 13:59,6,2009,-
25,53,163.0,+16:11,,22.0,Farrar Tyler,33,Team Garmin - Slipstream,15:19 15:19,6,2009,▼11
25,186,164.0,+16:17,,34.0,Terpstra Niki,34,Milram,15:25 15:25,6,2009,-
24,198,170.0,+21:23,,36.0,Timmer Albert,35,Skil - Shimano,20:31 20:31,6,2009,▲1
24,195,175.0,+24:42,,33.0,Hivert Jonathan,36,Skil - Shimano,23:50 23:50,6,2009,▼3
24,76,7.0,+1:00,,1.0,Martin Tony,1,Team Columbia - HTC,25:45:32 25:45:32,7,2009,-
24,31,9.0,+1:49,,4.0,Schleck Andy,2,Saxo Bank,0:49 0:49,7,2009,▲2
24,95,10.0,+1:54,,3.0,Nibali Vincenzo,3,Liquigas,0:54 0:54,7,2009,-
23,93,14.0,+2:40,,2.0,Kreuziger Roman,4,Liquigas,1:40 1:40,7,2009,▼2
24,184,16.0,+2:54,,15.0,Fröhlinger Johannes,5,Milram,1:54 1:54,7,2009,▲10
25,89,28.0,+4:25,,6.0,Roche Nicolas,6,AG2R La Mondiale,3:25 3:25,7,2009,-
23,174,29.0,+4:26,,19.0,Feillu Brice,7,Agritubel,3:26 3:26,7,2009,▲12
22,119,31.0,+4:47,,5.0,Urán Rigoberto,8,Caisse d'Epargne,3:47 3:47,7,2009,▼3
24,187,36.0,+5:28,,9.0,Velits Peter,9,Milram,4:28 4:28,7,2009,-
24,37,47.0,+8:06,,14.0,Sørensen Chris Anker,10,Saxo Bank,7:06 7:06,7,2009,▲4
22,148,56.0,+9:59,,24.0,Rolland Pierre,11,Bbox Bouygues Telekom,8:59 8:59,7,2009,▲13
22,102,71.0,+12:09,,13.0,Coppel Jérôme,12,Française des Jeux,11:09 11:09,7,2009,▲1
23,139,75.0,+12:24,,17.0,Špilak Simon,13,Lampre - NGC,11:24 11:24,7,2009,▲4
25,149,89.0,+18:40,,32.0,Trofimov Yuri,14,Bbox Bouygues Telekom,17:40 17:40,7,2009,▲18
25,5,90.0,+18:41,,26.0,Haussler Heinrich,15,Cervelo Test Team,17:41 17:41,7,2009,▲11
24,196,95.0,+21:47,,18.0,Hupond Thierry,16,Skil - Shimano,20:47 20:47,7,2009,▲2
22,172,97.0,+22:42,,22.0,Bouet Maxime,17,Agritubel,21:42 21:42,7,2009,▲5
24,16,98.0,+23:37,,11.0,Van Avermaet Greg,18,Silence - Lotto,22:37 22:37,7,2009,▼7
25,169,114.0,+27:52,,20.0,Vandenbergh Stijn,19,Team Katusha,26:52 26:52,7,2009,▲1
22,113,118.0,+28:07,,21.0,Costa Rui,20,Caisse d'Epargne,27:07 27:07,7,2009,▲1
24,117,119.0,+28:07,,7.0,Rojas José Joaquín,21,Caisse d'Epargne,",, 27:07",7,2009,▼14
24,71,120.0,+28:23,,8.0,Cavendish Mark,22,Team Columbia - HTC,27:23 27:23,7,2009,▼14
23,194,126.0,+29:13,,25.0,Geschke Simon,23,Skil - Shimano,28:13 28:13,7,2009,▲2
24,168,128.0,+29:35,,10.0,Trusov Nikolay,24,Team Katusha,28:35 28:35,7,2009,▼14
22,182,131.0,+30:01,,12.0,Ciolek Gerald,25,Milram,29:01 29:01,7,2009,▼13
23,12,134.0,+31:16,,16.0,Delage Mickaël,26,Silence - Lotto,30:16 30:16,7,2009,▼10
25,132,140.0,+33:39,,23.0,Bandiera Marco,27,Lampre - NGC,32:39 32:39,7,2009,▼4
25,175,144.0,+35:06,,27.0,Feillu Romain,28,Agritubel,34:06 34:06,7,2009,▼1
24,96,146.0,+35:54,,28.0,Sabatini Fabio,29,Liquigas,34:54 34:54,7,2009,▼1
24,164,148.0,+36:06,,29.0,Ignatyev Mikhail,30,Team Katusha,35:06 35:06,7,2009,▼1
24,142,160.0,+38:34,,30.0,Arashiro Yukiya,31,Bbox Bouygues Telekom,37:34 37:34,7,2009,▼1
24,137,162.0,+39:21,,31.0,Santambrogio Mauro,32,Lampre - NGC,38:21 38:21,7,2009,▼1
25,53,164.0,+41:01,,33.0,Farrar Tyler,33,Team Garmin - Slipstream,40:01 40:01,7,2009,-
25,186,165.0,+41:07,,34.0,Terpstra Niki,34,Milram,40:07 40:07,7,2009,-
24,198,169.0,+46:13,,35.0,Timmer Albert,35,Skil - Shimano,45:13 45:13,7,2009,-
24,195,174.0,+49:32,,36.0,Hivert Jonathan,36,Skil - Shimano,48:32 48:32,7,2009,-
24,76,7.0,+1:00,,1.0,Martin Tony,1,Team Columbia - HTC,30:19:16 30:19:16,8,2009,-
24,31,9.0,+1:49,,2.0,Schleck Andy,2,Saxo Bank,0:49 0:49,8,2009,-
24,95,10.0,+1:54,,3.0,Nibali Vincenzo,3,Liquigas,0:54 0:54,8,2009,-
23,93,14.0,+2:40,,4.0,Kreuziger Roman,4,Liquigas,1:40 1:40,8,2009,-
23,174,26.0,+4:26,,7.0,Feillu Brice,5,Agritubel,3:26 3:26,8,2009,▲2
24,187,29.0,+5:28,,9.0,Velits Peter,6,Milram,4:28 4:28,8,2009,▲3
24,37,35.0,+8:06,,10.0,Sørensen Chris Anker,7,Saxo Bank,7:06 7:06,8,2009,▲3
22,148,40.0,+9:59,,11.0,Rolland Pierre,8,Bbox Bouygues Telekom,8:59 8:59,8,2009,▲3
24,184,53.0,+15:14,,5.0,Fröhlinger Johannes,9,Milram,14:14 14:14,8,2009,▼4
25,89,57.0,+16:45,,6.0,Roche Nicolas,10,AG2R La Mondiale,15:45 15:45,8,2009,▼4
22,119,59.0,+17:07,,8.0,Urán Rigoberto,11,Caisse d'Epargne,16:07 16:07,8,2009,▼3
25,149,62.0,+18:40,,14.0,Trofimov Yuri,12,Bbox Bouygues Telekom,17:40 17:40,8,2009,▲2
23,139,75.0,+24:44,,13.0,Špilak Simon,13,Lampre - NGC,23:44 23:44,8,2009,-
24,117,78.0,+28:07,,21.0,Rojas José Joaquín,14,Caisse d'Epargne,27:07 27:07,8,2009,▲7
25,5,85.0,+31:01,,15.0,Haussler Heinrich,15,Cervelo Test Team,30:01 30:01,8,2009,-
22,102,92.0,+33:17,,12.0,Coppel Jérôme,16,Française des Jeux,32:17 32:17,8,2009,▼4
24,196,96.0,+34:07,,16.0,Hupond Thierry,17,Skil - Shimano,33:07 33:07,8,2009,▼1
22,172,99.0,+35:02,,17.0,Bouet Maxime,18,Agritubel,34:02 34:02,8,2009,▼1
22,113,111.0,+40:27,,20.0,Costa Rui,19,Caisse d'Epargne,39:27 39:27,8,2009,▲1
24,16,119.0,+44:45,,18.0,Van Avermaet Greg,20,Silence - Lotto,43:45 43:45,8,2009,▼2
24,164,125.0,+48:26,,30.0,Ignatyev Mikhail,21,Team Katusha,47:26 47:26,8,2009,▲9
25,169,128.0,+49:00,,19.0,Vandenbergh Stijn,22,Team Katusha,48:00 48:00,8,2009,▼3
24,71,130.0,+49:31,,22.0,Cavendish Mark,23,Team Columbia - HTC,48:31 48:31,8,2009,▼1
23,194,134.0,+50:21,,23.0,Geschke Simon,24,Skil - Shimano,49:21 49:21,8,2009,▼1
24,168,135.0,+50:43,,24.0,Trusov Nikolay,25,Team Katusha,49:43 49:43,8,2009,▼1
22,182,136.0,+51:09,,25.0,Ciolek Gerald,26,Milram,50:09 50:09,8,2009,▼1
