Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
33.0,69.0,1.0,13.0,Zabriskie David,22.0,Garmin Sharp,8,2012,▼9
32.0,38.0,1.0,14.0,Urtasun Pablo,23.0,Euskaltel - Euskadi,8,2012,▼9
31.0,157.0,1.0,,ten Dam Laurens,24.0,Rabobank Cycling Team,8,2012,-
25.0,152.0,1.0,,Kruijswijk Steven,25.0,Rabobank Cycling Team,8,2012,-
30.0,77.0,1.0,16.0,Minard Sébastien,26.0,AG2R La Mondiale,8,2012,▼10
32.0,187.0,21.0,1.0,Kessiakoff Fredrik,1.0,Astana Pro Team,9,2012,-
27.0,105.0,20.0,2.0,Froome Chris,2.0,Sky Procycling,9,2012,-
35.0,1.0,18.0,3.0,Evans Cadel,3.0,BMC Racing Team,9,2012,-
22.0,146.0,16.0,4.0,Pinot Thibaut,4.0,FDJ - BigMat,9,2012,-
32.0,101.0,12.0,5.0,Wiggins Bradley,5.0,Sky Procycling,9,2012,-
27.0,175.0,9.0,6.0,Mørkøv Michael,6.0,Team Saxo Bank - Tinkoff Bank,9,2012,-
27.0,51.0,9.0,7.0,Nibali Vincenzo,7.0,Liquigas - Cannondale,9,2012,-
24.0,13.0,9.0,8.0,Gallopin Tony,8.0,RadioShack - Nissan,9,2012,-
27.0,178.0,8.0,9.0,Sørensen Chris Anker,9.0,Team Saxo Bank - Tinkoff Bank,9,2012,-
29.0,148.0,5.0,10.0,Roy Jérémy,10.0,FDJ - BigMat,9,2012,-
25.0,76.0,5.0,11.0,Kadri Blel,11.0,AG2R La Mondiale,9,2012,-
37.0,88.0,5.0,12.0,Moncoutié David,12.0,"Cofidis, le Crédit en Ligne",9,2012,-
40.0,18.0,4.0,13.0,Voigt Jens,13.0,RadioShack - Nissan,9,2012,-
29.0,111.0,4.0,14.0,Van den Broeck Jurgen,14.0,Lotto Belisol Team,9,2012,-
25.0,81.0,4.0,15.0,Taaramäe Rein,15.0,"Cofidis, le Crédit en Ligne",9,2012,-
34.0,52.0,2.0,16.0,Basso Ivan,16.0,Liquigas - Cannondale,9,2012,-
22.0,57.0,2.0,17.0,Sagan Peter,17.0,Liquigas - Cannondale,9,2012,-
35.0,19.0,2.0,18.0,Zubeldia Haimar,18.0,RadioShack - Nissan,9,2012,-
29.0,123.0,2.0,20.0,Hoogerland Johnny,19.0,Vacansoleil - DCM,9,2012,▲1
31.0,27.0,2.0,19.0,Kern Christophe,20.0,Team Europcar,9,2012,▼1
28.0,155.0,2.0,21.0,Sánchez Luis León,21.0,Rabobank Cycling Team,9,2012,-
33.0,69.0,1.0,22.0,Zabriskie David,22.0,Garmin Sharp,9,2012,-
32.0,38.0,1.0,23.0,Urtasun Pablo,23.0,Euskaltel - Euskadi,9,2012,-
31.0,157.0,1.0,24.0,ten Dam Laurens,24.0,Rabobank Cycling Team,9,2012,-
25.0,152.0,1.0,25.0,Kruijswijk Steven,25.0,Rabobank Cycling Team,9,2012,-
30.0,77.0,1.0,26.0,Minard Sébastien,26.0,AG2R La Mondiale,9,2012,-
33.0,21.0,28.0,,Voeckler Thomas,1.0,Team Europcar,10,2012,-
32.0,187.0,21.0,1.0,Kessiakoff Fredrik,2.0,Astana Pro Team,10,2012,▼1
32.0,41.0,21.0,,Scarponi Michele,3.0,Lampre - ISD,10,2012,-
27.0,105.0,20.0,2.0,Froome Chris,4.0,Sky Procycling,10,2012,▼2
40.0,18.0,18.0,13.0,Voigt Jens,5.0,RadioShack - Nissan,10,2012,▲8
35.0,1.0,18.0,3.0,Evans Cadel,6.0,BMC Racing Team,10,2012,▼3
28.0,155.0,18.0,21.0,Sánchez Luis León,7.0,Rabobank Cycling Team,10,2012,▲14
22.0,146.0,16.0,4.0,Pinot Thibaut,8.0,FDJ - BigMat,10,2012,▼4
27.0,175.0,14.0,6.0,Mørkøv Michael,9.0,Team Saxo Bank - Tinkoff Bank,10,2012,▼3
28.0,194.0,14.0,,Devenyns Dries,10.0,Omega Pharma - Quick-Step,10,2012,-
32.0,101.0,12.0,5.0,Wiggins Bradley,11.0,Sky Procycling,10,2012,▼6
33.0,141.0,10.0,,Casar Sandy,12.0,FDJ - BigMat,10,2012,-
27.0,51.0,9.0,7.0,Nibali Vincenzo,13.0,Liquigas - Cannondale,10,2012,▼6
24.0,13.0,9.0,8.0,Gallopin Tony,14.0,RadioShack - Nissan,10,2012,▼6
27.0,178.0,8.0,9.0,Sørensen Chris Anker,15.0,Team Saxo Bank - Tinkoff Bank,10,2012,▼6
34.0,35.0,8.0,,Martínez Egoi,16.0,Euskaltel - Euskadi,10,2012,-
28.0,184.0,7.0,,Grivko Andrey,17.0,Astana Pro Team,10,2012,-
35.0,183.0,6.0,,Fofonov Dmitriy,18.0,Astana Pro Team,10,2012,-
29.0,148.0,5.0,10.0,Roy Jérémy,19.0,FDJ - BigMat,10,2012,▼9
25.0,76.0,5.0,11.0,Kadri Blel,20.0,AG2R La Mondiale,10,2012,▼9
37.0,88.0,5.0,12.0,Moncoutié David,21.0,"Cofidis, le Crédit en Ligne",10,2012,▼9
29.0,111.0,4.0,14.0,Van den Broeck Jurgen,22.0,Lotto Belisol Team,10,2012,▼8
25.0,81.0,4.0,15.0,Taaramäe Rein,23.0,"Cofidis, le Crédit en Ligne",10,2012,▼8
34.0,52.0,2.0,16.0,Basso Ivan,24.0,Liquigas - Cannondale,10,2012,▼8
22.0,57.0,2.0,17.0,Sagan Peter,25.0,Liquigas - Cannondale,10,2012,▼8
35.0,19.0,2.0,18.0,Zubeldia Haimar,26.0,RadioShack - Nissan,10,2012,▼8
35.0,71.0,2.0,,Peraud Jean-Christophe,27.0,AG2R La Mondiale,10,2012,-
29.0,123.0,2.0,19.0,Hoogerland Johnny,28.0,Vacansoleil - DCM,10,2012,▼9
31.0,27.0,2.0,20.0,Kern Christophe,29.0,Team Europcar,10,2012,▼9
33.0,69.0,1.0,22.0,Zabriskie David,30.0,Garmin Sharp,10,2012,▼8
32.0,38.0,1.0,23.0,Urtasun Pablo,31.0,Euskaltel - Euskadi,10,2012,▼8
31.0,157.0,1.0,24.0,ten Dam Laurens,32.0,Rabobank Cycling Team,10,2012,▼8
25.0,152.0,1.0,25.0,Kruijswijk Steven,33.0,Rabobank Cycling Team,10,2012,▼8
30.0,77.0,1.0,26.0,Minard Sébastien,34.0,AG2R La Mondiale,10,2012,▼8
32.0,187.0,66.0,2.0,Kessiakoff Fredrik,1.0,Astana Pro Team,11,2012,▲1
25.0,29.0,55.0,,Rolland Pierre,2.0,Team Europcar,11,2012,-
27.0,178.0,39.0,15.0,Sørensen Chris Anker,3.0,Team Saxo Bank - Tinkoff Bank,11,2012,▲12
32.0,41.0,33.0,3.0,Scarponi Michele,4.0,Lampre - ISD,11,2012,▼1
27.0,105.0,32.0,4.0,Froome Chris,5.0,Sky Procycling,11,2012,▼1
22.0,146.0,32.0,8.0,Pinot Thibaut,6.0,FDJ - BigMat,11,2012,▲2
27.0,199.0,29.0,,Velits Peter,7.0,Omega Pharma - Quick-Step,11,2012,-
33.0,21.0,28.0,1.0,Voeckler Thomas,8.0,Team Europcar,11,2012,▼7
31.0,27.0,20.0,29.0,Kern Christophe,9.0,Team Europcar,11,2012,▲20
40.0,18.0,18.0,5.0,Voigt Jens,10.0,RadioShack - Nissan,11,2012,▼5
35.0,1.0,18.0,6.0,Evans Cadel,11.0,BMC Racing Team,11,2012,▼5
28.0,155.0,18.0,7.0,Sánchez Luis León,12.0,Rabobank Cycling Team,11,2012,▼5
25.0,188.0,15.0,,Kišerlovski Robert,13.0,Astana Pro Team,11,2012,-
27.0,175.0,14.0,9.0,Mørkøv Michael,14.0,Team Saxo Bank - Tinkoff Bank,11,2012,▼5
32.0,101.0,14.0,11.0,Wiggins Bradley,15.0,Sky Procycling,11,2012,▼4
40.0,14.0,14.0,,Horner Chris,16.0,RadioShack - Nissan,11,2012,-
31.0,167.0,14.0,,Kiryienka Vasil,17.0,Movistar Team,11,2012,-
28.0,194.0,14.0,10.0,Devenyns Dries,18.0,Omega Pharma - Quick-Step,11,2012,▼8
27.0,51.0,13.0,13.0,Nibali Vincenzo,19.0,Liquigas - Cannondale,11,2012,▼6
29.0,111.0,12.0,22.0,Van den Broeck Jurgen,20.0,Lotto Belisol Team,11,2012,▲2
31.0,157.0,11.0,32.0,ten Dam Laurens,21.0,Rabobank Cycling Team,11,2012,▲11
33.0,141.0,10.0,12.0,Casar Sandy,22.0,FDJ - BigMat,11,2012,▼10
24.0,13.0,9.0,14.0,Gallopin Tony,23.0,RadioShack - Nissan,11,2012,▼9
34.0,35.0,8.0,16.0,Martínez Egoi,24.0,Euskaltel - Euskadi,11,2012,▼8
25.0,65.0,8.0,,Martin Dan,25.0,Garmin Sharp,11,2012,-
26.0,94.0,8.0,,Feillu Brice,26.0,Saur - Sojasun,11,2012,-
28.0,184.0,7.0,17.0,Grivko Andrey,27.0,Astana Pro Team,11,2012,▼10
35.0,183.0,6.0,18.0,Fofonov Dmitriy,28.0,Astana Pro Team,11,2012,▼10
29.0,148.0,5.0,19.0,Roy Jérémy,29.0,FDJ - BigMat,11,2012,▼10
25.0,76.0,5.0,20.0,Kadri Blel,30.0,AG2R La Mondiale,11,2012,▼10
37.0,88.0,5.0,21.0,Moncoutié David,31.0,"Cofidis, le Crédit en Ligne",11,2012,▼10
25.0,81.0,4.0,23.0,Taaramäe Rein,32.0,"Cofidis, le Crédit en Ligne",11,2012,▼9
38.0,189.0,4.0,,Vinokourov Alexandre,33.0,Astana Pro Team,11,2012,-
34.0,52.0,2.0,24.0,Basso Ivan,34.0,Liquigas - Cannondale,11,2012,▼10
22.0,57.0,2.0,25.0,Sagan Peter,35.0,Liquigas - Cannondale,11,2012,▼10
35.0,19.0,2.0,26.0,Zubeldia Haimar,36.0,RadioShack - Nissan,11,2012,▼10
32.0,161.0,2.0,,Valverde Alejandro,37.0,Movistar Team,11,2012,-
35.0,71.0,2.0,27.0,Peraud Jean-Christophe,38.0,AG2R La Mondiale,11,2012,▼11
29.0,123.0,2.0,28.0,Hoogerland Johnny,39.0,Vacansoleil - DCM,11,2012,▼11
32.0,38.0,1.0,31.0,Urtasun Pablo,40.0,Euskaltel - Euskadi,11,2012,▼9
33.0,69.0,1.0,30.0,Zabriskie David,41.0,Garmin Sharp,11,2012,▼11
25.0,152.0,1.0,33.0,Kruijswijk Steven,42.0,Rabobank Cycling Team,11,2012,▼9
30.0,77.0,1.0,34.0,Minard Sébastien,43.0,AG2R La Mondiale,11,2012,▼9
32.0,187.0,66.0,1.0,Kessiakoff Fredrik,1.0,Astana Pro Team,12,2012,-
25.0,29.0,55.0,2.0,Rolland Pierre,2.0,Team Europcar,12,2012,-
27.0,178.0,39.0,3.0,Sørensen Chris Anker,3.0,Team Saxo Bank - Tinkoff Bank,12,2012,-
25.0,188.0,37.0,13.0,Kišerlovski Robert,4.0,Astana Pro Team,12,2012,▲9
32.0,41.0,33.0,4.0,Scarponi Michele,5.0,Lampre - ISD,12,2012,▼1
27.0,105.0,32.0,5.0,Froome Chris,6.0,Sky Procycling,12,2012,▼1
22.0,146.0,32.0,6.0,Pinot Thibaut,7.0,FDJ - BigMat,12,2012,▼1
27.0,199.0,29.0,7.0,Velits Peter,8.0,Omega Pharma - Quick-Step,12,2012,▼1
33.0,21.0,28.0,8.0,Voeckler Thomas,9.0,Team Europcar,12,2012,▼1
31.0,27.0,20.0,9.0,Kern Christophe,10.0,Team Europcar,12,2012,▼1
35.0,71.0,19.0,38.0,Peraud Jean-Christophe,11.0,AG2R La Mondiale,12,2012,▲27
40.0,18.0,18.0,10.0,Voigt Jens,12.0,RadioShack - Nissan,12,2012,▼2
35.0,1.0,18.0,11.0,Evans Cadel,13.0,BMC Racing Team,12,2012,▼2
28.0,155.0,18.0,12.0,Sánchez Luis León,14.0,Rabobank Cycling Team,12,2012,▼2
27.0,175.0,14.0,14.0,Mørkøv Michael,15.0,Team Saxo Bank - Tinkoff Bank,12,2012,▼1
32.0,101.0,14.0,15.0,Wiggins Bradley,16.0,Sky Procycling,12,2012,▼1
40.0,14.0,14.0,16.0,Horner Chris,17.0,RadioShack - Nissan,12,2012,▼1
34.0,35.0,14.0,24.0,Martínez Egoi,18.0,Euskaltel - Euskadi,12,2012,▲6
31.0,167.0,14.0,17.0,Kiryienka Vasil,19.0,Movistar Team,12,2012,▼2
28.0,194.0,14.0,18.0,Devenyns Dries,20.0,Omega Pharma - Quick-Step,12,2012,▼2
27.0,51.0,13.0,19.0,Nibali Vincenzo,21.0,Liquigas - Cannondale,12,2012,▼2
29.0,111.0,12.0,20.0,Van den Broeck Jurgen,22.0,Lotto Belisol Team,12,2012,▼2
31.0,157.0,11.0,21.0,ten Dam Laurens,23.0,Rabobank Cycling Team,12,2012,▼2
33.0,141.0,10.0,22.0,Casar Sandy,24.0,FDJ - BigMat,12,2012,▼2
24.0,13.0,9.0,23.0,Gallopin Tony,25.0,RadioShack - Nissan,12,2012,▼2
25.0,65.0,8.0,25.0,Martin Dan,26.0,Garmin Sharp,12,2012,▼1
26.0,94.0,8.0,26.0,Feillu Brice,27.0,Saur - Sojasun,12,2012,▼1
28.0,184.0,7.0,27.0,Grivko Andrey,28.0,Astana Pro Team,12,2012,▼1
32.0,17.0,7.0,,Popovych Yaroslav,29.0,RadioShack - Nissan,12,2012,-
24.0,24.0,6.0,,Gautier Cyril,30.0,Team Europcar,12,2012,-
35.0,183.0,6.0,28.0,Fofonov Dmitriy,31.0,Astana Pro Team,12,2012,▼3
35.0,66.0,6.0,,Millar David,32.0,Garmin Sharp,12,2012,-
29.0,148.0,5.0,29.0,Roy Jérémy,33.0,FDJ - BigMat,12,2012,▼4
25.0,76.0,5.0,30.0,Kadri Blel,34.0,AG2R La Mondiale,12,2012,▼4
25.0,81.0,4.0,32.0,Taaramäe Rein,35.0,"Cofidis, le Crédit en Ligne",12,2012,▼3
38.0,189.0,4.0,33.0,Vinokourov Alexandre,36.0,Astana Pro Team,12,2012,▼3
34.0,52.0,2.0,34.0,Basso Ivan,37.0,Liquigas - Cannondale,12,2012,▼3
22.0,57.0,2.0,35.0,Sagan Peter,38.0,Liquigas - Cannondale,12,2012,▼3
35.0,19.0,2.0,36.0,Zubeldia Haimar,39.0,RadioShack - Nissan,12,2012,▼3
32.0,161.0,2.0,37.0,Valverde Alejandro,40.0,Movistar Team,12,2012,▼3
29.0,123.0,2.0,39.0,Hoogerland Johnny,41.0,Vacansoleil - DCM,12,2012,▼2
33.0,69.0,1.0,41.0,Zabriskie David,42.0,Garmin Sharp,12,2012,▼1
32.0,38.0,1.0,40.0,Urtasun Pablo,43.0,Euskaltel - Euskadi,12,2012,▼3
25.0,152.0,1.0,42.0,Kruijswijk Steven,44.0,Rabobank Cycling Team,12,2012,▼2
30.0,77.0,1.0,43.0,Minard Sébastien,45.0,AG2R La Mondiale,12,2012,▼2
25.0,54.0,1.0,,Koren Kristijan,46.0,Liquigas - Cannondale,12,2012,-
32.0,187.0,66.0,1.0,Kessiakoff Fredrik,1.0,Astana Pro Team,13,2012,-
25.0,29.0,55.0,2.0,Rolland Pierre,2.0,Team Europcar,13,2012,-
27.0,178.0,39.0,3.0,Sørensen Chris Anker,3.0,Team Saxo Bank - Tinkoff Bank,13,2012,-
25.0,188.0,37.0,4.0,Kišerlovski Robert,4.0,Astana Pro Team,13,2012,-
32.0,41.0,33.0,5.0,Scarponi Michele,5.0,Lampre - ISD,13,2012,-
27.0,105.0,32.0,6.0,Froome Chris,6.0,Sky Procycling,13,2012,-
22.0,146.0,32.0,7.0,Pinot Thibaut,7.0,FDJ - BigMat,13,2012,-
27.0,199.0,29.0,8.0,Velits Peter,8.0,Omega Pharma - Quick-Step,13,2012,-
33.0,21.0,28.0,9.0,Voeckler Thomas,9.0,Team Europcar,13,2012,-
31.0,27.0,20.0,10.0,Kern Christophe,10.0,Team Europcar,13,2012,-
35.0,1.0,19.0,13.0,Evans Cadel,11.0,BMC Racing Team,13,2012,▲2
35.0,71.0,19.0,11.0,Peraud Jean-Christophe,12.0,AG2R La Mondiale,13,2012,▼1
40.0,18.0,18.0,12.0,Voigt Jens,13.0,RadioShack - Nissan,13,2012,▼1
28.0,155.0,18.0,14.0,Sánchez Luis León,14.0,Rabobank Cycling Team,13,2012,-
27.0,175.0,14.0,15.0,Mørkøv Michael,15.0,Team Saxo Bank - Tinkoff Bank,13,2012,-
29.0,111.0,14.0,22.0,Van den Broeck Jurgen,16.0,Lotto Belisol Team,13,2012,▲6
32.0,101.0,14.0,16.0,Wiggins Bradley,17.0,Sky Procycling,13,2012,▼1
40.0,14.0,14.0,17.0,Horner Chris,18.0,RadioShack - Nissan,13,2012,▼1
34.0,35.0,14.0,18.0,Martínez Egoi,19.0,Euskaltel - Euskadi,13,2012,▼1
31.0,167.0,14.0,19.0,Kiryienka Vasil,20.0,Movistar Team,13,2012,▼1
28.0,194.0,14.0,20.0,Devenyns Dries,21.0,Omega Pharma - Quick-Step,13,2012,▼1
27.0,51.0,13.0,21.0,Nibali Vincenzo,22.0,Liquigas - Cannondale,13,2012,▼1
31.0,157.0,11.0,23.0,ten Dam Laurens,23.0,Rabobank Cycling Team,13,2012,-
33.0,141.0,10.0,24.0,Casar Sandy,24.0,FDJ - BigMat,13,2012,-
25.0,65.0,8.0,26.0,Martin Dan,25.0,Garmin Sharp,13,2012,▲1
26.0,94.0,8.0,27.0,Feillu Brice,26.0,Saur - Sojasun,13,2012,▲1
28.0,184.0,7.0,28.0,Grivko Andrey,27.0,Astana Pro Team,13,2012,▲1
32.0,17.0,7.0,29.0,Popovych Yaroslav,28.0,RadioShack - Nissan,13,2012,▲1
24.0,24.0,6.0,30.0,Gautier Cyril,29.0,Team Europcar,13,2012,▲1
35.0,183.0,6.0,31.0,Fofonov Dmitriy,30.0,Astana Pro Team,13,2012,▲1
35.0,66.0,6.0,32.0,Millar David,31.0,Garmin Sharp,13,2012,▲1
29.0,148.0,5.0,33.0,Roy Jérémy,32.0,FDJ - BigMat,13,2012,▲1
25.0,76.0,5.0,34.0,Kadri Blel,33.0,AG2R La Mondiale,13,2012,▲1
38.0,189.0,4.0,36.0,Vinokourov Alexandre,34.0,Astana Pro Team,13,2012,▲2
25.0,81.0,4.0,35.0,Taaramäe Rein,35.0,"Cofidis, le Crédit en Ligne",13,2012,-
34.0,52.0,2.0,37.0,Basso Ivan,36.0,Liquigas - Cannondale,13,2012,▲1
22.0,57.0,2.0,38.0,Sagan Peter,37.0,Liquigas - Cannondale,13,2012,▲1
35.0,19.0,2.0,39.0,Zubeldia Haimar,38.0,RadioShack - Nissan,13,2012,▲1
32.0,161.0,2.0,40.0,Valverde Alejandro,39.0,Movistar Team,13,2012,▲1
29.0,123.0,2.0,41.0,Hoogerland Johnny,40.0,Vacansoleil - DCM,13,2012,▲1
33.0,69.0,1.0,42.0,Zabriskie David,41.0,Garmin Sharp,13,2012,▲1
32.0,38.0,1.0,43.0,Urtasun Pablo,42.0,Euskaltel - Euskadi,13,2012,▲1
25.0,152.0,1.0,44.0,Kruijswijk Steven,43.0,Rabobank Cycling Team,13,2012,▲1
30.0,77.0,1.0,45.0,Minard Sébastien,44.0,AG2R La Mondiale,13,2012,▲1
25.0,54.0,1.0,46.0,Koren Kristijan,45.0,Liquigas - Cannondale,13,2012,▲1
32.0,187.0,69.0,1.0,Kessiakoff Fredrik,1.0,Astana Pro Team,14,2012,-
25.0,29.0,55.0,2.0,Rolland Pierre,2.0,Team Europcar,14,2012,-
27.0,178.0,39.0,3.0,Sørensen Chris Anker,3.0,Team Saxo Bank - Tinkoff Bank,14,2012,-
33.0,21.0,33.0,9.0,Voeckler Thomas,4.0,Team Europcar,14,2012,▲5
32.0,41.0,33.0,5.0,Scarponi Michele,5.0,Lampre - ISD,14,2012,-
27.0,105.0,32.0,6.0,Froome Chris,6.0,Sky Procycling,14,2012,-
22.0,146.0,32.0,7.0,Pinot Thibaut,7.0,FDJ - BigMat,14,2012,-
27.0,199.0,29.0,8.0,Velits Peter,8.0,Omega Pharma - Quick-Step,14,2012,-
28.0,155.0,21.0,14.0,Sánchez Luis León,9.0,Rabobank Cycling Team,14,2012,▲5
33.0,141.0,20.0,24.0,Casar Sandy,10.0,FDJ - BigMat,14,2012,▲14
31.0,27.0,20.0,10.0,Kern Christophe,11.0,Team Europcar,14,2012,▼1
35.0,1.0,19.0,11.0,Evans Cadel,12.0,BMC Racing Team,14,2012,▼1
