Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
33,141,14,+26:15,110.0,,Pantani Marco,14,Mercatone Uno - Scanavino,26:15 26:15,+26:15,-,21,2003
30,142,15,+28:17,100.0,,Codol Massimo,15,Mercatone Uno - Scanavino,28:17 28:17,+28:17,-,21,2003
23,57,16,+29:24,90.0,,Scarponi Michele,16,Domina Vacanze - Elitron,29:24 29:24,+29:24,-,21,2003
37,92,17,+34:47,85.0,,Faresin Gianni,17,Gerolsteiner,34:47 34:47,+34:47,-,21,2003
23,102,18,+41:21,80.0,,Garcia Quesada Adolfo,18,Kelme - Costa Blanca,41:21 41:21,+41:21,-,21,2003
28,65,19,+41:29,75.0,,Gonzalez Jimenez Aitor,19,Fassa Bortolo,41:29 41:29,+41:29,-,21,2003
34,25,20,+43:57,70.0,,Lanfranchi Paolo,20,Panaria - Fiordo,43:57 43:57,+43:57,-,21,2003
29,69,21,+45:36,65.0,,Velo Marco,21,Fassa Bortolo,45:36 45:36,+45:36,-,21,2003
28,61,22,+46:11,60.0,,Bruseghin Marzio,22,Fassa Bortolo,46:11 46:11,+46:11,-,21,2003
36,165,23,+50:22,55.0,,Sunderland Scott,23,Team Fakta,50:22 50:22,+50:22,-,21,2003
25,147,24,+51:36,50.0,,Szmyd Sylwester,24,Mercatone Uno - Scanavino,51:36 51:36,+51:36,-,21,2003
25,155,25*,+54:02,,,Bertagnolli Leonardo,25*,Saeco,54:02 54:02,+54:02,-,21,2003
27,2,25,+54:29,40.0,,Caucchioli Pietro,25,Alessio,54:29 54:29,+54:29,-,21,2003
25,109,26,+55:45,35.0,,Zaballa Constantino,26,Kelme - Costa Blanca,55:45 55:45,+55:45,-,21,2003
27,21,27,+56:52,30.0,,Figueras Giuliano,27,Panaria - Fiordo,56:52 56:52,+56:52,-,21,2003
24,63,28,+57:23,25.0,,Kirchen Kim,28,Fassa Bortolo,57:23 57:23,+57:23,-,21,2003
23,86,29,+59:28,20.0,,Laverde Luis Felipe,29,Formaggi Pinzolo Fiav\xe8,59:28 59:28,+59:28,-,21,2003
32,13,30,+1:03:36,,,Brozyna Tomasz,30,,1:03:36 1:03:36,+63:36,-,21,2003
24,44,31,+1:04:21,,,Gasparre Graziano,31,De Nardi - Colpack,1:04:21 1:04:21,+64:21,-,21,2003
36,19,32,+1:04:41,,,Romanik Radoslaw,32,,1:04:41 1:04:41,+64:41,-,21,2003
21,159,33,+1:04:44,,,Cunego Damiano,33,Saeco,1:04:44 1:04:44,+64:44,-,21,2003
24,32,34,+1:05:36,,,Gonzalez Fredy,34,Colombia-selle Italia,1:05:36 1:05:36,+65:36,-,21,2003
25,189,35,+1:06:05,,,Zampieri Steve,35,Sidermec,1:06:05 1:06:05,+66:05,-,21,2003
33,31,36,+1:07:59,,,Joaquin Castelblanco Jos\xe9,36,Colombia-selle Italia,1:07:59 1:07:59,+67:59,-,21,2003
27,4,37,+1:09:56,,,Lunghi Denis,37,Alessio,1:09:56 1:09:56,+69:56,-,21,2003
25,104,38,+1:11:08,,,Gutierrez Ignacio,38,Kelme - Costa Blanca,1:11:08 1:11:08,+71:08,-,21,2003
29,6,39,+1:11:18,,,Miholjevic Vladimir,39,Alessio,1:11:18 1:11:18,+71:18,-,21,2003
24,99,40,+1:14:00,,,Trampusch Gerhard,40,Gerolsteiner,1:14:00 1:14:00,+74:00,-,21,2003
31,124,41,+1:14:15,,,Duma Vladimir,41,Landbouwkrediet - Colnago,1:14:15 1:14:15,+74:15,-,21,2003
34,145,42,+1:14:44,,,Clavero Daniel,42,Mercatone Uno - Scanavino,1:14:44 1:14:44,+74:44,-,21,2003
27,119,43,+1:15:41,,,Javier Vila Francisco,43,Lampre,1:15:41 1:15:41,+75:41,-,21,2003
32,146,44,+1:20:49,,,Gasperoni Cristian,44,Mercatone Uno - Scanavino,1:20:49 1:20:49,+80:49,-,21,2003
30,36,45,+1:20:52,,,Munoz Hernan Dario,45,Colombia-selle Italia,1:20:52 1:20:52,+80:52,-,21,2003
28,153,46,+1:21:28,,,Spezialetti Alessandro,46,Saeco,1:21:28 1:21:28,+81:28,-,21,2003
24,154,47,+1:23:49,,,Sabaliauskas Marius,47,Saeco,1:23:49 1:23:49,+83:49,-,21,2003
32,15,48,+1:37:10,,,Chmielewski Piotr,48,,1:37:10 1:37:10,+97:10,-,21,2003
26,121,49,+1:37:14,,,Adyeyev Sergiy,49,,1:37:14 1:37:14,+97:14,-,21,2003
25,48,50,+1:39:00,,,Wegelius Charles,50,De Nardi - Colpack,1:39:00 1:39:00,+99:00,-,21,2003
28,82,51,+1:39:15,,,Baliani Fortunato,51,Formaggi Pinzolo Fiav\xe8,1:39:15 1:39:15,+99:15,-,21,2003
29,136,52,+1:41:09,,,Moerenhout Koos,52,Lotto - Domo,1:41:09 1:41:09,+101:09,-,21,2003
33,85,53,+1:42:25,,,Hamburger Bo,53,Formaggi Pinzolo Fiav\xe8,1:42:25 1:42:25,+102:25,-,21,2003
31,158,54,+1:42:27,,,Tonti Andrea,54,Saeco,1:42:27 1:42:27,+102:27,-,21,2003
38,143,55,+1:45:50,,,Conti Roberto,55,Mercatone Uno - Scanavino,1:45:50 1:45:50,+105:50,-,21,2003
25,49,56,+1:50:22,,,Zanotti Leonardo,56,De Nardi - Colpack,1:50:22 1:50:22,+110:22,-,21,2003
24,123,57,+1:50:46,,,Bileka Volodymyr,57,Landbouwkrediet - Colnago,1:50:46 1:50:46,+110:46,-,21,2003
34,112,58,+1:54:26,,,Barbero Sergio,58,Lampre,1:54:26 1:54:26,+114:26,-,21,2003
25,89,59,+1:54:49,,,Nocentini Rinaldo,59,Formaggi Pinzolo Fiav\xe8,1:54:49 1:54:49,+114:49,-,21,2003
28,74,60,+1:55:51,,,Da Cruz Carlos,60,Fdjeux.com,1:55:51 1:55:51,+115:51,-,21,2003
24,184,61,+1:57:26,,,Cheula Giampaolo,61,Sidermec,1:57:26 1:57:26,+117:26,-,21,2003
31,53,62,+2:01:31,,,Colombo Gabriele,62,Domina Vacanze - Elitron,2:01:31 2:01:31,+121:31,-,21,2003
22,76,63,+2:02:02,,,Eisel Bernhard,63,Fdjeux.com,2:02:02 2:02:02,+122:02,-,21,2003
26,95,64,+2:06:02,,,Hardter Uwe,64,Gerolsteiner,2:06:02 2:06:02,+126:02,-,21,2003
26,38,65,+2:07:57,,,Illiano Raffaele,65,Colombia-selle Italia,2:07:57 2:07:57,+127:57,-,21,2003
22,176,66,+2:09:14,,,Pietropolli Daniele,66,Tenax,2:09:14 2:09:14,+129:14,-,21,2003
37,37,67,+2:11:24,,,Massi Rodolfo,67,Colombia-selle Italia,2:11:24 2:11:24,+131:24,-,21,2003
28,126,68,+2:12:00,,,Stremersch Tom,68,Landbouwkrediet - Colnago,2:12:00 2:12:00,+132:00,-,21,2003
33,54,69,+2:13:58,,,Lombardi Giovanni,69,Domina Vacanze - Elitron,2:13:58 2:13:58,+133:58,-,21,2003
28,164,70,+2:16:03,,,B\xe4ckstedt Magnus,70,Team Fakta,2:16:03 2:16:03,+136:03,-,21,2003
23,122,71,+2:16:26,,,Bernucci Lorenzo,71,Landbouwkrediet - Colnago,2:16:26 2:16:26,+136:26,-,21,2003
30,171,72,+2:17:02,,,Frattini Cristiano,72,Tenax,2:17:02 2:17:02,+137:02,-,21,2003
25,46,73,+2:18:29,,,Gobbi Michele,73,De Nardi - Colpack,2:18:29 2:18:29,+138:29,-,21,2003
31,177,74,+2:19:56,,,Pozzi Oscar,74,Tenax,2:19:56 2:19:56,+139:56,-,21,2003
34,1,75,+2:21:26,,,Baldato Fabio,75,Alessio,2:21:26 2:21:26,+141:26,-,21,2003
27,87,76,+2:21:44,,,Mesa Mesa Hector Orlando,76,Formaggi Pinzolo Fiav\xe8,2:21:44 2:21:44,+141:44,-,21,2003
36,178,77,+2:22:48,,,Tonetti Gianluca,77,Tenax,2:22:48 2:22:48,+142:48,-,21,2003
28,186,78,+2:30:34,,,Gerosa Mauro,78,Sidermec,2:30:34 2:30:34,+150:34,-,21,2003
33,149,79,+2:30:41,,,Manzoni Mario,79,Mercatone Uno - Scanavino,2:30:41 2:30:41,+150:41,-,21,2003
32,156,80,+2:32:18,,,Fornaciari Paolo,80,Saeco,2:32:18 2:32:18,+152:18,-,21,2003
30,169,81,+2:32:22,,,Winn Julian,81,Team Fakta,2:32:22 2:32:22,+152:22,-,21,2003
30,181,82,+2:32:50,,,Andriotto Dario,82,Sidermec,2:32:50 2:32:50,+152:50,-,21,2003
38,58,83,+2:33:28,,,Scirea Mario,83,Domina Vacanze - Elitron,2:33:28 2:33:28,+153:28,-,21,2003
34,34,84,+2:35:34,,,Mar\xedn Ruber Alveiro,84,Colombia-selle Italia,2:35:34 2:35:34,+155:34,-,21,2003
23,116,85,+2:37:00,,,Quinziato Manuel,85,Lampre,2:37:00 2:37:00,+157:00,-,21,2003
26,108,86,+2:37:59,,,Usano martinez Julian,86,Kelme - Costa Blanca,2:37:59 2:37:59,+157:59,-,21,2003
28,114,87,+2:38:34,,,Bertoletti Simone,87,Lampre,2:38:34 2:38:34,+158:34,-,21,2003
34,118,88,+2:44:46,,,Svorada Jan,88,Lampre,2:44:46 2:44:46,+164:46,-,21,2003
26,45,89,+2:48:07,,,Giordani Leonardo,89,De Nardi - Colpack,2:48:07 2:48:07,+168:07,-,21,2003
38,144,90,+2:49:28,,,Fontanelli Fabiano,90,Mercatone Uno - Scanavino,2:49:28 2:49:28,+169:28,-,21,2003
27,166,91,+2:52:16,,,Jorgensen Rene,91,Team Fakta,2:52:16 2:52:16,+172:16,-,21,2003
25,106,92,+2:52:43,,,Riera Jordi,92,Kelme - Costa Blanca,2:52:43 2:52:43,+172:43,-,21,2003
35,129,93,+2:56:31,,,Verstrepen Johan,93,Landbouwkrediet - Colnago,2:56:31 2:56:31,+176:31,-,21,2003
27,35,94,+3:00:49,,,De Angeli Luca,94,Colombia-selle Italia,3:00:49 3:00:49,+180:49,-,21,2003
30,59,95,+3:03:56,,,Secchiari Francesco,95,Domina Vacanze - Elitron,3:03:56 3:03:56,+183:56,-,21,2003
24,128,96,+3:04:15,,,Scamardella Salvatore,96,Landbouwkrediet - Colnago,3:04:15 3:04:15,+184:15,-,21,2003
