BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ -4:49:34,8.0,8,Trek - Segafredo,0:45 0:45,-,2,2016
,,+ -4:49:34,9.0,9,Cannondale Pro Cycling Team,0:47 0:47,-,2,2016
,,+ -4:49:34,10.0,10,BMC Racing Team,0:58 0:58,-,2,2016
,,+ -4:49:34,11.0,11,Lotto Soudal,1:09 1:09,-,2,2016
,,+ -4:49:34,12.0,12,FDJ,1:12 1:12,-,2,2016
,,+ -4:49:34,13.0,13,Tinkoff,",, 1:12",-,2,2016
,,+ -4:49:34,14.0,14,Team Sky,1:18 1:18,-,2,2016
,,+ -4:49:34,15.0,15,Team Katusha,1:20 1:20,-,2,2016
,,+ -4:49:34,16.0,16,Gazprom-RusVelo,1:39 1:39,-,2,2016
,,+ -4:49:34,17.0,17,AG2R La Mondiale,1:45 1:45,-,2,2016
,,+ -4:49:34,18.0,18,Lampre - Merida,1:48 1:48,-,2,2016
,,+ -4:49:34,19.0,19,Team Dimension Data,1:55 1:55,-,2,2016
,,+ -4:49:34,20.0,20,Wilier - Southeast,",, 1:55",-,2,2016
,,+ -4:49:34,21.0,21,Bardiani - CSF,2:03 2:03,-,2,2016
,,+ -4:49:34,22.0,22,Nippo - Vini Fantini,2:44 2:44,-,2,2016
,,+ -9:13:10,1.0,1,Team Giant - Alpecin,27:40:21 27:40:21,-,3,2016
,,+ -9:13:10,2.0,2,Team LottoNL-Jumbo,0:15 0:15,-,3,2016
,,+ -9:13:10,3.0,3,Etixx - Quick Step,0:20 0:20,-,3,2016
,,+ -9:13:10,4.0,4,IAM Cycling,0:36 0:36,-,3,2016
,,+ -9:13:10,5.0,5,Movistar Team,0:37 0:37,-,3,2016
,,+ -9:13:10,7.0,6,Astana Pro Team,0:44 0:44,\u25b21,3,2016
,,+ -9:13:10,8.0,7,Trek - Segafredo,0:45 0:45,\u25b21,3,2016
,,+ -9:13:10,9.0,8,Cannondale Pro Cycling Team,0:47 0:47,\u25b21,3,2016
,,+ -9:13:10,10.0,9,BMC Racing Team,0:58 0:58,\u25b21,3,2016
,,+ -9:13:10,11.0,10,Lotto Soudal,1:09 1:09,\u25b21,3,2016
,,+ -9:13:10,6.0,11,Orica GreenEDGE,1:12 1:12,\u25bc5,3,2016
,,+ -9:13:10,13.0,12,Tinkoff,",, 1:12",\u25b21,3,2016
,,+ -9:13:10,14.0,13,Team Sky,1:18 1:18,\u25b21,3,2016
,,+ -9:13:10,15.0,14,Team Katusha,1:20 1:20,\u25b21,3,2016
,,+ -9:13:10,16.0,15,Gazprom-RusVelo,1:39 1:39,\u25b21,3,2016
,,+ -9:13:10,18.0,16,Lampre - Merida,1:48 1:48,\u25b22,3,2016
,,+ -9:13:10,20.0,17,Wilier - Southeast,1:55 1:55,\u25b23,3,2016
,,+ -9:13:10,19.0,18,Team Dimension Data,",, 1:55",\u25b21,3,2016
,,+ -9:13:10,21.0,19,Bardiani - CSF,2:03 2:03,\u25b22,3,2016
,,+ -9:13:10,12.0,20,FDJ,2:49 2:49,\u25bc8,3,2016
,,+ -9:13:10,17.0,21,AG2R La Mondiale,3:22 3:22,\u25bc4,3,2016
,,+ -9:13:10,22.0,22,Nippo - Vini Fantini,17:56 17:56,-,3,2016
,,+ - 14:00:09,6.0,1,Astana Pro Team,42:01:56 42:01:56,\u25b25,4,2016
,,+ - 14:00:09,3.0,2,Etixx - Quick Step,0:13 0:13,\u25b21,4,2016
,,+ - 14:00:09,13.0,3,Team Sky,0:34 0:34,\u25b210,4,2016
,,+ - 14:00:09,14.0,4,Team Katusha,0:36 0:36,\u25b210,4,2016
,,+ - 14:00:09,8.0,5,Cannondale Pro Cycling Team,0:40 0:40,\u25b23,4,2016
,,+ - 14:00:09,1.0,6,Team Giant - Alpecin,0:54 0:54,\u25bc5,4,2016
,,+ - 14:00:09,5.0,7,Movistar Team,1:07 1:07,\u25bc2,4,2016
,,+ - 14:00:09,12.0,8,Tinkoff,1:41 1:41,\u25b24,4,2016
,,+ - 14:00:09,19.0,9,Bardiani - CSF,1:56 1:56,\u25b210,4,2016
,,+ - 14:00:09,2.0,10,Team LottoNL-Jumbo,1:59 1:59,\u25bc8,4,2016
,,+ - 14:00:09,18.0,11,Team Dimension Data,2:25 2:25,\u25b27,4,2016
,,+ - 14:00:09,16.0,12,Lampre - Merida,2:39 2:39,\u25b24,4,2016
,,+ - 14:00:09,11.0,13,Orica GreenEDGE,4:20 4:20,\u25bc2,4,2016
,,+ - 14:00:09,21.0,14,AG2R La Mondiale,",, 4:20",\u25b27,4,2016
,,+ - 14:00:09,7.0,15,Trek - Segafredo,4:33 4:33,\u25bc8,4,2016
,,+ - 14:00:09,9.0,16,BMC Racing Team,6:54 6:54,\u25bc7,4,2016
,,+ - 14:00:09,10.0,17,Lotto Soudal,7:10 7:10,\u25bc7,4,2016
,,+ - 14:00:09,17.0,18,Wilier - Southeast,8:07 8:07,\u25bc1,4,2016
,,+ - 14:00:09,4.0,19,IAM Cycling,8:17 8:17,\u25bc15,4,2016
,,+ - 14:00:09,15.0,20,Gazprom-RusVelo,12:43 12:43,\u25bc5,4,2016
,,+ - 14:00:09,20.0,21,FDJ,13:39 13:39,\u25bc1,4,2016
,,+ - 14:00:09,22.0,22,Nippo - Vini Fantini,22:43 22:43,-,4,2016
,,+ - 19:40:48,1.0,1,Astana Pro Team,59:03:53 59:03:53,-,5,2016
,,+ - 19:40:48,2.0,2,Etixx - Quick Step,0:09 0:09,-,5,2016
,,+ - 19:40:48,4.0,3,Team Katusha,0:28 0:28,\u25b21,5,2016
,,+ - 19:40:48,3.0,4,Team Sky,0:34 0:34,\u25bc1,5,2016
,,+ - 19:40:48,5.0,5,Cannondale Pro Cycling Team,0:40 0:40,-,5,2016
,,+ - 19:40:48,7.0,6,Movistar Team,1:03 1:03,\u25b21,5,2016
,,+ - 19:40:48,6.0,7,Team Giant - Alpecin,1:09 1:09,\u25bc1,5,2016
,,+ - 19:40:48,10.0,8,Team LottoNL-Jumbo,1:55 1:55,\u25b22,5,2016
,,+ - 19:40:48,8.0,9,Tinkoff,2:19 2:19,\u25bc1,5,2016
,,+ - 19:40:48,11.0,10,Team Dimension Data,2:21 2:21,\u25b21,5,2016
,,+ - 19:40:48,12.0,11,Lampre - Merida,2:39 2:39,\u25b21,5,2016
,,+ - 19:40:48,9.0,12,Bardiani - CSF,2:46 2:46,\u25bc3,5,2016
,,+ - 19:40:48,13.0,13,Orica GreenEDGE,4:16 4:16,-,5,2016
,,+ - 19:40:48,14.0,14,AG2R La Mondiale,4:20 4:20,-,5,2016
,,+ - 19:40:48,15.0,15,Trek - Segafredo,5:12 5:12,-,5,2016
,,+ - 19:40:48,16.0,16,BMC Racing Team,7:09 7:09,-,5,2016
,,+ - 19:40:48,17.0,17,Lotto Soudal,8:23 8:23,-,5,2016
,,+ - 19:40:48,18.0,18,Wilier - Southeast,8:54 8:54,-,5,2016
,,+ - 19:40:48,19.0,19,IAM Cycling,9:58 9:58,-,5,2016
,,+ - 19:40:48,20.0,20,Gazprom-RusVelo,13:02 13:02,-,5,2016
,,+ - 19:40:48,21.0,21,FDJ,15:22 15:22,-,5,2016
,,+ - 19:40:48,22.0,22,Nippo - Vini Fantini,25:41 25:41,-,5,2016
,,+ - 24:22:15,1.0,1,Astana Pro Team,73:08:53 73:08:53,-,6,2016
,,+ - 24:22:15,2.0,2,Etixx - Quick Step,1:14 1:14,-,6,2016
,,+ - 24:22:15,4.0,3,Team Sky,1:23 1:23,\u25b21,6,2016
,,+ - 24:22:15,5.0,4,Cannondale Pro Cycling Team,1:27 1:27,\u25b21,6,2016
,,+ - 24:22:15,6.0,5,Movistar Team,2:25 2:25,\u25b21,6,2016
,,+ - 24:22:15,3.0,6,Team Katusha,2:36 2:36,\u25bc3,6,2016
,,+ - 24:22:15,10.0,7,Team Dimension Data,4:34 4:34,\u25b23,6,2016
,,+ - 24:22:15,12.0,8,Bardiani - CSF,4:42 4:42,\u25b24,6,2016
,,+ - 24:22:15,9.0,9,Tinkoff,4:57 4:57,-,6,2016
,,+ - 24:22:15,14.0,10,AG2R La Mondiale,5:40 5:40,\u25b24,6,2016
,,+ - 24:22:15,7.0,11,Team Giant - Alpecin,8:16 8:16,\u25bc4,6,2016
,,+ - 24:22:15,11.0,12,Lampre - Merida,8:36 8:36,\u25bc1,6,2016
,,+ - 24:22:15,13.0,13,Orica GreenEDGE,9:03 9:03,-,6,2016
,,+ - 24:22:15,15.0,14,Trek - Segafredo,12:06 12:06,\u25b21,6,2016
,,+ - 24:22:15,8.0,15,Team LottoNL-Jumbo,14:49 14:49,\u25bc7,6,2016
,,+ - 24:22:15,17.0,16,Lotto Soudal,20:59 20:59,\u25b21,6,2016
,,+ - 24:22:15,18.0,17,Wilier - Southeast,30:28 30:28,\u25b21,6,2016
,,+ - 24:22:15,16.0,18,BMC Racing Team,30:46 30:46,\u25bc2,6,2016
,,+ - 24:22:15,20.0,19,Gazprom-RusVelo,33:15 33:15,\u25b21,6,2016
,,+ - 24:22:15,19.0,20,IAM Cycling,43:43 43:43,\u25bc1,6,2016
,,+ - 24:22:15,22.0,21,Nippo - Vini Fantini,50:43 50:43,\u25b21,6,2016
,,+ - 24:22:15,21.0,22,FDJ,1:03:07 1:03:07,\u25bc1,6,2016
,,+ - 29:23:23,1.0,1,Astana Pro Team,88:12:17 88:12:17,-,7,2016
,,+ - 29:23:23,2.0,2,Etixx - Quick Step,1:23 1:23,-,7,2016
,,+ - 29:23:23,3.0,3,Team Sky,",, 1:23",-,7,2016
,,+ - 29:23:23,4.0,4,Cannondale Pro Cycling Team,1:36 1:36,-,7,2016
,,+ - 29:23:23,6.0,5,Team Katusha,2:36 2:36,\u25b21,7,2016
,,+ - 29:23:23,5.0,6,Movistar Team,2:43 2:43,\u25bc1,7,2016
,,+ - 29:23:23,7.0,7,Team Dimension Data,4:43 4:43,-,7,2016
,,+ - 29:23:23,8.0,8,Bardiani - CSF,4:51 4:51,-,7,2016
,,+ - 29:23:23,9.0,9,Tinkoff,4:57 4:57,-,7,2016
,,+ - 29:23:23,10.0,10,AG2R La Mondiale,5:58 5:58,-,7,2016
,,+ - 29:23:23,11.0,11,Team Giant - Alpecin,8:16 8:16,-,7,2016
,,+ - 29:23:23,12.0,12,Lampre - Merida,8:45 8:45,-,7,2016
,,+ - 29:23:23,13.0,13,Orica GreenEDGE,9:12 9:12,-,7,2016
,,+ - 29:23:23,14.0,14,Trek - Segafredo,12:15 12:15,-,7,2016
,,+ - 29:23:23,15.0,15,Team LottoNL-Jumbo,14:58 14:58,-,7,2016
,,+ - 29:23:23,16.0,16,Lotto Soudal,21:08 21:08,-,7,2016
,,+ - 29:23:23,17.0,17,Wilier - Southeast,31:53 31:53,-,7,2016
,,+ - 29:23:23,18.0,18,BMC Racing Team,32:16 32:16,-,7,2016
,,+ - 29:23:23,19.0,19,Gazprom-RusVelo,33:41 33:41,-,7,2016
,,+ - 29:23:23,20.0,20,IAM Cycling,43:52 43:52,-,7,2016
,,+ - 29:23:23,21.0,21,Nippo - Vini Fantini,54:58 54:58,-,7,2016
,,+ - 29:23:23,22.0,22,FDJ,1:03:37 1:03:37,-,7,2016
,,+ - 33:39:14,2.0,1,Etixx - Quick Step,101:01:10 101:01:10,\u25b21,8,2016
,,+ - 33:39:14,1.0,2,Astana Pro Team,0:13 0:13,\u25bc1,8,2016
,,+ - 33:39:14,4.0,3,Cannondale Pro Cycling Team,0:44 0:44,\u25b21,8,2016
,,+ - 33:39:14,6.0,4,Movistar Team,- :58:13 - :58:13,\u25b22,8,2016
,,+ - 33:39:14,5.0,5,Team Katusha,2:49 2:49,-,8,2016
,,+ - 33:39:14,3.0,6,Team Sky,4:06 4:06,\u25bc3,8,2016
,,+ - 33:39:14,10.0,7,AG2R La Mondiale,4:45 4:45,\u25b23,8,2016
,,+ - 33:39:14,7.0,8,Team Dimension Data,4:51 4:51,\u25bc1,8,2016
,,+ - 33:39:14,9.0,9,Tinkoff,- :52:07 - :52:07,-,8,2016
,,+ - 33:39:14,11.0,10,Team Giant - Alpecin,13:58 13:58,\u25b21,8,2016
,,+ - 33:39:14,12.0,11,Lampre - Merida,17:46 17:46,\u25b21,8,2016
,,+ - 33:39:14,13.0,12,Orica GreenEDGE,- :40:35 - :40:35,\u25b21,8,2016
,,+ - 33:39:14,8.0,13,Bardiani - CSF,25:08 25:08,\u25bc5,8,2016
,,+ - 33:39:14,15.0,14,Team LottoNL-Jumbo,- :31:52 - :31:52,\u25b21,8,2016
,,+ - 33:39:14,14.0,15,Trek - Segafredo,29:09 29:09,\u25bc1,8,2016
,,+ - 33:39:14,16.0,16,Lotto Soudal,37:27 37:27,-,8,2016
,,+ - 33:39:14,18.0,17,BMC Racing Team,44:26 44:26,\u25b21,8,2016
,,+ - 33:39:14,17.0,18,Wilier - Southeast,54:40 54:40,\u25bc1,8,2016
,,+ - 33:39:14,19.0,19,Gazprom-RusVelo,56:35 56:35,-,8,2016
,,+ - 33:39:14,20.0,20,IAM Cycling,1:06:02 1:06:02,-,8,2016
,,+ - 33:39:14,21.0,21,Nippo - Vini Fantini,1:21:10 1:21:10,-,8,2016
,,+ - 33:39:14,22.0,22,FDJ,43:14 43:14,-,8,2016
,,+ - 34:33:04,1.0,1,Etixx - Quick Step,103:41:02 103:41:02,-,9,2016
,,+ - 34:33:04,4.0,2,Movistar Team,2:49 2:49,\u25b22,9,2016
,,+ - 34:33:04,2.0,3,Astana Pro Team,4:13 4:13,\u25bc1,9,2016
,,+ - 34:33:04,5.0,4,Team Katusha,5:14 5:14,\u25b21,9,2016
,,+ - 34:33:04,7.0,5,AG2R La Mondiale,8:36 8:36,\u25b22,9,2016
,,+ - 34:33:04,6.0,6,Team Sky,9:08 9:08,-,9,2016
,,+ - 34:33:04,3.0,7,Cannondale Pro Cycling Team,10:30 10:30,\u25bc4,9,2016
,,+ - 34:33:04,9.0,8,Tinkoff,11:52 11:52,\u25b21,9,2016
,,+ - 34:33:04,8.0,9,Team Dimension Data,14:10 14:10,\u25bc1,9,2016
,,+ - 34:33:04,10.0,10,Team Giant - Alpecin,15:55 15:55,-,9,2016
,,+ - 34:33:04,12.0,11,Orica GreenEDGE,23:45 23:45,\u25b21,9,2016
,,+ - 34:33:04,11.0,12,Lampre - Merida,25:43 25:43,\u25bc1,9,2016
,,+ - 34:33:04,14.0,13,Team LottoNL-Jumbo,25:55 25:55,\u25b21,9,2016
,,+ - 34:33:04,15.0,14,Trek - Segafredo,31:23 31:23,\u25b21,9,2016
,,+ - 34:33:04,13.0,15,Bardiani - CSF,33:34 33:34,\u25bc2,9,2016
,,+ - 34:33:04,16.0,16,Lotto Soudal,43:32 43:32,-,9,2016
,,+ - 34:33:04,17.0,17,BMC Racing Team,50:36 50:36,-,9,2016
,,+ - 34:33:04,19.0,18,Gazprom-RusVelo,1:01:46 1:01:46,\u25b21,9,2016
,,+ - 34:33:04,20.0,19,IAM Cycling,1:04:25 1:04:25,\u25b21,9,2016
,,+ - 34:33:04,18.0,20,Wilier - Southeast,1:04:30 1:04:30,\u25bc2,9,2016
,,+ - 34:33:04,21.0,21,Nippo - Vini Fantini,1:30:57 1:30:57,-,9,2016
,,+ - 34:33:04,22.0,22,FDJ,1:49:38 1:49:38,-,9,2016
,,,1.0,1,Etixx - Quick Step,,-,10,2016
,,,13.0,2,Team LottoNL-Jumbo,,\u25b211,10,2016
,,,16.0,3,Lotto Soudal,,\u25b213,10,2016
,,,10.0,4,Team Giant - Alpecin,,\u25b26,10,2016
,,,15.0,5,Bardiani - CSF,,\u25b210,10,2016
,,,12.0,6,Lampre - Merida,,\u25b26,10,2016
,,,4.0,7,Team Katusha,,\u25bc3,10,2016
,,,2.0,8,Movistar Team,,\u25bc6,10,2016
,,,17.0,9,BMC Racing Team,,\u25b28,10,2016
,,,14.0,10,Trek - Segafredo,,\u25b24,10,2016
,,,22.0,11,FDJ,,\u25b211,10,2016
,,,19.0,12,IAM Cycling,,\u25b27,10,2016
,,,9.0,13,Team Dimension Data,,\u25bc4,10,2016
,,,11.0,14,Orica GreenEDGE,,\u25bc3,10,2016
,,,7.0,15,Cannondale Pro Cycling Team,,\u25bc8,10,2016
,,,5.0,16,AG2R La Mondiale,,\u25bc11,10,2016
,,,8.0,17,Tinkoff,,\u25bc9,10,2016
,,,6.0,18,Team Sky,,\u25bc12,10,2016
,,,3.0,19,Astana Pro Team,,\u25bc16,10,2016
,,,20.0,20,Wilier - Southeast,,-,10,2016
,,,21.0,21,Nippo - Vini Fantini,,-,10,2016
,,,18.0,22,Gazprom-RusVelo,,\u25bc4,10,2016
,,+ - 45:16:20,8.0,1,Movistar Team,135:54:01 135:54:01,\u25b27,11,2016
,,+ - 45:16:20,1.0,2,Etixx - Quick Step,2:07 2:07,\u25bc1,11,2016
,,+ - 45:16:20,19.0,3,Astana Pro Team,5:52 5:52,\u25b216,11,2016
,,+ - 45:16:20,7.0,4,Team Katusha,9:28 9:28,\u25b23,11,2016
,,+ - 45:16:20,15.0,5,Cannondale Pro Cycling Team,10:28 10:28,\u25b210,11,2016
,,+ - 45:16:20,17.0,6,Tinkoff,10:58 10:58,\u25b211,11,2016
,,+ - 45:16:20,16.0,7,AG2R La Mondiale,13:11 13:11,\u25b29,11,2016
,,+ - 45:16:20,6.0,8,Lampre - Merida,30:15 30:15,\u25bc2,11,2016
,,+ - 45:16:20,13.0,9,Team Dimension Data,31:06 31:06,\u25b24,11,2016
,,+ - 45:16:20,18.0,10,Team Sky,31:22 31:22,\u25b28,11,2016
,,+ - 45:16:20,2.0,11,Team LottoNL-Jumbo,43:25 43:25,\u25bc9,11,2016
,,+ - 45:16:20,10.0,12,Trek - Segafredo,43:34 43:34,\u25bc2,11,2016
,,+ - 45:16:20,4.0,13,Team Giant - Alpecin,51:26 51:26,\u25bc9,11,2016
,,+ - 45:16:20,5.0,14,Bardiani - CSF,52:32 52:32,\u25bc9,11,2016
,,+ - 45:16:20,14.0,15,Orica GreenEDGE,55:23 55:23,\u25bc1,11,2016
,,+ - 45:16:20,3.0,16,Lotto Soudal,1:02:57 1:02:57,\u25bc13,11,2016
,,+ - 45:16:20,9.0,17,BMC Racing Team,1:13:44 1:13:44,\u25bc8,11,2016
,,+ - 45:16:20,22.0,18,Gazprom-RusVelo,1:33:03 1:33:03,\u25b24,11,2016
,,+ - 45:16:20,12.0,19,IAM Cycling,2:04:54 2:04:54,\u25bc7,11,2016
,,+ - 45:16:20,20.0,20,Wilier - Southeast,2:15:16 2:15:16,-,11,2016
,,+ - 45:16:20,21.0,21,Nippo - Vini Fantini,2:25:43 2:25:43,-,11,2016
,,+ - 45:16:20,11.0,22,FDJ,4:25:51 4:25:51,\u25bc11,11,2016
,,+ - 49:32:20,1.0,1,Movistar Team,148:42:01 148:42:01,-,12,2016
,,+ - 49:32:20,2.0,2,Etixx - Quick Step,2:07 2:07,-,12,2016
,,+ - 49:32:20,3.0,3,Astana Pro Team,5:52 5:52,-,12,2016
,,+ - 49:32:20,4.0,4,Team Katusha,9:28 9:28,-,12,2016
,,+ - 49:32:20,5.0,5,Cannondale Pro Cycling Team,10:28 10:28,-,12,2016
,,+ - 49:32:20,6.0,6,Tinkoff,10:58 10:58,-,12,2016
,,+ - 49:32:20,7.0,7,AG2R La Mondiale,13:11 13:11,-,12,2016
,,+ - 49:32:20,8.0,8,Lampre - Merida,30:15 30:15,-,12,2016
,,+ - 49:32:20,9.0,9,Team Dimension Data,31:06 31:06,-,12,2016
,,+ - 49:32:20,10.0,10,Team Sky,31:22 31:22,-,12,2016
,,+ - 49:32:20,11.0,11,Team LottoNL-Jumbo,43:25 43:25,-,12,2016
,,+ - 49:32:20,12.0,12,Trek - Segafredo,43:34 43:34,-,12,2016
,,+ - 49:32:20,13.0,13,Team Giant - Alpecin,51:26 51:26,-,12,2016
,,+ - 49:32:20,14.0,14,Bardiani - CSF,52:32 52:32,-,12,2016
,,+ - 49:32:20,15.0,15,Orica GreenEDGE,55:23 55:23,-,12,2016
,,+ - 49:32:20,16.0,16,Lotto Soudal,1:02:57 1:02:57,-,12,2016
,,+ - 49:32:20,17.0,17,BMC Racing Team,1:13:44 1:13:44,-,12,2016
,,+ - 49:32:20,18.0,18,Gazprom-RusVelo,1:33:03 1:33:03,-,12,2016
,,+ - 49:32:20,19.0,19,IAM Cycling,2:04:54 2:04:54,-,12,2016
,,+ - 49:32:20,20.0,20,Wilier - Southeast,2:15:16 2:15:16,-,12,2016
,,+ - 49:32:20,21.0,21,Nippo - Vini Fantini,2:25:43 2:25:43,-,12,2016
,,+ - 49:32:20,22.0,22,FDJ,4:25:51 4:25:51,-,12,2016
,,+ - 54:05:50,1.0,1,Movistar Team,162:20:45 162:20:45,-,13,2016
,,+ - 54:05:50,3.0,2,Astana Pro Team,7:16 7:16,\u25b21,13,2016
,,+ - 54:05:50,5.0,3,Cannondale Pro Cycling Team,11:52 11:52,\u25b22,13,2016
,,+ - 54:05:50,7.0,4,AG2R La Mondiale,14:35 14:35,\u25b23,13,2016
,,+ - 54:05:50,2.0,5,Etixx - Quick Step,24:56 24:56,\u25bc3,13,2016
,,+ - 54:05:50,6.0,6,Tinkoff,30:24 30:24,-,13,2016
,,+ - 54:05:50,4.0,7,Team Katusha,35:00 35:00,\u25bc3,13,2016
,,+ - 54:05:50,10.0,8,Team Sky,40:21 40:21,\u25b22,13,2016
,,+ - 54:05:50,9.0,9,Team Dimension Data,49:21 49:21,-,13,2016
,,+ - 54:05:50,8.0,10,Lampre - Merida,59:57 59:57,\u25bc2,13,2016
,,+ - 54:05:50,11.0,11,Team LottoNL-Jumbo,1:08:07 1:08:07,-,13,2016
,,+ - 54:05:50,12.0,12,Trek - Segafredo,1:17:59 1:17:59,-,13,2016
,,+ - 54:05:50,15.0,13,Orica GreenEDGE,1:33:41 1:33:41,\u25b22,13,2016
,,+ - 54:05:50,17.0,14,BMC Racing Team,1:47:48 1:47:48,\u25b23,13,2016
,,+ - 54:05:50,13.0,15,Team Giant - Alpecin,1:52:43 1:52:43,\u25bc2,13,2016
,,+ - 54:05:50,16.0,16,Lotto Soudal,1:58:19 1:58:19,-,13,2016
,,+ - 54:05:50,14.0,17,Bardiani - CSF,1:59:41 1:59:41,\u25bc3,13,2016
,,+ - 54:05:50,18.0,18,Gazprom-RusVelo,2:06:31 2:06:31,-,13,2016
,,+ - 54:05:50,21.0,19,Nippo - Vini Fantini,3:07:18 3:07:18,\u25b22,13,2016
,,+ - 54:05:50,19.0,20,IAM Cycling,3:08:20 3:08:20,\u25bc1,13,2016
,,+ - 54:05:50,20.0,21,Wilier - Southeast,3:08:52 3:08:52,\u25bc1,13,2016
,,+ - 54:05:50,22.0,22,FDJ,5:53:21 5:53:21,-,13,2016
,,+ - 60:12:43,2.0,1,Astana Pro Team,180:53:26 180:53:26,\u25b21,14,2016
,,+ - 60:12:43,1.0,2,Movistar Team,4:51 4:51,\u25bc1,14,2016
,,+ - 60:12:43,3.0,3,Cannondale Pro Cycling Team,16:54 16:54,-,14,2016
,,+ - 60:12:43,4.0,4,AG2R La Mondiale,20:30 20:30,-,14,2016
,,+ - 60:12:43,5.0,5,Etixx - Quick Step,40:16 40:16,-,14,2016
,,+ - 60:12:43,8.0,6,Team Sky,42:15 42:15,\u25b22,14,2016
,,+ - 60:12:43,6.0,7,Tinkoff,47:42 47:42,\u25bc1,14,2016
,,+ - 60:12:43,7.0,8,Team Katusha,56:10 56:10,\u25bc1,14,2016
,,+ - 60:12:43,9.0,9,Team Dimension Data,1:19:17 1:19:17,-,14,2016
,,+ - 60:12:43,11.0,10,Team LottoNL-Jumbo,1:23:18 1:23:18,\u25b21,14,2016
,,+ - 60:12:43,13.0,11,Orica GreenEDGE,1:54:20 1:54:20,\u25b22,14,2016
,,+ - 60:12:43,14.0,12,BMC Racing Team,2:11:28 2:11:28,\u25b22,14,2016
,,+ - 60:12:43,10.0,13,Lampre - Merida,2:20:04 2:20:04,\u25bc3,14,2016
,,+ - 60:12:43,12.0,14,Trek - Segafredo,2:22:28 2:22:28,\u25bc2,14,2016
,,+ - 60:12:43,15.0,15,Team Giant - Alpecin,2:34:41 2:34:41,-,14,2016
,,+ - 60:12:43,17.0,16,Bardiani - CSF,2:35:22 2:35:22,\u25b21,14,2016
,,+ - 60:12:43,16.0,17,Lotto Soudal,2:52:18 2:52:18,\u25bc1,14,2016
,,+ - 60:12:43,18.0,18,Gazprom-RusVelo,3:21:10 3:21:10,-,14,2016
,,+ - 60:12:43,20.0,19,IAM Cycling,3:51:39 3:51:39,\u25b21,14,2016
,,+ - 60:12:43,21.0,20,Wilier - Southeast,4:12:59 4:12:59,\u25b21,14,2016
,,+ - 60:12:43,19.0,21,Nippo - Vini Fantini,4:32:51 4:32:51,\u25bc2,14,2016
,,+ - 60:12:43,22.0,22,FDJ,7:24:32 7:24:32,-,14,2016
,,+ - 60:41:22,1.0,1,Astana Pro Team,182:23:30 182:23:30,-,15,2016
,,+ - 60:41:22,2.0,2,Movistar Team,4:40 4:40,-,15,2016
,,+ - 60:41:22,3.0,3,Cannondale Pro Cycling Team,19:05 19:05,-,15,2016
,,+ - 60:41:22,4.0,4,AG2R La Mondiale,24:04 24:04,-,15,2016
,,+ - 60:41:22,5.0,5,Etixx - Quick Step,41:23 41:23,-,15,2016
,,+ - 60:41:22,6.0,6,Team Sky,43:01 43:01,-,15,2016
,,+ - 60:41:22,7.0,7,Tinkoff,52:10 52:10,-,15,2016
