Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
24,204,172.0,+24:02,,,Dumoulin Samuel,28,AG2R Pr\xe9voyance,",, 2:09",,1,2005
24,186,173.0,+24:03,,,Iglinskiy Maxim,29,Domina Vacanze,2:10 2:10,,1,2005
25,155,177.0,+24:11,,,Loosli David,30,Lampre-Caffita,2:18 2:18,,1,2005
24,59,181.0,+24:18,,,Weening Pieter,31,Rabobank ProTeam,2:25 2:25,,1,2005
24,189,187.0,+24:35,,,Vanotti Alessandro,32,Domina Vacanze,2:42 2:42,,1,2005
24,71,7.0,+8:49:33,,1.0,Cancellara Fabian,1,Fassa Bortolo,8:49:33 8:49:33,-,2,2005
24,37,9.0,+8:49:36,,2.0,Karpets Vladimir,2,Illes Balears - Caisse d'Epargne,0:03 0:03,-,2,2005
24,131,13.0,+8:49:40,,6.0,Boonen Tom,3,Quickstep - Innergetic,0:07 0:07,\u25b23,2,2005
25,7,18.0,+8:49:49,,3.0,Popovych Yaroslav,4,Discovery Channel,0:16 0:16,\u25bc1,2,2005
21,97,34.0,+8:50:10,,4.0,Sanchez Luis Leon,5,Liberty Seguros - W\xfcrth Team,0:37 0:37,\u25bc1,2,2005
21,185,39.0,+8:50:17,,5.0,Grivko Andrei,6,Domina Vacanze,0:44 0:44,\u25bc1,2,2005
22,93,48.0,+8:50:28,,7.0,Contador Alberto,7,Liberty Seguros - W\xfcrth Team,0:55 0:55,-,2,2005
23,74,50.0,+8:50:31,,8.0,Facci Mauro,8,Fassa Bortolo,0:58 0:58,-,2,2005
21,177,60.0,+8:50:37,,9.0,L\xf6fkvist Thomas,9,Fran\xe7aise des Jeux,1:04 1:04,-,2,2005
24,175,64.0,+8:50:39,,10.0,Eisel Bernhard,10,Fran\xe7aise des Jeux,1:06 1:06,-,2,2005
24,56,67.0,+8:50:42,,11.0,Posthuma Joost,11,Rabobank ProTeam,1:09 1:09,-,2,2005
25,108,68.0,+8:50:43,,12.0,Kashechkin Andrey,12,Cr\xe9dit Agricole,1:10 1:10,-,2,2005
25,38,81.0,+8:50:55,,14.0,Valverde Alejandro,13,Illes Balears - Caisse d'Epargne,1:22 1:22,\u25b21,2,2005
25,167,85.0,+8:50:59,,16.0,Wegmann Fabian,14,Gerolsteiner,1:26 1:26,\u25b22,2,2005
24,136,95.0,+8:51:02,,15.0,Sinkewitz Patrik,15,Quickstep - Innergetic,1:29 1:29,-,2,2005
24,112,110.0,+8:51:09,,13.0,Albasini Michael,16,Liquigas,1:36 1:36,\u25bc3,2,2005
24,179,113.0,+8:51:11,,17.0,Mourey Francis,17,Fran\xe7aise des Jeux,1:38 1:38,-,2,2005
25,85,114.0,+8:51:12,,18.0,G\xf3mez Marchante Jose Angel,18,Saunier Duval - Prodir,1:39 1:39,-,2,2005
25,145,120.0,+8:51:15,,19.0,Geslin Anthony,19,Bouygues Telecom,1:42 1:42,-,2,2005
24,94,125.0,+8:51:15,,20.0,Davis Allan,20,Liberty Seguros - W\xfcrth Team,",, 1:42",-,2,2005
25,147,127.0,+8:51:16,,21.0,Pineau J\xe9rome,21,Bouygues Telecom,1:43 1:43,-,2,2005
24,48,131.0,+8:51:17,,22.0,Vansummeren Johan,22,Davitamon - Lotto,1:44 1:44,-,2,2005
23,148,148.0,+8:51:27,,23.0,Sprick Matthieu,23,Bouygues Telecom,1:54 1:54,-,2,2005
22,176,160.0,+8:51:36,,24.0,Gilbert Philippe,24,Fran\xe7aise des Jeux,2:03 2:03,-,2,2005
25,205,162.0,+8:51:39,,25.0,Gerrans Simon,25,AG2R Pr\xe9voyance,2:06 2:06,-,2,2005
25,33,165.0,+8:51:41,,26.0,Arroyo David,26,Illes Balears - Caisse d'Epargne,2:08 2:08,-,2,2005
22,73,166.0,+8:51:42,,27.0,Corioni Claudio,27,Fassa Bortolo,2:09 2:09,-,2,2005
24,186,168.0,+8:51:43,,29.0,Iglinskiy Maxim,28,Domina Vacanze,2:10 2:10,\u25b21,2,2005
25,155,173.0,+8:51:51,,30.0,Loosli David,29,Lampre-Caffita,2:18 2:18,\u25b21,2,2005
24,59,177.0,+8:51:58,,31.0,Weening Pieter,30,Rabobank ProTeam,2:25 2:25,\u25b21,2,2005
24,204,179.0,+8:52:02,,28.0,Dumoulin Samuel,31,AG2R Pr\xe9voyance,2:29 2:29,\u25bc3,2,2005
24,189,185.0,+8:52:15,,32.0,Vanotti Alessandro,32,Domina Vacanze,2:42 2:42,-,2,2005
24,71,7.0,+8:49:33,,1.0,Cancellara Fabian,1,Fassa Bortolo,8:49:33 8:49:33,-,3,2005
24,37,9.0,+8:49:36,,2.0,Karpets Vladimir,2,Illes Balears - Caisse d'Epargne,0:03 0:03,-,3,2005
24,131,13.0,+8:49:40,,3.0,Boonen Tom,3,Quickstep - Innergetic,0:07 0:07,-,3,2005
25,7,18.0,+8:49:49,,4.0,Popovych Yaroslav,4,Discovery Channel,0:16 0:16,-,3,2005
21,97,34.0,+8:50:10,,5.0,Sanchez Luis Leon,5,Liberty Seguros - W\xfcrth Team,0:37 0:37,-,3,2005
21,185,39.0,+8:50:17,,6.0,Grivko Andrei,6,Domina Vacanze,0:44 0:44,-,3,2005
22,93,48.0,+8:50:28,,7.0,Contador Alberto,7,Liberty Seguros - W\xfcrth Team,0:55 0:55,-,3,2005
23,74,50.0,+8:50:31,,8.0,Facci Mauro,8,Fassa Bortolo,0:58 0:58,-,3,2005
21,177,60.0,+8:50:37,,9.0,L\xf6fkvist Thomas,9,Fran\xe7aise des Jeux,1:04 1:04,-,3,2005
24,175,64.0,+8:50:39,,10.0,Eisel Bernhard,10,Fran\xe7aise des Jeux,1:06 1:06,-,3,2005
24,56,67.0,+8:50:42,,11.0,Posthuma Joost,11,Rabobank ProTeam,1:09 1:09,-,3,2005
25,108,68.0,+8:50:43,,12.0,Kashechkin Andrey,12,Cr\xe9dit Agricole,1:10 1:10,-,3,2005
25,38,81.0,+8:50:55,,13.0,Valverde Alejandro,13,Illes Balears - Caisse d'Epargne,1:22 1:22,-,3,2005
25,167,85.0,+8:50:59,,14.0,Wegmann Fabian,14,Gerolsteiner,1:26 1:26,-,3,2005
24,136,95.0,+8:51:02,,15.0,Sinkewitz Patrik,15,Quickstep - Innergetic,1:29 1:29,-,3,2005
24,112,110.0,+8:51:09,,16.0,Albasini Michael,16,Liquigas,1:36 1:36,-,3,2005
24,179,113.0,+8:51:11,,17.0,Mourey Francis,17,Fran\xe7aise des Jeux,1:38 1:38,-,3,2005
25,85,114.0,+8:51:12,,18.0,G\xf3mez Marchante Jose Angel,18,Saunier Duval - Prodir,1:39 1:39,-,3,2005
25,145,120.0,+8:51:15,,19.0,Geslin Anthony,19,Bouygues Telecom,1:42 1:42,-,3,2005
24,94,125.0,+8:51:15,,20.0,Davis Allan,20,Liberty Seguros - W\xfcrth Team,",, 1:42",-,3,2005
25,147,127.0,+8:51:16,,21.0,Pineau J\xe9rome,21,Bouygues Telecom,1:43 1:43,-,3,2005
24,48,131.0,+8:51:17,,22.0,Vansummeren Johan,22,Davitamon - Lotto,1:44 1:44,-,3,2005
23,148,148.0,+8:51:27,,23.0,Sprick Matthieu,23,Bouygues Telecom,1:54 1:54,-,3,2005
22,176,160.0,+8:51:36,,24.0,Gilbert Philippe,24,Fran\xe7aise des Jeux,2:03 2:03,-,3,2005
25,205,162.0,+8:51:39,,25.0,Gerrans Simon,25,AG2R Pr\xe9voyance,2:06 2:06,-,3,2005
25,33,165.0,+8:51:41,,26.0,Arroyo David,26,Illes Balears - Caisse d'Epargne,2:08 2:08,-,3,2005
22,73,166.0,+8:51:42,,27.0,Corioni Claudio,27,Fassa Bortolo,2:09 2:09,-,3,2005
24,186,168.0,+8:51:43,,28.0,Iglinskiy Maxim,28,Domina Vacanze,2:10 2:10,-,3,2005
25,155,173.0,+8:51:51,,29.0,Loosli David,29,Lampre-Caffita,2:18 2:18,-,3,2005
24,59,177.0,+8:51:58,,30.0,Weening Pieter,30,Rabobank ProTeam,2:25 2:25,-,3,2005
24,204,179.0,+8:52:02,,31.0,Dumoulin Samuel,31,AG2R Pr\xe9voyance,2:29 2:29,-,3,2005
24,189,185.0,+8:52:15,,32.0,Vanotti Alessandro,32,Domina Vacanze,2:42 2:42,-,3,2005
34,53,,,6.0,1.0,Dekker Erik,1,Rabobank ProTeam,,-,4,2005
26,149,,,5.0,2.0,Voeckler Thomas,2,Bouygues Telecom,,-,4,2005
26,82,,,4.0,3.0,Bertogliati Rubens,3,Saunier Duval - Prodir,,-,4,2005
25,167,,,3.0,4.0,Wegmann Fabian,4,Gerolsteiner,,-,4,2005
30,83,,,2.0,5.0,Ca\xf1ada David,5,Saunier Duval - Prodir,,-,4,2005
26,208,,,2.0,6.0,Portal Nicolas,6,AG2R Pr\xe9voyance,,-,4,2005
37,143,,,1.0,7.0,Brochard Laurent,7,Bouygues Telecom,,-,4,2005
26,203,,,1.0,8.0,Calzati Sylvain,8,AG2R Pr\xe9voyance,,-,4,2005
25,7,6.0,+ 13:46:28,,1.0,Popovych Yaroslav,1,Discovery Channel,13:46:28 13:46:28,-,5,2005
24,37,25.0,+ 13:47:25,,2.0,Karpets Vladimir,2,Illes Balears - Caisse d'Epargne,0:57 0:57,-,5,2005
21,97,26.0,+ 13:47:29,,3.0,Sanchez Luis Leon,3,Liberty Seguros - W\xfcrth Team,1:01 1:01,-,5,2005
24,71,29.0,+ 13:47:42,,4.0,Cancellara Fabian,4,Fassa Bortolo,1:14 1:14,-,5,2005
22,93,32.0,+ 13:47:47,,5.0,Contador Alberto,5,Liberty Seguros - W\xfcrth Team,1:19 1:19,-,5,2005
24,131,41.0,+ 13:48:21,,8.0,Boonen Tom,6,Quickstep - Innergetic,1:53 1:53,\u25b22,5,2005
25,108,42.0,+ 13:48:22,,6.0,Kashechkin Andrey,7,Cr\xe9dit Agricole,1:54 1:54,\u25bc1,5,2005
24,94,47.0,+ 13:48:34,,7.0,Davis Allan,8,Liberty Seguros - W\xfcrth Team,2:06 2:06,\u25bc1,5,2005
23,74,52.0,+ 13:48:40,,9.0,Facci Mauro,9,Fassa Bortolo,2:12 2:12,-,5,2005
25,38,55.0,+ 13:48:44,,10.0,Valverde Alejandro,10,Illes Balears - Caisse d'Epargne,2:16 2:16,-,5,2005
25,167,62.0,+ 13:48:58,,11.0,Wegmann Fabian,11,Gerolsteiner,2:30 2:30,-,5,2005
21,185,66.0,+ 13:49:06,,12.0,Grivko Andrei,12,Domina Vacanze,2:38 2:38,-,5,2005
24,56,77.0,+ 13:49:21,,13.0,Posthuma Joost,13,Rabobank ProTeam,2:53 2:53,-,5,2005
24,112,81.0,+ 13:49:28,,14.0,Albasini Michael,14,Liquigas,3:00 3:00,-,5,2005
24,48,88.0,+ 13:49:46,,15.0,Vansummeren Johan,15,Davitamon - Lotto,3:18 3:18,-,5,2005
22,73,92.0,+ 13:49:51,,16.0,Corioni Claudio,16,Fassa Bortolo,3:23 3:23,-,5,2005
24,136,96.0,+ 13:50:01,,17.0,Sinkewitz Patrik,17,Quickstep - Innergetic,3:33 3:33,-,5,2005
21,177,101.0,+ 13:50:06,,18.0,L\xf6fkvist Thomas,18,Fran\xe7aise des Jeux,3:38 3:38,-,5,2005
24,175,109.0,+ 13:50:18,,19.0,Eisel Bernhard,19,Fran\xe7aise des Jeux,3:50 3:50,-,5,2005
25,145,112.0,+ 13:50:24,,20.0,Geslin Anthony,20,Bouygues Telecom,3:56 3:56,-,5,2005
25,147,115.0,+ 13:50:25,,21.0,Pineau J\xe9rome,21,Bouygues Telecom,3:57 3:57,-,5,2005
24,186,123.0,+ 13:50:32,,22.0,Iglinskiy Maxim,22,Domina Vacanze,4:04 4:04,-,5,2005
24,59,130.0,+ 13:50:37,,23.0,Weening Pieter,23,Rabobank ProTeam,4:09 4:09,-,5,2005
25,85,135.0,+ 13:50:46,,24.0,G\xf3mez Marchante Jose Angel,24,Saunier Duval - Prodir,4:18 4:18,-,5,2005
23,176,150.0,+ 13:51:05,,25.0,Gilbert Philippe,25,Fran\xe7aise des Jeux,4:37 4:37,-,5,2005
25,155,153.0,+ 13:51:10,,26.0,Loosli David,26,Lampre-Caffita,4:42 4:42,-,5,2005
25,205,158.0,+ 13:51:18,,27.0,Gerrans Simon,27,AG2R Pr\xe9voyance,4:50 4:50,-,5,2005
24,204,160.0,+ 13:51:41,,28.0,Dumoulin Samuel,28,AG2R Pr\xe9voyance,5:13 5:13,-,5,2005
24,179,166.0,+ 13:52:41,,29.0,Mourey Francis,29,Fran\xe7aise des Jeux,6:13 6:13,-,5,2005
25,33,174.0,+ 13:54:06,,30.0,Arroyo David,30,Illes Balears - Caisse d'Epargne,7:38 7:38,-,5,2005
23,148,183.0,+ 13:56:09,,31.0,Sprick Matthieu,31,Bouygues Telecom,9:41 9:41,-,5,2005
24,189,186.0,+ 13:57:34,,32.0,Vanotti Alessandro,32,Domina Vacanze,11:06 11:06,-,5,2005
25,7,7.0,+ 17:59:27,,1.0,Popovych Yaroslav,1,Discovery Channel,17:59:27 17:59:27,-,6,2005
24,37,22.0,+ 18:00:24,,2.0,Karpets Vladimir,2,Illes Balears - Caisse d'Epargne,0:57 0:57,-,6,2005
24,71,25.0,+ 18:00:41,,4.0,Cancellara Fabian,3,Fassa Bortolo,1:14 1:14,\u25b21,6,2005
22,93,27.0,+ 18:00:46,,5.0,Contador Alberto,4,Liberty Seguros - W\xfcrth Team,1:19 1:19,\u25b21,6,2005
24,131,37.0,+ 18:01:20,,6.0,Boonen Tom,5,Quickstep - Innergetic,1:53 1:53,\u25b21,6,2005
25,108,38.0,+ 18:01:21,,7.0,Kashechkin Andrey,6,Cr\xe9dit Agricole,1:54 1:54,\u25b21,6,2005
24,94,43.0,+ 18:01:33,,8.0,Davis Allan,7,Liberty Seguros - W\xfcrth Team,2:06 2:06,\u25b21,6,2005
25,38,47.0,+ 18:01:43,,10.0,Valverde Alejandro,8,Illes Balears - Caisse d'Epargne,2:16 2:16,\u25b22,6,2005
25,167,53.0,+ 18:01:57,,11.0,Wegmann Fabian,9,Gerolsteiner,2:30 2:30,\u25b22,6,2005
21,185,57.0,+ 18:02:05,,12.0,Grivko Andrei,10,Domina Vacanze,2:38 2:38,\u25b22,6,2005
24,56,66.0,+ 18:02:20,,13.0,Posthuma Joost,11,Rabobank ProTeam,2:53 2:53,\u25b22,6,2005
24,136,78.0,+ 18:03:00,,17.0,Sinkewitz Patrik,12,Quickstep - Innergetic,3:33 3:33,\u25b25,6,2005
21,177,82.0,+ 18:03:05,,18.0,L\xf6fkvist Thomas,13,Fran\xe7aise des Jeux,3:38 3:38,\u25b25,6,2005
21,97,85.0,+ 18:03:15,,3.0,Sanchez Luis Leon,14,Liberty Seguros - W\xfcrth Team,3:48 3:48,\u25bc11,6,2005
24,175,86.0,+ 18:03:17,,19.0,Eisel Bernhard,15,Fran\xe7aise des Jeux,3:50 3:50,\u25b24,6,2005
25,145,89.0,+ 18:03:23,,20.0,Geslin Anthony,16,Bouygues Telecom,3:56 3:56,\u25b24,6,2005
25,147,91.0,+ 18:03:24,,21.0,Pineau J\xe9rome,17,Bouygues Telecom,3:57 3:57,\u25b24,6,2005
24,186,96.0,+ 18:03:31,,22.0,Iglinskiy Maxim,18,Domina Vacanze,4:04 4:04,\u25b24,6,2005
24,59,102.0,+ 18:03:36,,23.0,Weening Pieter,19,Rabobank ProTeam,4:09 4:09,\u25b24,6,2005
25,85,107.0,+ 18:03:45,,24.0,G\xf3mez Marchante Jose Angel,20,Saunier Duval - Prodir,4:18 4:18,\u25b24,6,2005
23,176,114.0,+ 18:04:04,,25.0,Gilbert Philippe,21,Fran\xe7aise des Jeux,4:37 4:37,\u25b24,6,2005
25,155,117.0,+ 18:04:09,,26.0,Loosli David,22,Lampre-Caffita,4:42 4:42,\u25b24,6,2005
23,74,129.0,+ 18:05:29,,9.0,Facci Mauro,23,Fassa Bortolo,6:02 6:02,\u25bc14,6,2005
24,112,142.0,+ 18:07:18,,14.0,Albasini Michael,24,Liquigas,7:51 7:51,\u25bc10,6,2005
25,205,155.0,+ 18:08:07,,27.0,Gerrans Simon,25,AG2R Pr\xe9voyance,8:40 8:40,\u25b22,6,2005
24,204,160.0,+ 18:08:30,,28.0,Dumoulin Samuel,26,AG2R Pr\xe9voyance,9:03 9:03,\u25b22,6,2005
24,179,165.0,+ 18:09:30,,29.0,Mourey Francis,27,Fran\xe7aise des Jeux,10:03 10:03,\u25b22,6,2005
25,33,168.0,+ 18:09:52,,30.0,Arroyo David,28,Illes Balears - Caisse d'Epargne,10:25 10:25,\u25b22,6,2005
24,48,170.0,+ 18:10:24,,15.0,Vansummeren Johan,29,Davitamon - Lotto,10:57 10:57,\u25bc14,6,2005
23,148,180.0,+ 18:12:58,,31.0,Sprick Matthieu,30,Bouygues Telecom,13:31 13:31,\u25b21,6,2005
24,189,183.0,+ 18:14:23,,32.0,Vanotti Alessandro,31,Domina Vacanze,14:56 14:56,\u25b21,6,2005
25,7,7.0,+ 23:03:12,,1.0,Popovych Yaroslav,1,Discovery Channel,23:03:12 23:03:12,-,7,2005
24,37,22.0,+ 23:04:09,,2.0,Karpets Vladimir,2,Illes Balears - Caisse d'Epargne,0:57 0:57,-,7,2005
24,71,25.0,+ 23:04:26,,3.0,Cancellara Fabian,3,Fassa Bortolo,1:14 1:14,-,7,2005
22,93,27.0,+ 23:04:31,,4.0,Contador Alberto,4,Liberty Seguros - W\xfcrth Team,1:19 1:19,-,7,2005
24,131,34.0,+ 23:04:57,,5.0,Boonen Tom,5,Quickstep - Innergetic,1:45 1:45,-,7,2005
25,108,38.0,+ 23:05:06,,6.0,Kashechkin Andrey,6,Cr\xe9dit Agricole,1:54 1:54,-,7,2005
24,94,43.0,+ 23:05:18,,7.0,Davis Allan,7,Liberty Seguros - W\xfcrth Team,2:06 2:06,-,7,2005
25,38,49.0,+ 23:05:28,,8.0,Valverde Alejandro,8,Illes Balears - Caisse d'Epargne,2:16 2:16,-,7,2005
25,167,51.0,+ 23:05:30,,9.0,Wegmann Fabian,9,Gerolsteiner,2:18 2:18,-,7,2005
21,185,56.0,+ 23:05:50,,10.0,Grivko Andrei,10,Domina Vacanze,2:38 2:38,-,7,2005
24,56,65.0,+ 23:06:05,,11.0,Posthuma Joost,11,Rabobank ProTeam,2:53 2:53,-,7,2005
24,136,77.0,+ 23:06:45,,12.0,Sinkewitz Patrik,12,Quickstep - Innergetic,3:33 3:33,-,7,2005
21,177,81.0,+ 23:06:50,,13.0,L\xf6fkvist Thomas,13,Fran\xe7aise des Jeux,3:38 3:38,-,7,2005
24,175,83.0,+ 23:06:54,,15.0,Eisel Bernhard,14,Fran\xe7aise des Jeux,3:42 3:42,\u25b21,7,2005
21,97,85.0,+ 23:07:00,,14.0,Sanchez Luis Leon,15,Liberty Seguros - W\xfcrth Team,3:48 3:48,\u25bc1,7,2005
25,145,88.0,+ 23:07:08,,16.0,Geslin Anthony,16,Bouygues Telecom,3:56 3:56,-,7,2005
25,147,90.0,+ 23:07:09,,17.0,Pineau J\xe9rome,17,Bouygues Telecom,3:57 3:57,-,7,2005
24,186,95.0,+ 23:07:16,,18.0,Iglinskiy Maxim,18,Domina Vacanze,4:04 4:04,-,7,2005
24,59,101.0,+ 23:07:21,,19.0,Weening Pieter,19,Rabobank ProTeam,4:09 4:09,-,7,2005
25,85,105.0,+ 23:07:30,,20.0,G\xf3mez Marchante Jose Angel,20,Saunier Duval - Prodir,4:18 4:18,-,7,2005
23,176,112.0,+ 23:07:49,,21.0,Gilbert Philippe,21,Fran\xe7aise des Jeux,4:37 4:37,-,7,2005
25,155,115.0,+ 23:07:54,,22.0,Loosli David,22,Lampre-Caffita,4:42 4:42,-,7,2005
23,74,127.0,+ 23:09:14,,23.0,Facci Mauro,23,Fassa Bortolo,6:02 6:02,-,7,2005
24,112,140.0,+ 23:11:03,,24.0,Albasini Michael,24,Liquigas,7:51 7:51,-,7,2005
25,205,155.0,+ 23:12:02,,25.0,Gerrans Simon,25,AG2R Pr\xe9voyance,8:50 8:50,-,7,2005
24,204,158.0,+ 23:12:15,,26.0,Dumoulin Samuel,26,AG2R Pr\xe9voyance,9:03 9:03,-,7,2005
25,33,164.0,+ 23:13:37,,28.0,Arroyo David,27,Illes Balears - Caisse d'Epargne,10:25 10:25,\u25b21,7,2005
24,179,166.0,+ 23:13:41,,27.0,Mourey Francis,28,Fran\xe7aise des Jeux,10:29 10:29,\u25bc1,7,2005
24,48,167.0,+ 23:14:09,,29.0,Vansummeren Johan,29,Davitamon - Lotto,10:57 10:57,-,7,2005
23,148,178.0,+ 23:16:43,,30.0,Sprick Matthieu,30,Bouygues Telecom,13:31 13:31,-,7,2005
24,189,182.0,+ 23:18:08,,31.0,Vanotti Alessandro,31,Domina Vacanze,14:56 14:56,-,7,2005
24,37,11.0,+ 28:08:30,,2.0,Karpets Vladimir,1,Illes Balears - Caisse d'Epargne,28:08:30 28:08:30,\u25b21,8,2005
25,7,12.0,+ 28:08:31,,1.0,Popovych Yaroslav,2,Discovery Channel,0:01 0:01,\u25bc1,8,2005
25,38,23.0,+ 28:09:41,,8.0,Valverde Alejandro,3,Illes Balears - Caisse d'Epargne,1:11 1:11,\u25b25,8,2005
22,93,25.0,+ 28:09:50,,4.0,Contador Alberto,4,Liberty Seguros - W\xfcrth Team,1:20 1:20,-,8,2005
25,108,33.0,+ 28:10:23,,6.0,Kashechkin Andrey,5,Cr\xe9dit Agricole,1:53 1:53,\u25b21,8,2005
24,59,41.0,+ 28:10:55,,19.0,Weening Pieter,6,Rabobank ProTeam,2:25 2:25,\u25b213,8,2005
24,136,51.0,+ 28:12:04,,12.0,Sinkewitz Patrik,7,Quickstep - Innergetic,3:34 3:34,\u25b25,8,2005
25,147,57.0,+ 28:12:28,,17.0,Pineau J\xe9rome,8,Bouygues Telecom,3:58 3:58,\u25b29,8,2005
24,186,59.0,+ 28:12:35,,18.0,Iglinskiy Maxim,9,Domina Vacanze,4:05 4:05,\u25b29,8,2005
25,85,64.0,+ 28:12:49,,20.0,G\xf3mez Marchante Jose Angel,10,Saunier Duval - Prodir,4:19 4:19,\u25b210,8,2005
24,56,65.0,+ 28:12:56,,11.0,Posthuma Joost,11,Rabobank ProTeam,4:26 4:26,-,8,2005
23,176,77.0,+ 28:14:40,,21.0,Gilbert Philippe,12,Fran\xe7aise des Jeux,6:10 6:10,\u25b29,8,2005
25,155,78.0,+ 28:14:45,,22.0,Loosli David,13,Lampre-Caffita,6:15 6:15,\u25b29,8,2005
21,185,80.0,+ 28:15:09,,10.0,Grivko Andrei,14,Domina Vacanze,6:39 6:39,\u25bc4,8,2005
21,177,86.0,+ 28:16:27,,13.0,L\xf6fkvist Thomas,15,Fran\xe7aise des Jeux,7:57 7:57,\u25bc2,8,2005
21,97,87.0,+ 28:16:37,,15.0,Sanchez Luis Leon,16,Liberty Seguros - W\xfcrth Team,8:07 8:07,\u25bc1,8,2005
25,145,100.0,+ 28:18:21,,16.0,Geslin Anthony,17,Bouygues Telecom,9:51 9:51,\u25bc1,8,2005
25,33,106.0,+ 28:20:28,,27.0,Arroyo David,18,Illes Balears - Caisse d'Epargne,11:58 11:58,\u25b29,8,2005
24,94,110.0,+ 28:22:11,,7.0,Davis Allan,19,Liberty Seguros - W\xfcrth Team,13:41 13:41,\u25bc12,8,2005
25,167,111.0,+ 28:22:23,,9.0,Wegmann Fabian,20,Gerolsteiner,13:53 13:53,\u25bc11,8,2005
24,71,124.0,+ 28:26:01,,3.0,Cancellara Fabian,21,Fassa Bortolo,17:31 17:31,\u25bc18,8,2005
23,74,125.0,+ 28:26:07,,23.0,Facci Mauro,22,Fassa Bortolo,17:37 17:37,\u25b21,8,2005
24,131,126.0,+ 28:26:32,,5.0,Boonen Tom,23,Quickstep - Innergetic,18:02 18:02,\u25bc18,8,2005
24,175,137.0,+ 28:28:29,,14.0,Eisel Bernhard,24,Fran\xe7aise des Jeux,19:59 19:59,\u25bc10,8,2005
24,112,147.0,+ 28:32:38,,24.0,Albasini Michael,25,Liquigas,24:08 24:08,\u25bc1,8,2005
25,205,157.0,+ 28:33:37,,25.0,Gerrans Simon,26,AG2R Pr\xe9voyance,25:07 25:07,\u25bc1,8,2005
24,204,159.0,+ 28:33:50,,26.0,Dumoulin Samuel,27,AG2R Pr\xe9voyance,25:20 25:20,\u25bc1,8,2005
24,189,162.0,+ 28:35:01,,31.0,Vanotti Alessandro,28,Domina Vacanze,26:31 26:31,\u25b23,8,2005
24,179,164.0,+ 28:35:16,,28.0,Mourey Francis,29,Fran\xe7aise des Jeux,26:46 26:46,\u25bc1,8,2005
24,48,165.0,+ 28:35:44,,29.0,Vansummeren Johan,30,Davitamon - Lotto,27:14 27:14,\u25bc1,8,2005
