Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
23,149,144.0,+2:23,,15.0,Nazon Jean-Patrick,14,La Fran\xe7aise des Jeux,2:23 2:23,\u25b21,2,2000
25,128,148.0,+2:27,,16.0,Moncouti\xe9 David,15,Cofidis,2:27 2:27,\u25b21,2,2000
24,112,172.0,+3:23,,17.0,Klier Andreas,16,Farm Frites,3:23 3:23,\u25b21,2,2000
24,157,176.0,+16:56,,13.0,Mateos perez Rafael,17,Polti,16:56 16:56,\u25bc4,2,2000
23,127,1.0,+0:00,,1.0,Millar David,1,Cofidis,8:43:09 8:43:09,-,3,2000
25,52,5.0,+0:18,,2.0,Ca\xf1ada David,2,O.N.C.E. - Deutsche Bank,0:18 0:18,-,3,2000
21,54,17.0,+0:55,,3.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,3,O.N.C.E. - Deutsche Bank,0:55 0:55,-,3,2000
24,97,20.0,+0:56,,5.0,Pieri Dario,4,Saeco,0:56 0:56,\u25b21,3,2000
24,189,24.0,+0:57,,4.0,Trentin Guido,5,Vini Caldirola - Sidermec,0:57 0:57,\u25bc1,3,2000
24,6,34.0,+1:07,,6.0,Joachim Benoit,6,US Postal Service,1:07 1:07,-,3,2000
25,172,45.0,+1:13,,8.0,B\xe4ckstedt Magnus,7,Cr\xe9dit Agricole,1:13 1:13,\u25b21,3,2000
24,16,57.0,+1:21,,9.0,Mancebo Francisco,8,Banesto,1:21 1:21,\u25b21,3,2000
25,93,83.0,+1:39,,10.0,Commesso Salvatore,9,Saeco,1:39 1:39,\u25b21,3,2000
24,123,85.0,+1:41,,7.0,Lefevre Laurent,10,Cofidis,1:41 1:41,\u25bc3,3,2000
24,46,94.0,+1:52,,11.0,Niermann Grischa,11,Rabobank ProTeam,1:52 1:52,-,3,2000
24,148,100.0,+1:56,,12.0,Montgomery Sven,12,La Fran\xe7aise des Jeux,1:56 1:56,-,3,2000
24,187,129.0,+2:11,,13.0,Klemencic Zoran,13,Vini Caldirola - Sidermec,2:11 2:11,-,3,2000
25,128,145.0,+2:27,,15.0,Moncouti\xe9 David,14,Cofidis,2:27 2:27,\u25b21,3,2000
24,112,168.0,+3:14,,16.0,Klier Andreas,15,Farm Frites,3:14 3:14,\u25b21,3,2000
23,149,173.0,+5:00,,14.0,Nazon Jean-Patrick,16,La Fran\xe7aise des Jeux,5:00 5:00,\u25bc2,3,2000
24,157,177.0,+17:25,,17.0,Mateos perez Rafael,17,Polti,17:25 17:25,-,3,2000
32,109,,,5.0,1.0,W\xfcst Marcel,1,Festina - Lotus,,-,4,2000
33,2,,,3.0,2.0,Andreu Frankie,2,US Postal Service,,-,4,2000
31,199,,,1.0,3.0,Simon Fran\xe7ois,3,Bonjour,,-,4,2000
25,52,2.0,+0:12,,1.0,Ca\xf1ada David,1,O.N.C.E. - Deutsche Bank,14:28:37 14:28:37,-,5,2000
21,54,7.0,+0:49,,2.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,2,O.N.C.E. - Deutsche Bank,0:37 0:37,-,5,2000
25,172,22.0,+2:19,,3.0,B\xe4ckstedt Magnus,3,Cr\xe9dit Agricole,2:07 2:07,-,5,2000
23,127,24.0,+2:27,,4.0,Millar David,4,Cofidis,2:15 2:15,-,5,2000
24,46,45.0,+3:38,,5.0,Niermann Grischa,5,Rabobank ProTeam,3:26 3:26,-,5,2000
25,128,65.0,+4:54,,6.0,Moncouti\xe9 David,6,Cofidis,4:42 4:42,-,5,2000
24,6,72.0,+5:14,,7.0,Joachim Benoit,7,US Postal Service,5:02 5:02,-,5,2000
24,16,74.0,+5:18,,8.0,Mancebo Francisco,8,Banesto,5:06 5:06,-,5,2000
24,97,82.0,+5:34,,9.0,Pieri Dario,9,Saeco,5:22 5:22,-,5,2000
25,93,100.0,+6:17,,11.0,Commesso Salvatore,10,Saeco,6:05 6:05,\u25b21,5,2000
24,189,106.0,+6:26,,10.0,Trentin Guido,11,Vini Caldirola - Sidermec,6:14 6:14,\u25bc1,5,2000
24,148,138.0,+7:37,,12.0,Montgomery Sven,12,La Fran\xe7aise des Jeux,7:25 7:25,-,5,2000
24,123,147.0,+8:15,,14.0,Lefevre Laurent,13,Cofidis,8:03 8:03,\u25b21,5,2000
24,112,152.0,+8:21,,15.0,Klier Andreas,14,Farm Frites,8:09 8:09,\u25b21,5,2000
24,187,170.0,+9:44,,13.0,Klemencic Zoran,15,Vini Caldirola - Sidermec,9:32 9:32,\u25bc2,5,2000
23,149,174.0,+14:54,,16.0,Nazon Jean-Patrick,16,La Fran\xe7aise des Jeux,14:42 14:42,-,5,2000
24,157,177.0,+31:10,,17.0,Mateos perez Rafael,17,Polti,30:58 30:58,-,5,2000
25,93,7.0,+3:52,,10.0,Commesso Salvatore,1,Saeco,19:02:32 19:02:32,\u25b29,6,2000
25,52,11.0,+5:52,,1.0,Ca\xf1ada David,2,O.N.C.E. - Deutsche Bank,2:00 2:00,\u25bc1,6,2000
21,54,17.0,+6:29,,2.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,3,O.N.C.E. - Deutsche Bank,2:37 2:37,\u25bc1,6,2000
25,172,31.0,+7:59,,3.0,B\xe4ckstedt Magnus,4,Cr\xe9dit Agricole,4:07 4:07,\u25bc1,6,2000
23,127,32.0,+8:07,,4.0,Millar David,5,Cofidis,4:15 4:15,\u25bc1,6,2000
24,46,52.0,+9:18,,5.0,Niermann Grischa,6,Rabobank ProTeam,5:26 5:26,\u25bc1,6,2000
24,6,78.0,+10:54,,7.0,Joachim Benoit,7,US Postal Service,7:02 7:02,-,6,2000
24,16,80.0,+10:58,,8.0,Mancebo Francisco,8,Banesto,7:06 7:06,-,6,2000
24,97,87.0,+11:14,,9.0,Pieri Dario,9,Saeco,7:22 7:22,-,6,2000
24,189,109.0,+12:06,,11.0,Trentin Guido,10,Vini Caldirola - Sidermec,8:14 8:14,\u25b21,6,2000
24,148,136.0,+13:17,,12.0,Montgomery Sven,11,La Fran\xe7aise des Jeux,9:25 9:25,\u25b21,6,2000
24,123,144.0,+13:55,,13.0,Lefevre Laurent,12,Cofidis,10:03 10:03,\u25b21,6,2000
24,112,148.0,+14:01,,14.0,Klier Andreas,13,Farm Frites,10:09 10:09,\u25b21,6,2000
24,187,162.0,+15:24,,15.0,Klemencic Zoran,14,Vini Caldirola - Sidermec,11:32 11:32,\u25b21,6,2000
25,128,167.0,+25:11,,6.0,Moncouti\xe9 David,15,Cofidis,21:19 21:19,\u25bc9,6,2000
23,149,176.0,+35:11,,16.0,Nazon Jean-Patrick,16,La Fran\xe7aise des Jeux,31:19 31:19,-,6,2000
25,93,7.0,+3:52,,1.0,Commesso Salvatore,1,Saeco,24:15:24 24:15:24,-,7,2000
25,52,11.0,+5:52,,2.0,Ca\xf1ada David,2,O.N.C.E. - Deutsche Bank,2:00 2:00,-,7,2000
21,54,17.0,+6:29,,3.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,3,O.N.C.E. - Deutsche Bank,2:37 2:37,-,7,2000
25,172,30.0,+7:59,,4.0,B\xe4ckstedt Magnus,4,Cr\xe9dit Agricole,4:07 4:07,-,7,2000
23,127,31.0,+8:07,,5.0,Millar David,5,Cofidis,4:15 4:15,-,7,2000
24,46,50.0,+9:18,,6.0,Niermann Grischa,6,Rabobank ProTeam,5:26 5:26,-,7,2000
24,16,77.0,+10:58,,8.0,Mancebo Francisco,7,Banesto,7:06 7:06,\u25b21,7,2000
24,97,84.0,+11:14,,9.0,Pieri Dario,8,Saeco,7:22 7:22,\u25b21,7,2000
24,6,103.0,+12:01,,7.0,Joachim Benoit,9,US Postal Service,8:09 8:09,\u25bc2,7,2000
24,189,107.0,+12:06,,10.0,Trentin Guido,10,Vini Caldirola - Sidermec,8:14 8:14,-,7,2000
24,148,135.0,+13:17,,11.0,Montgomery Sven,11,La Fran\xe7aise des Jeux,9:25 9:25,-,7,2000
24,123,142.0,+13:55,,12.0,Lefevre Laurent,12,Cofidis,10:03 10:03,-,7,2000
24,112,146.0,+14:01,,13.0,Klier Andreas,13,Farm Frites,10:09 10:09,-,7,2000
24,187,161.0,+15:24,,14.0,Klemencic Zoran,14,Vini Caldirola - Sidermec,11:32 11:32,-,7,2000
25,128,165.0,+25:11,,15.0,Moncouti\xe9 David,15,Cofidis,21:19 21:19,-,7,2000
23,149,174.0,+36:32,,16.0,Nazon Jean-Patrick,16,La Fran\xe7aise des Jeux,32:40 32:40,-,7,2000
25,93,8.0,+3:52,,1.0,Commesso Salvatore,1,Saeco,28:43:20 28:43:20,-,8,2000
25,52,15.0,+5:52,,2.0,Ca\xf1ada David,2,O.N.C.E. - Deutsche Bank,2:00 2:00,-,8,2000
24,97,20.0,+6:24,,8.0,Pieri Dario,3,Saeco,2:32 2:32,\u25b25,8,2000
21,54,23.0,+6:29,,3.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,4,O.N.C.E. - Deutsche Bank,2:37 2:37,\u25bc1,8,2000
25,172,39.0,+7:59,,4.0,B\xe4ckstedt Magnus,5,Cr\xe9dit Agricole,4:07 4:07,\u25bc1,8,2000
23,127,40.0,+8:07,,5.0,Millar David,6,Cofidis,4:15 4:15,\u25bc1,8,2000
24,46,61.0,+9:18,,6.0,Niermann Grischa,7,Rabobank ProTeam,5:26 5:26,\u25bc1,8,2000
24,16,85.0,+10:58,,7.0,Mancebo Francisco,8,Banesto,7:06 7:06,\u25bc1,8,2000
24,6,107.0,+12:01,,9.0,Joachim Benoit,9,US Postal Service,8:09 8:09,-,8,2000
24,189,111.0,+12:06,,10.0,Trentin Guido,10,Vini Caldirola - Sidermec,8:14 8:14,-,8,2000
24,148,133.0,+13:17,,11.0,Montgomery Sven,11,La Fran\xe7aise des Jeux,9:25 9:25,-,8,2000
24,112,142.0,+14:01,,13.0,Klier Andreas,12,Farm Frites,10:09 10:09,\u25b21,8,2000
24,187,155.0,+15:24,,14.0,Klemencic Zoran,13,Vini Caldirola - Sidermec,11:32 11:32,\u25b21,8,2000
24,123,159.0,+18:45,,12.0,Lefevre Laurent,14,Cofidis,14:53 14:53,\u25bc2,8,2000
25,128,163.0,+25:11,,15.0,Moncouti\xe9 David,15,Cofidis,21:19 21:19,-,8,2000
23,149,171.0,+36:32,,16.0,Nazon Jean-Patrick,16,La Fran\xe7aise des Jeux,32:40 32:40,-,8,2000
25,93,8.0,+3:52,,1.0,Commesso Salvatore,1,Saeco,33:12:26 33:12:26,-,9,2000
25,52,15.0,+5:52,,2.0,Ca\xf1ada David,2,O.N.C.E. - Deutsche Bank,2:00 2:00,-,9,2000
21,54,21.0,+6:29,,4.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,3,O.N.C.E. - Deutsche Bank,2:37 2:37,\u25b21,9,2000
24,97,34.0,+7:34,,3.0,Pieri Dario,4,Saeco,3:42 3:42,\u25bc1,9,2000
25,172,39.0,+7:59,,5.0,B\xe4ckstedt Magnus,5,Cr\xe9dit Agricole,4:07 4:07,-,9,2000
23,127,40.0,+8:07,,6.0,Millar David,6,Cofidis,4:15 4:15,-,9,2000
24,46,61.0,+9:18,,7.0,Niermann Grischa,7,Rabobank ProTeam,5:26 5:26,-,9,2000
24,16,84.0,+10:58,,8.0,Mancebo Francisco,8,Banesto,7:06 7:06,-,9,2000
24,6,105.0,+12:01,,9.0,Joachim Benoit,9,US Postal Service,8:09 8:09,-,9,2000
24,189,109.0,+12:06,,10.0,Trentin Guido,10,Vini Caldirola - Sidermec,8:14 8:14,-,9,2000
24,148,129.0,+13:17,,11.0,Montgomery Sven,11,La Fran\xe7aise des Jeux,9:25 9:25,-,9,2000
24,112,138.0,+14:01,,12.0,Klier Andreas,12,Farm Frites,10:09 10:09,-,9,2000
24,187,150.0,+15:24,,13.0,Klemencic Zoran,13,Vini Caldirola - Sidermec,11:32 11:32,-,9,2000
24,123,157.0,+18:45,,14.0,Lefevre Laurent,14,Cofidis,14:53 14:53,-,9,2000
25,128,162.0,+25:11,,15.0,Moncouti\xe9 David,15,Cofidis,21:19 21:19,-,9,2000
23,149,171.0,+45:48,,16.0,Nazon Jean-Patrick,16,La Fran\xe7aise des Jeux,41:56 41:56,-,9,2000
24,16,19.0,+ 39:32:51,,8.0,Mancebo Francisco,1,Banesto,39:32:51 39:32:51,\u25b27,10,2000
23,127,32.0,+ 39:37:04,,6.0,Millar David,2,Cofidis,4:13 4:13,\u25b24,10,2000
24,189,40.0,+ 39:38:57,,10.0,Trentin Guido,3,Vini Caldirola - Sidermec,6:06 6:06,\u25b27,10,2000
25,52,41.0,+ 39:38:59,,2.0,Ca\xf1ada David,4,O.N.C.E. - Deutsche Bank,6:08 6:08,\u25bc2,10,2000
24,46,44.0,+ 39:40:11,,7.0,Niermann Grischa,5,Rabobank ProTeam,7:20 7:20,\u25b22,10,2000
25,93,53.0,+ 39:45:53,,1.0,Commesso Salvatore,6,Saeco,13:02 13:02,\u25bc5,10,2000
21,54,54.0,+ 39:46:27,,3.0,Guti\xe9rrez Jos\xe9 Iv\xe1n,7,O.N.C.E. - Deutsche Bank,13:36 13:36,\u25bc4,10,2000
24,148,66.0,+ 39:52:14,,11.0,Montgomery Sven,8,La Fran\xe7aise des Jeux,19:23 19:23,\u25b23,10,2000
25,128,99.0,+ 40:00:20,,15.0,Moncouti\xe9 David,9,Cofidis,27:29 27:29,\u25b26,10,2000
24,6,108.0,+ 40:02:06,,9.0,Joachim Benoit,10,US Postal Service,29:15 29:15,\u25bc1,10,2000
25,172,116.0,+ 40:04:05,,5.0,B\xe4ckstedt Magnus,11,Cr\xe9dit Agricole,31:14 31:14,\u25bc6,10,2000
24,112,145.0,+ 40:08:40,,12.0,Klier Andreas,12,Farm Frites,35:49 35:49,-,10,2000
24,16,19.0,+ 44:43:29,,1.0,Mancebo Francisco,1,Banesto,44:43:29 44:43:29,-,11,2000
23,127,31.0,+ 44:47:42,,2.0,Millar David,2,Cofidis,4:13 4:13,-,11,2000
25,52,38.0,+ 44:49:51,,4.0,Ca\xf1ada David,3,O.N.C.E. - Deutsche Bank,6:22 6:22,\u25b21,11,2000
24,46,42.0,+ 44:51:27,,5.0,Niermann Grischa,4,Rabobank ProTeam,7:58 7:58,\u25b21,11,2000
24,189,50.0,+ 44:57:09,,3.0,Trentin Guido,5,Vini Caldirola - Sidermec,13:40 13:40,\u25bc2,11,2000
25,93,61.0,+ 45:04:05,,6.0,Commesso Salvatore,6,Saeco,20:36 20:36,-,11,2000
24,6,107.0,+ 45:18:09,,10.0,Joachim Benoit,7,US Postal Service,34:40 34:40,\u25b23,11,2000
25,128,109.0,+ 45:18:32,,9.0,Moncouti\xe9 David,8,Cofidis,35:03 35:03,\u25b21,11,2000
25,172,118.0,+ 45:20:08,,11.0,B\xe4ckstedt Magnus,9,Cr\xe9dit Agricole,36:39 36:39,\u25b22,11,2000
24,112,120.0,+ 45:20:46,,12.0,Klier Andreas,10,Farm Frites,37:17 37:17,\u25b22,11,2000
24,16,8.0,+ 49:00:03,,1.0,Mancebo Francisco,1,Banesto,49:00:03 49:00:03,-,12,2000
25,52,32.0,+ 49:11:47,,3.0,Ca\xf1ada David,2,O.N.C.E. - Deutsche Bank,11:44 11:44,\u25b21,12,2000
24,46,35.0,+ 49:13:23,,4.0,Niermann Grischa,3,Rabobank ProTeam,13:20 13:20,\u25b21,12,2000
24,189,41.0,+ 49:16:48,,5.0,Trentin Guido,4,Vini Caldirola - Sidermec,16:45 16:45,\u25b21,12,2000
23,127,48.0,+ 49:19:58,,2.0,Millar David,5,Cofidis,19:55 19:55,\u25bc3,12,2000
25,93,74.0,+ 49:40:08,,6.0,Commesso Salvatore,6,Saeco,40:05 40:05,-,12,2000
24,6,110.0,+ 49:54:12,,7.0,Joachim Benoit,7,US Postal Service,54:09 54:09,-,12,2000
25,128,111.0,+ 49:54:35,,8.0,Moncouti\xe9 David,8,Cofidis,54:32 54:32,-,12,2000
25,172,121.0,+ 49:56:11,,9.0,B\xe4ckstedt Magnus,9,Cr\xe9dit Agricole,56:08 56:08,-,12,2000
24,112,124.0,+ 49:56:49,,10.0,Klier Andreas,10,Farm Frites,56:46 56:46,-,12,2000
24,16,9.0,+ 53:13:11,,1.0,Mancebo Francisco,1,Banesto,53:13:11 53:13:11,-,13,2000
24,189,25.0,+ 53:20:47,,4.0,Trentin Guido,2,Vini Caldirola - Sidermec,7:36 7:36,\u25b22,13,2000
25,52,34.0,+ 53:24:55,,2.0,Ca\xf1ada David,3,O.N.C.E. - Deutsche Bank,11:44 11:44,\u25bc1,13,2000
24,46,36.0,+ 53:26:31,,3.0,Niermann Grischa,4,Rabobank ProTeam,13:20 13:20,\u25bc1,13,2000
23,127,47.0,+ 53:33:06,,5.0,Millar David,5,Cofidis,19:55 19:55,-,13,2000
25,93,78.0,+ 53:56:00,,6.0,Commesso Salvatore,6,Saeco,42:49 42:49,-,13,2000
24,6,106.0,+ 54:07:43,,7.0,Joachim Benoit,7,US Postal Service,54:32 54:32,-,13,2000
25,128,113.0,+ 54:08:45,,8.0,Moncouti\xe9 David,8,Cofidis,55:34 55:34,-,13,2000
25,172,114.0,+ 54:09:19,,9.0,B\xe4ckstedt Magnus,9,Cr\xe9dit Agricole,56:08 56:08,-,13,2000
24,112,120.0,+ 54:10:40,,10.0,Klier Andreas,10,Farm Frites,57:29 57:29,-,13,2000
24,16,10.0,+ 61:12:50,,1.0,Mancebo Francisco,1,Banesto,61:12:50 61:12:50,-,14,2000
24,189,21.0,+ 61:23:48,,2.0,Trentin Guido,2,Vini Caldirola - Sidermec,10:58 10:58,-,14,2000
24,46,30.0,+ 61:29:47,,4.0,Niermann Grischa,3,Rabobank ProTeam,16:57 16:57,\u25b21,14,2000
25,52,48.0,+ 61:48:02,,3.0,Ca\xf1ada David,4,O.N.C.E. - Deutsche Bank,35:12 35:12,\u25bc1,14,2000
23,127,64.0,+ 62:05:54,,5.0,Millar David,5,Cofidis,53:04 53:04,-,14,2000
24,6,86.0,+ 62:27:51,,7.0,Joachim Benoit,6,US Postal Service,1:15:01 1:15:01,\u25b21,14,2000
25,93,88.0,+ 62:28:48,,6.0,Commesso Salvatore,7,Saeco,1:15:58 1:15:58,\u25bc1,14,2000
25,128,115.0,+ 62:41:33,,8.0,Moncouti\xe9 David,8,Cofidis,1:28:43 1:28:43,-,14,2000
25,172,116.0,+ 62:42:07,,9.0,B\xe4ckstedt Magnus,9,Cr\xe9dit Agricole,1:29:17 1:29:17,-,14,2000
24,112,120.0,+ 62:43:28,,10.0,Klier Andreas,10,Farm Frites,1:30:38 1:30:38,-,14,2000
24,16,10.0,+ 66:50:52,,1.0,Mancebo Francisco,1,Banesto,66:50:52 66:50:52,-,15,2000
24,189,22.0,+ 67:09:52,,2.0,Trentin Guido,2,Vini Caldirola - Sidermec,19:00 19:00,-,15,2000
24,46,24.0,+ 67:13:34,,3.0,Niermann Grischa,3,Rabobank ProTeam,22:42 22:42,-,15,2000
25,52,44.0,+ 67:40:05,,4.0,Ca\xf1ada David,4,O.N.C.E. - Deutsche Bank,49:13 49:13,-,15,2000
23,127,67.0,+ 68:16:36,,5.0,Millar David,5,Cofidis,1:25:44 1:25:44,-,15,2000
25,128,73.0,+ 68:24:19,,8.0,Moncouti\xe9 David,6,Cofidis,1:33:27 1:33:27,\u25b22,15,2000
25,93,76.0,+ 68:27:12,,7.0,Commesso Salvatore,7,Saeco,1:36:20 1:36:20,-,15,2000
24,6,89.0,+ 68:38:33,,6.0,Joachim Benoit,8,US Postal Service,1:47:41 1:47:41,\u25bc2,15,2000
25,172,115.0,+ 68:52:49,,9.0,B\xe4ckstedt Magnus,9,Cr\xe9dit Agricole,2:01:57 2:01:57,-,15,2000
24,112,117.0,+ 68:54:10,,10.0,Klier Andreas,10,Farm Frites,2:03:18 2:03:18,-,15,2000
24,16,9.0,+ 72:25:37,,1.0,Mancebo Francisco,1,Banesto,72:25:37 72:25:37,-,16,2000
24,189,20.0,+ 72:44:11,,2.0,Trentin Guido,2,Vini Caldirola - Sidermec,18:34 18:34,-,16,2000
24,46,25.0,+ 72:58:45,,3.0,Niermann Grischa,3,Rabobank ProTeam,33:08 33:08,-,16,2000
25,52,40.0,+ 73:25:16,,4.0,Ca\xf1ada David,4,O.N.C.E. - Deutsche Bank,59:39 59:39,-,16,2000
23,127,66.0,+ 74:17:18,,5.0,Millar David,5,Cofidis,1:51:41 1:51:41,-,16,2000
25,93,71.0,+ 74:23:22,,7.0,Commesso Salvatore,6,Saeco,1:57:45 1:57:45,\u25b21,16,2000
25,128,74.0,+ 74:27:34,,6.0,Moncouti\xe9 David,7,Cofidis,2:01:57 2:01:57,\u25bc1,16,2000
24,6,90.0,+ 74:41:48,,8.0,Joachim Benoit,8,US Postal Service,2:16:11 2:16:11,-,16,2000
24,112,114.0,+ 74:57:25,,10.0,Klier Andreas,9,Farm Frites,2:31:48 2:31:48,\u25b21,16,2000
25,172,122.0,+ 75:04:18,,9.0,B\xe4ckstedt Magnus,10,Cr\xe9dit Agricole,2:38:41 2:38:41,\u25bc1,16,2000
24,16,9.0,+ 75:50:30,,1.0,Mancebo Francisco,1,Banesto,75:50:30 75:50:30,-,17,2000
24,189,18.0,+ 76:09:04,,2.0,Trentin Guido,2,Vini Caldirola - Sidermec,18:34 18:34,-,17,2000
24,46,24.0,+ 76:23:38,,3.0,Niermann Grischa,3,Rabobank ProTeam,33:08 33:08,-,17,2000
25,52,37.0,+ 76:50:09,,4.0,Ca\xf1ada David,4,O.N.C.E. - Deutsche Bank,59:39 59:39,-,17,2000
23,127,64.0,+ 77:46:30,,5.0,Millar David,5,Cofidis,1:56:00 1:56:00,-,17,2000
25,128,71.0,+ 77:53:33,,7.0,Moncouti\xe9 David,6,Cofidis,2:03:03 2:03:03,\u25b21,17,2000
25,93,80.0,+ 78:05:38,,6.0,Commesso Salvatore,7,Saeco,2:15:08 2:15:08,\u25bc1,17,2000
24,6,89.0,+ 78:11:00,,8.0,Joachim Benoit,8,US Postal Service,2:20:30 2:20:30,-,17,2000
24,112,108.0,+ 78:24:24,,9.0,Klier Andreas,9,Farm Frites,2:33:54 2:33:54,-,17,2000
25,172,127.0,+ 78:51:53,,10.0,B\xe4ckstedt Magnus,10,Cr\xe9dit Agricole,3:01:23 3:01:23,-,17,2000
24,16,9.0,+ 82:14:25,,1.0,Mancebo Francisco,1,Banesto,82:14:25 82:14:25,-,18,2000
24,189,19.0,+ 82:32:59,,2.0,Trentin Guido,2,Vini Caldirola - Sidermec,18:34 18:34,-,18,2000
24,46,25.0,+ 82:47:33,,3.0,Niermann Grischa,3,Rabobank ProTeam,33:08 33:08,-,18,2000
25,52,36.0,+ 83:14:04,,4.0,Ca\xf1ada David,4,O.N.C.E. - Deutsche Bank,59:39 59:39,-,18,2000
23,127,64.0,+ 84:10:25,,5.0,Millar David,5,Cofidis,1:56:00 1:56:00,-,18,2000
25,93,69.0,+ 84:13:27,,7.0,Commesso Salvatore,6,Saeco,1:59:02 1:59:02,\u25b21,18,2000
25,128,72.0,+ 84:17:28,,6.0,Moncouti\xe9 David,7,Cofidis,2:03:03 2:03:03,\u25bc1,18,2000
24,6,89.0,+ 84:34:55,,8.0,Joachim Benoit,8,US Postal Service,2:20:30 2:20:30,-,18,2000
24,112,107.0,+ 84:48:19,,9.0,Klier Andreas,9,Farm Frites,2:33:54 2:33:54,-,18,2000
25,172,126.0,+ 85:15:48,,10.0,B\xe4ckstedt Magnus,10,Cr\xe9dit Agricole,3:01:23 3:01:23,-,18,2000
24,16,9.0,+ 83:24:28,,1.0,Mancebo Francisco,1,Banesto,83:24:28 83:24:28,-,19,2000
24,189,18.0,+ 83:42:16,,2.0,Trentin Guido,2,Vini Caldirola - Sidermec,17:48 17:48,-,19,2000
24,46,25.0,+ 83:58:25,,3.0,Niermann Grischa,3,Rabobank ProTeam,33:57 33:57,-,19,2000
25,52,34.0,+ 84:24:03,,4.0,Ca\xf1ada David,4,O.N.C.E. - Deutsche Bank,59:35 59:35,-,19,2000
23,127,63.0,+ 85:19:22,,5.0,Millar David,5,Cofidis,1:54:54 1:54:54,-,19,2000
25,93,70.0,+ 85:30:21,,6.0,Commesso Salvatore,6,Saeco,2:05:53 2:05:53,-,19,2000
25,128,72.0,+ 85:32:11,,7.0,Moncouti\xe9 David,7,Cofidis,2:07:43 2:07:43,-,19,2000
