Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
28,91,15,,Boardman Christopher,1,GAN,,0,1997
23,8,12,,Ullrich Jan,2,Team Telekom,,0,1997
27,141,10,,Berzin Yewgeni,3,BATIK-DEL MONTE,,0,1997
36,61,8,,Rominger Tony,4,Cofidis,,0,1997
29,39,6,,Z\xfclle Alex,5,O.N.C.E.,,0,1997
31,198,5,,Meinert-Nielsen Peter,6,US Postal Service,,0,1997
32,128,4,,S\xf8rensen Rolf,7,Rabobank ProTeam,,0,1997
27,151,3,,Olano Abraham,8,Banesto,,0,1997
29,13,2,,Brochard Laurent,9,Festina - Lotus,,0,1997
26,17,1,,Moreau Christophe,10,Festina - Lotus,,0,1997
30,114,43,,Cipollini Mario,1,Saeco,-,1,1997
25,27,30,,Steels Tom,2,Mapei-GB,-,1,1997
28,92,26,,Moncassin Fr\xe9d\xe9ric,3,GAN,-,1,1997
26,9,24,,Zabel Erik,4,Team Telekom,-,1,1997
25,102,24,,Blijlevens Jeroen,5,TVM - Farm Frites,-,1,1997
25,126,22,,McEwen Robbie,6,Rabobank ProTeam,-,1,1997
25,188,22,,Traversoni Mario,7,Mercatone Uno,-,1,1997
24,65,20,,Jalabert Nicolas,8,Cofidis,-,1,1997
28,205,19,,Fraser Gordon,9,La Mutuelle de Seine et Marne,-,1,1997
27,146,18,,Minali Nicola,10,BATIK-DEL MONTE,-,1,1997
28,97,17,,Simon Fran\xe7ois,11,GAN,-,1,1997
27,88,15,,Strazzer Massimo,12,Roslotto-ZG Mobili,-,1,1997
28,91,15,1.0,Boardman Christopher,13,GAN,\u25bc12,1,1997
34,192,13,,Baffi Adriano,14,US Postal Service,-,1,1997
23,33,12,,Etxebarria David,15,O.N.C.E.,-,1,1997
27,151,12,8.0,Olano Abraham,16,Banesto,\u25bc8,1,1997
23,8,12,2.0,Ullrich Jan,17,Team Telekom,\u25bc15,1,1997
27,159,11,,Sergio Rodrigues Orlando,18,Banesto,-,1,1997
30,62,10,,Andreu Frankie,19,Cofidis,-,1,1997
27,141,10,3.0,Berzin Yewgeni,20,BATIK-DEL MONTE,\u25bc17,1,1997
24,196,8,,Hincapie George,21,US Postal Service,-,1,1997
36,61,8,4.0,Rominger Tony,22,Cofidis,\u25bc18,1,1997
29,42,7,,Baldato Fabio,23,MG Maglificio - Technogym,-,1,1997
23,68,6,,Rinero Christophe,24,Cofidis,-,1,1997
29,39,6,5.0,Z\xfclle Alex,25,O.N.C.E.,\u25bc20,1,1997
26,105,6,,Knaven Servais,26,TVM - Farm Frites,-,1,1997
30,211,5,,Lino Pascal,27,BigMat - Auber 93,-,1,1997
31,198,5,6.0,Meinert-Nielsen Peter,28,US Postal Service,\u25bc22,1,1997
28,31,4,,Jalabert Laurent,29,O.N.C.E.,-,1,1997
32,128,4,7.0,S\xf8rensen Rolf,30,Rabobank ProTeam,\u25bc23,1,1997
30,137,4,,Kasputis Arturas,31,Casino - C'est votre \xe9quipe,-,1,1997
26,124,3,,Dekker Erik,32,Rabobank ProTeam,-,1,1997
22,29,2,,Vandenbroucke Frank,33,Mapei-GB,-,1,1997
29,13,2,9.0,Brochard Laurent,34,Festina - Lotus,\u25bc25,1,1997
27,144,2,,Colombo Luca,35,BATIK-DEL MONTE,-,1,1997
25,46,1,,Loda Nicola,36,MG Maglificio - Technogym,-,1,1997
26,17,1,10.0,Moreau Christophe,37,Festina - Lotus,\u25bc27,1,1997
