Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
31,127.0,4.0,+4:58,220.0,,Noe Andrea,4,Mapei - Quickstep,4:58 4:58,+4:58,-,21,2000
31,128.0,5.0,+5:28,200.0,,Tonkov Pavel,5,Mapei - Quickstep,5:28 5:28,+5:28,-,21,2000
33,152.0,6.0,+5:48,190.0,,Buenahora Hernan,6,Selle Italia,5:48 5:48,+5:48,-,21,2000
29,62.0,7.0,+7:38,180.0,,Belli Wladimir,7,Fassa Bortolo,7:38 7:38,+7:38,-,21,2000
27,71.0,8.0,+8:08,170.0,,Rubiera Jos\xe9 Luis,8,Kelme - Costa Blanca,8:08 8:08,+8:08,-,21,2000
29,114.0,9.0,+8:14,160.0,,Honchar Serhiy,9,Liquigas - Pata,8:14 8:14,+8:14,-,21,2000
28,29.0,10.0,+8:32,150.0,,Piepoli Leonardo,10,Banesto,8:32 8:32,+8:32,-,21,2000
25,192.0,11.0,+12:11,140.0,,Blanco Santiago,11,Vitalicio Seguros - Grupo Generali,12:11 12:11,+12:11,-,21,2000
31,125.0,12.0,+16:26,130.0,,Lanfranchi Paolo,12,Mapei - Quickstep,16:26 16:26,+16:26,-,21,2000
26,65.0,13.0,+20:49,120.0,,Frigo Dario,13,Fassa Bortolo,20:49 20:49,+20:49,-,21,2000
25,195.0,14.0,+23:21,110.0,,Hruska Jan,14,Vitalicio Seguros - Grupo Generali,23:21 23:21,+23:21,-,21,2000
25,199.0,15.0,+23:30,100.0,,Pe\xf1a Victor Hugo,15,Vitalicio Seguros - Grupo Generali,23:30 23:30,+23:30,-,21,2000
23,72.0,16.0,+24:09,90.0,,Sevilla Oscar,16,Kelme - Costa Blanca,24:09 24:09,+24:09,-,21,2000
28,126.0,17.0,+27:11,85.0,,McRae William Chann,17,Mapei - Quickstep,27:11 27:11,+27:11,-,21,2000
30,73.0,18.0,+28:55,80.0,,Joaquin Castelblanco Jos\xe9,18,Kelme - Costa Blanca,28:55 28:55,+28:55,-,21,2000
31,1.0,19.0,+30:10,75.0,,Gotti Ivan,19,Polti,30:10 30:10,+30:10,-,21,2000
24,26.0,20.0,+31:00,70.0,,Mancebo Francisco,20,Banesto,31:00 31:00,+31:00,-,21,2000
29,64.0,21.0,+35:11,65.0,,Fincato Marco,21,Fassa Bortolo,35:11 35:11,+35:11,-,21,2000
27,21.0,22.0,+37:29,60.0,,Baranowski Dariusz,22,Banesto,37:29 37:29,+37:29,-,21,2000
28,37.0,23.0,+39:14,55.0,,Tonti Andrea,23,Cantina Tollo - Regain,39:14 39:14,+39:14,-,21,2000
27,172.0,24.0,+39:24,50.0,,Savoldelli Paolo,24,Saeco,39:24 39:24,+39:24,-,21,2000
27,129.0,25.0,+42:53,45.0,,Merckx Axel,25,Mapei - Quickstep,42:53 42:53,+42:53,-,21,2000
29,175.0,26.0,+47:25,40.0,,Padrnos Pavel,26,Saeco,47:25 47:25,+47:25,-,21,2000
29,137.0,27.0,+55:16,35.0,,Forconi Riccardo,27,Mercatone Uno - Albacom,55:16 55:16,+55:16,-,21,2000
30,139.0,28.0,+59:39,30.0,,Pantani Marco,28,Mercatone Uno - Albacom,59:39 59:39,+59:39,-,21,2000
28,116.0,29.0,+1:00:00,25.0,,Rebellin Davide,29,Liquigas - Pata,1:00:00 1:00:00,+60:00,-,21,2000
26,78.0,30.0,+1:00:29,20.0,,Gomez Jose Javier,30,Kelme - Costa Blanca,1:00:29 1:00:29,+60:29,-,21,2000
33,151.0,31.0,+1:00:45,20.0,,Gonzalez Chepe,31,Selle Italia,1:00:45 1:00:45,+60:45,-,21,2000
25,142.0,32.0,+1:04:50,20.0,,Baldo Filippo,32,Mobilvetta Design - Rossin,1:04:50 1:04:50,+64:50,-,21,2000
26,36.0,33.0,+1:04:52,20.0,,Sgambelluri Roberto,33,Cantina Tollo - Regain,1:04:52 1:04:52,+64:52,-,21,2000
29,98.0,34.0,+1:06:21,20.0,,Piccoli Mariano,34,Lampre - Daikin,1:06:21 1:06:21,+66:21,-,21,2000
35,7.0,35.0,+1:06:29,20.0,,Pellicioli Oscar,35,Polti,1:06:29 1:06:29,+66:29,-,21,2000
26,132.0,36.0,+1:06:51,20.0,,De Paoli Daniele,36,Mercatone Uno - Albacom,1:06:51 1:06:51,+66:51,-,21,2000
27,197.0,37.0,+1:08:31,20.0,,Martin Perdiguero Miguel Angel,37,Vitalicio Seguros - Grupo Generali,1:08:31 1:08:31,+68:31,-,21,2000
28,42.0,38.0,+1:08:44,20.0,,Duma Vladimir,38,Panaria - Fiordo,1:08:44 1:08:44,+68:44,-,21,2000
29,23.0,39.0,+1:12:53,20.0,,Brozyna Tomasz,39,Banesto,1:12:53 1:12:53,+72:53,-,21,2000
31,144.0,40.0,+1:13:09,20.0,,Gualdi Mirko,40,Mobilvetta Design - Rossin,1:13:09 1:13:09,+73:09,-,21,2000
32,111.0,41.0,+1:14:45,20.0,,Cattai Stefano,41,Liquigas - Pata,1:14:45 1:14:45,+74:45,-,21,2000
25,77.0,42.0,+1:15:18,20.0,,Otxoa Ricardo,42,Kelme - Costa Blanca,1:15:18 1:15:18,+75:18,-,21,2000
30,8.0,43.0,+1:16:00,20.0,,Uria Jos\xe9 Manuel,43,Polti,1:16:00 1:16:00,+76:00,-,21,2000
35,183.0,44.0,+1:16:42,20.0,,Conti Roberto,44,,1:16:42 1:16:42,+76:42,-,21,2000
29,97.0,45.0,+1:21:17,20.0,,Missaglia Gabriele,45,Lampre - Daikin,1:21:17 1:21:17,+81:17,-,21,2000
24,25.0,46.0,+1:21:38,20.0,,Jim\xe9nez Eladio,46,Banesto,1:21:38 1:21:38,+81:38,-,21,2000
27,93.0,47.0,+1:22:46,20.0,,Codol Massimo,47,Lampre - Daikin,1:22:46 1:22:46,+82:46,-,21,2000
27,96.0,48.0,+1:26:29,20.0,,Dellavedova Marco,48,Lampre - Daikin,1:26:29 1:26:29,+86:29,-,21,2000
30,196.0,49.0,+1:27:30,20.0,,Gonzalez Alvaro,49,Vitalicio Seguros - Grupo Generali,1:27:30 1:27:30,+87:30,-,21,2000
27,76.0,50.0,+1:30:18,20.0,,De Los Angeles Juan Jos\xe9,50,Kelme - Costa Blanca,1:30:18 1:30:18,+90:18,-,21,2000
25,15.0,51.0,+1:32:08,20.0,,Kokorine Vitali,51,Amica Chips - Tacconi Sport,1:32:08 1:32:08,+92:08,-,21,2000
22,12.0,52.0,+1:34:42,20.0,,Basso Ivan,52,Amica Chips - Tacconi Sport,1:34:42 1:34:42,+94:42,-,21,2000
33,182.0,53.0,+1:36:28,20.0,,Donati Massimo,53,,1:36:28 1:36:28,+96:28,-,21,2000
30,39.0,54.0,+1:37:01,20.0,,Vergnani Marco,54,Cantina Tollo - Regain,1:37:01 1:37:01,+97:01,-,21,2000
26,6.0,55.0,+1:40:04,20.0,,Mazzoleni Eddy,55,Polti,1:40:04 1:40:04,+100:04,-,21,2000
35,178.0,56.0,+1:41:04,20.0,,Scirea Mario,56,Saeco,1:41:04 1:41:04,+101:04,-,21,2000
34,66.0,57.0,+1:43:50,20.0,,Konishev Dimitri,57,Fassa Bortolo,1:43:50 1:43:50,+103:50,-,21,2000
25,82.0,58.0,+1:44:19,20.0,,Gwiazdowski Grzegorz,58,La Fran\xe7aise des Jeux,1:44:19 1:44:19,+104:19,-,21,2000
27,179.0,59.0,+1:48:14,20.0,,Secchiari Francesco,59,Saeco,1:48:14 1:48:14,+108:14,-,21,2000
29,188.0,60.0,+1:48:53,20.0,,Casagrande Filippo,60,,1:48:53 1:48:53,+108:53,-,21,2000
28,19.0,61.0,+1:51:02,20.0,,Pozzi Oscar,61,Amica Chips - Tacconi Sport,1:51:02 1:51:02,+111:02,-,21,2000
24,,62.0,+1:51:31,20.0,,Zinetti Mauro,62,,1:51:31 1:51:31,+111:31,-,21,2000
25,34.0,63.0,+1:53:21,20.0,,Giunti Massimo,63,Cantina Tollo - Regain,1:53:21 1:53:21,+113:21,-,21,2000
22,122.0,64.0,+1:57:47,20.0,,Nocentini Rinaldo,64,Mapei - Quickstep,1:57:47 1:57:47,+117:47,-,21,2000
28,153.0,65.0,+1:58:10,20.0,,Monta\xf1a Ra\xfal,65,Selle Italia,1:58:10 1:58:10,+118:10,-,21,2000
30,28.0,66.0,+2:02:16,20.0,,Sergio Rodrigues Orlando,66,Banesto,2:02:16 2:02:16,+122:16,-,21,2000
33,101.0,67.0,+2:02:59,20.0,,Sciandri Maximilian,67,LindaMcCartney,2:02:59 2:02:59,+122:59,-,21,2000
27,161.0,68.0,+2:04:00,20.0,,Aebersold Niki,68,Rabobank ProTeam,2:04:00 2:04:00,+124:00,-,21,2000
25,24.0,69.0,+2:05:10,20.0,,Bruseghin Marzio,69,Banesto,2:05:10 2:05:10,+125:10,-,21,2000
32,53.0,70.0,+2:06:48,20.0,,Lafis Michel,70,Farm Frites,2:06:48 2:06:48,+126:48,-,21,2000
25,157.0,71.0,+2:09:42,20.0,,Baliani Fortunato,71,Selle Italia,2:09:42 2:09:42,+129:42,-,21,2000
23,79.0,72.0,+2:11:24,20.0,,Vicioso \xc1ngel,72,Kelme - Costa Blanca,2:11:24 2:11:24,+131:24,-,21,2000
31,92.0,73.0,+2:15:17,20.0,,Barbero Sergio,73,Lampre - Daikin,2:15:17 2:15:17,+135:17,-,21,2000
28,67.0,74.0,+2:15:51,20.0,,Peron Andrea,74,Fassa Bortolo,2:15:51 2:15:51,+135:51,-,21,2000
31,121.0,75.0,+2:15:59,20.0,,Bramati Davide,75,Mapei - Quickstep,2:15:59 2:15:59,+135:59,-,21,2000
28,3.0,76.0,+2:16:19,20.0,,Cassani Enrico,76,Polti,2:16:19 2:16:19,+136:19,-,21,2000
31,,77.0,+2:17:57,20.0,,Mar\xedn Ruber Alveiro,77,,2:17:57 2:17:57,+137:57,-,21,2000
32,177.0,78.0,+2:19:59,20.0,,Conte Biagio,78,Saeco,2:19:59 2:19:59,+139:59,-,21,2000
29,124.0,79.0,+2:22:21,20.0,,Fornaciari Paolo,79,Mapei - Quickstep,2:22:21 2:22:21,+142:21,-,21,2000
22,165.0,80.0,+2:23:07,20.0,,Engels Addy,80,Rabobank ProTeam,2:23:07 2:23:07,+143:07,-,21,2000
28,191.0,81.0,+2:27:48,20.0,,Aggiano Elio,81,Vitalicio Seguros - Grupo Generali,2:27:48 2:27:48,+147:48,-,21,2000
30,135.0,82.0,+2:35:21,20.0,,Brignoli Ermanno,82,Mercatone Uno - Albacom,2:35:21 2:35:21,+155:21,-,21,2000
29,32.0,83.0,+2:35:58,20.0,,Gasperoni Cristian,83,Cantina Tollo - Regain,2:35:58 2:35:58,+155:58,-,21,2000
22,86.0,84.0,+2:36:51,20.0,,Vogondy Nicolas,84,La Fran\xe7aise des Jeux,2:36:51 2:36:51,+156:51,-,21,2000
24,13.0,85.0,+2:39:11,20.0,,Caucchioli Pietro,85,Amica Chips - Tacconi Sport,2:39:11 2:39:11,+159:11,-,21,2000
30,145.0,86.0,+2:42:36,20.0,,Manzoni Mario,86,Mobilvetta Design - Rossin,2:42:36 2:42:36,+162:36,-,21,2000
25,95.0,87.0,+2:42:58,20.0,,Bertoletti Simone,87,Lampre - Daikin,2:42:58 2:42:58,+162:58,-,21,2000
20,193.0,88.0,+2:44:16,20.0,,Castaneda Luis Oran,88,Vitalicio Seguros - Grupo Generali,2:44:16 2:44:16,+164:16,-,21,2000
25,22.0,89.0,+2:48:20,20.0,,Barbosa Candido,89,Banesto,2:48:20 2:48:20,+168:20,-,21,2000
24,149.0,90.0,+2:49:28,20.0,,Ongarato Alberto,90,Mobilvetta Design - Rossin,2:49:28 2:49:28,+169:28,-,21,2000
26,87.0,91.0,+2:49:57,20.0,,Schnider Daniel,91,La Fran\xe7aise des Jeux,2:49:57 2:49:57,+169:57,-,21,2000
26,68.0,92.0,+2:50:11,20.0,,Petacchi Alessandro,92,Fassa Bortolo,2:50:11 2:50:11,+170:11,-,21,2000
35,138.0,93.0,+2:54:38,20.0,,Fontanelli Fabiano,93,Mercatone Uno - Albacom,2:54:38 2:54:38,+174:38,-,21,2000
28,81.0,94.0,+2:54:43,20.0,,Guidi Fabrizio,94,La Fran\xe7aise des Jeux,",, 2:54:38",+174:43,-,21,2000
30,63.0,95.0,+2:56:20,20.0,,Ferrigato Andrea,95,Fassa Bortolo,2:56:20 2:56:20,+176:20,-,21,2000
31,186.0,96.0,+2:56:38,20.0,,Bortolami Gianluca,96,,2:56:38 2:56:38,+176:38,-,21,2000
25,11.0,97.0,+2:57:39,20.0,,Gerosa Mauro,97,Amica Chips - Tacconi Sport,2:57:39 2:57:39,+177:39,-,21,2000
28,2.0,98.0,+2:58:58,20.0,,Blijlevens Jeroen,98,Polti,2:58:58 2:58:58,+178:58,-,21,2000
27,38.0,99.0,+2:59:09,20.0,,Trenti Guido,99,Cantina Tollo - Regain,2:59:09 2:59:09,+179:09,-,21,2000
25,146.0,100.0,+2:59:14,20.0,,Kadlec Milan,100,Mobilvetta Design - Rossin,",, 2:59:09",+179:14,-,21,2000
26,187.0,101.0,+3:00:29,20.0,,White Matthew,101,,3:00:29 3:00:29,+180:29,-,21,2000
31,99.0,102.0,+3:00:30,20.0,,Svorada Jan,102,Lampre - Daikin,",, 3:00:29",+180:30,-,21,2000
24,166.0,103.0,+3:00:32,20.0,,Kroon Karsten,103,Rabobank ProTeam,",, 3:00:29",+180:32,-,21,2000
28,17.0,104.0,+3:00:34,20.0,,Simeoni Filippo,104,Amica Chips - Tacconi Sport,",, 3:00:29",+180:34,-,21,2000
37,5.0,105.0,+3:01:21,20.0,,Martinello Silvio,105,Polti,3:01:21 3:01:21,+181:21,-,21,2000
25,112.0,106.0,+3:02:06,20.0,,Contrini Daniele,106,Liquigas - Pata,3:02:06 3:02:06,+182:06,-,21,2000
25,159.0,107.0,+3:02:47,20.0,,Scarselli Leonardo,107,Selle Italia,3:02:47 3:02:47,+182:47,-,21,2000
24,59.0,108.0,+3:05:49,20.0,,Vries Pieter,108,Farm Frites,3:05:49 3:05:49,+185:49,-,21,2000
27,35.0,109.0,+3:05:57,20.0,,Mondini Gianpaolo,109,Cantina Tollo - Regain,3:05:57 3:05:57,+185:57,-,21,2000
25,167.0,110.0,+3:07:00,20.0,,Pronk Matthe,110,Rabobank ProTeam,3:07:00 3:07:00,+187:00,-,21,2000
31,106.0,111.0,+3:08:55,20.0,,De Pasquale Maurizio,111,LindaMcCartney,3:08:55 3:08:55,+188:55,-,21,2000
31,136.0,112.0,+3:09:17,20.0,,Borgheresi Simone,112,Mercatone Uno - Albacom,3:09:17 3:09:17,+189:17,-,21,2000
25,107.0,113.0,+3:14:14,20.0,,McKenzie David,113,LindaMcCartney,3:14:14 3:14:14,+194:14,-,21,2000
26,103.0,114.0,+3:14:19,20.0,,Braikia Tayeb,114,LindaMcCartney,3:14:19 3:14:19,+194:19,-,21,2000
29,14.0,115.0,+3:14:38,20.0,,Ferrari Diego,115,Amica Chips - Tacconi Sport,3:14:38 3:14:38,+194:38,-,21,2000
26,,116.0,+3:18:24,20.0,,Zanotti Marco,116,,3:18:24 3:18:24,+198:24,-,21,2000
30,185.0,117.0,+3:25:13,20.0,,Milesi Marco,117,,3:25:13 3:25:13,+205:13,-,21,2000
35,173.0,118.0,+3:25:15,20.0,,Calcaterra Giuseppe,118,Saeco,",, 3:25:13",+205:15,-,21,2000
24,33.0,119.0,+3:28:43,20.0,,Di Biase Moreno,119,Cantina Tollo - Regain,3:28:43 3:28:43,+208:43,-,21,2000
32,174.0,120.0,+3:29:45,20.0,,Galletti Alessio,120,Saeco,3:29:45 3:29:45,+209:45,-,21,2000
29,162.0,121.0,+3:30:41,20.0,,Dekker Erik,121,Rabobank ProTeam,3:30:41 3:30:41,+210:41,-,21,2000
24,105.0,122.0,+3:35:17,20.0,,Power Ciaran,122,LindaMcCartney,3:35:17 3:35:17,+215:17,-,21,2000
31,9.0,123.0,+3:38:59,20.0,,Voskamp Bart,123,Polti,3:38:59 3:38:59,+218:59,-,21,2000
24,16.0,124.0,+3:39:14,20.0,,Palumbo Giuseppe,124,Amica Chips - Tacconi Sport,3:39:14 3:39:14,+219:14,-,21,2000
26,104.0,125.0,+3:39:25,20.0,,Vest\xf6l Bjornar,125,LindaMcCartney,3:39:25 3:39:25,+219:25,-,21,2000
26,164.0,126.0,+3:41:53,20.0,,de Jongh Steven,126,Rabobank ProTeam,3:41:53 3:41:53,+221:53,-,21,2000
24,84.0,127.0,+3:47:06,20.0,,McGee Bradley,127,La Fran\xe7aise des Jeux,3:47:06 3:47:06,+227:06,-,21,2000
