BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ -8:30:47,10.0,8,Team Sky,",, 0:59",\u25b22,2,2017
,,+ -8:30:47,11.0,9,Trek - Segafredo,",, 0:59",\u25b22,2,2017
,,+ -8:30:47,7.0,10,BMC Racing Team,",, 0:59",\u25bc3,2,2017
,,+ -8:30:47,9.0,11,ORICA-Scott,",, 0:59",\u25bc2,2,2017
,,+ -8:30:47,12.0,12,Wanty - Groupe Gobert,2:09 2:09,-,2,2017
,,+ -8:30:47,13.0,13,"Cofidis, Solutions Cr\xe9dits",",, 2:09",-,2,2017
,,+ -8:30:47,14.0,14,Quick-Step Floors,",, 2:09",-,2,2017
,,+ -8:30:47,15.0,15,BORA - hansgrohe,4:01 4:01,-,2,2017
,,+ -8:30:47,16.0,16,Delko Marseille Provence KTM,4:03 4:03,-,2,2017
,,+ -8:30:47,17.0,17,Team Katusha - Alpecin,4:29 4:29,-,2,2017
,,+ -8:30:47,18.0,18,Team LottoNL-Jumbo,6:45 6:45,-,2,2017
,,+ -8:30:47,19.0,19,Team Dimension Data,6:57 6:57,-,2,2017
,,+ -8:30:47,20.0,20,Direct Energie,7:55 7:55,-,2,2017
,,+ -8:30:47,21.0,21,Team Sunweb,12:55 12:55,-,2,2017
,,+ -8:30:47,22.0,22,FDJ,14:18 14:18,-,2,2017
,,+ - 12:37:04,1.0,1,Lotto Soudal,37:53:40 37:53:40,-,3,2017
,,+ - 12:37:04,2.0,2,AG2R La Mondiale,0:42 0:42,-,3,2017
,,+ - 12:37:04,3.0,3,UAE Team Emirates,0:57 0:57,-,3,2017
,,+ - 12:37:04,4.0,4,Cannondale-Drapac Pro Cycling Team,0:59 0:59,-,3,2017
,,+ - 12:37:04,5.0,5,Astana Pro Team,",, 0:59",-,3,2017
,,+ - 12:37:04,6.0,6,Bahrain Merida Pro Cycling Team,",, 0:59",-,3,2017
,,+ - 12:37:04,7.0,7,Movistar Team,",, 0:59",-,3,2017
,,+ - 12:37:04,8.0,8,Team Sky,",, 0:59",-,3,2017
,,+ - 12:37:04,9.0,9,Trek - Segafredo,",, 0:59",-,3,2017
,,+ - 12:37:04,10.0,10,BMC Racing Team,",, 0:59",-,3,2017
,,+ - 12:37:04,11.0,11,ORICA-Scott,",, 0:59",-,3,2017
,,+ - 12:37:04,12.0,12,Wanty - Groupe Gobert,1:58 1:58,-,3,2017
,,+ - 12:37:04,13.0,13,"Cofidis, Solutions Cr\xe9dits",2:09 2:09,-,3,2017
,,+ - 12:37:04,14.0,14,Quick-Step Floors,",, 2:09",-,3,2017
,,+ - 12:37:04,16.0,15,Delko Marseille Provence KTM,3:41 3:41,\u25b21,3,2017
,,+ - 12:37:04,15.0,16,BORA - hansgrohe,4:01 4:01,\u25bc1,3,2017
,,+ - 12:37:04,17.0,17,Team Katusha - Alpecin,4:29 4:29,-,3,2017
,,+ - 12:37:04,18.0,18,Team LottoNL-Jumbo,6:23 6:23,-,3,2017
,,+ - 12:37:04,19.0,19,Team Dimension Data,6:57 6:57,-,3,2017
,,+ - 12:37:04,20.0,20,Direct Energie,7:44 7:44,-,3,2017
,,+ - 12:37:04,21.0,21,Team Sunweb,12:55 12:55,-,3,2017
,,+ - 12:37:04,22.0,22,FDJ,14:18 14:18,-,3,2017
,,+ - 13:05:53,7.0,1,Movistar Team,39:20:44 39:20:44,\u25b26,4,2017
,,+ - 13:05:53,10.0,2,BMC Racing Team,0:05 0:05,\u25b28,4,2017
,,+ - 13:05:53,1.0,3,Lotto Soudal,0:25 0:25,\u25bc2,4,2017
,,+ - 13:05:53,11.0,4,ORICA-Scott,1:23 1:23,\u25b27,4,2017
,,+ - 13:05:53,5.0,5,Astana Pro Team,2:16 2:16,-,4,2017
,,+ - 13:05:53,9.0,6,Trek - Segafredo,2:53 2:53,\u25b23,4,2017
,,+ - 13:05:53,3.0,7,UAE Team Emirates,2:55 2:55,\u25bc4,4,2017
,,+ - 13:05:53,2.0,8,AG2R La Mondiale,3:00 3:00,\u25bc6,4,2017
,,+ - 13:05:53,8.0,9,Team Sky,",, 3:00",\u25bc1,4,2017
,,+ - 13:05:53,4.0,10,Cannondale-Drapac Pro Cycling Team,3:14 3:14,\u25bc6,4,2017
,,+ - 13:05:53,17.0,11,Team Katusha - Alpecin,4:34 4:34,\u25b26,4,2017
,,+ - 13:05:53,13.0,12,"Cofidis, Solutions Cr\xe9dits",5:08 5:08,\u25b21,4,2017
,,+ - 13:05:53,14.0,13,Quick-Step Floors,5:20 5:20,\u25b21,4,2017
,,+ - 13:05:53,6.0,14,Bahrain Merida Pro Cycling Team,6:02 6:02,\u25bc8,4,2017
,,+ - 13:05:53,12.0,15,Wanty - Groupe Gobert,6:58 6:58,\u25bc3,4,2017
,,+ - 13:05:53,18.0,16,Team LottoNL-Jumbo,7:15 7:15,\u25b22,4,2017
,,+ - 13:05:53,16.0,17,BORA - hansgrohe,7:52 7:52,\u25bc1,4,2017
,,+ - 13:05:53,15.0,18,Delko Marseille Provence KTM,9:00 9:00,\u25bc3,4,2017
,,+ - 13:05:53,19.0,19,Team Dimension Data,9:33 9:33,-,4,2017
,,+ - 13:05:53,20.0,20,Direct Energie,10:33 10:33,-,4,2017
,,+ - 13:05:53,21.0,21,Team Sunweb,12:57 12:57,-,4,2017
,,+ - 13:05:53,22.0,22,FDJ,19:19 19:19,-,4,2017
,,+ - 17:10:25,1.0,1,Movistar Team,51:34:20 51:34:20,-,5,2017
,,+ - 17:10:25,2.0,2,BMC Racing Team,0:05 0:05,-,5,2017
,,+ - 17:10:25,3.0,3,Lotto Soudal,0:25 0:25,-,5,2017
,,+ - 17:10:25,4.0,4,ORICA-Scott,1:23 1:23,-,5,2017
,,+ - 17:10:25,6.0,5,Trek - Segafredo,2:53 2:53,\u25b21,5,2017
,,+ - 17:10:25,7.0,6,UAE Team Emirates,2:55 2:55,\u25b21,5,2017
,,+ - 17:10:25,8.0,7,AG2R La Mondiale,3:00 3:00,\u25b21,5,2017
,,+ - 17:10:25,9.0,8,Team Sky,",, 3:00",\u25b21,5,2017
,,+ - 17:10:25,5.0,9,Astana Pro Team,3:13 3:13,\u25bc4,5,2017
,,+ - 17:10:25,10.0,10,Cannondale-Drapac Pro Cycling Team,3:14 3:14,-,5,2017
,,+ - 17:10:25,11.0,11,Team Katusha - Alpecin,4:34 4:34,-,5,2017
,,+ - 17:10:25,12.0,12,"Cofidis, Solutions Cr\xe9dits",5:08 5:08,-,5,2017
,,+ - 17:10:25,13.0,13,Quick-Step Floors,5:20 5:20,-,5,2017
,,+ - 17:10:25,14.0,14,Bahrain Merida Pro Cycling Team,6:02 6:02,-,5,2017
,,+ - 17:10:25,15.0,15,Wanty - Groupe Gobert,6:58 6:58,-,5,2017
,,+ - 17:10:25,16.0,16,Team LottoNL-Jumbo,7:15 7:15,-,5,2017
,,+ - 17:10:25,17.0,17,BORA - hansgrohe,7:52 7:52,-,5,2017
,,+ - 17:10:25,18.0,18,Delko Marseille Provence KTM,9:00 9:00,-,5,2017
,,+ - 17:10:25,19.0,19,Team Dimension Data,9:33 9:33,-,5,2017
,,+ - 17:10:25,20.0,20,Direct Energie,11:12 11:12,-,5,2017
,,+ - 17:10:25,21.0,21,Team Sunweb,12:57 12:57,-,5,2017
,,+ - 17:10:25,22.0,22,FDJ,20:08 20:08,-,5,2017
,,+ - 20:52:34,7.0,1,AG2R La Mondiale,62:46:57 62:46:57,\u25b26,6,2017
,,+ - 20:52:34,4.0,2,ORICA-Scott,2:08 2:08,\u25b22,6,2017
,,+ - 20:52:34,1.0,3,Movistar Team,3:42 3:42,\u25bc2,6,2017
,,+ - 20:52:34,9.0,4,Astana Pro Team,4:36 4:36,\u25b25,6,2017
,,+ - 20:52:34,5.0,5,Trek - Segafredo,4:58 4:58,-,6,2017
,,+ - 20:52:34,3.0,6,Lotto Soudal,5:24 5:24,\u25bc3,6,2017
,,+ - 20:52:34,2.0,7,BMC Racing Team,5:54 5:54,\u25bc5,6,2017
,,+ - 20:52:34,10.0,8,Cannondale-Drapac Pro Cycling Team,9:51 9:51,\u25b22,6,2017
,,+ - 20:52:34,8.0,9,Team Sky,13:56 13:56,\u25bc1,6,2017
,,+ - 20:52:34,6.0,10,UAE Team Emirates,16:34 16:34,\u25bc4,6,2017
,,+ - 20:52:34,13.0,11,Quick-Step Floors,17:14 17:14,\u25b22,6,2017
,,+ - 20:52:34,14.0,12,Bahrain Merida Pro Cycling Team,18:03 18:03,\u25b22,6,2017
,,+ - 20:52:34,15.0,13,Wanty - Groupe Gobert,19:36 19:36,\u25b22,6,2017
,,+ - 20:52:34,16.0,14,Team LottoNL-Jumbo,20:59 20:59,\u25b22,6,2017
,,+ - 20:52:34,18.0,15,Delko Marseille Provence KTM,23:59 23:59,\u25b23,6,2017
,,+ - 20:52:34,11.0,16,Team Katusha - Alpecin,27:13 27:13,\u25bc5,6,2017
,,+ - 20:52:34,21.0,17,Team Sunweb,30:00 30:00,\u25b24,6,2017
,,+ - 20:52:34,12.0,18,"Cofidis, Solutions Cr\xe9dits",30:23 30:23,\u25bc6,6,2017
,,+ - 20:52:34,19.0,19,Team Dimension Data,31:30 31:30,-,6,2017
,,+ - 20:52:34,17.0,20,BORA - hansgrohe,31:43 31:43,\u25bc3,6,2017
,,+ - 20:52:34,20.0,21,Direct Energie,45:39 45:39,\u25bc1,6,2017
,,+ - 20:52:34,22.0,22,FDJ,1:11:20 1:11:20,-,6,2017
,,+ - 25:38:29,1.0,1,AG2R La Mondiale,77:07:54 77:07:54,-,7,2017
,,+ - 25:38:29,2.0,2,ORICA-Scott,1:51 1:51,-,7,2017
,,+ - 25:38:29,3.0,3,Movistar Team,2:40 2:40,-,7,2017
,,+ - 25:38:29,6.0,4,Lotto Soudal,2:51 2:51,\u25b22,7,2017
,,+ - 25:38:29,5.0,5,Trek - Segafredo,6:13 6:13,-,7,2017
,,+ - 25:38:29,4.0,6,Astana Pro Team,8:06 8:06,\u25bc2,7,2017
,,+ - 25:38:29,9.0,7,Team Sky,12:44 12:44,\u25b22,7,2017
,,+ - 25:38:29,10.0,8,UAE Team Emirates,12:50 12:50,\u25b22,7,2017
,,+ - 25:38:29,7.0,9,BMC Racing Team,14:05 14:05,\u25bc2,7,2017
,,+ - 25:38:29,13.0,10,Wanty - Groupe Gobert,24:59 24:59,\u25b23,7,2017
,,+ - 25:38:29,8.0,11,Cannondale-Drapac Pro Cycling Team,29:51 29:51,\u25bc3,7,2017
,,+ - 25:38:29,11.0,12,Quick-Step Floors,34:13 34:13,\u25bc1,7,2017
,,+ - 25:38:29,17.0,13,Team Sunweb,39:19 39:19,\u25b24,7,2017
,,+ - 25:38:29,14.0,14,Team LottoNL-Jumbo,41:54 41:54,-,7,2017
,,+ - 25:38:29,12.0,15,Bahrain Merida Pro Cycling Team,46:36 46:36,\u25bc3,7,2017
,,+ - 25:38:29,15.0,16,Delko Marseille Provence KTM,51:47 51:47,\u25bc1,7,2017
,,+ - 25:38:29,20.0,17,BORA - hansgrohe,59:43 59:43,\u25b23,7,2017
,,+ - 25:38:29,18.0,18,"Cofidis, Solutions Cr\xe9dits",1:01:29 1:01:29,-,7,2017
,,+ - 25:38:29,19.0,19,Team Dimension Data,1:02:45 1:02:45,-,7,2017
,,+ - 25:38:29,16.0,20,Team Katusha - Alpecin,1:05:40 1:05:40,\u25bc4,7,2017
,,+ - 25:38:29,21.0,21,Direct Energie,1:10:27 1:10:27,-,7,2017
,,+ - 25:38:29,22.0,22,FDJ,2:15:08 2:15:08,-,7,2017
,,+ - 29:05:54,1.0,1,AG2R La Mondiale,87:44:22 87:44:22,-,8,2017
,,+ - 29:05:54,4.0,2,Lotto Soudal,7:27 7:27,\u25b22,8,2017
,,+ - 29:05:54,6.0,3,Astana Pro Team,8:36 8:36,\u25b23,8,2017
,,+ - 29:05:54,5.0,4,Trek - Segafredo,9:39 9:39,\u25b21,8,2017
,,+ - 29:05:54,2.0,5,ORICA-Scott,19:11 19:11,\u25bc3,8,2017
,,+ - 29:05:54,3.0,6,Movistar Team,21:49 21:49,\u25bc3,8,2017
,,+ - 29:05:54,8.0,7,UAE Team Emirates,24:26 24:26,\u25b21,8,2017
,,+ - 29:05:54,9.0,8,BMC Racing Team,37:02 37:02,\u25b21,8,2017
,,+ - 29:05:54,7.0,9,Team Sky,37:33 37:33,\u25bc2,8,2017
,,+ - 29:05:54,10.0,10,Wanty - Groupe Gobert,51:11 51:11,-,8,2017
,,+ - 29:05:54,12.0,11,Quick-Step Floors,58:29 58:29,\u25b21,8,2017
,,+ - 29:05:54,13.0,12,Team Sunweb,58:58 58:58,\u25b21,8,2017
,,+ - 29:05:54,11.0,13,Cannondale-Drapac Pro Cycling Team,1:00:17 1:00:17,\u25bc2,8,2017
,,+ - 29:05:54,14.0,14,Team LottoNL-Jumbo,1:09:42 1:09:42,-,8,2017
,,+ - 29:05:54,15.0,15,Bahrain Merida Pro Cycling Team,1:25:27 1:25:27,-,8,2017
,,+ - 29:05:54,19.0,16,Team Dimension Data,1:32:15 1:32:15,\u25b23,8,2017
,,+ - 29:05:54,17.0,17,BORA - hansgrohe,1:36:31 1:36:31,-,8,2017
,,+ - 29:05:54,16.0,18,Delko Marseille Provence KTM,1:38:44 1:38:44,\u25bc2,8,2017
,,+ - 29:05:54,18.0,19,"Cofidis, Solutions Cr\xe9dits",1:45:07 1:45:07,\u25bc1,8,2017
,,+ - 29:05:54,21.0,20,Direct Energie,1:56:57 1:56:57,\u25b21,8,2017
,,+ - 29:05:54,20.0,21,Team Katusha - Alpecin,1:58:56 1:58:56,\u25bc1,8,2017
,,+ - 29:05:54,22.0,22,FDJ,3:19:10 3:19:10,-,8,2017
