BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ -7:53:42,10.0,10,FDJ,5:12 5:12,-,3,2015
,,+ -7:53:42,11.0,11,Bora - Argon 18,5:33 5:33,-,3,2015
,,+ -7:53:42,12.0,12,Topsport Vlaanderen - Baloise,6:16 6:16,-,3,2015
,,+ -7:53:42,14.0,13,Trek Factory Racing,10:40 10:40,\u25b21,3,2015
,,+ -7:53:42,13.0,14,"Cofidis, Solutions Cr\xe9dits",12:37 12:37,\u25bc1,3,2015
,,+ -7:53:42,15.0,15,Movistar Team,15:26 15:26,-,3,2015
,,+ -7:53:42,16.0,16,Lampre - Merida,21:10 21:10,-,3,2015
,,+ -7:53:42,17.0,17,MTN - Qhubeka,27:03 27:03,-,3,2015
,,+ -7:53:42,18.0,18,Bardiani - CSF Pro Team,52:48 52:48,-,3,2015
,,+ - 12:09:44,1.0,1,Etixx - Quick Step,36:30:32 36:30:32,-,4,2015
,,+ - 12:09:44,2.0,2,Team Sky,0:24 0:24,-,4,2015
,,+ - 12:09:44,3.0,3,Astana Pro Team,0:25 0:25,-,4,2015
,,+ - 12:09:44,4.0,4,BMC Racing Team,0:55 0:55,-,4,2015
,,+ - 12:09:44,5.0,5,Team Katusha,1:31 1:31,-,4,2015
,,+ - 12:09:44,6.0,6,Orica GreenEDGE,2:27 2:27,-,4,2015
,,+ - 12:09:44,7.0,7,Tinkoff - Saxo,3:02 3:02,-,4,2015
,,+ - 12:09:44,8.0,8,IAM Cycling,3:16 3:16,-,4,2015
,,+ - 12:09:44,9.0,9,Team Giant - Alpecin,3:45 3:45,-,4,2015
,,+ - 12:09:44,10.0,10,FDJ,5:12 5:12,-,4,2015
,,+ - 12:09:44,11.0,11,Bora - Argon 18,5:57 5:57,-,4,2015
,,+ - 12:09:44,12.0,12,Topsport Vlaanderen - Baloise,6:16 6:16,-,4,2015
,,+ - 12:09:44,13.0,13,Trek Factory Racing,10:47 10:47,-,4,2015
,,+ - 12:09:44,14.0,14,"Cofidis, Solutions Cr\xe9dits",12:37 12:37,-,4,2015
,,+ - 12:09:44,15.0,15,Movistar Team,15:21 15:21,-,4,2015
,,+ - 12:09:44,16.0,16,Lampre - Merida,21:05 21:05,-,4,2015
,,+ - 12:09:44,17.0,17,MTN - Qhubeka,27:03 27:03,-,4,2015
,,+ - 12:09:44,18.0,18,Bardiani - CSF Pro Team,52:55 52:55,-,4,2015
,,+ - 15:12:45,1.0,1,Etixx - Quick Step,45:39:35 45:39:35,-,5,2015
,,+ - 15:12:45,3.0,2,Astana Pro Team,0:39 0:39,\u25b21,5,2015
,,+ - 15:12:45,4.0,3,BMC Racing Team,0:55 0:55,\u25b21,5,2015
,,+ - 15:12:45,2.0,4,Team Sky,1:22 1:22,\u25bc2,5,2015
,,+ - 15:12:45,5.0,5,Team Katusha,1:31 1:31,-,5,2015
,,+ - 15:12:45,6.0,6,Orica GreenEDGE,2:41 2:41,-,5,2015
,,+ - 15:12:45,7.0,7,Tinkoff - Saxo,3:26 3:26,-,5,2015
,,+ - 15:12:45,8.0,8,IAM Cycling,3:30 3:30,-,5,2015
,,+ - 15:12:45,9.0,9,Team Giant - Alpecin,4:57 4:57,-,5,2015
,,+ - 15:12:45,10.0,10,FDJ,5:26 5:26,-,5,2015
,,+ - 15:12:45,11.0,11,Bora - Argon 18,8:21 8:21,-,5,2015
,,+ - 15:12:45,12.0,12,Topsport Vlaanderen - Baloise,8:26 8:26,-,5,2015
,,+ - 15:12:45,14.0,13,"Cofidis, Solutions Cr\xe9dits",13:49 13:49,\u25b21,5,2015
,,+ - 15:12:45,13.0,14,Trek Factory Racing,13:55 13:55,\u25bc1,5,2015
,,+ - 15:12:45,15.0,15,Movistar Team,15:21 15:21,-,5,2015
,,+ - 15:12:45,16.0,16,Lampre - Merida,25:25 25:25,-,5,2015
,,+ - 15:12:45,17.0,17,MTN - Qhubeka,29:11 29:11,-,5,2015
,,+ - 15:12:45,18.0,18,Bardiani - CSF Pro Team,59:11 59:11,-,5,2015
,,+ - 17:36:48,1.0,1,Etixx - Quick Step,52:51:44 52:51:44,-,6,2015
,,+ - 17:36:48,2.0,2,Astana Pro Team,0:39 0:39,-,6,2015
,,+ - 17:36:48,3.0,3,BMC Racing Team,0:55 0:55,-,6,2015
,,+ - 17:36:48,4.0,4,Team Sky,1:22 1:22,-,6,2015
,,+ - 17:36:48,5.0,5,Team Katusha,1:39 1:39,-,6,2015
,,+ - 17:36:48,6.0,6,Orica GreenEDGE,2:41 2:41,-,6,2015
,,+ - 17:36:48,7.0,7,Tinkoff - Saxo,3:26 3:26,-,6,2015
,,+ - 17:36:48,8.0,8,IAM Cycling,3:30 3:30,-,6,2015
,,+ - 17:36:48,9.0,9,Team Giant - Alpecin,4:57 4:57,-,6,2015
,,+ - 17:36:48,10.0,10,FDJ,5:26 5:26,-,6,2015
,,+ - 17:36:48,,11,Topsport Vlaanderen - Pro - Duo,8:26 8:26,-,6,2015
,,+ - 17:36:48,11.0,12,Bora - Argon 18,8:29 8:29,\u25bc1,6,2015
,,+ - 17:36:48,13.0,13,"Cofidis, Solutions Cr\xe9dits",13:49 13:49,-,6,2015
,,+ - 17:36:48,14.0,14,Trek Factory Racing,14:03 14:03,-,6,2015
,,+ - 17:36:48,15.0,15,Movistar Team,15:29 15:29,-,6,2015
,,+ - 17:36:48,16.0,16,Lampre - Merida,25:33 25:33,-,6,2015
,,+ - 17:36:48,17.0,17,MTN - Qhubeka,29:11 29:11,-,6,2015
,,+ - 17:36:48,18.0,18,Bardiani - CSF Pro Team,1:03:22 1:03:22,-,6,2015
