Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
30,144,7,10.0,Durasek Kristijan,13,UAE-Team Emirates,\u25bc3,6,2018
20,104,7,11.0,Garrison Ian,14,Hagens Berman Axeon,\u25bc3,6,2018
31,94,6,12.0,Frank Mathias,15,AG2R La Mondiale,\u25bc3,6,2018
26,2,6,,De Tier Floris,16,Team LottoNL-Jumbo,-,6,2018
25,63,4,15.0,Carpenter Robin,17,Rally Cycling,\u25bc2,6,2018
33,162,4,16.0,Clarke Jonathan,18,UnitedHealthcare Pro Cycling Team,\u25bc2,6,2018
28,45,3,,Slagter Tom-Jelte,19,Team Dimension Data,-,6,2018
30,95,3,17.0,Gastauer Ben,20,AG2R La Mondiale,\u25bc3,6,2018
23,117,3,18.0,Owen Logan,21,Team EF Education First-Drapac p/b Cannondale,\u25bc3,6,2018
22,107,2,19.0,Rice Michael,22,Hagens Berman Axeon,\u25bc3,6,2018
29,167,1,,Tvetcov Serghei,23,UnitedHealthcare Pro Cycling Team,-,6,2018
34,97,1,20.0,Vandenbergh Stijn,24,AG2R La Mondiale,\u25bc4,6,2018
38,124,1,,Rast Gregory,25,Trek - Segafredo,-,6,2018
22,92,1,,Cosnefroy Benoit,26,AG2R La Mondiale,-,6,2018
26,126,34,1.0,Skuji\u0146\u0161 Toms,1,Trek - Segafredo,-,7,2018
28,61,33,2.0,Huffman Evan,2,Rally Cycling,-,7,2018
21,81,26,3.0,Bernal Egan Arley,3,Team Sky,-,7,2018
25,71,20,4.0,Yates Adam,4,Mitchelton-Scott,-,7,2018
26,113,18,5.0,Craddock Lawson,5,Team EF Education First-Drapac p/b Cannondale,-,7,2018
22,115,13,6.0,Martinez Daniel Felipe,6,Team EF Education First-Drapac p/b Cannondale,-,7,2018
28,14,13,7.0,Majka Rafa\u0142,7,BORA - hansgrohe,-,7,2018
24,5,11,8.0,Tolhoek Antwan,8,Team LottoNL-Jumbo,-,7,2018
22,103,9,9.0,Bennett Sean,9,Hagens Berman Axeon,-,7,2018
29,23,8,10.0,van Garderen Tejay,10,BMC Racing Team,-,7,2018
24,64,8,11.0,De Vos Adam,11,Rally Cycling,-,7,2018
23,82,7,12.0,Geoghegan Hart Tao,12,Team Sky,-,7,2018
30,144,7,13.0,Durasek Kristijan,13,UAE-Team Emirates,-,7,2018
20,104,7,14.0,Garrison Ian,14,Hagens Berman Axeon,-,7,2018
31,94,6,15.0,Frank Mathias,15,AG2R La Mondiale,-,7,2018
26,2,6,16.0,De Tier Floris,16,Team LottoNL-Jumbo,-,7,2018
25,63,4,17.0,Carpenter Robin,17,Rally Cycling,-,7,2018
33,162,4,18.0,Clarke Jonathan,18,UnitedHealthcare Pro Cycling Team,-,7,2018
28,45,3,19.0,Slagter Tom-Jelte,19,Team Dimension Data,-,7,2018
30,95,3,20.0,Gastauer Ben,20,AG2R La Mondiale,-,7,2018
23,117,3,21.0,Owen Logan,21,Team EF Education First-Drapac p/b Cannondale,-,7,2018
22,107,2,22.0,Rice Michael,22,Hagens Berman Axeon,-,7,2018
29,167,1,23.0,Tvetcov Serghei,23,UnitedHealthcare Pro Cycling Team,-,7,2018
34,97,1,24.0,Vandenbergh Stijn,24,AG2R La Mondiale,-,7,2018
38,124,1,25.0,Rast Gregory,25,Trek - Segafredo,-,7,2018
22,92,1,26.0,Cosnefroy Benoit,26,AG2R La Mondiale,-,7,2018
