Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
30,102,2,58.0,Bono Matteo,66,Lampre - Merida,\u25bc8,6,2014
27,72,2,,Torres Rodolfo Andres,67,Team Colombia,-,6,2014
40,215,2,59.0,Hondo Danilo,68,Trek Factory Racing,\u25bc9,6,2014
24,138,1,61.0,Monsalve Yonathan,69,Neri Sottoli,\u25bc8,6,2014
29,201,1,60.0,Roche Nicolas,70,Tinkoff - Saxo,\u25bc10,6,2014
33,64,1,62.0,Longo Borghini Paolo,71,Cannondale,\u25bc9,6,2014
29,65,1,63.0,Marangoni Alan,72,Cannondale,\u25bc9,6,2014
23,81,166,2.0,Bouhanni Nacer,1,FDJ.fr,\u25b21,7,2014
25,216,150,3.0,Nizzolo Giacomo,2,Trek Factory Racing,\u25b21,7,2014
25,69,139,1.0,Viviani Elia,3,Cannondale,\u25bc2,7,2014
31,104,121,4.0,Ferrari Roberto,4,Lampre - Merida,-,7,2014
26,199,92,5.0,Swift Ben,5,Team Sky,-,7,2014
23,155,90,6.0,Matthews Michael,6,Orica GreenEDGE,-,7,2014
29,94,53,14.0,Farrar Tyler,7,Garmin Sharp,\u25b27,7,2014
24,12,52,7.0,Appollonio Davide,8,AG2R La Mondiale,\u25bc1,7,2014
25,175,52,27.0,Mezgec Luka,9,Team Giant - Shimano,\u25b218,7,2014
33,134,46,9.0,Chicchi Francesco,10,Neri Sottoli,\u25bc1,7,2014
37,51,42,8.0,Evans Cadel,11,BMC Racing Team,\u25bc3,7,2014
29,179,34,10.0,Veelers Tom,12,Team Giant - Shimano,\u25bc2,7,2014
24,109,33,11.0,Ulissi Diego,13,Lampre - Merida,\u25bc2,7,2014
28,22,33,13.0,Belletti Manuel,14,Androni Giocattoli - Venezuela,\u25bc1,7,2014
36,48,32,12.0,Tjallingii Maarten,15,Belkin-Pro Cycling Team,\u25bc3,7,2014
22,136,30,15.0,Fedi Andrea,16,Neri Sottoli,\u25bc1,7,2014
24,73,29,22.0,Avila Edwin,17,Team Colombia,\u25b25,7,2014
29,113,28,16.0,Dehaes Kenny,18,Lotto Belisol,\u25bc2,7,2014
26,192,27,17.0,Boasson Hagen Edvald,19,Team Sky,\u25bc2,7,2014
23,41,23,18.0,Kelderman Wilco,20,Belkin-Pro Cycling Team,\u25bc2,7,2014
34,75,23,26.0,Duque Leonardo,21,Team Colombia,\u25b25,7,2014
23,118,22,19.0,Wellens Tim,22,Lotto Belisol,\u25bc3,7,2014
29,137,22,20.0,Finetto Mauro,23,Neri Sottoli,\u25bc3,7,2014
30,18,22,21.0,Montaguti Matteo,24,AG2R La Mondiale,\u25bc3,7,2014
27,141,21,24.0,Uran Rigoberto,25,Omega Pharma - Quick-Step,\u25bc1,7,2014
30,74,20,,Chalapud Robinson,26,Team Colombia,-,7,2014
24,32,20,,Battaglin Enrico,27,Bardiani - CSF Pro Team,-,7,2014
25,213,20,23.0,Arredondo Juli\xe1n David,28,Trek Factory Racing,\u25bc5,7,2014
23,117,20,46.0,Van der Sande Tosh,29,Lotto Belisol,\u25b217,7,2014
26,131,18,25.0,Rabottini Matteo,30,Neri Sottoli,\u25bc5,7,2014
26,217,18,,van Poppel Boy,31,Trek Factory Racing,-,7,2014
