Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
23,127,,,26.0,26.0,Millar David,29,Cofidis,,8,2000,▼3
26,61,,,26.0,27.0,Ullrich Jan,30,Team Telekom,,8,2000,▼3
32,159,,,26.0,,Voskamp Bart,31,Polti,,8,2000,-
36,63,,,26.0,28.0,Elli Alberto,32,Team Telekom,,8,2000,▼4
26,36,,,24.0,,Rodriguez Fred,33,Mapei - Quickstep,,8,2000,-
29,113,,,24.0,29.0,Knaven Servais,34,Farm Frites,,8,2000,▼5
28,173,,,23.0,30.0,Gougot Fabrice,35,Crédit Agricole,,8,2000,▼5
28,165,,,23.0,,Larsen Nicolaj Bo,36,MemoryCard - Jack & Jones,,8,2000,-
26,33,,,20.0,31.0,Bettini Paolo,37,Mapei - Quickstep,,8,2000,▼6
29,12,,,20.0,32.0,Arrieta José Luis,38,Banesto,,8,2000,▼6
29,198,,,19.0,,Rous Didier,40,Bonjour,,8,2000,-
29,83,,,19.0,35.0,Aus Lauri,41,AG2R Prevoyance,,8,2000,▼6
28,154,,,17.0,36.0,Cassani Enrico,42,Polti,,8,2000,▼6
32,168,,,16.0,,Sandstød Michael,43,MemoryCard - Jack & Jones,,8,2000,-
25,143,,,16.0,37.0,Gwiazdowski Grzegorz,44,La Française des Jeux,,8,2000,▼7
31,48,,,14.0,38.0,Wauters Marc,45,Rabobank ProTeam,,8,2000,▼7
28,42,,,14.0,73.0,Boven Jan,46,Rabobank ProTeam,,8,2000,▲27
23,149,,,14.0,48.0,Nazon Jean-Patrick,47,La Française des Jeux,,8,2000,▲1
27,144,,,14.0,51.0,Høj Frank,48,La Française des Jeux,,8,2000,▲3
27,162,,,14.0,39.0,Blaudzun Michael,49,MemoryCard - Jack & Jones,,8,2000,▼10
26,174,,,13.0,40.0,Hinault Sébastien,50,Crédit Agricole,,8,2000,▼10
25,172,,,13.0,45.0,Bäckstedt Magnus,51,Crédit Agricole,,8,2000,▼6
31,88,,,12.0,,Maignan Gilles,52,AG2R Prevoyance,,8,2000,-
35,74,,,12.0,41.0,Fontanelli Fabiano,53,Mercatone Uno - Albacom,,8,2000,▼12
27,197,,,12.0,42.0,Perreaudeau Olivier,54,Bonjour,,8,2000,▼12
31,51,,,11.0,43.0,Jalabert Laurent,55,O.N.C.E. - Deutsche Bank,,8,2000,▼12
30,65,,,11.0,,Guerini Giuseppe,56,Team Telekom,,8,2000,-
30,163,,,11.0,46.0,Hoffman Tristan,57,MemoryCard - Jack & Jones,,8,2000,▼11
30,182,,,11.0,44.0,Apollonio Massimo,58,Vini Caldirola - Sidermec,,8,2000,▼14
33,106,,,10.0,,Lino Pascal,59,Festina - Lotus,,8,2000,-
28,41,,,10.0,47.0,Boogerd Michael,60,Rabobank ProTeam,,8,2000,▼13
26,134,,,10.0,49.0,Demarbaix Sebastien,61,Lotto - Adecco,,8,2000,▼12
30,161,,,9.0,50.0,Hamburger Bo,62,MemoryCard - Jack & Jones,,8,2000,▼12
31,183,,,8.0,52.0,Bortolami Gianluca,63,Vini Caldirola - Sidermec,,8,2000,▼11
24,112,,,8.0,53.0,Klier Andreas,64,Farm Frites,,8,2000,▼11
26,118,,,8.0,54.0,Moerenhout Koos,65,Farm Frites,,8,2000,▼11
25,52,,,6.0,55.0,Cañada David,66,O.N.C.E. - Deutsche Bank,,8,2000,▼11
34,3,,,6.0,56.0,Ekimov Viatcheslav,67,US Postal Service,,8,2000,▼11
27,56,,,6.0,57.0,Luttenberger Peter,68,O.N.C.E. - Deutsche Bank,,8,2000,▼11
32,11,,,5.0,58.0,Zülle Alex,69,Banesto,,8,2000,▼11
30,71,,,4.0,59.0,Pantani Marco,70,Mercatone Uno - Albacom,,8,2000,▼11
28,105,,,4.0,61.0,Hernandez Jaime Javier,71,Festina - Lotus,,8,2000,▼10
25,121,,,4.0,60.0,Vandenbroucke Frank,72,Cofidis,,8,2000,▼12
27,136,,,4.0,62.0,Marichal Thierry,73,Lotto - Adecco,,8,2000,▼11
31,72,,,3.0,63.0,Borgheresi Simone,74,Mercatone Uno - Albacom,,8,2000,▼11
29,64,,,3.0,66.0,Fagnini Gian Matteo,75,Team Telekom,,8,2000,▼9
35,156,,,3.0,64.0,Hervé Pascal,76,Polti,,8,2000,▼12
29,167,,,3.0,65.0,Rittsel Martin,77,MemoryCard - Jack & Jones,,8,2000,▼12
29,4,,,2.0,67.0,Hamilton Tyler,78,US Postal Service,,8,2000,▼11
31,91,,,2.0,68.0,Dufaux Laurent,79,Saeco,,8,2000,▼11
24,123,,,2.0,70.0,Lefèvre Laurent,80,Cofidis,,8,2000,▼10
29,101,,,1.0,71.0,Moreau Christophe,81,Festina - Lotus,,8,2000,▼10
26,158,,,1.0,72.0,Sacchi Fabio,82,Polti,,8,2000,▼10
30,69,,,165.0,2.0,Zabel Erik,1,Team Telekom,,9,2000,▲1
32,109,,,152.0,1.0,Wüst Marcel,2,Festina - Lotus,,9,2000,▼1
28,37,,,111.0,3.0,Steels Tom,3,Mapei - Quickstep,,9,2000,-
27,181,,,102.0,4.0,Vainšteins Romāns,4,Vini Caldirola - Sidermec,,9,2000,-
29,146,,,84.0,6.0,Magnien Emmanuel,5,La Française des Jeux,,9,2000,▲1
31,39,,,81.0,8.0,Zanini Stefano,6,Mapei - Quickstep,,9,2000,▲2
24,97,,,75.0,5.0,Pieri Dario,7,Saeco,,9,2000,▼2
24,187,,,75.0,9.0,Klemenčič Zoran,8,Vini Caldirola - Sidermec,,9,2000,▲1
28,117,,,75.0,7.0,McEwen Robbie,9,Farm Frites,,9,2000,▼2
30,166,,,64.0,15.0,Piziks Arvis,10,MemoryCard - Jack & Jones,,9,2000,▲5
33,135,,,59.0,11.0,Durand Jacky,11,Lotto - Adecco,,9,2000,-
25,93,,,56.0,10.0,Commesso Salvatore,12,Saeco,,9,2000,▼2
26,33,,,55.0,37.0,Bettini Paolo,13,Mapei - Quickstep,,9,2000,▲24
29,43,,,54.0,12.0,Dekker Erik,14,Rabobank ProTeam,,9,2000,▼2
30,81,,,54.0,21.0,Kirsipuu Jaan,15,AG2R Prevoyance,,9,2000,▲6
26,95,,,52.0,13.0,Mori Massimiliano,16,Saeco,,9,2000,▼3
28,179,,,48.0,14.0,Voigt Jens,17,Crédit Agricole,,9,2000,▼3
31,199,,,47.0,19.0,Simon François,18,Bonjour,,9,2000,▲1
30,82,,,45.0,16.0,Agnolutto Christophe,19,AG2R Prevoyance,,9,2000,▼3
26,49,,,45.0,17.0,Zberg Markus,20,Rabobank ProTeam,,9,2000,▼3
26,196,,,45.0,18.0,Nazon Damien,21,Bonjour,,9,2000,▼3
29,198,,,43.0,40.0,Rous Didier,22,Bonjour,,9,2000,▲18
28,154,,,36.0,42.0,Cassani Enrico,23,Polti,,9,2000,▲19
28,47,,,35.0,20.0,van Bon Léon,24,Rabobank ProTeam,,9,2000,▼4
31,147,,,34.0,22.0,Mengin Christophe,25,La Française des Jeux,,9,2000,▼3
28,125,,,33.0,28.0,Mattan Nico,26,Cofidis,,9,2000,▲2
32,188,,,32.0,23.0,Radaelli Mauro,27,Vini Caldirola - Sidermec,,9,2000,▼4
27,139,,,30.0,,Verheyen Geert,28,Lotto - Adecco,,9,2000,-
30,145,,,30.0,24.0,Jan Xavier,29,La Française des Jeux,,9,2000,▼5
31,116,,,29.0,25.0,Magnusson Glenn,30,Farm Frites,,9,2000,▼5
27,14,,,28.0,26.0,Garcia José Vicente,31,Banesto,,9,2000,▼5
32,84,,,28.0,27.0,Chanteur Pascal,32,AG2R Prevoyance,,9,2000,▼5
23,127,,,26.0,29.0,Millar David,33,Cofidis,,9,2000,▼4
30,29,,,26.0,,Vidal José Angel,34,Kelme - Costa Blanca,,9,2000,-
26,61,,,26.0,30.0,Ullrich Jan,35,Team Telekom,,9,2000,▼5
32,159,,,26.0,31.0,Voskamp Bart,36,Polti,,9,2000,▼5
36,63,,,26.0,32.0,Elli Alberto,37,Team Telekom,,9,2000,▼5
26,36,,,24.0,33.0,Rodriguez Fred,38,Mapei - Quickstep,,9,2000,▼5
29,113,,,24.0,34.0,Knaven Servais,39,Farm Frites,,9,2000,▼5
28,173,,,23.0,35.0,Gougot Fabrice,40,Crédit Agricole,,9,2000,▼5
28,165,,,23.0,36.0,Larsen Nicolaj Bo,41,MemoryCard - Jack & Jones,,9,2000,▼5
26,174,,,22.0,50.0,Hinault Sébastien,42,Crédit Agricole,,9,2000,▲8
29,12,,,20.0,38.0,Arrieta José Luis,43,Banesto,,9,2000,▼5
29,83,,,19.0,41.0,Aus Lauri,45,AG2R Prevoyance,,9,2000,▼4
25,172,,,19.0,51.0,Bäckstedt Magnus,46,Crédit Agricole,,9,2000,▲5
27,197,,,19.0,54.0,Perreaudeau Olivier,47,Bonjour,,9,2000,▲7
27,144,,,17.0,48.0,Høj Frank,48,La Française des Jeux,,9,2000,-
32,168,,,16.0,43.0,Sandstød Michael,49,MemoryCard - Jack & Jones,,9,2000,▼6
31,48,,,16.0,45.0,Wauters Marc,50,Rabobank ProTeam,,9,2000,▼5
25,143,,,16.0,44.0,Gwiazdowski Grzegorz,51,La Française des Jeux,,9,2000,▼7
29,167,,,15.0,77.0,Rittsel Martin,52,MemoryCard - Jack & Jones,,9,2000,▲25
30,182,,,15.0,58.0,Apollonio Massimo,53,Vini Caldirola - Sidermec,,9,2000,▲5
28,152,,,14.0,,Blijlevens Jeroen,54,Polti,,9,2000,-
28,42,,,14.0,46.0,Boven Jan,55,Rabobank ProTeam,,9,2000,▼9
23,149,,,14.0,47.0,Nazon Jean-Patrick,56,La Française des Jeux,,9,2000,▼9
27,162,,,14.0,49.0,Blaudzun Michael,57,MemoryCard - Jack & Jones,,9,2000,▼8
35,74,,,12.0,53.0,Fontanelli Fabiano,58,Mercatone Uno - Albacom,,9,2000,▼5
31,88,,,12.0,52.0,Maignan Gilles,59,AG2R Prevoyance,,9,2000,▼7
31,51,,,11.0,55.0,Jalabert Laurent,60,O.N.C.E. - Deutsche Bank,,9,2000,▼5
30,65,,,11.0,56.0,Guerini Giuseppe,61,Team Telekom,,9,2000,▼5
30,163,,,11.0,57.0,Hoffman Tristan,62,MemoryCard - Jack & Jones,,9,2000,▼5
29,68,,,10.0,,Wesemann Steffen,63,Team Telekom,,9,2000,-
28,41,,,10.0,60.0,Boogerd Michael,64,Rabobank ProTeam,,9,2000,▼4
33,106,,,10.0,59.0,Lino Pascal,65,Festina - Lotus,,9,2000,▼6
26,134,,,10.0,61.0,Demarbaix Sebastien,66,Lotto - Adecco,,9,2000,▼5
30,161,,,9.0,62.0,Hamburger Bo,67,MemoryCard - Jack & Jones,,9,2000,▼5
31,183,,,9.0,63.0,Bortolami Gianluca,68,Vini Caldirola - Sidermec,,9,2000,▼5
24,112,,,8.0,64.0,Klier Andreas,69,Farm Frites,,9,2000,▼5
26,118,,,8.0,65.0,Moerenhout Koos,70,Farm Frites,,9,2000,▼5
29,101,,,7.0,81.0,Moreau Christophe,71,Festina - Lotus,,9,2000,▲10
25,52,,,6.0,66.0,Cañada David,72,O.N.C.E. - Deutsche Bank,,9,2000,▼6
34,3,,,6.0,67.0,Ekimov Viatcheslav,73,US Postal Service,,9,2000,▼6
27,56,,,6.0,68.0,Luttenberger Peter,74,O.N.C.E. - Deutsche Bank,,9,2000,▼6
32,11,,,5.0,69.0,Zülle Alex,75,Banesto,,9,2000,▼6
30,71,,,4.0,70.0,Pantani Marco,76,Mercatone Uno - Albacom,,9,2000,▼6
25,121,,,4.0,72.0,Vandenbroucke Frank,77,Cofidis,,9,2000,▼5
28,105,,,4.0,71.0,Hernandez Jaime Javier,78,Festina - Lotus,,9,2000,▼7
27,136,,,4.0,73.0,Marichal Thierry,79,Lotto - Adecco,,9,2000,▼6
31,72,,,3.0,74.0,Borgheresi Simone,80,Mercatone Uno - Albacom,,9,2000,▼6
35,156,,,3.0,76.0,Hervé Pascal,81,Polti,,9,2000,▼5
29,64,,,3.0,75.0,Fagnini Gian Matteo,82,Team Telekom,,9,2000,▼7
29,4,,,2.0,78.0,Hamilton Tyler,83,US Postal Service,,9,2000,▼5
31,91,,,2.0,79.0,Dufaux Laurent,84,Saeco,,9,2000,▼5
24,123,,,2.0,80.0,Lefèvre Laurent,85,Cofidis,,9,2000,▼5
26,158,,,1.0,82.0,Sacchi Fabio,86,Polti,,9,2000,▼4
30,69,,,169.0,1.0,Zabel Erik,1,Team Telekom,,10,2000,-
32,109,,,152.0,2.0,Wüst Marcel,2,Festina - Lotus,,10,2000,-
28,37,,,111.0,3.0,Steels Tom,3,Mapei - Quickstep,,10,2000,-
27,181,,,102.0,4.0,Vainšteins Romāns,4,Vini Caldirola - Sidermec,,10,2000,-
29,146,,,84.0,5.0,Magnien Emmanuel,5,La Française des Jeux,,10,2000,-
31,39,,,81.0,6.0,Zanini Stefano,6,Mapei - Quickstep,,10,2000,-
28,117,,,75.0,9.0,McEwen Robbie,7,Farm Frites,,10,2000,▲2
33,135,,,67.0,11.0,Durand Jacky,8,Lotto - Adecco,,10,2000,▲3
30,166,,,64.0,10.0,Piziks Arvis,9,MemoryCard - Jack & Jones,,10,2000,▲1
25,93,,,56.0,12.0,Commesso Salvatore,10,Saeco,,10,2000,▲2
26,33,,,55.0,13.0,Bettini Paolo,11,Mapei - Quickstep,,10,2000,▲2
29,43,,,54.0,14.0,Dekker Erik,12,Rabobank ProTeam,,10,2000,▲2
30,81,,,54.0,15.0,Kirsipuu Jaan,13,AG2R Prevoyance,,10,2000,▲2
26,95,,,52.0,16.0,Mori Massimiliano,14,Saeco,,10,2000,▲2
28,179,,,48.0,17.0,Voigt Jens,15,Crédit Agricole,,10,2000,▲2
26,196,,,47.0,21.0,Nazon Damien,16,Bonjour,,10,2000,▲5
31,199,,,47.0,18.0,Simon François,17,Bonjour,,10,2000,▲1
30,82,,,45.0,19.0,Agnolutto Christophe,18,AG2R Prevoyance,,10,2000,▲1
26,49,,,45.0,20.0,Zberg Markus,19,Rabobank ProTeam,,10,2000,▲1
29,198,,,43.0,22.0,Rous Didier,20,Bonjour,,10,2000,▲2
28,125,,,39.0,26.0,Mattan Nico,21,Cofidis,,10,2000,▲5
28,154,,,36.0,23.0,Cassani Enrico,23,Polti,,10,2000,-
28,47,,,35.0,24.0,van Bon Léon,24,Rabobank ProTeam,,10,2000,-
31,147,,,34.0,25.0,Mengin Christophe,25,La Française des Jeux,,10,2000,-
32,188,,,32.0,27.0,Radaelli Mauro,26,Vini Caldirola - Sidermec,,10,2000,▲1
27,139,,,31.0,28.0,Verheyen Geert,27,Lotto - Adecco,,10,2000,▲1
30,145,,,30.0,29.0,Jan Xavier,28,La Française des Jeux,,10,2000,▲1
26,61,,,29.0,35.0,Ullrich Jan,29,Team Telekom,,10,2000,▲6
31,116,,,29.0,30.0,Magnusson Glenn,30,Farm Frites,,10,2000,-
27,14,,,28.0,31.0,Garcia José Vicente,31,Banesto,,10,2000,-
32,84,,,28.0,32.0,Chanteur Pascal,32,AG2R Prevoyance,,10,2000,-
23,127,,,26.0,33.0,Millar David,33,Cofidis,,10,2000,-
30,29,,,26.0,34.0,Vidal José Angel,34,Kelme - Costa Blanca,,10,2000,-
32,159,,,26.0,36.0,Voskamp Bart,35,Polti,,10,2000,▲1
36,63,,,26.0,37.0,Elli Alberto,36,Team Telekom,,10,2000,▲1
25,26,,,24.0,,Otxoa Javier,37,Kelme - Costa Blanca,,10,2000,-
29,113,,,24.0,39.0,Knaven Servais,38,Farm Frites,,10,2000,▲1
26,36,,,24.0,38.0,Rodriguez Fred,39,Mapei - Quickstep,,10,2000,▼1
28,173,,,23.0,40.0,Gougot Fabrice,40,Crédit Agricole,,10,2000,-
28,165,,,23.0,41.0,Larsen Nicolaj Bo,41,MemoryCard - Jack & Jones,,10,2000,-
26,174,,,22.0,42.0,Hinault Sébastien,42,Crédit Agricole,,10,2000,-
29,12,,,20.0,43.0,Arrieta José Luis,43,Banesto,,10,2000,-
29,83,,,19.0,45.0,Aus Lauri,44,AG2R Prevoyance,,10,2000,▲1
25,172,,,19.0,46.0,Bäckstedt Magnus,45,Crédit Agricole,,10,2000,▲1
27,197,,,19.0,47.0,Perreaudeau Olivier,46,Bonjour,,10,2000,▲1
27,144,,,17.0,48.0,Høj Frank,47,La Française des Jeux,,10,2000,▲1
32,168,,,16.0,49.0,Sandstød Michael,48,MemoryCard - Jack & Jones,,10,2000,▲1
31,48,,,16.0,50.0,Wauters Marc,49,Rabobank ProTeam,,10,2000,▲1
25,143,,,16.0,51.0,Gwiazdowski Grzegorz,50,La Française des Jeux,,10,2000,▲1
29,15,,,15.0,,Jiménez José María,51,Banesto,,10,2000,-
29,101,,,15.0,71.0,Moreau Christophe,52,Festina - Lotus,,10,2000,▲19
29,167,,,15.0,52.0,Rittsel Martin,53,MemoryCard - Jack & Jones,,10,2000,▼1
30,182,,,15.0,53.0,Apollonio Massimo,54,Vini Caldirola - Sidermec,,10,2000,▼1
28,152,,,14.0,54.0,Blijlevens Jeroen,55,Polti,,10,2000,▼1
28,42,,,14.0,55.0,Boven Jan,56,Rabobank ProTeam,,10,2000,▼1
27,162,,,14.0,57.0,Blaudzun Michael,57,MemoryCard - Jack & Jones,,10,2000,-
30,151,,,13.0,,Virenque Richard,58,Polti,,10,2000,-
29,32,,,12.0,,Beltrán Manuel,59,Mapei - Quickstep,,10,2000,-
31,88,,,12.0,59.0,Maignan Gilles,60,AG2R Prevoyance,,10,2000,▼1
35,74,,,12.0,58.0,Fontanelli Fabiano,61,Mercatone Uno - Albacom,,10,2000,▼3
31,51,,,11.0,60.0,Jalabert Laurent,62,O.N.C.E. - Deutsche Bank,,10,2000,▼2
32,11,,,11.0,75.0,Zülle Alex,63,Banesto,,10,2000,▲12
30,65,,,11.0,61.0,Guerini Giuseppe,64,Team Telekom,,10,2000,▼3
30,163,,,11.0,62.0,Hoffman Tristan,65,MemoryCard - Jack & Jones,,10,2000,▼3
32,21,,,10.0,,Escartin Fernando,66,Kelme - Costa Blanca,,10,2000,-
28,41,,,10.0,64.0,Boogerd Michael,67,Rabobank ProTeam,,10,2000,▼3
29,68,,,10.0,63.0,Wesemann Steffen,68,Team Telekom,,10,2000,▼5
33,106,,,10.0,65.0,Lino Pascal,69,Festina - Lotus,,10,2000,▼4
26,134,,,10.0,66.0,Demarbaix Sebastien,70,Lotto - Adecco,,10,2000,▼4
26,24,,,9.0,,Heras Roberto,71,Kelme - Costa Blanca,,10,2000,-
30,161,,,9.0,67.0,Hamburger Bo,72,MemoryCard - Jack & Jones,,10,2000,▼5
31,183,,,9.0,68.0,Bortolami Gianluca,73,Vini Caldirola - Sidermec,,10,2000,▼5
24,112,,,8.0,69.0,Klier Andreas,74,Farm Frites,,10,2000,▼5
26,118,,,8.0,70.0,Moerenhout Koos,75,Farm Frites,,10,2000,▼5
26,102,,,7.0,,Beloki Joseba,76,Festina - Lotus,,10,2000,-
25,52,,,6.0,72.0,Cañada David,77,O.N.C.E. - Deutsche Bank,,10,2000,▼5
34,3,,,6.0,73.0,Ekimov Viatcheslav,78,US Postal Service,,10,2000,▼5
27,56,,,6.0,74.0,Luttenberger Peter,79,O.N.C.E. - Deutsche Bank,,10,2000,▼5
24,16,,,5.0,,Mancebo Francisco,80,Banesto,,10,2000,-
28,137,,,4.0,,van de Wouwer Kurt,81,Lotto - Adecco,,10,2000,-
30,71,,,4.0,76.0,Pantani Marco,82,Mercatone Uno - Albacom,,10,2000,▼6
27,136,,,4.0,79.0,Marichal Thierry,83,Lotto - Adecco,,10,2000,▼4
28,105,,,4.0,78.0,Hernandez Jaime Javier,84,Festina - Lotus,,10,2000,▼6
31,72,,,3.0,80.0,Borgheresi Simone,85,Mercatone Uno - Albacom,,10,2000,▼5
35,156,,,3.0,81.0,Hervé Pascal,86,Polti,,10,2000,▼5
29,64,,,3.0,82.0,Fagnini Gian Matteo,87,Team Telekom,,10,2000,▼5
29,4,,,2.0,83.0,Hamilton Tyler,88,US Postal Service,,10,2000,▼5
30,31,,,2.0,,Bartoli Michele,89,Mapei - Quickstep,,10,2000,-
31,91,,,2.0,84.0,Dufaux Laurent,90,Saeco,,10,2000,▼6
26,158,,,1.0,86.0,Sacchi Fabio,91,Polti,,10,2000,▼5
30,69,,,189.0,1.0,Zabel Erik,1,Team Telekom,,11,2000,-
32,109,,,152.0,2.0,Wüst Marcel,2,Festina - Lotus,,11,2000,-
28,37,,,111.0,3.0,Steels Tom,3,Mapei - Quickstep,,11,2000,-
27,181,,,102.0,4.0,Vainšteins Romāns,4,Vini Caldirola - Sidermec,,11,2000,-
29,43,,,101.0,12.0,Dekker Erik,5,Rabobank ProTeam,,11,2000,▲7
29,146,,,84.0,5.0,Magnien Emmanuel,6,La Française des Jeux,,11,2000,▼1
31,39,,,81.0,6.0,Zanini Stefano,7,Mapei - Quickstep,,11,2000,▼1
28,117,,,75.0,7.0,McEwen Robbie,8,Farm Frites,,11,2000,▼1
33,135,,,67.0,8.0,Durand Jacky,9,Lotto - Adecco,,11,2000,▼1
30,166,,,64.0,9.0,Piziks Arvis,10,MemoryCard - Jack & Jones,,11,2000,▼1
26,33,,,60.0,11.0,Bettini Paolo,11,Mapei - Quickstep,,11,2000,-
31,199,,,60.0,17.0,Simon François,12,Bonjour,,11,2000,▲5
25,93,,,56.0,10.0,Commesso Salvatore,13,Saeco,,11,2000,▼3
30,81,,,54.0,13.0,Kirsipuu Jaan,14,AG2R Prevoyance,,11,2000,▼1
28,125,,,53.0,21.0,Mattan Nico,15,Cofidis,,11,2000,▲6
26,95,,,52.0,14.0,Mori Massimiliano,16,Saeco,,11,2000,▼2
23,127,,,50.0,33.0,Millar David,17,Cofidis,,11,2000,▲16
28,179,,,48.0,15.0,Voigt Jens,18,Crédit Agricole,,11,2000,▼3
26,196,,,47.0,16.0,Nazon Damien,19,Bonjour,,11,2000,▼3
27,139,,,46.0,27.0,Verheyen Geert,20,Lotto - Adecco,,11,2000,▲7
30,82,,,45.0,18.0,Agnolutto Christophe,21,AG2R Prevoyance,,11,2000,▼3
26,49,,,45.0,19.0,Zberg Markus,22,Rabobank ProTeam,,11,2000,▼3
29,198,,,43.0,20.0,Rous Didier,23,Bonjour,,11,2000,▼3
27,22,,,38.0,,Botero Santiago,25,Kelme - Costa Blanca,,11,2000,-
28,154,,,36.0,23.0,Cassani Enrico,26,Polti,,11,2000,▼3
28,47,,,35.0,24.0,van Bon Léon,27,Rabobank ProTeam,,11,2000,▼3
26,36,,,35.0,39.0,Rodriguez Fred,28,Mapei - Quickstep,,11,2000,▲11
31,147,,,34.0,25.0,Mengin Christophe,29,La Française des Jeux,,11,2000,▼4
26,61,,,32.0,29.0,Ullrich Jan,30,Team Telekom,,11,2000,▼1
28,173,,,32.0,40.0,Gougot Fabrice,31,Crédit Agricole,,11,2000,▲9
32,188,,,32.0,26.0,Radaelli Mauro,32,Vini Caldirola - Sidermec,,11,2000,▼6
30,145,,,30.0,28.0,Jan Xavier,33,La Française des Jeux,,11,2000,▼5
31,116,,,29.0,30.0,Magnusson Glenn,34,Farm Frites,,11,2000,▼4
27,14,,,28.0,31.0,Garcia José Vicente,35,Banesto,,11,2000,▼4
32,84,,,28.0,32.0,Chanteur Pascal,36,AG2R Prevoyance,,11,2000,▼4
24,16,,,27.0,80.0,Mancebo Francisco,37,Banesto,,11,2000,▲43
25,131,,,26.0,,Verbrugghe Rik,38,Lotto - Adecco,,11,2000,-
30,29,,,26.0,34.0,Vidal José Angel,39,Kelme - Costa Blanca,,11,2000,▼5
32,159,,,26.0,35.0,Voskamp Bart,40,Polti,,11,2000,▼5
36,63,,,26.0,36.0,Elli Alberto,41,Team Telekom,,11,2000,▼5
27,162,,,26.0,57.0,Blaudzun Michael,42,MemoryCard - Jack & Jones,,11,2000,▲15
29,101,,,25.0,52.0,Moreau Christophe,43,Festina - Lotus,,11,2000,▲9
25,26,,,24.0,37.0,Otxoa Javier,44,Kelme - Costa Blanca,,11,2000,▼7
29,113,,,24.0,38.0,Knaven Servais,45,Farm Frites,,11,2000,▼7
28,165,,,23.0,41.0,Larsen Nicolaj Bo,46,MemoryCard - Jack & Jones,,11,2000,▼5
26,174,,,22.0,42.0,Hinault Sébastien,47,Crédit Agricole,,11,2000,▼5
30,151,,,21.0,58.0,Virenque Richard,48,Polti,,11,2000,▲10
26,67,,,20.0,,Vinokourov Alexandre,49,Team Telekom,,11,2000,-
29,12,,,20.0,43.0,Arrieta José Luis,50,Banesto,,11,2000,▼7
26,53,,,19.0,,Etxebarria David,51,O.N.C.E. - Deutsche Bank,,11,2000,-
30,31,,,19.0,89.0,Bartoli Michele,52,Mapei - Quickstep,,11,2000,▲37
29,83,,,19.0,44.0,Aus Lauri,53,AG2R Prevoyance,,11,2000,▼9
25,172,,,19.0,45.0,Bäckstedt Magnus,54,Crédit Agricole,,11,2000,▼9
27,197,,,19.0,46.0,Perreaudeau Olivier,55,Bonjour,,11,2000,▼9
25,132,,,18.0,,Aerts Mario,56,Lotto - Adecco,,11,2000,-
27,144,,,17.0,47.0,Høj Frank,57,La Française des Jeux,,11,2000,▼10
29,32,,,16.0,59.0,Beltrán Manuel,58,Mapei - Quickstep,,11,2000,▲1
32,168,,,16.0,48.0,Sandstød Michael,59,MemoryCard - Jack & Jones,,11,2000,▼11
31,48,,,16.0,49.0,Wauters Marc,60,Rabobank ProTeam,,11,2000,▼11
25,143,,,16.0,50.0,Gwiazdowski Grzegorz,61,La Française des Jeux,,11,2000,▼11
29,15,,,15.0,51.0,Jiménez José María,62,Banesto,,11,2000,▼11
29,167,,,15.0,53.0,Rittsel Martin,63,MemoryCard - Jack & Jones,,11,2000,▼10
30,182,,,15.0,54.0,Apollonio Massimo,64,Vini Caldirola - Sidermec,,11,2000,▼10
28,152,,,14.0,55.0,Blijlevens Jeroen,65,Polti,,11,2000,▼10
28,42,,,14.0,56.0,Boven Jan,66,Rabobank ProTeam,,11,2000,▼10
31,88,,,12.0,60.0,Maignan Gilles,67,AG2R Prevoyance,,11,2000,▼7
35,74,,,12.0,61.0,Fontanelli Fabiano,68,Mercatone Uno - Albacom,,11,2000,▼7
31,51,,,11.0,62.0,Jalabert Laurent,69,O.N.C.E. - Deutsche Bank,,11,2000,▼7
32,11,,,11.0,63.0,Zülle Alex,70,Banesto,,11,2000,▼7
28,137,,,11.0,81.0,van de Wouwer Kurt,71,Lotto - Adecco,,11,2000,▲10
30,65,,,11.0,64.0,Guerini Giuseppe,72,Team Telekom,,11,2000,▼8
30,163,,,11.0,65.0,Hoffman Tristan,73,MemoryCard - Jack & Jones,,11,2000,▼8
32,21,,,10.0,66.0,Escartin Fernando,74,Kelme - Costa Blanca,,11,2000,▼8
28,41,,,10.0,67.0,Boogerd Michael,75,Rabobank ProTeam,,11,2000,▼8
29,68,,,10.0,68.0,Wesemann Steffen,76,Team Telekom,,11,2000,▼8
33,106,,,10.0,69.0,Lino Pascal,77,Festina - Lotus,,11,2000,▼8
26,134,,,10.0,70.0,Demarbaix Sebastien,78,Lotto - Adecco,,11,2000,▼8
26,24,,,9.0,71.0,Heras Roberto,79,Kelme - Costa Blanca,,11,2000,▼8
30,161,,,9.0,72.0,Hamburger Bo,80,MemoryCard - Jack & Jones,,11,2000,▼8
31,183,,,9.0,73.0,Bortolami Gianluca,81,Vini Caldirola - Sidermec,,11,2000,▼8
26,102,,,8.0,76.0,Beloki Joseba,82,Festina - Lotus,,11,2000,▼6
24,112,,,8.0,74.0,Klier Andreas,83,Farm Frites,,11,2000,▼9
26,118,,,8.0,75.0,Moerenhout Koos,84,Farm Frites,,11,2000,▼9
25,52,,,6.0,77.0,Cañada David,85,O.N.C.E. - Deutsche Bank,,11,2000,▼8
34,3,,,6.0,78.0,Ekimov Viatcheslav,86,US Postal Service,,11,2000,▼8
