Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
23,44,84,+23:43,18.0,Gogl Michael,23,Trek - Segafredo,21:13 21:13,\u25bc5,6,2017
25,217,86,+24:00,22.0,Pacher Quentin,24,Delko Marseille Provence KTM,21:30 21:30,\u25bc2,6,2017
25,78,90,+24:56,23.0,Valgren Michael,25,Astana Pro Team,22:26 22:26,\u25bc2,6,2017
22,137,92,+24:56,24.0,Hofstede Lennard,26,Team Sunweb,",, 22:26",\u25bc2,6,2017
25,158,94,+25:06,25.0,van Baarle Dylan,27,Cannondale-Drapac Pro Cycling Team,22:36 22:36,\u25bc2,6,2017
24,156,96,+25:15,16.0,Formolo Davide,28,Cannondale-Drapac Pro Cycling Team,22:45 22:45,\u25bc12,6,2017
24,52,97,+25:16,26.0,Arcas Jorge,29,Movistar Team,22:46 22:46,\u25bc3,6,2017
24,206,99,+25:29,27.0,Smith Dion,30,Wanty - Groupe Gobert,22:59 22:59,\u25bc3,6,2017
23,118,103,+26:07,30.0,Maison J\xe9r\xe9my,31,FDJ,23:37 23:37,\u25bc1,6,2017
23,128,110,+30:09,28.0,Zabel Rick,32,Team Katusha - Alpecin,27:39 27:39,\u25bc4,6,2017
23,34,122,+34:06,33.0,Frankiny Kilian,33,BMC Racing Team,31:36 31:36,-,6,2017
25,74,126,+35:12,39.0,Kozhatayev Bakhtiyar,34,Astana Pro Team,32:42 32:42,\u25b25,6,2017
24,26,131,+37:51,40.0,Vakoc Petr,35,Quick-Step Floors,35:21 35:21,\u25b25,6,2017
25,161,133,+39:14,35.0,Coquard Bryan,36,Direct Energie,36:44 36:44,\u25bc1,6,2017
22,132,140,+40:29,36.0,Bauhaus Phil,37,Team Sunweb,37:59 37:59,\u25bc1,6,2017
23,117,141,+40:31,37.0,Le Gac Olivier,38,FDJ,38:01 38:01,\u25bc1,6,2017
20,105,149,+42:56,45.0,Shaw James,39,Lotto Soudal,40:26 40:26,\u25b26,6,2017
23,85,150,+43:24,41.0,Jansen Amund Grondahl,40,Team LottoNL-Jumbo,40:54 40:54,\u25b21,6,2017
23,192,151,+43:50,38.0,Ackermann Pascal,41,BORA - hansgrohe,41:20 41:20,\u25bc3,6,2017
24,147,152,+44:04,44.0,Nibali Antonio,42,Bahrain Merida Pro Cycling Team,41:34 41:34,\u25b22,6,2017
23,83,153,+46:46,43.0,Bouwman Koen,43,Team LottoNL-Jumbo,44:16 44:16,-,6,2017
23,188,154,+47:21,42.0,Zurlo Federico,44,UAE Team Emirates,44:51 44:51,\u25bc2,6,2017
24,193,9,+2:53,1.0,Buchmann Emanuel,1,BORA - hansgrohe,25:41:22 25:41:22,-,7,2017
25,181,11,+3:54,4.0,Meintjes Louis,2,UAE Team Emirates,1:01 1:01,\u25b22,7,2017
23,103,13,+4:20,5.0,Benoot Tiesj,3,Lotto Soudal,1:27 1:27,\u25b22,7,2017
21,138,14,+4:59,6.0,Oomen Sam,4,Team Sunweb,2:06 2:06,\u25b22,7,2017
23,16,15,+5:16,2.0,Latour Pierre,5,AG2R La Mondiale,2:23 2:23,\u25bc3,7,2017
24,68,16,+5:24,3.0,Yates Simon,6,ORICA-Scott,2:31 2:31,\u25bc3,7,2017
24,201,19,+5:45,7.0,Martin Guillaume,7,Wanty - Groupe Gobert,2:52 2:52,-,7,2017
22,24,22,+8:04,8.0,Mas Enric,8,Quick-Step Floors,5:11 5:11,-,7,2017
23,63,26,+9:48,10.0,Haig Jack,9,ORICA-Scott,6:55 6:55,\u25b21,7,2017
24,64,36,+16:07,13.0,Howson Damien,10,ORICA-Scott,13:14 13:14,\u25b23,7,2017
24,53,44,+21:01,12.0,Carapaz Richard,11,Movistar Team,18:08 18:08,\u25b21,7,2017
23,152,51,+25:15,9.0,Bettiol Alberto,12,Cannondale-Drapac Pro Cycling Team,22:22 22:22,\u25bc3,7,2017
24,75,55,+27:37,19.0,Lutsenko Alexey,13,Astana Pro Team,24:44 24:44,\u25b26,7,2017
23,127,57,+29:29,11.0,Politt Nils,14,Team Katusha - Alpecin,26:36 26:36,\u25bc3,7,2017
21,174,58,+29:54,20.0,O'Connor Ben,15,Team Dimension Data,27:01 27:01,\u25b25,7,2017
22,88,60,+30:55,16.0,Vermeulen Alexey,16,Team LottoNL-Jumbo,28:02 28:02,-,7,2017
23,194,62,+31:10,17.0,Herklotz Silvio,17,BORA - hansgrohe,28:17 28:17,-,7,2017
23,86,63,+31:15,18.0,Tolhoek Antwan,18,Team LottoNL-Jumbo,28:22 28:22,-,7,2017
22,137,69,+34:15,26.0,Hofstede Lennard,19,Team Sunweb,31:22 31:22,\u25b27,7,2017
23,44,74,+37:49,23.0,Gogl Michael,20,Trek - Segafredo,34:56 34:56,\u25b23,7,2017
24,52,79,+39:17,29.0,Arcas Jorge,21,Movistar Team,36:24 36:24,\u25b28,7,2017
24,206,81,+39:30,30.0,Smith Dion,22,Wanty - Groupe Gobert,36:37 36:37,\u25b28,7,2017
25,217,88,+41:59,24.0,Pacher Quentin,23,Delko Marseille Provence KTM,39:06 39:06,\u25b21,7,2017
25,78,91,+42:55,25.0,Valgren Michael,24,Astana Pro Team,40:02 40:02,\u25b21,7,2017
25,158,92,+43:05,27.0,van Baarle Dylan,25,Cannondale-Drapac Pro Cycling Team,40:12 40:12,\u25b22,7,2017
25,74,93,+43:46,34.0,Kozhatayev Bakhtiyar,26,Astana Pro Team,40:53 40:53,\u25b28,7,2017
23,118,94,+44:06,31.0,Maison J\xe9r\xe9my,27,FDJ,41:13 41:13,\u25b24,7,2017
24,58,99,+45:49,14.0,S\xfctterlin Jasha,28,Movistar Team,42:56 42:56,\u25bc14,7,2017
25,154,101,+46:36,15.0,Canty Brendan,29,Cannondale-Drapac Pro Cycling Team,43:43 43:43,\u25bc14,7,2017
23,97,109,+51:16,21.0,Turgis Anthony,30,"Cofidis, Solutions Cr\xe9dits",48:23 48:23,\u25bc9,7,2017
25,122,110,+51:40,22.0,Bystr\xf8m Sven Erik,31,Team Katusha - Alpecin,48:47 48:47,\u25bc9,7,2017
23,34,114,+53:43,33.0,Frankiny Kilian,32,BMC Racing Team,50:50 50:50,\u25b21,7,2017
24,26,117,+55:15,35.0,Vakoc Petr,33,Quick-Step Floors,52:22 52:22,\u25b22,7,2017
24,147,121,+58:57,42.0,Nibali Antonio,34,Bahrain Merida Pro Cycling Team,56:04 56:04,\u25b28,7,2017
23,128,122,+59:15,32.0,Zabel Rick,35,Team Katusha - Alpecin,56:22 56:22,\u25bc3,7,2017
20,105,125,+1:00:55,39.0,Shaw James,36,Lotto Soudal,58:02 58:02,\u25b23,7,2017
23,83,130,+1:04:45,43.0,Bouwman Koen,37,Team LottoNL-Jumbo,1:01:52 1:01:52,\u25b26,7,2017
23,188,135,+1:08:20,44.0,Zurlo Federico,38,UAE Team Emirates,1:05:27 1:05:27,\u25b26,7,2017
23,117,139,+1:09:37,38.0,Le Gac Olivier,39,FDJ,1:06:44 1:06:44,\u25bc1,7,2017
22,132,140,+1:10:03,37.0,Bauhaus Phil,40,Team Sunweb,1:07:10 1:07:10,\u25bc3,7,2017
25,161,141,+1:10:38,36.0,Coquard Bryan,41,Direct Energie,1:07:45 1:07:45,\u25bc5,7,2017
23,85,144,+1:12:30,40.0,Jansen Amund Grondahl,42,Team LottoNL-Jumbo,1:09:37 1:09:37,\u25bc2,7,2017
24,193,7,+2:32,1.0,Buchmann Emanuel,1,BORA - hansgrohe,29:08:26 29:08:26,-,8,2017
25,181,8,+3:12,2.0,Meintjes Louis,2,UAE Team Emirates,0:40 0:40,-,8,2017
23,103,12,+8:03,3.0,Benoot Tiesj,3,Lotto Soudal,5:31 5:31,-,8,2017
24,68,13,+9:02,6.0,Yates Simon,4,ORICA-Scott,6:30 6:30,\u25b22,8,2017
21,138,14,+9:03,4.0,Oomen Sam,5,Team Sunweb,6:31 6:31,\u25bc1,8,2017
23,16,15,+12:16,5.0,Latour Pierre,6,AG2R La Mondiale,9:44 9:44,\u25bc1,8,2017
24,201,18,+14:44,7.0,Martin Guillaume,7,Wanty - Groupe Gobert,12:12 12:12,-,8,2017
23,63,31,+30:32,9.0,Haig Jack,8,ORICA-Scott,28:00 28:00,\u25b21,8,2017
24,64,40,+36:51,10.0,Howson Damien,9,ORICA-Scott,34:19 34:19,\u25b21,8,2017
24,53,44,+37:50,11.0,Carapaz Richard,10,Movistar Team,35:18 35:18,\u25b21,8,2017
21,174,46,+42:46,15.0,O'Connor Ben,11,Team Dimension Data,40:14 40:14,\u25b24,8,2017
24,75,48,+43:29,13.0,Lutsenko Alexey,12,Astana Pro Team,40:57 40:57,\u25b21,8,2017
23,86,49,+44:57,18.0,Tolhoek Antwan,13,Team LottoNL-Jumbo,42:25 42:25,\u25b25,8,2017
23,152,56,+50:32,12.0,Bettiol Alberto,14,Cannondale-Drapac Pro Cycling Team,48:00 48:00,\u25bc2,8,2017
23,127,59,+54:46,14.0,Politt Nils,15,Team Katusha - Alpecin,52:14 52:14,\u25bc1,8,2017
22,137,60,+55:47,19.0,Hofstede Lennard,16,Team Sunweb,53:15 53:15,\u25b23,8,2017
22,88,61,+56:12,16.0,Vermeulen Alexey,17,Team LottoNL-Jumbo,53:40 53:40,\u25bc1,8,2017
23,194,63,+56:27,17.0,Herklotz Silvio,18,BORA - hansgrohe,53:55 53:55,\u25bc1,8,2017
23,44,67,+57:13,20.0,Gogl Michael,19,Trek - Segafredo,54:41 54:41,\u25b21,8,2017
24,58,70,+59:57,28.0,S\xfctterlin Jasha,20,Movistar Team,57:25 57:25,\u25b28,8,2017
25,158,74,+1:03:49,25.0,van Baarle Dylan,21,Cannondale-Drapac Pro Cycling Team,1:01:17 1:01:17,\u25b24,8,2017
25,78,76,+1:04:27,24.0,Valgren Michael,22,Astana Pro Team,1:01:55 1:01:55,\u25b22,8,2017
24,52,78,+1:04:34,21.0,Arcas Jorge,23,Movistar Team,1:02:02 1:02:02,\u25bc2,8,2017
24,206,80,+1:04:47,22.0,Smith Dion,24,Wanty - Groupe Gobert,1:02:15 1:02:15,\u25bc2,8,2017
25,217,87,+1:07:16,23.0,Pacher Quentin,25,Delko Marseille Provence KTM,1:04:44 1:04:44,\u25bc2,8,2017
25,74,89,+1:09:03,26.0,Kozhatayev Bakhtiyar,26,Astana Pro Team,1:06:31 1:06:31,-,8,2017
23,118,91,+1:10:11,27.0,Maison J\xe9r\xe9my,27,FDJ,1:07:39 1:07:39,-,8,2017
23,34,92,+1:10:25,32.0,Frankiny Kilian,28,BMC Racing Team,1:07:53 1:07:53,\u25b24,8,2017
25,154,95,+1:11:53,29.0,Canty Brendan,29,Cannondale-Drapac Pro Cycling Team,1:09:21 1:09:21,-,8,2017
24,26,98,+1:14:39,33.0,Vakoc Petr,30,Quick-Step Floors,1:12:07 1:12:07,\u25b23,8,2017
23,97,100,+1:16:33,30.0,Turgis Anthony,31,"Cofidis, Solutions Cr\xe9dits",1:14:01 1:14:01,\u25bc1,8,2017
25,122,101,+1:16:57,31.0,Bystr\xf8m Sven Erik,32,Team Katusha - Alpecin,1:14:25 1:14:25,\u25bc1,8,2017
23,128,110,+1:25:20,35.0,Zabel Rick,33,Team Katusha - Alpecin,1:22:48 1:22:48,\u25b22,8,2017
23,83,112,+1:25:47,37.0,Bouwman Koen,34,Team LottoNL-Jumbo,1:23:15 1:23:15,\u25b23,8,2017
22,132,119,+1:35:20,40.0,Bauhaus Phil,35,Team Sunweb,1:32:48 1:32:48,\u25b25,8,2017
23,188,120,+1:35:43,38.0,Zurlo Federico,36,UAE Team Emirates,1:33:11 1:33:11,\u25b22,8,2017
23,117,121,+1:36:12,39.0,Le Gac Olivier,37,FDJ,1:33:40 1:33:40,\u25b22,8,2017
23,85,124,+1:41:31,42.0,Jansen Amund Grondahl,38,Team LottoNL-Jumbo,1:38:59 1:38:59,\u25b24,8,2017
