Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
24,171,186.0,+7:16,,32.0,Bouhanni Nacer,32,"Cofidis, Solutions Cr\xe9dits",7:10 7:10,-,2,2015
25,47,6.0,+0:31,,2.0,Sagan Peter,1,Tinkoff - Saxo,7:12:08 7:12:08,\u25b21,3,2015
23,82,11.0,+1:07,,4.0,Barguil Warren,2,Team Giant - Alpecin,0:36 0:36,\u25b22,3,2015
25,51,17.0,+1:56,,8.0,Quintana Nairo,3,Movistar Team,1:25 1:25,\u25b25,3,2015
25,111,19.0,+2:02,,3.0,Kwiatkowski Michal,4,Etixx - Quick Step,1:31 1:31,\u25bc1,3,2015
24,12,26.0,+2:54,,11.0,Bardet Romain,5,AG2R La Mondiale,2:23 2:23,\u25b26,3,2015
25,21,27.0,+2:58,,6.0,Pinot Thibaut,6,FDJ,2:27 2:27,-,3,2015
25,87,31.0,+3:22,,7.0,Preidler Georg,7,Team Giant - Alpecin,2:51 2:51,-,3,2015
22,109,45.0,+5:17,,18.0,Yates Simon,8,Orica GreenEDGE,4:46 4:46,\u25b210,3,2015
23,217,51.0,+6:17,,23.0,Meintjes Louis,9,MTN - Qhubeka,5:46 5:46,\u25b214,3,2015
22,147,52.0,+6:23,,14.0,Jungels Bob,10,Trek Factory Racing,5:52 5:52,\u25b24,3,2015
22,108,57.0,+6:38,,21.0,Yates Adam,11,Orica GreenEDGE,6:07 6:07,\u25b210,3,2015
24,201,61.0,+6:45,,26.0,Sep\xfalveda Eduardo,12,Bretagne - S\xe9ch\xe9 Environnement,6:14 6:14,\u25b214,3,2015
24,132,62.0,+6:49,,13.0,Kelderman Wilco,13,Team LottoNL-Jumbo,6:18 6:18,-,3,2015
21,216,63.0,+6:56,,29.0,Kudus Merhawi,14,MTN - Qhubeka,6:25 6:25,\u25b215,3,2015
22,194,69.0,+7:31,,20.0,Buchmann Emanuel,15,Bora - Argon 18,7:00 7:00,\u25b25,3,2015
24,79,83.0,+8:30,,16.0,Wellens Tim,16,Lotto Soudal,7:59 7:59,-,3,2015
25,63,102.0,+10:24,,5.0,Dennis Rohan,17,BMC Racing Team,9:53 9:53,\u25bc12,3,2015
24,128,106.0,+10:41,,31.0,Tulik Angelo,18,Team Europcar,10:10 10:10,\u25b213,3,2015
23,24,131.0,+12:50,,9.0,D\xe9mare Arnaud,19,FDJ,12:19 12:19,\u25bc10,3,2015
22,173,141.0,+13:18,,10.0,Laporte Christophe,20,"Cofidis, Solutions Cr\xe9dits",12:47 12:47,\u25bc10,3,2015
24,193,148.0,+14:17,,12.0,Bennett Sam,21,Bora - Argon 18,13:46 13:46,\u25bc9,3,2015
23,169,152.0,+15:43,,15.0,van Baarle Dylan,22,Team Cannondale - Garmin,15:12 15:12,\u25bc7,3,2015
24,103,155.0,+15:51,,17.0,Durbridge Luke,23,Orica GreenEDGE,15:20 15:20,\u25bc6,3,2015
21,176,169.0,+16:46,,24.0,S\xe9n\xe9chal Florian,24,"Cofidis, Solutions Cr\xe9dits",16:15 16:15,-,3,2015
25,37,175.0,+17:05,,22.0,Rowe Luke,25,Team Sky,16:34 16:34,\u25bc3,3,2015
23,122,176.0,+17:05,,30.0,Coquard Bryan,26,Team Europcar,",, 16:34",\u25b24,3,2015
25,179,181.0,+17:17,,27.0,Vanbilsen Kenneth,27,"Cofidis, Solutions Cr\xe9dits",16:46 16:46,-,3,2015
23,49,182.0,+17:18,,28.0,Valgren Michael,28,Tinkoff - Saxo,16:47 16:47,-,3,2015
24,94,185.0,+17:42,,25.0,Haller Marco,29,Team Katusha,17:11 17:11,\u25bc4,3,2015
24,171,186.0,+17:43,,32.0,Bouhanni Nacer,30,"Cofidis, Solutions Cr\xe9dits",17:12 17:12,\u25b22,3,2015
24,105,194.0,+26:56,,19.0,Matthews Michael,31,Orica GreenEDGE,26:25 26:25,\u25bc12,3,2015
25,47,5.0,+0:39,,1.0,Sagan Peter,1,Tinkoff - Saxo,12:41:05 12:41:05,-,4,2015
23,82,11.0,+1:19,,2.0,Barguil Warren,2,Team Giant - Alpecin,0:40 0:40,-,4,2015
25,51,17.0,+2:08,,3.0,Quintana Nairo,3,Movistar Team,1:29 1:29,-,4,2015
24,12,21.0,+3:06,,5.0,Bardet Romain,4,AG2R La Mondiale,2:27 2:27,\u25b21,4,2015
25,21,30.0,+6:30,,6.0,Pinot Thibaut,5,FDJ,5:51 5:51,\u25b21,4,2015
25,111,37.0,+8:07,,4.0,Kwiatkowski Michal,6,Etixx - Quick Step,7:28 7:28,\u25bc2,4,2015
25,87,41.0,+9:08,,7.0,Preidler Georg,7,Team Giant - Alpecin,8:29 8:29,-,4,2015
24,201,50.0,+10:17,,12.0,Sep\xfalveda Eduardo,8,Bretagne - S\xe9ch\xe9 Environnement,9:38 9:38,\u25b24,4,2015
24,132,54.0,+10:21,,13.0,Kelderman Wilco,9,Team LottoNL-Jumbo,9:42 9:42,\u25b24,4,2015
24,128,59.0,+11:08,,18.0,Tulik Angelo,10,Team Europcar,10:29 10:29,\u25b28,4,2015
22,109,60.0,+11:22,,8.0,Yates Simon,11,Orica GreenEDGE,10:43 10:43,\u25bc3,4,2015
22,108,71.0,+12:24,,11.0,Yates Adam,12,Orica GreenEDGE,11:45 11:45,\u25bc1,4,2015
22,173,81.0,+13:30,,20.0,Laporte Christophe,13,"Cofidis, Solutions Cr\xe9dits",12:51 12:51,\u25b27,4,2015
25,63,89.0,+14:14,,17.0,Dennis Rohan,14,BMC Racing Team,13:35 13:35,\u25b23,4,2015
23,24,104.0,+16:48,,19.0,D\xe9mare Arnaud,15,FDJ,16:09 16:09,\u25b24,4,2015
21,176,107.0,+16:58,,24.0,S\xe9n\xe9chal Florian,16,"Cofidis, Solutions Cr\xe9dits",16:19 16:19,\u25b28,4,2015
23,122,109.0,+17:17,,26.0,Coquard Bryan,17,Team Europcar,16:38 16:38,\u25b29,4,2015
24,171,113.0,+17:55,,30.0,Bouhanni Nacer,18,"Cofidis, Solutions Cr\xe9dits",17:16 17:16,\u25b212,4,2015
24,103,123.0,+19:41,,23.0,Durbridge Luke,19,Orica GreenEDGE,19:02 19:02,\u25b24,4,2015
25,179,124.0,+19:47,,27.0,Vanbilsen Kenneth,20,"Cofidis, Solutions Cr\xe9dits",19:08 19:08,\u25b27,4,2015
23,49,135.0,+21:20,,28.0,Valgren Michael,21,Tinkoff - Saxo,20:41 20:41,\u25b27,4,2015
25,37,146.0,+23:10,,25.0,Rowe Luke,22,Team Sky,22:31 22:31,\u25b23,4,2015
23,217,149.0,+23:19,,9.0,Meintjes Louis,23,MTN - Qhubeka,22:40 22:40,\u25bc14,4,2015
22,147,150.0,+23:25,,10.0,Jungels Bob,24,Trek Factory Racing,22:46 22:46,\u25bc14,4,2015
21,216,152.0,+23:58,,14.0,Kudus Merhawi,25,MTN - Qhubeka,23:19 23:19,\u25bc11,4,2015
22,194,153.0,+24:33,,15.0,Buchmann Emanuel,26,Bora - Argon 18,23:54 23:54,\u25bc11,4,2015
24,79,155.0,+25:32,,16.0,Wellens Tim,27,Lotto Soudal,24:53 24:53,\u25bc11,4,2015
24,193,173.0,+31:19,,21.0,Bennett Sam,28,Bora - Argon 18,30:40 30:40,\u25bc7,4,2015
23,169,174.0,+31:35,,22.0,van Baarle Dylan,29,Team Cannondale - Garmin,30:56 30:56,\u25bc7,4,2015
24,94,185.0,+34:44,,29.0,Haller Marco,30,Team Katusha,34:05 34:05,\u25bc1,4,2015
24,105,191.0,+43:58,,31.0,Matthews Michael,31,Orica GreenEDGE,43:19 43:19,-,4,2015
25,47,4.0,+0:33,,1.0,Sagan Peter,1,Tinkoff - Saxo,17:19:59 17:19:59,-,5,2015
23,82,11.0,+1:19,,2.0,Barguil Warren,2,Team Giant - Alpecin,0:46 0:46,-,5,2015
25,51,17.0,+2:08,,3.0,Quintana Nairo,3,Movistar Team,1:35 1:35,-,5,2015
24,12,21.0,+3:06,,4.0,Bardet Romain,4,AG2R La Mondiale,2:33 2:33,-,5,2015
25,21,30.0,+6:30,,5.0,Pinot Thibaut,5,FDJ,5:57 5:57,-,5,2015
24,201,41.0,+10:17,,8.0,Sep\xfalveda Eduardo,6,Bretagne - S\xe9ch\xe9 Environnement,9:44 9:44,\u25b22,5,2015
25,111,44.0,+10:53,,6.0,Kwiatkowski Michal,7,Etixx - Quick Step,10:20 10:20,\u25bc1,5,2015
22,109,51.0,+12:18,,11.0,Yates Simon,8,Orica GreenEDGE,11:45 11:45,\u25b23,5,2015
22,108,52.0,+12:36,,12.0,Yates Adam,9,Orica GreenEDGE,12:03 12:03,\u25b23,5,2015
22,173,59.0,+13:30,,13.0,Laporte Christophe,10,"Cofidis, Solutions Cr\xe9dits",12:57 12:57,\u25b23,5,2015
23,24,73.0,+16:48,,15.0,D\xe9mare Arnaud,11,FDJ,16:15 16:15,\u25b24,5,2015
23,122,75.0,+17:17,,17.0,Coquard Bryan,12,Team Europcar,16:44 16:44,\u25b25,5,2015
25,63,76.0,+17:21,,14.0,Dennis Rohan,13,BMC Racing Team,16:48 16:48,\u25b21,5,2015
21,176,77.0,+17:21,,16.0,S\xe9n\xe9chal Florian,14,"Cofidis, Solutions Cr\xe9dits",",, 16:48",\u25b22,5,2015
25,87,93.0,+21:31,,7.0,Preidler Georg,15,Team Giant - Alpecin,20:58 20:58,\u25bc8,5,2015
23,49,94.0,+21:32,,21.0,Valgren Michael,16,Tinkoff - Saxo,20:59 20:59,\u25b25,5,2015
24,132,108.0,+24:36,,9.0,Kelderman Wilco,17,Team LottoNL-Jumbo,24:03 24:03,\u25bc8,5,2015
24,128,110.0,+25:23,,10.0,Tulik Angelo,18,Team Europcar,24:50 24:50,\u25bc8,5,2015
25,37,111.0,+25:38,,22.0,Rowe Luke,19,Team Sky,25:05 25:05,\u25b23,5,2015
24,79,113.0,+25:44,,27.0,Wellens Tim,20,Lotto Soudal,25:11 25:11,\u25b27,5,2015
23,169,140.0,+33:52,,29.0,van Baarle Dylan,21,Team Cannondale - Garmin,33:19 33:19,\u25b28,5,2015
24,103,142.0,+33:56,,19.0,Durbridge Luke,22,Orica GreenEDGE,33:23 33:23,\u25bc3,5,2015
25,179,143.0,+34:02,,20.0,Vanbilsen Kenneth,23,"Cofidis, Solutions Cr\xe9dits",33:29 33:29,\u25bc3,5,2015
23,217,157.0,+37:34,,23.0,Meintjes Louis,24,MTN - Qhubeka,37:01 37:01,\u25bc1,5,2015
22,147,158.0,+37:40,,24.0,Jungels Bob,25,Trek Factory Racing,37:07 37:07,\u25bc1,5,2015
21,216,160.0,+38:13,,25.0,Kudus Merhawi,26,MTN - Qhubeka,37:40 37:40,\u25bc1,5,2015
22,194,161.0,+38:48,,26.0,Buchmann Emanuel,27,Bora - Argon 18,38:15 38:15,\u25bc1,5,2015
24,193,174.0,+45:34,,28.0,Bennett Sam,28,Bora - Argon 18,45:01 45:01,-,5,2015
24,94,177.0,+47:07,,30.0,Haller Marco,29,Team Katusha,46:34 46:34,\u25b21,5,2015
24,105,189.0,+58:13,,31.0,Matthews Michael,30,Orica GreenEDGE,57:40 57:40,\u25b21,5,2015
25,47,4.0,+0:27,,1.0,Sagan Peter,1,Tinkoff - Saxo,22:13:41 22:13:41,-,6,2015
23,82,11.0,+1:19,,2.0,Barguil Warren,2,Team Giant - Alpecin,0:52 0:52,-,6,2015
25,51,17.0,+2:08,,3.0,Quintana Nairo,3,Movistar Team,1:41 1:41,-,6,2015
24,12,21.0,+3:06,,4.0,Bardet Romain,4,AG2R La Mondiale,2:39 2:39,-,6,2015
25,21,30.0,+6:30,,5.0,Pinot Thibaut,5,FDJ,6:03 6:03,-,6,2015
24,201,40.0,+10:17,,6.0,Sep\xfalveda Eduardo,6,Bretagne - S\xe9ch\xe9 Environnement,9:50 9:50,-,6,2015
25,111,42.0,+10:53,,7.0,Kwiatkowski Michal,7,Etixx - Quick Step,10:26 10:26,-,6,2015
22,109,48.0,+12:18,,8.0,Yates Simon,8,Orica GreenEDGE,11:51 11:51,-,6,2015
22,108,49.0,+12:36,,9.0,Yates Adam,9,Orica GreenEDGE,12:09 12:09,-,6,2015
22,173,57.0,+13:30,,10.0,Laporte Christophe,10,"Cofidis, Solutions Cr\xe9dits",13:03 13:03,-,6,2015
23,24,68.0,+16:48,,11.0,D\xe9mare Arnaud,11,FDJ,16:21 16:21,-,6,2015
23,122,71.0,+17:13,,12.0,Coquard Bryan,12,Team Europcar,16:46 16:46,-,6,2015
25,63,73.0,+17:21,,13.0,Dennis Rohan,13,BMC Racing Team,16:54 16:54,-,6,2015
21,176,74.0,+17:21,,14.0,S\xe9n\xe9chal Florian,14,"Cofidis, Solutions Cr\xe9dits",",, 16:54",-,6,2015
23,49,90.0,+21:32,,16.0,Valgren Michael,15,Tinkoff - Saxo,21:05 21:05,\u25b21,6,2015
25,87,101.0,+24:35,,15.0,Preidler Georg,16,Team Giant - Alpecin,24:08 24:08,\u25bc1,6,2015
24,128,103.0,+25:23,,18.0,Tulik Angelo,17,Team Europcar,24:56 24:56,\u25b21,6,2015
25,37,104.0,+25:38,,19.0,Rowe Luke,18,Team Sky,25:11 25:11,\u25b21,6,2015
24,132,116.0,+27:40,,17.0,Kelderman Wilco,19,Team LottoNL-Jumbo,27:13 27:13,\u25bc2,6,2015
24,79,122.0,+28:48,,20.0,Wellens Tim,20,Lotto Soudal,28:21 28:21,-,6,2015
24,103,137.0,+33:56,,22.0,Durbridge Luke,21,Orica GreenEDGE,33:29 33:29,\u25b21,6,2015
25,179,138.0,+34:02,,23.0,Vanbilsen Kenneth,22,"Cofidis, Solutions Cr\xe9dits",33:35 33:35,\u25b21,6,2015
23,169,147.0,+36:56,,21.0,van Baarle Dylan,23,Team Cannondale - Garmin,36:29 36:29,\u25bc2,6,2015
22,147,159.0,+40:44,,25.0,Jungels Bob,24,Trek Factory Racing,40:17 40:17,\u25b21,6,2015
21,216,161.0,+41:17,,26.0,Kudus Merhawi,25,MTN - Qhubeka,40:50 40:50,\u25b21,6,2015
22,194,163.0,+41:52,,27.0,Buchmann Emanuel,26,Bora - Argon 18,41:25 41:25,\u25b21,6,2015
23,217,164.0,+42:17,,24.0,Meintjes Louis,27,MTN - Qhubeka,41:50 41:50,\u25bc3,6,2015
24,94,173.0,+47:07,,29.0,Haller Marco,28,Team Katusha,46:40 46:40,\u25b21,6,2015
24,193,176.0,+48:52,,28.0,Bennett Sam,29,Bora - Argon 18,48:25 48:25,\u25bc1,6,2015
24,105,188.0,+1:01:31,,30.0,Matthews Michael,30,Orica GreenEDGE,1:01:04 1:01:04,-,6,2015
25,47,2.0,+0:11,,1.0,Sagan Peter,1,Tinkoff - Saxo,26:41:02 26:41:02,-,7,2015
23,82,10.0,+1:07,,2.0,Barguil Warren,2,Team Giant - Alpecin,0:56 0:56,-,7,2015
25,51,16.0,+1:56,,3.0,Quintana Nairo,3,Movistar Team,1:45 1:45,-,7,2015
24,12,20.0,+2:54,,4.0,Bardet Romain,4,AG2R La Mondiale,2:43 2:43,-,7,2015
25,21,29.0,+6:18,,5.0,Pinot Thibaut,5,FDJ,6:07 6:07,-,7,2015
24,201,39.0,+10:05,,6.0,Sep\xfalveda Eduardo,6,Bretagne - S\xe9ch\xe9 Environnement,9:54 9:54,-,7,2015
25,111,43.0,+11:36,,7.0,Kwiatkowski Michal,7,Etixx - Quick Step,11:25 11:25,-,7,2015
22,108,48.0,+12:48,,9.0,Yates Adam,8,Orica GreenEDGE,12:37 12:37,\u25b21,7,2015
22,173,53.0,+13:18,,10.0,Laporte Christophe,9,"Cofidis, Solutions Cr\xe9dits",13:07 13:07,\u25b21,7,2015
22,109,55.0,+13:32,,8.0,Yates Simon,10,Orica GreenEDGE,13:21 13:21,\u25bc2,7,2015
23,24,67.0,+16:36,,11.0,D\xe9mare Arnaud,11,FDJ,16:25 16:25,-,7,2015
23,122,68.0,+17:01,,12.0,Coquard Bryan,12,Team Europcar,16:50 16:50,-,7,2015
22,176,69.0,+17:09,,14.0,S\xe9n\xe9chal Florian,13,"Cofidis, Solutions Cr\xe9dits",16:58 16:58,\u25b21,7,2015
25,63,78.0,+18:42,,13.0,Dennis Rohan,14,BMC Racing Team,18:31 18:31,\u25bc1,7,2015
23,49,88.0,+21:20,,15.0,Valgren Michael,15,Tinkoff - Saxo,21:09 21:09,-,7,2015
25,87,100.0,+24:47,,16.0,Preidler Georg,16,Team Giant - Alpecin,24:36 24:36,-,7,2015
24,128,101.0,+25:11,,17.0,Tulik Angelo,17,Team Europcar,25:00 25:00,-,7,2015
25,37,111.0,+26:56,,18.0,Rowe Luke,18,Team Sky,26:45 26:45,-,7,2015
24,132,118.0,+28:23,,19.0,Kelderman Wilco,19,Team LottoNL-Jumbo,28:12 28:12,-,7,2015
24,79,121.0,+29:31,,20.0,Wellens Tim,20,Lotto Soudal,29:20 29:20,-,7,2015
24,103,137.0,+34:39,,21.0,Durbridge Luke,21,Orica GreenEDGE,34:28 34:28,-,7,2015
25,179,138.0,+34:45,,22.0,Vanbilsen Kenneth,22,"Cofidis, Solutions Cr\xe9dits",34:34 34:34,-,7,2015
23,169,148.0,+37:39,,23.0,van Baarle Dylan,23,Team Cannondale - Garmin,37:28 37:28,-,7,2015
22,147,157.0,+40:32,,24.0,Jungels Bob,24,Trek Factory Racing,40:21 40:21,-,7,2015
21,216,160.0,+41:29,,25.0,Kudus Merhawi,25,MTN - Qhubeka,41:18 41:18,-,7,2015
22,194,162.0,+42:35,,26.0,Buchmann Emanuel,26,Bora - Argon 18,42:24 42:24,-,7,2015
23,217,163.0,+43:33,,27.0,Meintjes Louis,27,MTN - Qhubeka,43:22 43:22,-,7,2015
24,94,170.0,+46:55,,28.0,Haller Marco,28,Team Katusha,46:44 46:44,-,7,2015
24,193,175.0,+48:40,,29.0,Bennett Sam,29,Bora - Argon 18,48:29 48:29,-,7,2015
24,105,186.0,+1:02:14,,30.0,Matthews Michael,30,Orica GreenEDGE,1:02:03 1:02:03,-,7,2015
25,47,2.0,+0:11,,1.0,Sagan Peter,1,Tinkoff - Saxo,31:02:07 31:02:07,-,8,2015
23,82,8.0,+1:07,,2.0,Barguil Warren,2,Team Giant - Alpecin,0:56 0:56,-,8,2015
25,51,16.0,+1:56,,3.0,Quintana Nairo,3,Movistar Team,1:45 1:45,-,8,2015
24,12,20.0,+3:15,,4.0,Bardet Romain,4,AG2R La Mondiale,3:04 3:04,-,8,2015
25,21,29.0,+6:33,,5.0,Pinot Thibaut,5,FDJ,6:22 6:22,-,8,2015
24,201,37.0,+10:40,,6.0,Sep\xfalveda Eduardo,6,Bretagne - S\xe9ch\xe9 Environnement,10:29 10:29,-,8,2015
22,108,41.0,+12:48,,8.0,Yates Adam,7,Orica GreenEDGE,12:37 12:37,\u25b21,8,2015
22,109,42.0,+13:32,,10.0,Yates Simon,8,Orica GreenEDGE,13:21 13:21,\u25b22,8,2015
25,111,44.0,+14:34,,7.0,Kwiatkowski Michal,9,Etixx - Quick Step,14:23 14:23,\u25bc2,8,2015
22,173,52.0,+17:10,,9.0,Laporte Christophe,10,"Cofidis, Solutions Cr\xe9dits",16:59 16:59,\u25bc1,8,2015
23,24,66.0,+21:21,,11.0,D\xe9mare Arnaud,11,FDJ,21:10 21:10,-,8,2015
23,122,69.0,+21:43,,12.0,Coquard Bryan,12,Team Europcar,21:32 21:32,-,8,2015
22,176,75.0,+23:11,,13.0,S\xe9n\xe9chal Florian,13,"Cofidis, Solutions Cr\xe9dits",23:00 23:00,-,8,2015
25,87,88.0,+25:46,,16.0,Preidler Georg,14,Team Giant - Alpecin,25:35 25:35,\u25b22,8,2015
25,63,92.0,+26:30,,14.0,Dennis Rohan,15,BMC Racing Team,26:19 26:19,\u25bc1,8,2015
23,49,97.0,+27:22,,15.0,Valgren Michael,16,Tinkoff - Saxo,27:11 27:11,\u25bc1,8,2015
24,128,103.0,+29:56,,17.0,Tulik Angelo,17,Team Europcar,29:45 29:45,-,8,2015
24,132,109.0,+31:21,,19.0,Kelderman Wilco,18,Team LottoNL-Jumbo,31:10 31:10,\u25b21,8,2015
24,79,115.0,+32:47,,20.0,Wellens Tim,19,Lotto Soudal,32:36 32:36,\u25b21,8,2015
25,37,127.0,+35:55,,18.0,Rowe Luke,20,Team Sky,35:44 35:44,\u25bc2,8,2015
24,103,131.0,+37:37,,21.0,Durbridge Luke,21,Orica GreenEDGE,37:26 37:26,-,8,2015
22,147,140.0,+40:32,,24.0,Jungels Bob,22,Trek Factory Racing,40:21 40:21,\u25b22,8,2015
