Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
35,32,14.0,31.0,Arrieta Jose Luis,35,AG2R Pr\xe9voyance,\u25bc4,5,2006
28,196,14.0,44.0,Laurent Christophe,36,Agritubel,\u25b28,5,2006
35,46,12.0,33.0,Totschnig Georg,37,Gerolsteiner,\u25bc4,5,2006
25,188,12.0,,Schr\xf6der Bjorn,38,Milram,-,5,2006
29,73,11.0,34.0,Hunter Robert,39,Phonak Hearing Systems,\u25bc5,5,2006
26,47,11.0,35.0,Wegmann Fabian,40,Gerolsteiner,\u25bc5,5,2006
24,135,11.0,36.0,Coyot Arnaud,41,Cofidis,\u25bc5,5,2006
24,159,10.0,37.0,Vaugrenard Benoit,42,Fran\xe7aise des Jeux,\u25bc5,5,2006
27,18,,,Zabriskie David,43*,CSC ProTeam,-,5,2006
28,97,10.0,,Pereiro Oscar,43,Caisse d'Epargne - Illes Balears,-,5,2006
32,166,10.0,38.0,Garzelli Stefano,44,Liquigas,\u25bc6,5,2006
30,176,10.0,39.0,Lefevre Laurent,45,Bouygues Telecom,\u25bc6,5,2006
33,182,10.0,40.0,Celestino Mirko,46,Milram,\u25bc6,5,2006
33,8,9.0,41.0,Rubiera Jos\xe9 Luis,47,Discovery Channel,\u25bc6,5,2006
26,177,9.0,42.0,Pineau J\xe9rome,48,Bouygues Telecom,\u25bc6,5,2006
28,55,9.0,,Flecha Juan Antonio,49,Rabobank ProTeam,-,5,2006
26,44,8.0,43.0,Lang Sebastian,50,Gerolsteiner,\u25bc7,5,2006
31,152,8.0,46.0,Da Cruz Carlos,51,Fran\xe7aise des Jeux,\u25bc5,5,2006
24,124,8.0,45.0,Hernandez Gutierrez Aitor,52,Euskaltel - Euskadi,\u25bc7,5,2006
25,67,8.0,47.0,Steegmans Gert,53,Davitamon - Lotto,\u25bc6,5,2006
30,71,,,Landis Floyd,55*,Phonak Hearing Systems,-,5,2006
37,158,7.0,48.0,Mengin Christophe,54,Fran\xe7aise des Jeux,\u25bc6,5,2006
25,69,6.0,,Vansummeren Johan,55,Davitamon - Lotto,-,5,2006
25,27,6.0,,Sinkewitz Patrik,56,T-Mobile Team,-,5,2006
24,42,6.0,49.0,Fothen Markus,57,Gerolsteiner,\u25bc8,5,2006
32,84,5.0,50.0,Bruseghin Marzio,58,Lampre-Fondital,\u25bc8,5,2006
31,163,5.0,51.0,B\xe4ckstedt Magnus,59,Liquigas,\u25bc8,5,2006
29,146,5.0,52.0,Millar David,60,Saunier Duval - Prodir,\u25bc8,5,2006
22,147,5.0,53.0,Ricco Riccardo,61,Saunier Duval - Prodir,\u25bc8,5,2006
25,185,4.0,,Iglinskiy Maxim,62,Milram,-,5,2006
32,117,4.0,54.0,Hinault S\xe9bastien,63,Cr\xe9dit Agricole,\u25bc9,5,2006
33,9,4.0,55.0,Savoldelli Paolo,64,Discovery Channel,\u25bc9,5,2006
34,11,4.0,56.0,Julich Bobby,65,CSC ProTeam,\u25bc9,5,2006
22,195,3.0,57.0,Gonzalo Eduardo,66,Agritubel,\u25bc9,5,2006
31,14,3.0,58.0,Sastre Carlos,67,CSC ProTeam,\u25bc9,5,2006
33,74,3.0,59.0,Jalabert Nicolas,68,Phonak Hearing Systems,\u25bc9,5,2006
31,142,2.0,60.0,Ca\xf1ada David,69,Saunier Duval - Prodir,\u25bc9,5,2006
24,179,2.0,61.0,Sprick Matthieu,70,Bouygues Telecom,\u25bc9,5,2006
33,123,2.0,62.0,Etxebarria Unai,71,Euskaltel - Euskadi,\u25bc9,5,2006
26,193,2.0,63.0,Coutouly Cedric,72,Agritubel,\u25bc9,5,2006
25,96,2.0,64.0,Karpets Vladimir,73,Caisse d'Epargne - Illes Balears,\u25bc9,5,2006
31,35,2.0,65.0,Dessel Cyril,74,AG2R Pr\xe9voyance,\u25bc9,5,2006
27,134,1.0,66.0,Chavanel Sylvain,75,Cofidis,\u25bc9,5,2006
34,65,157.0,1,McEwen Robbie,1,Davitamon - Lotto,-,6,2006
25,101,147.0,2,Boonen Tom,2,Quickstep - Innergetic,-,6,2006
30,56,135.0,3,Freire Oscar,3,Rabobank ProTeam,-,6,2006
25,83,116.0,4,Bennati Daniele,4,Lampre-Fondital,-,6,2006
28,118,103.0,5,Hushovd Thor,5,Cr\xe9dit Agricole,-,6,2006
36,181,95.0,6,Zabel Erik,6,Milram,-,6,2006
25,153,93.0,8,Eisel Bernhard,7,Fran\xe7aise des Jeux,\u25b21,6,2006
29,168,90.0,7,Paolini Luca,8,Liquigas,\u25bc1,6,2006
28,133,77.0,9,Casper Jimmy,9,Cofidis,-,6,2006
29,125,70.0,11,Isasi Inaki,10,Euskaltel - Euskadi,\u25b21,6,2006
27,43,61.0,14,Kopp David,11,Gerolsteiner,\u25b23,6,2006
24,149,61.0,10,Ventoso Francisco,12,Saunier Duval - Prodir,\u25bc2,6,2006
31,94,60.0,13,G\xe1lvez Isaac,13,Caisse d'Epargne - Illes Balears,-,6,2006
26,26,51.0,12,Rogers Michael,14,T-Mobile Team,\u25bc2,6,2006
33,3,,15*,Hincapie George,15*,Discovery Channel,-,6,2006
32,13,43.0,16,O'Grady Stuart,16,CSC ProTeam,-,6,2006
38,173,40.0,17,Brochard Laurent,17,Bouygues Telecom,-,6,2006
33,136,36.0,21,Moreni Cristian,18,Cofidis,\u25b23,6,2006
26,175,33.0,24,Geslin Anthony,19,Bouygues Telecom,\u25b25,6,2006
32,48,32.0,19,Wrolich Peter,20,Gerolsteiner,\u25bc1,6,2006
25,162,31.0,18,Albasini Michael,21,Liquigas,\u25bc3,6,2006
32,25,28.0,20,Mazzoleni Eddy,22,T-Mobile Team,\u25bc2,6,2006
27,24,25.0,22,Kessler Matthias,23,T-Mobile Team,\u25bc1,6,2006
31,21,24.0,23,Kl\xf6den Andr\xe9as,24,T-Mobile Team,\u25bc1,6,2006
25,67,24.0,53,Steegmans Gert,25,Davitamon - Lotto,\u25b228,6,2006
31,112,23.0,32,Botcharov Alexandre,26,Cr\xe9dit Agricole,\u25b26,6,2006
24,135,23.0,41,Coyot Arnaud,27,Cofidis,\u25b214,6,2006
24,154,21.0,26,Gilbert Philippe,28,Fran\xe7aise des Jeux,\u25bc2,6,2006
