Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
25,65,16.0,12,Martin Dan,25,Garmin Sharp,2,2012,▼13
31,61,15.0,13,Hesjedal Ryder,26,Garmin Sharp,2,2012,▼13
24,84,15.0,14,Edet Nicolas,27,"Cofidis, le Crédit en Ligne",2,2012,▼13
23,9,13.0,15,van Garderen Tejay,28,BMC Racing Team,2,2012,▼13
22,92,13.0,16,Delaplace Anthony,29,Saur - Sojasun,2,2012,▼13
27,169,13.0,36,Rojas José Joaquín,30,Movistar Team,2,2012,▲6
28,194,12.0,17,Devenyns Dries,31,Omega Pharma - Quick-Step,2,2012,▼14
28,63,12.0,,Farrar Tyler,32,Garmin Sharp,2,2012,-
25,72,11.0,18,Bouet Maxime,33,AG2R La Mondiale,2,2012,▼15
29,111,10.0,19,Van den Broeck Jurgen,34,Lotto Belisol Team,2,2012,▼15
27,199,10.0,34,Velits Peter,35,Omega Pharma - Quick-Step,2,2012,▼1
25,215,9.0,23,Gretsch Patrick,36,Argos - Shimano,2,2012,▼13
34,131,,24*,Menchov Denis,37*,Team Katusha,2,2012,-
38,75,8.0,,Hinault Sébastien,38,AG2R La Mondiale,2,2012,-
27,205,7.0,,Impey Daryl,39,Orica GreenEDGE,2,2012,-
32,201,6.0,27,Gerrans Simon,40,Orica GreenEDGE,2,2012,▼13
28,184,6.0,28,Grivko Andrey,41,Astana Pro Team,2,2012,▼13
27,105,5.0,30,Froome Chris,42,Sky Procycling,2,2012,▼12
25,122,5.0,,Boeckmans Kris,43,Vacansoleil - DCM,2,2012,-
27,51,4.0,32,Nibali Vincenzo,44,Liquigas - Cannondale,2,2012,▼12
31,83,4.0,33,Dumoulin Samuel,45,"Cofidis, le Crédit en Ligne",2,2012,▼12
33,203,4.0,,Cooke Baden,46,Orica GreenEDGE,2,2012,-
35,1,3.0,35,Evans Cadel,47,BMC Racing Team,2,2012,▼12
38,43,3.0,,Hondo Danilo,48,Lampre - ISD,2,2012,-
27,22,2.0,,Arashiro Yukiya,49,Team Europcar,2,2012,-
31,182,2.0,37,Božič Borut,50,Astana Pro Team,2,2012,▼13
37,179,1.0,,Sørensen Nicki,51,Team Saxo Bank - Tinkoff Bank,2,2012,-
22,57,116.0,1,Sagan Peter,1,Liquigas - Cannondale,3,2012,-
31,12,74.0,3,Cancellara Fabian,2,RadioShack - Nissan,3,2012,▲1
27,103,73.0,2,Cavendish Mark,3,Sky Procycling,3,2012,▼1
25,102,67.0,5,Boasson Hagen Edvald,4,Sky Procycling,3,2012,▲1
25,204,55.0,4,Goss Matthew,5,Orica GreenEDGE,3,2012,▼1
29,114,42.0,6,Greipel André,6,Lotto Belisol Team,3,2012,-
27,175,40.0,10,Mørkøv Michael,7,Team Saxo Bank - Tinkoff Bank,3,2012,▲3
29,154,36.0,8,Renshaw Mark,8,Rabobank Cycling Team,3,2012,-
29,4,33.0,7,Gilbert Philippe,9,BMC Racing Team,3,2012,▼2
27,199,32.0,35,Velits Peter,10,Omega Pharma - Quick-Step,3,2012,▲25
25,153,31.0,13,Mollema Bauke,11,Rabobank Cycling Team,3,2012,▲2
38,47,28.0,11,Petacchi Alessandro,12,Lampre - ISD,3,2012,▼1
29,129,26.0,22,van Hummel Kenny,13,Vacansoleil - DCM,3,2012,▲9
27,219,26.0,9,Veelers Tom,14,Argos - Shimano,3,2012,▼5
28,143,24.0,18,Hutarovich Yauheni,15,FDJ - BigMat,3,2012,▲3
33,192,23.0,12,Chavanel Sylvain,16,Omega Pharma - Quick-Step,3,2012,▼4
32,206,23.0,23,Lancaster Brett,17,Orica GreenEDGE,3,2012,▲6
31,61,21.0,26,Hesjedal Ryder,18,Garmin Sharp,3,2012,▲8
31,27,20.0,14,Kern Christophe,19,Team Europcar,3,2012,▼5
30,77,20.0,,Minard Sébastien,20,AG2R La Mondiale,3,2012,-
31,25,20.0,15,Gène Yohann,21,Team Europcar,3,2012,▼6
32,161,20.0,16,Valverde Alejandro,22,Movistar Team,3,2012,▼6
35,1,18.0,47,Evans Cadel,23,BMC Racing Team,3,2012,▲24
26,151,18.0,17,Gesink Robert,24,Rabobank Cycling Team,3,2012,▼7
32,101,17.0,21,Wiggins Bradley,25,Sky Procycling,3,2012,▼4
28,184,17.0,41,Grivko Andrey,26,Astana Pro Team,3,2012,▲15
31,202,17.0,,Albasini Michael,27,Orica GreenEDGE,3,2012,-
28,23,17.0,,Bernaudeau Giovanni,28,Team Europcar,3,2012,-
25,147,17.0,20,Roux Anthony,29,FDJ - BigMat,3,2012,▼9
32,38,17.0,19,Urtasun Pablo,30,Euskaltel - Euskadi,3,2012,▼11
25,65,16.0,25,Martin Dan,31,Garmin Sharp,3,2012,▼6
31,172,16.0,24,Haedo Juan José,32,Team Saxo Bank - Tinkoff Bank,3,2012,▼8
24,84,15.0,27,Edet Nicolas,33,"Cofidis, le Crédit en Ligne",3,2012,▼6
23,9,13.0,28,van Garderen Tejay,34,BMC Racing Team,3,2012,▼6
28,79,13.0,,Roche Nicolas,35,AG2R La Mondiale,3,2012,-
30,36,13.0,,Pérez Rubén,36,Euskaltel - Euskadi,3,2012,-
22,92,13.0,29,Delaplace Anthony,37,Saur - Sojasun,3,2012,▼8
28,194,12.0,31,Devenyns Dries,38,Omega Pharma - Quick-Step,3,2012,▼7
28,63,12.0,32,Farrar Tyler,39,Garmin Sharp,3,2012,▼7
27,51,11.0,44,Nibali Vincenzo,40,Liquigas - Cannondale,3,2012,▲4
34,31,11.0,,Sánchez Samuel,41,Euskaltel - Euskadi,3,2012,-
25,72,11.0,33,Bouet Maxime,42,AG2R La Mondiale,3,2012,▼9
29,111,10.0,34,Van den Broeck Jurgen,43,Lotto Belisol Team,3,2012,▼9
25,215,9.0,36,Gretsch Patrick,44,Argos - Shimano,3,2012,▼8
34,131,,37*,Menchov Denis,45*,Team Katusha,3,2012,-
38,75,8.0,38,Hinault Sébastien,46,AG2R La Mondiale,3,2012,▼8
25,122,7.0,43,Boeckmans Kris,47,Vacansoleil - DCM,3,2012,▼4
27,205,7.0,39,Impey Daryl,48,Orica GreenEDGE,3,2012,▼9
32,201,6.0,40,Gerrans Simon,49,Orica GreenEDGE,3,2012,▼9
24,126,5.0,,Poels Wout,50,Vacansoleil - DCM,3,2012,-
27,105,5.0,42,Froome Chris,51,Sky Procycling,3,2012,▼9
33,203,5.0,46,Cooke Baden,52,Orica GreenEDGE,3,2012,▼6
37,15,4.0,,Klöden Andreas,53,RadioShack - Nissan,3,2012,-
31,83,4.0,45,Dumoulin Samuel,54,"Cofidis, le Crédit en Ligne",3,2012,▼9
25,188,3.0,,Kišerlovski Robert,55,Astana Pro Team,3,2012,-
38,43,3.0,48,Hondo Danilo,56,Lampre - ISD,3,2012,▼8
27,119,2.0,,Vanendert Jelle,57,Lotto Belisol Team,3,2012,-
27,22,2.0,49,Arashiro Yukiya,58,Team Europcar,3,2012,▼9
31,182,2.0,50,Božič Borut,59,Astana Pro Team,3,2012,▼9
37,179,1.0,51,Sørensen Nicki,60,Team Saxo Bank - Tinkoff Bank,3,2012,▼9
22,57,147.0,1,Sagan Peter,1,Liquigas - Cannondale,4,2012,-
25,204,92.0,5,Goss Matthew,2,Orica GreenEDGE,4,2012,▲3
29,114,87.0,6,Greipel André,3,Lotto Belisol Team,4,2012,▲3
27,103,86.0,3,Cavendish Mark,4,Sky Procycling,4,2012,▼1
25,102,81.0,4,Boasson Hagen Edvald,5,Sky Procycling,4,2012,▼1
31,12,74.0,2,Cancellara Fabian,6,RadioShack - Nissan,4,2012,▼4
38,47,71.0,12,Petacchi Alessandro,7,Lampre - ISD,4,2012,▲5
27,219,56.0,14,Veelers Tom,8,Argos - Shimano,4,2012,▲6
29,154,46.0,8,Renshaw Mark,9,Rabobank Cycling Team,4,2012,▼1
27,175,40.0,7,Mørkøv Michael,10,Team Saxo Bank - Tinkoff Bank,4,2012,▼3
27,199,36.0,10,Velits Peter,11,Omega Pharma - Quick-Step,4,2012,▼1
29,129,33.0,13,van Hummel Kenny,12,Vacansoleil - DCM,4,2012,▲1
29,4,33.0,9,Gilbert Philippe,13,BMC Racing Team,4,2012,▼4
25,153,31.0,11,Mollema Bauke,14,Rabobank Cycling Team,4,2012,▼3
22,92,30.0,37,Delaplace Anthony,15,Saur - Sojasun,4,2012,▲22
28,143,30.0,15,Hutarovich Yauheni,16,FDJ - BigMat,4,2012,▼1
27,205,27.0,48,Impey Daryl,17,Orica GreenEDGE,4,2012,▲31
32,206,26.0,17,Lancaster Brett,18,Orica GreenEDGE,4,2012,▼1
30,36,25.0,36,Pérez Rubén,19,Euskaltel - Euskadi,4,2012,▲17
33,192,23.0,16,Chavanel Sylvain,20,Omega Pharma - Quick-Step,4,2012,▼4
25,122,23.0,47,Boeckmans Kris,21,Vacansoleil - DCM,4,2012,▲26
27,22,22.0,58,Arashiro Yukiya,22,Team Europcar,4,2012,▲36
31,61,21.0,18,Hesjedal Ryder,23,Garmin Sharp,4,2012,▼5
30,77,20.0,20,Minard Sébastien,24,AG2R La Mondiale,4,2012,▼4
31,25,20.0,21,Gène Yohann,25,Team Europcar,4,2012,▼4
31,27,20.0,19,Kern Christophe,26,Team Europcar,4,2012,▼7
32,161,20.0,22,Valverde Alejandro,27,Movistar Team,4,2012,▼5
30,171,20.0,,Cantwell Jonathan,28,Team Saxo Bank - Tinkoff Bank,4,2012,-
26,151,18.0,24,Gesink Robert,29,Rabobank Cycling Team,4,2012,▼5
35,1,18.0,23,Evans Cadel,30,BMC Racing Team,4,2012,▼7
25,147,17.0,29,Roux Anthony,31,FDJ - BigMat,4,2012,▼2
28,23,17.0,28,Bernaudeau Giovanni,32,Team Europcar,4,2012,▼4
32,38,17.0,30,Urtasun Pablo,33,Euskaltel - Euskadi,4,2012,▼3
28,184,17.0,26,Grivko Andrey,34,Astana Pro Team,4,2012,▼8
32,101,17.0,25,Wiggins Bradley,35,Sky Procycling,4,2012,▼10
31,202,17.0,27,Albasini Michael,36,Orica GreenEDGE,4,2012,▼9
31,172,16.0,32,Haedo Juan José,37,Team Saxo Bank - Tinkoff Bank,4,2012,▼5
25,65,16.0,31,Martin Dan,38,Garmin Sharp,4,2012,▼7
37,88,15.0,,Moncoutié David,39,"Cofidis, le Crédit en Ligne",4,2012,-
24,84,15.0,33,Edet Nicolas,40,"Cofidis, le Crédit en Ligne",4,2012,▼7
23,9,13.0,34,van Garderen Tejay,41,BMC Racing Team,4,2012,▼7
28,79,13.0,35,Roche Nicolas,42,AG2R La Mondiale,4,2012,▼7
28,194,12.0,38,Devenyns Dries,43,Omega Pharma - Quick-Step,4,2012,▼5
28,63,12.0,39,Farrar Tyler,44,Garmin Sharp,4,2012,▼5
34,31,11.0,41,Sánchez Samuel,45,Euskaltel - Euskadi,4,2012,▼4
25,72,11.0,42,Bouet Maxime,46,AG2R La Mondiale,4,2012,▼4
27,51,11.0,40,Nibali Vincenzo,47,Liquigas - Cannondale,4,2012,▼7
29,111,10.0,43,Van den Broeck Jurgen,48,Lotto Belisol Team,4,2012,▼5
35,116,10.0,,Henderson Gregory,49,Lotto Belisol Team,4,2012,-
25,215,9.0,44,Gretsch Patrick,50,Argos - Shimano,4,2012,▼6
27,117,8.0,,Roelandts Jürgen,51,Lotto Belisol Team,4,2012,-
38,75,8.0,46,Hinault Sébastien,52,AG2R La Mondiale,4,2012,▼6
34,131,,45*,Menchov Denis,53*,Team Katusha,4,2012,-
35,183,6.0,,Fofonov Dmitriy,54,Astana Pro Team,4,2012,-
32,201,6.0,49,Gerrans Simon,55,Orica GreenEDGE,4,2012,▼6
24,126,5.0,50,Poels Wout,56,Vacansoleil - DCM,4,2012,▼6
27,105,5.0,51,Froome Chris,57,Sky Procycling,4,2012,▼6
33,203,5.0,52,Cooke Baden,58,Orica GreenEDGE,4,2012,▼6
29,2,5.0,,Burghardt Marcus,59,BMC Racing Team,4,2012,-
32,136,4.0,,Kuschynski Aleksandr,60,Team Katusha,4,2012,-
31,83,4.0,54,Dumoulin Samuel,61,"Cofidis, le Crédit en Ligne",4,2012,▼7
37,15,4.0,53,Klöden Andreas,62,RadioShack - Nissan,4,2012,▼9
38,43,3.0,56,Hondo Danilo,63,Lampre - ISD,4,2012,▼7
25,188,3.0,55,Kišerlovski Robert,64,Astana Pro Team,4,2012,▼9
31,182,2.0,59,Božič Borut,65,Astana Pro Team,4,2012,▼6
26,82,2.0,,Di Grégorio Rémy,66,"Cofidis, le Crédit en Ligne",4,2012,-
27,119,2.0,57,Vanendert Jelle,67,Lotto Belisol Team,4,2012,▼10
37,179,1.0,60,Sørensen Nicki,68,Team Saxo Bank - Tinkoff Bank,4,2012,▼8
27,144,1.0,,Ladagnous Matthieu,69,FDJ - BigMat,4,2012,-
22,57,155.0,1,Sagan Peter,1,Liquigas - Cannondale,5,2012,-
25,204,137.0,2,Goss Matthew,2,Orica GreenEDGE,5,2012,-
29,114,132.0,3,Greipel André,3,Lotto Belisol Team,5,2012,-
27,103,119.0,4,Cavendish Mark,4,Sky Procycling,5,2012,-
38,47,91.0,7,Petacchi Alessandro,5,Lampre - ISD,5,2012,▲2
25,102,88.0,5,Boasson Hagen Edvald,6,Sky Procycling,5,2012,▼1
27,219,76.0,8,Veelers Tom,7,Argos - Shimano,5,2012,▲1
31,12,74.0,6,Cancellara Fabian,8,RadioShack - Nissan,5,2012,▼2
29,154,55.0,9,Renshaw Mark,9,Rabobank Cycling Team,5,2012,-
31,172,46.0,37,Haedo Juan José,10,Team Saxo Bank - Tinkoff Bank,5,2012,▲27
29,129,43.0,12,van Hummel Kenny,11,Vacansoleil - DCM,5,2012,▲1
25,153,41.0,14,Mollema Bauke,12,Rabobank Cycling Team,5,2012,▲2
27,175,40.0,10,Mørkøv Michael,13,Team Saxo Bank - Tinkoff Bank,5,2012,▼3
27,199,36.0,11,Velits Peter,14,Omega Pharma - Quick-Step,5,2012,▼3
28,143,35.0,16,Hutarovich Yauheni,15,FDJ - BigMat,5,2012,▲1
32,38,34.0,33,Urtasun Pablo,16,Euskaltel - Euskadi,5,2012,▲17
30,4,33.0,13,Gilbert Philippe,17,BMC Racing Team,5,2012,▼4
31,25,32.0,25,Gène Yohann,18,Team Europcar,5,2012,▲7
22,92,30.0,15,Delaplace Anthony,19,Saur - Sojasun,5,2012,▼4
31,83,30.0,61,Dumoulin Samuel,20,"Cofidis, le Crédit en Ligne",5,2012,▲41
27,144,29.0,69,Ladagnous Matthieu,21,FDJ - BigMat,5,2012,▲48
27,205,29.0,17,Impey Daryl,22,Orica GreenEDGE,5,2012,▼5
32,206,26.0,18,Lancaster Brett,23,Orica GreenEDGE,5,2012,▼5
30,36,25.0,19,Pérez Rubén,24,Euskaltel - Euskadi,5,2012,▼5
33,192,23.0,20,Chavanel Sylvain,25,Omega Pharma - Quick-Step,5,2012,▼5
25,122,23.0,21,Boeckmans Kris,26,Vacansoleil - DCM,5,2012,▼5
27,22,22.0,22,Arashiro Yukiya,27,Team Europcar,5,2012,▼5
38,75,22.0,52,Hinault Sébastien,28,AG2R La Mondiale,5,2012,▲24
31,61,21.0,23,Hesjedal Ryder,29,Garmin Sharp,5,2012,▼6
31,27,20.0,26,Kern Christophe,30,Team Europcar,5,2012,▼4
30,77,20.0,24,Minard Sébastien,31,AG2R La Mondiale,5,2012,▼7
32,161,20.0,27,Valverde Alejandro,32,Movistar Team,5,2012,▼5
30,171,20.0,28,Cantwell Jonathan,33,Team Saxo Bank - Tinkoff Bank,5,2012,▼5
35,1,18.0,30,Evans Cadel,34,BMC Racing Team,5,2012,▼4
26,151,18.0,29,Gesink Robert,35,Rabobank Cycling Team,5,2012,▼6
36,133,18.0,,Freire Óscar,36,Team Katusha,5,2012,-
32,101,17.0,35,Wiggins Bradley,37,Sky Procycling,5,2012,▼2
28,184,17.0,34,Grivko Andrey,38,Astana Pro Team,5,2012,▼4
31,202,17.0,36,Albasini Michael,39,Orica GreenEDGE,5,2012,▼3
28,23,17.0,32,Bernaudeau Giovanni,40,Team Europcar,5,2012,▼8
25,147,17.0,31,Roux Anthony,41,FDJ - BigMat,5,2012,▼10
25,65,16.0,38,Martin Dan,42,Garmin Sharp,5,2012,▼4
24,84,15.0,40,Edet Nicolas,43,"Cofidis, le Crédit en Ligne",5,2012,▼3
26,99,15.0,,Simon Julien,44,Saur - Sojasun,5,2012,-
37,88,15.0,39,Moncoutié David,45,"Cofidis, le Crédit en Ligne",5,2012,▼6
23,9,13.0,41,van Garderen Tejay,46,BMC Racing Team,5,2012,▼5
28,79,13.0,42,Roche Nicolas,47,AG2R La Mondiale,5,2012,▼5
24,86,13.0,,Ghyselinck Jan,48,"Cofidis, le Crédit en Ligne",5,2012,-
28,194,12.0,43,Devenyns Dries,49,Omega Pharma - Quick-Step,5,2012,▼6
28,63,12.0,44,Farrar Tyler,50,Garmin Sharp,5,2012,▼6
25,215,12.0,50,Gretsch Patrick,51,Argos - Shimano,5,2012,▼1
27,51,11.0,47,Nibali Vincenzo,52,Liquigas - Cannondale,5,2012,▼5
34,31,11.0,45,Sánchez Samuel,53,Euskaltel - Euskadi,5,2012,▼8
25,72,11.0,46,Bouet Maxime,54,AG2R La Mondiale,5,2012,▼8
29,111,10.0,48,Van den Broeck Jurgen,55,Lotto Belisol Team,5,2012,▼7
35,116,10.0,49,Henderson Gregory,56,Lotto Belisol Team,5,2012,▼7
34,131,,53*,Menchov Denis,57*,Team Katusha,5,2012,-
27,117,8.0,51,Roelandts Jürgen,58,Lotto Belisol Team,5,2012,▼7
31,182,8.0,65,Božič Borut,59,Astana Pro Team,5,2012,▲6
35,183,6.0,54,Fofonov Dmitriy,60,Astana Pro Team,5,2012,▼6
32,201,6.0,55,Gerrans Simon,61,Orica GreenEDGE,5,2012,▼6
24,126,5.0,56,Poels Wout,62,Vacansoleil - DCM,5,2012,▼6
27,105,5.0,57,Froome Chris,63,Sky Procycling,5,2012,▼6
33,203,5.0,58,Cooke Baden,64,Orica GreenEDGE,5,2012,▼6
29,2,5.0,59,Burghardt Marcus,65,BMC Racing Team,5,2012,▼6
37,15,4.0,62,Klöden Andreas,66,RadioShack - Nissan,5,2012,▼4
32,136,4.0,60,Kuschynski Aleksandr,67,Team Katusha,5,2012,▼7
25,188,3.0,64,Kišerlovski Robert,68,Astana Pro Team,5,2012,▼4
38,43,3.0,63,Hondo Danilo,69,Lampre - ISD,5,2012,▼6
27,119,2.0,67,Vanendert Jelle,70,Lotto Belisol Team,5,2012,▼3
34,35,2.0,,Martínez Egoi,71,Euskaltel - Euskadi,5,2012,-
26,82,2.0,66,Di Grégorio Rémy,72,"Cofidis, le Crédit en Ligne",5,2012,▼6
37,179,1.0,68,Sørensen Nicki,73,Team Saxo Bank - Tinkoff Bank,5,2012,▼5
33,44,1.0,,Krivtsov Yuriy,74,Lampre - ISD,5,2012,-
22,57,209.0,1,Sagan Peter,1,Liquigas - Cannondale,6,2012,-
25,204,178.0,2,Goss Matthew,2,Orica GreenEDGE,6,2012,-
29,114,167.0,3,Greipel André,3,Lotto Belisol Team,6,2012,-
27,103,129.0,4,Cavendish Mark,4,Sky Procycling,6,2012,-
38,47,109.0,5,Petacchi Alessandro,5,Lampre - ISD,6,2012,-
25,102,95.0,6,Boasson Hagen Edvald,6,Sky Procycling,6,2012,-
27,219,76.0,7,Veelers Tom,7,Argos - Shimano,6,2012,-
31,12,74.0,8,Cancellara Fabian,8,RadioShack - Nissan,6,2012,-
29,129,69.0,11,van Hummel Kenny,9,Vacansoleil - DCM,6,2012,▲2
31,172,68.0,10,Haedo Juan José,10,Team Saxo Bank - Tinkoff Bank,6,2012,-
29,154,55.0,9,Renshaw Mark,11,Rabobank Cycling Team,6,2012,▼2
27,205,47.0,22,Impey Daryl,12,Orica GreenEDGE,6,2012,▲10
25,153,41.0,12,Mollema Bauke,13,Rabobank Cycling Team,6,2012,▼1
28,143,41.0,15,Hutarovich Yauheni,14,FDJ - BigMat,6,2012,▲1
27,175,40.0,13,Mørkøv Michael,15,Team Saxo Bank - Tinkoff Bank,6,2012,▼2
32,206,38.0,23,Lancaster Brett,16,Orica GreenEDGE,6,2012,▲7
27,199,36.0,14,Velits Peter,17,Omega Pharma - Quick-Step,6,2012,▼3
32,38,34.0,16,Urtasun Pablo,18,Euskaltel - Euskadi,6,2012,▼2
30,4,33.0,17,Gilbert Philippe,19,BMC Racing Team,6,2012,▼2
31,25,32.0,18,Gène Yohann,20,Team Europcar,6,2012,▼2
38,75,32.0,28,Hinault Sébastien,21,AG2R La Mondiale,6,2012,▲7
25,122,31.0,26,Boeckmans Kris,22,Vacansoleil - DCM,6,2012,▲4
35,116,30.0,56,Henderson Gregory,23,Lotto Belisol Team,6,2012,▲33
31,83,30.0,20,Dumoulin Samuel,24,"Cofidis, le Crédit en Ligne",6,2012,▼4
22,92,30.0,19,Delaplace Anthony,25,Saur - Sojasun,6,2012,▼6
27,144,29.0,21,Ladagnous Matthieu,26,FDJ - BigMat,6,2012,▼5
30,36,25.0,24,Pérez Rubén,27,Euskaltel - Euskadi,6,2012,▼3
33,192,23.0,25,Chavanel Sylvain,28,Omega Pharma - Quick-Step,6,2012,▼3
27,22,22.0,27,Arashiro Yukiya,29,Team Europcar,6,2012,▼2
35,1,22.0,34,Evans Cadel,30,BMC Racing Team,6,2012,▲4
26,99,21.0,44,Simon Julien,31,Saur - Sojasun,6,2012,▲13
31,61,21.0,29,Hesjedal Ryder,32,Garmin Sharp,6,2012,▼3
30,77,20.0,31,Minard Sébastien,33,AG2R La Mondiale,6,2012,▼2
36,173,20.0,,Kroon Karsten,34,Team Saxo Bank - Tinkoff Bank,6,2012,-
31,27,20.0,30,Kern Christophe,35,Team Europcar,6,2012,▼5
32,161,20.0,32,Valverde Alejandro,36,Movistar Team,6,2012,▼4
