Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
26,,101,1.0,+0:00,100.0,Kittel Marcel,1,Team Giant - Shimano,4:44:07 4:44:07,20.0,1,2014
24,,51,2.0,+0:00,70.0,Sagan Peter,2,Cannondale,",, ,,",10.0,1,2014
26,,97,3.0,+0:00,50.0,Navardauskas Ramunas,3,Garmin Sharp,",, ,,",6.0,1,2014
22,,153,4.0,+0:00,40.0,Coquard Bryan,4,Team Europcar,",, ,,",4.0,1,2014
34,,38,5.0,+0:00,32.0,Rogers Michael,5,Tinkoff - Saxo,",, ,,",2.0,1,2014
29,,1,6.0,+0:00,26.0,Froome Christopher,6,Team Sky,",, ,,",,1,2014
27,,23,7.0,+0:00,22.0,Kristoff Alexander,7,Team Katusha,",, ,,",,1,2014
25,,68,8.0,+0:00,18.0,Vanmarcke Sep,8,Belkin-Pro Cycling Team,",, ,,",,1,2014
29,,18,9.0,+0:00,14.0,Rojas Jos\xe9 Joaqu\xedn,9,Movistar Team,",, ,,",,1,2014
33,,182,10.0,+0:00,10.0,Albasini Michael,10,Orica GreenEDGE,",, ,,",,1,2014
33,,163,11.0,+0:00,8.0,Cancellara Fabian,11,Trek Factory Racing,",, ,,",,1,2014
28,,209,12.0,+0:00,6.0,Voss Paul,12,Team NetApp \u2013 Endura,",, ,,",,1,2014
29,,148,13.0,+0:00,4.0,Van Avermaet Greg,13,BMC Racing Team,",, ,,",,1,2014
35,,193,14.0,+0:00,2.0,Elmiger Martin,14,IAM Cycling,",, ,,",,1,2014
33,,84,15.0,+0:00,1.0,Dumoulin Samuel,15,AG2R La Mondiale,",, ,,",,1,2014
27,,183,16.0,+0:00,,Clarke Simon,16,Orica GreenEDGE,",, ,,",,1,2014
28,,8,17.0,+0:00,,Thomas Geraint,17,Team Sky,",, ,,",,1,2014
31,,135,18.0,+0:00,,Greipel Andr\xe9,18,Lotto Belisol,",, ,,",,1,2014
31,,103,19.0,+0:00,,de Kort Koen,19,Team Giant - Shimano,",, ,,",,1,2014
31,,131,20.0,+0:00,,Van den Broeck Jurgen,20,Lotto Belisol,",, ,,",,1,2014
27,,61,21.0,+0:00,,Mollema Bauke,21,Belkin-Pro Cycling Team,",, ,,",,1,2014
31,,31,22.0,+0:00,,Contador Alberto,22,Tinkoff - Saxo,",, ,,",,1,2014
28,,206,23.0,+0:00,,Machado Tiago,23,Team NetApp \u2013 Endura,",, ,,",,1,2014
34,,11,24.0,+0:00,,Valverde Alejandro,24,Movistar Team,",, ,,",,1,2014
28,,92,25.0,+0:00,,Acevedo Janier Alexis,25,Garmin Sharp,",, ,,",,1,2014
26,,201,26.0,+0:00,,K\xf6nig Leopold,26,Team NetApp \u2013 Endura,",, ,,",,1,2014
35,,192,27.0,+0:00,,Chavanel Sylvain,27,IAM Cycling,",, ,,",,1,2014
29,,7,28.0,+0:00,,Porte Richie,28,Team Sky,",, ,,",,1,2014
29,,42,29.0,+0:00,,Fuglsang Jakob,29,Astana Pro Team,",, ,,",,1,2014
24,,213,30.0,+0:00,,Delaplace Anthony,30,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,1,2014
27,,111,31.0,+0:00,,Costa Rui,31,Lampre - Merida,",, ,,",,1,2014
25,,141,32.0,+0:00,,van Garderen Tejay,32,BMC Racing Team,",, ,,",,1,2014
37,,169,33.0,+0:00,,Zubeldia Haimar,33,Trek Factory Racing,",, ,,",,1,2014
29,,41,34.0,+0:00,,Nibali Vincenzo,34,Astana Pro Team,",, ,,",,1,2014
37,,81,35.0,+0:00,,Peraud Jean-Christophe,35,AG2R La Mondiale,",, ,,",,1,2014
23,,82,36.0,+0:00,,Bardet Romain,36,AG2R La Mondiale,",, ,,",,1,2014
25,,215,37.0,+0:00,,Fonseca Armindo,37,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,1,2014
27,,46,38.0,+0:00,,Kangert Tanel,38,Astana Pro Team,",, ,,",,1,2014
27,,64,39.0,+0:00,,Kruijswijk Steven,39,Belkin-Pro Cycling Team,",, ,,",,1,2014
35,,66,40.0,+0:00,,Tankink Bram,40,Belkin-Pro Cycling Team,",, ,,",,1,2014
24,,127,41.0,+0:00,,Pinot Thibaut,41,FDJ.fr,",, ,,",,1,2014
25,,129,42.0,+0:00,,Vichot Arthur,42,FDJ.fr,",, ,,",,1,2014
25,,98,43.0,+0:00,,Slagter Tom-Jelte,43,Garmin Sharp,",, ,,",,1,2014
29,,166,44.0,+0:00,,Schleck Andy,44,Trek Factory Racing,",, ,,",,1,2014
29,,149,45.0,+0:00,,Velits Peter,45,BMC Racing Team,",, ,,",,1,2014
30,,37,46.0,+0:00,,Roche Nicolas,46,Tinkoff - Saxo,",, ,,",,1,2014
28,,62,174.0,+0:20,,Boom Lars,47,Belkin-Pro Cycling Team,",, ,,",,1,2014
30,,5,47.0,+0:00,,Nieve Mikel,48,Team Sky,",, ,,",,1,2014
29,,202,48.0,+0:00,,B\xe1rta Jan,49,Team NetApp \u2013 Endura,",, ,,",,1,2014
25,,16,49.0,+0:00,,Izagirre Ion,50,Movistar Team,",, ,,",,1,2014
34,,197,50.0,+0:00,,Pineau J\xe9rome,51,IAM Cycling,",, ,,",,1,2014
20,,167,51.0,+0:00,,van Poppel Danny,52,Trek Factory Racing,",, ,,",,1,2014
33,,205,52.0,+0:00,,Huzarski Bartosz,53,Team NetApp \u2013 Endura,",, ,,",,1,2014
30,,214,53.0,+0:00,,Feillu Romain,54,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,1,2014
27,,191,54.0,+0:00,,Frank Mathias,55,IAM Cycling,",, ,,",,1,2014
28,,211,55.0,+0:00,,Feillu Brice,56,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,1,2014
29,,93,56.0,+0:00,,Bauer Jack,57,Garmin Sharp,",, ,,",,1,2014
27,,151,57.0,+0:00,,Rolland Pierre,58,Team Europcar,",, ,,",,1,2014
33,,67,58.0,+0:00,,ten Dam Laurens,59,Belkin-Pro Cycling Team,",, ,,",,1,2014
34,,161,59.0,+0:00,,Schleck Fr\xe4nk,60,Trek Factory Racing,",, ,,",,1,2014
22,,121,60.0,+0:00,,D\xe9mare Arnaud,61,FDJ.fr,",, ,,",,1,2014
21,,189,61.0,+0:00,,Yates Simon,62,Orica GreenEDGE,",, ,,",,1,2014
31,,49,62.0,+0:00,,Westra Lieuwe,63,Astana Pro Team,",, ,,",,1,2014
25,,116,63.0,+0:00,,Oliveira Nelson,64,Lampre - Merida,",, ,,",,1,2014
42,,114,64.0,+0:00,,Horner Chris,65,Lampre - Merida,",, ,,",,1,2014
26,,154,65.0,+0:00,,Gautier Cyril,66,Team Europcar,",, ,,",,1,2014
34,,47,66.0,+0:00,,Scarponi Michele,67,Astana Pro Team,",, ,,",,1,2014
26,,142,67.0,+0:00,,Atapuma John Darwin,68,BMC Racing Team,",, ,,",,1,2014
26,,85,68.0,+0:00,,Gastauer Ben,69,AG2R La Mondiale,",, ,,",,1,2014
26,,147,69.0,+0:00,,Stetina Peter,70,BMC Racing Team,",, ,,",,1,2014
34,,165,70.0,+0:00,,Rast Gregory,71,Trek Factory Racing,",, ,,",,1,2014
26,,26,71.0,+0:00,,Silin Egor,72,Team Katusha,",, ,,",,1,2014
35,,118,72.0,+0:00,,Serpa Jose Rodolfo,73,Lampre - Merida,",, ,,",,1,2014
23,,14,73.0,+0:00,,Herrada Jes\xfas,74,Movistar Team,",, ,,",,1,2014
34,,164,74.0,+0:00,,Irizar Markel,75,Trek Factory Racing,",, ,,",,1,2014
28,,25,75.0,+0:00,,Porsev Alexander,76,Team Katusha,",, ,,",,1,2014
35,,159,76.0,+0:00,,Voeckler Thomas,77,Team Europcar,",, ,,",,1,2014
25,,198,77.0,+0:00,,Reichenbach Sebastien,78,IAM Cycling,",, ,,",,1,2014
30,,29,78.0,+0:00,,Trofimov Yuri,79,Team Katusha,",, ,,",,1,2014
27,,86,79.0,+0:00,,Kadri Blel,80,AG2R La Mondiale,",, ,,",,1,2014
30,,43,80.0,+0:00,,Grivko Andrei,81,Astana Pro Team,",, ,,",,1,2014
32,,144,81.0,+0:00,,Moinard Ama\xebl,82,BMC Racing Team,",, ,,",,1,2014
33,,4,82.0,+0:00,,Lopez David,83,Team Sky,",, ,,",,1,2014
29,,162,83.0,+0:00,,Busche Matthew,84,Trek Factory Racing,",, ,,",,1,2014
29,,58,84.0,+0:00,,Sabatini Fabio,85,Cannondale,",, ,,",,1,2014
23,,106,85.0,+0:00,,Dumoulin Tom,86,Team Giant - Shimano,",, ,,",,1,2014
24,,176,86.0,+0:00,,Molard Rudy,87,"Cofidis, Solutions Cr\xe9dits",",, ,,",,1,2014
27,,179,87.0,+0:00,,Taaram\xe4e Rein,88,"Cofidis, Solutions Cr\xe9dits",",, ,,",,1,2014
29,,75,88.0,+0:00,,Martin Tony,89,Omega Pharma - Quick-Step,",, ,,",,1,2014
30,,171,89.0,+0:00,,Navarro Daniel,90,"Cofidis, Solutions Cr\xe9dits",",, ,,",,1,2014
29,,152,90.0,+0:00,,Arashiro Yukiya,91,Team Europcar,",, ,,",,1,2014
29,,138,91.0,+0:00,,Roelandts Jurgen,92,Lotto Belisol,",, ,,",,1,2014
25,,104,92.0,+0:00,,Degenkolb John,93,Team Giant - Shimano,",, ,,",,1,2014
32,,69,93.0,+0:00,,Wynants Maarten,94,Belkin-Pro Cycling Team,",, ,,",,1,2014
28,,124,94.0,+0:00,,Jeannesson Arnold,95,FDJ.fr,",, ,,",,1,2014
34,,102,95.0,+0:00,,Curvers Roy,96,Team Giant - Shimano,",, ,,",,1,2014
25,,95,96.0,+0:00,,King Benjamin,97,Garmin Sharp,",, ,,",,1,2014
31,,156,97.0,+0:00,,Pichot Alexandre,98,Team Europcar,",, ,,",,1,2014
30,,212,98.0,+0:00,,Bideau Jean Marc,99,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,1,2014
30,,175,99.0,+0:00,,Mat\xe9 Luis \xc1ngel,100,"Cofidis, Solutions Cr\xe9dits",",, ,,",,1,2014
31,,128,100.0,+0:00,,Roy J\xe9r\xe9my,101,FDJ.fr,",, ,,",,1,2014
28,,173,101.0,+0:00,,Garc\xeda Egoitz,102,"Cofidis, Solutions Cr\xe9dits",",, ,,",,1,2014
33,,45,102.0,+0:00,,Iglinskiy Maxim,103,Astana Pro Team,",, ,,",,1,2014
35,,13,103.0,+0:00,,Gadret John,104,Movistar Team,",, ,,",,1,2014
33,,3,104.0,+0:00,,Kiryienka Vasil,105,Team Sky,",, ,,",,1,2014
33,,155,105.0,+0:00,,Gene Yohann,106,Team Europcar,",, ,,",,1,2014
27,,146,106.0,+0:00,,Schar Michael,107,BMC Racing Team,",, ,,",,1,2014
33,,2,107.0,+0:00,,Eisel Bernhard,108,Team Sky,",, ,,",,1,2014
28,,44,108.0,+0:00,,Gruzdev Dmitriy,109,Astana Pro Team,",, ,,",,1,2014
27,,133,109.0,+0:00,,De Clercq Bart,110,Lotto Belisol,",, ,,",,1,2014
31,,217,110.0,+0:00,,Guillou Florian,111,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,1,2014
28,,72,111.0,+0:00,,Bakelants Jan,112,Omega Pharma - Quick-Step,",, ,,",,1,2014
37,,24,112.0,+0:00,,Paolini Luca,113,Team Katusha,",, ,,",,1,2014
26,,134,113.0,+0:00,,Gallopin Tony,114,Lotto Belisol,",, ,,",,1,2014
32,,139,114.0,+0:00,,Sieberg Marcel,115,Lotto Belisol,",, ,,",,1,2014
29,,52,115.0,+0:00,,Bodnar Maciej,116,Cannondale,",, ,,",,1,2014
26,,172,116.0,+0:00,,Edet Nicolas,117,"Cofidis, Solutions Cr\xe9dits",",, ,,",,1,2014
30,,105,117.0,+0:00,,Devenyns Dries,118,Team Giant - Shimano,",, ,,",,1,2014
28,,195,118.0,+0:00,,Hollenstein Reto,119,IAM Cycling,",, ,,",,1,2014
29,,126,119.0,+0:00,,Pineau C\xe9dric,120,FDJ.fr,",, ,,",,1,2014
32,,122,120.0,+0:00,,Bonnet William,121,FDJ.fr,",, ,,",,1,2014
30,,56,121.0,+0:00,,Marcato Marco,122,Cannondale,",, ,,",,1,2014
33,,48,122.0,+0:00,,Vanotti Alessandro,123,Astana Pro Team,",, ,,",,1,2014
30,,88,123.0,+0:00,,Montaguti Matteo,124,AG2R La Mondiale,",, ,,",,1,2014
31,,77,124.0,+0:00,,Renshaw Mark,125,Omega Pharma - Quick-Step,",, ,,",,1,2014
27,,119,125.0,+0:00,,Valls Rafael,126,Lampre - Merida,",, ,,",,1,2014
30,,12,126.0,+0:00,,Erviti Imanol,127,Movistar Team,",, ,,",,1,2014
34,,17,127.0,+0:00,,Plaza Rub\xe9n,128,Movistar Team,",, ,,",,1,2014
42,,168,128.0,+0:00,,Voigt Jens,129,Trek Factory Racing,",, ,,",,1,2014
37,,9,129.0,+0:00,,Zandio Xabier,130,Team Sky,",, ,,",,1,2014
26,,113,130.0,+0:00,,Durasek Kristijan,131,Lampre - Merida,",, ,,",,1,2014
28,,28,131.0,+0:00,,Spilak Simon,132,Team Katusha,",, ,,",,1,2014
26,,94,132.0,+0:00,,Howes Alex,133,Garmin Sharp,",, ,,",,1,2014
28,,15,133.0,+0:00,,Intxausti Be\xf1at,134,Movistar Team,",, ,,",,1,2014
31,,19,134.0,+0:00,,Visconti Giovanni,135,Movistar Team,",, ,,",,1,2014
27,,55,135.0,+0:00,,Koren Kristijan,136,Cannondale,",, ,,",,1,2014
34,,36,136.0,+0:00,,Paulinho S\xe9rgio,137,Tinkoff - Saxo,",, ,,",,1,2014
29,,125,137.0,+0:00,,Ladagnous Matthieu,138,FDJ.fr,",, ,,",,1,2014
29,,216,138.0,+0:00,,Gerard Arnaud,139,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,1,2014
29,,207,139.0,+0:00,,Mendes Jos\xe9,140,Team NetApp \u2013 Endura,",, ,,",,1,2014
28,,123,140.0,+0:00,,Delage Micka\xebl,141,FDJ.fr,",, ,,",,1,2014
29,,187,141.0,+0:00,,Meier Christian,142,Orica GreenEDGE,",, ,,",,1,2014
33,,32,142.0,+0:00,,Bennati Daniele,143,Tinkoff - Saxo,",, ,,",,1,2014
29,,219,143.0,+0:00,,Vachon Florian,144,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,1,2014
25,,218,144.0,+0:00,,Jarrier Benoit,145,Bretagne - S\xe9ch\xe9 Environnement,",, ,,",,1,2014
31,,63,145.0,+0:00,,Clement Stef,146,Belkin-Pro Cycling Team,",, ,,",,1,2014
27,,145,146.0,+0:00,,Oss Daniel,147,BMC Racing Team,",, ,,",,1,2014
30,,194,147.0,+0:00,,Haussler Heinrich,148,IAM Cycling,",, ,,",,1,2014
30,,208,148.0,+0:00,,Schillinger Andreas,149,Team NetApp \u2013 Endura,",, ,,",,1,2014
30,,157,149.0,+0:00,,Quemeneur Perrig,150,Team Europcar,",, ,,",,1,2014
28,,199,150.0,+0:00,,Wyss Marcel,151,IAM Cycling,",, ,,",,1,2014
33,,89,151.0,+0:00,,Riblon Christophe,152,AG2R La Mondiale,",, ,,",,1,2014
28,,83,152.0,+0:00,,Ch\xe9rel Micka\xebl,153,AG2R La Mondiale,",, ,,",,1,2014
32,,87,153.0,+0:00,,Minard S\xe9bastien,154,AG2R La Mondiale,",, ,,",,1,2014
36,,185,154.0,+0:00,,Hayman Mathew,155,Orica GreenEDGE,",, ,,",,1,2014
32,,33,155.0,+0:00,,Hern\xe1ndez Jes\xfas,156,Tinkoff - Saxo,",, ,,",,1,2014
40,,39,156.0,+0:00,,Tosatto Matteo,157,Tinkoff - Saxo,",, ,,",,1,2014
28,,65,157.0,+0:00,,Leezer Tom,158,Belkin-Pro Cycling Team,",, ,,",,1,2014
31,,174,158.0,+0:00,,Lemoine Cyril,159,"Cofidis, Solutions Cr\xe9dits",",, ,,",,1,2014
35,,21,159.0,+0:00,,Rodr\xedguez Joaquim,160,Team Katusha,",, ,,",,1,2014
30,,57,160.0,+0:00,,Marino Jean-Marc,161,Cannondale,",, ,,",,1,2014
30,,73,161.0,+0:00,,Go\u0142a\u015b Micha\u0142,162,Omega Pharma - Quick-Step,",, ,,",,1,2014
29,,96,162.0,+0:00,,Langeveld Sebastian,163,Garmin Sharp,",, ,,",,1,2014
37,,188,163.0,+0:00,,Tuft Svein,164,Orica GreenEDGE,",, ,,",,1,2014
34,,132,175.0,+1:28,,Bak Lars Ytting,165,Lotto Belisol,1:28 1:28,,1,2014
35,,6,176.0,+1:30,,Pate Danny,166,Team Sky,1:30 1:30,,1,2014
27,,27,177.0,+1:30,,Smukulis Gatis,167,Team Katusha,",, 1:30",,1,2014
24,,34,178.0,+1:30,,Majka Rafa\u0142,168,Tinkoff - Saxo,",, 1:30",,1,2014
26,,204,179.0,+1:30,,Dempster Zakkari,169,Team NetApp \u2013 Endura,",, 1:30",,1,2014
23,,184,164.0,+0:00,,Durbridge Luke,170,Orica GreenEDGE,0:00 0:00,,1,2014
29,,108,180.0,+1:50,,Timmer Albert,171,Team Giant - Shimano,1:50 1:50,,1,2014
29,,109,181.0,+1:50,,Veelers Tom,172,Team Giant - Shimano,",, 1:50",,1,2014
31,,143,182.0,+1:54,,Burghardt Marcus,173,BMC Racing Team,1:54 1:54,,1,2014
25,,59,183.0,+2:05,,Viviani Elia,174,Cannondale,2:05 2:05,,1,2014
28,,53,184.0,+2:05,,De Marchi Alessandro,175,Cannondale,",, 2:05",,1,2014
25,,186,165.0,+0:00,,Keukeleire Jens,176,Orica GreenEDGE,0:00 0:00,,1,2014
34,,181,166.0,+0:00,,Gerrans Simon,177,Orica GreenEDGE,",, 0:00",,1,2014
29,,35,185.0,+2:15,,M\xf8rk\xf8v Michael,178,Tinkoff - Saxo,2:15 2:15,,1,2014
30,,78,186.0,+2:22,,Terpstra Niki,179,Omega Pharma - Quick-Step,2:22 2:22,,1,2014
28,,178,167.0,+0:00,,Simon Julien,180,"Cofidis, Solutions Cr\xe9dits",0:00 0:00,,1,2014
23,,177,187.0,+2:25,,Petit Adrien,181,"Cofidis, Solutions Cr\xe9dits",2:25 2:25,,1,2014
33,,136,188.0,+2:29,,Hansen Adam,182,Lotto Belisol,2:29 2:29,,1,2014
37,,137,189.0,+2:29,,Henderson Gregory,183,Lotto Belisol,",, 2:29",,1,2014
31,,54,190.0,+2:29,,King Edward,184,Cannondale,",, 2:29",,1,2014
28,,196,191.0,+2:39,,Kluge Roger,185,IAM Cycling,2:39 2:39,,1,2014
24,,74,168.0,+0:00,,Kwiatkowski Michal,186,Omega Pharma - Quick-Step,0:00 0:00,,1,2014
26,,158,169.0,+0:00,,R\xe9za K\xe9vin,187,Team Europcar,",, 0:00",,1,2014
24,,79,170.0,+0:00,,Trentin Matteo,188,Omega Pharma - Quick-Step,",, 0:00",,1,2014
25,,203,192.0,+3:11,,de la Cruz David,189,Team NetApp \u2013 Endura,3:11 3:11,,1,2014
33,,99,171.0,+0:00,,Vansummeren Johan,190,Garmin Sharp,0:00 0:00,,1,2014
26,,107,193.0,+3:37,,Ji Cheng,191,Team Giant - Shimano,3:37 3:37,,1,2014
29,,71,172.0,+0:00,,Cavendish Mark,192,Omega Pharma - Quick-Step,0:00 0:00,,1,2014
28,,22,194.0,+3:47,,Isaychev Vladimir,193,Team Katusha,3:47 3:47,,1,2014
25,,91,173.0,+0:00,,Talansky Andrew,194,Garmin Sharp,0:00 0:00,,1,2014
24,,112,195.0,+8:52,,Cimolai Davide,195,Lampre - Merida,8:52 8:52,,1,2014
27,,115,196.0,+8:52,,Modolo Sacha,196,Lampre - Merida,",, 8:52",,1,2014
31,,117,197.0,+14:09,,Richeze Ariel Maximiliano,197,Lampre - Merida,14:09 14:09,,1,2014
40,,76,198.0,+14:09,,Petacchi Alessandro,198,Omega Pharma - Quick-Step,",, 14:09",,1,2014
29,,41,1.0,+0:00,100.0,Nibali Vincenzo,1,Astana Pro Team,5:08:36 5:08:36,20.0,2,2014
29,,148,3.0,+0:02,70.0,Van Avermaet Greg,2,BMC Racing Team,0:02 0:02,10.0,2,2014
24,,74,20.0,+0:02,50.0,Kwiatkowski Michal,3,Omega Pharma - Quick-Step,",, 0:02",6.0,2,2014
24,,51,2.0,+0:02,40.0,Sagan Peter,4,Cannondale,",, 0:02",4.0,2,2014
26,,134,19.0,+0:02,32.0,Gallopin Tony,5,Lotto Belisol,",, 0:02",2.0,2,2014
33,,182,4.0,+0:02,26.0,Albasini Michael,6,Orica GreenEDGE,",, 0:02",,2,2014
25,,91,21.0,+0:02,22.0,Talansky Andrew,7,Garmin Sharp,",, 0:02",,2,2014
27,,61,6.0,+0:02,18.0,Mollema Bauke,8,Belkin-Pro Cycling Team,",, 0:02",,2,2014
25,,141,9.0,+0:02,14.0,van Garderen Tejay,9,BMC Racing Team,",, 0:02",,2,2014
23,,82,14.0,+0:02,10.0,Bardet Romain,10,AG2R La Mondiale,",, 0:02",,2,2014
31,,131,7.0,+0:02,8.0,Van den Broeck Jurgen,11,Lotto Belisol,",, 0:02",,2,2014
29,,42,10.0,+0:02,6.0,Fuglsang Jakob,12,Astana Pro Team,",, 0:02",,2,2014
31,,31,8.0,+0:02,4.0,Contador Alberto,13,Tinkoff - Saxo,",, 0:02",,2,2014
27,,111,13.0,+0:02,2.0,Costa Rui,14,Lampre - Merida,",, 0:02",,2,2014
37,,169,15.0,+0:02,1.0,Zubeldia Haimar,15,Trek Factory Racing,",, 0:02",,2,2014
37,,81,17.0,+0:02,,Peraud Jean-Christophe,16,AG2R La Mondiale,",, 0:02",,2,2014
34,,11,11.0,+0:02,,Valverde Alejandro,17,Movistar Team,",, 0:02",,2,2014
28,,206,12.0,+0:02,,Machado Tiago,18,Team NetApp \u2013 Endura,",, 0:02",,2,2014
29,,1,5.0,+0:02,,Froome Christopher,19,Team Sky,",, 0:02",,2,2014
30,,5,18.0,+0:02,,Nieve Mikel,20,Team Sky,",, 0:02",,2,2014
29,,7,16.0,+0:02,,Porte Richie,21,Team Sky,",, 0:02",,2,2014
24,,127,24.0,+0:16,,Pinot Thibaut,22,FDJ.fr,0:16 0:16,,2,2014
28,,8,22.0,+0:16,,Thomas Geraint,23,Team Sky,",, 0:16",,2,2014
42,,114,30.0,+0:16,,Horner Chris,24,Lampre - Merida,",, 0:16",,2,2014
23,,106,34.0,+0:16,,Dumoulin Tom,25,Team Giant - Shimano,",, 0:16",,2,2014
27,,191,27.0,+0:16,,Frank Mathias,26,IAM Cycling,",, 0:16",,2,2014
34,,161,29.0,+0:16,,Schleck Fr\xe4nk,27,Trek Factory Racing,",, 0:16",,2,2014
27,,151,28.0,+0:16,,Rolland Pierre,28,Team Europcar,",, 0:16",,2,2014
26,,201,23.0,+0:16,,K\xf6nig Leopold,29,Team NetApp \u2013 Endura,",, 0:16",,2,2014
30,,29,33.0,+0:16,,Trofimov Yuri,30,Team Katusha,",, 0:16",,2,2014
30,,37,26.0,+0:16,,Roche Nicolas,31,Tinkoff - Saxo,",, 0:16",,2,2014
26,,142,32.0,+0:16,,Atapuma John Darwin,32,BMC Racing Team,",, 0:16",,2,2014
33,,67,31.0,+0:16,,ten Dam Laurens,33,Belkin-Pro Cycling Team,",, 0:16",,2,2014
25,,198,35.0,+0:16,,Reichenbach Sebastien,34,IAM Cycling,",, 0:16",,2,2014
27,,46,25.0,+0:16,,Kangert Tanel,35,Astana Pro Team,",, 0:16",,2,2014
28,,53,61.0,+2:21,,De Marchi Alessandro,36,Cannondale,",, 0:16",,2,2014
33,,163,36.0,+0:35,,Cancellara Fabian,37,Trek Factory Racing,0:35 0:35,,2,2014
26,,154,42.0,+0:35,,Gautier Cyril,38,Team Europcar,",, 0:35",,2,2014
24,,176,45.0,+0:35,,Molard Rudy,39,"Cofidis, Solutions Cr\xe9dits",",, 0:35",,2,2014
30,,171,46.0,+0:35,,Navarro Daniel,40,"Cofidis, Solutions Cr\xe9dits",",, 0:35",,2,2014
29,,149,41.0,+0:35,,Velits Peter,41,BMC Racing Team,",, 0:35",,2,2014
27,,23,37.0,+0:35,,Kristoff Alexander,42,Team Katusha,",, 0:35",,2,2014
25,,129,40.0,+0:35,,Vichot Arthur,43,FDJ.fr,",, 0:35",,2,2014
30,,56,48.0,+0:35,,Marcato Marco,44,Cannondale,",, 0:35",,2,2014
35,,193,38.0,+0:35,,Elmiger Martin,45,IAM Cycling,",, 0:35",,2,2014
34,,47,43.0,+0:35,,Scarponi Michele,46,Astana Pro Team,",, 0:35",,2,2014
26,,26,44.0,+0:35,,Silin Egor,47,Team Katusha,",, 0:35",,2,2014
28,,209,39.0,+0:35,,Voss Paul,48,Team NetApp \u2013 Endura,",, 0:35",,2,2014
28,,72,47.0,+0:35,,Bakelants Jan,49,Omega Pharma - Quick-Step,",, 0:35",,2,2014
28,,199,49.0,+0:56,,Wyss Marcel,50,IAM Cycling,0:56 0:56,,2,2014
28,,211,52.0,+1:19,,Feillu Brice,51,Bretagne - S\xe9ch\xe9 Environnement,1:19 1:19,,2,2014
26,,113,53.0,+1:19,,Durasek Kristijan,52,Lampre - Merida,",, 1:19",,2,2014
29,,166,51.0,+1:19,,Schleck Andy,53,Trek Factory Racing,",, 1:19",,2,2014
35,,66,50.0,+1:19,,Tankink Bram,54,Belkin-Pro Cycling Team,",, 1:19",,2,2014
27,,145,54.0,+1:19,,Oss Daniel,55,BMC Racing Team,",, 1:19",,2,2014
27,,64,57.0,+1:45,,Kruijswijk Steven,56,Belkin-Pro Cycling Team,1:45 1:45,,2,2014
25,,98,58.0,+1:45,,Slagter Tom-Jelte,57,Garmin Sharp,",, 1:45",,2,2014
34,,181,60.0,+1:45,,Gerrans Simon,58,Orica GreenEDGE,",, 1:45",,2,2014
24,,213,56.0,+1:45,,Delaplace Anthony,59,Bretagne - S\xe9ch\xe9 Environnement,",, 1:45",,2,2014
28,,92,55.0,+1:45,,Acevedo Janier Alexis,60,Garmin Sharp,",, 1:45",,2,2014
23,,14,59.0,+1:45,,Herrada Jes\xfas,61,Movistar Team,",, 1:45",,2,2014
34,,38,62.0,+2:34,,Rogers Michael,62,Tinkoff - Saxo,2:34 2:34,,2,2014
27,,183,63.0,+2:42,,Clarke Simon,63,Orica GreenEDGE,2:42 2:42,,2,2014
29,,58,65.0,+2:42,,Sabatini Fabio,64,Cannondale,",, 2:42",,2,2014
33,,205,64.0,+2:42,,Huzarski Bartosz,65,Team NetApp \u2013 Endura,",, 2:42",,2,2014
30,,43,66.0,+3:40,,Grivko Andrei,66,Astana Pro Team,3:40 3:40,,2,2014
25,,186,67.0,+3:40,,Keukeleire Jens,67,Orica GreenEDGE,",, 3:40",,2,2014
21,,189,68.0,+4:34,,Yates Simon,68,Orica GreenEDGE,4:34 4:34,,2,2014
33,,4,69.0,+4:34,,Lopez David,69,Team Sky,",, 4:34",,2,2014
28,,28,70.0,+4:34,,Spilak Simon,70,Team Katusha,",, 4:34",,2,2014
28,,124,72.0,+5:46,,Jeannesson Arnold,71,FDJ.fr,5:46 5:46,,2,2014
26,,85,71.0,+5:46,,Gastauer Ben,72,AG2R La Mondiale,",, 5:46",,2,2014
27,,119,74.0,+6:34,,Valls Rafael,73,Lampre - Merida,6:34 6:34,,2,2014
26,,147,73.0,+6:34,,Stetina Peter,74,BMC Racing Team,",, 6:34",,2,2014
29,,152,75.0,+7:05,,Arashiro Yukiya,75,Team Europcar,7:05 7:05,,2,2014
28,,173,77.0,+8:40,,Garc\xeda Egoitz,76,"Cofidis, Solutions Cr\xe9dits",8:40 8:40,,2,2014
35,,192,76.0,+8:40,,Chavanel Sylvain,77,IAM Cycling,",, 8:40",,2,2014
29,,138,84.0,+10:31,,Roelandts Jurgen,78,Lotto Belisol,10:31 10:31,,2,2014
