Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
33,11,12.0,17.0,Porte Richie,17,BMC Racing Team,-,9,2018
34,195,12.0,18.0,Quemeneur Perrig,18,Direct Energie,-,9,2018
27,31,10.0,19.0,Kelderman Wilco,19,Team Sunweb,-,9,2018
28,136,8.0,20.0,Slagter Tom-Jelte,20,Team Dimension Data,-,9,2018
28,23,7.0,21.0,Juul-Jensen Christopher,21,Mitchelton-Scott,-,9,2018
25,185,6.0,22.0,Watson Calvin,22,Aqua Blue Sport,-,9,2018
36,62,4.0,23.0,Gasparotto Enrico,23,Bahrain Merida Pro Cycling Team,-,9,2018
27,52,4.0,24.0,Fraile Omar,24,Astana Pro Team,-,9,2018
26,142,4.0,25.0,Brown Nathan,25,Team EF Education First-Drapac p/b Cannondale,-,9,2018
24,194,3.0,26.0,Ourselin Paul,26,Direct Energie,-,9,2018
27,43,3.0,27.0,Dillier Silvan,27,AG2R La Mondiale,-,9,2018
29,97,2.0,29.0,Vichot Arthur,28,Groupama - FDJ,\u25b21,9,2018
31,81,2.0,28.0,Mollema Bauke,29,Trek - Segafredo,\u25bc1,9,2018
24,153,1.0,30.0,Bouwman Koen,30,Team LottoNL-Jumbo,-,9,2018
24,83,1.0,31.0,Gogl Michael,31,Trek - Segafredo,-,9,2018
