Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
30.0,133.0,6.0,44.0,Boardman Chris,48,Credit agricole,4,1999,▼4
31.0,109.0,5.0,46.0,Verstrepen Johan,49,Lampre - Daikin - Colnago,4,1999,▼3
29.0,76.0,5.0,45.0,Meier Armin,50,Saeco - Cannondale,4,1999,▼5
24.0,87.0,5.0,47.0,Verbrugghe Rik,51,Lotto - Mobistar,4,1999,▼4
26.0,121.0,4.0,49.0,Casero Ángel Luis,52,Vitalicio Seguros - Grupo Generali,4,1999,▼3
28.0,141.0,4.0,48.0,Belli Wladimir,53,Festina - Lotus,4,1999,▼5
26.0,38.0,4.0,,Nardello Daniele,54,Mapei - Quickstep,4,1999,-
27.0,198.0,3.0,,Sivakov Alexei,55,BigMat - Auber 93,4,1999,-
25.0,55.0,3.0,52.0,González Santos,56,O.N.C.E. - Deutsche Bank,4,1999,▼4
31.0,142.0,2.0,53.0,Brochard Laurent,57,Festina - Lotus,4,1999,▼4
23.0,188.0,2.0,55.0,Vande Velde Christian,58,US Postal Service,4,1999,▼3
28.0,191.0,1.0,,Auger Ludovic,59,BigMat - Auber 93,4,1999,-
34.0,78.0,1.0,57.0,Scirea Mario,60,Saeco - Cannondale,4,1999,▼3
28.0,155.0,1.0,56.0,Heulot Stephane,61,La Française des Jeux,4,1999,▼5
30.0,97.0,1.0,58.0,Maignan Gilles,62,Casino - AG2R,4,1999,▼4
29.0,96.0,157.0,1.0,Kirsipuu Jaan,1,Casino - AG2R,5,1999,-
27.0,39.0,154.0,2.0,Steels Tom,2,Mapei - Quickstep,5,1999,-
29.0,21.0,136.0,3.0,Zabel Erik,3,Team Telekom,5,1999,-
25.0,136.0,131.0,4.0,O'Grady Stuart,4,Credit agricole,5,1999,-
32.0,71.0,112.0,6.0,Cipollini Mario,5,Saeco - Cannondale,5,1999,▲1
26.0,185.0,100.0,5.0,Hincapie George,6,US Postal Service,5,1999,▼1
21.0,153.0,91.0,7.0,Casper Jimmy,7,La Française des Jeux,5,1999,-
29.0,178.0,82.0,9.0,Minali Nicola,8,Cantina Tollo - Alexia Alluminio,5,1999,▲1
31.0,193.0,80.0,10.0,Capelle Christophe,9,BigMat - Auber 93,5,1999,▲1
36.0,66.0,76.0,8.0,Martinello Silvio,10,Polti,5,1999,▼2
28.0,148.0,73.0,12.0,Moreau Christophe,11,Festina - Lotus,5,1999,▲1
27.0,46.0,65.0,13.0,McEwen Robbie,12,Rabobank ProTeam,5,1999,▲1
30.0,131.0,64.0,11.0,Simon François,13,Credit agricole,5,1999,▼2
30.0,108.0,47.0,16.0,Svorada Ján,14,Lampre - Daikin - Colnago,5,1999,▲2
25.0,134.0,45.0,14.0,Hinault Sébastien,15,Credit agricole,5,1999,▼1
25.0,159.0,37.0,19.0,Nazon Damien,16,La Française des Jeux,5,1999,▲3
27.0,122.0,36.0,15.0,Aggiano Elio,17,Vitalicio Seguros - Grupo Generali,5,1999,▼2
24.0,194.0,31.0,18.0,Da Cruz Carlos,18,BigMat - Auber 93,5,1999,-
23.0,199.0,29.0,17.0,Sweet Jay,19,BigMat - Auber 93,5,1999,▼2
24.0,82.0,27.0,21.0,De Waele Fabian,20,Lotto - Mobistar,5,1999,▲1
25.0,53.0,23.0,31.0,Etxebarria David,21,O.N.C.E. - Deutsche Bank,5,1999,▲10
30.0,157.0,23.0,23.0,Michaelsen Lars,22,La Française des Jeux,5,1999,▲1
26.0,179.0,20.0,20.0,Mondini Gianpaolo,23,Cantina Tollo - Alexia Alluminio,5,1999,▼3
26.0,92.0,19.0,26.0,Barthe Stéphane,24,Casino - AG2R,5,1999,▲2
27.0,139.0,18.0,46.0,Voigt Jens,25,Credit agricole,5,1999,▲21
30.0,195.0,16.0,29.0,Gouvenou Thierry,27,BigMat - Auber 93,5,1999,▲2
29.0,51.0,15.0,24.0,Olano Abraham,28,O.N.C.E. - Deutsche Bank,5,1999,▼4
28.0,104.0,13.0,,Padrnos Pavel,29,Lampre - Daikin - Colnago,5,1999,-
33.0,107.0,13.0,25.0,Spruch Zbigniew,30,Lampre - Daikin - Colnago,5,1999,▼5
24.0,127.0,13.0,39.0,Horrillo Pedro,31,Vitalicio Seguros - Grupo Generali,5,1999,▲8
23.0,174.0,12.0,27.0,Di Biase Moreno,32,Cantina Tollo - Alexia Alluminio,5,1999,▼5
27.0,47.0,12.0,34.0,van Bon Léon,33,Rabobank ProTeam,5,1999,▲1
31.0,161.0,12.0,28.0,Zülle Alex,34,Banesto,5,1999,▼6
27.0,154.0,12.0,30.0,Guesdon Frédéric,35,La Française des Jeux,5,1999,▼5
25.0,138.0,10.0,32.0,Vogels Henk,36,Credit agricole,5,1999,▼4
27.0,62.0,10.0,33.0,Brasi Rossano,37,Polti,5,1999,▼4
25.0,56.0,9.0,35.0,Pérez Luis,38,O.N.C.E. - Deutsche Bank,5,1999,▼3
28.0,42.0,9.0,36.0,Dekker Erik,39,Rabobank ProTeam,5,1999,▼3
26.0,37.0,9.0,37.0,Merckx Axel,40,Mapei - Quickstep,5,1999,▼3
30.0,156.0,9.0,38.0,Mengin Christophe,41,La Française des Jeux,5,1999,▼3
24.0,81.0,8.0,40.0,Aerts Mario,42,Lotto - Mobistar,5,1999,▼2
24.0,132.0,8.0,41.0,Bäckstedt Magnus,43,Credit agricole,5,1999,▼2
25.0,158.0,8.0,43.0,Morin Anthony,44,La Française des Jeux,5,1999,▼1
24.0,175.0,8.0,42.0,Giunti Massimo,45,Cantina Tollo - Alexia Alluminio,5,1999,▼3
26.0,89.0,7.0,44.0,Wuyts Peter,46,Lotto - Mobistar,5,1999,▼2
28.0,144.0,7.0,45.0,Huser Rolf,47,Festina - Lotus,5,1999,▼2
25.0,91.0,6.0,47.0,Vinokourov Alexandre,48,Casino - AG2R,5,1999,▼1
30.0,133.0,6.0,48.0,Boardman Chris,49,Credit agricole,5,1999,▼1
29.0,76.0,5.0,50.0,Meier Armin,50,Saeco - Cannondale,5,1999,-
31.0,109.0,5.0,49.0,Verstrepen Johan,51,Lampre - Daikin - Colnago,5,1999,▼2
24.0,87.0,5.0,51.0,Verbrugghe Rik,52,Lotto - Mobistar,5,1999,▼1
26.0,121.0,4.0,52.0,Casero Ángel Luis,53,Vitalicio Seguros - Grupo Generali,5,1999,▼1
28.0,141.0,4.0,53.0,Belli Wladimir,54,Festina - Lotus,5,1999,▼1
26.0,38.0,4.0,54.0,Nardello Daniele,55,Mapei - Quickstep,5,1999,▼1
27.0,93.0,4.0,,Bessy Frédéric,56,Casino - AG2R,5,1999,-
28.0,105.0,4.0,,Piccoli Mariano,57,Lampre - Daikin - Colnago,5,1999,-
32.0,84.0,4.0,,Durand Jacky,58,Lotto - Mobistar,5,1999,-
27.0,198.0,3.0,55.0,Sivakov Alexei,59,BigMat - Auber 93,5,1999,▼4
25.0,55.0,3.0,56.0,González Santos,60,O.N.C.E. - Deutsche Bank,5,1999,▼4
25.0,9.0,2.0,,Rinero Christophe,61,Cofidis,5,1999,-
31.0,142.0,2.0,57.0,Brochard Laurent,62,Festina - Lotus,5,1999,▼5
23.0,188.0,2.0,58.0,Vande Velde Christian,63,US Postal Service,5,1999,▼5
26.0,88.0,1.0,,Verheyen Geert,64,Lotto - Mobistar,5,1999,-
28.0,155.0,1.0,61.0,Heulot Stephane,65,La Française des Jeux,5,1999,▼4
28.0,191.0,1.0,59.0,Auger Ludovic,66,BigMat - Auber 93,5,1999,▼7
34.0,78.0,1.0,60.0,Scirea Mario,67,Saeco - Cannondale,5,1999,▼7
30.0,97.0,1.0,62.0,Maignan Gilles,68,Casino - AG2R,5,1999,▼6
29.0,96.0,189.0,1.0,Kirsipuu Jaan,1,Casino - AG2R,6,1999,-
29.0,21.0,170.0,3.0,Zabel Erik,2,Team Telekom,6,1999,▲1
27.0,39.0,154.0,2.0,Steels Tom,3,Mapei - Quickstep,6,1999,▼1
25.0,136.0,149.0,4.0,O'Grady Stuart,4,Credit agricole,6,1999,-
32.0,71.0,147.0,5.0,Cipollini Mario,5,Saeco - Cannondale,6,1999,-
26.0,185.0,122.0,6.0,Hincapie George,6,US Postal Service,6,1999,-
21.0,153.0,105.0,7.0,Casper Jimmy,7,La Française des Jeux,6,1999,-
29.0,178.0,99.0,8.0,Minali Nicola,8,Cantina Tollo - Alexia Alluminio,6,1999,-
36.0,66.0,95.0,10.0,Martinello Silvio,9,Polti,6,1999,▲1
31.0,193.0,95.0,9.0,Capelle Christophe,10,BigMat - Auber 93,6,1999,▼1
28.0,148.0,83.0,11.0,Moreau Christophe,11,Festina - Lotus,6,1999,-
30.0,131.0,77.0,13.0,Simon François,12,Credit agricole,6,1999,▲1
30.0,108.0,71.0,14.0,Svorada Ján,13,Lampre - Daikin - Colnago,6,1999,▲1
27.0,46.0,65.0,12.0,McEwen Robbie,14,Rabobank ProTeam,6,1999,▼2
25.0,159.0,59.0,16.0,Nazon Damien,15,La Française des Jeux,6,1999,▲1
25.0,134.0,57.0,15.0,Hinault Sébastien,16,Credit agricole,6,1999,▼1
27.0,122.0,44.0,17.0,Aggiano Elio,17,Vitalicio Seguros - Grupo Generali,6,1999,-
30.0,157.0,39.0,22.0,Michaelsen Lars,18,La Française des Jeux,6,1999,▲4
23.0,199.0,38.0,19.0,Sweet Jay,19,BigMat - Auber 93,6,1999,-
24.0,194.0,38.0,18.0,Da Cruz Carlos,20,BigMat - Auber 93,6,1999,▼2
24.0,82.0,33.0,20.0,De Waele Fabian,21,Lotto - Mobistar,6,1999,▼1
26.0,179.0,31.0,23.0,Mondini Gianpaolo,22,Cantina Tollo - Alexia Alluminio,6,1999,▲1
25.0,53.0,23.0,21.0,Etxebarria David,23,O.N.C.E. - Deutsche Bank,6,1999,▼2
26.0,92.0,20.0,24.0,Barthe Stéphane,24,Casino - AG2R,6,1999,-
27.0,139.0,20.0,25.0,Voigt Jens,25,Credit agricole,6,1999,-
27.0,47.0,17.0,33.0,van Bon Léon,26,Rabobank ProTeam,6,1999,▲7
30.0,195.0,16.0,27.0,Gouvenou Thierry,28,BigMat - Auber 93,6,1999,▼1
29.0,51.0,15.0,28.0,Olano Abraham,29,O.N.C.E. - Deutsche Bank,6,1999,▼1
25.0,68.0,13.0,,Sacchi Fabio,30,Polti,6,1999,-
28.0,104.0,13.0,29.0,Padrnos Pavel,31,Lampre - Daikin - Colnago,6,1999,▼2
33.0,107.0,13.0,30.0,Spruch Zbigniew,32,Lampre - Daikin - Colnago,6,1999,▼2
24.0,127.0,13.0,31.0,Horrillo Pedro,33,Vitalicio Seguros - Grupo Generali,6,1999,▼2
23.0,174.0,12.0,32.0,Di Biase Moreno,34,Cantina Tollo - Alexia Alluminio,6,1999,▼2
31.0,161.0,12.0,34.0,Zülle Alex,35,Banesto,6,1999,▼1
27.0,154.0,12.0,35.0,Guesdon Frédéric,36,La Française des Jeux,6,1999,▼1
25.0,138.0,10.0,36.0,Vogels Henk,37,Credit agricole,6,1999,▼1
27.0,62.0,10.0,37.0,Brasi Rossano,38,Polti,6,1999,▼1
28.0,124.0,10.0,,Cerezo Francisco,39,Vitalicio Seguros - Grupo Generali,6,1999,-
25.0,56.0,9.0,38.0,Pérez Luis,40,O.N.C.E. - Deutsche Bank,6,1999,▼2
28.0,42.0,9.0,39.0,Dekker Erik,41,Rabobank ProTeam,6,1999,▼2
26.0,37.0,9.0,40.0,Merckx Axel,42,Mapei - Quickstep,6,1999,▼2
30.0,156.0,9.0,41.0,Mengin Christophe,43,La Française des Jeux,6,1999,▼2
24.0,81.0,8.0,42.0,Aerts Mario,44,Lotto - Mobistar,6,1999,▼2
24.0,132.0,8.0,43.0,Bäckstedt Magnus,45,Credit agricole,6,1999,▼2
25.0,158.0,8.0,44.0,Morin Anthony,46,La Française des Jeux,6,1999,▼2
24.0,175.0,8.0,45.0,Giunti Massimo,47,Cantina Tollo - Alexia Alluminio,6,1999,▼2
26.0,89.0,7.0,46.0,Wuyts Peter,48,Lotto - Mobistar,6,1999,▼2
28.0,144.0,7.0,47.0,Huser Rolf,49,Festina - Lotus,6,1999,▼2
27.0,198.0,7.0,59.0,Sivakov Alexei,50,BigMat - Auber 93,6,1999,▲9
25.0,91.0,6.0,48.0,Vinokourov Alexandre,51,Casino - AG2R,6,1999,▼3
30.0,133.0,6.0,49.0,Boardman Chris,52,Credit agricole,6,1999,▼3
31.0,109.0,5.0,51.0,Verstrepen Johan,53,Lampre - Daikin - Colnago,6,1999,▼2
29.0,76.0,5.0,50.0,Meier Armin,54,Saeco - Cannondale,6,1999,▼4
24.0,87.0,5.0,52.0,Verbrugghe Rik,55,Lotto - Mobistar,6,1999,▼3
30.0,97.0,5.0,68.0,Maignan Gilles,56,Casino - AG2R,6,1999,▲12
26.0,121.0,4.0,53.0,Casero Ángel Luis,57,Vitalicio Seguros - Grupo Generali,6,1999,▼4
28.0,141.0,4.0,54.0,Belli Wladimir,58,Festina - Lotus,6,1999,▼4
26.0,38.0,4.0,55.0,Nardello Daniele,59,Mapei - Quickstep,6,1999,▼4
27.0,93.0,4.0,56.0,Bessy Frédéric,60,Casino - AG2R,6,1999,▼4
28.0,105.0,4.0,57.0,Piccoli Mariano,61,Lampre - Daikin - Colnago,6,1999,▼4
25.0,55.0,3.0,60.0,González Santos,62,O.N.C.E. - Deutsche Bank,6,1999,▼2
25.0,9.0,2.0,61.0,Rinero Christophe,63,Cofidis,6,1999,▼2
31.0,142.0,2.0,62.0,Brochard Laurent,64,Festina - Lotus,6,1999,▼2
23.0,188.0,2.0,63.0,Vande Velde Christian,65,US Postal Service,6,1999,▼2
28.0,191.0,1.0,66.0,Auger Ludovic,66,BigMat - Auber 93,6,1999,-
34.0,78.0,1.0,67.0,Scirea Mario,67,Saeco - Cannondale,6,1999,-
28.0,155.0,1.0,65.0,Heulot Stephane,68,La Française des Jeux,6,1999,▼3
26.0,88.0,1.0,64.0,Verheyen Geert,69,Lotto - Mobistar,6,1999,▼5
29.0,96.0,215.0,1.0,Kirsipuu Jaan,1,Casino - AG2R,7,1999,-
32.0,71.0,182.0,5.0,Cipollini Mario,2,Saeco - Cannondale,7,1999,▲3
25.0,136.0,179.0,4.0,O'Grady Stuart,3,Credit agricole,7,1999,▲1
29.0,21.0,172.0,2.0,Zabel Erik,4,Team Telekom,7,1999,▼2
26.0,185.0,139.0,6.0,Hincapie George,5,US Postal Service,7,1999,▲1
