Age,Avg,Pnt,Rider,Rnk,Team,stage,year
34,,,Celestino Mirko,117,Milram,4,2007
22,,,Fr\xf6hlinger Johannes,118,Gerolsteiner,4,2007
25,,,Talabardon Yannick,119,Cr\xe9dit Agricole,4,2007
35,,,Horner Chris,120,Predictor - Lotto,4,2007
28,,,Lobato Ruben,121,Saunier Duval,4,2007
29,,,Calcagni Patrick,122,Liquigas,4,2007
29,,,Hoste Leif,123,Predictor - Lotto,4,2007
29,,,Usov Alexandre,124,AG2R Pr\xe9voyance,4,2007
25,,,Facci Mauro,125,Quickstep - Innergetic,4,2007
34,,,Grabsch Ralf,126,Milram,4,2007
23,,,Schwager Sebastian,127,Milram,4,2007
24,,,Stalder Florian,128,,4,2007
24,,,Visconti Giovanni,129,Quickstep - Innergetic,4,2007
25,,,Minard S\xe9bastien,130,Cofidis,4,2007
21,,,Meersman Gianni,131,Discovery Channel,4,2007
29,,,Tiralongo Paolo,132,Lampre-Fondital,4,2007
33,,,Bruseghin Marzio,133,Lampre-Fondital,4,2007
22,,,Fernandez Alberto,134,Saunier Duval,4,2007
25,,,Matzbacher Andreas,135,,4,2007
28,,,Bertogliati Rubens,136,Saunier Duval,4,2007
30,,,Hungerbuhler Pascal,137,,4,2007
29,,,Pellizotti Franco,138,Liquigas,4,2007
25,,,Pozzato Filippo,139,Liquigas,4,2007
32,,,Zberg Markus,140,Gerolsteiner,4,2007
34,,,Trenti Guido,141,Liquigas,4,2007
27,,,Hary Maryan,142,Cofidis,4,2007
25,,,Dockx Bart,143,Predictor - Lotto,4,2007
35,,,Vansevenant Wim,144,Predictor - Lotto,4,2007
27,,,Loosli David,145,Lampre-Fondital,4,2007
26,,,Cancellara Fabian,146,CSC ProTeam,4,2007
26,,,Albasini Michael,147,Liquigas,4,2007
27,,,Ghisalberti Sergio,148,Milram,4,2007
31,,,Righi Daniele,149,Lampre-Fondital,4,2007
26,,,ten Dam Laurens,150,Unibet.com,4,2007
25,,,Valentin Tristan,151,Cofidis,4,2007
30,,,Poilvet Benoit,152,Cr\xe9dit Agricole,4,2007
22,,50.0,Dekker Thomas,1,Rabobank ProTeam,5,2007
32,,30.0,Glomser Gerrit,2,,5,2007
35,,18.0,Simoni Gilberto,3,Saunier Duval,5,2007
26,,13.0,Karpets Vladimir,4,Caisse d'Epargne,5,2007
25,,10.0,Cunego Damiano,5,Lampre-Fondital,5,2007
27,,7.0,G\xf3mez Marchante Jose Angel,6,Saunier Duval,5,2007
25,,4.0,Efimkin Vladimir,7,Caisse d'Epargne,5,2007
28,,3.0,Carrara Matteo,8,Unibet.com,5,2007
31,,2.0,Kl\xf6den Andr\xe9as,9,Astana,5,2007
20,,1.0,Uran Rigoberto,10,Unibet.com,5,2007
28,,,Van Huffel Wim,11,Predictor - Lotto,5,2007
27,,,Florencio Xavier,12,Bouygues Telecom,5,2007
28,,,Rodr\xedguez Joaquim,13,Caisse d'Epargne,5,2007
26,,,Dupont Hubert,14,AG2R Pr\xe9voyance,5,2007
28,,,Kirchen Kim,15,T-Mobile Team,5,2007
26,,,Lopez David,16,Caisse d'Epargne,5,2007
23,,,Navarro Daniel,17,Astana,5,2007
27,,,Devolder Stijn,18,Discovery Channel,5,2007
24,,,Monfort Maxime,19,Cofidis,5,2007
26,,,Riblon Christophe,20,AG2R Pr\xe9voyance,5,2007
34,,,Mizurov Andrey,21,Astana,5,2007
26,,,Larsson Gustav,22,Unibet.com,5,2007
31,,,Garate Juan Manuel,23,Quickstep - Innergetic,5,2007
30,,,Zampieri Steve,24,Cofidis,5,2007
32,,,Sastre Carlos,25,CSC ProTeam,5,2007
27,,,Schleck Fr\xe4nk,26,CSC ProTeam,5,2007
23,,,Brajkovi\u010d Janez,27,Discovery Channel,5,2007
27,,,Marzano Marco,28,Lampre-Fondital,5,2007
21,,,Duran Arkaitz,29,Saunier Duval,5,2007
35,,,Tonti Andrea,30,Quickstep - Innergetic,5,2007
39,,,Brochard Laurent,31,Bouygues Telecom,5,2007
22,,,Lowe Trent,32,Discovery Channel,5,2007
24,,,Gerdemann Linus,33,T-Mobile Team,5,2007
25,,,Schumacher Stefan,34,Gerolsteiner,5,2007
28,,,Elmiger Martin,35,AG2R Pr\xe9voyance,5,2007
20,,,Rolland Pierre,36,Cr\xe9dit Agricole,5,2007
22,,,Frei Thomas,37,Astana,5,2007
25,,,Eltink Theo,38,Rabobank ProTeam,5,2007
25,,,Schwab Hubert,39,Quickstep - Innergetic,5,2007
24,,,Gusev Vladimir,40,Discovery Channel,5,2007
33,,,Halgand Patrice,41,Cr\xe9dit Agricole,5,2007
23,,,L\xf6fkvist Thomas,42,Fran\xe7aise des Jeux,5,2007
20,,,Schar Michael,43,Astana,5,2007
27,,,Velasco Ivan,44,Euskaltel - Euskadi,5,2007
28,,,Tankink Bram,45,Quickstep - Innergetic,5,2007
26,,,Albasini Michael,46,Liquigas,5,2007
35,,,Voigt Jens,47,CSC ProTeam,5,2007
25,,,Sprick Matthieu,48,Bouygues Telecom,5,2007
30,,,Carlstr\xf6m Kjell,49,Liquigas,5,2007
29,,,Bru Jon,50,Euskaltel - Euskadi,5,2007
26,,,Oroz Juan Jos\xe9,51,Euskaltel - Euskadi,5,2007
23,,,Mandri Ren\xe9,52,AG2R Pr\xe9voyance,5,2007
26,,,Schr\xf6der Bjorn,53,Milram,5,2007
27,,,Bak Lars Ytting,54,CSC ProTeam,5,2007
28,,,Kessler Matthias,55,Astana,5,2007
27,,,Pasamontes Luis,56,Unibet.com,5,2007
26,,,Sinkewitz Patrik,57,T-Mobile Team,5,2007
29,,,Laurent Christophe,58,Cr\xe9dit Agricole,5,2007
25,,,Vaugrenard Benoit,59,Fran\xe7aise des Jeux,5,2007
22,,,Jerome Vincent,60,Bouygues Telecom,5,2007
23,,,Kozonchuk Dmitry,61,Rabobank ProTeam,5,2007
35,,,Boogerd Michael,62*,Rabobank ProTeam,5,2007
28,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,63,Caisse d'Epargne,5,2007
31,,,Lastras Pablo,64,Caisse d'Epargne,5,2007
28,,,Lobato Ruben,65,Saunier Duval,5,2007
34,,,Morscher Harald,66,,5,2007
26,,,Witecki Mariusz,67,,5,2007
24,,,Bonnet William,68,Cr\xe9dit Agricole,5,2007
37,,,Poitschke Enrico,69,Milram,5,2007
25,,,Losada Alberto,70,Caisse d'Epargne,5,2007
28,,,Bertogliati Rubens,71,Saunier Duval,5,2007
23,,,Monnerais Cyrille,72,Fran\xe7aise des Jeux,5,2007
29,,,Calcagni Patrick,73,Liquigas,5,2007
22,,,Fr\xf6hlinger Johannes,74,Gerolsteiner,5,2007
32,,,Zberg Markus,75,Gerolsteiner,5,2007
29,,,Usov Alexandre,76,AG2R Pr\xe9voyance,5,2007
25,,,Minard S\xe9bastien,77,Cofidis,5,2007
23,,,Bernaudeau Giovanni,78,Bouygues Telecom,5,2007
24,,,Beppu Fumiyuki,79,Discovery Channel,5,2007
36,,,Zabel Erik,80,Milram,5,2007
34,,,Grabsch Ralf,81,Milram,5,2007
33,,,Hinault S\xe9bastien,82,Cr\xe9dit Agricole,5,2007
30,,,Labbe Arnaud,83,Bouygues Telecom,5,2007
32,,,Da Cruz Carlos,84,Fran\xe7aise des Jeux,5,2007
25,,,Valentin Tristan,85,Cofidis,5,2007
25,,,Talabardon Yannick,86,Cr\xe9dit Agricole,5,2007
24,,,Stalder Florian,87,,5,2007
33,,,Ordowski Volker,88,Gerolsteiner,5,2007
26,,,van Goolen Jurgen,89,Discovery Channel,5,2007
30,,,Poilvet Benoit,90,Cr\xe9dit Agricole,5,2007
33,,,Hammond Roger,91,T-Mobile Team,5,2007
26,,,ten Dam Laurens,92,Unibet.com,5,2007
24,,,Criel Tom,93,Unibet.com CT,5,2007
22,,,Fernandez Alberto,94,Saunier Duval,5,2007
26,,,Cancellara Fabian,95,CSC ProTeam,5,2007
28,,,Kopp David,96,Gerolsteiner,5,2007
30,,,Hungerbuhler Pascal,97,,5,2007
35,,,Horner Chris,98,Predictor - Lotto,5,2007
21,,,Meersman Gianni,99,Discovery Channel,5,2007
27,,,Clerc Aur\xe9lien,100,Bouygues Telecom,5,2007
32,,,Pe\xf1a Victor Hugo,101,Unibet.com,5,2007
23,,,Burghardt Marcus,102,T-Mobile Team,5,2007
25,,,Facci Mauro,103,Quickstep - Innergetic,5,2007
25,,,Pozzato Filippo,104,Liquigas,5,2007
34,,,McEwen Robbie,105,Predictor - Lotto,5,2007
27,,,Ballan Alessandro,106,Lampre-Fondital,5,2007
33,,,Bruseghin Marzio,107,Lampre-Fondital,5,2007
25,,,Matzbacher Andreas,108,,5,2007
26,,,Barredo Carlos,109,Quickstep - Innergetic,5,2007
26,,,Bennati Daniele,110,Lampre-Fondital,5,2007
24,,,Benetseder Josef,111,,5,2007
25,,,Ventoso Francisco,112,Saunier Duval,5,2007
25,,,Mayoz Echeverria Iban,113,Euskaltel - Euskadi,5,2007
27,,,Ghisalberti Sergio,114,Milram,5,2007
35,,,Guesdon Fr\xe9d\xe9ric,115,Fran\xe7aise des Jeux,5,2007
36,,,Zberg Beat,116,Gerolsteiner,5,2007
27,,,Gerrans Simon,117,AG2R Pr\xe9voyance,5,2007
25,,,De Weert Kevin,118,Cofidis,5,2007
35,,,Boven Jan,119,Rabobank ProTeam,5,2007
27,,,Loosli David,120,Lampre-Fondital,5,2007
34,,,Celestino Mirko,121,Milram,5,2007
30,,,Strauss Marcel,122,Gerolsteiner,5,2007
27,,,Rast Gregory,123,Astana,5,2007
28,,,Weissinger Ren\xe9,124,,5,2007
26,,,Cobo Juan Jose,125,Saunier Duval,5,2007
22,,,Lund Anders,126,CSC ProTeam,5,2007
35,,,Vansevenant Wim,127,Predictor - Lotto,5,2007
31,,,Righi Daniele,128,Lampre-Fondital,5,2007
28,,,Fischer Murilo Antonio,129,Liquigas,5,2007
34,,,Trenti Guido,130,Liquigas,5,2007
29,,,Flecha Juan Antonio,131,Rabobank ProTeam,5,2007
29,,,Hoste Leif,132,Predictor - Lotto,5,2007
31,,,Ongarato Alberto,133,Milram,5,2007
24,,,Proni Alessandro,134,Quickstep - Innergetic,5,2007
25,,,Dockx Bart,135,Predictor - Lotto,5,2007
27,,,Hary Maryan,136,Cofidis,5,2007
34,,,Moreni Cristian,137,Cofidis,5,2007
27,,,Rogers Michael,138,T-Mobile Team,5,2007
22,,,Sutton Chris,139,Cofidis,5,2007
33,,,White Matthew,140,Discovery Channel,5,2007
33,,,O'Grady Stuart,141,CSC ProTeam,5,2007
37,,,Guerini Giuseppe,142,T-Mobile Team,5,2007
31,,,Klier Andreas,143,T-Mobile Team,5,2007
31,,,Freire Oscar,144,Rabobank ProTeam,5,2007
33,,,Rodriguez Fred,145,Predictor - Lotto,5,2007
31,,,Kroon Karsten,146,CSC ProTeam,5,2007
23,,,Schwager Sebastian,147,Milram,5,2007
24,,50.0,Gusev Vladimir,1,Discovery Channel,6,2007
35,,30.0,Horner Chris,2,Predictor - Lotto,6,2007
32,,18.0,Kl\xf6den Andr\xe9as,3,Astana,6,2007
33,,13.0,Bruseghin Marzio,4,Lampre-Fondital,6,2007
36,,10.0,Zberg Beat,5,Gerolsteiner,6,2007
28,,7.0,Kirchen Kim,6,T-Mobile Team,6,2007
26,,4.0,Karpets Vladimir,7,Caisse d'Epargne,6,2007
25,,3.0,Cunego Damiano,8,Lampre-Fondital,6,2007
25,,2.0,Efimkin Vladimir,9,Caisse d'Epargne,6,2007
28,,1.0,Carrara Matteo,10,Unibet.com,6,2007
32,,,Glomser Gerrit,11,,6,2007
26,,,Larsson Gustav,12,Unibet.com,6,2007
27,,,Devolder Stijn,13,Discovery Channel,6,2007
27,,,Schleck Fr\xe4nk,14,CSC ProTeam,6,2007
22,,,Dekker Thomas,15,Rabobank ProTeam,6,2007
26,,,Dupont Hubert,16,AG2R Pr\xe9voyance,6,2007
31,,,Garate Juan Manuel,17,Quickstep - Innergetic,6,2007
28,,,Van Huffel Wim,18,Predictor - Lotto,6,2007
28,,,Kessler Matthias,19,Astana,6,2007
35,,,Simoni Gilberto,20,Saunier Duval,6,2007
20,,,Uran Rigoberto,21,Unibet.com,6,2007
34,,,Mizurov Andrey,22,Astana,6,2007
32,,,Sastre Carlos,23,CSC ProTeam,6,2007
24,,,Monfort Maxime,24,Cofidis,6,2007
26,,,Barredo Carlos,25,Quickstep - Innergetic,6,2007
39,,,Brochard Laurent,26,Bouygues Telecom,6,2007
28,,,Rodr\xedguez Joaquim,27,Caisse d'Epargne,6,2007
25,,,De Weert Kevin,28,Cofidis,6,2007
26,,,Sinkewitz Patrik,29,T-Mobile Team,6,2007
23,,,L\xf6fkvist Thomas,30,Fran\xe7aise des Jeux,6,2007
27,,,Gerrans Simon,31,AG2R Pr\xe9voyance,6,2007
27,,,Marzano Marco,32,Lampre-Fondital,6,2007
27,,,G\xf3mez Marchante Jose Angel,33,Saunier Duval,6,2007
26,,,Albasini Michael,34,Liquigas,6,2007
35,,,Boogerd Michael,35*,Rabobank ProTeam,6,2007
35,,,Voigt Jens,36,CSC ProTeam,6,2007
27,,,Ballan Alessandro,37,Lampre-Fondital,6,2007
27,,,Bak Lars Ytting,38,CSC ProTeam,6,2007
30,,,Carlstr\xf6m Kjell,39,Liquigas,6,2007
26,,,Lopez David,40,Caisse d'Epargne,6,2007
25,,,Minard S\xe9bastien,41,Cofidis,6,2007
28,,,Tankink Bram,42,Quickstep - Innergetic,6,2007
27,,,Ghisalberti Sergio,43,Milram,6,2007
23,,,Brajkovi\u010d Janez,44,Discovery Channel,6,2007
28,,,Elmiger Martin,45,AG2R Pr\xe9voyance,6,2007
23,,,Navarro Daniel,46,Astana,6,2007
21,,,Duran Arkaitz,47,Saunier Duval,6,2007
24,,,Gerdemann Linus,48,T-Mobile Team,6,2007
23,,,Burghardt Marcus,49,T-Mobile Team,6,2007
25,,,Mayoz Echeverria Iban,50,Euskaltel - Euskadi,6,2007
30,,,Zampieri Steve,51,Cofidis,6,2007
22,,,Frei Thomas,52,Astana,6,2007
27,,,Rast Gregory,53,Astana,6,2007
33,,,Halgand Patrice,54,Cr\xe9dit Agricole,6,2007
25,,,Eltink Theo,55,Rabobank ProTeam,6,2007
25,,,Vaugrenard Benoit,56,Fran\xe7aise des Jeux,6,2007
27,,,Florencio Xavier,57,Bouygues Telecom,6,2007
22,,,Lowe Trent,58,Discovery Channel,6,2007
28,,,Lobato Ruben,59,Saunier Duval,6,2007
23,,,Monnerais Cyrille,60,Fran\xe7aise des Jeux,6,2007
25,,,Sprick Matthieu,61,Bouygues Telecom,6,2007
26,,,Riblon Christophe,62,AG2R Pr\xe9voyance,6,2007
20,,,Rolland Pierre,63,Cr\xe9dit Agricole,6,2007
23,,,Kozonchuk Dmitry,64,Rabobank ProTeam,6,2007
35,,,Tonti Andrea,65,Quickstep - Innergetic,6,2007
26,,,ten Dam Laurens,66,Unibet.com,6,2007
32,,,Zberg Markus,67,Gerolsteiner,6,2007
22,,,Fr\xf6hlinger Johannes,68,Gerolsteiner,6,2007
34,,,Grabsch Ralf,69,Milram,6,2007
27,,,Pasamontes Luis,70,Unibet.com,6,2007
36,,,Zabel Erik,71,Milram,6,2007
24,,,Stalder Florian,72,,6,2007
25,,,Matzbacher Andreas,73,,6,2007
29,,,Calcagni Patrick,74,Liquigas,6,2007
22,,,Lund Anders,75,CSC ProTeam,6,2007
28,,,Fischer Murilo Antonio,76,Liquigas,6,2007
25,,,Losada Alberto,77,Caisse d'Epargne,6,2007
27,,,Loosli David,78,Lampre-Fondital,6,2007
28,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,79,Caisse d'Epargne,6,2007
31,,,Lastras Pablo,80,Caisse d'Epargne,6,2007
28,,,Bertogliati Rubens,81,Saunier Duval,6,2007
35,,,Morscher Harald,82,,6,2007
30,,,Hungerbuhler Pascal,83,,6,2007
26,,,Bennati Daniele,84,Lampre-Fondital,6,2007
31,,,Righi Daniele,85,Lampre-Fondital,6,2007
26,,,Oroz Juan Jos\xe9,86,Euskaltel - Euskadi,6,2007
25,,,Schwab Hubert,87,Quickstep - Innergetic,6,2007
25,,,Dockx Bart,88,Predictor - Lotto,6,2007
23,,,Schwager Sebastian,89,Milram,6,2007
30,,,Strauss Marcel,90,Gerolsteiner,6,2007
33,,,Rodriguez Fred,91,Predictor - Lotto,6,2007
25,,,Facci Mauro,92,Quickstep - Innergetic,6,2007
33,,,Hinault S\xe9bastien,93,Cr\xe9dit Agricole,6,2007
35,,,Guesdon Fr\xe9d\xe9ric,94,Fran\xe7aise des Jeux,6,2007
26,,,Cancellara Fabian,95,CSC ProTeam,6,2007
25,,,Schumacher Stefan,96,Gerolsteiner,6,2007
24,,,Benetseder Josef,97,,6,2007
33,,,O'Grady Stuart,98,CSC ProTeam,6,2007
29,,,Laurent Christophe,99,Cr\xe9dit Agricole,6,2007
25,,,Pozzato Filippo,100,Liquigas,6,2007
26,,,van Goolen Jurgen,101,Discovery Channel,6,2007
33,,,Ordowski Volker,102,Gerolsteiner,6,2007
27,,,Velasco Ivan,103,Euskaltel - Euskadi,6,2007
20,,,Schar Michael,104,Astana,6,2007
29,,,Flecha Juan Antonio,105,Rabobank ProTeam,6,2007
26,,,Witecki Mariusz,106,,6,2007
34,,,Trenti Guido,107,Liquigas,6,2007
25,,,Talabardon Yannick,108,Cr\xe9dit Agricole,6,2007
37,,,Poitschke Enrico,109,Milram,6,2007
24,,,Bonnet William,110,Cr\xe9dit Agricole,6,2007
30,,,Poilvet Benoit,111,Cr\xe9dit Agricole,6,2007
32,,,Pe\xf1a Victor Hugo,112,Unibet.com,6,2007
24,,,Beppu Fumiyuki,113,Discovery Channel,6,2007
30,,,Labbe Arnaud,114,Bouygues Telecom,6,2007
26,,,Cobo Juan Jose,115,Saunier Duval,6,2007
28,,,Kopp David,116,Gerolsteiner,6,2007
28,,,Weissinger Ren\xe9,117,,6,2007
29,,,Usov Alexandre,118,AG2R Pr\xe9voyance,6,2007
34,,,Celestino Mirko,119,Milram,6,2007
29,,,Bru Jon,120,Euskaltel - Euskadi,6,2007
35,,,Boven Jan,121,Rabobank ProTeam,6,2007
24,,,Proni Alessandro,122,Quickstep - Innergetic,6,2007
32,,,Da Cruz Carlos,123,Fran\xe7aise des Jeux,6,2007
22,,,Fernandez Alberto,124,Saunier Duval,6,2007
35,,,Vansevenant Wim,125,Predictor - Lotto,6,2007
33,,,Hammond Roger,126,T-Mobile Team,6,2007
23,,,Bernaudeau Giovanni,127,Bouygues Telecom,6,2007
22,,,Jerome Vincent,128,Bouygues Telecom,6,2007
27,,,Clerc Aur\xe9lien,129,Bouygues Telecom,6,2007
23,,,Mandri Ren\xe9,130,AG2R Pr\xe9voyance,6,2007
21,,,Meersman Gianni,131,Discovery Channel,6,2007
27,,,Hary Maryan,132,Cofidis,6,2007
24,,,Criel Tom,133,Unibet.com CT,6,2007
31,,,Ongarato Alberto,134,Milram,6,2007
29,,,Hoste Leif,135,Predictor - Lotto,6,2007
26,,,Schr\xf6der Bjorn,136,Milram,6,2007
34,,,Moreni Cristian,137,Cofidis,6,2007
22,,,Sutton Chris,138,Cofidis,6,2007
33,,,White Matthew,139,Discovery Channel,6,2007
25,,,Ventoso Francisco,140,Saunier Duval,6,2007
31,,,Kroon Karsten,141,CSC ProTeam,6,2007
20,,50.0,Uran Rigoberto,1,Unibet.com,7,2007
34,,30.0,Moreni Cristian,2,Cofidis,7,2007
32,,18.0,Kl\xf6den Andr\xe9as,3,Astana,7,2007
25,,13.0,Schumacher Stefan,4,Gerolsteiner,7,2007
32,,10.0,Glomser Gerrit,5,,7,2007
26,,7.0,Karpets Vladimir,6,Caisse d'Epargne,7,2007
25,,4.0,Cunego Damiano,7,Lampre-Fondital,7,2007
27,,3.0,Florencio Xavier,8,Bouygues Telecom,7,2007
25,,2.0,Efimkin Vladimir,9,Caisse d'Epargne,7,2007
23,,1.0,L\xf6fkvist Thomas,10,Fran\xe7aise des Jeux,7,2007
27,,,Devolder Stijn,11,Discovery Channel,7,2007
24,,,Bonnet William,12,Cr\xe9dit Agricole,7,2007
28,,,Kirchen Kim,13,T-Mobile Team,7,2007
31,,,Kroon Karsten,14,CSC ProTeam,7,2007
33,,,Hinault S\xe9bastien,15,Cr\xe9dit Agricole,7,2007
27,,,Schleck Fr\xe4nk,16,CSC ProTeam,7,2007
30,,,Carlstr\xf6m Kjell,17,Liquigas,7,2007
34,,,Mizurov Andrey,18,Astana,7,2007
26,,,Dupont Hubert,19,AG2R Pr\xe9voyance,7,2007
25,,,Mayoz Echeverria Iban,20,Euskaltel - Euskadi,7,2007
28,,,Elmiger Martin,21,AG2R Pr\xe9voyance,7,2007
24,,,Monfort Maxime,22,Cofidis,7,2007
22,,,Lund Anders,23,CSC ProTeam,7,2007
28,,,Carrara Matteo,24,Unibet.com,7,2007
30,,,Zampieri Steve,25,Cofidis,7,2007
31,,,Garate Juan Manuel,26,Quickstep - Innergetic,7,2007
28,,,Tankink Bram,27,Quickstep - Innergetic,7,2007
33,,,O'Grady Stuart,28,CSC ProTeam,7,2007
25,,,Eltink Theo,29,Rabobank ProTeam,7,2007
28,,,Kessler Matthias,30,Astana,7,2007
36,,,Zberg Beat,31,Gerolsteiner,7,2007
26,,,Larsson Gustav,32,Unibet.com,7,2007
25,,,Matzbacher Andreas,33,,7,2007
29,,,Calcagni Patrick,34,Liquigas,7,2007
35,,,Boogerd Michael,35*,Rabobank ProTeam,7,2007
26,,,Bennati Daniele,36,Lampre-Fondital,7,2007
24,,,Gerdemann Linus,37,T-Mobile Team,7,2007
28,,,Van Huffel Wim,38,Predictor - Lotto,7,2007
36,,,Zabel Erik,39,Milram,7,2007
26,,,Sinkewitz Patrik,40,T-Mobile Team,7,2007
27,,,G\xf3mez Marchante Jose Angel,41,Saunier Duval,7,2007
25,,,Ventoso Francisco,42,Saunier Duval,7,2007
35,,,Vansevenant Wim,43,Predictor - Lotto,7,2007
26,,,Lopez David,44,Caisse d'Epargne,7,2007
39,,,Brochard Laurent,45,Bouygues Telecom,7,2007
26,,,Barredo Carlos,46,Quickstep - Innergetic,7,2007
35,,,Voigt Jens,47,CSC ProTeam,7,2007
24,,,Gusev Vladimir,48,Discovery Channel,7,2007
22,,,Lowe Trent,49,Discovery Channel,7,2007
34,,,Grabsch Ralf,50,Milram,7,2007
28,,,Rodr\xedguez Joaquim,51,Caisse d'Epargne,7,2007
23,,,Navarro Daniel,52,Astana,7,2007
24,,,Proni Alessandro,53,Quickstep - Innergetic,7,2007
35,,,Simoni Gilberto,54,Saunier Duval,7,2007
32,,,Sastre Carlos,55,CSC ProTeam,7,2007
21,,,Duran Arkaitz,56,Saunier Duval,7,2007
26,,,Albasini Michael,57,Liquigas,7,2007
27,,,Gerrans Simon,58,AG2R Pr\xe9voyance,7,2007
26,,,Schr\xf6der Bjorn,59,Milram,7,2007
26,,,van Goolen Jurgen,60,Discovery Channel,7,2007
35,,,Horner Chris,61,Predictor - Lotto,7,2007
27,,,Marzano Marco,62,Lampre-Fondital,7,2007
27,,,Pasamontes Luis,63,Unibet.com,7,2007
25,,,Pozzato Filippo,64,Liquigas,7,2007
25,,,Sprick Matthieu,65,Bouygues Telecom,7,2007
28,,,Weissinger Ren\xe9,66,,7,2007
33,,,Rodriguez Fred,67,Predictor - Lotto,7,2007
33,,,White Matthew,68,Discovery Channel,7,2007
35,,,Boven Jan,69,Rabobank ProTeam,7,2007
20,,,Schar Michael,70,Astana,7,2007
24,,,Stalder Florian,71,,7,2007
35,,,Morscher Harald,72,,7,2007
33,,,Bruseghin Marzio,73,Lampre-Fondital,7,2007
35,,,Tonti Andrea,74,Quickstep - Innergetic,7,2007
27,,,Rast Gregory,75,Astana,7,2007
28,,,Fischer Murilo Antonio,76,Liquigas,7,2007
31,,,Righi Daniele,77,Lampre-Fondital,7,2007
27,,,Ghisalberti Sergio,78,Milram,7,2007
37,,,Poitschke Enrico,79,Milram,7,2007
28,,,Bertogliati Rubens,80,Saunier Duval,7,2007
22,,,Fr\xf6hlinger Johannes,81,Gerolsteiner,7,2007
21,,,Meersman Gianni,82,Discovery Channel,7,2007
27,,,Ballan Alessandro,83,Lampre-Fondital,7,2007
22,,,Dekker Thomas,84,Rabobank ProTeam,7,2007
22,,,Jerome Vincent,85,Bouygues Telecom,7,2007
25,,,Talabardon Yannick,86,Cr\xe9dit Agricole,7,2007
25,,,De Weert Kevin,87,Cofidis,7,2007
33,,,Halgand Patrice,88,Cr\xe9dit Agricole,7,2007
22,,,Sutton Chris,89,Cofidis,7,2007
25,,,Minard S\xe9bastien,90,Cofidis,7,2007
29,,,Bru Jon,91,Euskaltel - Euskadi,7,2007
27,,,Velasco Ivan,92,Euskaltel - Euskadi,7,2007
23,,,Mandri Ren\xe9,93,AG2R Pr\xe9voyance,7,2007
26,,,Witecki Mariusz,94,,7,2007
26,,,Riblon Christophe,95,AG2R Pr\xe9voyance,7,2007
27,,,Hary Maryan,96,Cofidis,7,2007
24,,,Beppu Fumiyuki,97,Discovery Channel,7,2007
27,,,Loosli David,98,Lampre-Fondital,7,2007
23,,,Burghardt Marcus,99,T-Mobile Team,7,2007
33,,,Hammond Roger,100,T-Mobile Team,7,2007
26,,,Oroz Juan Jos\xe9,101,Euskaltel - Euskadi,7,2007
22,,,Frei Thomas,102,Astana,7,2007
25,,,Facci Mauro,103,Quickstep - Innergetic,7,2007
32,,,Zberg Markus,104,Gerolsteiner,7,2007
30,,,Labbe Arnaud,105,Bouygues Telecom,7,2007
26,,,Cancellara Fabian,106,CSC ProTeam,7,2007
34,,,Trenti Guido,107,Liquigas,7,2007
34,,,Celestino Mirko,108,Milram,7,2007
29,,,Flecha Juan Antonio,109,Rabobank ProTeam,7,2007
23,,,Kozonchuk Dmitry,110,Rabobank ProTeam,7,2007
32,,,Da Cruz Carlos,111,Fran\xe7aise des Jeux,7,2007
29,,,Usov Alexandre,112,AG2R Pr\xe9voyance,7,2007
25,,,Vaugrenard Benoit,113,Fran\xe7aise des Jeux,7,2007
35,,,Guesdon Fr\xe9d\xe9ric,114,Fran\xe7aise des Jeux,7,2007
23,,,Monnerais Cyrille,115,Fran\xe7aise des Jeux,7,2007
28,,,Guti\xe9rrez Jos\xe9 Iv\xe1n,116,Caisse d'Epargne,7,2007
30,,,Strauss Marcel,117,Gerolsteiner,7,2007
23,,,Schwager Sebastian,118,Milram,7,2007
33,,,Ordowski Volker,119,Gerolsteiner,7,2007
27,,,Bak Lars Ytting,120,CSC ProTeam,7,2007
22,,,Fernandez Alberto,121,Saunier Duval,7,2007
29,,,Hoste Leif,122,Predictor - Lotto,7,2007
24,,,Criel Tom,123,Unibet.com CT,7,2007
25,,,Dockx Bart,124,Predictor - Lotto,7,2007
26,,,ten Dam Laurens,125,Unibet.com,7,2007
32,,,Pe\xf1a Victor Hugo,126,Unibet.com,7,2007
28,,,Kopp David,127,Gerolsteiner,7,2007
29,,,Laurent Christophe,128,Cr\xe9dit Agricole,7,2007
20,,,Rolland Pierre,129,Cr\xe9dit Agricole,7,2007
27,,,Clerc Aur\xe9lien,130,Bouygues Telecom,7,2007
30,,,Poilvet Benoit,131,Cr\xe9dit Agricole,7,2007
23,,,Bernaudeau Giovanni,132,Bouygues Telecom,7,2007
31,,,Ongarato Alberto,133,Milram,7,2007
24,,,Benetseder Josef,134,,7,2007
28,,,Lobato Ruben,135,Saunier Duval,7,2007
26,,,Cobo Juan Jose,136,Saunier Duval,7,2007
30,,,Hungerbuhler Pascal,137,,7,2007
25,,,Losada Alberto,138,Caisse d'Epargne,7,2007
31,,,Lastras Pablo,139,Caisse d'Epargne,7,2007
