Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
22,81,3,+1:48,1.0,Craddock Lawson,1,Team Giant - Shimano,25:30:03 25:30:03,-,7,2014
21,57,5,+2:14,2.0,Yates Adam,2,Orica GreenEDGE,0:26 0:26,-,7,2014
21,88,16,+4:51,3.0,Olivier Daan,3,Team Giant - Shimano,3:03 3:03,-,7,2014
22,81,3,+1:48,1.0,Craddock Lawson,1,Team Giant - Shimano,28:23:53 28:23:53,-,8,2014
21,57,5,+2:14,2.0,Yates Adam,2,Orica GreenEDGE,0:26 0:26,-,8,2014
21,88,15,+4:51,3.0,Olivier Daan,3,Team Giant - Shimano,3:03 3:03,-,8,2014
21,153,24,+12:40,,Chevrier Cl\xe9ment,4,Bissell Development Team,10:52 10:52,-,8,2014
21,27,32,+20:19,,Verona Carlos,5,Omega Pharma - Quick-Step,18:31 18:31,-,8,2014
21,45,33,+20:45,,Edmondson Joshua,6,Team Sky,18:57 18:57,-,8,2014
19,154,45,+37:26,,Daniel Gregory,7,Bissell Development Team,35:38 35:38,-,8,2014
22,34,52,+40:25,,Stuyven Jasper,8,Trek Factory Racing,38:37 38:37,-,8,2014
21,158,53,+41:37,,Zepuntke Ruben,9,Bissell Development Team,39:49 39:49,-,8,2014
20,35,69,+54:55,,van Poppel Danny,10,Trek Factory Racing,53:07 53:07,-,8,2014
19,156,75,+1:01:19,,Geoghegan Hart Tao,11,Bissell Development Team,59:31 59:31,-,8,2014
22,133,77,+1:02:17,,Lemus Luis,12,Jelly Belly p/b Maxxis,1:00:29 1:00:29,-,8,2014
22,151,88,+1:11:20,,Putt Tanner,13,Bissell Development Team,1:09:32 1:09:32,-,8,2014
