Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
42,168.0,4,,Voigt Jens,1,Trek Factory Racing,,1,2014
25,218.0,1,,Jarrier Benoit,2,Bretagne - S\xe9ch\xe9 Environnement,,1,2014
34,132.0,1,,Bak Lars Ytting,3,Lotto Belisol,,1,2014
26,172.0,1,,Edet Nicolas,4,"Cofidis, Solutions Cr\xe9dits",,1,2014
31,174.0,6,,Lemoine Cyril,1,"Cofidis, Solutions Cr\xe9dits",-,2,2014
27,86.0,5,,Kadri Blel,2,AG2R La Mondiale,-,2,2014
42,168.0,4,1.0,Voigt Jens,3,Trek Factory Racing,\u25bc2,2,2014
26,172.0,4,4.0,Edet Nicolas,4,"Cofidis, Solutions Cr\xe9dits",-,2,2014
27,151.0,2,,Rolland Pierre,5,Team Europcar,-,2,2014
25,98.0,2,,Slagter Tom-Jelte,6,Garmin Sharp,-,2,2014
30,157.0,2,,Quemeneur Perrig,7,Team Europcar,-,2,2014
25,203.0,2,,de la Cruz David,8,Team NetApp \u2013 Endura,-,2,2014
35,159.0,2,,Voeckler Thomas,9,Team Europcar,-,2,2014
29,1.0,1,,Froome Christopher,10,Team Sky,-,2,2014
25,218.0,1,2.0,Jarrier Benoit,11,Bretagne - S\xe9ch\xe9 Environnement,\u25bc9,2,2014
30,43.0,1,,Grivko Andrei,12,Astana Pro Team,-,2,2014
37,81.0,1,,Peraud Jean-Christophe,13,AG2R La Mondiale,-,2,2014
25,91.0,1,,Talansky Andrew,14,Garmin Sharp,-,2,2014
34,132.0,1,3.0,Bak Lars Ytting,15,Lotto Belisol,\u25bc12,2,2014
29,75.0,1,,Martin Tony,16,Omega Pharma - Quick-Step,-,2,2014
31,174.0,6,1.0,Lemoine Cyril,1,"Cofidis, Solutions Cr\xe9dits",-,3,2014
27,86.0,5,2.0,Kadri Blel,2,AG2R La Mondiale,-,3,2014
42,168.0,4,3.0,Voigt Jens,3,Trek Factory Racing,-,3,2014
26,172.0,4,4.0,Edet Nicolas,4,"Cofidis, Solutions Cr\xe9dits",-,3,2014
30,157.0,2,7.0,Quemeneur Perrig,5,Team Europcar,\u25b22,3,2014
25,98.0,2,6.0,Slagter Tom-Jelte,6,Garmin Sharp,-,3,2014
27,151.0,2,5.0,Rolland Pierre,7,Team Europcar,\u25bc2,3,2014
35,159.0,2,9.0,Voeckler Thomas,8,Team Europcar,\u25b21,3,2014
25,203.0,2,8.0,de la Cruz David,9,Team NetApp \u2013 Endura,\u25bc1,3,2014
29,1.0,1,10.0,Froome Christopher,10,Team Sky,-,3,2014
30,43.0,1,12.0,Grivko Andrei,11,Astana Pro Team,\u25b21,3,2014
25,218.0,1,11.0,Jarrier Benoit,12,Bretagne - S\xe9ch\xe9 Environnement,\u25bc1,3,2014
29,75.0,1,16.0,Martin Tony,13,Omega Pharma - Quick-Step,\u25b23,3,2014
25,91.0,1,14.0,Talansky Andrew,14,Garmin Sharp,-,3,2014
37,81.0,1,13.0,Peraud Jean-Christophe,15,AG2R La Mondiale,\u25bc2,3,2014
34,132.0,1,15.0,Bak Lars Ytting,16,Lotto Belisol,\u25bc1,3,2014
31,174.0,6,1.0,Lemoine Cyril,1,"Cofidis, Solutions Cr\xe9dits",-,4,2014
27,86.0,5,2.0,Kadri Blel,2,AG2R La Mondiale,-,4,2014
42,168.0,4,3.0,Voigt Jens,3,Trek Factory Racing,-,4,2014
26,172.0,4,4.0,Edet Nicolas,4,"Cofidis, Solutions Cr\xe9dits",-,4,2014
35,159.0,3,8.0,Voeckler Thomas,5,Team Europcar,\u25b23,4,2014
27,151.0,2,7.0,Rolland Pierre,6,Team Europcar,\u25b21,4,2014
25,98.0,2,6.0,Slagter Tom-Jelte,7,Garmin Sharp,\u25bc1,4,2014
30,157.0,2,5.0,Quemeneur Perrig,8,Team Europcar,\u25bc3,4,2014
25,203.0,2,9.0,de la Cruz David,9,Team NetApp \u2013 Endura,-,4,2014
29,1.0,1,10.0,Froome Christopher,10,Team Sky,-,4,2014
30,43.0,1,11.0,Grivko Andrei,11,Astana Pro Team,-,4,2014
30,175.0,1,,Mat\xe9 Luis \xc1ngel,12,"Cofidis, Solutions Cr\xe9dits",-,4,2014
25,218.0,1,12.0,Jarrier Benoit,13,Bretagne - S\xe9ch\xe9 Environnement,\u25bc1,4,2014
37,81.0,1,15.0,Peraud Jean-Christophe,14,AG2R La Mondiale,\u25b21,4,2014
25,91.0,1,14.0,Talansky Andrew,15,Garmin Sharp,\u25bc1,4,2014
29,75.0,1,13.0,Martin Tony,16,Omega Pharma - Quick-Step,\u25bc3,4,2014
34,132.0,1,16.0,Bak Lars Ytting,17,Lotto Belisol,\u25bc1,4,2014
31,174.0,6,1.0,Lemoine Cyril,1,"Cofidis, Solutions Cr\xe9dits",-,5,2014
27,86.0,5,2.0,Kadri Blel,2,AG2R La Mondiale,-,5,2014
42,168.0,4,3.0,Voigt Jens,3,Trek Factory Racing,-,5,2014
26,172.0,4,4.0,Edet Nicolas,4,"Cofidis, Solutions Cr\xe9dits",-,5,2014
35,159.0,3,5.0,Voeckler Thomas,5,Team Europcar,-,5,2014
27,151.0,2,6.0,Rolland Pierre,6,Team Europcar,-,5,2014
30,157.0,2,8.0,Quemeneur Perrig,7,Team Europcar,\u25b21,5,2014
25,98.0,2,7.0,Slagter Tom-Jelte,8,Garmin Sharp,\u25bc1,5,2014
25,203.0,2,9.0,de la Cruz David,9,Team NetApp \u2013 Endura,-,5,2014
30,43.0,1,11.0,Grivko Andrei,10,Astana Pro Team,\u25b21,5,2014
25,218.0,1,13.0,Jarrier Benoit,11,Bretagne - S\xe9ch\xe9 Environnement,\u25b22,5,2014
30,175.0,1,12.0,Mat\xe9 Luis \xc1ngel,12,"Cofidis, Solutions Cr\xe9dits",-,5,2014
