Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
27.0,0.8059999999999999,58.0,+0:13,,S\xf8rensen Nicki,58,CSC ProTeam - Tiscali,13:13 13:13,0,2002
21.0,0.8059999999999999,59.0,+0:13,,Bodo Thomas,59,La Fran\xe7aise des Jeux,13:30 13:30,0,2002
28.0,0.805,60.0,+0:13,,Vaughters Jonathan,60,Cr\xe9dit Agricole,13:32 13:32,0,2002
26.0,0.805,61.0,+0:13,,Grux Alexandre,61,AG2R Pr\xe9voyance,13:50 13:50,0,2002
26.0,0.804,62.0,+0:13,,Verbrugghe Ief,62,Lotto - Adecco,13:52 13:52,0,2002
22.0,0.804,63.0,+0:13,,Kashechkin Andrey,63,Domo - Farm Frites,13:57 13:57,0,2002
27.0,0.8029999999999999,64.0,+0:14,,Turpin Ludovic,64,AG2R Pr\xe9voyance,14:27 14:27,0,2002
31.0,0.8029999999999999,65.0,+0:14,,Solaun Cesar,65,Euskaltel - Euskadi,14:17 14:17,0,2002
25.0,0.8029999999999999,66.0,+0:14,,Poilvet Benoit,66,Cr\xe9dit Agricole,14:20 14:20,0,2002
29.0,0.8029999999999999,67.0,+0:14,,Chaurreau I\xf1igo,67,AG2R Pr\xe9voyance,14:29 14:29,0,2002
27.0,0.8,68.0,+0:15,,Dessel Cyril,68,Jean Delatour,15:17 15:17,0,2002
25.0,0.7979999999999999,69.0,+0:15,,Cretskens Wilfried,69,Domo - Farm Frites,15:53 15:53,0,2002
25.0,0.7979999999999999,70.0,+0:15,,Flores Iker,70,Euskaltel - Euskadi,15:55 15:55,0,2002
30.0,0.797,71.0,+0:16,,Bernard J\xe9r\xf4me,71,Jean Delatour,16:12 16:12,0,2002
23.0,0.797,72.0,+0:16,,Portal Nicolas,72,AG2R Pr\xe9voyance,16:21 16:21,0,2002
32.0,0.7979999999999999,73.0,+0:16,,Virenque Richard,73,Domo - Farm Frites,16:09 16:09,0,2002
33.0,0.797,74.0,+0:16,,Garc\xeda Felix Manuel,74,BigMat - Auber 93,16:13 16:13,0,2002
27.0,0.797,75.0,+0:16,,Botcharov Alexandre,75,AG2R Pr\xe9voyance,16:17 16:17,0,2002
27.0,0.797,76.0,+0:16,,Moncouti\xe9 David,76,Cofidis,16:29 16:29,0,2002
23.0,0.795,77.0,+0:17,,Charteau Anthony,77,Bonjour,17:00 17:00,0,2002
31.0,0.794,78.0,+0:17,,Moreau Christophe,78,Cr\xe9dit Agricole,17:22 17:22,0,2002
24.0,0.792,79.0,+0:18,,Vogondy Nicolas,79,La Fran\xe7aise des Jeux,18:09 18:09,0,2002
24.0,0.792,80.0,+0:18,,Gonzalez Gorka,80,Euskaltel - Euskadi,18:10 18:10,0,2002
24.0,0.7909999999999999,81.0,+0:18,,Menchov Denis,81,Ibanesto.com,18:16 18:16,0,2002
25.0,0.7909999999999999,82.0,+0:18,,Rodriguez Alexis,82,Kelme - Costa Blanca,18:18 18:18,0,2002
28.0,0.7909999999999999,83.0,+0:18,,Kivilev Andrei,83,Cofidis,18:32 18:32,0,2002
31.0,0.79,84.0,+0:18,,Brozyna Tomasz,84,Ibanesto.com,18:48 18:48,0,2002
32.0,0.7879999999999999,85.0,+0:19,,Goubert Stephane,85,Jean Delatour,19:19 19:19,0,2002
28.0,0.7879999999999999,86.0,+0:19,,Hinault S\xe9bastien,86,Cr\xe9dit Agricole,19:36 19:36,0,2002
26.0,0.789,87.0,+0:19,,Trentin Guido,87,Cofidis,19:03 19:03,0,2002
34.0,0.789,88.0,+0:19,,Lelli Massimiliano,88,Cofidis,19:16 19:16,0,2002
24.0,0.7879999999999999,89.0,+0:19,,Lamouller Lo\xefc,89,BigMat - Auber 93,19:20 19:20,0,2002
25.0,0.7879999999999999,90.0,+0:19,,Brandt Christophe,90,Lotto - Adecco,19:32 19:32,0,2002
29.0,0.787,91.0,+0:19,,Oriol Christophe,91,AG2R Pr\xe9voyance,19:43 19:43,0,2002
26.0,0.7859999999999999,92.0,+0:20,,Javier Vila Francisco,92,Ibanesto.com,20:06 20:06,0,2002
28.0,0.7859999999999999,93.0,+0:20,,Rasmussen Michael,93,CSC ProTeam - Tiscali,20:10 20:10,0,2002
26.0,0.782,94.0,+0:21,,Kintana Aitor,94,BigMat - Auber 93,21:27 21:27,0,2002
32.0,0.782,95.0,+0:21,,Robin Jean-Cyril,95,La Fran\xe7aise des Jeux,",, 21:27",0,2002
26.0,0.782,96.0,+0:21,,Martin Ludovic,96,Cr\xe9dit Agricole,21:36 21:36,0,2002
23.0,0.782,97.0,+0:21,,Tankink Bram,97,Domo - Farm Frites,21:37 21:37,0,2002
26.0,0.7809999999999999,98.0,+0:21,,Osa Unai,98,Ibanesto.com,21:50 21:50,0,2002
32.0,0.78,99.0,+0:22,,Jan Xavier,99,BigMat - Auber 93,22:18 22:18,0,2002
30.0,0.78,100.0,+0:22,,Bessy Fr\xe9d\xe9ric,100,Cr\xe9dit Agricole,22:14 22:14,0,2002
26.0,0.777,101.0,+0:23,,Lopez Joaquin,101,Kelme - Costa Blanca,23:14 23:14,0,2002
24.0,0.777,102.0,+0:23,,Gutierrez Ignacio,102,Kelme - Costa Blanca,23:30 23:30,0,2002
26.0,0.774,103.0,+0:24,,Diaz Ruben,103,,24:35 24:35,0,2002
26.0,0.773,104.0,+0:24,,Estadieu Laurent,104,AG2R Pr\xe9voyance,24:43 24:43,0,2002
24.0,0.772,105.0,+0:25,,Perez Santiago,105,Kelme - Costa Blanca,25:12 25:12,0,2002
32.0,0.7709999999999999,106.0,+0:25,,Lamour Claude,106,Cofidis,25:24 25:24,0,2002
31.0,0.77,107.0,+0:25,,Garcia Marcelino,107,CSC ProTeam - Tiscali,25:59 25:59,0,2002
31.0,0.77,108.0,+0:26,,Cerezo Francisco,108,,26:00 26:00,0,2002
30.0,0.759,109.0,+0:29,,Lebreton Lylian,109,BigMat - Auber 93,29:59 29:59,0,2002
26.0,0.758,110.0,+0:30,,De Wolf Steve,110,Domo - Farm Frites,30:18 30:18,0,2002
35.0,,1.0,+0:00,30.0,Durand Jacky,1,La Fran\xe7aise des Jeux,4:38:19 4:38:19,1,2002
25.0,,2.0,+0:19,18.0,Rodriguez Alexis,2,Kelme - Costa Blanca,",, ,,",1,2002
26.0,,7.0,+0:49,12.0,van Dijk Stefan,3,Lotto - Adecco,0:34 0:34,1,2002
33.0,,41.0,+0:56,7.0,Simon Fran\xe7ois,4,Bonjour,",, 0:34",1,2002
23.0,,4.0,+0:46,4.0,Cooke Baden,5,La Fran\xe7aise des Jeux,",, 0:34",1,2002
28.0,,46.0,+0:57,3.0,Mikhailov Guennady,6,Lotto - Adecco,",, 0:34",1,2002
30.0,,9.0,+0:49,2.0,Mattan Nico,7,Cofidis,",, 0:34",1,2002
30.0,,38.0,+0:56,1.0,Sivakov Alexei,8,BigMat - Auber 93,",, 0:34",1,2002
32.0,,73.0,+1:01,,Virenque Richard,9,Domo - Farm Frites,",, 0:34",1,2002
26.0,,3.0,+0:45,,McGee Bradley,10,La Fran\xe7aise des Jeux,",, 0:34",1,2002
28.0,,84.0,+1:04,,Hinault S\xe9bastien,11,Cr\xe9dit Agricole,",, 0:34",1,2002
27.0,,15.0,+0:51,,Gutierrez Jose Enrique,12,Kelme - Costa Blanca,",, 0:34",1,2002
36.0,,18.0,+0:52,,Ekimov Viatcheslav,13,US Postal Service,",, 0:34",1,2002
22.0,,63.0,+0:58,,Kashechkin Andrey,14,Domo - Farm Frites,",, 0:34",1,2002
26.0,,47.0,+0:57,,Landis Floyd,15,US Postal Service,",, 0:34",1,2002
26.0,,96.0,+1:06,,Osa Unai,16,Ibanesto.com,",, 0:34",1,2002
22.0,,25.0,+0:54,,Plaza Rub\xe9n,17,Ibanesto.com,",, 0:34",1,2002
25.0,,14.0,+0:51,,Sevilla Oscar,18,Kelme - Costa Blanca,",, 0:34",1,2002
23.0,,72.0,+1:01,,Portal Nicolas,19,AG2R Pr\xe9voyance,",, 0:34",1,2002
29.0,,42.0,+0:56,,Jalabert Nicolas,20,CSC ProTeam - Tiscali,",, 0:34",1,2002
22.0,,16.0,+0:51,,Edaleine Christophe,21,Jean Delatour,",, 0:34",1,2002
26.0,,61.0,+0:58,,Grux Alexandre,22,AG2R Pr\xe9voyance,",, 0:34",1,2002
31.0,,77.0,+1:02,,Moreau Christophe,23,Cr\xe9dit Agricole,",, 0:34",1,2002
32.0,,55.0,+0:58,,Baguet Serge,24,Lotto - Adecco,",, 0:34",1,2002
32.0,,83.0,+1:04,,Goubert Stephane,25,Jean Delatour,",, 0:34",1,2002
26.0,,31.0,+0:54,,Joachim Benoit,26,US Postal Service,",, 0:34",1,2002
25.0,,69.0,+1:00,,Cretskens Wilfried,27,Domo - Farm Frites,",, 0:34",1,2002
23.0,,95.0,+1:06,,Tankink Bram,28,Domo - Farm Frites,",, 0:34",1,2002
29.0,,67.0,+0:59,,Chaurreau I\xf1igo,29,AG2R Pr\xe9voyance,",, 0:34",1,2002
31.0,,34.0,+0:55,,Vasseur C\xe9dric,30,Cofidis,",, 0:34",1,2002
31.0,,37.0,+0:56,,Padrnos Pavel,31,US Postal Service,",, 0:34",1,2002
31.0,,102.0,+1:11,,Cerezo Francisco,32,,",, 0:34",1,2002
22.0,,22.0,+0:53,,Astarloza Mikel,33,AG2R Pr\xe9voyance,",, 0:34",1,2002
30.0,,8.0,+0:49,,Armstrong Lance,34,US Postal Service,",, 0:34",1,2002
29.0,,20.0,+0:53,,Beneteau Walter,35,Bonjour,",, 0:34",1,2002
29.0,,89.0,+1:04,,Oriol Christophe,36,AG2R Pr\xe9voyance,",, 0:34",1,2002
23.0,,56.0,+0:58,,Casar Sandy,37,La Fran\xe7aise des Jeux,",, 0:34",1,2002
24.0,,27.0,+0:54,,S\xe1nchez Samuel,38,Euskaltel - Euskadi,",, 0:34",1,2002
28.0,,40.0,+0:56,,Renier Franck,39,Bonjour,",, 0:34",1,2002
31.0,,12.0,+0:50,,Rous Didier,40,Bonjour,",, 0:34",1,2002
28.0,,21.0,+0:53,,Halgand Patrice,41,Jean Delatour,",, 0:34",1,2002
28.0,,81.0,+1:03,,Kivilev Andrei,42,Cofidis,",, 0:34",1,2002
26.0,,62.0,+0:58,,Verbrugghe Ief,43,Lotto - Adecco,",, 0:34",1,2002
29.0,,39.0,+0:56,,Etxebarria Unai,44,Euskaltel - Euskadi,",, 0:34",1,2002
33.0,,19.0,+0:52,,Jalabert Laurent,45,CSC ProTeam - Tiscali,",, 0:34",1,2002
24.0,,51.0,+0:57,,Talabardon S\xe9bastien,46,BigMat - Auber 93,",, 0:34",1,2002
25.0,,70.0,+1:00,,Flores Iker,47,Euskaltel - Euskadi,",, 0:34",1,2002
21.0,,53.0,+0:58,,van Goolen Jurgen,48,Domo - Farm Frites,",, 0:34",1,2002
24.0,,33.0,+0:55,,Laurent Christophe,49,Jean Delatour,",, 0:34",1,2002
27.0,,45.0,+0:57,,Bruseghin Marzio,50,Ibanesto.com,",, 0:34",1,2002
26.0,,104.0,+1:15,,De Wolf Steve,51,Domo - Farm Frites,",, 0:34",1,2002
31.0,,30.0,+0:54,,Heulot Stephane,52,BigMat - Auber 93,",, 0:34",1,2002
28.0,,44.0,+0:56,,Moerenhout Koos,53,Domo - Farm Frites,",, 0:34",1,2002
24.0,,87.0,+1:04,,Lamouller Lo\xefc,54,BigMat - Auber 93,",, 0:34",1,2002
31.0,,65.0,+0:59,,Solaun Cesar,55,Euskaltel - Euskadi,",, 0:34",1,2002
27.0,,29.0,+0:54,,Morin Anthony,56,Cr\xe9dit Agricole,",, 0:34",1,2002
29.0,,23.0,+0:53,,Rubiera Jos\xe9 Luis,57,US Postal Service,",, 0:34",1,2002
25.0,,13.0,+0:50,,Millar David,58,Cofidis,",, 0:34",1,2002
27.0,,68.0,+1:00,,Dessel Cyril,59,Jean Delatour,",, 0:34",1,2002
32.0,,92.0,+1:06,,Robin Jean-Cyril,60,La Fran\xe7aise des Jeux,",, 0:34",1,2002
30.0,,43.0,+0:56,,Peron Andrea,61,CSC ProTeam - Tiscali,",, 0:34",1,2002
33.0,,74.0,+1:01,,Garc\xeda Felix Manuel,62,BigMat - Auber 93,",, 0:34",1,2002
29.0,,5.0,+0:47,,Kjaergaard Steffen,63,US Postal Service,",, 0:34",1,2002
24.0,,80.0,+1:03,,Menchov Denis,64,Ibanesto.com,",, 0:34",1,2002
26.0,,94.0,+1:06,,Martin Ludovic,65,Cr\xe9dit Agricole,",, 0:34",1,2002
24.0,,100.0,+1:10,,Perez Santiago,66,Kelme - Costa Blanca,",, 0:34",1,2002
30.0,,35.0,+0:55,,Guesdon Fr\xe9d\xe9ric,67,La Fran\xe7aise des Jeux,",, 0:34",1,2002
27.0,,75.0,+1:01,,Botcharov Alexandre,68,AG2R Pr\xe9voyance,",, 0:34",1,2002
24.0,,78.0,+1:03,,Vogondy Nicolas,69,La Fran\xe7aise des Jeux,",, 0:34",1,2002
27.0,,52.0,+0:57,,Jenner Christopher,70,Cr\xe9dit Agricole,",, 0:34",1,2002
30.0,,49.0,+0:57,,van de Wouwer Kurt,71,Lotto - Adecco,",, 0:34",1,2002
26.0,,90.0,+1:05,,Javier Vila Francisco,72,Ibanesto.com,",, 0:34",1,2002
27.0,,58.0,+0:58,,S\xf8rensen Nicki,73,CSC ProTeam - Tiscali,",, 0:34",1,2002
31.0,,82.0,+1:03,,Brozyna Tomasz,74,Ibanesto.com,",, 0:34",1,2002
25.0,,36.0,+0:55,,Lefevre Laurent,75,Jean Delatour,",, 0:34",1,2002
29.0,,48.0,+0:57,,Baranowski Dariusz,76,Ibanesto.com,",, 0:34",1,2002
24.0,,79.0,+1:03,,Gonzalez Gorka,77,Euskaltel - Euskadi,",, 0:34",1,2002
25.0,,54.0,+0:58,,Arrizabalaga Gorka,78,Euskaltel - Euskadi,",, 0:34",1,2002
28.0,,57.0,+0:58,,Latasa lasa David,79,Ibanesto.com,",, 0:34",1,2002
25.0,,26.0,+0:54,,Zubeldia Haimar,80,Euskaltel - Euskadi,",, 0:34",1,2002
34.0,,86.0,+1:04,,Lelli Massimiliano,81,Cofidis,",, 0:34",1,2002
30.0,,98.0,+1:07,,Bessy Fr\xe9d\xe9ric,82,Cr\xe9dit Agricole,",, 0:34",1,2002
27.0,,32.0,+0:55,,Pe\xf1a Victor Hugo,83,US Postal Service,",, 0:34",1,2002
30.0,,71.0,+1:01,,Bernard J\xe9r\xf4me,84,Jean Delatour,",, 0:34",1,2002
27.0,,76.0,+1:01,,Moncouti\xe9 David,85,Cofidis,",, 0:34",1,2002
26.0,,93.0,+1:06,,Kintana Aitor,86,BigMat - Auber 93,",, 0:34",1,2002
29.0,,60.0,+0:58,,Vaughters Jonathan,87,Cr\xe9dit Agricole,",, 0:34",1,2002
25.0,,66.0,+0:59,,Poilvet Benoit,88,Cr\xe9dit Agricole,",, 0:34",1,2002
32.0,,97.0,+1:07,,Jan Xavier,89,BigMat - Auber 93,",, 0:34",1,2002
30.0,,103.0,+1:14,,Lebreton Lylian,90,BigMat - Auber 93,",, 0:34",1,2002
28.0,,24.0,+0:53,,Bouyer Franck,91,Bonjour,",, 0:34",1,2002
,,,+ -4:42:22,,Gracia Marcelino,92,,",, 0:34",1,2002
22.0,,6.0,+0:48,,Chavanel Sylvain,93,Bonjour,",, 0:34",1,2002
29.0,,10.0,+0:50,,Asmaker Olivier,94,CSC ProTeam - Tiscali,",, 0:34",1,2002
33.0,,11.0,+0:50,,Seigneur Eddy,95,Jean Delatour,",, 0:34",1,2002
28.0,,17.0,+0:52,,Tauler Toni,96,Kelme - Costa Blanca,",, 0:34",1,2002
25.0,,88.0,+1:04,,Brandt Christophe,97,Lotto - Adecco,",, 0:34",1,2002
29.0,,28.0,+0:54,,Botero Santiago,98,Kelme - Costa Blanca,",, 0:34",1,2002
27.0,,64.0,+0:59,,Turpin Ludovic,99,AG2R Pr\xe9voyance,",, 0:34",1,2002
28.0,,91.0,+1:05,,Rasmussen Michael,100,CSC ProTeam - Tiscali,",, 0:34",1,2002
26.0,,85.0,+1:04,,Trentin Guido,101,Cofidis,",, 0:34",1,2002
28.0,,50.0,+0:57,,Pichon Mickael,102,Bonjour,",, 0:34",1,2002
26.0,,99.0,+1:09,,Estadieu Laurent,103,AG2R Pr\xe9voyance,",, 0:34",1,2002
21.0,,59.0,+0:58,,Bodo Thomas,104,La Fran\xe7aise des Jeux,",, 0:34",1,2002
26.0,,105.0,+3:39,,Lopez Joaquin,105,Kelme - Costa Blanca,3:05 3:05,1,2002
21.0,,106.0,+3:44,,Van Impe Kevin,106,Lotto - Adecco,3:21 3:21,1,2002
32.0,,108.0,+5:12,,Lamour Claude,107,Cofidis,4:36 4:36,1,2002
26.0,,107.0,+5:11,,Diaz Ruben,108,,",, 4:36",1,2002
24.0,,110.0,+7:13,,Gutierrez Ignacio,109,Kelme - Costa Blanca,6:39 6:39,1,2002
23.0,,109.0,+7:07,,Charteau Anthony,110,Bonjour,",, 6:39",1,2002
24.0,,1.0,+0:00,30.0,Menchov Denis,1,Ibanesto.com,4:20:25 4:20:25,2,2002
26.0,,2.0,+0:05,18.0,Kintana Aitor,2,BigMat - Auber 93,0:02 0:02,2,2002
26.0,,3.0,+0:10,12.0,Osa Unai,3,Ibanesto.com,0:07 0:07,2,2002
33.0,,4.0,+0:11,7.0,Garc\xeda Felix Manuel,4,BigMat - Auber 93,0:13 0:13,2,2002
28.0,,7.0,+0:37,4.0,Kivilev Andrei,5,Cofidis,0:37 0:37,2,2002
25.0,,6.0,+0:28,3.0,Zubeldia Haimar,6,Euskaltel - Euskadi,",, 0:37",2,2002
30.0,,5.0,+0:23,2.0,Armstrong Lance,7,US Postal Service,",, 0:37",2,2002
31.0,,8.0,+0:39,1.0,Moreau Christophe,8,Cr\xe9dit Agricole,0:40 0:40,2,2002
25.0,,9.0,+0:41,,Sevilla Oscar,9,Kelme - Costa Blanca,0:53 0:53,2,2002
26.0,,10.0,+1:36,,Landis Floyd,10,US Postal Service,1:42 1:42,2,2002
32.0,,12.0,+1:44,,Virenque Richard,11,Domo - Farm Frites,1:46 1:46,2,2002
24.0,,13.0,+1:46,,Vogondy Nicolas,12,La Fran\xe7aise des Jeux,",, 1:46",2,2002
27.0,,15.0,+1:48,,Moncouti\xe9 David,13,Cofidis,1:50 1:50,2,2002
25.0,,11.0,+1:41,,Millar David,14,Cofidis,1:54 1:54,2,2002
30.0,,14.0,+1:48,,van de Wouwer Kurt,15,Lotto - Adecco,",, 1:54",2,2002
31.0,,17.0,+2:18,,Garcia Marcelino,16,CSC ProTeam - Tiscali,2:11 2:11,2,2002
27.0,,16.0,+2:15,,Bruseghin Marzio,17,Ibanesto.com,2:21 2:21,2,2002
32.0,,18.0,+2:22,,Goubert Stephane,18,Jean Delatour,",, 2:21",2,2002
27.0,,20.0,+2:25,,Botcharov Alexandre,19,AG2R Pr\xe9voyance,2:27 2:27,2,2002
29.0,,19.0,+2:23,,Chaurreau I\xf1igo,20,AG2R Pr\xe9voyance,",, 2:27",2,2002
33.0,,21.0,+3:27,,Jalabert Laurent,21,CSC ProTeam - Tiscali,3:38 3:38,2,2002
29.0,,22.0,+4:05,,Rubiera Jos\xe9 Luis,22,US Postal Service,4:15 4:15,2,2002
36.0,,23.0,+4:19,,Ekimov Viatcheslav,23,US Postal Service,4:30 4:30,2,2002
31.0,,24.0,+4:24,,Heulot Stephane,24,BigMat - Auber 93,4:33 4:33,2,2002
31.0,,25.0,+4:33,,Brozyna Tomasz,25,Ibanesto.com,",, 4:33",2,2002
25.0,,26.0,+4:38,,Arrizabalaga Gorka,26,Euskaltel - Euskadi,4:43 4:43,2,2002
25.0,,27.0,+4:38,,Lefevre Laurent,27,Jean Delatour,4:46 4:46,2,2002
27.0,,28.0,+4:57,,Dessel Cyril,28,Jean Delatour,5:00 5:00,2,2002
29.0,,29.0,+5:38,,Oriol Christophe,29,AG2R Pr\xe9voyance,5:37 5:37,2,2002
27.0,,30.0,+5:46,,S\xf8rensen Nicki,30,CSC ProTeam - Tiscali,5:51 5:51,2,2002
22.0,,31.0,+5:53,,Astarloza Mikel,31,AG2R Pr\xe9voyance,6:03 6:03,2,2002
28.0,,32.0,+6:47,,Mikhailov Guennady,32,Lotto - Adecco,6:53 6:53,2,2002
30.0,,33.0,+6:47,,Peron Andrea,33,CSC ProTeam - Tiscali,6:54 6:54,2,2002
29.0,,34.0,+6:49,,Vaughters Jonathan,34,Cr\xe9dit Agricole,",, 6:54",2,2002
32.0,,35.0,+7:28,,Jan Xavier,35,BigMat - Auber 93,7:24 7:24,2,2002
24.0,,36.0,+7:38,,Talabardon S\xe9bastien,36,BigMat - Auber 93,7:44 7:44,2,2002
31.0,,37.0,+7:53,,Vasseur C\xe9dric,37,Cofidis,8:01 8:01,2,2002
32.0,,40.0,+8:04,,Robin Jean-Cyril,38,La Fran\xe7aise des Jeux,",, 8:01",2,2002
34.0,,39.0,+8:02,,Lelli Massimiliano,39,Cofidis,",, 8:01",2,2002
24.0,,38.0,+8:01,,Gonzalez Gorka,40,Euskaltel - Euskadi,",, 8:01",2,2002
23.0,,41.0,+8:05,,Casar Sandy,41,La Fran\xe7aise des Jeux,8:10 8:10,2,2002
29.0,,42.0,+8:11,,Beneteau Walter,42,Bonjour,8:21 8:21,2,2002
22.0,,43.0,+8:20,,Edaleine Christophe,43,Jean Delatour,8:32 8:32,2,2002
