Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
23.0,74.0,8.0,28,Facci Mauro,37,Fassa Bortolo,11,2005,▼9
29.0,54.0,7.0,29,Kroon Karsten,38,Rabobank ProTeam,11,2005,▼9
26.0,149.0,7.0,30,Voeckler Thomas,39,Bouygues Telecom,11,2005,▼9
36.0,152.0,7.0,31,Bortolami Gianluca,40,Lampre-Caffita,11,2005,▼9
34.0,53.0,6.0,32,Dekker Erik,41,Rabobank ProTeam,11,2005,▼9
28.0,196.0,6.0,33,Isasi Iñaki,42,Euskaltel - Euskadi,11,2005,▼9
26.0,82.0,5.0,36,Bertogliati Rubens,43,Saunier Duval - Prodir,11,2005,▼7
28.0,102.0,3.0,37,Bodrogi László,44,Crédit Agricole,11,2005,▼7
27.0,166.0,3.0,38,Scholz Ronny,45,Gerolsteiner,11,2005,▼7
30.0,116.0,3.0,39,Gerosa Mauro,46,Liquigas,11,2005,▼7
33.0,52.0,2.0,40*,Boogerd Michael,47*,Rabobank ProTeam,11,2005,-
34.0,169.0,2.0,41,Zberg Beat,48,Gerolsteiner,11,2005,▼7
30.0,83.0,2.0,42,Cañada David,49,Saunier Duval - Prodir,11,2005,▼7
28.0,114.0,2.0,43,Carlström Kjell,50,Liquigas,11,2005,▼7
26.0,208.0,2.0,44,Portal Nicolas,51,AG2R Prévoyance,11,2005,▼7
31.0,111.0,2.0,45,Garzelli Stefano,52,Liquigas,11,2005,▼7
30.0,153.0,1.0,46,Commesso Salvatore,53,Lampre-Caffita,11,2005,▼7
31.0,57.0,160.0,1,Rasmussen Michael,1,Rabobank ProTeam,12,2005,-
34.0,101.0,89.0,2,Moreau Christophe,2,Crédit Agricole,12,2005,-
32.0,61.0,88.0,3,Botero Santiago,3,Phonak Hearing Systems,12,2005,-
31.0,19.0,71.0,4,Vinokourov Alexandre,4,T-Mobile Team,12,2005,-
33.0,1.0,,5*,Armstrong Lance,5*,Discovery Channel,12,2005,-
30.0,115.0,34.0,6,Cioni Dario David,6,Liquigas,12,2005,-
25.0,38.0,30.0,7,Valverde Alejandro,7,Illes Balears - Caisse d'Epargne,12,2005,-
31.0,2.0,30.0,8,Azevedo José Bento,8,Discovery Channel,12,2005,-
27.0,68.0,27.0,9,Pereiro Óscar,9,Phonak Hearing Systems,12,2005,-
32.0,9.0,25.0,10,Savoldelli Paolo,10,Discovery Channel,12,2005,-
29.0,81.0,24.0,,Garate Juan Manuel,11,Saunier Duval - Prodir,12,2005,-
30.0,14.0,20.0,11,Klöden Andreas,12,T-Mobile Team,12,2005,▼1
28.0,44.0,20.0,12,Evans Cadel,13,Davitamon - Lotto,12,2005,▼1
32.0,67.0,20.0,13,Moos Alexandre,14,Phonak Hearing Systems,12,2005,▼1
29.0,31.0,18.0,14,Mancebo Francisco,15,Illes Balears - Caisse d'Epargne,12,2005,▼1
28.0,99.0,18.0,15,Vicioso Ángel,16,Liberty Seguros - Würth Team,12,2005,▼1
24.0,59.0,18.0,16,Weening Pieter,17,Rabobank ProTeam,12,2005,▼1
28.0,96.0,17.0,17,Jaksche Jörg,18,Liberty Seguros - Würth Team,12,2005,▼1
28.0,197.0,17.0,18,Landaluze Iñigo,19,Euskaltel - Euskadi,12,2005,▼1
32.0,45.0,17.0,,Merckx Axel,20,Davitamon - Lotto,12,2005,-
37.0,143.0,16.0,19,Brochard Laurent,21,Bouygues Telecom,12,2005,▼2
27.0,21.0,16.0,20,Basso Ivan,22,CSC ProTeam,12,2005,▼2
25.0,7.0,16.0,21,Popovych Yaroslav,23,Discovery Channel,12,2005,▼2
26.0,172.0,15.0,,Casar Sandy,24,Française des Jeux,12,2005,-
27.0,198.0,15.0,23,Martínez Egoi,25,Euskaltel - Euskadi,12,2005,▼2
31.0,164.0,,22*,Leipheimer Levi,26*,Gerolsteiner,12,2005,-
32.0,8.0,14.0,25,Rubiera José Luis,27,Discovery Channel,12,2005,▼2
30.0,126.0,13.0,,Moncoutié David,28,"Cofidis, le Crédit par Téléphone",12,2005,-
24.0,56.0,13.0,26,Posthuma Joost,29,Rabobank ProTeam,12,2005,▼3
28.0,39.0,13.0,27,Zandio Xabier,30,Illes Balears - Caisse d'Epargne,12,2005,▼3
34.0,32.0,13.0,,Arrieta José Luis,31,Illes Balears - Caisse d'Epargne,12,2005,-
31.0,11.0,12.0,28,Ullrich Jan,32,T-Mobile Team,12,2005,▼4
31.0,151.0,12.0,29,Mazzoleni Eddy,33,Lampre-Caffita,12,2005,▼4
31.0,104.0,12.0,,Halgand Patrice,34,Crédit Agricole,12,2005,-
26.0,207.0,11.0,30,Krivtsov Yuriy,35,AG2R Prévoyance,12,2005,▼5
32.0,4.0,,31*,Hincapie George,36*,Discovery Channel,12,2005,-
25.0,167.0,10.0,32,Wegmann Fabian,37,Gerolsteiner,12,2005,▼5
33.0,23.0,10.0,33,Julich Bobby,38,CSC ProTeam,12,2005,▼5
25.0,108.0,10.0,34,Kashechkin Andrey,39,Crédit Agricole,12,2005,▼5
21.0,97.0,9.0,35,Sánchez Luis León,40,Liberty Seguros - Würth Team,12,2005,▼5
30.0,122.0,8.0,36,Augé Stéphane,41,"Cofidis, le Crédit par Téléphone",12,2005,▼5
31.0,121.0,8.0,,O'Grady Stuart,42,"Cofidis, le Crédit par Téléphone",12,2005,-
23.0,74.0,8.0,37,Facci Mauro,43,Fassa Bortolo,12,2005,▼6
29.0,54.0,7.0,38,Kroon Karsten,44,Rabobank ProTeam,12,2005,▼6
26.0,149.0,7.0,39,Voeckler Thomas,45,Bouygues Telecom,12,2005,▼6
36.0,152.0,7.0,40,Bortolami Gianluca,46,Lampre-Caffita,12,2005,▼6
33.0,52.0,6.0,47*,Boogerd Michael,47*,Rabobank ProTeam,12,2005,-
34.0,53.0,6.0,41,Dekker Erik,48,Rabobank ProTeam,12,2005,▼7
28.0,196.0,6.0,42,Isasi Iñaki,49,Euskaltel - Euskadi,12,2005,▼7
26.0,82.0,6.0,43,Bertogliati Rubens,50,Saunier Duval - Prodir,12,2005,▼7
28.0,102.0,5.0,44,Bodrogi László,51,Crédit Agricole,12,2005,▼7
27.0,166.0,3.0,45,Scholz Ronny,52,Gerolsteiner,12,2005,▼7
26.0,144.0,3.0,,Fédrigo Pierrick,53,Bouygues Telecom,12,2005,-
31.0,111.0,3.0,52,Garzelli Stefano,54,Liquigas,12,2005,▼2
30.0,116.0,3.0,46,Gerosa Mauro,55,Liquigas,12,2005,▼9
34.0,169.0,3.0,48,Zberg Beat,56,Gerolsteiner,12,2005,▼8
30.0,83.0,2.0,49,Cañada David,57,Saunier Duval - Prodir,12,2005,▼8
28.0,114.0,2.0,50,Carlström Kjell,58,Liquigas,12,2005,▼8
26.0,208.0,2.0,51,Portal Nicolas,59,AG2R Prévoyance,12,2005,▼8
30.0,153.0,2.0,53,Commesso Salvatore,60,Lampre-Caffita,12,2005,▼7
31.0,57.0,160.0,1,Rasmussen Michael,1,Rabobank ProTeam,13,2005,-
34.0,101.0,89.0,2,Moreau Christophe,2,Crédit Agricole,13,2005,-
32.0,61.0,88.0,3,Botero Santiago,3,Phonak Hearing Systems,13,2005,-
31.0,19.0,71.0,4,Vinokourov Alexandre,4,T-Mobile Team,13,2005,-
33.0,1.0,,5*,Armstrong Lance,5*,Discovery Channel,13,2005,-
30.0,115.0,34.0,6,Cioni Dario David,6,Liquigas,13,2005,-
31.0,2.0,30.0,8,Azevedo José Bento,7,Discovery Channel,13,2005,▲1
27.0,68.0,27.0,9,Pereiro Óscar,8,Phonak Hearing Systems,13,2005,▲1
32.0,9.0,25.0,10,Savoldelli Paolo,9,Discovery Channel,13,2005,▲1
29.0,81.0,24.0,11,Garate Juan Manuel,10,Saunier Duval - Prodir,13,2005,▲1
30.0,14.0,20.0,12,Klöden Andreas,11,T-Mobile Team,13,2005,▲1
28.0,44.0,20.0,13,Evans Cadel,12,Davitamon - Lotto,13,2005,▲1
32.0,67.0,20.0,14,Moos Alexandre,13,Phonak Hearing Systems,13,2005,▲1
29.0,31.0,18.0,15,Mancebo Francisco,14,Illes Balears - Caisse d'Epargne,13,2005,▲1
28.0,99.0,18.0,16,Vicioso Ángel,15,Liberty Seguros - Würth Team,13,2005,▲1
24.0,59.0,18.0,17,Weening Pieter,16,Rabobank ProTeam,13,2005,▲1
28.0,96.0,17.0,18,Jaksche Jörg,17,Liberty Seguros - Würth Team,13,2005,▲1
28.0,197.0,17.0,19,Landaluze Iñigo,18,Euskaltel - Euskadi,13,2005,▲1
32.0,45.0,17.0,20,Merckx Axel,19,Davitamon - Lotto,13,2005,▲1
37.0,143.0,16.0,21,Brochard Laurent,20,Bouygues Telecom,13,2005,▲1
27.0,21.0,16.0,22,Basso Ivan,21,CSC ProTeam,13,2005,▲1
25.0,7.0,16.0,23,Popovych Yaroslav,22,Discovery Channel,13,2005,▲1
26.0,172.0,15.0,24,Casar Sandy,23,Française des Jeux,13,2005,▲1
27.0,198.0,15.0,25,Martínez Egoi,24,Euskaltel - Euskadi,13,2005,▲1
31.0,164.0,,26*,Leipheimer Levi,25*,Gerolsteiner,13,2005,-
32.0,8.0,14.0,27,Rubiera José Luis,26,Discovery Channel,13,2005,▲1
30.0,126.0,13.0,28,Moncoutié David,27,"Cofidis, le Crédit par Téléphone",13,2005,▲1
24.0,56.0,13.0,29,Posthuma Joost,28,Rabobank ProTeam,13,2005,▲1
28.0,39.0,13.0,30,Zandio Xabier,29,Illes Balears - Caisse d'Epargne,13,2005,▲1
34.0,32.0,13.0,31,Arrieta José Luis,30,Illes Balears - Caisse d'Epargne,13,2005,▲1
31.0,11.0,12.0,32,Ullrich Jan,31,T-Mobile Team,13,2005,▲1
