Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
24,149,61.0,12.0,Ventoso Francisco José,10,Saunier Duval - Prodir,5,2006,▲2
29,125,54.0,16.0,Isasi Iñaki,11,Euskaltel - Euskadi,5,2006,▲5
26,26,51.0,10.0,Rogers Michael,12,T-Mobile Team,5,2006,▼2
31,94,50.0,11.0,Gálvez Isaac,13,Caisse d'Epargne - Illes Balears,5,2006,▼2
27,43,46.0,20.0,Kopp David,14,Gerolsteiner,5,2006,▲6
33,3,,,Hincapie George,15*,Discovery Channel,5,2006,-
32,13,43.0,13.0,O'Grady Stuart,16,CSC ProTeam,5,2006,▼3
38,173,36.0,19.0,Brochard Laurent,17,Bouygues Telecom,5,2006,▲2
25,162,31.0,14.0,Albasini Michael,18,Liquigas,5,2006,▼4
32,48,31.0,15.0,Wrolich Peter,19,Gerolsteiner,5,2006,▼4
32,25,28.0,24.0,Mazzoleni Eddy,20,T-Mobile Team,5,2006,▲4
33,136,28.0,30.0,Moreni Cristian,21,"Cofidis, le Crédit par Téléphone",5,2006,▲9
27,24,25.0,17.0,Kessler Matthias,22,T-Mobile Team,5,2006,▼5
31,21,24.0,23.0,Klöden Andreas,23,T-Mobile Team,5,2006,-
26,175,23.0,32.0,Geslin Anthony,24,Bouygues Telecom,5,2006,▲8
28,4,22.0,18.0,Martínez Egoi,25,Discovery Channel,5,2006,▼7
24,154,21.0,21.0,Gilbert Philippe,26,Française des Jeux,5,2006,▼5
26,82,20.0,,Ballan Alessandro,27,Lampre-Fondital,5,2006,-
25,36,18.0,,Dumoulin Samuel,28,AG2R Prévoyance,5,2006,-
25,143,18.0,22.0,de la Fuente David,29,Saunier Duval - Prodir,5,2006,▼7
33,172,16.0,25.0,Bénéteau Walter,30,Bouygues Telecom,5,2006,▼5
34,17,16.0,26.0,Voigt Jens,31,CSC ProTeam,5,2006,▼5
31,112,16.0,27.0,Botcharov Alexandre,32,Crédit Agricole,5,2006,▼5
29,61,15.0,28.0,Evans Cadel,33,Davitamon - Lotto,5,2006,▼5
26,7,15.0,29.0,Popovych Yaroslav,34,Discovery Channel,5,2006,▼5
35,32,14.0,31.0,Arrieta José Luis,35,AG2R Prévoyance,5,2006,▼4
28,196,14.0,44.0,Laurent Christophe,36,Agritubel,5,2006,▲8
35,46,12.0,33.0,Totschnig Georg,37,Gerolsteiner,5,2006,▼4
25,188,12.0,,Schröder Björn,38,Milram,5,2006,-
29,73,11.0,34.0,Hunter Robert,39,Phonak Hearing Systems,5,2006,▼5
26,47,11.0,35.0,Wegmann Fabian,40,Gerolsteiner,5,2006,▼5
25,135,11.0,36.0,Coyot Arnaud,41,"Cofidis, le Crédit par Téléphone",5,2006,▼5
24,159,10.0,37.0,Vaugrenard Benoît,42,Française des Jeux,5,2006,▼5
27,18,,,Zabriskie David,43*,CSC ProTeam,5,2006,-
28,97,10.0,,Pereiro Óscar,43,Caisse d'Epargne - Illes Balears,5,2006,-
32,166,10.0,38.0,Garzelli Stefano,44,Liquigas,5,2006,▼6
30,176,10.0,39.0,Lefèvre Laurent,45,Bouygues Telecom,5,2006,▼6
33,182,10.0,40.0,Celestino Mirko,46,Milram,5,2006,▼6
33,8,9.0,41.0,Rubiera José Luis,47,Discovery Channel,5,2006,▼6
26,177,9.0,42.0,Pineau Jérôme,48,Bouygues Telecom,5,2006,▼6
28,55,9.0,,Flecha Juan Antonio,49,Rabobank ProTeam,5,2006,-
26,44,8.0,43.0,Lang Sebastian,50,Gerolsteiner,5,2006,▼7
31,152,8.0,46.0,Da Cruz Carlos,51,Française des Jeux,5,2006,▼5
24,124,8.0,45.0,Hernández Aitor,52,Euskaltel - Euskadi,5,2006,▼7
25,67,8.0,47.0,Steegmans Gert,53,Davitamon - Lotto,5,2006,▼6
30,71,,,Landis Floyd,55*,Phonak Hearing Systems,5,2006,-
37,158,7.0,48.0,Mengin Christophe,54,Française des Jeux,5,2006,▼6
25,69,6.0,,Vansummeren Johan,55,Davitamon - Lotto,5,2006,-
25,27,6.0,,Sinkewitz Patrik,56,T-Mobile Team,5,2006,-
24,42,6.0,49.0,Fothen Markus,57,Gerolsteiner,5,2006,▼8
32,84,5.0,50.0,Bruseghin Marzio,58,Lampre-Fondital,5,2006,▼8
31,163,5.0,51.0,Bäckstedt Magnus,59,Liquigas,5,2006,▼8
29,146,5.0,52.0,Millar David,60,Saunier Duval - Prodir,5,2006,▼8
22,147,5.0,53.0,Riccò Riccardo,61,Saunier Duval - Prodir,5,2006,▼8
25,185,4.0,,Iglinskiy Maxim,62,Milram,5,2006,-
32,117,4.0,54.0,Hinault Sébastien,63,Crédit Agricole,5,2006,▼9
33,9,4.0,55.0,Savoldelli Paolo,64,Discovery Channel,5,2006,▼9
34,11,4.0,56.0,Julich Bobby,65,CSC ProTeam,5,2006,▼9
22,195,3.0,57.0,Gonzalo Eduardo,66,Agritubel,5,2006,▼9
31,14,3.0,58.0,Sastre Carlos,67,CSC ProTeam,5,2006,▼9
33,74,3.0,59.0,Jalabert Nicolas,68,Phonak Hearing Systems,5,2006,▼9
31,142,2.0,60.0,Cañada David,69,Saunier Duval - Prodir,5,2006,▼9
24,179,2.0,61.0,Sprick Matthieu,70,Bouygues Telecom,5,2006,▼9
33,123,2.0,62.0,Etxebarria Unai,71,Euskaltel - Euskadi,5,2006,▼9
26,193,2.0,63.0,Coutouly Cédric,72,Agritubel,5,2006,▼9
25,96,2.0,64.0,Karpets Vladimir,73,Caisse d'Epargne - Illes Balears,5,2006,▼9
31,35,2.0,65.0,Dessel Cyril,74,AG2R Prévoyance,5,2006,▼9
27,134,1.0,66.0,Chavanel Sylvain,75,"Cofidis, le Crédit par Téléphone",5,2006,▼9
34,65,157.0,1,McEwen Robbie,1,Davitamon - Lotto,6,2006,-
25,101,147.0,2,Boonen Tom,2,Quickstep - Innergetic,6,2006,-
30,56,135.0,3,Freire Óscar,3,Rabobank ProTeam,6,2006,-
25,83,116.0,4,Bennati Daniele,4,Lampre-Fondital,6,2006,-
28,118,103.0,5,Hushovd Thor,5,Crédit Agricole,6,2006,-
36,181,95.0,6,Zabel Erik,6,Milram,6,2006,-
25,153,93.0,8,Eisel Bernhard,7,Française des Jeux,6,2006,▲1
29,168,90.0,7,Paolini Luca,8,Liquigas,6,2006,▼1
28,133,77.0,9,Casper Jimmy,9,"Cofidis, le Crédit par Téléphone",6,2006,-
29,125,70.0,11,Isasi Iñaki,10,Euskaltel - Euskadi,6,2006,▲1
27,43,61.0,14,Kopp David,11,Gerolsteiner,6,2006,▲3
24,149,61.0,10,Ventoso Francisco José,12,Saunier Duval - Prodir,6,2006,▼2
31,94,60.0,13,Gálvez Isaac,13,Caisse d'Epargne - Illes Balears,6,2006,-
26,26,51.0,12,Rogers Michael,14,T-Mobile Team,6,2006,▼2
33,3,,15*,Hincapie George,15*,Discovery Channel,6,2006,-
32,13,43.0,16,O'Grady Stuart,16,CSC ProTeam,6,2006,-
38,173,40.0,17,Brochard Laurent,17,Bouygues Telecom,6,2006,-
33,136,36.0,21,Moreni Cristian,18,"Cofidis, le Crédit par Téléphone",6,2006,▲3
26,175,33.0,24,Geslin Anthony,19,Bouygues Telecom,6,2006,▲5
32,48,32.0,19,Wrolich Peter,20,Gerolsteiner,6,2006,▼1
25,162,31.0,18,Albasini Michael,21,Liquigas,6,2006,▼3
32,25,28.0,20,Mazzoleni Eddy,22,T-Mobile Team,6,2006,▼2
27,24,25.0,22,Kessler Matthias,23,T-Mobile Team,6,2006,▼1
31,21,24.0,23,Klöden Andreas,24,T-Mobile Team,6,2006,▼1
25,67,24.0,53,Steegmans Gert,25,Davitamon - Lotto,6,2006,▲28
31,112,23.0,32,Botcharov Alexandre,26,Crédit Agricole,6,2006,▲6
25,135,23.0,41,Coyot Arnaud,27,"Cofidis, le Crédit par Téléphone",6,2006,▲14
24,154,21.0,26,Gilbert Philippe,28,Française des Jeux,6,2006,▼2
26,82,20.0,27,Ballan Alessandro,29,Lampre-Fondital,6,2006,▼2
26,47,20.0,40,Wegmann Fabian,30,Gerolsteiner,6,2006,▲10
25,36,18.0,28,Dumoulin Samuel,31,AG2R Prévoyance,6,2006,▼3
25,143,18.0,29,de la Fuente David,32,Saunier Duval - Prodir,6,2006,▼3
28,4,17.0,25,Martínez Egoi,33,Discovery Channel,6,2006,▼8
24,159,16.0,42,Vaugrenard Benoît,34,Française des Jeux,6,2006,▲8
33,172,16.0,30,Bénéteau Walter,35,Bouygues Telecom,6,2006,▼5
34,17,16.0,31,Voigt Jens,36,CSC ProTeam,6,2006,▼5
29,61,15.0,33,Evans Cadel,37,Davitamon - Lotto,6,2006,▼4
26,7,15.0,34,Popovych Yaroslav,38,Discovery Channel,6,2006,▼4
35,32,14.0,35,Arrieta José Luis,39,AG2R Prévoyance,6,2006,▼4
28,196,14.0,36,Laurent Christophe,40,Agritubel,6,2006,▼4
32,103,13.0,,de Jongh Steven,41,Quickstep - Innergetic,6,2006,-
24,124,13.0,52,Hernández Aitor,42,Euskaltel - Euskadi,6,2006,▲10
30,93,12.0,,Brard Florent,43,Caisse d'Epargne - Illes Balears,6,2006,-
35,46,12.0,37,Totschnig Georg,44,Gerolsteiner,6,2006,▼7
25,188,12.0,38,Schröder Björn,45,Milram,6,2006,▼7
32,189,11.0,,Velo Marco,46,Milram,6,2006,-
29,73,11.0,39,Hunter Robert,47,Phonak Hearing Systems,6,2006,▼8
27,18,,43*,Zabriskie David,48*,CSC ProTeam,6,2006,-
28,97,10.0,43,Pereiro Óscar,48,Caisse d'Epargne - Illes Balears,6,2006,▼5
32,166,10.0,44,Garzelli Stefano,49,Liquigas,6,2006,▼5
