Age,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
25,48,+6:28,,Martinez Egoi,48,Euskaltel - Euskadi,6:28 6:28,+6:28,3,2003
32,49,+6:32,,Padrnos Pavel,49,US Postal Service,6:32 6:32,+6:32,3,2003
28,50,+6:44,,Botcharov Alexandre,50,AG2R Pr\xe9voyance,6:44 6:44,+6:44,3,2003
30,51,+6:47,,Jalabert Nicolas,51,CSC ProTeam,6:47 6:47,+6:47,3,2003
32,52,+6:47,,Vasseur C\xe9dric,52,Cofidis,",, 6:47",+6:47,3,2003
20,53,+6:48,,Gilbert Philippe,53,Fdjeux.com,6:48 6:48,+6:48,3,2003
33,54,+6:49,,Virenque Richard,54,Quickstep - Davitamon,6:49 6:49,+6:49,3,2003
26,55,+6:50,,Finot Fr\xe9d\xe9ric,55,Jean Delatour,6:50 6:50,+6:50,3,2003
31,56,+6:57,,Boven Jan,56,Rabobank ProTeam,6:57 6:57,+6:57,3,2003
27,57,+6:58,,Fragniere C\xe9dric,57,Cr\xe9dit Agricole,6:58 6:58,+6:58,3,2003
26,58,+7:01,,Poilvet Benoit,58,Cr\xe9dit Agricole,7:01 7:01,+7:01,3,2003
30,59,+7:11,,Beneteau Walter,59,Brioches La Boulang\xe8re,7:11 7:11,+7:11,3,2003
23,60,+7:11,,Chavanel Sylvain,60,Brioches La Boulang\xe8re,",, 7:11",+7:11,3,2003
24,61,+7:13,,Fedrigo Pierrick,61,Cr\xe9dit Agricole,7:13 7:13,+7:13,3,2003
26,62,+7:14,,Calvente Corbas Manuel,62,CSC ProTeam,7:14 7:14,+7:14,3,2003
23,63,+7:14,,Edaleine Christophe,63,Jean Delatour,",, 7:14",+7:14,3,2003
24,64,+7:15,,Cama\xf1o Iker,64,Phonak Hearing Systems,7:15 7:15,+7:15,3,2003
30,65,+7:19,,Wadecki Piotr,65,Quickstep - Davitamon,7:19 7:19,+7:19,3,2003
23,66,+7:22,,Pineau J\xe9rome,66,Brioches La Boulang\xe8re,7:22 7:22,+7:22,3,2003
31,67,+7:26,,Peron Andrea,67,CSC ProTeam,7:26 7:26,+7:26,3,2003
34,68,+7:30,,Garc\xeda Felix Manuel,68,,7:30 7:30,+7:30,3,2003
25,69,+7:32,,Hushovd Thor,69,Cr\xe9dit Agricole,7:32 7:32,+7:32,3,2003
31,70,+7:36,,Bessy Fr\xe9d\xe9ric,70,Cofidis,7:36 7:36,+7:36,3,2003
22,71,+7:43,,Dumoulin Samuel,71,Jean Delatour,7:43 7:43,+7:43,3,2003
23,72,+7:47,,Hary Maryan,72,Brioches La Boulang\xe8re,7:47 7:47,+7:47,3,2003
28,73,+7:49,,Morin Anthony,73,Cr\xe9dit Agricole,7:49 7:49,+7:49,3,2003
21,74,+7:52,,Talabardon Yannick,74,,7:52 7:52,+7:52,3,2003
30,75,+7:56,,Garcia Jose Vicente,75,Ibanesto.com,7:56 7:56,+7:56,3,2003
31,76,+8:06,,Sivakov Alexei,76,,8:06 8:06,+8:06,3,2003
24,77,+8:12,,Flickinger Andy,77,AG2R Pr\xe9voyance,8:12 8:12,+8:12,3,2003
29,78,+8:17,,Mikhailov Guennady,78,US Postal Service,8:17 8:17,+8:17,3,2003
29,79,+8:19,,Ivanov Ruslan,79,Alessio,8:19 8:19,+8:19,3,2003
27,80,+8:21,,Martinez Miguel,80,Phonak Hearing Systems,8:21 8:21,+8:21,3,2003
28,81,+8:31,,S\xf8rensen Nicki,81,CSC ProTeam,8:31 8:31,+8:31,3,2003
31,82,+8:39,,Gougot Fabrice,82,Phonak Hearing Systems,8:39 8:39,+8:39,3,2003
22,83,+8:53,,Boonen Tom,83,Quickstep - Davitamon,8:53 8:53,+8:53,3,2003
26,84,+8:53,,Clain M\xe9d\xe9ric,84,Cofidis,",, 8:53",+8:53,3,2003
22,85,+9:00,,Le M\xe9vel Christophe,85,Cr\xe9dit Agricole,9:00 9:00,+9:00,3,2003
21,86,+9:19,,Vaugrenard Benoit,86,Fdjeux.com,9:19 9:19,+9:19,3,2003
23,87,+9:22,,Geslin Anthony,87,Brioches La Boulang\xe8re,9:22 9:22,+9:22,3,2003
25,88,+9:28,,Usov Alexandre,88,Phonak Hearing Systems,9:28 9:28,+9:28,3,2003
24,89,+9:37,,Frattini Davide,89,Alessio,9:37 9:37,+9:37,3,2003
26,90,+9:39,,Tombak Janek,90,Cofidis,9:39 9:39,+9:39,3,2003
27,91,+9:39,,Landis Floyd,91,US Postal Service,",, 9:39",+9:39,3,2003
24,92,+9:39,,Zubeldia Joseba,92,Euskaltel - Euskadi,",, 9:39",+9:39,3,2003
25,93,+9:44,,Lamouller Lo\xefc,93,,9:44 9:44,+9:44,3,2003
31,94,+10:15,,Beuchat Roger,94,Phonak Hearing Systems,10:15 10:15,+10:15,3,2003
29,95,+10:15,,Renier Franck,95,Brioches La Boulang\xe8re,",, 10:15",+10:15,3,2003
31,96,+10:50,,Stoyanov Plamen,96,,10:50 10:50,+10:50,3,2003
32,97,+11:00,,Pascual Javier,97,Kelme - Costa Blanca,11:00 11:00,+11:00,3,2003
34,98,+11:09,,Mengin Christophe,98,Fdjeux.com,11:09 11:09,+11:09,3,2003
25,99,+11:11,,Silloniz Josu,99,Euskaltel - Euskadi,11:11 11:11,+11:11,3,2003
24,100,+11:44,,Tankink Bram,100,Quickstep - Davitamon,11:44 11:44,+11:44,3,2003
24,101,+11:47,,Cooke Baden,101,Fdjeux.com,11:47 11:47,+11:47,3,2003
26,102,+12:49,,Kaggestad Mads,102,Cr\xe9dit Agricole,12:49 12:49,+12:49,3,2003
27,103,+13:02,,Auger Guillaume,103,,13:02 13:02,+13:02,3,2003
26,104,+13:02,,Silloniz Aitor,104,Euskaltel - Euskadi,",, 13:02",+13:02,3,2003
26,105,+13:34,,Ferrara Raffaele,105,Alessio,13:34 13:34,+13:34,3,2003
27,106,+13:38,,Diaz Ruben,106,,13:38 13:38,+13:38,3,2003
36,107,+14:10,,Durand Jacky,107,Fdjeux.com,14:10 14:10,+14:10,3,2003
26,108,+14:24,,Cretskens Wilfried,108,Quickstep - Davitamon,14:24 14:24,+14:24,3,2003
25,109,+14:28,,Furlan Angelo,109,Alessio,14:28 14:28,+14:28,3,2003
25,110,+23:37,,Engels Addy,110,Rabobank ProTeam,23:37 23:37,+23:37,3,2003
34,111,+32:02,,Seigneur Eddy,111,Jean Delatour,32:02 32:02,+32:02,3,2003
26,112,+32:20,,Bayarri Gonzalo,112,,32:20 32:20,+32:20,3,2003
32,113,+33:51,,Brognara Andrea,113,Alessio,33:51 33:51,+33:51,3,2003
24,114,+34:09,,Charteau Anthony,114,Brioches La Boulang\xe8re,34:09 34:09,+34:09,3,2003
31,1,+0:00,,Armstrong Lance,1,US Postal Service,16:28:08 16:28:08,+0:00,4,2003
25,2,+1:15,,Mayo Iban,2,Euskaltel - Euskadi,1:15 1:15,+1:15,4,2003
26,3,+2:12,,Millar David,3,Cofidis,2:12 2:12,+2:12,4,2003
27,4,+2:36,,Mancebo Francisco,4,Ibanesto.com,2:36 2:36,+2:36,4,2003
30,5,+3:37,,Chaurreau I\xf1igo,5,AG2R Pr\xe9voyance,3:37 3:37,+3:37,4,2003
32,6,+4:12,,Moreau Christophe,6,Cr\xe9dit Agricole,4:12 4:12,+4:12,4,2003
29,7,+4:21,,Leipheimer Levi,7,Rabobank ProTeam,4:21 4:21,+4:21,4,2003
31,8,+4:46,,Lopez De Munain Alberto,8,Euskaltel - Euskadi,4:46 4:46,+4:46,4,2003
27,9,+4:58,,Niermann Grischa,9,Rabobank ProTeam,4:58 4:58,+4:58,4,2003
23,10,+5:02,,Astarloza Mikel,10,AG2R Pr\xe9voyance,5:02 5:02,+5:02,4,2003
25,11,+5:06,,Wielinga Remmert,11,Rabobank ProTeam,5:06 5:06,+5:06,4,2003
34,12,+5:07,,Dufaux Laurent,12,Alessio,5:07 5:07,+5:07,4,2003
28,13,+5:14,,Dessel Cyril,13,Phonak Hearing Systems,5:14 5:14,+5:14,4,2003
24,14,+5:50,,Mercado Juan Miguel,14,Ibanesto.com,5:50 5:50,+5:50,4,2003
25,15,+6:07,,Vogondy Nicolas,15,Fdjeux.com,6:07 6:07,+6:07,4,2003
32,16,+6:25,,Beltran Manuel,16,Team Bianchi,6:25 6:25,+6:25,4,2003
28,17,+6:29,,Ca\xf1ada David,17,Quickstep - Davitamon,6:29 6:29,+6:29,4,2003
23,18,+6:34,,Kashechkin Andrey,18,Quickstep - Davitamon,6:34 6:34,+6:34,4,2003
35,19,+7:15,,Lelli Massimiliano,19,Cofidis,7:15 7:15,+7:15,4,2003
25,20,+7:39,,Martinez Egoi,20,Euskaltel - Euskadi,7:39 7:39,+7:39,4,2003
28,21,+7:55,,Botcharov Alexandre,21,AG2R Pr\xe9voyance,7:55 7:55,+7:55,4,2003
33,22,+8:00,,Virenque Richard,22,Quickstep - Davitamon,8:00 8:00,+8:00,4,2003
31,23,+8:16,,van de Wouwer Kurt,23,Quickstep - Davitamon,8:16 8:16,+8:16,4,2003
32,24,+8:23,,Rous Didier,24,Brioches La Boulang\xe8re,8:23 8:23,+8:23,4,2003
22,25,+9:20,,Karpets Vladimir,25,Ibanesto.com,9:20 9:20,+9:20,4,2003
32,26,+9:58,,Vasseur C\xe9dric,26,Cofidis,9:58 9:58,+9:58,4,2003
29,27,+10:02,,Salmon Benoit,27,Phonak Hearing Systems,10:02 10:02,+10:02,4,2003
25,28,+10:06,,Talabardon S\xe9bastien,28,,10:06 10:06,+10:06,4,2003
35,29,+10:14,,Brochard Laurent,29,AG2R Pr\xe9voyance,10:14 10:14,+10:14,4,2003
30,30,+10:30,,Wadecki Piotr,30,Quickstep - Davitamon,10:30 10:30,+10:30,4,2003
28,31,+10:44,,Moncouti\xe9 David,31,Cofidis,10:44 10:44,+10:44,4,2003
30,32,+10:47,,Luttenberger Peter,32,CSC ProTeam,10:47 10:47,+10:47,4,2003
24,33,+11:07,,Krivtsov Yuriy,33,Jean Delatour,11:07 11:07,+11:07,4,2003
26,34,+11:12,,Fofonov Dimitri,34,Cofidis,11:12 11:12,+11:12,4,2003
29,35,+11:16,,Halgand Patrice,35,Jean Delatour,11:16 11:16,+11:16,4,2003
24,36,+11:23,,Portal Nicolas,36,AG2R Pr\xe9voyance,11:23 11:23,+11:23,4,2003
20,37,+12:37,,Gilbert Philippe,37,Fdjeux.com,12:37 12:37,+12:37,4,2003
31,38,+12:37,,Boogerd Michael,38,Rabobank ProTeam,",, 12:37",+12:37,4,2003
24,39,+12:50,,Zubeldia Joseba,39,Euskaltel - Euskadi,12:50 12:50,+12:50,4,2003
30,40,+13:00,,Beneteau Walter,40,Brioches La Boulang\xe8re,13:00 13:00,+13:00,4,2003
23,41,+13:00,,Chavanel Sylvain,41,Brioches La Boulang\xe8re,",, 13:00",+13:00,4,2003
24,42,+13:02,,Fedrigo Pierrick,42,Cr\xe9dit Agricole,13:02 13:02,+13:02,4,2003
26,43,+13:03,,Calvente Corbas Manuel,43,CSC ProTeam,13:03 13:03,+13:03,4,2003
34,44,+13:19,,Garc\xeda Felix Manuel,44,,13:19 13:19,+13:19,4,2003
24,45,+14:01,,Flickinger Andy,45,AG2R Pr\xe9voyance,14:01 14:01,+14:01,4,2003
28,46,+14:05,,Sastre Carlos,46,CSC ProTeam,14:05 14:05,+14:05,4,2003
26,47,+14:42,,Clain M\xe9d\xe9ric,47,Cofidis,14:42 14:42,+14:42,4,2003
23,48,+15:01,,Pineau J\xe9rome,48,Brioches La Boulang\xe8re,15:01 15:01,+15:01,4,2003
25,49,+15:09,,Menchov Denis,49,Ibanesto.com,15:09 15:09,+15:09,4,2003
31,50,+15:15,,Bessy Fr\xe9d\xe9ric,50,Cofidis,15:15 15:15,+15:15,4,2003
27,51,+15:43,,Lastras Pablo,51,Ibanesto.com,15:43 15:43,+15:43,4,2003
31,52,+16:04,,Beuchat Roger,52,Phonak Hearing Systems,16:04 16:04,+16:04,4,2003
28,53,+16:23,,Turpin Ludovic,53,AG2R Pr\xe9voyance,16:23 16:23,+16:23,4,2003
32,54,+17:00,,Zberg Beat,54,Rabobank ProTeam,17:00 17:00,+17:00,4,2003
23,55,+18:37,,Hary Maryan,55,Brioches La Boulang\xe8re,18:37 18:37,+18:37,4,2003
22,56,+19:50,,Le M\xe9vel Christophe,56,Cr\xe9dit Agricole,19:50 19:50,+19:50,4,2003
26,57,+21:13,,Ferrara Raffaele,57,Alessio,21:13 21:13,+21:13,4,2003
28,58,+22:16,,Pe\xf1a Victor Hugo,58,US Postal Service,22:16 22:16,+22:16,4,2003
30,59,+23:25,,Rubiera Jos\xe9 Luis,59,US Postal Service,23:25 23:25,+23:25,4,2003
26,60,+24:26,,Flores Iker,60,Euskaltel - Euskadi,24:26 24:26,+24:26,4,2003
27,61,+25:04,,McGee Bradley,61,Fdjeux.com,25:04 25:04,+25:04,4,2003
33,62,+25:11,,Bouvard Gilles,62,Jean Delatour,25:11 25:11,+25:11,4,2003
26,63,+25:49,,Lefevre Laurent,63,Jean Delatour,25:49 25:49,+25:49,4,2003
30,64,+26:06,,Blaudzun Michael,64,CSC ProTeam,26:06 26:06,+26:06,4,2003
32,65,+26:14,,Hamilton Tyler,65,CSC ProTeam,26:14 26:14,+26:14,4,2003
30,66,+26:21,,Oriol Christophe,66,AG2R Pr\xe9voyance,26:21 26:21,+26:21,4,2003
37,67,+26:27,,Ekimov Viatcheslav,67,US Postal Service,26:27 26:27,+26:27,4,2003
32,68,+27:20,,Padrnos Pavel,68,US Postal Service,27:20 27:20,+27:20,4,2003
30,69,+27:35,,Jalabert Nicolas,69,CSC ProTeam,27:35 27:35,+27:35,4,2003
26,70,+27:38,,Finot Fr\xe9d\xe9ric,70,Jean Delatour,27:38 27:38,+27:38,4,2003
31,71,+27:45,,Boven Jan,71,Rabobank ProTeam,27:45 27:45,+27:45,4,2003
27,72,+27:46,,Fragniere C\xe9dric,72,Cr\xe9dit Agricole,27:46 27:46,+27:46,4,2003
26,73,+27:49,,Poilvet Benoit,73,Cr\xe9dit Agricole,27:49 27:49,+27:49,4,2003
23,74,+28:02,,Edaleine Christophe,74,Jean Delatour,28:02 28:02,+28:02,4,2003
24,75,+28:03,,Cama\xf1o Iker,75,Phonak Hearing Systems,28:03 28:03,+28:03,4,2003
31,76,+28:14,,Peron Andrea,76,CSC ProTeam,28:14 28:14,+28:14,4,2003
25,77,+28:20,,Hushovd Thor,77,Cr\xe9dit Agricole,28:20 28:20,+28:20,4,2003
22,78,+28:31,,Dumoulin Samuel,78,Jean Delatour,28:31 28:31,+28:31,4,2003
28,79,+28:37,,Morin Anthony,79,Cr\xe9dit Agricole,28:37 28:37,+28:37,4,2003
21,80,+28:40,,Talabardon Yannick,80,,28:40 28:40,+28:40,4,2003
30,81,+28:44,,Garcia Jose Vicente,81,Ibanesto.com,28:44 28:44,+28:44,4,2003
31,82,+28:54,,Sivakov Alexei,82,,28:54 28:54,+28:54,4,2003
29,83,+29:05,,Mikhailov Guennady,83,US Postal Service,29:05 29:05,+29:05,4,2003
27,84,+29:09,,Martinez Miguel,84,Phonak Hearing Systems,29:09 29:09,+29:09,4,2003
28,85,+29:19,,S\xf8rensen Nicki,85,CSC ProTeam,29:19 29:19,+29:19,4,2003
22,86,+29:41,,Boonen Tom,86,Quickstep - Davitamon,29:41 29:41,+29:41,4,2003
21,87,+30:07,,Vaugrenard Benoit,87,Fdjeux.com,30:07 30:07,+30:07,4,2003
23,88,+30:10,,Geslin Anthony,88,Brioches La Boulang\xe8re,30:10 30:10,+30:10,4,2003
25,89,+30:16,,Usov Alexandre,89,Phonak Hearing Systems,30:16 30:16,+30:16,4,2003
24,90,+30:25,,Frattini Davide,90,Alessio,30:25 30:25,+30:25,4,2003
26,91,+30:27,,Tombak Janek,91,Cofidis,30:27 30:27,+30:27,4,2003
27,92,+30:27,,Landis Floyd,92,US Postal Service,",, 30:27",+30:27,4,2003
29,93,+31:03,,Renier Franck,93,Brioches La Boulang\xe8re,31:03 31:03,+31:03,4,2003
31,94,+31:38,,Stoyanov Plamen,94,,31:38 31:38,+31:38,4,2003
32,95,+31:48,,Pascual Javier,95,Kelme - Costa Blanca,31:48 31:48,+31:48,4,2003
34,96,+31:57,,Mengin Christophe,96,Fdjeux.com,31:57 31:57,+31:57,4,2003
25,97,+31:59,,Silloniz Josu,97,Euskaltel - Euskadi,31:59 31:59,+31:59,4,2003
24,98,+32:32,,Tankink Bram,98,Quickstep - Davitamon,32:32 32:32,+32:32,4,2003
26,99,+33:37,,Kaggestad Mads,99,Cr\xe9dit Agricole,33:37 33:37,+33:37,4,2003
27,100,+33:50,,Auger Guillaume,100,,33:50 33:50,+33:50,4,2003
26,101,+33:50,,Silloniz Aitor,101,Euskaltel - Euskadi,",, 33:50",+33:50,4,2003
27,102,+34:26,,Diaz Ruben,102,,34:26 34:26,+34:26,4,2003
25,103,+36:04,,Lamouller Lo\xefc,103,,36:04 36:04,+36:04,4,2003
25,104,+44:25,,Engels Addy,104,Rabobank ProTeam,44:25 44:25,+44:25,4,2003
34,105,+52:50,,Seigneur Eddy,105,Jean Delatour,52:50 52:50,+52:50,4,2003
26,106,+53:08,,Bayarri Gonzalo,106,,53:08 53:08,+53:08,4,2003
32,107,+54:39,,Brognara Andrea,107,Alessio,54:39 54:39,+54:39,4,2003
24,108,+54:57,,Charteau Anthony,108,Brioches La Boulang\xe8re,54:57 54:57,+54:57,4,2003
31,1,+0:00,,Armstrong Lance,1,US Postal Service,21:08:26 21:08:26,+0:00,5,2003
25,2,+1:15,,Mayo Iban,2,Euskaltel - Euskadi,1:15 1:15,+1:15,5,2003
26,3,+2:12,,Millar David,3,Cofidis,2:12 2:12,+2:12,5,2003
27,4,+3:18,,Mancebo Francisco,4,Ibanesto.com,3:18 3:18,+3:18,5,2003
30,5,+4:19,,Chaurreau I\xf1igo,5,AG2R Pr\xe9voyance,4:19 4:19,+4:19,5,2003
32,6,+4:54,,Moreau Christophe,6,Cr\xe9dit Agricole,4:54 4:54,+4:54,5,2003
29,7,+5:03,,Leipheimer Levi,7,Rabobank ProTeam,5:03 5:03,+5:03,5,2003
31,8,+5:28,,Lopez De Munain Alberto,8,Euskaltel - Euskadi,5:28 5:28,+5:28,5,2003
23,9,+5:38,,Kashechkin Andrey,9,Quickstep - Davitamon,5:38 5:38,+5:38,5,2003
27,10,+5:40,,Niermann Grischa,10,Rabobank ProTeam,5:40 5:40,+5:40,5,2003
25,11,+5:48,,Wielinga Remmert,11,Rabobank ProTeam,5:48 5:48,+5:48,5,2003
28,12,+5:56,,Dessel Cyril,12,Phonak Hearing Systems,5:56 5:56,+5:56,5,2003
34,13,+6:12,,Dufaux Laurent,13,Alessio,6:12 6:12,+6:12,5,2003
23,14,+6:16,,Astarloza Mikel,14,AG2R Pr\xe9voyance,6:16 6:16,+6:16,5,2003
24,15,+6:32,,Mercado Juan Miguel,15,Ibanesto.com,6:32 6:32,+6:32,5,2003
28,16,+7:11,,Ca\xf1ada David,16,Quickstep - Davitamon,7:11 7:11,+7:11,5,2003
25,17,+7:14,,Vogondy Nicolas,17,Fdjeux.com,7:14 7:14,+7:14,5,2003
32,18,+7:39,,Beltran Manuel,18,Team Bianchi,7:39 7:39,+7:39,5,2003
35,19,+7:57,,Lelli Massimiliano,19,Cofidis,7:57 7:57,+7:57,5,2003
28,20,+8:37,,Botcharov Alexandre,20,AG2R Pr\xe9voyance,8:37 8:37,+8:37,5,2003
25,21,+10:04,,Martinez Egoi,21,Euskaltel - Euskadi,10:04 10:04,+10:04,5,2003
31,22,+10:17,,van de Wouwer Kurt,22,Quickstep - Davitamon,10:17 10:17,+10:17,5,2003
33,23,+10:25,,Virenque Richard,23,Quickstep - Davitamon,10:25 10:25,+10:25,5,2003
24,24,+10:27,,Portal Nicolas,24,AG2R Pr\xe9voyance,10:27 10:27,+10:27,5,2003
29,25,+10:44,,Salmon Benoit,25,Phonak Hearing Systems,10:44 10:44,+10:44,5,2003
32,26,+11:22,,Rous Didier,26,Brioches La Boulang\xe8re,11:22 11:22,+11:22,5,2003
35,27,+11:28,,Brochard Laurent,27,AG2R Pr\xe9voyance,11:28 11:28,+11:28,5,2003
30,28,+11:37,,Wadecki Piotr,28,Quickstep - Davitamon,11:37 11:37,+11:37,5,2003
32,29,+11:59,,Vasseur C\xe9dric,29,Cofidis,11:59 11:59,+11:59,5,2003
24,30,+12:06,,Fedrigo Pierrick,30,Cr\xe9dit Agricole,12:06 12:06,+12:06,5,2003
24,31,+13:08,,Krivtsov Yuriy,31,Jean Delatour,13:08 13:08,+13:08,5,2003
25,32,+13:12,,Talabardon S\xe9bastien,32,,13:12 13:12,+13:12,5,2003
29,33,+13:17,,Halgand Patrice,33,Jean Delatour,13:17 13:17,+13:17,5,2003
30,34,+13:46,,Luttenberger Peter,34,CSC ProTeam,13:46 13:46,+13:46,5,2003
20,35,+13:51,,Gilbert Philippe,35,Fdjeux.com,13:51 13:51,+13:51,5,2003
26,36,+14:11,,Fofonov Dimitri,36,Cofidis,14:11 14:11,+14:11,5,2003
25,37,+14:13,,Menchov Denis,37,Ibanesto.com,14:13 14:13,+14:13,5,2003
34,38,+14:26,,Garc\xeda Felix Manuel,38,,14:26 14:26,+14:26,5,2003
22,39,+14:27,,Karpets Vladimir,39,Ibanesto.com,14:27 14:27,+14:27,5,2003
31,40,+14:38,,Boogerd Michael,40,Rabobank ProTeam,14:38 14:38,+14:38,5,2003
26,41,+15:04,,Calvente Corbas Manuel,41,CSC ProTeam,15:04 15:04,+15:04,5,2003
28,42,+15:51,,Moncouti\xe9 David,42,Cofidis,15:51 15:51,+15:51,5,2003
23,43,+15:59,,Chavanel Sylvain,43,Brioches La Boulang\xe8re,15:59 15:59,+15:59,5,2003
24,44,+17:00,,Flickinger Andy,44,AG2R Pr\xe9voyance,17:00 17:00,+17:00,5,2003
23,45,+17:41,,Hary Maryan,45,Brioches La Boulang\xe8re,17:41 17:41,+17:41,5,2003
26,46,+17:48,,Clain M\xe9d\xe9ric,46,Cofidis,17:48 17:48,+17:48,5,2003
30,47,+18:07,,Beneteau Walter,47,Brioches La Boulang\xe8re,18:07 18:07,+18:07,5,2003
31,48,+18:14,,Bessy Fr\xe9d\xe9ric,48,Cofidis,18:14 18:14,+18:14,5,2003
31,49,+19:03,,Beuchat Roger,49,Phonak Hearing Systems,19:03 19:03,+19:03,5,2003
28,50,+19:12,,Sastre Carlos,50,CSC ProTeam,19:12 19:12,+19:12,5,2003
28,51,+19:22,,Turpin Ludovic,51,AG2R Pr\xe9voyance,19:22 19:22,+19:22,5,2003
27,52,+20:50,,Lastras Pablo,52,Ibanesto.com,20:50 20:50,+20:50,5,2003
32,53,+21:47,,Zberg Beat,53,Rabobank ProTeam,21:47 21:47,+21:47,5,2003
22,54,+22:49,,Le M\xe9vel Christophe,54,Cr\xe9dit Agricole,22:49 22:49,+22:49,5,2003
24,55,+23:28,,Zubeldia Joseba,55,Euskaltel - Euskadi,23:28 23:28,+23:28,5,2003
26,56,+24:53,,Lefevre Laurent,56,Jean Delatour,24:53 24:53,+24:53,5,2003
23,57,+25:39,,Pineau J\xe9rome,57,Brioches La Boulang\xe8re,25:39 25:39,+25:39,5,2003
30,58,+25:50,,Rubiera Jos\xe9 Luis,58,US Postal Service,25:50 25:50,+25:50,5,2003
31,59,+28:17,,Peron Andrea,59,CSC ProTeam,28:17 28:17,+28:17,5,2003
30,60,+29:05,,Blaudzun Michael,60,CSC ProTeam,29:05 29:05,+29:05,5,2003
27,61,+29:47,,Fragniere C\xe9dric,61,Cr\xe9dit Agricole,29:47 29:47,+29:47,5,2003
33,62,+30:18,,Bouvard Gilles,62,Jean Delatour,30:18 30:18,+30:18,5,2003
31,63,+31:19,,Sivakov Alexei,63,,31:19 31:19,+31:19,5,2003
21,64,+31:39,,Talabardon Yannick,64,,31:39 31:39,+31:39,5,2003
26,65,+31:51,,Ferrara Raffaele,65,Alessio,31:51 31:51,+31:51,5,2003
26,66,+32:45,,Finot Fr\xe9d\xe9ric,66,Jean Delatour,32:45 32:45,+32:45,5,2003
28,67,+32:54,,Pe\xf1a Victor Hugo,67,US Postal Service,32:54 32:54,+32:54,5,2003
26,68,+32:56,,Poilvet Benoit,68,Cr\xe9dit Agricole,32:56 32:56,+32:56,5,2003
23,69,+33:09,,Edaleine Christophe,69,Jean Delatour,33:09 33:09,+33:09,5,2003
28,70,+33:44,,Morin Anthony,70,Cr\xe9dit Agricole,33:44 33:44,+33:44,5,2003
27,71,+34:16,,Martinez Miguel,71,Phonak Hearing Systems,34:16 34:16,+34:16,5,2003
30,72,+34:36,,Jalabert Nicolas,72,CSC ProTeam,34:36 34:36,+34:36,5,2003
26,73,+35:04,,Flores Iker,73,Euskaltel - Euskadi,35:04 35:04,+35:04,5,2003
23,74,+35:17,,Geslin Anthony,74,Brioches La Boulang\xe8re,35:17 35:17,+35:17,5,2003
22,75,+35:32,,Dumoulin Samuel,75,Jean Delatour,35:32 35:32,+35:32,5,2003
29,76,+36:10,,Renier Franck,76,Brioches La Boulang\xe8re,36:10 36:10,+36:10,5,2003
32,77,+36:52,,Hamilton Tyler,77,CSC ProTeam,36:52 36:52,+36:52,5,2003
30,78,+36:59,,Oriol Christophe,78,AG2R Pr\xe9voyance,36:59 36:59,+36:59,5,2003
31,79,+37:01,,Stoyanov Plamen,79,,37:01 37:01,+37:01,5,2003
37,80,+37:05,,Ekimov Viatcheslav,80,US Postal Service,37:05 37:05,+37:05,5,2003
34,81,+37:26,,Mengin Christophe,81,Fdjeux.com,37:26 37:26,+37:26,5,2003
27,82,+37:35,,Landis Floyd,82,US Postal Service,37:35 37:35,+37:35,5,2003
32,83,+37:58,,Padrnos Pavel,83,US Postal Service,37:58 37:58,+37:58,5,2003
31,84,+38:23,,Boven Jan,84,Rabobank ProTeam,38:23 38:23,+38:23,5,2003
24,85,+38:27,,Tankink Bram,85,Quickstep - Davitamon,38:27 38:27,+38:27,5,2003
24,86,+38:41,,Cama\xf1o Iker,86,Phonak Hearing Systems,38:41 38:41,+38:41,5,2003
27,87,+39:19,,Auger Guillaume,87,,39:19 39:19,+39:19,5,2003
30,88,+39:22,,Garcia Jose Vicente,88,Ibanesto.com,39:22 39:22,+39:22,5,2003
29,89,+39:43,,Mikhailov Guennady,89,US Postal Service,39:43 39:43,+39:43,5,2003
27,90,+39:48,,McGee Bradley,90,Fdjeux.com,39:48 39:48,+39:48,5,2003
28,91,+39:57,,S\xf8rensen Nicki,91,CSC ProTeam,39:57 39:57,+39:57,5,2003
22,92,+40:19,,Boonen Tom,92,Quickstep - Davitamon,40:19 40:19,+40:19,5,2003
25,93,+40:54,,Usov Alexandre,93,Phonak Hearing Systems,40:54 40:54,+40:54,5,2003
24,94,+41:03,,Frattini Davide,94,Alessio,41:03 41:03,+41:03,5,2003
25,95,+42:37,,Silloniz Josu,95,Euskaltel - Euskadi,42:37 42:37,+42:37,5,2003
26,96,+44:15,,Kaggestad Mads,96,Cr\xe9dit Agricole,44:15 44:15,+44:15,5,2003
21,97,+44:51,,Vaugrenard Benoit,97,Fdjeux.com,44:51 44:51,+44:51,5,2003
27,98,+45:04,,Diaz Ruben,98,,45:04 45:04,+45:04,5,2003
25,99,+47:23,,Hushovd Thor,99,Cr\xe9dit Agricole,47:23 47:23,+47:23,5,2003
25,100,+50:48,,Lamouller Lo\xefc,100,,50:48 50:48,+50:48,5,2003
32,101,+50:51,,Pascual Javier,101,Kelme - Costa Blanca,50:51 50:51,+50:51,5,2003
26,102,+52:53,,Silloniz Aitor,102,Euskaltel - Euskadi,52:53 52:53,+52:53,5,2003
25,103,+55:03,,Engels Addy,103,Rabobank ProTeam,55:03 55:03,+55:03,5,2003
