Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
30,155,9,+16:11,45.0,,Serpa Jose Rodolfo,9,Serramenti PVC Diquigiovanni-Androni Giocattoli,16:11 16:11,+16:11,-,21,2009
22,138,10,+16:15,40.0,,Seeldraeyers Kevin,10,Quickstep - Innergetic,16:15 16:15,+16:15,-,21,2009
29,27,11,+16:15,36.0,,Popovych Yaroslav,11,Astana,",, 16:15",+16:15,-,21,2009
26,179,12,+19:10,32.0,,Siutsou Kanstantsin,12,Team Columbia - HTC,19:10 19:10,+19:10,-,21,2009
23,8,13,+19:10,28.0,,Masciarelli Francesco,13,Acqua & Sapone,",, 19:10",+19:10,-,21,2009
25,22,14,+28:07,24.0,,Brajkovi\u010d Janez,14,Astana,28:07 28:07,+28:07,-,21,2009
27,101,15,+28:39,20.0,,Cunego Damiano,15,Lampre - NGC,28:39 28:39,+28:39,-,21,2009
29,207,16,+31:53,16.0,,Bak Lars Ytting,16,Saxo Bank,31:53 31:53,+31:53,-,21,2009
24,162,17,+33:18,14.0,,de Greef Francis,17,Silence - Lotto,33:18 33:18,+33:18,-,21,2009
25,95,18,+39:19,12.0,,Grivko Andrei,18,ISD Cycling Team,39:19 39:19,+39:19,-,21,2009
26,219,19,+45:59,10.0,,Vorganov Eduard,19,Xacobeo-Galicia,45:59 45:59,+45:59,-,21,2009
37,151,20,+46:03,8.0,,Simoni Gilberto,20,Serramenti PVC Diquigiovanni-Androni Giocattoli,46:03 46:03,+46:03,-,21,2009
25,174,21,+48:00,6.0,,L\xf6fkvist Thomas,21,Team Columbia - HTC,48:00 48:00,+48:00,-,21,2009
24,159,22,+50:52,4.0,,Rodriguez Jackson,22,Serramenti PVC Diquigiovanni-Androni Giocattoli,50:52 50:52,+50:52,-,21,2009
28,122,23,+53:46,3.0,,Bosisio Gabriele,23,LPR Brakes - Farnese Vini,53:46 53:46,+53:46,-,21,2009
28,143,24,+55:07,2.0,,ten Dam Laurens,24,Rabobank ProTeam,55:07 55:07,+55:07,-,21,2009
26,196,25,+57:13,1.0,,Rohregger Thomas,25,Milram,57:13 57:13,+57:13,-,21,2009
28,158,26,+1:01:48,20.0,,Ochoa Carlos Jos\xe9,26,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:01:48 1:01:48,+61:48,-,21,2009
25,26,27,+1:02:21,20.0,,Navarro Daniel,27,Astana,1:02:21 1:02:21,+62:21,-,21,2009
29,153,28,+1:05:06,20.0,,Scarponi Michele,28,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:05:06 1:05:06,+65:06,-,21,2009
25,69,29,+1:07:24,20.0,,Pauwels Serge,29,Cervelo Test Team,1:07:24 1:07:24,+67:24,-,21,2009
31,187,30,+1:10:01,20.0,,Petrov Evgeni,30,Team Katusha,1:10:01 1:10:01,+70:01,-,21,2009
22,29,31,+1:14:56,20.0,,Zeits Andrey,31,Astana,1:14:56 1:14:56,+74:56,-,21,2009
24,37,32,+1:15:21,20.0,,Froome Christopher,32,Barloworld - Bianchi,1:15:21 1:15:21,+75:21,-,21,2009
27,12,33,+1:19:57,20.0,,Efimkin Alexander,33,AG2R La Mondiale,1:19:57 1:19:57,+79:57,-,21,2009
31,109,34,+1:24:43,20.0,,Tiralongo Paolo,34,Lampre - NGC,1:24:43 1:24:43,+84:43,-,21,2009
30,71,35,+1:25:02,20.0,,Cama\xf1o Iker,35,Fuji-Servetto,1:25:02 1:25:02,+85:02,-,21,2009
33,175,36,+1:27:17,20.0,,Pinotti Marco,36,Team Columbia - HTC,1:27:17 1:27:17,+87:17,-,21,2009
30,142,37,+1:28:38,20.0,,Ardila Mauricio Alberto,37,Rabobank ProTeam,1:28:38 1:28:38,+88:38,-,21,2009
35,186,38,+1:29:54,20.0,,Mazzanti Luca,38,Team Katusha,1:29:54 1:29:54,+89:54,-,21,2009
29,63,39,+1:31:41,20.0,,Gerrans Simon,39,Cervelo Test Team,1:31:41 1:31:41,+91:41,-,21,2009
31,118,40,+1:31:44,20.0,,Szmyd Sylwester,40,Liquigas,1:31:44 1:31:44,+91:44,-,21,2009
33,54,41,+1:32:23,20.0,,Lastras Pablo,41,Caisse d'Epargne,1:32:23 1:32:23,+92:23,-,21,2009
31,152,46*,+1:34:52,,,Bertagnolli Leonardo,46*,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:34:52 1:34:52,+94:52,-,21,2009
34,93,42,+1:36:14,20.0,,Cioni Dario,42,ISD Cycling Team,1:36:14 1:36:14,+96:14,-,21,2009
37,202,43,+1:37:25,20.0,,Voigt Jens,43,Saxo Bank,1:37:25 1:37:25,+97:25,-,21,2009
36,28,44,+1:38:56,20.0,,Rubiera Jos\xe9 Luis,44,Astana,1:38:56 1:38:56,+98:56,-,21,2009
29,78,45,+1:41:08,20.0,,Kessiakoff Fredrik,45,Fuji-Servetto,1:41:08 1:41:08,+101:08,-,21,2009
28,107,46,+1:41:43,20.0,,Marzano Marco,46,Lampre - NGC,1:41:43 1:41:43,+101:43,-,21,2009
22,218,47,+1:42:25,20.0,,Garc\xeda Marcos,47,Xacobeo-Galicia,1:42:25 1:42:25,+102:25,-,21,2009
35,114,48,+1:42:51,20.0,,Miholjevic Vladimir,48,Liquigas,1:42:51 1:42:51,+102:51,-,21,2009
32,64,49,+1:50:29,20.0,,Gustov Volodymyr,49,Cervelo Test Team,1:50:29 1:50:29,+110:29,-,21,2009
31,125,50,+1:53:02,20.0,,Gol\u010der Jure,50,LPR Brakes - Farnese Vini,1:53:02 1:53:02,+113:02,-,21,2009
25,62,51,+1:56:27,20.0,,Deignan Philip,51,Cervelo Test Team,1:56:27 1:56:27,+116:27,-,21,2009
23,52,52,+1:58:10,20.0,,Jeannesson Arnold,52,Caisse d'Epargne,1:58:10 1:58:10,+118:10,-,21,2009
29,33,53,+1:58:30,20.0,,Bellotti Francesco,53,Barloworld - Bianchi,1:58:30 1:58:30,+118:30,-,21,2009
24,132,54,+2:00:24,20.0,,Cataldo Dario,54,Quickstep - Innergetic,2:00:24 2:00:24,+120:24,-,21,2009
27,105,55,+2:07:34,20.0,,Gasparotto Enrico,55,Lampre - NGC,2:07:34 2:07:34,+127:34,-,21,2009
24,112,56,+2:08:06,20.0,,Agnoli Valerio,56,Liquigas,2:08:06 2:08:06,+128:06,-,21,2009
32,113,57,+2:09:44,20.0,,Carlstr\xf6m Kjell,57,Liquigas,2:09:44 2:09:44,+129:44,-,21,2009
35,204,58,+2:11:57,20.0,,McCartney Jason,58,Saxo Bank,2:11:57 2:11:57,+131:57,-,21,2009
24,18,59,+2:12:00,20.0,,Sonnery Blaise,59,AG2R La Mondiale,2:12:00 2:12:00,+132:00,-,21,2009
26,183,60,+2:12:44,20.0,,Eskov Nikita,60,Team Katusha,2:12:44 2:12:44,+132:44,-,21,2009
36,35,61,+2:12:58,20.0,,Rafael Cardenas F\xe9lix,61,Barloworld - Bianchi,2:12:58 2:12:58,+132:58,-,21,2009
23,96,62,+2:13:08,20.0,,Grabovskyy Dmytro,62,ISD Cycling Team,2:13:08 2:13:08,+133:08,-,21,2009
30,156,63,+2:17:19,20.0,,Bertogliati Rubens,63,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:17:19 2:17:19,+137:19,-,21,2009
24,106,64,+2:17:52,20.0,,Gavazzi Francesco,64,Lampre - NGC,2:17:52 2:17:52,+137:52,-,21,2009
32,161,65,+2:18:27,20.0,,Brandt Christophe,65,Silence - Lotto,2:18:27 2:18:27,+138:27,-,21,2009
29,88,66,+2:20:09,20.0,,Wiggins Bradley,66,Team Garmin - Slipstream,2:20:09 2:20:09,+140:09,-,21,2009
24,57,67,+2:22:50,20.0,,Perget Mathieu,67,Caisse d'Epargne,2:22:50 2:22:50,+142:50,-,21,2009
27,53,68,+2:23:00,20.0,,Kiryienka Vasil,68,Caisse d'Epargne,2:23:00 2:23:00,+143:00,-,21,2009
34,129,69,+2:24:34,20.0,,Spezialetti Alessandro,69,LPR Brakes - Farnese Vini,2:24:34 2:24:34,+144:34,-,21,2009
27,47,70,+2:26:17,20.0,,Sprick Matthieu,70,Bbox Bouygues Telekom,2:26:17 2:26:17,+146:17,-,21,2009
26,91,71,+2:28:29,20.0,,Visconti Giovanni,71,ISD Cycling Team,2:28:29 2:28:29,+148:29,-,21,2009
22,32,72,+2:30:38,20.0,,Augustyn John Lee,72,Barloworld - Bianchi,2:30:38 2:30:38,+150:38,-,21,2009
31,81,73,+2:33:02,20.0,,Danielson Thomas,73,Team Garmin - Slipstream,2:33:02 2:33:02,+153:02,-,21,2009
25,147,74,+2:34:17,20.0,,Kozonchuk Dmitry,74,Rabobank ProTeam,2:34:17 2:34:17,+154:17,-,21,2009
28,74,75,+2:37:45,20.0,,Gomez Gomez Angel,75,Fuji-Servetto,2:37:45 2:37:45,+157:45,-,21,2009
31,16,76,+2:38:06,20.0,,Dion Renaud,76,AG2R La Mondiale,2:38:06 2:38:06,+158:06,-,21,2009
22,172,77,+2:39:36,20.0,,Boasson Hagen Edvald,77,Team Columbia - HTC,2:39:36 2:39:36,+159:36,-,21,2009
24,176,78,+2:40:36,20.0,,Possoni Morris,78,Team Columbia - HTC,2:40:36 2:40:36,+160:36,-,21,2009
27,157,79,+2:41:08,20.0,,de Bonis Francesco,79,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:41:08 2:41:08,+161:08,-,21,2009
28,206,80,+2:45:29,20.0,,van Goolen Jurgen,80,Saxo Bank,2:45:29 2:45:29,+165:29,-,21,2009
26,7,81,+2:46:43,20.0,,Masciarelli Andrea,81,Acqua & Sapone,2:46:43 2:46:43,+166:43,-,21,2009
21,19,82,+2:46:48,20.0,,Bonnafond Guillaume,82,AG2R La Mondiale,2:46:48 2:46:48,+166:48,-,21,2009
26,25,83,+2:48:54,20.0,,Morabito Steve,83,Astana,2:48:54 2:48:54,+168:54,-,21,2009
29,49,84,+2:48:56,20.0,,Voeckler Thomas,84,Bbox Bouygues Telekom,2:48:56 2:48:56,+168:56,-,21,2009
23,67,85,+2:48:57,20.0,,Konovalovas Ignatas,85,Cervelo Test Team,2:48:57 2:48:57,+168:57,-,21,2009
25,5,86,+2:50:33,20.0,,Failli Francesco,86,Acqua & Sapone,2:50:33 2:50:33,+170:33,-,21,2009
37,154,87,+2:50:51,20.0,,Bertolini Alessandro,87,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:50:51 2:50:51,+170:51,-,21,2009
28,108,88,+2:51:59,20.0,,Mori Manuele,88,Lampre - NGC,2:51:59 2:51:59,+171:59,-,21,2009
28,128,89,+2:53:20,20.0,,Pietropolli Daniele,89,LPR Brakes - Farnese Vini,2:53:20 2:53:20,+173:20,-,21,2009
25,133,90,+2:53:58,20.0,,Devenyns Dries,90,Quickstep - Innergetic,2:53:58 2:53:58,+173:58,-,21,2009
36,117,91,+2:55:04,20.0,,Stangelj Gorazd,91,Liquigas,2:55:04 2:55:04,+175:04,-,21,2009
26,164,92,+2:56:45,20.0,,Gilbert Philippe,92,Silence - Lotto,2:56:45 2:56:45,+176:45,-,21,2009
31,137,93,+2:58:46,20.0,,Hulsmans Kevin,93,Quickstep - Innergetic,2:58:46 2:58:46,+178:46,-,21,2009
33,6,94,+3:02:29,20.0,,Marzoli Ruggero,94,Acqua & Sapone,3:02:29 3:02:29,+182:29,-,21,2009
31,149,95,+3:03:22,20.0,,Tjallingii Maarten,95,Rabobank ProTeam,3:03:22 3:03:22,+183:22,-,21,2009
30,36,96,+3:04:23,20.0,,Cheula Giampaolo,96,Barloworld - Bianchi,3:04:23 3:04:23,+184:23,-,21,2009
28,97,97,+3:06:15,20.0,,Huzarski Bartosz,97,ISD Cycling Team,3:06:15 3:06:15,+186:15,-,21,2009
23,76,98,+3:06:57,20.0,,Gonzalez Baeza Hector,98,Fuji-Servetto,3:06:57 3:06:57,+186:57,-,21,2009
29,59,99,+3:08:14,20.0,,Charteau Anthony,99,Caisse d'Epargne,3:08:14 3:08:14,+188:14,-,21,2009
31,169,100,+3:08:25,20.0,,Wegelius Charles,100,Silence - Lotto,3:08:25 3:08:25,+188:25,-,21,2009
29,116,101,+3:08:53,20.0,,Quinziato Manuel,101,Liquigas,3:08:53 3:08:53,+188:53,-,21,2009
28,119,102,+3:09:26,20.0,,Vanotti Alessandro,102,Liquigas,3:09:26 3:09:26,+189:26,-,21,2009
27,135,103,+3:10:28,20.0,,Facci Mauro,103,Quickstep - Innergetic,3:10:28 3:10:28,+190:28,-,21,2009
30,4,104,+3:13:03,20.0,,Donati Alessandro,104,Acqua & Sapone,3:13:03 3:13:03,+193:03,-,21,2009
27,193,105,+3:13:33,20.0,,Fothen Markus,105,Milram,3:13:33 3:13:33,+193:33,-,21,2009
26,66,106,+3:15:04,20.0,,King Edward,106,Cervelo Test Team,3:15:04 3:15:04,+195:04,-,21,2009
31,134,107,+3:15:53,20.0,,Engels Addy,107,Quickstep - Innergetic,3:15:53 3:15:53,+195:53,-,21,2009
28,39,108,+3:16:06,20.0,,Longo Borghini Paolo,108,Barloworld - Bianchi,3:16:06 3:16:06,+196:06,-,21,2009
28,68,109,+3:22:15,20.0,,Lloyd Daniel,109,Cervelo Test Team,3:22:15 3:22:15,+202:15,-,21,2009
24,215,110,+3:22:51,20.0,,Rabunal Rios Gonzalo,110,Xacobeo-Galicia,3:22:51 3:22:51,+202:51,-,21,2009
30,14,111,+3:23:44,20.0,,Krivtsov Yuriy,111,AG2R La Mondiale,3:23:44 3:23:44,+203:44,-,21,2009
26,188,112,+3:24:32,20.0,,Serov Alexander,112,Team Katusha,3:24:32 3:24:32,+204:32,-,21,2009
25,123,113,+3:24:59,20.0,,Chiarini Riccardo,113,LPR Brakes - Farnese Vini,3:24:59 3:24:59,+204:59,-,21,2009
28,131,114,+3:26:15,20.0,,Davis Allan,114,Quickstep - Innergetic,3:26:15 3:26:15,+206:15,-,21,2009
28,104,115,+3:27:01,20.0,,Da Dalto Mauro,115,Lampre - NGC,3:27:01 3:27:01,+207:01,-,21,2009
35,127,116,+3:27:52,20.0,,Petacchi Alessandro,116,LPR Brakes - Farnese Vini,3:27:52 3:27:52,+207:52,-,21,2009
27,34,117,+3:28:31,20.0,,Caccia Diego,117,Barloworld - Bianchi,3:28:31 3:28:31,+208:31,-,21,2009
25,102,118,+3:30:07,20.0,,Bono Matteo,118,Lampre - NGC,3:30:07 3:30:07,+210:07,-,21,2009
23,216,119,+3:30:08,20.0,,Fernandez Delio,119,Xacobeo-Galicia,3:30:08 3:30:08,+210:08,-,21,2009
27,182,120,+3:31:08,20.0,,Brutt Pavel,120,Team Katusha,3:31:08 3:31:08,+211:08,-,21,2009
26,48,121,+3:32:21,20.0,,Tschopp Johann,121,Bbox Bouygues Telekom,3:32:21 3:32:21,+212:21,-,21,2009
33,171,122,+3:34:48,20.0,,Barry Michael,122,Team Columbia - HTC,3:34:48 3:34:48,+214:48,-,21,2009
30,166,123,+3:35:42,20.0,,Ljungblad Jonas,123,Silence - Lotto,3:35:42 3:35:42,+215:42,-,21,2009
24,45,124,+3:36:01,20.0,,Le Floch Guillaume,124,Bbox Bouygues Telekom,3:36:01 3:36:01,+216:01,-,21,2009
22,165,125,+3:39:47,20.0,,Jacobs Pieter,125,Silence - Lotto,3:39:47 3:39:47,+219:47,-,21,2009
22,208,126,+3:42:59,20.0,,Goss Matthew,126,Saxo Bank,3:42:59 3:42:59,+222:59,-,21,2009
21,189,127,+3:45:35,20.0,,Swift Ben,127,Team Katusha,3:45:35 3:45:35,+225:35,-,21,2009
26,194,128,+3:48:36,20.0,,Fothen Thomas,128,Milram,3:48:36 3:48:36,+228:36,-,21,2009
24,148,129,+3:51:16,20.0,,Stamsnijder Tom,129,Rabobank ProTeam,3:51:16 3:51:16,+231:16,-,21,2009
35,13,130,+3:51:20,20.0,,Hinault S\xe9bastien,130,AG2R La Mondiale,3:51:20 3:51:20,+231:20,-,21,2009
34,82,131,+3:51:41,20.0,,Dean Julian,131,Team Garmin - Slipstream,3:51:41 3:51:41,+231:41,-,21,2009
28,185,132,+3:52:28,20.0,,Klimov Sergey,132,Team Katusha,3:52:28 3:52:28,+232:28,-,21,2009
28,124,133,+3:53:37,20.0,,Ermeti Giairo,133,LPR Brakes - Farnese Vini,3:53:37 3:53:37,+233:37,-,21,2009
26,136,134,+3:57:16,20.0,,Reda Francesco,134,Quickstep - Innergetic,3:57:16 3:57:16,+237:16,-,21,2009
28,199,135,+3:57:27,20.0,,Schr\xf6der Bjorn,135,Milram,3:57:27 3:57:27,+237:27,-,21,2009
21,191,136,+3:57:43,20.0,,Barla Luca,136,Milram,3:57:43 3:57:43,+237:43,-,21,2009
25,211,137,+4:01:28,20.0,,Martinez Serafin,137,Xacobeo-Galicia,4:01:28 4:01:28,+241:28,-,21,2009
25,126,138,+4:01:48,20.0,,Montaguti Matteo,138,LPR Brakes - Farnese Vini,4:01:48 4:01:48,+241:48,-,21,2009
30,86,139,+4:01:57,20.0,,Pate Danny,139,Team Garmin - Slipstream,4:01:57 4:01:57,+241:57,-,21,2009
29,212,140,+4:02:45,20.0,,Veloso Gustavo Cesar,140,Xacobeo-Galicia,4:02:45 4:02:45,+242:45,-,21,2009
24,17,141,+4:03:12,20.0,,Senac Jean-Charles,141,AG2R La Mondiale,4:03:12 4:03:12,+243:12,-,21,2009
26,209,142,+4:04:24,20.0,,Klostergaard Kasper,142,Saxo Bank,4:04:24 4:04:24,+244:24,-,21,2009
28,205,143,+4:05:22,20.0,,Haedo Juan Jose,143,Saxo Bank,4:05:22 4:05:22,+245:22,-,21,2009
24,92,144,+4:06:10,20.0,,Gatto Oscar,144,ISD Cycling Team,4:06:10 4:06:10,+246:10,-,21,2009
35,65,145,+4:08:52,20.0,,Hunt Jeremy,145,Cervelo Test Team,4:08:52 4:08:52,+248:52,-,21,2009
26,41,146,+4:10:41,20.0,,Belgy Julien,146,Bbox Bouygues Telekom,4:10:41 4:10:41,+250:41,-,21,2009
30,89,147,+4:10:55,20.0,,Zabriskie David,147,Team Garmin - Slipstream,4:10:55 4:10:55,+250:55,-,21,2009
34,145,148,+4:12:39,20.0,,de Groot Bram,148,Rabobank ProTeam,4:12:39 4:12:39,+252:39,-,21,2009
32,38,149,+4:12:47,20.0,,Hunter Robert,149,Barloworld - Bianchi,4:12:47 4:12:47,+252:47,-,21,2009
24,203,150,+4:14:23,20.0,,Lund Anders,150,Saxo Bank,4:14:23 4:14:23,+254:23,-,21,2009
24,73,151,+4:15:18,20.0,,Vigano Davide,151,Fuji-Servetto,4:15:18 4:15:18,+255:18,-,21,2009
34,98,152,+4:15:31,20.0,,Scarselli Leonardo,152,ISD Cycling Team,4:15:31 4:15:31,+255:31,-,21,2009
33,9,153,+4:17:54,20.0,,Palumbo Giuseppe,153,Acqua & Sapone,4:17:54 4:17:54,+257:54,-,21,2009
26,167,154,+4:17:54,20.0,,Kaisen Olivier,154,Silence - Lotto,",, 4:17:54",+257:54,-,21,2009
22,94,155,+4:18:47,20.0,,Stannard Ian,155,ISD Cycling Team,4:18:47 4:18:47,+258:47,-,21,2009
35,195,156,+4:19:16,20.0,,M\xfcller Martin,156,Milram,4:19:16 4:19:16,+259:16,-,21,2009
31,192,157,+4:20:01,20.0,,F\xf6rster Robert,157,Milram,4:20:01 4:20:01,+260:01,-,21,2009
26,44,158,+4:23:50,20.0,,Haddou Sa\xefd,158,Bbox Bouygues Telekom,4:23:50 4:23:50,+263:50,-,21,2009
23,214,159,+4:27:04,20.0,,Isaychev Vladimir,159,Xacobeo-Galicia,4:27:04 4:27:04,+267:04,-,21,2009
24,77,160,+4:29:27,20.0,,Fernandez Alberto,160,Fuji-Servetto,4:29:27 4:29:27,+269:27,-,21,2009
24,144,161,+4:30:09,20.0,,van Emden Jos,161,Rabobank ProTeam,4:30:09 4:30:09,+270:09,-,21,2009
24,184,162,+4:32:23,20.0,,Ignatyev Mikhail,162,Team Katusha,4:32:23 4:32:23,+272:23,-,21,2009
27,163,163,+4:33:42,20.0,,Dockx Bart,163,Silence - Lotto,4:33:42 4:33:42,+273:42,-,21,2009
24,46,164,+4:59:11,20.0,,Sokolov Evgeny,164,Bbox Bouygues Telekom,4:59:11 4:59:11,+299:11,-,21,2009
