Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
30,84,41,+1:27:21,20.0,,Caruso Giampaolo,41,Team Katusha,1:27:21 1:27:21,+87:21,,-,20,2011
24,144,42,+1:27:28,20.0,,Ki\u0161erlovski Robert,42,Pro Team Astana,1:27:28 1:27:28,+87:28,,-,20,2011
27,187,43,+1:27:57,20.0,,Navarro Daniel,43,Saxo Bank - Sungard,1:27:57 1:27:57,+87:57,,-,20,2011
30,179,44,+1:29:40,20.0,,Weening Pieter,44,Rabobank Cycling Team,1:29:40 1:29:40,+89:40,,-,20,2011
26,128,45,+1:31:25,20.0,,Samoilau Branislau,45,Movistar Team,1:31:25 1:31:25,+91:25,,-,20,2011
27,216,46,+1:40:52,20.0,,Deignan Philip,46,RadioShack,1:40:52 1:40:52,+100:52,,-,20,2011
27,126,47,+1:46:01,20.0,,Pardilla Sergio,47,Movistar Team,1:46:01 1:46:01,+106:01,,-,20,2011
28,150,48,+1:46:39,20.0,,Visconti Giovanni,48,Farnese Vini-Neri-Sottoli,1:46:39 1:46:39,+106:39,,-,20,2011
24,168,49,+1:47:40,20.0,,Seeldraeyers Kevin,49,Quickstep Cycling Team,1:47:40 1:47:40,+107:40,,-,20,2011
31,127,50,+1:51:06,20.0,,Pasamontes Luis,50,Movistar Team,1:51:06 1:51:06,+111:06,,-,20,2011
32,21,51,+1:51:54,20.0,,Serpa Jose Rodolfo,51,Androni Giocattoli - Serramenti PVC Diquigiovanni,1:51:54 1:51:54,+111:54,,-,20,2011
37,88,52,+1:53:50,20.0,,Horrach Joan,52,Team Katusha,1:53:50 1:53:50,+113:50,,-,20,2011
35,192,53,+1:57:47,20.0,,Barry Michael,53,Sky Procycling,1:57:47 1:57:47,+117:47,,-,20,2011
29,87,54,+2:01:23,20.0,,Losada Alberto,54,Team Katusha,2:01:23 2:01:23,+121:23,,-,20,2011
31,137,55,+2:05:00,20.0,,Lang Sebastian,55,Omega Pharma-Lotto,2:05:00 2:05:00,+125:00,,-,20,2011
26,117,56,+2:05:07,20.0,,Salerno Cristiano,56,Liquigas - Cannondale,2:05:07 2:05:07,+125:07,,-,20,2011
28,225,57,+2:06:07,20.0,,Hoogerland Johnny,57,Vacansoleil - DCM,2:06:07 2:06:07,+126:07,,-,20,2011
21,4,58,+2:07:25,20.0,,Betancur Carlos,58,Acqua & Sapone,2:07:25 2:07:25,+127:25,,-,20,2011
24,113,59,+2:09:22,20.0,,Capecchi Eros,59,Liquigas - Cannondale,2:09:22 2:09:22,+129:22,,-,20,2011
24,44,60,+2:09:41,20.0,,Pirazzi Stefano,60,Colnago - CSF Inox,2:09:41 2:09:41,+129:41,,-,20,2011
25,13,61,+2:10:48,20.0,,Ch\xe9rel Micka\xebl,61,AG2R La Mondiale,2:10:48 2:10:48,+130:48,,-,20,2011
34,54,62,+2:11:03,20.0,,Isasi Inaki,62,Euskaltel - Euskadi,2:11:03 2:11:03,+131:03,,-,20,2011
31,212,63,+2:12:42,20.0,,Popovych Yaroslav,63,RadioShack,2:12:42 2:12:42,+132:42,,-,20,2011
30,27,64,+2:13:08,20.0,,Ochoa Carlos Jos\xe9,64,Androni Giocattoli - Serramenti PVC Diquigiovanni,2:13:08 2:13:08,+133:08,,-,20,2011
36,64,65,+2:16:17,20.0,,Blanco David,65,Geox-TMC Transformers,2:16:17 2:16:17,+136:17,,-,20,2011
28,214,66,+2:18:56,20.0,,Beppu Fumiyuki,66,RadioShack,2:18:56 2:18:56,+138:56,,-,20,2011
28,57,67,+2:24:56,20.0,,Azanza Jorge,67,Euskaltel - Euskadi,2:24:56 2:24:56,+144:56,,-,20,2011
35,82,68,+2:26:17,20.0,,Di Luca Danilo,68,Team Katusha,2:26:17 2:26:17,+146:17,,-,20,2011
33,11,69,+2:26:56,20.0,,Nocentini Rinaldo,69,AG2R La Mondiale,2:26:56 2:26:56,+146:56,,-,20,2011
34,29,70,+2:26:57,20.0,,Vicioso \xc1ngel,70,Androni Giocattoli - Serramenti PVC Diquigiovanni,2:26:57 2:26:57,+146:57,,-,20,2011
34,183,71,+2:26:59,20.0,,Gustov Volodymyr,71,Saxo Bank - Sungard,2:26:59 2:26:59,+146:59,,-,20,2011
30,119,72,+2:27:06,20.0,,Vanotti Alessandro,72,Liquigas - Cannondale,2:27:06 2:27:06,+147:06,,-,20,2011
35,146,73,+2:27:53,20.0,,Jufre Josep,73,Pro Team Astana,2:27:53 2:27:53,+147:53,,-,20,2011
27,66,74,+2:28:42,20.0,,Kozonchuk Dmitry,74,Geox-TMC Transformers,2:28:42 2:28:42,+148:42,,-,20,2011
36,194,75,+2:29:12,20.0,,Cioni Dario,75,Sky Procycling,2:29:12 2:29:12,+149:12,,-,20,2011
27,19,76,+2:35:11,20.0,,Montaguti Matteo,76,AG2R La Mondiale,2:35:11 2:35:11,+155:11,,-,20,2011
23,218,77,+2:35:29,20.0,,Rovny Ivan,77,RadioShack,2:35:29 2:35:29,+155:29,,-,20,2011
26,199,78,+2:37:07,20.0,,Possoni Morris,78,Sky Procycling,2:37:07 2:37:07,+157:07,,-,20,2011
25,47,79,+2:39:05,20.0,,Stortoni Simone,79,Colnago - CSF Inox,2:39:05 2:39:05,+159:05,,-,20,2011
26,186,80,+2:40:47,20.0,,Porte Richie,80,Saxo Bank - Sungard,2:40:47 2:40:47,+160:47,,-,20,2011
33,118,81,+2:42:22,20.0,,Szmyd Sylwester,81,Liquigas - Cannondale,2:42:22 2:42:22,+162:22,,-,20,2011
26,112,82,+2:43:40,20.0,,Agnoli Valerio,82,Liquigas - Cannondale,2:43:40 2:43:40,+163:40,,-,20,2011
31,167,83,+2:43:50,20.0,,Pineau J\xe9rome,83,Quickstep Cycling Team,2:43:50 2:43:50,+163:50,,-,20,2011
24,33,84,+2:44:45,20.0,,Frank Mathias,84,BMC Racing Team,2:44:45 2:44:45,+164:45,,-,20,2011
38,149,85,+2:45:48,20.0,,Stangelj Gorazd,85,Pro Team Astana,2:45:48 2:45:48,+165:48,,-,20,2011
21,198,86,+2:47:57,20.0,,Kennaugh Peter,86,Sky Procycling,2:47:57 2:47:57,+167:57,,-,20,2011
23,17,87,+2:48:35,20.0,,Gastauer Ben,87,AG2R La Mondiale,2:48:35 2:48:35,+168:35,,-,20,2011
24,203,88,+2:49:37,20.0,,Peterson Tom,88,Team Garmin - Cerv\xe9lo,2:49:37 2:49:37,+169:37,,-,20,2011
31,89,89,+2:50:40,20.0,,Kuchynski Aliaksandr,89,Team Katusha,2:50:40 2:50:40,+170:40,,-,20,2011
30,226,90,+2:55:23,20.0,,Lagutin Sergey,90,Vacansoleil - DCM,2:55:23 2:55:23,+175:23,,-,20,2011
27,197,91,+2:56:53,20.0,,Nordhaug Lars Petter,91,Sky Procycling,2:56:53 2:56:53,+176:53,,-,20,2011
26,169,92,+2:57:20,20.0,,Vandewalle Kristof,92,Quickstep Cycling Team,2:57:20 2:57:20,+177:20,,-,20,2011
25,46,93,+2:57:52,20.0,,Canuti Federico,93,Colnago - CSF Inox,2:57:52 2:57:52,+177:52,,-,20,2011
23,48,94,+3:01:52,20.0,,Brambilla Gianluca,94,Colnago - CSF Inox,3:01:52 3:01:52,+181:52,,-,20,2011
22,135,95,+3:02:51,20.0,,Dockx Gert,95,Omega Pharma-Lotto,3:02:51 3:02:51,+182:51,,-,20,2011
32,65,96,+3:04:29,20.0,,Cheula Giampaolo,96,Geox-TMC Transformers,3:04:29 3:04:29,+184:29,,-,20,2011
25,9,97,+3:05:17,20.0,,Taborre Fabio,97,Acqua & Sapone,3:05:17 3:05:17,+185:17,,-,20,2011
36,14,98,+3:05:56,20.0,,Dessel Cyril,98,AG2R La Mondiale,3:05:56 3:05:56,+185:56,,-,20,2011
34,207,99,+3:08:29,20.0,,Millar David,99,Team Garmin - Cerv\xe9lo,3:08:29 3:08:29,+188:29,,-,20,2011
26,223,100,+3:08:56,20.0,,Belkov Maxim,100,Vacansoleil - DCM,3:08:56 3:08:56,+188:56,,-,20,2011
25,123,101,+3:09:56,20.0,,Konovalovas Ignatas,101,Movistar Team,3:09:56 3:09:56,+189:56,,-,20,2011
37,155,102,+3:10:02,20.0,,Mazzanti Luca,102,Farnese Vini-Neri-Sottoli,3:10:02 3:10:02,+190:02,,-,20,2011
26,116,103,+3:10:58,20.0,,Sabatini Fabio,103,Liquigas - Cannondale,3:10:58 3:10:58,+190:58,,-,20,2011
26,153,104,+3:12:00,20.0,,Gatto Oscar,104,Farnese Vini-Neri-Sottoli,3:12:00 3:12:00,+192:00,,-,20,2011
32,229,105,+3:12:31,20.0,,Veuchelen Frederik,105,Vacansoleil - DCM,3:12:31 3:12:31,+192:31,,-,20,2011
36,97,106,+3:13:33,20.0,,Spezialetti Alessandro,106,Lampre - ISD,3:13:33 3:13:33,+193:33,,-,20,2011
28,174,107,+3:14:36,20.0,,Clement Stef,107,Rabobank Cycling Team,3:14:36 3:14:36,+194:36,,-,20,2011
25,24,108,+3:16:10,20.0,,De Marchi Alessandro,108,Androni Giocattoli - Serramenti PVC Diquigiovanni,3:16:10 3:16:10,+196:10,,-,20,2011
33,165,109,+3:16:53,20.0,,Engels Addy,109,Quickstep Cycling Team,3:16:53 3:16:53,+196:53,,-,20,2011
27,147,110,+3:17:43,20.0,,Dyachenko Alexandr,110,Pro Team Astana,3:17:43 3:17:43,+197:43,,-,20,2011
29,124,111,+3:18:28,20.0,,Oyarzun Carlos,111,Movistar Team,3:18:28 3:18:28,+198:28,,-,20,2011
23,154,112,+3:20:18,20.0,,Rabottini Matteo,112,Farnese Vini-Neri-Sottoli,3:20:18 3:20:18,+200:18,,-,20,2011
34,152,113,+3:21:55,20.0,,Giordani Leonardo,113,Farnese Vini-Neri-Sottoli,3:21:55 3:21:55,+201:55,,-,20,2011
24,56,114,+3:28:04,20.0,,Aramendia Javier,114,Euskaltel - Euskadi,3:28:04 3:28:04,+208:04,,-,20,2011
26,228,115,+3:30:21,20.0,,Selvaggi Mirko,115,Vacansoleil - DCM,3:30:21 3:30:21,+210:21,,-,20,2011
24,99,116,+3:30:23,20.0,,Spilak Simon,116,Lampre - ISD,3:30:23 3:30:23,+210:23,,-,20,2011
35,5,117,+3:31:36,20.0,,Marzoli Ruggero,117,Acqua & Sapone,3:31:36 3:31:36,+211:36,,-,20,2011
32,18,118,+3:36:43,20.0,,Krivtsov Yuriy,118,AG2R La Mondiale,3:36:43 3:36:43,+216:43,,-,20,2011
30,138,119,+3:37:05,20.0,,Veikkanen Jussi,119,Omega Pharma-Lotto,3:37:05 3:37:05,+217:05,,-,20,2011
23,178,120,+3:38:28,20.0,,van Winden Dennis,120,Rabobank Cycling Team,3:38:28 3:38:28,+218:28,,-,20,2011
32,68,121,+3:38:50,20.0,,Ardila Mauricio Alberto,121,Geox-TMC Transformers,3:38:50 3:38:50,+218:50,,-,20,2011
23,12,122,+3:38:58,20.0,,B\xe9rard Julien,122,AG2R La Mondiale,3:38:58 3:38:58,+218:58,,-,20,2011
26,55,123,+3:39:16,20.0,,Cazaux Pierre,123,Euskaltel - Euskadi,3:39:16 3:39:16,+219:16,,-,20,2011
35,98,124,+3:39:33,20.0,,Righi Daniele,124,Lampre - ISD,3:39:33 3:39:33,+219:33,,-,20,2011
25,38,125,+3:41:03,20.0,,Wyss Danilo,125,BMC Racing Team,3:41:03 3:41:03,+221:03,,-,20,2011
31,75,126,+3:43:16,20.0,,Bak Lars Ytting,126,HTC - High Road,3:43:16 3:43:16,+223:16,,-,20,2011
29,83,127,+3:43:56,20.0,,Brutt Pavel,127,Team Katusha,3:43:56 3:43:56,+223:56,,-,20,2011
23,219,128,+3:44:03,20.0,,Selander Bjorn,128,RadioShack,3:44:03 3:44:03,+224:03,,-,20,2011
26,182,129,+3:45:20,20.0,,Didier Laurent,129,Saxo Bank - Sungard,3:45:20 3:45:20,+225:20,,-,20,2011
28,39,130,+3:46:16,20.0,,Zahner Simon,130,BMC Racing Team,3:46:16 3:46:16,+226:16,,-,20,2011
26,49,131,+3:47:05,20.0,,Frapporti Marco,131,Colnago - CSF Inox,3:47:05 3:47:05,+227:05,,-,20,2011
34,193,132,+3:48:14,20.0,,Carlstr\xf6m Kjell,132,Sky Procycling,3:48:14 3:48:14,+228:14,,-,20,2011
28,164,133,+3:51:06,20.0,,Reda Francesco,133,Quickstep Cycling Team,3:51:06 3:51:06,+231:06,,-,20,2011
22,53,134,+3:56:07,20.0,,Minguez Miguel,134,Euskaltel - Euskadi,3:56:07 3:56:07,+236:07,,-,20,2011
37,188,135,+3:58:14,20.0,,Tosatto Matteo,135,Saxo Bank - Sungard,3:58:14 3:58:14,+238:14,,-,20,2011
23,206,136,+3:58:54,20.0,,Meyer Cameron,136,Team Garmin - Cerv\xe9lo,3:58:54 3:58:54,+238:54,,-,20,2011
24,73,137,+4:00:23,20.0,,Gretsch Patrick,137,HTC - High Road,4:00:23 4:00:23,+240:23,,-,20,2011
27,115,138,+4:00:57,20.0,,Dall'Antonia Tiziano,138,Liquigas - Cannondale,4:00:57 4:00:57,+240:57,,-,20,2011
32,195,139,+4:03:46,20.0,,Downing Russell,139,Sky Procycling,4:03:46 4:03:46,+243:46,,-,20,2011
28,136,140,+4:04:07,20.0,,Kaisen Olivier,140,Omega Pharma-Lotto,4:04:07 4:04:07,+244:07,,-,20,2011
26,114,141,+4:04:27,20.0,,Marangoni Alan,141,Liquigas - Cannondale,4:04:27 4:04:27,+244:27,,-,20,2011
28,26,142,+4:04:40,20.0,,Ferrari Roberto,142,Androni Giocattoli - Serramenti PVC Diquigiovanni,4:04:40 4:04:40,+244:40,,-,20,2011
30,25,143,+4:05:10,20.0,,Ermeti Giairo,143,Androni Giocattoli - Serramenti PVC Diquigiovanni,4:05:10 4:05:10,+245:10,,-,20,2011
35,227,144,+4:05:49,20.0,,Ongarato Alberto,144,Vacansoleil - DCM,4:05:49 4:05:49,+245:49,,-,20,2011
23,166,145,+4:06:55,20.0,,Malacarne Davide,145,Quickstep Cycling Team,4:06:55 4:06:55,+246:55,,-,20,2011
23,139,146,+4:07:48,20.0,,Lodewyck Klaas,146,Omega Pharma-Lotto,4:07:48 4:07:48,+247:48,,-,20,2011
27,158,147,+4:09:54,20.0,,Ricci Davide,147,Farnese Vini-Neri-Sottoli,4:09:54 4:09:54,+249:54,,-,20,2011
26,52,148,+4:10:31,20.0,,Sesma Daniel,148,Euskaltel - Euskadi,4:10:31 4:10:31,+250:31,,-,20,2011
28,3,149,+4:12:20,20.0,,Corioni Claudio,149,Acqua & Sapone,4:12:20 4:12:20,+252:20,,-,20,2011
32,145,150,+4:19:08,20.0,,Gourov Maxim,150,Pro Team Astana,4:19:08 4:19:08,+259:08,,-,20,2011
24,32,151,+4:23:26,20.0,,Beyer Chad,151,BMC Racing Team,4:23:26 4:23:26,+263:26,,-,20,2011
28,185,152,+4:28:55,20.0,,Klostergaard Kasper,152,Saxo Bank - Sungard,4:28:55 4:28:55,+268:55,,-,20,2011
26,77,153,+4:32:03,20.0,,Rasmussen Alex,153,HTC - High Road,4:32:03 4:32:03,+272:03,,-,20,2011
28,172,154,+4:34:07,20.0,,Flens Rick,154,Rabobank Cycling Team,4:34:07 4:34:07,+274:07,,-,20,2011
26,189,155,+4:36:16,20.0,,M\xf8rk\xf8v Michael,155,Saxo Bank - Sungard,4:36:16 4:36:16,+276:16,,-,20,2011
23,35,156,+4:36:28,20.0,,Kristoff Alexander,156,BMC Racing Team,4:36:28 4:36:28,+276:28,,-,20,2011
22,156,157,+4:41:36,20.0,,Favilli Elia,157,Farnese Vini-Neri-Sottoli,4:41:36 4:41:36,+281:36,,-,20,2011
26,177,158,+4:43:05,20.0,,van Emden Jos,158,Rabobank Cycling Team,4:43:05 4:43:05,+283:05,,-,20,2011
