Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
30,127,7.0,+2:27,,,Pellizotti Franco,7,Liquigas,2:27 2:27,+2:27,-,15,2008
25,178,8.0,+2:50,,,Van den Broeck Jurgen,8,Silence - Lotto,2:50 2:50,+2:50,-,15,2008
25,69,9.0,+4:04,,,Pozzovivo Domenico,9,CSF Group - Navigare,4:04 4:04,+4:04,-,15,2008
27,61,10.0,+4:41,,,Sella Emanuele,10,CSF Group - Navigare,4:41 4:41,+4:41,-,15,2008
23,125,11.0,+4:44,,,Nibali Vincenzo,11,Liquigas,4:44 4:44,+4:44,-,15,2008
31,11,12.0,+5:58,,,Valjavec Tadej,12,AG2R La Mondiale,5:58 5:58,+5:58,-,15,2008
32,28,13.0,+6:26,,,Kl\xf6den Andr\xe9as,13,Astana,6:26 6:26,+6:26,-,15,2008
33,62,14.0,+8:35,,,Baliani Fortunato,14,CSF Group - Navigare,8:35 8:35,+8:35,-,15,2008
27,194,15.0,+8:53,,,Larsson Gustav,15,CSC ProTeam,8:53 8:53,+8:53,-,15,2008
35,33,16.0,+9:07,,,Rafael Cardenas F\xe9lix,16,Barloworld,9:07 9:07,+9:07,-,15,2008
35,8,17.0,+9:17,,,Savoldelli Paolo,17,Team LPR Brakes,9:17 9:17,+9:17,-,15,2008
27,3,18.0,+12:16,,1.0,Bosisio Gabriele,18,Team LPR Brakes,12:16 12:16,+12:16,\u25bc17,15,2008
34,21,19.0,+12:25,,,Leipheimer Levi,19,Astana,12:25 12:25,+12:25,-,15,2008
30,115,20.0,+13:03,,,Szmyd Sylwester,20,Lampre,13:03 13:03,+13:03,-,15,2008
34,131,21.0,+16:21,,,Bettini Paolo,21,Quickstep - Innergetic,16:21 16:21,+16:21,-,15,2008
32,85,22.0,+17:33,,,le Boulanger Yoann,22,Fran\xe7aise des Jeux,17:33 17:33,+17:33,-,15,2008
29,149,23.0,+18:49,,,Ardila Mauricio Alberto,23,Rabobank ProTeam,18:49 18:49,+18:49,-,15,2008
29,47,24.0,+19:50,,,Rodr\xedguez Joaquim,24,Caisse d'Epargne,19:50 19:50,+19:50,-,15,2008
23,193,25.0,+20:00,,,S\xf8rensen Chris Anker,25,CSC ProTeam,20:00 20:00,+20:00,-,15,2008
30,211,26.0,+20:35,,,Petrov Evgeni,26,Tinkoff Credit Systems,20:35 20:35,+20:35,-,15,2008
28,64,27.0,+20:47,,,Laverde Luis Felipe,27,CSF Group - Navigare,20:47 20:47,+20:47,-,15,2008
36,138,28.0,+23:54,,,Tonti Andrea,28,Quickstep - Innergetic,23:54 23:54,+23:54,-,15,2008
34,124,29.0,+24:39,,,Miholjevic Vladimir,29,Liquigas,24:39 24:39,+24:39,-,15,2008
27,89,30.0,+25:14,,,Veikkanen Jussi,30,Fran\xe7aise des Jeux,25:14 25:14,+25:14,-,15,2008
25,139,31.0,+26:16,,,Visconti Giovanni,31,Quickstep - Innergetic,26:16 26:16,+26:16,-,15,2008
27,43,32.0,+28:44,,,Karpets Vladimir,32,Caisse d'Epargne,28:44 28:44,+28:44,-,15,2008
33,198,33.0,+28:47,,,S\xf8rensen Nicki,33,CSC ProTeam,28:47 28:47,+28:47,-,15,2008
39,126,34.0,+30:39,,,Noe Andrea,34,Liquigas,30:39 30:39,+30:39,-,15,2008
25,176,35.0,+33:45,,,Lloyd Matthew,35,Silence - Lotto,33:45 33:45,+33:45,-,15,2008
25,108,36.0,+33:55,,,Siutsou Kanstantsin,36,Team Highroad,33:55 33:55,+33:55,-,15,2008
29,169,37.0,+34:05,,,Serpa Jose Rodolfo,37,Serramenti PVC Diquigiovanni-Androni Giocattoli,34:05 34:05,+34:05,-,15,2008
33,9,38.0,+34:31,,,Spezialetti Alessandro,38,Team LPR Brakes,34:31 34:31,+34:31,-,15,2008
28,49,39.0,+34:43,,,Pasamontes Luis,39,Caisse d'Epargne,34:43 34:43,+34:43,-,15,2008
32,135,40.0,+35:05,,,Garate Juan Manuel,40,Quickstep - Innergetic,35:05 35:05,+35:05,-,15,2008
32,188,41.0,+35:39,,,Vande Velde Christian,41,,35:39 35:39,+35:39,-,15,2008
30,6,42.0,+36:21,,,Gol\u010der Jure,42,Team LPR Brakes,36:21 36:21,+36:21,-,15,2008
30,24,43.0,+36:23,,,Colom Antonio,43,Astana,36:23 36:23,+36:23,-,15,2008
26,212,44.0,+38:35,,,Kiryienka Vasil,44,Tinkoff Credit Systems,38:35 38:35,+38:35,-,15,2008
23,173,45.0,+41:09,,,de Greef Francis,45,Silence - Lotto,41:09 41:09,+41:09,-,15,2008
23,106,46.0,+43:36,,,Possoni Morris,46,Team Highroad,43:36 43:36,+43:36,-,15,2008
35,167,47.0,+43:41,,,Nardello Daniele,47,Serramenti PVC Diquigiovanni-Androni Giocattoli,43:41 43:41,+43:41,-,15,2008
22,93,48.0,+46:57,,,Fr\xf6hlinger Johannes,48,Gerolsteiner,46:57 46:57,+46:57,-,15,2008
36,196,49.0,+48:36,,,Voigt Jens,49,CSC ProTeam,48:36 48:36,+48:36,-,15,2008
26,48,50.0,+49:14,,,Rujano Jos\xe9 Humberto,50,Caisse d'Epargne,49:14 49:14,+49:14,-,15,2008
27,25,51.0,+49:20,,,Iglinskiy Maxim,51,Astana,49:20 49:20,+49:20,-,15,2008
34,213,52.0,+50:11,,,Mazzanti Luca,52,Tinkoff Credit Systems,50:11 50:11,+50:11,-,15,2008
25,23,53.0,+50:22,,,Gusev Vladimir,53,Astana,50:22 50:22,+50:22,-,15,2008
28,179,54.0,+52:00,,,Van Huffel Wim,54,Silence - Lotto,52:00 52:00,+52:00,-,15,2008
27,7,55.0,+53:08,,,Pietropolli Daniele,55,Team LPR Brakes,53:08 53:08,+53:08,-,15,2008
21,116,56.0,+54:52,,,Spilak Simon,56,Lampre,54:52 54:52,+54:52,-,15,2008
30,15,57.0,+54:52,,,Nocentini Rinaldo,57,AG2R La Mondiale,",, 54:52",+54:52,-,15,2008
32,105,58.0,+55:44,,,Pinotti Marco,58,Team Highroad,55:44 55:44,+55:44,-,15,2008
35,197,59.0,+57:26,,,Blaudzun Michael,59,CSC ProTeam,57:26 57:26,+57:26,-,15,2008
35,27,60.0,+58:20,,,Mizurov Andrey,60,Astana,58:20 58:20,+58:20,-,15,2008
28,79,61.0,+1:02:46,,,Velasco Ivan,61,Euskaltel - Euskadi,1:02:46 1:02:46,+62:46,-,15,2008
27,168,62.0,+1:03:02,,,Ochoa Carlos Jos\xe9,62,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:03:02 1:03:02,+63:02,-,15,2008
24,146,63.0,+1:07:11,,,Kozonchuk Dmitry,63,Rabobank ProTeam,1:07:11 1:07:11,+67:11,-,15,2008
22,81,64.0,+1:07:13,,,Ch\xe9rel Micka\xebl,64,Fran\xe7aise des Jeux,1:07:13 1:07:13,+67:13,-,15,2008
32,44,65.0,+1:09:49,,,Lastras Pablo,65,Caisse d'Epargne,1:09:49 1:09:49,+69:49,-,15,2008
34,165,66.0,+1:10:23,,,Ivanov Ruslan,66,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:10:23 1:10:23,+70:23,-,15,2008
29,45,67.0,+1:13:00,,,Perez Francisco,67,Caisse d'Epargne,1:13:00 1:13:00,+73:00,-,15,2008
28,114,68.0,+1:16:16,,,Loosli David,68,Lampre,1:16:16 1:16:16,+76:16,-,15,2008
27,183,69.0,+1:16:18,,,Hesjedal Ryder,69,,1:16:18 1:16:18,+76:18,-,15,2008
27,121,70.0,+1:17:13,,,Bennati Daniele,70,Liquigas,1:17:13 1:17:13,+77:13,-,15,2008
33,155,71.0,+1:17:29,,,Ca\xf1ada David,71,Saunier Duval,1:17:29 1:17:29,+77:29,-,15,2008
28,76,72.0,+1:17:42,,,Irizar Markel,72,Euskaltel - Euskadi,1:17:42 1:17:42,+77:42,-,15,2008
25,78,73.0,+1:19:19,,,Perez Alan,73,Euskaltel - Euskadi,1:19:19 1:19:19,+79:19,-,15,2008
24,12,74.0,+1:24:44,,,Deignan Philip,74,AG2R La Mondiale,1:24:44 1:24:44,+84:44,-,15,2008
36,162,75.0,+1:24:45,,,Bertolini Alessandro,75,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:24:45 1:24:45,+84:45,-,15,2008
37,201,76.0,+1:25:08,,,Zabel Erik,76,Milram,1:25:08 1:25:08,+85:08,-,15,2008
37,166,77.0,+1:27:20,,,Missaglia Gabriele,77,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:27:20 1:27:20,+87:20,-,15,2008
29,157,78.0,+1:28:05,,,Cama\xf1o Iker,78,Saunier Duval,1:28:05 1:28:05,+88:05,-,15,2008
34,42,79.0,+1:28:38,,,Horrach Joan,79,Caisse d'Epargne,1:28:38 1:28:38,+88:38,-,15,2008
27,128,80.0,+1:29:39,,,Vanotti Alessandro,80,Liquigas,1:29:39 1:29:39,+89:39,-,15,2008
34,209,81.0,+1:30:27,,,Velo Marco,81,Milram,1:30:27 1:30:27,+90:27,-,15,2008
26,35,82.0,+1:30:31,,,Gasparotto Enrico,82,Barloworld,1:30:31 1:30:31,+90:31,-,15,2008
23,119,83.0,+1:30:43,,,Gavazzi Francesco,83,Lampre,1:30:43 1:30:43,+90:43,-,15,2008
23,17,84.0,+1:31:56,,,Sonnery Blaise,84,AG2R La Mondiale,1:31:56 1:31:56,+91:56,-,15,2008
32,41,85.0,+1:33:42,,,Perez Marlon Alirio,85,Caisse d'Epargne,1:33:42 1:33:42,+93:42,-,15,2008
27,2,86.0,+1:34:09,,,Bailetti Paolo,86,Team LPR Brakes,1:34:09 1:34:09,+94:09,-,15,2008
26,144,87.0,+1:34:13,,,Eltink Theo,87,Rabobank ProTeam,1:34:13 1:34:13,+94:13,-,15,2008
24,148,88.0,+1:35:33,,,Martens Paul,88,Rabobank ProTeam,1:35:33 1:35:33,+95:33,-,15,2008
30,129,89.0,+1:36:26,,,Wegelius Charles,89,Liquigas,1:36:26 1:36:26,+96:26,-,15,2008
26,132,90.0,+1:37:53,,,Efimkin Alexander,90,Quickstep - Innergetic,1:37:53 1:37:53,+97:53,-,15,2008
21,137,91.0,+1:41:17,,,Seeldraeyers Kevin,91,Quickstep - Innergetic,1:41:17 1:41:17,+101:17,-,15,2008
31,184,92.0,+1:42:35,,,Millar David,92,,1:42:35 1:42:35,+102:35,-,15,2008
27,29,93.0,+1:43:17,,,Bazayev Assan,93,Astana,1:43:17 1:43:17,+103:17,-,15,2008
34,195,94.0,+1:44:12,,,McCartney Jason,94,CSC ProTeam,1:44:12 1:44:12,+104:12,-,15,2008
27,5,95.0,+1:45:47,,,Ermeti Giairo,95,Team LPR Brakes,1:45:47 1:45:47,+105:47,-,15,2008
32,84,96.0,+1:47:57,,,Jegou Lilian,96,Fran\xe7aise des Jeux,1:47:57 1:47:57,+107:57,-,15,2008
24,68,97.0,+1:48:54,,,Dall'Antonia Tiziano,97,CSF Group - Navigare,1:48:54 1:48:54,+108:54,-,15,2008
24,87,98.0,+1:52:25,,,Roy J\xe9r\xe9my,98,Fran\xe7aise des Jeux,1:52:25 1:52:25,+112:25,-,15,2008
24,107,99.0,+1:53:33,,,Rabon Frantisek,99,Team Highroad,1:53:33 1:53:33,+113:33,-,15,2008
30,65,100.0,+1:53:48,,,Perez Cuapio Julio Alberto,100,CSF Group - Navigare,1:53:48 1:53:48,+113:48,-,15,2008
23,46,101.0,+1:55:45,,,Perget Mathieu,101,Caisse d'Epargne,1:55:45 1:55:45,+115:45,-,15,2008
39,113,102.0,+1:55:50,,,Baldato Fabio,102,Lampre,1:55:50 1:55:50,+115:50,-,15,2008
30,133,103.0,+1:56:45,,,Engels Addy,103,Quickstep - Innergetic,1:56:45 1:56:45,+116:45,-,15,2008
23,191,104.0,+1:57:27,,,Lund Anders,104,CSC ProTeam,1:57:27 1:57:27,+117:27,-,15,2008
21,154,105.0,+1:57:36,,,Capecchi Eros,105,Saunier Duval,1:57:36 1:57:36,+117:36,-,15,2008
27,14,106.0,+1:58:27,,,Mangel Laurent,106,AG2R La Mondiale,1:58:27 1:58:27,+118:27,-,15,2008
26,152,107.0,+2:00:14,,,Benitez Jos\xe9 Alberto,107,Saunier Duval,2:00:14 2:00:14,+120:14,-,15,2008
26,136,108.0,+2:01:07,,,Schwab Hubert,108,Quickstep - Innergetic,2:01:07 2:01:07,+121:07,-,15,2008
27,218,109.0,+2:01:22,,,Klimov Sergey,109,Tinkoff Credit Systems,2:01:22 2:01:22,+121:22,-,15,2008
34,163,110.0,+2:01:31,,,Hondo Danilo,110,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:01:31 2:01:31,+121:31,-,15,2008
27,103,111.0,+2:01:49,,,Hansen Adam,111,Team Highroad,2:01:49 2:01:49,+121:49,-,15,2008
30,147,112.0,+2:02:09,,,L\xf6wik Gerben,112,Rabobank ProTeam,2:02:09 2:02:09,+122:09,-,15,2008
29,19,113.0,+2:04:58,,,Krivtsov Yuriy,113,AG2R La Mondiale,2:04:58 2:04:58,+124:58,-,15,2008
29,75,114.0,+2:05:31,,,Galparsoro Dionisio,114,Euskaltel - Euskadi,2:05:31 2:05:31,+125:31,-,15,2008
25,57,115.0,+2:06:53,,,Monier Damien,115,Cofidis,2:06:53 2:06:53,+126:53,-,15,2008
24,174,116.0,+2:07:45,,,Devenyns Dries,116,Silence - Lotto,2:07:45 2:07:45,+127:45,-,15,2008
31,112,117.0,+2:07:48,,,Bossoni Paolo,117,Lampre,2:07:48 2:07:48,+127:48,-,15,2008
22,86,118.0,+2:08:14,,,Levarlet Guillaume,118,Fran\xe7aise des Jeux,2:08:14 2:08:14,+128:14,-,15,2008
22,39,119.0,+2:08:16,,,Thomas Geraint,119,Barloworld,2:08:16 2:08:16,+128:16,-,15,2008
30,18,120.0,+2:08:52,,,Usov Alexandre,120,AG2R La Mondiale,2:08:52 2:08:52,+128:52,-,15,2008
25,16,121.0,+2:09:36,,,Rousseau Nicolas,121,AG2R La Mondiale,2:09:36 2:09:36,+129:36,-,15,2008
22,216,122.0,+2:10:08,,,Trusov Nikolay,122,Tinkoff Credit Systems,2:10:08 2:10:08,+130:08,-,15,2008
26,134,123.0,+2:12:10,,,Facci Mauro,123,Quickstep - Innergetic,2:12:10 2:12:10,+132:10,-,15,2008
29,51,124.0,+2:12:11,,,Buffaz Mickael,124,Cofidis,2:12:11 2:12:11,+132:11,-,15,2008
33,143,125.0,+2:12:35,,,de Groot Bram,125,Rabobank ProTeam,2:12:35 2:12:35,+132:35,-,15,2008
27,34,126.0,+2:12:49,,,Cummings Stephen,126,Barloworld,2:12:49 2:12:49,+132:49,-,15,2008
31,164,127.0,+2:13:56,,,Illiano Raffaele,127,Serramenti PVC Diquigiovanni-Androni Giocattoli,2:13:56 2:13:56,+133:56,-,15,2008
31,122,128.0,+2:15:30,,,Carlstr\xf6m Kjell,128,Liquigas,2:15:30 2:15:30,+135:30,-,15,2008
24,4,129.0,+2:16:16,,,Chiarini Riccardo,129,Team LPR Brakes,2:16:16 2:16:16,+136:16,-,15,2008
25,219,130.0,+2:18:27,,,Serov Alexander,130,Tinkoff Credit Systems,2:18:27 2:18:27,+138:27,-,15,2008
24,37,131.0,+2:18:48,,,Scognamiglio Carlo,131,Barloworld,2:18:48 2:18:48,+138:48,-,15,2008
25,92,132.0,+2:19:27,,,Fothen Thomas,132,Gerolsteiner,2:19:27 2:19:27,+139:27,-,15,2008
23,54,133.0,+2:19:34,,,Hartmann Nicolas,133,Cofidis,2:19:34 2:19:34,+139:34,-,15,2008
23,205,134.0,+2:23:35,,,Jur\u010do Matej,134,Milram,2:23:35 2:23:35,+143:35,-,15,2008
23,104,135.0,+2:24:14,,,Martin Tony,135,Team Highroad,2:24:14 2:24:14,+144:14,-,15,2008
32,206,136.0,+2:25:23,,,Ongarato Alberto,136,Milram,2:25:23 2:25:23,+145:23,-,15,2008
25,95,137.0,+2:30:24,,,Krauss Sven,137,Gerolsteiner,2:30:24 2:30:24,+150:24,-,15,2008
33,182,138.0,+2:31:39,,,Dean Julian,138,,2:31:39 2:31:39,+151:39,-,15,2008
23,101,139.0,+2:35:26,,,Cavendish Mark,139,Team Highroad,2:35:26 2:35:26,+155:26,-,15,2008
24,56,140.0,+2:35:58,,,Huguet Yann,140,Cofidis,2:35:58 2:35:58,+155:58,-,15,2008
30,145,141.0,+2:37:21,,,Hayman Mathew,141,Rabobank ProTeam,2:37:21 2:37:21,+157:21,-,15,2008
28,109,142.0,+2:40:07,,,Wiggins Bradley,142,Team Highroad,2:40:07 2:40:07,+160:07,-,15,2008
25,102,143.0,+2:40:24,,,Greipel Andr\xe9,143,Team Highroad,2:40:24 2:40:24,+160:24,-,15,2008
24,82,144.0,+2:44:47,,,Gudsell Timothy,144,Fran\xe7aise des Jeux,2:44:47 2:44:47,+164:47,-,15,2008
36,175,145.0,+2:45:51,,,Gates Nick,145,Silence - Lotto,2:45:51 2:45:51,+165:51,-,15,2008
27,71,146.0,+2:48:21,,,Agirre Josu,146,Euskaltel - Euskadi,2:48:21 2:48:21,+168:21,-,15,2008
23,215,147.0,+2:48:22,,,Ignatyev Mikhail,147,Tinkoff Credit Systems,2:48:22 2:48:22,+168:22,-,15,2008
29,186,148.0,+2:48:37,,,Pate Danny,148,,2:48:37 2:48:37,+168:37,-,15,2008
25,72,149.0,+2:55:00,,,Aperribay Lander,149,Euskaltel - Euskadi,2:55:00 2:55:00,+175:00,-,15,2008
32,153,150.0,+2:58:17,,,Belohvosciks Raivis,150,Saunier Duval,2:58:17 2:58:17,+178:17,-,15,2008
23,187,151.0,+2:58:27,,,Sutton Chris,151,,2:58:27 2:58:27,+178:27,-,15,2008
26,203,152.0,+3:08:38,,,Eichler Markus,152,Milram,3:08:38 3:08:38,+188:38,-,15,2008
25,22,,,,1.0,Contador Alberto,1,Astana,,+0:00,-,16,2008
25,22,,,,1.0,Contador Alberto,1,Astana,,+0:00,-,17,2008
25,22,,,,1.0,Contador Alberto,1,Astana,,+0:00,-,18,2008
25,22,,,,1.0,Contador Alberto,1,Astana,,+0:00,-,19,2008
25,22,,,,1.0,Contador Alberto,1,Astana,,+0:00,-,20,2008
25,22,1.0,+0:00,400.0,1.0,Contador Alberto,1,Astana,89:56:49 89:56:49,+0:00,-,21,2008
24,151,2.0,+1:57,290.0,,Ricco Riccardo,2,Saunier Duval,1:57 1:57,+1:57,-,21,2008
33,111,3.0,+2:54,240.0,,Bruseghin Marzio,3,Lampre,2:54 2:54,+2:54,-,21,2008
30,127,4.0,+2:56,220.0,,Pellizotti Franco,4,Liquigas,2:56 2:56,+2:56,-,21,2008
30,141,5.0,+3:37,200.0,,Menchov Denis,5,Rabobank ProTeam,3:37 3:37,+3:37,-,21,2008
27,61,6.0,+4:31,190.0,,Sella Emanuele,6,CSF Group - Navigare,4:31 4:31,+4:31,-,21,2008
25,178,7.0,+6:30,180.0,,Van den Broeck Jurgen,7,Silence - Lotto,6:30 6:30,+6:30,-,21,2008
32,1,8.0,+7:15,170.0,,Di Luca Danilo,8,Team LPR Brakes,7:15 7:15,+7:15,-,21,2008
25,69,9.0,+7:53,160.0,,Pozzovivo Domenico,9,CSF Group - Navigare,7:53 7:53,+7:53,-,21,2008
36,161,10.0,+11:03,150.0,,Simoni Gilberto,10,Serramenti PVC Diquigiovanni-Androni Giocattoli,11:03 11:03,+11:03,-,21,2008
23,125,11.0,+20:14,140.0,,Nibali Vincenzo,11,Liquigas,20:14 20:14,+20:14,-,21,2008
33,62,12.0,+20:34,130.0,,Baliani Fortunato,12,CSF Group - Navigare,20:34 20:34,+20:34,-,21,2008
31,11,13.0,+24:02,120.0,,Valjavec Tadej,13,AG2R La Mondiale,24:02 24:02,+24:02,-,21,2008
27,194,14.0,+27:25,110.0,,Larsson Gustav,14,CSC ProTeam,27:25 27:25,+27:25,-,21,2008
35,8,15.0,+30:15,100.0,,Savoldelli Paolo,15,Team LPR Brakes,30:15 30:15,+30:15,-,21,2008
35,33,16.0,+30:42,90.0,,Rafael Cardenas F\xe9lix,16,Barloworld,30:42 30:42,+30:42,-,21,2008
29,47,17.0,+41:27,85.0,,Rodr\xedguez Joaquim,17,Caisse d'Epargne,41:27 41:27,+41:27,-,21,2008
34,21,18.0,+45:36,80.0,,Leipheimer Levi,18,Astana,45:36 45:36,+45:36,-,21,2008
34,131,19.0,+47:39,75.0,,Bettini Paolo,19,Quickstep - Innergetic,47:39 47:39,+47:39,-,21,2008
29,149,20.0,+47:43,70.0,,Ardila Mauricio Alberto,20,Rabobank ProTeam,47:43 47:43,+47:43,-,21,2008
34,124,21.0,+50:29,65.0,,Miholjevic Vladimir,21,Liquigas,50:29 50:29,+50:29,-,21,2008
27,3,22.0,+52:29,60.0,,Bosisio Gabriele,22,Team LPR Brakes,52:29 52:29,+52:29,-,21,2008
30,115,23.0,+52:31,55.0,,Szmyd Sylwester,23,Lampre,52:31 52:31,+52:31,-,21,2008
28,64,24.0,+57:38,50.0,,Laverde Luis Felipe,24,CSF Group - Navigare,57:38 57:38,+57:38,-,21,2008
30,24,25.0,+1:00:15,45.0,,Colom Antonio,25,Astana,1:00:15 1:00:15,+60:15,-,21,2008
29,169,26.0,+1:00:18,40.0,,Serpa Jose Rodolfo,26,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:00:18 1:00:18,+60:18,-,21,2008
32,85,27.0,+1:01:25,35.0,,le Boulanger Yoann,27,Fran\xe7aise des Jeux,1:01:25 1:01:25,+61:25,-,21,2008
23,193,28.0,+1:04:09,30.0,,S\xf8rensen Chris Anker,28,CSC ProTeam,1:04:09 1:04:09,+64:09,-,21,2008
30,211,29.0,+1:05:04,25.0,,Petrov Evgeni,29,Tinkoff Credit Systems,1:05:04 1:05:04,+65:04,-,21,2008
25,176,30.0,+1:05:52,20.0,,Lloyd Matthew,30,Silence - Lotto,1:05:52 1:05:52,+65:52,-,21,2008
27,43,31.0,+1:07:31,20.0,,Karpets Vladimir,31,Caisse d'Epargne,1:07:31 1:07:31,+67:31,-,21,2008
30,6,32.0,+1:11:34,20.0,,Gol\u010der Jure,32,Team LPR Brakes,1:11:34 1:11:34,+71:34,-,21,2008
36,138,33.0,+1:12:53,20.0,,Tonti Andrea,33,Quickstep - Innergetic,1:12:53 1:12:53,+72:53,-,21,2008
33,198,34.0,+1:13:04,20.0,,S\xf8rensen Nicki,34,CSC ProTeam,1:13:04 1:13:04,+73:04,-,21,2008
26,212,35.0,+1:14:37,20.0,,Kiryienka Vasil,35,Tinkoff Credit Systems,1:14:37 1:14:37,+74:37,-,21,2008
28,49,36.0,+1:18:56,20.0,,Pasamontes Luis,36,Caisse d'Epargne,1:18:56 1:18:56,+78:56,-,21,2008
32,135,37.0,+1:19:47,20.0,,Garate Juan Manuel,37,Quickstep - Innergetic,1:19:47 1:19:47,+79:47,-,21,2008
29,179,38.0,+1:20:08,20.0,,Van Huffel Wim,38,Silence - Lotto,1:20:08 1:20:08,+80:08,-,21,2008
39,126,39.0,+1:20:22,20.0,,Noe Andrea,39,Liquigas,1:20:22 1:20:22,+80:22,-,21,2008
23,173,40.0,+1:21:04,20.0,,de Greef Francis,40,Silence - Lotto,1:21:04 1:21:04,+81:04,-,21,2008
33,9,41.0,+1:25:45,20.0,,Spezialetti Alessandro,41,Team LPR Brakes,1:25:45 1:25:45,+85:45,-,21,2008
25,139,42.0,+1:30:17,20.0,,Visconti Giovanni,42,Quickstep - Innergetic,1:30:17 1:30:17,+90:17,-,21,2008
34,165,43.0,+1:32:30,20.0,,Ivanov Ruslan,43,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:32:30 1:32:30,+92:30,-,21,2008
23,106,44.0,+1:32:33,20.0,,Possoni Morris,44,Team Highroad,1:32:33 1:32:33,+92:33,-,21,2008
25,23,45.0,+1:34:46,20.0,,Gusev Vladimir,45,Astana,1:34:46 1:34:46,+94:46,-,21,2008
35,167,46.0,+1:35:06,20.0,,Nardello Daniele,46,Serramenti PVC Diquigiovanni-Androni Giocattoli,1:35:06 1:35:06,+95:06,-,21,2008
34,213,47.0,+1:35:19,20.0,,Mazzanti Luca,47,Tinkoff Credit Systems,1:35:19 1:35:19,+95:19,-,21,2008
21,116,48.0,+1:39:46,20.0,,Spilak Simon,48,Lampre,1:39:46 1:39:46,+99:46,-,21,2008
26,48,49.0,+1:39:48,20.0,,Rujano Jos\xe9 Humberto,49,Caisse d'Epargne,1:39:48 1:39:48,+99:48,-,21,2008
27,89,50.0,+1:40:46,20.0,,Veikkanen Jussi,50,Fran\xe7aise des Jeux,1:40:46 1:40:46,+100:46,-,21,2008
22,93,51.0,+1:41:30,20.0,,Fr\xf6hlinger Johannes,51,Gerolsteiner,1:41:30 1:41:30,+101:30,-,21,2008
32,188,52.0,+1:43:59,20.0,,Vande Velde Christian,52,,1:43:59 1:43:59,+103:59,-,21,2008
36,196,53.0,+1:46:14,20.0,,Voigt Jens,53,CSC ProTeam,1:46:14 1:46:14,+106:14,-,21,2008
28,79,54.0,+1:48:44,20.0,,Velasco Ivan,54,Euskaltel - Euskadi,1:48:44 1:48:44,+108:44,-,21,2008
27,25,55.0,+1:49:51,20.0,,Iglinskiy Maxim,55,Astana,1:49:51 1:49:51,+109:51,-,21,2008
30,15,56.0,+1:52:41,20.0,,Nocentini Rinaldo,56,AG2R La Mondiale,1:52:41 1:52:41,+112:41,-,21,2008
27,7,57.0,+1:54:07,20.0,,Pietropolli Daniele,57,Team LPR Brakes,1:54:07 1:54:07,+114:07,-,21,2008
33,155,58.0,+1:57:51,20.0,,Ca\xf1ada David,58,Saunier Duval,1:57:51 1:57:51,+117:51,-,21,2008
24,146,59.0,+1:59:20,20.0,,Kozonchuk Dmitry,59,Rabobank ProTeam,1:59:20 1:59:20,+119:20,-,21,2008
