Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
21,117,78,+20:39,21.0,Planet Charles,21,Team Novo Nordisk,",, 19:55",-,4,2015
20,166,79,+20:39,23.0,Oien Justin,22,Axeon Cycling Team,",, 19:55",\u25b21,4,2015
22,77,84,+21:01,25.0,Skjerping Kristoffer,23,Team Cannondale - Garmin,20:17 20:17,\u25b22,4,2015
23,105,93,+21:30,22.0,Putt Tanner,24,UnitedHealthcare Pro Cycling Team,20:46 20:46,\u25bc2,4,2015
22,23,108,+25:14,26.0,Flakemore Campbell,25,BMC Racing Team,24:30 24:30,\u25b21,4,2015
23,73,110,+26:02,24.0,Hansen Lasse Norman,26,Team Cannondale - Garmin,25:18 25:18,\u25bc2,4,2015
23,132,120,+27:43,27.0,Freter Johnathan,27,Jelly Belly p/b Maxxis,26:59 26:59,-,4,2015
22,12,3,+0:44,1.0,Alaphilippe Julian,1,Etixx - Quick Step,22:03:18 22:03:18,-,5,2015
22,157,5,+0:47,2.0,Smith Dion,2,Hincapie Racing Team,0:03 0:03,-,5,2015
23,32,7,+0:47,3.0,Craddock Lawson,3,Team Giant - Alpecin,",, 0:03",-,5,2015
22,47,8,+0:47,4.0,McCarthy Jay,4,Tinkoff - Saxo,",, 0:03",-,5,2015
23,27,17,+0:47,5.0,Senni Manuel,5,BMC Racing Team,",, 0:03",-,5,2015
20,164,18,+0:47,6.0,Geoghegan Hart Tao,6,Axeon Cycling Team,",, 0:03",-,5,2015
21,167,30,+1:38,7.0,Oram James,7,Axeon Cycling Team,0:54 0:54,-,5,2015
20,165,32,+3:17,8.0,Guerreiro Ruben,8,Axeon Cycling Team,2:33 2:33,-,5,2015
23,55,34,+5:43,9.0,Stuyven Jasper,9,Trek Factory Racing,4:59 4:59,-,5,2015
22,78,41,+12:23,10.0,Zepuntke Ruben,10,Team Cannondale - Garmin,11:39 11:39,-,5,2015
20,162,42,+13:27,11.0,Daniel Gregory,11,Axeon Cycling Team,12:43 12:43,-,5,2015
20,168,49,+15:45,13.0,Owen Logan,12,Axeon Cycling Team,15:01 15:01,\u25b21,5,2015
21,163,51,+15:58,14.0,Eaton Daniel,13,Axeon Cycling Team,15:14 15:14,\u25b21,5,2015
22,151,52,+16:20,12.0,Carpenter Robin,14,Hincapie Racing Team,15:36 15:36,\u25bc2,5,2015
19,161,58,+17:27,15.0,Curran Geoffrey,15,Axeon Cycling Team,16:43 16:43,-,5,2015
21,136,59,+17:49,17.0,Tanovitchii Nicolae,16,Jelly Belly p/b Maxxis,17:05 17:05,\u25b21,5,2015
21,56,67,+20:39,19.0,van Poppel Danny,17,Trek Factory Racing,19:55 19:55,\u25b22,5,2015
22,65,68,+20:39,18.0,Teunissen Mike,18,Team LottoNL-Jumbo,",, 19:55",-,5,2015
20,166,69,+20:39,22.0,Oien Justin,19,Axeon Cycling Team,",, 19:55",\u25b23,5,2015
21,117,71,+20:39,21.0,Planet Charles,20,Team Novo Nordisk,",, 19:55",\u25b21,5,2015
22,77,74,+21:01,23.0,Skjerping Kristoffer,21,Team Cannondale - Garmin,20:17 20:17,\u25b22,5,2015
23,105,84,+22:39,24.0,Putt Tanner,22,UnitedHealthcare Pro Cycling Team,21:55 21:55,\u25b22,5,2015
23,131,91,+24:11,16.0,Morton Lachlan,23,Jelly Belly p/b Maxxis,23:27 23:27,\u25bc7,5,2015
22,23,100,+25:58,25.0,Flakemore Campbell,24,BMC Racing Team,25:14 25:14,\u25b21,5,2015
23,73,101,+26:02,26.0,Hansen Lasse Norman,25,Team Cannondale - Garmin,25:18 25:18,\u25b21,5,2015
22,93,104,+27:29,20.0,Kerby Jordan,26,Drapac Professional Cycling,26:45 26:45,\u25bc6,5,2015
23,132,127,+35:45,27.0,Freter Johnathan,27,Jelly Belly p/b Maxxis,35:01 35:01,-,5,2015
22,12,3,+0:45,1.0,Alaphilippe Julian,1,Etixx - Quick Step,22:16:08 22:16:08,-,6,2015
22,47,6,+0:56,4.0,McCarthy Jay,2,Tinkoff - Saxo,0:11 0:11,\u25b22,6,2015
22,157,9,+1:03,2.0,Smith Dion,3,Hincapie Racing Team,0:18 0:18,\u25bc1,6,2015
20,164,11,+1:05,6.0,Geoghegan Hart Tao,4,Axeon Cycling Team,0:20 0:20,\u25b22,6,2015
23,32,12,+1:06,3.0,Craddock Lawson,5,Team Giant - Alpecin,0:21 0:21,\u25bc2,6,2015
23,27,20,+1:21,5.0,Senni Manuel,6,BMC Racing Team,0:36 0:36,\u25bc1,6,2015
21,167,30,+2:17,7.0,Oram James,7,Axeon Cycling Team,1:32 1:32,-,6,2015
20,165,32,+4:12,8.0,Guerreiro Ruben,8,Axeon Cycling Team,3:27 3:27,-,6,2015
23,55,34,+6:11,9.0,Stuyven Jasper,9,Trek Factory Racing,5:26 5:26,-,6,2015
22,78,40,+12:45,10.0,Zepuntke Ruben,10,Team Cannondale - Garmin,12:00 12:00,-,6,2015
20,162,42,+14:09,11.0,Daniel Gregory,11,Axeon Cycling Team,13:24 13:24,-,6,2015
22,151,48,+16:41,14.0,Carpenter Robin,12,Hincapie Racing Team,15:56 15:56,\u25b22,6,2015
20,168,50,+16:47,12.0,Owen Logan,13,Axeon Cycling Team,16:02 16:02,\u25bc1,6,2015
21,163,52,+16:53,13.0,Eaton Daniel,14,Axeon Cycling Team,16:08 16:08,\u25bc1,6,2015
19,161,58,+18:21,15.0,Curran Geoffrey,15,Axeon Cycling Team,17:36 17:36,-,6,2015
21,136,59,+19:03,16.0,Tanovitchii Nicolae,16,Jelly Belly p/b Maxxis,18:18 18:18,-,6,2015
21,56,64,+21:08,17.0,van Poppel Danny,17,Trek Factory Racing,20:23 20:23,-,6,2015
22,65,65,+21:26,18.0,Teunissen Mike,18,Team LottoNL-Jumbo,20:41 20:41,-,6,2015
20,166,69,+21:45,19.0,Oien Justin,19,Axeon Cycling Team,21:00 21:00,-,6,2015
22,77,72,+22:02,21.0,Skjerping Kristoffer,20,Team Cannondale - Garmin,21:17 21:17,\u25b21,6,2015
21,117,74,+22:10,20.0,Planet Charles,21,Team Novo Nordisk,21:25 21:25,\u25bc1,6,2015
23,105,88,+24:41,22.0,Putt Tanner,22,UnitedHealthcare Pro Cycling Team,23:56 23:56,-,6,2015
23,131,92,+25:08,23.0,Morton Lachlan,23,Jelly Belly p/b Maxxis,24:23 24:23,-,6,2015
22,23,100,+26:26,24.0,Flakemore Campbell,24,BMC Racing Team,25:41 25:41,-,6,2015
23,73,101,+26:29,25.0,Hansen Lasse Norman,25,Team Cannondale - Garmin,25:44 25:44,-,6,2015
22,93,104,+27:45,26.0,Kerby Jordan,26,Drapac Professional Cycling,27:00 27:00,-,6,2015
23,132,127,+37:46,27.0,Freter Johnathan,27,Jelly Belly p/b Maxxis,37:01 37:01,-,6,2015
22,12,1,+0:00,1.0,Alaphilippe Julian,1,Etixx - Quick Step,25:58:21 25:58:21,-,7,2015
20,164,13,+2:32,4.0,Geoghegan Hart Tao,2,Axeon Cycling Team,2:32 2:32,\u25b22,7,2015
22,47,15,+3:12,2.0,McCarthy Jay,3,Tinkoff - Saxo,3:12 3:12,\u25bc1,7,2015
23,27,19,+4:42,6.0,Senni Manuel,4,BMC Racing Team,4:42 4:42,\u25b22,7,2015
22,157,21,+4:51,3.0,Smith Dion,5,Hincapie Racing Team,4:51 4:51,\u25bc2,7,2015
23,32,27,+9:09,5.0,Craddock Lawson,6,Team Giant - Alpecin,9:09 9:09,\u25bc1,7,2015
20,165,31,+12:46,8.0,Guerreiro Ruben,7,Axeon Cycling Team,12:46 12:46,\u25b21,7,2015
21,167,37,+20:37,7.0,Oram James,8,Axeon Cycling Team,20:37 20:37,\u25bc1,7,2015
23,55,38,+22:58,9.0,Stuyven Jasper,9,Trek Factory Racing,22:58 22:58,-,7,2015
22,151,39,+25:42,12.0,Carpenter Robin,10,Hincapie Racing Team,25:42 25:42,\u25b22,7,2015
19,161,43,+28:40,15.0,Curran Geoffrey,11,Axeon Cycling Team,28:40 28:40,\u25b24,7,2015
22,78,44,+28:42,10.0,Zepuntke Ruben,12,Team Cannondale - Garmin,28:42 28:42,\u25bc2,7,2015
20,162,50,+33:57,11.0,Daniel Gregory,13,Axeon Cycling Team,33:57 33:57,\u25bc2,7,2015
20,168,53,+36:35,13.0,Owen Logan,14,Axeon Cycling Team,36:35 36:35,\u25bc1,7,2015
21,163,55,+36:41,14.0,Eaton Daniel,15,Axeon Cycling Team,36:41 36:41,\u25bc1,7,2015
22,23,60,+38:19,24.0,Flakemore Campbell,16,BMC Racing Team,38:19 38:19,\u25b28,7,2015
21,136,63,+38:51,16.0,Tanovitchii Nicolae,17,Jelly Belly p/b Maxxis,38:51 38:51,\u25bc1,7,2015
21,56,67,+40:56,17.0,van Poppel Danny,18,Trek Factory Racing,40:56 40:56,\u25bc1,7,2015
22,65,69,+41:14,18.0,Teunissen Mike,19,Team LottoNL-Jumbo,41:14 41:14,\u25bc1,7,2015
20,166,72,+41:33,19.0,Oien Justin,20,Axeon Cycling Team,41:33 41:33,\u25bc1,7,2015
21,117,74,+41:58,21.0,Planet Charles,21,Team Novo Nordisk,41:58 41:58,-,7,2015
23,131,87,+44:56,23.0,Morton Lachlan,22,Jelly Belly p/b Maxxis,44:56 44:56,\u25b21,7,2015
23,73,101,+48:16,25.0,Hansen Lasse Norman,23,Team Cannondale - Garmin,48:16 48:16,\u25b22,7,2015
23,105,111,+51:59,22.0,Putt Tanner,24,UnitedHealthcare Pro Cycling Team,51:59 51:59,\u25bc2,7,2015
22,93,122,+57:12,26.0,Kerby Jordan,25,Drapac Professional Cycling,57:12 57:12,\u25b21,7,2015
23,132,129,+1:03:17,27.0,Freter Johnathan,26,Jelly Belly p/b Maxxis,1:03:17 1:03:17,\u25b21,7,2015
22,12,2,+0:03,1.0,Alaphilippe Julian,1,Etixx - Quick Step,28:13:15 28:13:15,-,8,2015
20,164,13,+2:36,2.0,Geoghegan Hart Tao,2,Axeon Cycling Team,2:33 2:33,-,8,2015
22,47,15,+3:16,3.0,McCarthy Jay,3,Tinkoff - Saxo,3:13 3:13,-,8,2015
23,27,19,+4:46,4.0,Senni Manuel,4,BMC Racing Team,4:43 4:43,-,8,2015
22,157,21,+4:55,5.0,Smith Dion,5,Hincapie Racing Team,4:52 4:52,-,8,2015
23,32,28,+9:38,6.0,Craddock Lawson,6,Team Giant - Alpecin,9:35 9:35,-,8,2015
20,165,30,+12:50,7.0,Guerreiro Ruben,7,Axeon Cycling Team,12:47 12:47,-,8,2015
21,167,37,+20:41,8.0,Oram James,8,Axeon Cycling Team,20:38 20:38,-,8,2015
23,55,38,+23:02,9.0,Stuyven Jasper,9,Trek Factory Racing,22:59 22:59,-,8,2015
22,151,39,+25:46,10.0,Carpenter Robin,10,Hincapie Racing Team,25:43 25:43,-,8,2015
22,78,43,+28:46,12.0,Zepuntke Ruben,11,Team Cannondale - Garmin,28:43 28:43,\u25b21,8,2015
19,161,44,+29:07,11.0,Curran Geoffrey,12,Axeon Cycling Team,29:04 29:04,\u25bc1,8,2015
20,162,49,+34:20,13.0,Daniel Gregory,13,Axeon Cycling Team,34:17 34:17,-,8,2015
20,168,52,+36:39,14.0,Owen Logan,14,Axeon Cycling Team,36:36 36:36,-,8,2015
21,163,55,+37:08,15.0,Eaton Daniel,15,Axeon Cycling Team,37:05 37:05,-,8,2015
22,23,62,+40:40,16.0,Flakemore Campbell,16,BMC Racing Team,40:37 40:37,-,8,2015
21,56,65,+41:00,18.0,van Poppel Danny,17,Trek Factory Racing,40:57 40:57,\u25b21,8,2015
22,65,66,+41:18,19.0,Teunissen Mike,18,Team LottoNL-Jumbo,41:15 41:15,\u25b21,8,2015
20,166,69,+41:37,20.0,Oien Justin,19,Axeon Cycling Team,41:34 41:34,\u25b21,8,2015
21,117,71,+42:02,21.0,Planet Charles,20,Team Novo Nordisk,41:59 41:59,\u25b21,8,2015
23,131,88,+45:48,22.0,Morton Lachlan,21,Jelly Belly p/b Maxxis,45:45 45:45,\u25b21,8,2015
23,73,96,+48:20,23.0,Hansen Lasse Norman,22,Team Cannondale - Garmin,48:17 48:17,\u25b21,8,2015
23,105,107,+52:48,24.0,Putt Tanner,23,UnitedHealthcare Pro Cycling Team,52:45 52:45,\u25b21,8,2015
22,93,115,+57:16,25.0,Kerby Jordan,24,Drapac Professional Cycling,57:13 57:13,\u25b21,8,2015
