Age,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,Time won/lost,stage,year
21,56,+10:55,,van Goolen Jurgen,56,Domo - Farm Frites,10:55 10:55,+10:55,2,2002
29,57,+11:04,,Baranowski Dariusz,57,Ibanesto.com,11:04 11:04,+11:04,2,2002
24,58,+11:07,,Lamouller Lo\xefc,58,BigMat - Auber 93,11:07 11:07,+11:07,2,2002
28,59,+11:21,,Hinault S\xe9bastien,59,Cr\xe9dit Agricole,11:21 11:21,+11:21,2,2002
24,60,+11:39,,Laurent Christophe,60,Jean Delatour,11:39 11:39,+11:39,2,2002
30,61,+11:51,,Bessy Fr\xe9d\xe9ric,61,Cr\xe9dit Agricole,11:51 11:51,+11:51,2,2002
26,62,+13:13,,Joachim Benoit,62,US Postal Service,13:13 13:13,+13:13,2,2002
32,63,+13:37,,Baguet Serge,63,Lotto - Adecco,13:37 13:37,+13:37,2,2002
26,64,+13:44,,McGee Bradley,64,La Fran\xe7aise des Jeux,13:44 13:44,+13:44,2,2002
26,65,+13:44,,Estadieu Laurent,65,AG2R Pr\xe9voyance,",, 13:44",+13:44,2,2002
26,66,+13:45,,Grux Alexandre,66,AG2R Pr\xe9voyance,13:45 13:45,+13:45,2,2002
29,67,+14:29,,Etxebarria Unai,67,Euskaltel - Euskadi,14:29 14:29,+14:29,2,2002
30,68,+14:47,,Lebreton Lylian,68,BigMat - Auber 93,14:47 14:47,+14:47,2,2002
29,69,+14:57,,Botero Santiago,69,Kelme - Costa Blanca,14:57 14:57,+14:57,2,2002
24,70,+15:13,,Perez Santiago,70,Kelme - Costa Blanca,15:13 15:13,+15:13,2,2002
25,71,+15:17,,Brandt Christophe,71,Lotto - Adecco,15:17 15:17,+15:17,2,2002
30,72,+15:34,,Bernard J\xe9r\xf4me,72,Jean Delatour,15:34 15:34,+15:34,2,2002
23,73,+15:57,,Tankink Bram,73,Domo - Farm Frites,15:57 15:57,+15:57,2,2002
28,74,+16:00,,Latasa lasa David,74,Ibanesto.com,16:00 16:00,+16:00,2,2002
23,75,+16:19,,Cooke Baden,75,La Fran\xe7aise des Jeux,16:19 16:19,+16:19,2,2002
31,76,+16:23,,Rous Didier,76,Bonjour,16:23 16:23,+16:23,2,2002
28,77,+16:26,,Bouyer Franck,77,Bonjour,16:26 16:26,+16:26,2,2002
27,78,+16:28,,Pe\xf1a Victor Hugo,78,US Postal Service,16:28 16:28,+16:28,2,2002
30,79,+16:28,,Guesdon Fr\xe9d\xe9ric,79,La Fran\xe7aise des Jeux,",, 16:28",+16:28,2,2002
28,80,+16:29,,Renier Franck,80,Bonjour,16:29 16:29,+16:29,2,2002
28,81,+16:30,,Pichon Mickael,81,Bonjour,16:30 16:30,+16:30,2,2002
27,82,+16:30,,Jenner Christopher,82,Cr\xe9dit Agricole,",, 16:30",+16:30,2,2002
21,83,+16:31,,Bodo Thomas,83,La Fran\xe7aise des Jeux,16:31 16:31,+16:31,2,2002
26,84,+16:31,,Verbrugghe Ief,84,Lotto - Adecco,",, 16:31",+16:31,2,2002
27,85,+16:32,,Turpin Ludovic,85,AG2R Pr\xe9voyance,16:32 16:32,+16:32,2,2002
23,86,+16:34,,Portal Nicolas,86,AG2R Pr\xe9voyance,16:34 16:34,+16:34,2,2002
25,87,+16:38,,Flores Iker,87,Euskaltel - Euskadi,16:38 16:38,+16:38,2,2002
28,88,+16:55,,Tauler Toni,88,Kelme - Costa Blanca,16:55 16:55,+16:55,2,2002
22,89,+17:55,,Plaza Rub\xe9n,89,Ibanesto.com,17:55 17:55,+17:55,2,2002
26,90,+18:06,,Javier Vila Francisco,90,Ibanesto.com,18:06 18:06,+18:06,2,2002
30,91,+18:10,,Mattan Nico,91,Cofidis,18:10 18:10,+18:10,2,2002
31,92,+18:56,,Padrnos Pavel,92,US Postal Service,18:56 18:56,+18:56,2,2002
28,93,+19:19,,Moerenhout Koos,93,Domo - Farm Frites,19:19 19:19,+19:19,2,2002
31,94,+20:17,,Solaun Cesar,94,Euskaltel - Euskadi,20:17 20:17,+20:17,2,2002
29,95,+20:29,,Asmaker Olivier,95,CSC ProTeam - Tiscali,20:29 20:29,+20:29,2,2002
35,96,+20:51,,Durand Jacky,96,La Fran\xe7aise des Jeux,20:51 20:51,+20:51,2,2002
29,97,+21:38,,Kjaergaard Steffen,97,US Postal Service,21:38 21:38,+21:38,2,2002
22,98,+21:39,,Chavanel Sylvain,98,Bonjour,21:39 21:39,+21:39,2,2002
26,99,+21:40,,van Dijk Stefan,99,Lotto - Adecco,21:40 21:40,+21:40,2,2002
33,100,+21:41,,Seigneur Eddy,100,Jean Delatour,21:41 21:41,+21:41,2,2002
33,101,+21:47,,Simon Fran\xe7ois,101,Bonjour,21:47 21:47,+21:47,2,2002
25,102,+21:51,,Cretskens Wilfried,102,Domo - Farm Frites,21:51 21:51,+21:51,2,2002
30,103,+22:25,,Sivakov Alexei,103,BigMat - Auber 93,22:25 22:25,+22:25,2,2002
23,104,+22:40,,Charteau Anthony,104,Bonjour,22:40 22:40,+22:40,2,2002
26,105,+22:46,,Diaz Ruben,105,,22:46 22:46,+22:46,2,2002
32,106,+26:03,,Lamour Claude,106,Cofidis,26:03 26:03,+26:03,2,2002
25,107,+30:04,,Rodriguez Alexis,107,Kelme - Costa Blanca,30:04 30:04,+30:04,2,2002
21,108,+30:57,,Van Impe Kevin,108,Lotto - Adecco,30:57 30:57,+30:57,2,2002
26,109,+35:40,,Lopez Joaquin,109,Kelme - Costa Blanca,35:40 35:40,+35:40,2,2002
24,110,+41:17,,Gutierrez Ignacio,110,Kelme - Costa Blanca,41:17 41:17,+41:17,2,2002
30,1,+0:00,,Armstrong Lance,1,US Postal Service,9:57:25 9:57:25,+0:00,3,2002
25,2,+1:12,,Zubeldia Haimar,2,Euskaltel - Euskadi,1:12 1:12,+1:12,3,2002
24,3,+1:59,,Menchov Denis,3,Ibanesto.com,1:59 1:59,+1:59,3,2002
31,4,+2:18,,Moreau Christophe,4,Cr\xe9dit Agricole,2:18 2:18,+2:18,3,2002
25,5,+2:57,,Sevilla Oscar,5,Kelme - Costa Blanca,2:57 2:57,+2:57,3,2002
26,6,+3:07,,Kintana Aitor,6,BigMat - Auber 93,3:07 3:07,+3:07,3,2002
25,7,+3:07,,Millar David,7,Cofidis,",, 3:07",+3:07,3,2002
33,8,+3:15,,Garc\xeda Felix Manuel,8,BigMat - Auber 93,3:15 3:15,+3:15,3,2002
28,9,+3:22,,Kivilev Andrei,9,Cofidis,3:22 3:22,+3:22,3,2002
27,10,+3:52,,Bruseghin Marzio,10,Ibanesto.com,3:52 3:52,+3:52,3,2002
26,11,+3:56,,Landis Floyd,11,US Postal Service,3:56 3:56,+3:56,3,2002
27,12,+4:03,,Osa Unai,12,Ibanesto.com,4:03 4:03,+4:03,3,2002
32,13,+4:29,,Virenque Richard,13,Domo - Farm Frites,4:29 4:29,+4:29,3,2002
30,14,+4:51,,van de Wouwer Kurt,14,Lotto - Adecco,4:51 4:51,+4:51,3,2002
29,15,+5:07,,Chaurreau I\xf1igo,15,AG2R Pr\xe9voyance,5:07 5:07,+5:07,3,2002
24,16,+5:16,,Vogondy Nicolas,16,La Fran\xe7aise des Jeux,5:16 5:16,+5:16,3,2002
27,17,+5:25,,Moncouti\xe9 David,17,Cofidis,5:25 5:25,+5:25,3,2002
32,18,+5:49,,Goubert Stephane,18,Jean Delatour,5:49 5:49,+5:49,3,2002
31,19,+6:49,,Garcia Marcelino,19,CSC ProTeam - Tiscali,6:49 6:49,+6:49,3,2002
33,20,+6:56,,Jalabert Laurent,20,CSC ProTeam - Tiscali,6:56 6:56,+6:56,3,2002
25,21,+7:06,,Lefevre Laurent,21,Jean Delatour,7:06 7:06,+7:06,3,2002
27,22,+7:10,,Botcharov Alexandre,22,AG2R Pr\xe9voyance,7:10 7:10,+7:10,3,2002
36,23,+7:42,,Ekimov Viatcheslav,23,US Postal Service,7:42 7:42,+7:42,3,2002
31,24,+8:22,,Heulot Stephane,24,BigMat - Auber 93,8:22 8:22,+8:22,3,2002
29,25,+8:24,,Vaughters Jonathan,25,Cr\xe9dit Agricole,8:24 8:24,+8:24,3,2002
31,26,+8:56,,Brozyna Tomasz,26,Ibanesto.com,8:56 8:56,+8:56,3,2002
30,27,+9:06,,Peron Andrea,27,CSC ProTeam - Tiscali,9:06 9:06,+9:06,3,2002
27,28,+9:26,,Dessel Cyril,28,Jean Delatour,9:26 9:26,+9:26,3,2002
25,29,+9:28,,Arrizabalaga Gorka,29,Euskaltel - Euskadi,9:28 9:28,+9:28,3,2002
29,30,+9:40,,Rubiera Jos\xe9 Luis,30,US Postal Service,9:40 9:40,+9:40,3,2002
29,31,+9:48,,Oriol Christophe,31,AG2R Pr\xe9voyance,9:48 9:48,+9:48,3,2002
22,32,+10:17,,Astarloza Mikel,32,AG2R Pr\xe9voyance,10:17 10:17,+10:17,3,2002
27,33,+10:18,,Morin Anthony,33,Cr\xe9dit Agricole,10:18 10:18,+10:18,3,2002
27,34,+10:36,,S\xf8rensen Nicki,34,CSC ProTeam - Tiscali,10:36 10:36,+10:36,3,2002
31,35,+11:10,,Vasseur C\xe9dric,35,Cofidis,11:10 11:10,+11:10,3,2002
24,36,+11:40,,Talabardon S\xe9bastien,36,BigMat - Auber 93,11:40 11:40,+11:40,3,2002
34,37,+11:41,,Lelli Massimiliano,37,Cofidis,11:41 11:41,+11:41,3,2002
28,38,+12:01,,Mikhailov Guennady,38,Lotto - Adecco,12:01 12:01,+12:01,3,2002
32,39,+12:12,,Robin Jean-Cyril,39,La Fran\xe7aise des Jeux,12:12 12:12,+12:12,3,2002
26,40,+12:33,,Trentin Guido,40,Cofidis,12:33 12:33,+12:33,3,2002
32,41,+12:34,,Jan Xavier,41,BigMat - Auber 93,12:34 12:34,+12:34,3,2002
25,42,+12:38,,Poilvet Benoit,42,Cr\xe9dit Agricole,12:38 12:38,+12:38,3,2002
24,43,+12:39,,S\xe1nchez Samuel,43,Euskaltel - Euskadi,12:39 12:39,+12:39,3,2002
29,44,+12:43,,Beneteau Walter,44,Bonjour,12:43 12:43,+12:43,3,2002
22,45,+12:46,,Edaleine Christophe,45,Jean Delatour,12:46 12:46,+12:46,3,2002
23,46,+12:53,,Casar Sandy,46,La Fran\xe7aise des Jeux,12:53 12:53,+12:53,3,2002
22,47,+12:58,,Kashechkin Andrey,47,Domo - Farm Frites,12:58 12:58,+12:58,3,2002
24,48,+13:25,,Gonzalez Gorka,48,Euskaltel - Euskadi,13:25 13:25,+13:25,3,2002
21,49,+13:38,,van Goolen Jurgen,49,Domo - Farm Frites,13:38 13:38,+13:38,3,2002
29,50,+13:52,,Botero Santiago,50,Kelme - Costa Blanca,13:52 13:52,+13:52,3,2002
28,51,+13:57,,Halgand Patrice,51,Jean Delatour,13:57 13:57,+13:57,3,2002
28,52,+14:35,,Rasmussen Michael,52,CSC ProTeam - Tiscali,14:35 14:35,+14:35,3,2002
26,53,+14:52,,McGee Bradley,53,La Fran\xe7aise des Jeux,14:52 14:52,+14:52,3,2002
27,54,+14:58,,Gutierrez Jose Enrique,54,Kelme - Costa Blanca,14:58 14:58,+14:58,3,2002
26,55,+15:14,,Martin Ludovic,55,Cr\xe9dit Agricole,15:14 15:14,+15:14,3,2002
29,56,+15:50,,Baranowski Dariusz,56,Ibanesto.com,15:50 15:50,+15:50,3,2002
26,57,+16:11,,De Wolf Steve,57,Domo - Farm Frites,16:11 16:11,+16:11,3,2002
30,58,+16:35,,Bessy Fr\xe9d\xe9ric,58,Cr\xe9dit Agricole,16:35 16:35,+16:35,3,2002
24,59,+16:52,,Laurent Christophe,59,Jean Delatour,16:52 16:52,+16:52,3,2002
28,60,+17:01,,Hinault S\xe9bastien,60,Cr\xe9dit Agricole,17:01 17:01,+17:01,3,2002
26,61,+17:08,,Joachim Benoit,61,US Postal Service,17:08 17:08,+17:08,3,2002
24,62,+17:18,,Lamouller Lo\xefc,62,BigMat - Auber 93,17:18 17:18,+17:18,3,2002
32,63,+17:34,,Baguet Serge,63,Lotto - Adecco,17:34 17:34,+17:34,3,2002
31,64,+17:41,,Rous Didier,64,Bonjour,17:41 17:41,+17:41,3,2002
26,65,+17:41,,Grux Alexandre,65,AG2R Pr\xe9voyance,",, 17:41",+17:41,3,2002
27,66,+18:14,,Pe\xf1a Victor Hugo,66,US Postal Service,18:14 18:14,+18:14,3,2002
29,67,+18:25,,Etxebarria Unai,67,Euskaltel - Euskadi,18:25 18:25,+18:25,3,2002
30,68,+18:33,,Bernard J\xe9r\xf4me,68,Jean Delatour,18:33 18:33,+18:33,3,2002
31,69,+18:36,,Cerezo Francisco,69,,18:36 18:36,+18:36,3,2002
28,70,+18:49,,Tauler Toni,70,Kelme - Costa Blanca,18:49 18:49,+18:49,3,2002
26,71,+19:07,,Estadieu Laurent,71,AG2R Pr\xe9voyance,19:07 19:07,+19:07,3,2002
23,72,+19:35,,Portal Nicolas,72,AG2R Pr\xe9voyance,19:35 19:35,+19:35,3,2002
28,73,+20:04,,Latasa lasa David,73,Ibanesto.com,20:04 20:04,+20:04,3,2002
30,74,+20:26,,Lebreton Lylian,74,BigMat - Auber 93,20:26 20:26,+20:26,3,2002
29,75,+20:28,,Jalabert Nicolas,75,CSC ProTeam - Tiscali,20:28 20:28,+20:28,3,2002
28,76,+20:38,,Pichon Mickael,76,Bonjour,20:38 20:38,+20:38,3,2002
28,77,+20:41,,Renier Franck,77,Bonjour,20:41 20:41,+20:41,3,2002
24,78,+20:43,,Perez Santiago,78,Kelme - Costa Blanca,20:43 20:43,+20:43,3,2002
25,79,+20:49,,Flores Iker,79,Euskaltel - Euskadi,20:49 20:49,+20:49,3,2002
30,80,+20:58,,Guesdon Fr\xe9d\xe9ric,80,La Fran\xe7aise des Jeux,20:58 20:58,+20:58,3,2002
23,81,+21:04,,Tankink Bram,81,Domo - Farm Frites,21:04 21:04,+21:04,3,2002
25,82,+21:05,,Brandt Christophe,82,Lotto - Adecco,21:05 21:05,+21:05,3,2002
27,83,+21:10,,Turpin Ludovic,83,AG2R Pr\xe9voyance,21:10 21:10,+21:10,3,2002
28,84,+21:23,,Bouyer Franck,84,Bonjour,21:23 21:23,+21:23,3,2002
30,85,+21:41,,Mattan Nico,85,Cofidis,21:41 21:41,+21:41,3,2002
22,86,+21:49,,Plaza Rub\xe9n,86,Ibanesto.com,21:49 21:49,+21:49,3,2002
21,87,+22:01,,Bodo Thomas,87,La Fran\xe7aise des Jeux,22:01 22:01,+22:01,3,2002
26,88,+22:19,,Verbrugghe Ief,88,Lotto - Adecco,22:19 22:19,+22:19,3,2002
31,89,+22:50,,Padrnos Pavel,89,US Postal Service,22:50 22:50,+22:50,3,2002
23,90,+22:52,,Cooke Baden,90,La Fran\xe7aise des Jeux,22:52 22:52,+22:52,3,2002
35,91,+23:11,,Durand Jacky,91,La Fran\xe7aise des Jeux,23:11 23:11,+23:11,3,2002
27,92,+23:15,,Jenner Christopher,92,Cr\xe9dit Agricole,23:15 23:15,+23:15,3,2002
26,93,+23:47,,Javier Vila Francisco,93,Ibanesto.com,23:47 23:47,+23:47,3,2002
28,94,+23:47,,Moerenhout Koos,94,Domo - Farm Frites,",, 23:47",+23:47,3,2002
31,95,+25:02,,Solaun Cesar,95,Euskaltel - Euskadi,25:02 25:02,+25:02,3,2002
33,96,+25:05,,Seigneur Eddy,96,Jean Delatour,25:05 25:05,+25:05,3,2002
30,97,+25:35,,Sivakov Alexei,97,BigMat - Auber 93,25:35 25:35,+25:35,3,2002
33,98,+26:06,,Simon Fran\xe7ois,98,Bonjour,26:06 26:06,+26:06,3,2002
29,99,+26:13,,Kjaergaard Steffen,99,US Postal Service,26:13 26:13,+26:13,3,2002
25,100,+26:26,,Cretskens Wilfried,100,Domo - Farm Frites,26:26 26:26,+26:26,3,2002
29,101,+26:39,,Asmaker Olivier,101,CSC ProTeam - Tiscali,26:39 26:39,+26:39,3,2002
26,102,+27:55,,van Dijk Stefan,102,Lotto - Adecco,27:55 27:55,+27:55,3,2002
26,103,+28:30,,Diaz Ruben,103,,28:30 28:30,+28:30,3,2002
23,104,+29:21,,Charteau Anthony,104,Bonjour,29:21 29:21,+29:21,3,2002
32,105,+31:18,,Lamour Claude,105,Cofidis,31:18 31:18,+31:18,3,2002
25,106,+35:50,,Rodriguez Alexis,106,Kelme - Costa Blanca,35:50 35:50,+35:50,3,2002
21,107,+36:33,,Van Impe Kevin,107,Lotto - Adecco,36:33 36:33,+36:33,3,2002
26,108,+40:27,,Lopez Joaquin,108,Kelme - Costa Blanca,40:27 40:27,+40:27,3,2002
24,109,+48:45,,Gutierrez Ignacio,109,Kelme - Costa Blanca,48:45 48:45,+48:45,3,2002
30,1,+0:00,,Armstrong Lance,1,US Postal Service,15:11:00 15:11:00,+0:00,4,2002
26,2,+0:16,,Landis Floyd,2,US Postal Service,0:16 0:16,+0:16,4,2002
25,3,+1:12,,Zubeldia Haimar,3,Euskaltel - Euskadi,1:12 1:12,+1:12,4,2002
24,4,+1:59,,Menchov Denis,4,Ibanesto.com,1:59 1:59,+1:59,4,2002
31,5,+2:18,,Moreau Christophe,5,Cr\xe9dit Agricole,2:18 2:18,+2:18,4,2002
25,6,+2:57,,Sevilla Oscar,6,Kelme - Costa Blanca,2:57 2:57,+2:57,4,2002
26,7,+3:07,,Kintana Aitor,7,BigMat - Auber 93,3:07 3:07,+3:07,4,2002
25,8,+3:07,,Millar David,8,Cofidis,",, 3:07",+3:07,4,2002
33,9,+3:15,,Garc\xeda Felix Manuel,9,BigMat - Auber 93,3:15 3:15,+3:15,4,2002
28,10,+3:22,,Kivilev Andrei,10,Cofidis,3:22 3:22,+3:22,4,2002
27,11,+3:52,,Bruseghin Marzio,11,Ibanesto.com,3:52 3:52,+3:52,4,2002
27,12,+4:03,,Osa Unai,12,Ibanesto.com,4:03 4:03,+4:03,4,2002
32,13,+4:29,,Virenque Richard,13,Domo - Farm Frites,4:29 4:29,+4:29,4,2002
31,14,+4:42,,Heulot Stephane,14,BigMat - Auber 93,4:42 4:42,+4:42,4,2002
29,15,+5:07,,Chaurreau I\xf1igo,15,AG2R Pr\xe9voyance,5:07 5:07,+5:07,4,2002
24,16,+5:16,,Vogondy Nicolas,16,La Fran\xe7aise des Jeux,5:16 5:16,+5:16,4,2002
27,17,+5:25,,Moncouti\xe9 David,17,Cofidis,5:25 5:25,+5:25,4,2002
32,18,+5:49,,Goubert Stephane,18,Jean Delatour,5:49 5:49,+5:49,4,2002
30,19,+5:55,,van de Wouwer Kurt,19,Lotto - Adecco,5:55 5:55,+5:55,4,2002
25,20,+7:06,,Lefevre Laurent,20,Jean Delatour,7:06 7:06,+7:06,4,2002
27,21,+7:10,,Botcharov Alexandre,21,AG2R Pr\xe9voyance,7:10 7:10,+7:10,4,2002
29,22,+7:13,,Oriol Christophe,22,AG2R Pr\xe9voyance,7:13 7:13,+7:13,4,2002
29,23,+8:24,,Vaughters Jonathan,23,Cr\xe9dit Agricole,8:24 8:24,+8:24,4,2002
27,24,+9:40,,S\xf8rensen Nicki,24,CSC ProTeam - Tiscali,9:40 9:40,+9:40,4,2002
29,25,+9:40,,Rubiera Jos\xe9 Luis,25,US Postal Service,",, 9:40",+9:40,4,2002
28,26,+9:58,,Halgand Patrice,26,Jean Delatour,9:58 9:58,+9:58,4,2002
31,27,+10:36,,Garcia Marcelino,27,CSC ProTeam - Tiscali,10:36 10:36,+10:36,4,2002
36,28,+10:48,,Ekimov Viatcheslav,28,US Postal Service,10:48 10:48,+10:48,4,2002
31,29,+11:10,,Vasseur C\xe9dric,29,Cofidis,11:10 11:10,+11:10,4,2002
24,30,+11:40,,Talabardon S\xe9bastien,30,BigMat - Auber 93,11:40 11:40,+11:40,4,2002
28,31,+12:01,,Mikhailov Guennady,31,Lotto - Adecco,12:01 12:01,+12:01,4,2002
32,32,+12:12,,Robin Jean-Cyril,32,La Fran\xe7aise des Jeux,12:12 12:12,+12:12,4,2002
29,33,+12:43,,Beneteau Walter,33,Bonjour,12:43 12:43,+12:43,4,2002
34,34,+12:45,,Lelli Massimiliano,34,Cofidis,12:45 12:45,+12:45,4,2002
30,35,+12:55,,Bessy Fr\xe9d\xe9ric,35,Cr\xe9dit Agricole,12:55 12:55,+12:55,4,2002
24,36,+13:32,,Gonzalez Gorka,36,Euskaltel - Euskadi,13:32 13:32,+13:32,4,2002
25,37,+14:22,,Arrizabalaga Gorka,37,Euskaltel - Euskadi,14:22 14:22,+14:22,4,2002
27,38,+14:58,,Gutierrez Jose Enrique,38,Kelme - Costa Blanca,14:58 14:58,+14:58,4,2002
22,39,+15:11,,Astarloza Mikel,39,AG2R Pr\xe9voyance,15:11 15:11,+15:11,4,2002
29,40,+15:50,,Baranowski Dariusz,40,Ibanesto.com,15:50 15:50,+15:50,4,2002
24,41,+16:26,,S\xe1nchez Samuel,41,Euskaltel - Euskadi,16:26 16:26,+16:26,4,2002
26,42,+17:15,,De Wolf Steve,42,Domo - Farm Frites,17:15 17:15,+17:15,4,2002
26,43,+17:27,,Trentin Guido,43,Cofidis,17:27 17:27,+17:27,4,2002
33,44,+17:27,,Jalabert Laurent,44,CSC ProTeam - Tiscali,",, 17:27",+17:27,4,2002
21,45,+19:26,,Bodo Thomas,45,La Fran\xe7aise des Jeux,19:26 19:26,+19:26,4,2002
31,46,+19:27,,Brozyna Tomasz,46,Ibanesto.com,19:27 19:27,+19:27,4,2002
23,47,+19:35,,Portal Nicolas,47,AG2R Pr\xe9voyance,19:35 19:35,+19:35,4,2002
30,48,+19:37,,Peron Andrea,48,CSC ProTeam - Tiscali,19:37 19:37,+19:37,4,2002
27,49,+19:57,,Dessel Cyril,49,Jean Delatour,19:57 19:57,+19:57,4,2002
28,50,+20:04,,Latasa lasa David,50,Ibanesto.com,20:04 20:04,+20:04,4,2002
27,51,+20:49,,Morin Anthony,51,Cr\xe9dit Agricole,20:49 20:49,+20:49,4,2002
28,52,+21:12,,Moerenhout Koos,52,Domo - Farm Frites,21:12 21:12,+21:12,4,2002
24,53,+21:46,,Laurent Christophe,53,Jean Delatour,21:46 21:46,+21:46,4,2002
24,54,+21:47,,Perez Santiago,54,Kelme - Costa Blanca,21:47 21:47,+21:47,4,2002
28,55,+21:55,,Tauler Toni,55,Kelme - Costa Blanca,21:55 21:55,+21:55,4,2002
23,56,+22:52,,Cooke Baden,56,La Fran\xe7aise des Jeux,22:52 22:52,+22:52,4,2002
32,57,+23:05,,Jan Xavier,57,BigMat - Auber 93,23:05 23:05,+23:05,4,2002
25,58,+23:09,,Poilvet Benoit,58,Cr\xe9dit Agricole,23:09 23:09,+23:09,4,2002
22,59,+23:17,,Edaleine Christophe,59,Jean Delatour,23:17 23:17,+23:17,4,2002
23,60,+23:24,,Casar Sandy,60,La Fran\xe7aise des Jeux,23:24 23:24,+23:24,4,2002
22,61,+23:29,,Kashechkin Andrey,61,Domo - Farm Frites,23:29 23:29,+23:29,4,2002
25,62,+23:55,,Flores Iker,62,Euskaltel - Euskadi,23:55 23:55,+23:55,4,2002
27,63,+24:16,,Turpin Ludovic,63,AG2R Pr\xe9voyance,24:16 24:16,+24:16,4,2002
29,64,+24:23,,Botero Santiago,64,Kelme - Costa Blanca,24:23 24:23,+24:23,4,2002
28,65,+25:06,,Rasmussen Michael,65,CSC ProTeam - Tiscali,25:06 25:06,+25:06,4,2002
26,66,+25:23,,McGee Bradley,66,La Fran\xe7aise des Jeux,25:23 25:23,+25:23,4,2002
30,67,+25:29,,Mattan Nico,67,Cofidis,25:29 25:29,+25:29,4,2002
26,68,+25:45,,Martin Ludovic,68,Cr\xe9dit Agricole,25:45 25:45,+25:45,4,2002
27,69,+26:21,,Jenner Christopher,69,Cr\xe9dit Agricole,26:21 26:21,+26:21,4,2002
33,70,+27:10,,Simon Fran\xe7ois,70,Bonjour,27:10 27:10,+27:10,4,2002
28,71,+27:32,,Hinault S\xe9bastien,71,Cr\xe9dit Agricole,27:32 27:32,+27:32,4,2002
26,72,+27:39,,Joachim Benoit,72,US Postal Service,27:39 27:39,+27:39,4,2002
24,73,+27:49,,Lamouller Lo\xefc,73,BigMat - Auber 93,27:49 27:49,+27:49,4,2002
32,74,+28:05,,Baguet Serge,74,Lotto - Adecco,28:05 28:05,+28:05,4,2002
31,75,+28:12,,Rous Didier,75,Bonjour,28:12 28:12,+28:12,4,2002
26,76,+28:12,,Grux Alexandre,76,AG2R Pr\xe9voyance,",, 28:12",+28:12,4,2002
27,77,+28:45,,Pe\xf1a Victor Hugo,77,US Postal Service,28:45 28:45,+28:45,4,2002
30,78,+29:04,,Bernard J\xe9r\xf4me,78,Jean Delatour,29:04 29:04,+29:04,4,2002
31,79,+29:07,,Cerezo Francisco,79,,29:07 29:07,+29:07,4,2002
26,80,+29:38,,Estadieu Laurent,80,AG2R Pr\xe9voyance,29:38 29:38,+29:38,4,2002
30,81,+30:57,,Lebreton Lylian,81,BigMat - Auber 93,30:57 30:57,+30:57,4,2002
29,82,+30:59,,Jalabert Nicolas,82,CSC ProTeam - Tiscali,30:59 30:59,+30:59,4,2002
28,83,+31:09,,Pichon Mickael,83,Bonjour,31:09 31:09,+31:09,4,2002
28,84,+31:12,,Renier Franck,84,Bonjour,31:12 31:12,+31:12,4,2002
30,85,+31:29,,Guesdon Fr\xe9d\xe9ric,85,La Fran\xe7aise des Jeux,31:29 31:29,+31:29,4,2002
23,86,+31:35,,Tankink Bram,86,Domo - Farm Frites,31:35 31:35,+31:35,4,2002
25,87,+31:36,,Brandt Christophe,87,Lotto - Adecco,31:36 31:36,+31:36,4,2002
28,88,+31:54,,Bouyer Franck,88,Bonjour,31:54 31:54,+31:54,4,2002
22,89,+32:20,,Plaza Rub\xe9n,89,Ibanesto.com,32:20 32:20,+32:20,4,2002
26,90,+32:50,,Verbrugghe Ief,90,Lotto - Adecco,32:50 32:50,+32:50,4,2002
23,91,+33:13,,Charteau Anthony,91,Bonjour,33:13 33:13,+33:13,4,2002
31,92,+33:21,,Padrnos Pavel,92,US Postal Service,33:21 33:21,+33:21,4,2002
35,93,+33:42,,Durand Jacky,93,La Fran\xe7aise des Jeux,33:42 33:42,+33:42,4,2002
26,94,+34:18,,Javier Vila Francisco,94,Ibanesto.com,34:18 34:18,+34:18,4,2002
33,95,+35:36,,Seigneur Eddy,95,Jean Delatour,35:36 35:36,+35:36,4,2002
21,96,+35:46,,van Goolen Jurgen,96,Domo - Farm Frites,35:46 35:46,+35:46,4,2002
30,97,+36:06,,Sivakov Alexei,97,BigMat - Auber 93,36:06 36:06,+36:06,4,2002
29,98,+36:44,,Kjaergaard Steffen,98,US Postal Service,36:44 36:44,+36:44,4,2002
25,99,+36:57,,Cretskens Wilfried,99,Domo - Farm Frites,36:57 36:57,+36:57,4,2002
26,100,+38:26,,van Dijk Stefan,100,Lotto - Adecco,38:26 38:26,+38:26,4,2002
29,101,+40:21,,Asmaker Olivier,101,CSC ProTeam - Tiscali,40:21 40:21,+40:21,4,2002
29,102,+40:33,,Etxebarria Unai,102,Euskaltel - Euskadi,40:33 40:33,+40:33,4,2002
32,103,+41:49,,Lamour Claude,103,Cofidis,41:49 41:49,+41:49,4,2002
21,104,+47:04,,Van Impe Kevin,104,Lotto - Adecco,47:04 47:04,+47:04,4,2002
31,105,+47:10,,Solaun Cesar,105,Euskaltel - Euskadi,47:10 47:10,+47:10,4,2002
25,106,+49:32,,Rodriguez Alexis,106,Kelme - Costa Blanca,49:32 49:32,+49:32,4,2002
26,107,+50:38,,Diaz Ruben,107,,50:38 50:38,+50:38,4,2002
26,108,+54:09,,Lopez Joaquin,108,Kelme - Costa Blanca,54:09 54:09,+54:09,4,2002
30,1,+0:00,,Armstrong Lance,1,US Postal Service,20:28:12 20:28:12,+0:00,5,2002
