Age,Avg,BIB,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,UCI,stage,year
24,,67,23.0,+0:10,,Bennett George,22,Cannondale,",, ,,",,1,2014
29,,24,24.0,+0:10,,Terpstra Niki,23,Omega Pharma - Quick-Step,",, ,,",,1,2014
22,,81,25.0,+0:10,,Craddock Lawson,24,Team Giant - Shimano,",, ,,",,1,2014
28,,104,26.0,+0:10,,Machado Tiago,25,Team NetApp \u2013 Endura,",, ,,",,1,2014
34,,32,27.0,+0:10,,Irizar Markel,26,Trek Factory Racing,",, ,,",,1,2014
33,,71,28.0,+0:10,,ten Dam Laurens,27,Belkin-Pro Cycling Team,",, ,,",,1,2014
25,,124,29.0,+0:10,,Jones Carter,28,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2014
33,,21,30.0,+0:10,,Boonen Tom,29,Omega Pharma - Quick-Step,",, ,,",,1,2014
34,,41,31.0,+0:10,,Wiggins Bradley,30,Team Sky,",, ,,",,1,2014
29,,66,32.0,+0:10,,Sabatini Fabio,31,Cannondale,",, ,,",,1,2014
21,,57,33.0,+0:10,,Yates Adam,32,Orica GreenEDGE,",, ,,",,1,2014
31,,148,34.0,+0:10,,Teruel Eloy,33,Jamis - Hagens Berman,",, ,,",,1,2014
25,,54,35.0,+0:10,,Keukeleire Jens,34,Orica GreenEDGE,",, ,,",,1,2014
31,,87,36.0,+0:10,,de Kort Koen,35,Team Giant - Shimano,",, ,,",,1,2014
36,,53,37.0,+0:10,,Hayman Mathew,36,Orica GreenEDGE,",, ,,",,1,2014
26,,1,38.0,+0:10,,Stetina Peter,37,BMC Racing Team,",, ,,",,1,2014
34,,95,39.0,+0:10,,Jones Chris,38,UnitedHealthcare Pro Cycling Team,",, ,,",,1,2014
27,,65,40.0,+0:10,,Koren Kristijan,39,Cannondale,",, ,,",,1,2014
24,,52,41.0,+0:10,,Chaves Johan Esteban,40,Orica GreenEDGE,",, ,,",,1,2014
27,,6,42.0,+0:10,,Schar Michael,41,BMC Racing Team,",, ,,",,1,2014
27,,14,43.0,+0:10,,Fairly Caleb,42,Garmin Sharp,",, ,,",,1,2014
31,,23,44.0,+0:10,,Renshaw Mark,43,Omega Pharma - Quick-Step,",, ,,",,1,2014
31,,64,45.0,+0:10,,King Edward,44,Cannondale,",, ,,",,1,2014
23,,8,46.0,+0:10,,Warbasse Larry,45,BMC Racing Team,",, ,,",,1,2014
28,,3,47.0,+0:10,,Kohler Martin,46,BMC Racing Team,",, ,,",,1,2014
35,,101,48.0,+0:10,,Cama\xf1o Iker,47,Team NetApp \u2013 Endura,",, ,,",,1,2014
30,,111,49.0,+0:10,,Megias Javier,48,Team Novo Nordisk,",, ,,",,1,2014
40,,138,50.0,+0:10,,Rodriguez Fred,49,Jelly Belly p/b Maxxis,",, ,,",,1,2014
25,,112,51.0,+0:10,,Peron Andrea,50,Team Novo Nordisk,",, ,,",,1,2014
19,,156,4.0,+0:06,,Geoghegan Hart Tao,51,Bissell Development Team,",, ,,",,1,2014
32,,4,52.0,+0:10,,Moinard Ama\xebl,52,BMC Racing Team,",, ,,",,1,2014
21,,153,53.0,+0:10,,Chevrier Cl\xe9ment,53,Bissell Development Team,",, ,,",,1,2014
25,,86,54.0,+0:10,,Janse van Rensburg Reinardt,54,Team Giant - Shimano,",, ,,",,1,2014
26,,121,55.0,+0:10,,Anderson Ryan,55,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2014
36,,128,56.0,+0:10,,Zwizanski Scott,56,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2014
35,,146,94.0,+0:30,,Romero Amaran Luis,57,Jamis - Hagens Berman,",, ,,",,1,2014
25,,102,57.0,+0:10,,de la Cruz David,58,Team NetApp \u2013 Endura,",, ,,",,1,2014
28,,73,58.0,+0:10,,Boom Lars,59,Belkin-Pro Cycling Team,",, ,,",,1,2014
37,,38,59.0,+0:10,,Zubeldia Haimar,60,Trek Factory Racing,",, ,,",,1,2014
29,,31,60.0,+0:10,,Busche Matthew,61,Trek Factory Racing,",, ,,",,1,2014
21,,27,61.0,+0:10,,Verona Carlos,62,Omega Pharma - Quick-Step,",, ,,",,1,2014
26,,132,62.0,+0:10,,Carlsen Kirk,63,Jelly Belly p/b Maxxis,",, ,,",,1,2014
30,,91,63.0,+0:10,,Euser Lucas,64,UnitedHealthcare Pro Cycling Team,",, ,,",,1,2014
25,,131,64.0,+0:10,,Tvetcov Serghei,65,Jelly Belly p/b Maxxis,",, ,,",,1,2014
35,,127,65.0,+0:10,,Zirbel Tom,66,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2014
25,,33,66.0,+0:10,,Sergent Jesse,67,Trek Factory Racing,",, ,,",,1,2014
25,,98,67.0,+0:10,,Summerhill Daniel,68,UnitedHealthcare Pro Cycling Team,",, ,,",,1,2014
36,,12,68.0,+0:10,,Danielson Thomas,69,Garmin Sharp,",, ,,",,1,2014
25,,17,69.0,+0:10,,King Benjamin,70,Garmin Sharp,",, ,,",,1,2014
26,,145,95.0,+0:30,,Brenes Gregory,71,Jamis - Hagens Berman,",, ,,",,1,2014
23,,42,70.0,+0:10,,Boswell Ian,72,Team Sky,",, ,,",,1,2014
21,,158,71.0,+0:10,,Zepuntke Ruben,73,Bissell Development Team,",, ,,",,1,2014
28,,11,72.0,+0:10,,Acevedo Janier Alexis,74,Garmin Sharp,",, ,,",,1,2014
24,,107,73.0,+0:10,,Thwaites Scott,75,Team NetApp \u2013 Endura,",, ,,",,1,2014
25,,44,74.0,+0:10,,Earle Nathan,76,Team Sky,",, ,,",,1,2014
35,,143,75.0,+0:10,,Jacques-Maynes Benjamin,77,Jamis - Hagens Berman,",, ,,",,1,2014
35,,123,76.0,+0:10,,Huff Charles Bradley,78,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2014
20,,157,77.0,+0:10,,Oram James,79,Bissell Development Team,",, ,,",,1,2014
35,,47,78.0,+0:10,,Pate Danny,80,Team Sky,",, ,,",,1,2014
28,,15,79.0,+0:10,,Gaimon Phillip,81,Garmin Sharp,",, ,,",,1,2014
39,,122,80.0,+0:10,,Candelario Alex,82,Optum p/b Kelly Benefit Strategies,",, ,,",,1,2014
21,,45,81.0,+0:10,,Edmondson Joshua,83,Team Sky,",, ,,",,1,2014
23,,144,82.0,+0:10,,Jaramillo Daniel Alexander,84,Jamis - Hagens Berman,",, ,,",,1,2014
22,,18,83.0,+0:10,,Brown Nathan,85,Garmin Sharp,",, ,,",,1,2014
30,,106,84.0,+0:10,,Schillinger Andreas,86,Team NetApp \u2013 Endura,",, ,,",,1,2014
22,,43,85.0,+0:10,,Dombrowski Joe,87,Team Sky,",, ,,",,1,2014
27,,117,86.0,+0:10,,Lefrancois Nicolas,88,Team Novo Nordisk,",, ,,",,1,2014
22,,76,87.0,+0:10,,van der Lijke Nick,89,Belkin-Pro Cycling Team,",, ,,",,1,2014
31,,78,88.0,+0:10,,Wynants Maarten,90,Belkin-Pro Cycling Team,",, ,,",,1,2014
42,,36,89.0,+0:10,,Voigt Jens,91,Trek Factory Racing,",, ,,",,1,2014
25,,83,90.0,+0:10,,Damuseau Thomas,92,Team Giant - Shimano,",, ,,",,1,2014
21,,55,91.0,+0:10,,Howson Damien,93,Orica GreenEDGE,",, ,,",,1,2014
23,,13,92.0,+0:10,,Dennis Rohan,94,Garmin Sharp,",, ,,",,1,2014
26,,77,93.0,+0:29,,van Winden Dennis,95,Belkin-Pro Cycling Team,0:19 0:19,,1,2014
28,,7,96.0,+0:32,,Van Avermaet Greg,96,BMC Racing Team,0:22 0:22,,1,2014
28,,108,97.0,+0:32,,Voss Paul,97,Team NetApp \u2013 Endura,",, 0:22",,1,2014
34,,82,98.0,+0:45,,Curvers Roy,98,Team Giant - Shimano,0:35 0:35,,1,2014
19,,154,99.0,+0:45,,Daniel Gregory,99,Bissell Development Team,0:38 0:38,,1,2014
22,,118,101.0,+0:48,,De Mesmaeker Kevin,100,Team Novo Nordisk,",, 0:38",,1,2014
24,,72,102.0,+0:48,,Bobridge Jack,101,Belkin-Pro Cycling Team,",, 0:38",,1,2014
29,,28,103.0,+0:48,,Velits Martin,102,Omega Pharma - Quick-Step,",, 0:38",,1,2014
27,,97,100.0,+0:46,,Reijnen Kiel,103,UnitedHealthcare Pro Cycling Team,",, 0:38",,1,2014
29,,62,104.0,+0:51,,Bodnar Maciej,104,Cannondale,0:41 0:41,,1,2014
20,,115,106.0,+1:04,,Planet Charles,105,Team Novo Nordisk,0:54 0:54,,1,2014
23,,92,105.0,+1:03,,Bolivar Isaac,106,UnitedHealthcare Pro Cycling Team,",, 0:54",,1,2014
24,,25,107.0,+1:08,,Trentin Matteo,107,Omega Pharma - Quick-Step,0:58 0:58,,1,2014
23,,26,108.0,+1:08,,van Keirsbulck Guillaume,108,Omega Pharma - Quick-Step,",, 0:58",,1,2014
24,,48,109.0,+1:08,,Rowe Luke,109,Team Sky,",, 0:58",,1,2014
33,,46,110.0,+1:08,,Knees Christian,110,Team Sky,",, 0:58",,1,2014
29,,93,111.0,+1:21,,Clarke Jonathan,111,UnitedHealthcare Pro Cycling Team,1:11 1:11,,1,2014
24,,58,112.0,+1:28,,Howard Leigh,112,Orica GreenEDGE,1:18 1:18,,1,2014
34,,56,113.0,+2:58,,Mouris Jens,113,Orica GreenEDGE,2:48 2:48,,1,2014
28,,75,114.0,+3:44,,Leezer Tom,114,Belkin-Pro Cycling Team,3:40 3:40,,1,2014
23,,137,115.0,+4:46,,Rathe Jacob,115,Jelly Belly p/b Maxxis,4:37 4:37,,1,2014
29,,105,117.0,+12:23,,Mendes Jos\xe9,116,Team NetApp \u2013 Endura,12:13 12:13,,1,2014
30,,125,116.0,+12:22,,Routley Will,117,Optum p/b Kelly Benefit Strategies,",, 12:13",,1,2014
34,,142,118.0,+12:23,,Cooke Matt,118,Jamis - Hagens Berman,",, 12:13",,1,2014
26,,16,119.0,+14:08,,Howes Alex,119,Garmin Sharp,13:58 13:58,,1,2014
21,,37,120.0,+14:08,,Watson Calvin,120,Trek Factory Racing,",, 13:58",,1,2014
30,,68,121.0,+14:08,,Wurf Cameron,121,Cannondale,",, 13:58",,1,2014
25,,113,122.0,+14:08,,Lozano David,122,Team Novo Nordisk,",, 13:58",,1,2014
22,,116,123.0,+14:08,,Henttala Joonas,123,Team Novo Nordisk,",, 13:58",,1,2014
22,,133,124.0,+14:08,,Lemus Luis,124,Jelly Belly p/b Maxxis,",, 13:58",,1,2014
23,,134,125.0,+14:08,,Fisher Steve,125,Jelly Belly p/b Maxxis,",, 13:58",,1,2014
30,,135,126.0,+14:08,,Lloyd Matthew,126,Jelly Belly p/b Maxxis,",, 13:58",,1,2014
28,,136,127.0,+14:08,,Mazich Sean,127,Jelly Belly p/b Maxxis,",, 13:58",,1,2014
24,,147,128.0,+14:08,,Squire Rob,128,Jamis - Hagens Berman,",, 13:58",,1,2014
34,51.76,41,1.0,+0:00,30.0,Wiggins Bradley,1,Team Sky,23:18 23:18,20.0,2,2014
23,50.18,13,2.0,+0:44,18.0,Dennis Rohan,2,Garmin Sharp,0:44 0:44,14.0,2,2014
23,49.903,5,3.0,+0:52,12.0,Phinney Taylor,3,BMC Racing Team,0:52 0:52,8.0,2,2014
31,49.358999999999995,148,4.0,+1:08,7.0,Teruel Eloy,4,Jamis - Hagens Berman,1:08 1:08,7.0,2,2014
25,49.258,33,5.0,+1:11,4.0,Sergent Jesse,5,Trek Factory Racing,1:11 1:11,6.0,2,2014
24,49.123999999999995,72,19.0,+1:53,3.0,Bobridge Jack,6,Belkin-Pro Cycling Team,1:15 1:15,5.0,2,2014
28,48.99100000000001,104,6.0,+1:19,2.0,Machado Tiago,7,Team NetApp \u2013 Endura,1:19 1:19,4.0,2,2014
34,48.925,32,7.0,+1:21,1.0,Irizar Markel,8,Trek Factory Racing,1:21 1:21,2.0,2,2014
42,48.826,36,8.0,+1:24,,Voigt Jens,9,Trek Factory Racing,1:24 1:24,,2,2014
25,48.793,85,9.0,+1:25,,Haga Chad,10,Team Giant - Shimano,1:25 1:25,,2,2014
35,48.693999999999996,127,10.0,+1:28,,Zirbel Tom,11,Optum p/b Kelly Benefit Strategies,1:28 1:28,,2,2014
25,48.629,131,11.0,+1:30,,Tvetcov Serghei,12,Jelly Belly p/b Maxxis,1:30 1:30,,2,2014
22,48.531000000000006,81,12.0,+1:33,,Craddock Lawson,13,Team Giant - Shimano,1:33 1:33,,2,2014
25,48.498999999999995,102,13.0,+1:34,,de la Cruz David,14,Team NetApp \u2013 Endura,1:34 1:34,,2,2014
24,48.434,61,14.0,+1:36,,Sagan Peter,15,Cannondale,1:36 1:36,,2,2014
34,48.401,56,101.0,+4:25,,Mouris Jens,16,Orica GreenEDGE,1:37 1:37,,2,2014
25,48.369,17,15.0,+1:38,,King Benjamin,17,Garmin Sharp,1:38 1:38,,2,2014
35,48.24,101,16.0,+1:42,,Cama\xf1o Iker,18,Team NetApp \u2013 Endura,1:42 1:42,,2,2014
29,48.208,62,39.0,+2:24,,Bodnar Maciej,19,Cannondale,1:43 1:43,,2,2014
21,48.111999999999995,55,17.0,+1:46,,Howson Damien,20,Orica GreenEDGE,1:46 1:46,,2,2014
33,47.888999999999996,46,56.0,+2:51,,Knees Christian,21,Team Sky,1:53 1:53,,2,2014
26,47.888999999999996,132,20.0,+1:53,,Carlsen Kirk,22,Jelly Belly p/b Maxxis,",, 1:53",,2,2014
23,47.857,8,21.0,+1:54,,Warbasse Larry,23,BMC Racing Team,1:54 1:54,,2,2014
22,47.857,18,22.0,+1:54,,Brown Nathan,24,Garmin Sharp,",, 1:54",,2,2014
25,47.794,54,23.0,+1:56,,Keukeleire Jens,25,Orica GreenEDGE,1:56 1:56,,2,2014
28,47.731,7,35.0,+2:20,,Van Avermaet Greg,26,BMC Racing Team,1:58 1:58,,2,2014
28,47.574,22,18.0,+1:53,,Cavendish Mark,27,Omega Pharma - Quick-Step,2:03 2:03,,2,2014
27,47.543,65,24.0,+2:04,,Koren Kristijan,28,Cannondale,2:04 2:04,,2,2014
35,47.543,143,25.0,+2:04,,Jacques-Maynes Benjamin,29,Jamis - Hagens Berman,",, 2:04",,2,2014
27,47.48,14,26.0,+2:06,,Fairly Caleb,30,Garmin Sharp,2:06 2:06,,2,2014
23,47.387,26,67.0,+3:07,,van Keirsbulck Guillaume,31,Omega Pharma - Quick-Step,2:09 2:09,,2,2014
21,47.387,88,27.0,+2:09,,Olivier Daan,32,Team Giant - Shimano,",, 2:09",,2,2014
37,47.356,38,28.0,+2:10,,Zubeldia Haimar,33,Trek Factory Racing,2:10 2:10,,2,2014
20,47.356,157,29.0,+2:10,,Oram James,34,Bissell Development Team,",, 2:10",,2,2014
24,47.356,25,69.0,+3:08,,Trentin Matteo,35,Omega Pharma - Quick-Step,",, 2:10",,2,2014
29,47.17100000000001,31,30.0,+2:16,,Busche Matthew,36,Trek Factory Racing,2:16 2:16,,2,2014
29,47.17100000000001,96,31.0,+2:16,,Murphy John,37,UnitedHealthcare Pro Cycling Team,",, 2:16",,2,2014
36,47.17100000000001,128,32.0,+2:16,,Zwizanski Scott,38,Optum p/b Kelly Benefit Strategies,",, 2:16",,2,2014
20,47.14,35,33.0,+2:17,,van Poppel Danny,39,Trek Factory Racing,2:17 2:17,,2,2014
21,47.07899999999999,57,34.0,+2:19,,Yates Adam,40,Orica GreenEDGE,2:19 2:19,,2,2014
33,47.048,71,36.0,+2:20,,ten Dam Laurens,41,Belkin-Pro Cycling Team,2:20 2:20,,2,2014
36,47.018,12,37.0,+2:21,,Danielson Thomas,42,Garmin Sharp,2:21 2:21,,2,2014
28,46.926,3,38.0,+2:24,,Kohler Martin,43,BMC Racing Team,2:24 2:24,,2,2014
35,46.926,146,50.0,+2:44,,Romero Amaran Luis,44,Jamis - Hagens Berman,",, 2:24",,2,2014
19,46.926,154,60.0,+2:59,,Daniel Gregory,45,Bissell Development Team,",, 2:24",,2,2014
28,46.896,15,40.0,+2:25,,Gaimon Phillip,46,Garmin Sharp,2:25 2:25,,2,2014
32,46.835,4,41.0,+2:27,,Moinard Ama\xebl,47,BMC Racing Team,2:27 2:27,,2,2014
26,46.744,145,54.0,+2:50,,Brenes Gregory,48,Jamis - Hagens Berman,2:30 2:30,,2,2014
26,46.744,1,42.0,+2:30,,Stetina Peter,49,BMC Racing Team,",, 2:30",,2,2014
29,46.714,105,116.0,+14:44,,Mendes Jos\xe9,50,Team NetApp \u2013 Endura,2:31 2:31,,2,2014
25,46.653999999999996,124,43.0,+2:33,,Jones Carter,51,Optum p/b Kelly Benefit Strategies,2:33 2:33,,2,2014
21,46.534,153,44.0,+2:37,,Chevrier Cl\xe9ment,52,Bissell Development Team,2:37 2:37,,2,2014
29,46.504,24,46.0,+2:38,,Terpstra Niki,53,Omega Pharma - Quick-Step,2:38 2:38,,2,2014
28,46.474,11,47.0,+2:39,,Acevedo Janier Alexis,54,Garmin Sharp,2:39 2:39,,2,2014
27,46.443999999999996,6,48.0,+2:40,,Schar Michael,55,BMC Racing Team,2:40 2:40,,2,2014
21,46.385,158,49.0,+2:42,,Zepuntke Ruben,56,Bissell Development Team,2:42 2:42,,2,2014
25,46.325,84,45.0,+2:38,,Degenkolb John,57,Team Giant - Shimano,2:44 2:44,,2,2014
24,46.325,67,51.0,+2:44,,Bennett George,58,Cannondale,",, 2:44",,2,2014
21,46.177,45,52.0,+2:49,,Edmondson Joshua,59,Team Sky,2:49 2:49,,2,2014
21,46.177,27,53.0,+2:49,,Verona Carlos,60,Omega Pharma - Quick-Step,",, 2:49",,2,2014
35,46.148,47,55.0,+2:50,,Pate Danny,61,Team Sky,2:50 2:50,,2,2014
31,46.119,78,57.0,+2:51,,Wynants Maarten,62,Belkin-Pro Cycling Team,2:51 2:51,,2,2014
28,45.972,73,58.0,+2:56,,Boom Lars,63,Belkin-Pro Cycling Team,2:56 2:56,,2,2014
40,45.972,138,59.0,+2:56,,Rodriguez Fred,64,Jelly Belly p/b Maxxis,",, 2:56",,2,2014
29,45.797,114,61.0,+3:02,,Verschoor Martijn,65,Team Novo Nordisk,3:02 3:02,,2,2014
30,45.769,111,62.0,+3:03,,Megias Javier,66,Team Novo Nordisk,3:03 3:03,,2,2014
23,45.74,42,63.0,+3:04,,Boswell Ian,67,Team Sky,3:04 3:04,,2,2014
29,45.74,66,64.0,+3:04,,Sabatini Fabio,68,Cannondale,",, 3:04",,2,2014
36,45.681999999999995,53,65.0,+3:06,,Hayman Mathew,69,Orica GreenEDGE,3:06 3:06,,2,2014
33,45.681999999999995,21,66.0,+3:06,,Boonen Tom,70,Omega Pharma - Quick-Step,",, 3:06",,2,2014
31,45.653,64,68.0,+3:07,,King Edward,71,Cannondale,3:07 3:07,,2,2014
29,45.595,28,92.0,+3:47,,Velits Martin,72,Omega Pharma - Quick-Step,3:09 3:09,,2,2014
25,45.538000000000004,126,70.0,+3:11,,Young Eric,73,Optum p/b Kelly Benefit Strategies,3:11 3:11,,2,2014
23,45.538000000000004,43,71.0,+3:11,,Dombrowski Joe,74,Team Sky,",, 3:11",,2,2014
24,45.50899999999999,147,118.0,+17:10,,Squire Rob,75,Jamis - Hagens Berman,3:12 3:12,,2,2014
30,45.50899999999999,91,73.0,+3:12,,Euser Lucas,76,UnitedHealthcare Pro Cycling Team,",, 3:12",,2,2014
31,45.50899999999999,23,74.0,+3:12,,Renshaw Mark,77,Omega Pharma - Quick-Step,",, 3:12",,2,2014
20,45.481,152,75.0,+3:13,,Br\xf8chner Nicolai,78,Bissell Development Team,3:13 3:13,,2,2014
22,45.452,34,76.0,+3:14,,Stuyven Jasper,79,Trek Factory Racing,3:14 3:14,,2,2014
19,45.395,156,72.0,+3:12,,Geoghegan Hart Tao,80,Bissell Development Team,3:16 3:16,,2,2014
34,45.395,95,77.0,+3:16,,Jones Chris,81,UnitedHealthcare Pro Cycling Team,",, 3:16",,2,2014
31,45.338,87,78.0,+3:18,,de Kort Koen,82,Team Giant - Shimano,3:18 3:18,,2,2014
25,45.31,44,79.0,+3:19,,Earle Nathan,83,Team Sky,3:19 3:19,,2,2014
23,45.282,92,97.0,+4:13,,Bolivar Isaac,84,UnitedHealthcare Pro Cycling Team,3:20 3:20,,2,2014
22,45.196999999999996,76,80.0,+3:23,,van der Lijke Nick,85,Belkin-Pro Cycling Team,3:23 3:23,,2,2014
35,45.056000000000004,123,81.0,+3:28,,Huff Charles Bradley,86,Optum p/b Kelly Benefit Strategies,3:28 3:28,,2,2014
26,45.056000000000004,121,82.0,+3:28,,Anderson Ryan,87,Optum p/b Kelly Benefit Strategies,",, 3:28",,2,2014
27,44.972,51,83.0,+3:31,,Goss Matthew,88,Orica GreenEDGE,3:31 3:31,,2,2014
23,44.972,144,84.0,+3:31,,Jaramillo Daniel Alexander,89,Jamis - Hagens Berman,",, 3:31",,2,2014
26,44.943999999999996,16,120.0,+17:30,,Howes Alex,90,Garmin Sharp,3:32 3:32,,2,2014
25,44.943999999999996,98,85.0,+3:32,,Summerhill Daniel,91,UnitedHealthcare Pro Cycling Team,",, 3:32",,2,2014
21,44.943999999999996,37,121.0,+17:30,,Watson Calvin,92,Trek Factory Racing,",, 3:32",,2,2014
24,44.888000000000005,52,86.0,+3:34,,Chaves Johan Esteban,93,Orica GreenEDGE,3:34 3:34,,2,2014
22,44.805,151,88.0,+3:37,,Putt Tanner,94,Bissell Development Team,3:37 3:37,,2,2014
27,44.777,97,99.0,+4:14,,Reijnen Kiel,95,UnitedHealthcare Pro Cycling Team,3:38 3:38,,2,2014
23,44.75,134,122.0,+17:37,,Fisher Steve,96,Jelly Belly p/b Maxxis,3:39 3:39,,2,2014
24,44.75,48,103.0,+4:37,,Rowe Luke,97,Team Sky,",, 3:39",,2,2014
22,44.693999999999996,74,87.0,+3:37,,Hofland Moreno,98,Belkin-Pro Cycling Team,3:41 3:41,,2,2014
24,44.667,63,89.0,+3:42,,Boivin Guillaume,99,Cannondale,3:42 3:42,,2,2014
36,44.611999999999995,2,90.0,+3:44,,Hushovd Thor,100,BMC Racing Team,3:44 3:44,,2,2014
22,44.556999999999995,133,123.0,+17:44,,Lemus Luis,101,Jelly Belly p/b Maxxis,3:46 3:46,,2,2014
25,44.556999999999995,86,91.0,+3:46,,Janse van Rensburg Reinardt,102,Team Giant - Shimano,",, 3:46",,2,2014
23,44.528999999999996,137,115.0,+8:23,,Rathe Jacob,103,Jelly Belly p/b Maxxis,3:47 3:47,,2,2014
26,44.501999999999995,103,93.0,+3:48,,Dempster Zakkari,104,Team NetApp \u2013 Endura,3:48 3:48,,2,2014
30,44.474,135,124.0,+17:47,,Lloyd Matthew,105,Jelly Belly p/b Maxxis,3:49 3:49,,2,2014
22,44.42,116,125.0,+17:49,,Henttala Joonas,106,Team Novo Nordisk,3:51 3:51,,2,2014
21,44.42,155,94.0,+3:51,,Eastman Ryan,107,Bissell Development Team,",, 3:51",,2,2014
25,44.365,113,126.0,+17:51,,Lozano David,108,Team Novo Nordisk,3:53 3:53,,2,2014
28,44.23,136,127.0,+17:56,,Mazich Sean,109,Jelly Belly p/b Maxxis,3:58 3:58,,2,2014
24,44.176,58,112.0,+5:18,,Howard Leigh,110,Orica GreenEDGE,4:00 4:00,,2,2014
29,44.095,93,110.0,+5:14,,Clarke Jonathan,111,UnitedHealthcare Pro Cycling Team,4:03 4:03,,2,2014
25,44.068000000000005,83,95.0,+4:04,,Damuseau Thomas,112,Team Giant - Shimano,4:04 4:04,,2,2014
20,44.015,115,109.0,+5:00,,Planet Charles,113,Team Novo Nordisk,4:06 4:06,,2,2014
34,43.988,82,105.0,+4:42,,Curvers Roy,114,Team Giant - Shimano,4:07 4:07,,2,2014
33,43.908,141,96.0,+4:10,,Haedo Juan Jose,115,Jamis - Hagens Berman,4:10 4:10,,2,2014
22,43.828,118,107.0,+4:51,,De Mesmaeker Kevin,116,Team Novo Nordisk,4:13 4:13,,2,2014
32,43.801,94,98.0,+4:14,,Hanson Ken,117,UnitedHealthcare Pro Cycling Team,4:14 4:14,,2,2014
30,43.696000000000005,68,128.0,+18:16,,Wurf Cameron,118,Cannondale,4:18 4:18,,2,2014
34,43.643,142,117.0,+16:33,,Cooke Matt,119,Jamis - Hagens Berman,4:20 4:20,,2,2014
27,43.59,117,100.0,+4:22,,Lefrancois Nicolas,120,Team Novo Nordisk,4:22 4:22,,2,2014
24,43.407,107,102.0,+4:29,,Thwaites Scott,121,Team NetApp \u2013 Endura,4:29 4:29,,2,2014
26,43.2,77,108.0,+4:56,,van Winden Dennis,122,Belkin-Pro Cycling Team,4:37 4:37,,2,2014
30,43.2,106,104.0,+4:37,,Schillinger Andreas,123,Team NetApp \u2013 Endura,",, 4:37",,2,2014
28,42.943999999999996,75,114.0,+8:21,,Leezer Tom,124,Belkin-Pro Cycling Team,4:47 4:47,,2,2014
39,42.893,122,106.0,+4:49,,Candelario Alex,125,Optum p/b Kelly Benefit Strategies,4:49 4:49,,2,2014
28,42.74100000000001,108,111.0,+5:17,,Voss Paul,126,Team NetApp \u2013 Endura,4:55 4:55,,2,2014
30,42.565,125,119.0,+17:14,,Routley Will,127,Optum p/b Kelly Benefit Strategies,5:02 5:02,,2,2014
25,41.997,112,113.0,+5:25,,Peron Andrea,128,Team Novo Nordisk,5:25 5:25,,2,2014
23,,13,2.0,+0:24,30.0,Dennis Rohan,1,Garmin Sharp,4:56:02 4:56:02,20.0,3,2014
28,,104,3.0,+1:05,18.0,Machado Tiago,2,Team NetApp \u2013 Endura,0:06 0:06,14.0,3,2014
