Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,UCI,\u25bc\u25b2,stage,year
23,103,133,+19:30,,,Kerby Jordan,133,Drapac Professional Cycling,",, 19:30",+19:30,,,1,2016
23,107,134,+19:30,,,Spokes Samuel,134,Drapac Professional Cycling,",, 19:30",+19:30,,,1,2016
22,172,135,+19:30,,,Alhammadi Sultan Hassan,135,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, 19:30",+19:30,,,1,2016
20,175,136,+19:33,,,Ibrahim Khalid,136,Skydive Dubai Pro Cycling Team - Al Ahli Club,19:33 19:33,+19:33,,,1,2016
30,11,1,+0:00,,1.0,Cavendish Mark,1,Team Dimension Data,6:39:51 6:39:51,+0:00,5.0,-,2,2016
28,1,2,+0:05,,4.0,Kristoff Alexander,2,Team Katusha,0:05 0:05,+-1:53,,\u25b22,2,2016
28,131,3,+0:14,,2.0,Modolo Sacha,3,Lampre - Merida,0:14 0:14,+0:06,,\u25bc1,2,2016
26,61,4,+0:17,,3.0,Guardini Andrea,4,Astana Pro Team,0:17 0:17,+0:06,,\u25bc1,2,2016
28,12,5,+0:18,,8.0,Boasson Hagen Edvald,5,Team Dimension Data,0:18 0:18,+0:03,,\u25b23,2,2016
26,8,6,+0:18,,5.0,Kuznetsov Viacheslav,6,Team Katusha,",, 0:18",+0:05,,\u25bc1,2,2016
30,31,7,+0:20,,6.0,Van Avermaet Greg,7,BMC Racing Team,0:20 0:20,+0:06,,\u25bc1,2,2016
31,53,8,+0:21,,10.0,Gerard Arnaud,8,Fortuneo - Vital Concept,0:21 0:21,+0:06,,\u25b22,2,2016
24,2,9,+0:21,,14.0,Bystr\xf8m Sven Erik,9,Team Katusha,",, 0:21",+0:06,,\u25b25,2,2016
36,35,10,+0:21,,9.0,Quinziato Manuel,10,BMC Racing Team,",, 0:21",+0:06,,\u25bc1,2,2016
29,37,11,+0:21,,12.0,Schar Michael,11,BMC Racing Team,",, 0:21",+0:06,,\u25b21,2,2016
28,43,12,+0:21,,13.0,Dempster Zakkari,12,Bora - Argon 18,",, 0:21",+0:06,,\u25b21,2,2016
25,41,13,+0:21,,7.0,Bennett Sam,13,Bora - Argon 18,",, 0:21",+0:06,,\u25bc6,2,2016
21,21,14,+0:21,,11.0,Andersen S\xf8ren Kragh,14,Team Giant - Alpecin,",, 0:21",+0:06,,\u25bc3,2,2016
26,47,15,+0:26,,15.0,Selig R\xfcdiger,15,Bora - Argon 18,0:26 0:26,+0:06,,-,2,2016
30,6,16,+0:39,,16.0,M\xf8rk\xf8v Michael,16,Team Katusha,0:39 0:39,+0:06,,-,2,2016
33,71,17,+2:01,,35.0,Van Hecke Preben,17,Topsport Vlaanderen - Baloise,2:01 2:01,+0:03,,\u25b218,2,2016
26,178,18,+2:04,,26.0,Palini Andrea,18,Skydive Dubai Pro Cycling Team - Al Ahli Club,2:04 2:04,+0:06,,\u25b28,2,2016
28,66,19,+2:04,,23.0,Tleubayev Ruslan,19,Astana Pro Team,",, 2:04",+0:06,,\u25b24,2,2016
27,144,20,+2:04,,25.0,Kurek Adrian,20,CCC Sprandi Polkowice,",, 2:04",+0:06,,\u25b25,2,2016
25,173,21,+2:04,,19.0,Haddi Soufiane,21,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, 2:04",+0:06,,\u25bc2,2,2016
24,14,22,+2:04,,20.0,Debesay Mekseb,22,Team Dimension Data,",, 2:04",+0:06,,\u25bc2,2,2016
28,78,23,+2:04,,24.0,Vanspeybrouck Pieter,23,Topsport Vlaanderen - Baloise,",, 2:04",+0:06,,\u25b21,2,2016
24,81,24,+2:04,,18.0,Hofland Moreno,24,Team LottoNL-Jumbo,",, 2:04",+0:06,,\u25bc6,2,2016
27,135,25,+2:04,,17.0,Kump Marko,25,Lampre - Merida,",, 2:04",+0:06,,\u25bc8,2,2016
24,92,26,+2:04,,41.0,Antonini Simone,26,Wanty - Groupe Gobert,",, 2:04",+0:06,,\u25b215,2,2016
36,167,27,+2:04,,29.0,Reihs Michael,27,St\xf6lting Service Group,",, 2:04",+0:06,,\u25b22,2,2016
29,63,28,+2:04,,27.0,Gruzdev Dmitriy,28,Astana Pro Team,",, 2:04",+0:06,,\u25bc1,2,2016
28,3,29,+2:04,,40.0,Guarnieri Jacopo,29,Team Katusha,",, 2:04",+0:06,,\u25b211,2,2016
29,51,30,+2:04,,52.0,Tronet Steven,30,Fortuneo - Vital Concept,",, 2:04",+0:06,,\u25b222,2,2016
21,177,31,+2:04,,38.0,Kamberaj Giuliano,31,Skydive Dubai Pro Cycling Team - Al Ahli Club,",, 2:04",+0:06,,\u25b27,2,2016
29,18,32,+2:04,,36.0,Thomson Jay Robert,32,Team Dimension Data,",, 2:04",+0:06,,\u25b24,2,2016
26,75,33,+2:04,,21.0,Steels Stijn,33,Topsport Vlaanderen - Baloise,",, 2:04",+0:06,,\u25bc12,2,2016
31,118,34,+2:04,,30.0,Turgot S\xe9bastien,34,AG2R La Mondiale,",, 2:04",+0:06,,\u25bc4,2,2016
25,48,35,+2:04,,31.0,Thwaites Scott,35,Bora - Argon 18,",, 2:04",+0:06,,\u25bc4,2,2016
33,88,36,+2:04,,43.0,Wynants Maarten,36,Team LottoNL-Jumbo,",, 2:04",+0:06,,\u25b27,2,2016
30,13,37,+2:04,,51.0,Brammeier Matthew,37,Team Dimension Data,",, 2:04",+0:06,,\u25b214,2,2016
26,95,38,+2:04,,32.0,Mcnally Mark,38,Wanty - Groupe Gobert,",, 2:04",+0:06,,\u25bc6,2,2016
29,34,39,+2:04,,39.0,Oss Daniel,39,BMC Racing Team,",, 2:04",+0:06,,-,2,2016
30,24,40,+2:04,,45.0,Stamsnijder Tom,40,Team Giant - Alpecin,",, 2:04",+0:06,,\u25b25,2,2016
36,155,41,+2:04,,37.0,Jones Chris,41,UnitedHealthcare Pro Cycling Team,",, 2:04",+0:06,,\u25bc4,2,2016
29,57,42,+2:04,,50.0,Perichon Pierre-Luc,42,Fortuneo - Vital Concept,",, 2:04",+0:06,,\u25b28,2,2016
