Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
30.0,141.0,3.0,10.0,Voeckler Thomas,14.0,Bbox Bouygues Telekom,6,2009,▼4
30.0,59.0,2.0,,Zabriskie David,15.0,Team Garmin - Slipstream,6,2009,-
24.0,164.0,2.0,11.0,Ignatyev Mikhail,16.0,Team Katusha,6,2009,▼5
28.0,123.0,2.0,12.0,Dumoulin Samuel,17.0,"Cofidis, le Crédit en Ligne",6,2009,▼5
33.0,146.0,2.0,13.0,Lefèvre Laurent,18.0,Bbox Bouygues Telekom,6,2009,▼5
29.0,58.0,1.0,14.0,Wiggins Bradley,19.0,Team Garmin - Slipstream,6,2009,▼5
27.0,129.0,1.0,,Pauriol Rémi,20.0,"Cofidis, le Crédit en Ligne",6,2009,-
29.0,124.0,1.0,15.0,Duque Leonardo Fabio,21.0,"Cofidis, le Crédit en Ligne",6,2009,▼6
26.0,42.0,1.0,16.0,Clement Stef,22.0,Rabobank ProTeam,6,2009,▼6
24.0,198.0,1.0,17.0,Timmer Albert,23.0,Skil - Shimano,6,2009,▼6
23.0,174.0,49.0,,Feillu Brice,1.0,Agritubel,7,2009,-
28.0,88.0,46.0,,Riblon Christophe,2.0,AG2R La Mondiale,7,2009,-
28.0,126.0,46.0,,Kern Christophe,3.0,"Cofidis, le Crédit en Ligne",7,2009,-
31.0,64.0,43.0,,Martínez Egoi,4.0,Euskaltel - Euskadi,7,2009,-
31.0,87.0,34.0,,Nocentini Rinaldo,5.0,AG2R La Mondiale,7,2009,-
24.0,184.0,32.0,,Fröhlinger Johannes,6.0,Milram,7,2009,-
29.0,156.0,23.0,,Pineau Jérôme,7.0,Quickstep - Innergetic,7,2009,-
30.0,115.0,20.0,,Gutiérrez José Iván,8.0,Caisse d'Epargne,7,2009,-
29.0,94.0,17.0,,Kuschynski Aleksandr,9.0,Liquigas,7,2009,-
26.0,21.0,15.0,11.0,Contador Alberto,10.0,Astana,7,2009,▲1
34.0,122.0,14.0,1.0,Augé Stéphane,11.0,"Cofidis, le Crédit en Ligne",7,2009,▼10
32.0,11.0,10.0,,Evans Cadel,12.0,Silence - Lotto,7,2009,-
28.0,109.0,9.0,2.0,Veikkanen Jussi,13.0,Française des Jeux,7,2009,▼11
32.0,56.0,8.0,3.0,Millar David,14.0,Team Garmin - Slipstream,7,2009,▼11
30.0,151.0,8.0,4.0,Chavanel Sylvain,15.0,Quickstep - Innergetic,7,2009,▼11
24.0,76.0,6.0,5.0,Martin Tony,16.0,Team Columbia - HTC,7,2009,▼11
29.0,103.0,6.0,6.0,Geslin Anthony,17.0,Française des Jeux,7,2009,▼11
26.0,193.0,6.0,7.0,de Kort Koen,18.0,Skil - Shimano,7,2009,▼11
26.0,68.0,5.0,9.0,Txurruka Amets,19.0,Euskaltel - Euskadi,7,2009,▼10
34.0,83.0,5.0,8.0,Dessel Cyril,20.0,AG2R La Mondiale,7,2009,▼12
22.0,172.0,4.0,10.0,Bouet Maxime,21.0,Agritubel,7,2009,▼11
34.0,162.0,3.0,12.0,Botcharov Alexandre,22.0,Team Katusha,7,2009,▼10
27.0,183.0,3.0,13.0,Fothen Markus,23.0,Milram,7,2009,▼10
30.0,141.0,3.0,14.0,Voeckler Thomas,24.0,Bbox Bouygues Telekom,7,2009,▼10
30.0,59.0,2.0,15.0,Zabriskie David,25.0,Team Garmin - Slipstream,7,2009,▼10
33.0,146.0,2.0,18.0,Lefèvre Laurent,26.0,Bbox Bouygues Telekom,7,2009,▼8
28.0,123.0,2.0,17.0,Dumoulin Samuel,27.0,"Cofidis, le Crédit en Ligne",7,2009,▼10
24.0,164.0,2.0,16.0,Ignatyev Mikhail,28.0,Team Katusha,7,2009,▼12
29.0,58.0,1.0,19.0,Wiggins Bradley,29.0,Team Garmin - Slipstream,7,2009,▼10
27.0,129.0,1.0,20.0,Pauriol Rémi,30.0,"Cofidis, le Crédit en Ligne",7,2009,▼10
29.0,124.0,1.0,21.0,Duque Leonardo Fabio,31.0,"Cofidis, le Crédit en Ligne",7,2009,▼10
26.0,42.0,1.0,22.0,Clement Stef,32.0,Rabobank ProTeam,7,2009,▼10
24.0,198.0,1.0,23.0,Timmer Albert,33.0,Skil - Shimano,7,2009,▼10
28.0,126.0,59.0,3.0,Kern Christophe,1.0,"Cofidis, le Crédit en Ligne",8,2009,▲2
31.0,64.0,54.0,4.0,Martínez Egoi,2.0,Euskaltel - Euskadi,8,2009,▲2
23.0,174.0,49.0,1.0,Feillu Brice,3.0,Agritubel,8,2009,▼2
28.0,88.0,46.0,2.0,Riblon Christophe,4.0,AG2R La Mondiale,8,2009,▼2
30.0,101.0,43.0,,Casar Sandy,5.0,Française des Jeux,8,2009,-
29.0,61.0,38.0,,Astarloza Mikel,6.0,Euskaltel - Euskadi,8,2009,-
27.0,81.0,35.0,,Efimkin Vladimir,7.0,AG2R La Mondiale,8,2009,-
31.0,87.0,34.0,5.0,Nocentini Rinaldo,8.0,AG2R La Mondiale,8,2009,▼3
24.0,184.0,32.0,6.0,Fröhlinger Johannes,9.0,Milram,8,2009,▼3
25.0,118.0,26.0,,Sánchez Luis León,10.0,Caisse d'Epargne,8,2009,-
29.0,156.0,23.0,7.0,Pineau Jérôme,11.0,Quickstep - Innergetic,8,2009,▼4
36.0,74.0,21.0,,Hincapie George,12.0,Team Columbia - HTC,8,2009,-
30.0,115.0,20.0,8.0,Gutiérrez José Iván,13.0,Caisse d'Epargne,8,2009,▼5
32.0,11.0,19.0,12.0,Evans Cadel,14.0,Silence - Lotto,8,2009,▼2
29.0,94.0,17.0,9.0,Kuschynski Aleksandr,15.0,Liquigas,8,2009,▼6
26.0,21.0,15.0,10.0,Contador Alberto,16.0,Astana,8,2009,▼6
34.0,122.0,14.0,11.0,Augé Stéphane,17.0,"Cofidis, le Crédit en Ligne",8,2009,▼6
22.0,148.0,14.0,,Rolland Pierre,18.0,Bbox Bouygues Telekom,8,2009,-
31.0,43.0,13.0,,Flecha Juan Antonio,19.0,Rabobank ProTeam,8,2009,-
32.0,29.0,12.0,,Zubeldia Haimar,20.0,Astana,8,2009,-
24.0,164.0,11.0,28.0,Ignatyev Mikhail,21.0,Team Katusha,8,2009,▲7
35.0,24.0,10.0,,Leipheimer Levi,22.0,Astana,8,2009,-
28.0,109.0,9.0,13.0,Veikkanen Jussi,23.0,Française des Jeux,8,2009,▼10
30.0,59.0,9.0,25.0,Zabriskie David,24.0,Team Garmin - Slipstream,8,2009,▲1
32.0,56.0,8.0,14.0,Millar David,25.0,Team Garmin - Slipstream,8,2009,▼11
30.0,151.0,8.0,15.0,Chavanel Sylvain,26.0,Quickstep - Innergetic,8,2009,▼11
24.0,76.0,6.0,16.0,Martin Tony,27.0,Team Columbia - HTC,8,2009,▼11
29.0,103.0,6.0,17.0,Geslin Anthony,28.0,Française des Jeux,8,2009,▼11
26.0,193.0,6.0,18.0,de Kort Koen,29.0,Skil - Shimano,8,2009,▼11
28.0,33.0,6.0,,Cancellara Fabian,30.0,Saxo Bank,8,2009,-
26.0,68.0,5.0,19.0,Txurruka Amets,31.0,Euskaltel - Euskadi,8,2009,▼12
34.0,83.0,5.0,20.0,Dessel Cyril,32.0,AG2R La Mondiale,8,2009,▼12
22.0,172.0,4.0,21.0,Bouet Maxime,33.0,Agritubel,8,2009,▼12
34.0,162.0,3.0,22.0,Botcharov Alexandre,34.0,Team Katusha,8,2009,▼12
27.0,183.0,3.0,23.0,Fothen Markus,35.0,Milram,8,2009,▼12
30.0,141.0,3.0,24.0,Voeckler Thomas,36.0,Bbox Bouygues Telekom,8,2009,▼12
33.0,146.0,2.0,26.0,Lefèvre Laurent,37.0,Bbox Bouygues Telekom,8,2009,▼11
28.0,123.0,2.0,27.0,Dumoulin Samuel,38.0,"Cofidis, le Crédit en Ligne",8,2009,▼11
29.0,58.0,1.0,29.0,Wiggins Bradley,39.0,Team Garmin - Slipstream,8,2009,▼10
27.0,129.0,1.0,30.0,Pauriol Rémi,40.0,"Cofidis, le Crédit en Ligne",8,2009,▼10
29.0,124.0,1.0,31.0,Duque Leonardo Fabio,41.0,"Cofidis, le Crédit en Ligne",8,2009,▼10
26.0,42.0,1.0,32.0,Clement Stef,42.0,Rabobank ProTeam,8,2009,▼10
24.0,198.0,1.0,33.0,Timmer Albert,43.0,Skil - Shimano,8,2009,▼10
31.0,64.0,78.0,2.0,Martínez Egoi,1.0,Euskaltel - Euskadi,9,2009,▲1
28.0,126.0,59.0,1.0,Kern Christophe,2.0,"Cofidis, le Crédit en Ligne",9,2009,▼1
31.0,91.0,55.0,,Pellizotti Franco,3.0,Liquigas,9,2009,-
23.0,174.0,49.0,3.0,Feillu Brice,4.0,Agritubel,9,2009,▼1
30.0,144.0,49.0,,Fédrigo Pierrick,5.0,Bbox Bouygues Telekom,9,2009,-
28.0,88.0,46.0,4.0,Riblon Christophe,6.0,AG2R La Mondiale,9,2009,▼2
30.0,101.0,43.0,5.0,Casar Sandy,7.0,Française des Jeux,9,2009,▼2
29.0,61.0,38.0,6.0,Astarloza Mikel,8.0,Euskaltel - Euskadi,9,2009,▼2
27.0,81.0,35.0,7.0,Efimkin Vladimir,9.0,AG2R La Mondiale,9,2009,▼2
31.0,87.0,34.0,8.0,Nocentini Rinaldo,10.0,AG2R La Mondiale,9,2009,▼2
33.0,45.0,32.0,,Garate Juan Manuel,11.0,Rabobank ProTeam,9,2009,-
24.0,184.0,32.0,9.0,Fröhlinger Johannes,12.0,Milram,9,2009,▼3
34.0,121.0,31.0,,Moncoutié David,13.0,"Cofidis, le Crédit en Ligne",9,2009,-
30.0,141.0,31.0,36.0,Voeckler Thomas,14.0,Bbox Bouygues Telekom,9,2009,▲22
25.0,118.0,26.0,10.0,Sánchez Luis León,15.0,Caisse d'Epargne,9,2009,▼5
29.0,156.0,23.0,11.0,Pineau Jérôme,16.0,Quickstep - Innergetic,9,2009,▼5
36.0,74.0,21.0,12.0,Hincapie George,17.0,Team Columbia - HTC,9,2009,▼5
26.0,68.0,21.0,31.0,Txurruka Amets,18.0,Euskaltel - Euskadi,9,2009,▲13
26.0,17.0,20.0,,Van den Broeck Jurgen,19.0,Silence - Lotto,9,2009,-
30.0,115.0,20.0,13.0,Gutiérrez José Iván,20.0,Caisse d'Epargne,9,2009,▼7
32.0,11.0,19.0,14.0,Evans Cadel,21.0,Silence - Lotto,9,2009,▼7
28.0,49.0,17.0,,ten Dam Laurens,22.0,Rabobank ProTeam,9,2009,-
29.0,94.0,17.0,15.0,Kuschynski Aleksandr,23.0,Liquigas,9,2009,▼8
26.0,21.0,15.0,16.0,Contador Alberto,24.0,Astana,9,2009,▼8
34.0,122.0,14.0,17.0,Augé Stéphane,25.0,"Cofidis, le Crédit en Ligne",9,2009,▼8
22.0,148.0,14.0,18.0,Rolland Pierre,26.0,Bbox Bouygues Telekom,9,2009,▼8
29.0,26.0,14.0,,Paulinho Sérgio Miguel,27.0,Astana,9,2009,-
31.0,43.0,13.0,19.0,Flecha Juan Antonio,28.0,Rabobank ProTeam,9,2009,▼9
32.0,29.0,12.0,20.0,Zubeldia Haimar,29.0,Astana,9,2009,▼9
37.0,39.0,11.0,,Voigt Jens,30.0,Saxo Bank,9,2009,-
24.0,164.0,11.0,21.0,Ignatyev Mikhail,31.0,Team Katusha,9,2009,▼10
35.0,24.0,10.0,22.0,Leipheimer Levi,32.0,Astana,9,2009,▼10
29.0,124.0,10.0,41.0,Duque Leonardo Fabio,33.0,"Cofidis, le Crédit en Ligne",9,2009,▲8
28.0,109.0,9.0,23.0,Veikkanen Jussi,34.0,Française des Jeux,9,2009,▼11
30.0,59.0,9.0,24.0,Zabriskie David,35.0,Team Garmin - Slipstream,9,2009,▼11
32.0,56.0,8.0,25.0,Millar David,36.0,Team Garmin - Slipstream,9,2009,▼11
30.0,151.0,8.0,26.0,Chavanel Sylvain,37.0,Quickstep - Innergetic,9,2009,▼11
24.0,76.0,6.0,27.0,Martin Tony,38.0,Team Columbia - HTC,9,2009,▼11
29.0,103.0,6.0,28.0,Geslin Anthony,39.0,Française des Jeux,9,2009,▼11
26.0,193.0,6.0,29.0,de Kort Koen,40.0,Skil - Shimano,9,2009,▼11
28.0,33.0,6.0,30.0,Cancellara Fabian,41.0,Saxo Bank,9,2009,▼11
34.0,83.0,5.0,32.0,Dessel Cyril,42.0,AG2R La Mondiale,9,2009,▼10
22.0,172.0,4.0,33.0,Bouet Maxime,43.0,Agritubel,9,2009,▼10
34.0,162.0,3.0,34.0,Botcharov Alexandre,44.0,Team Katusha,9,2009,▼10
27.0,183.0,3.0,35.0,Fothen Markus,45.0,Milram,9,2009,▼10
33.0,146.0,2.0,37.0,Lefèvre Laurent,46.0,Bbox Bouygues Telekom,9,2009,▼9
28.0,123.0,2.0,38.0,Dumoulin Samuel,47.0,"Cofidis, le Crédit en Ligne",9,2009,▼9
29.0,58.0,1.0,39.0,Wiggins Bradley,48.0,Team Garmin - Slipstream,9,2009,▼9
27.0,129.0,1.0,40.0,Pauriol Rémi,49.0,"Cofidis, le Crédit en Ligne",9,2009,▼9
26.0,42.0,1.0,42.0,Clement Stef,50.0,Rabobank ProTeam,9,2009,▼8
24.0,198.0,1.0,43.0,Timmer Albert,51.0,Skil - Shimano,9,2009,▼8
31.0,64.0,78.0,1.0,Martínez Egoi,1.0,Euskaltel - Euskadi,10,2009,-
28.0,126.0,59.0,2.0,Kern Christophe,2.0,"Cofidis, le Crédit en Ligne",10,2009,-
31.0,91.0,55.0,3.0,Pellizotti Franco,3.0,Liquigas,10,2009,-
23.0,174.0,49.0,4.0,Feillu Brice,4.0,Agritubel,10,2009,-
30.0,144.0,49.0,5.0,Fédrigo Pierrick,5.0,Bbox Bouygues Telekom,10,2009,-
28.0,88.0,46.0,6.0,Riblon Christophe,6.0,AG2R La Mondiale,10,2009,-
30.0,101.0,43.0,7.0,Casar Sandy,7.0,Française des Jeux,10,2009,-
29.0,61.0,38.0,8.0,Astarloza Mikel,8.0,Euskaltel - Euskadi,10,2009,-
27.0,81.0,35.0,9.0,Efimkin Vladimir,9.0,AG2R La Mondiale,10,2009,-
31.0,87.0,34.0,10.0,Nocentini Rinaldo,10.0,AG2R La Mondiale,10,2009,-
33.0,45.0,32.0,11.0,Garate Juan Manuel,11.0,Rabobank ProTeam,10,2009,-
24.0,184.0,32.0,12.0,Fröhlinger Johannes,12.0,Milram,10,2009,-
34.0,121.0,31.0,13.0,Moncoutié David,13.0,"Cofidis, le Crédit en Ligne",10,2009,-
30.0,141.0,31.0,14.0,Voeckler Thomas,14.0,Bbox Bouygues Telekom,10,2009,-
25.0,118.0,26.0,15.0,Sánchez Luis León,15.0,Caisse d'Epargne,10,2009,-
29.0,156.0,23.0,16.0,Pineau Jérôme,16.0,Quickstep - Innergetic,10,2009,-
36.0,74.0,21.0,17.0,Hincapie George,17.0,Team Columbia - HTC,10,2009,-
26.0,68.0,21.0,18.0,Txurruka Amets,18.0,Euskaltel - Euskadi,10,2009,-
26.0,17.0,20.0,19.0,Van den Broeck Jurgen,19.0,Silence - Lotto,10,2009,-
30.0,115.0,20.0,20.0,Gutiérrez José Iván,20.0,Caisse d'Epargne,10,2009,-
32.0,11.0,19.0,21.0,Evans Cadel,21.0,Silence - Lotto,10,2009,-
24.0,164.0,17.0,31.0,Ignatyev Mikhail,22.0,Team Katusha,10,2009,▲9
28.0,49.0,17.0,22.0,ten Dam Laurens,23.0,Rabobank ProTeam,10,2009,▼1
29.0,94.0,17.0,23.0,Kuschynski Aleksandr,24.0,Liquigas,10,2009,▼1
26.0,21.0,15.0,24.0,Contador Alberto,25.0,Astana,10,2009,▼1
34.0,122.0,14.0,25.0,Augé Stéphane,26.0,"Cofidis, le Crédit en Ligne",10,2009,▼1
22.0,148.0,14.0,26.0,Rolland Pierre,27.0,Bbox Bouygues Telekom,10,2009,▼1
29.0,26.0,14.0,27.0,Paulinho Sérgio Miguel,28.0,Astana,10,2009,▼1
31.0,43.0,13.0,28.0,Flecha Juan Antonio,29.0,Rabobank ProTeam,10,2009,▼1
32.0,29.0,12.0,29.0,Zubeldia Haimar,30.0,Astana,10,2009,▼1
37.0,39.0,11.0,30.0,Voigt Jens,31.0,Saxo Bank,10,2009,▼1
35.0,24.0,10.0,32.0,Leipheimer Levi,32.0,Astana,10,2009,-
29.0,124.0,10.0,33.0,Duque Leonardo Fabio,33.0,"Cofidis, le Crédit en Ligne",10,2009,-
28.0,109.0,9.0,34.0,Veikkanen Jussi,34.0,Française des Jeux,10,2009,-
30.0,59.0,9.0,35.0,Zabriskie David,35.0,Team Garmin - Slipstream,10,2009,-
32.0,56.0,8.0,36.0,Millar David,36.0,Team Garmin - Slipstream,10,2009,-
30.0,151.0,8.0,37.0,Chavanel Sylvain,37.0,Quickstep - Innergetic,10,2009,-
24.0,196.0,7.0,,Hupond Thierry,38.0,Skil - Shimano,10,2009,-
24.0,76.0,6.0,38.0,Martin Tony,39.0,Team Columbia - HTC,10,2009,▼1
29.0,103.0,6.0,39.0,Geslin Anthony,40.0,Française des Jeux,10,2009,▼1
26.0,193.0,6.0,40.0,de Kort Koen,41.0,Skil - Shimano,10,2009,▼1
28.0,33.0,6.0,41.0,Cancellara Fabian,42.0,Saxo Bank,10,2009,▼1
34.0,83.0,5.0,42.0,Dessel Cyril,43.0,AG2R La Mondiale,10,2009,▼1
22.0,172.0,4.0,43.0,Bouet Maxime,44.0,Agritubel,10,2009,▼1
28.0,123.0,4.0,47.0,Dumoulin Samuel,45.0,"Cofidis, le Crédit en Ligne",10,2009,▲2
34.0,162.0,3.0,44.0,Botcharov Alexandre,46.0,Team Katusha,10,2009,▼2
27.0,183.0,3.0,45.0,Fothen Markus,47.0,Milram,10,2009,▼2
27.0,108.0,3.0,,Vaugrenard Benoît,48.0,Française des Jeux,10,2009,-
33.0,146.0,2.0,46.0,Lefèvre Laurent,49.0,Bbox Bouygues Telekom,10,2009,▼3
29.0,58.0,1.0,48.0,Wiggins Bradley,50.0,Team Garmin - Slipstream,10,2009,▼2
27.0,129.0,1.0,49.0,Pauriol Rémi,51.0,"Cofidis, le Crédit en Ligne",10,2009,▼2
26.0,42.0,1.0,50.0,Clement Stef,52.0,Rabobank ProTeam,10,2009,▼2
24.0,198.0,1.0,51.0,Timmer Albert,53.0,Skil - Shimano,10,2009,▼2
31.0,64.0,79.0,1.0,Martínez Egoi,1.0,Euskaltel - Euskadi,11,2009,-
28.0,126.0,59.0,2.0,Kern Christophe,2.0,"Cofidis, le Crédit en Ligne",11,2009,-
31.0,91.0,56.0,3.0,Pellizotti Franco,3.0,Liquigas,11,2009,-
23.0,174.0,49.0,4.0,Feillu Brice,4.0,Agritubel,11,2009,-
30.0,144.0,49.0,5.0,Fédrigo Pierrick,5.0,Bbox Bouygues Telekom,11,2009,-
28.0,88.0,46.0,6.0,Riblon Christophe,6.0,AG2R La Mondiale,11,2009,-
30.0,101.0,43.0,7.0,Casar Sandy,7.0,Française des Jeux,11,2009,-
29.0,61.0,38.0,8.0,Astarloza Mikel,8.0,Euskaltel - Euskadi,11,2009,-
27.0,81.0,35.0,9.0,Efimkin Vladimir,9.0,AG2R La Mondiale,11,2009,-
31.0,87.0,34.0,10.0,Nocentini Rinaldo,10.0,AG2R La Mondiale,11,2009,-
33.0,45.0,32.0,11.0,Garate Juan Manuel,11.0,Rabobank ProTeam,11,2009,-
24.0,184.0,32.0,12.0,Fröhlinger Johannes,12.0,Milram,11,2009,-
34.0,121.0,31.0,13.0,Moncoutié David,13.0,"Cofidis, le Crédit en Ligne",11,2009,-
30.0,141.0,31.0,14.0,Voeckler Thomas,14.0,Bbox Bouygues Telekom,11,2009,-
25.0,118.0,26.0,15.0,Sánchez Luis León,15.0,Caisse d'Epargne,11,2009,-
29.0,156.0,23.0,16.0,Pineau Jérôme,16.0,Quickstep - Innergetic,11,2009,-
36.0,74.0,21.0,17.0,Hincapie George,17.0,Team Columbia - HTC,11,2009,-
26.0,68.0,21.0,18.0,Txurruka Amets,18.0,Euskaltel - Euskadi,11,2009,-
26.0,17.0,20.0,19.0,Van den Broeck Jurgen,19.0,Silence - Lotto,11,2009,-
30.0,115.0,20.0,20.0,Gutiérrez José Iván,20.0,Caisse d'Epargne,11,2009,-
32.0,11.0,19.0,21.0,Evans Cadel,21.0,Silence - Lotto,11,2009,-
24.0,164.0,17.0,22.0,Ignatyev Mikhail,22.0,Team Katusha,11,2009,-
28.0,49.0,17.0,23.0,ten Dam Laurens,23.0,Rabobank ProTeam,11,2009,-
29.0,94.0,17.0,24.0,Kuschynski Aleksandr,24.0,Liquigas,11,2009,-
26.0,21.0,15.0,25.0,Contador Alberto,25.0,Astana,11,2009,-
34.0,122.0,14.0,26.0,Augé Stéphane,26.0,"Cofidis, le Crédit en Ligne",11,2009,-
22.0,148.0,14.0,27.0,Rolland Pierre,27.0,Bbox Bouygues Telekom,11,2009,-
29.0,26.0,14.0,28.0,Paulinho Sérgio Miguel,28.0,Astana,11,2009,-
31.0,43.0,13.0,29.0,Flecha Juan Antonio,29.0,Rabobank ProTeam,11,2009,-
32.0,29.0,12.0,30.0,Zubeldia Haimar,30.0,Astana,11,2009,-
37.0,39.0,11.0,31.0,Voigt Jens,31.0,Saxo Bank,11,2009,-
35.0,24.0,10.0,32.0,Leipheimer Levi,32.0,Astana,11,2009,-
29.0,124.0,10.0,33.0,Duque Leonardo Fabio,33.0,"Cofidis, le Crédit en Ligne",11,2009,-
28.0,109.0,9.0,34.0,Veikkanen Jussi,34.0,Française des Jeux,11,2009,-
30.0,59.0,9.0,35.0,Zabriskie David,35.0,Team Garmin - Slipstream,11,2009,-
32.0,56.0,8.0,36.0,Millar David,36.0,Team Garmin - Slipstream,11,2009,-
30.0,151.0,8.0,37.0,Chavanel Sylvain,37.0,Quickstep - Innergetic,11,2009,-
24.0,196.0,7.0,38.0,Hupond Thierry,38.0,Skil - Shimano,11,2009,-
24.0,76.0,6.0,39.0,Martin Tony,39.0,Team Columbia - HTC,11,2009,-
29.0,103.0,6.0,40.0,Geslin Anthony,40.0,Française des Jeux,11,2009,-
26.0,193.0,6.0,41.0,de Kort Koen,41.0,Skil - Shimano,11,2009,-
28.0,33.0,6.0,42.0,Cancellara Fabian,42.0,Saxo Bank,11,2009,-
28.0,18.0,5.0,,Vansummeren Johan,43.0,Silence - Lotto,11,2009,-
33.0,138.0,5.0,,Sapa Marcin,44.0,Lampre - NGC,11,2009,-
34.0,83.0,5.0,43.0,Dessel Cyril,45.0,AG2R La Mondiale,11,2009,▼2
