Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
24,13,63.0,+1:07:01,7.0,Gallopin Tony,10,RadioShack - Nissan,1:00:04 1:00:04,11,2012,▼3
24,24,67.0,+1:08:59,13.0,Gautier Cyril,11,Team Europcar,1:02:02 1:02:02,11,2012,▲2
23,149,69.0,+1:09:11,11.0,Vichot Arthur,12,FDJ - BigMat,1:02:14 1:02:14,11,2012,▼1
25,102,74.0,+1:12:33,10.0,Boasson Hagen Edvald,13,Sky Procycling,1:05:36 1:05:36,11,2012,▼3
25,89,103.0,+1:34:44,15.0,Zingle Romain,14,"Cofidis, le Crédit en Ligne",1:27:47 1:27:47,11,2012,▲1
25,122,107.0,+1:36:18,14.0,Boeckmans Kris,15,Vacansoleil - DCM,1:29:21 1:29:21,11,2012,▼1
24,84,125.0,+1:47:54,16.0,Edet Nicolas,16,"Cofidis, le Crédit en Ligne",1:40:57 1:40:57,11,2012,-
25,147,131.0,+1:52:17,17.0,Roux Anthony,17,FDJ - BigMat,1:45:20 1:45:20,11,2012,-
25,56,142.0,+1:55:59,18.0,Oss Daniel,18,Liquigas - Cannondale,1:49:02 1:49:02,11,2012,-
25,215,145.0,+1:56:46,19.0,Gretsch Patrick,19,Argos - Shimano,1:49:49 1:49:49,11,2012,-
24,86,161.0,+2:10:04,20.0,Ghyselinck Jan,20,"Cofidis, le Crédit en Ligne",2:03:07 2:03:07,11,2012,-
23,9,7.0,+6:57,1.0,van Garderen Tejay,1,BMC Racing Team,54:41:30 54:41:30,12,2012,-
22,146,10.0,+8:51,2.0,Pinot Thibaut,2,FDJ - BigMat,1:54 1:54,12,2012,-
25,81,32.0,+34:52,3.0,Taaramäe Rein,3,"Cofidis, le Crédit en Ligne",27:55 27:55,12,2012,-
25,128,34.0,+42:33,4.0,Valls Rafael,4,Vacansoleil - DCM,35:36 35:36,12,2012,-
25,152,37.0,+49:25,5.0,Kruijswijk Steven,5,Rabobank Cycling Team,42:28 42:28,12,2012,-
22,55,41.0,+56:23,6.0,Nerz Dominik,6,Liquigas - Cannondale,49:26 49:26,12,2012,-
24,24,47.0,+1:01:10,11.0,Gautier Cyril,7,Team Europcar,54:13 54:13,12,2012,▲4
25,28,53.0,+1:03:54,7.0,Malacarne Davide,8,Team Europcar,56:57 56:57,12,2012,▼1
22,57,55.0,+1:05:00,9.0,Sagan Peter,9,Liquigas - Cannondale,58:03 58:03,12,2012,-
24,34,60.0,+1:07:55,8.0,Izagirre Gorka,10,Euskaltel - Euskadi,1:00:58 1:00:58,12,2012,▼2
24,13,61.0,+1:08:02,10.0,Gallopin Tony,11,RadioShack - Nissan,1:01:05 1:01:05,12,2012,▼1
23,149,71.0,+1:13:16,12.0,Vichot Arthur,12,FDJ - BigMat,1:06:19 1:06:19,12,2012,-
25,102,72.0,+1:13:33,13.0,Boasson Hagen Edvald,13,Sky Procycling,1:06:36 1:06:36,12,2012,-
25,89,102.0,+1:37:05,14.0,Zingle Romain,14,"Cofidis, le Crédit en Ligne",1:30:08 1:30:08,12,2012,-
25,122,104.0,+1:37:32,15.0,Boeckmans Kris,15,Vacansoleil - DCM,1:30:35 1:30:35,12,2012,-
24,84,125.0,+1:51:59,16.0,Edet Nicolas,16,"Cofidis, le Crédit en Ligne",1:45:02 1:45:02,12,2012,-
25,147,133.0,+1:56:22,17.0,Roux Anthony,17,FDJ - BigMat,1:49:25 1:49:25,12,2012,-
25,56,140.0,+1:57:48,18.0,Oss Daniel,18,Liquigas - Cannondale,1:50:51 1:50:51,12,2012,-
25,215,144.0,+1:59:28,19.0,Gretsch Patrick,19,Argos - Shimano,1:52:31 1:52:31,12,2012,-
24,86,160.0,+2:14:09,20.0,Ghyselinck Jan,20,"Cofidis, le Crédit en Ligne",2:07:12 2:07:12,12,2012,-
23,9,7.0,+6:57,1.0,van Garderen Tejay,1,BMC Racing Team,59:39:29 59:39:29,13,2012,-
22,146,10.0,+8:51,2.0,Pinot Thibaut,2,FDJ - BigMat,1:54 1:54,13,2012,-
25,81,33.0,+48:56,3.0,Taaramäe Rein,3,"Cofidis, le Crédit en Ligne",41:59 41:59,13,2012,-
25,128,36.0,+56:37,4.0,Valls Rafael,4,Vacansoleil - DCM,49:40 49:40,13,2012,-
25,152,40.0,+1:01:56,5.0,Kruijswijk Steven,5,Rabobank Cycling Team,54:59 54:59,13,2012,-
22,57,42.0,+1:05:00,9.0,Sagan Peter,6,Liquigas - Cannondale,58:03 58:03,13,2012,▲3
22,55,47.0,+1:08:54,6.0,Nerz Dominik,7,Liquigas - Cannondale,1:01:57 1:01:57,13,2012,▼1
25,28,52.0,+1:12:30,8.0,Malacarne Davide,8,Team Europcar,1:05:33 1:05:33,13,2012,-
25,102,54.0,+1:13:33,13.0,Boasson Hagen Edvald,9,Sky Procycling,1:06:36 1:06:36,13,2012,▲4
24,24,61.0,+1:15:14,7.0,Gautier Cyril,10,Team Europcar,1:08:17 1:08:17,13,2012,▼3
24,34,67.0,+1:21:59,10.0,Izagirre Gorka,11,Euskaltel - Euskadi,1:15:02 1:15:02,13,2012,▼1
23,149,74.0,+1:27:20,12.0,Vichot Arthur,12,FDJ - BigMat,1:20:23 1:20:23,13,2012,-
25,89,102.0,+1:45:41,14.0,Zingle Romain,13,"Cofidis, le Crédit en Ligne",1:38:44 1:38:44,13,2012,▲1
25,122,112.0,+1:51:36,15.0,Boeckmans Kris,14,Vacansoleil - DCM,1:44:39 1:44:39,13,2012,▲1
24,84,132.0,+2:06:03,16.0,Edet Nicolas,15,"Cofidis, le Crédit en Ligne",1:59:06 1:59:06,13,2012,▲1
25,56,133.0,+2:06:24,18.0,Oss Daniel,16,Liquigas - Cannondale,1:59:27 1:59:27,13,2012,▲2
25,147,136.0,+2:08:53,17.0,Roux Anthony,17,FDJ - BigMat,2:01:56 2:01:56,13,2012,-
25,215,148.0,+2:13:32,19.0,Gretsch Patrick,18,Argos - Shimano,2:06:35 2:06:35,13,2012,▲1
24,86,160.0,+2:28:13,20.0,Ghyselinck Jan,19,"Cofidis, le Crédit en Ligne",2:21:16 2:21:16,13,2012,▲1
23,9,7.0,+6:57,1.0,van Garderen Tejay,1,BMC Racing Team,64:48:13 64:48:13,14,2012,-
22,146,10.0,+8:51,2.0,Pinot Thibaut,2,FDJ - BigMat,1:54 1:54,14,2012,-
22,57,31.0,+47:32,6.0,Sagan Peter,3,Liquigas - Cannondale,40:35 40:35,14,2012,▲3
25,152,32.0,+48:34,5.0,Kruijswijk Steven,4,Rabobank Cycling Team,41:37 41:37,14,2012,▲1
25,81,37.0,+58:59,3.0,Taaramäe Rein,5,"Cofidis, le Crédit en Ligne",52:02 52:02,14,2012,▼2
24,34,40.0,+1:04:31,11.0,Izagirre Gorka,6,Euskaltel - Euskadi,57:34 57:34,14,2012,▲5
25,128,43.0,+1:06:40,4.0,Valls Rafael,7,Vacansoleil - DCM,59:43 59:43,14,2012,▼3
24,24,46.0,+1:11:52,10.0,Gautier Cyril,8,Team Europcar,1:04:55 1:04:55,14,2012,▲2
25,28,47.0,+1:12:30,8.0,Malacarne Davide,9,Team Europcar,1:05:33 1:05:33,14,2012,▼1
25,102,49.0,+1:13:33,9.0,Boasson Hagen Edvald,10,Sky Procycling,1:06:36 1:06:36,14,2012,▼1
22,55,62.0,+1:18:57,7.0,Nerz Dominik,11,Liquigas - Cannondale,1:12:00 1:12:00,14,2012,▼4
23,149,75.0,+1:30:24,12.0,Vichot Arthur,12,FDJ - BigMat,1:23:27 1:23:27,14,2012,-
25,89,107.0,+1:55:44,13.0,Zingle Romain,13,"Cofidis, le Crédit en Ligne",1:48:47 1:48:47,14,2012,-
25,122,113.0,+2:01:51,14.0,Boeckmans Kris,14,Vacansoleil - DCM,1:54:54 1:54:54,14,2012,-
25,56,121.0,+2:06:24,16.0,Oss Daniel,15,Liquigas - Cannondale,1:59:27 1:59:27,14,2012,▲1
24,84,126.0,+2:09:07,15.0,Edet Nicolas,16,"Cofidis, le Crédit en Ligne",2:02:10 2:02:10,14,2012,▼1
25,147,128.0,+2:11:57,17.0,Roux Anthony,17,FDJ - BigMat,2:05:00 2:05:00,14,2012,-
25,215,147.0,+2:23:35,18.0,Gretsch Patrick,18,Argos - Shimano,2:16:38 2:16:38,14,2012,-
24,86,159.0,+2:38:16,19.0,Ghyselinck Jan,19,"Cofidis, le Crédit en Ligne",2:31:19 2:31:19,14,2012,-
23,9,7.0,+6:57,1.0,van Garderen Tejay,1,BMC Racing Team,68:40:18 68:40:18,15,2012,-
22,146,10.0,+8:51,2.0,Pinot Thibaut,2,FDJ - BigMat,1:54 1:54,15,2012,-
22,57,32.0,+47:32,3.0,Sagan Peter,3,Liquigas - Cannondale,40:35 40:35,15,2012,-
25,152,33.0,+48:34,4.0,Kruijswijk Steven,4,Rabobank Cycling Team,41:37 41:37,15,2012,-
25,81,37.0,+58:59,5.0,Taaramäe Rein,5,"Cofidis, le Crédit en Ligne",52:02 52:02,15,2012,-
24,34,41.0,+1:04:31,6.0,Izagirre Gorka,6,Euskaltel - Euskadi,57:34 57:34,15,2012,-
25,128,44.0,+1:06:40,7.0,Valls Rafael,7,Vacansoleil - DCM,59:43 59:43,15,2012,-
24,24,48.0,+1:11:52,8.0,Gautier Cyril,8,Team Europcar,1:04:55 1:04:55,15,2012,-
25,28,49.0,+1:12:30,9.0,Malacarne Davide,9,Team Europcar,1:05:33 1:05:33,15,2012,-
25,102,51.0,+1:13:33,10.0,Boasson Hagen Edvald,10,Sky Procycling,1:06:36 1:06:36,15,2012,-
22,55,62.0,+1:18:57,11.0,Nerz Dominik,11,Liquigas - Cannondale,1:12:00 1:12:00,15,2012,-
23,149,75.0,+1:30:24,12.0,Vichot Arthur,12,FDJ - BigMat,1:23:27 1:23:27,15,2012,-
25,89,108.0,+1:55:44,13.0,Zingle Romain,13,"Cofidis, le Crédit en Ligne",1:48:47 1:48:47,15,2012,-
25,122,113.0,+2:01:51,14.0,Boeckmans Kris,14,Vacansoleil - DCM,1:54:54 1:54:54,15,2012,-
25,56,119.0,+2:06:24,15.0,Oss Daniel,15,Liquigas - Cannondale,1:59:27 1:59:27,15,2012,-
24,84,124.0,+2:09:07,16.0,Edet Nicolas,16,"Cofidis, le Crédit en Ligne",2:02:10 2:02:10,15,2012,-
25,147,126.0,+2:11:57,17.0,Roux Anthony,17,FDJ - BigMat,2:05:00 2:05:00,15,2012,-
25,215,142.0,+2:23:35,18.0,Gretsch Patrick,18,Argos - Shimano,2:16:38 2:16:38,15,2012,-
24,86,153.0,+2:38:16,19.0,Ghyselinck Jan,19,"Cofidis, le Crédit en Ligne",2:31:19 2:31:19,15,2012,-
23,9,6.0,+7:55,1.0,van Garderen Tejay,1,BMC Racing Team,74:23:27 74:23:27,16,2012,-
22,146,10.0,+11:43,2.0,Pinot Thibaut,2,FDJ - BigMat,3:48 3:48,16,2012,-
25,152,31.0,+53:21,4.0,Kruijswijk Steven,3,Rabobank Cycling Team,45:26 45:26,16,2012,▲1
24,34,35.0,+1:00:44,6.0,Izagirre Gorka,4,Euskaltel - Euskadi,52:49 52:49,16,2012,▲2
22,57,36.0,+1:02:38,3.0,Sagan Peter,5,Liquigas - Cannondale,54:43 54:43,16,2012,▼2
25,81,39.0,+1:09:51,5.0,Taaramäe Rein,6,"Cofidis, le Crédit en Ligne",1:01:56 1:01:56,16,2012,▼1
25,128,40.0,+1:11:27,7.0,Valls Rafael,7,Vacansoleil - DCM,1:03:32 1:03:32,16,2012,-
25,28,52.0,+1:26:52,9.0,Malacarne Davide,8,Team Europcar,1:18:57 1:18:57,16,2012,▲1
22,55,53.0,+1:27:05,11.0,Nerz Dominik,9,Liquigas - Cannondale,1:19:10 1:19:10,16,2012,▲2
25,102,62.0,+1:33:57,10.0,Boasson Hagen Edvald,10,Sky Procycling,1:26:02 1:26:02,16,2012,-
24,24,63.0,+1:35:21,8.0,Gautier Cyril,11,Team Europcar,1:27:26 1:27:26,16,2012,▼3
23,149,79.0,+1:56:19,12.0,Vichot Arthur,12,FDJ - BigMat,1:48:24 1:48:24,16,2012,-
25,89,103.0,+2:16:08,13.0,Zingle Romain,13,"Cofidis, le Crédit en Ligne",2:08:13 2:08:13,16,2012,-
25,122,112.0,+2:22:15,14.0,Boeckmans Kris,14,Vacansoleil - DCM,2:14:20 2:14:20,16,2012,-
25,56,116.0,+2:26:48,15.0,Oss Daniel,15,Liquigas - Cannondale,2:18:53 2:18:53,16,2012,-
25,147,123.0,+2:32:21,17.0,Roux Anthony,16,FDJ - BigMat,2:24:26 2:24:26,16,2012,▲1
24,84,127.0,+2:35:02,16.0,Edet Nicolas,17,"Cofidis, le Crédit en Ligne",2:27:07 2:27:07,16,2012,▼1
25,215,142.0,+2:49:30,18.0,Gretsch Patrick,18,Argos - Shimano,2:41:35 2:41:35,16,2012,-
24,86,,+ - 74:15:32,19.0,Ghyselinck Jan,19,"Cofidis, le Crédit en Ligne",3:06:50 3:06:50,16,2012,-
23,9,5.0,+8:30,1.0,van Garderen Tejay,1,BMC Racing Team,78:36:32 78:36:32,17,2012,-
22,146,10.0,+11:46,2.0,Pinot Thibaut,2,FDJ - BigMat,3:16 3:16,17,2012,-
25,152,33.0,+1:09:08,3.0,Kruijswijk Steven,3,Rabobank Cycling Team,1:00:38 1:00:38,17,2012,-
24,34,35.0,+1:11:07,4.0,Izagirre Gorka,4,Euskaltel - Euskadi,1:02:37 1:02:37,17,2012,-
25,81,37.0,+1:20:53,6.0,Taaramäe Rein,5,"Cofidis, le Crédit en Ligne",1:12:23 1:12:23,17,2012,▲1
25,128,40.0,+1:27:14,7.0,Valls Rafael,6,Vacansoleil - DCM,1:18:44 1:18:44,17,2012,▲1
22,57,43.0,+1:33:16,5.0,Sagan Peter,7,Liquigas - Cannondale,1:24:46 1:24:46,17,2012,▼2
22,55,49.0,+1:37:58,9.0,Nerz Dominik,8,Liquigas - Cannondale,1:29:28 1:29:28,17,2012,▲1
25,102,54.0,+1:44:50,10.0,Boasson Hagen Edvald,9,Sky Procycling,1:36:20 1:36:20,17,2012,▲1
25,28,58.0,+1:48:49,8.0,Malacarne Davide,10,Team Europcar,1:40:19 1:40:19,17,2012,▼2
24,24,61.0,+1:51:08,11.0,Gautier Cyril,11,Team Europcar,1:42:38 1:42:38,17,2012,-
23,149,88.0,+2:26:57,12.0,Vichot Arthur,12,FDJ - BigMat,2:18:27 2:18:27,17,2012,-
25,89,94.0,+2:31:55,13.0,Zingle Romain,13,"Cofidis, le Crédit en Ligne",2:23:25 2:23:25,17,2012,-
25,56,112.0,+2:49:49,15.0,Oss Daniel,14,Liquigas - Cannondale,2:41:19 2:41:19,17,2012,▲1
25,122,115.0,+2:52:53,14.0,Boeckmans Kris,15,Vacansoleil - DCM,2:44:23 2:44:23,17,2012,▼1
25,147,125.0,+3:02:59,16.0,Roux Anthony,16,FDJ - BigMat,2:54:29 2:54:29,17,2012,-
24,84,128.0,+3:05:40,17.0,Edet Nicolas,17,"Cofidis, le Crédit en Ligne",2:57:10 2:57:10,17,2012,-
25,215,143.0,+3:20:08,18.0,Gretsch Patrick,18,Argos - Shimano,3:11:38 3:11:38,17,2012,-
24,86,153.0,+3:45:23,19.0,Ghyselinck Jan,19,"Cofidis, le Crédit en Ligne",3:36:53 3:36:53,17,2012,-
23,9,5.0,+8:30,1.0,van Garderen Tejay,1,BMC Racing Team,83:30:48 83:30:48,18,2012,-
22,146,10.0,+11:46,2.0,Pinot Thibaut,2,FDJ - BigMat,3:16 3:16,18,2012,-
25,152,33.0,+ 15:25:09,3.0,Kruijswijk Steven,3,Rabobank Cycling Team,1:00:50 1:00:50,18,2012,-
24,34,37.0,+ - 69:16:51,4.0,Izagirre Gorka,4,Euskaltel - Euskadi,1:14:28 1:14:28,18,2012,-
25,81,38.0,+ - 67:52:05,5.0,Taaramäe Rein,5,"Cofidis, le Crédit en Ligne",1:16:16 1:16:16,18,2012,-
25,128,41.0,+ - 63:28:22,6.0,Valls Rafael,6,Vacansoleil - DCM,1:20:47 1:20:47,18,2012,-
22,57,43.0,+ - 60:22:28,7.0,Sagan Peter,7,Liquigas - Cannondale,1:24:42 1:24:42,18,2012,-
22,55,49.0,+ - 50:49:02,8.0,Nerz Dominik,8,Liquigas - Cannondale,1:29:28 1:29:28,18,2012,-
25,102,53.0,+ - 44:01:01,9.0,Boasson Hagen Edvald,9,Sky Procycling,1:36:16 1:36:16,18,2012,-
25,28,59.0,+ - 33:10:55,10.0,Malacarne Davide,10,Team Europcar,1:41:26 1:41:26,18,2012,-
24,24,61.0,+ - 29:28:57,11.0,Gautier Cyril,11,Team Europcar,1:42:46 1:42:46,18,2012,-
25,89,90.0,+ - 55:56:44,13.0,Zingle Romain,12,"Cofidis, le Crédit en Ligne",2:23:37 2:23:37,18,2012,▲1
23,149,92.0,+ - 50:48:45,12.0,Vichot Arthur,13,FDJ - BigMat,2:27:17 2:27:17,18,2012,▼1
25,56,112.0,+4:34:41,14.0,Oss Daniel,14,Liquigas - Cannondale,2:43:07 2:43:07,18,2012,-
25,122,117.0,+ 19:06:59,15.0,Boeckmans Kris,15,Vacansoleil - DCM,2:49:01 2:49:01,18,2012,-
24,84,126.0,+ - 46:08:52,17.0,Edet Nicolas,16,"Cofidis, le Crédit en Ligne",2:59:13 2:59:13,18,2012,▲1
25,147,132.0,+ - 27:07:15,16.0,Roux Anthony,17,FDJ - BigMat,3:03:19 3:03:19,18,2012,▼1
25,215,144.0,+ 12:31:36,18.0,Gretsch Patrick,18,Argos - Shimano,3:16:16 3:16:16,18,2012,-
24,86,152.0,+ - 51:25:43,19.0,Ghyselinck Jan,19,"Cofidis, le Crédit en Ligne",3:39:54 3:39:54,18,2012,-
23,9,5.0,+11:04,1.0,van Garderen Tejay,1,BMC Racing Team,84:37:35 84:37:35,19,2012,-
22,146,10.0,+17:17,2.0,Pinot Thibaut,2,FDJ - BigMat,6:13 6:13,19,2012,-
25,152,33.0,+1:16:52,3.0,Kruijswijk Steven,3,Rabobank Cycling Team,1:05:48 1:05:48,19,2012,-
25,81,36.0,+1:27:36,5.0,Taaramäe Rein,4,"Cofidis, le Crédit en Ligne",1:16:32 1:16:32,19,2012,▲1
24,34,39.0,+1:31:44,4.0,Izagirre Gorka,5,Euskaltel - Euskadi,1:20:40 1:20:40,19,2012,▼1
25,128,41.0,+1:37:41,6.0,Valls Rafael,6,Vacansoleil - DCM,1:26:37 1:26:37,19,2012,-
22,57,43.0,+1:38:46,7.0,Sagan Peter,7,Liquigas - Cannondale,1:27:42 1:27:42,19,2012,-
22,55,47.0,+1:42:12,8.0,Nerz Dominik,8,Liquigas - Cannondale,1:31:08 1:31:08,19,2012,-
25,102,56.0,+1:52:43,9.0,Boasson Hagen Edvald,9,Sky Procycling,1:41:39 1:41:39,19,2012,-
25,28,58.0,+1:57:10,10.0,Malacarne Davide,10,Team Europcar,1:46:06 1:46:06,19,2012,-
24,24,61.0,+1:58:55,11.0,Gautier Cyril,11,Team Europcar,1:47:51 1:47:51,19,2012,-
25,89,91.0,+2:41:09,12.0,Zingle Romain,12,"Cofidis, le Crédit en Ligne",2:30:05 2:30:05,19,2012,-
23,149,95.0,+2:46:51,13.0,Vichot Arthur,13,FDJ - BigMat,2:35:47 2:35:47,19,2012,-
25,56,105.0,+2:55:04,14.0,Oss Daniel,14,Liquigas - Cannondale,2:44:00 2:44:00,19,2012,-
25,122,115.0,+3:03:06,15.0,Boeckmans Kris,15,Vacansoleil - DCM,2:52:02 2:52:02,19,2012,-
25,147,126.0,+3:15:23,17.0,Roux Anthony,16,FDJ - BigMat,3:04:19 3:04:19,19,2012,▲1
24,84,127.0,+3:16:41,16.0,Edet Nicolas,17,"Cofidis, le Crédit en Ligne",3:05:37 3:05:37,19,2012,▼1
25,215,140.0,+3:27:14,18.0,Gretsch Patrick,18,Argos - Shimano,3:16:10 3:16:10,19,2012,-
24,86,152.0,+3:57:04,19.0,Ghyselinck Jan,19,"Cofidis, le Crédit en Ligne",3:46:00 3:46:00,19,2012,-
23,9,5.0,+11:04,1.0,van Garderen Tejay,1,BMC Racing Team,87:45:51 87:45:51,20,2012,-
22,146,10.0,+17:17,2.0,Pinot Thibaut,2,FDJ - BigMat,6:13 6:13,20,2012,-
25,152,33.0,+1:16:52,3.0,Kruijswijk Steven,3,Rabobank Cycling Team,1:05:48 1:05:48,20,2012,-
25,81,36.0,+1:27:52,4.0,Taaramäe Rein,4,"Cofidis, le Crédit en Ligne",1:16:48 1:16:48,20,2012,-
24,34,39.0,+1:32:19,5.0,Izagirre Gorka,5,Euskaltel - Euskadi,1:21:15 1:21:15,20,2012,-
25,128,41.0,+1:37:57,6.0,Valls Rafael,6,Vacansoleil - DCM,1:26:53 1:26:53,20,2012,-
22,57,42.0,+1:38:37,7.0,Sagan Peter,7,Liquigas - Cannondale,1:27:33 1:27:33,20,2012,-
22,55,47.0,+1:42:12,8.0,Nerz Dominik,8,Liquigas - Cannondale,1:31:08 1:31:08,20,2012,-
25,102,56.0,+1:52:34,9.0,Boasson Hagen Edvald,9,Sky Procycling,1:41:30 1:41:30,20,2012,-
25,28,59.0,+1:57:45,10.0,Malacarne Davide,10,Team Europcar,1:46:41 1:46:41,20,2012,-
24,24,61.0,+1:58:55,11.0,Gautier Cyril,11,Team Europcar,1:47:51 1:47:51,20,2012,-
25,89,90.0,+2:41:44,12.0,Zingle Romain,12,"Cofidis, le Crédit en Ligne",2:30:40 2:30:40,20,2012,-
23,149,94.0,+2:46:51,13.0,Vichot Arthur,13,FDJ - BigMat,2:35:47 2:35:47,20,2012,-
25,56,105.0,+2:55:24,14.0,Oss Daniel,14,Liquigas - Cannondale,2:44:20 2:44:20,20,2012,-
25,122,115.0,+3:02:57,15.0,Boeckmans Kris,15,Vacansoleil - DCM,2:51:53 2:51:53,20,2012,-
25,147,126.0,+3:16:38,16.0,Roux Anthony,16,FDJ - BigMat,3:05:34 3:05:34,20,2012,-
24,84,128.0,+3:17:16,17.0,Edet Nicolas,17,"Cofidis, le Crédit en Ligne",3:06:12 3:06:12,20,2012,-
25,215,141.0,+3:27:49,18.0,Gretsch Patrick,18,Argos - Shimano,3:16:45 3:16:45,20,2012,-
24,86,152.0,+3:57:04,19.0,Ghyselinck Jan,19,"Cofidis, le Crédit en Ligne",3:46:00 3:46:00,20,2012,-
