Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
23.0,28.0,89,+17:00,15.0,Oliveira Nelson,24,RadioShack - Leopard,16:54 16:54,\u25bc9,3,2013
24.0,85.0,92,+17:09,20.0,Mezgec Luka,25,Team Argos - Shimano,17:03 17:03,\u25bc5,3,2013
24.0,167.0,93,+17:11,32.0,Fortin Filippo,26,Bardiani Valvole - CSF Inox,17:05 17:05,\u25b26,3,2013
24.0,162.0,94,+17:11,29.0,Canola Marco,27,Bardiani Valvole - CSF Inox,",, 17:05",\u25b22,3,2013
24.0,164.0,95,+17:11,31.0,Coledan Marco,28,Bardiani Valvole - CSF Inox,",, 17:05",\u25b23,3,2013
25.0,168.0,96,+17:11,30.0,Pasqualon Andrea,29,Bardiani Valvole - CSF Inox,",, 17:05",\u25b21,3,2013
22.0,122.0,97,+17:11,34.0,Kreder Wesley,30,Vacansoleil - DCM,",, 17:05",\u25b24,3,2013
24.0,154.0,100,+17:26,35.0,Jang Chan Jae,31,Champion System Pro Cycling Team,17:20 17:20,\u25b24,3,2013
22.0,163.0,102,+17:34,37.0,Colbrelli Sonny,32,Bardiani Valvole - CSF Inox,17:28 17:28,\u25b25,3,2013
23.0,97.0,107,+17:48,19.0,Ratto Daniele,33,Cannondale Pro Cycling Team,17:42 17:42,\u25bc14,3,2013
24.0,152.0,113,+18:00,36.0,Feng Chun Kai,34,Champion System Pro Cycling Team,17:54 17:54,\u25b22,3,2013
21.0,67.0,115,+18:05,38.0,Kamyshev Arman,35,Astana Pro Team,17:59 17:59,\u25b23,3,2013
23.0,5.0,121,+18:24,28.0,Trentin Matteo,36,Omega Pharma - Quick-Step,18:18 18:18,\u25bc8,3,2013
24.0,166.0,123,+18:32,33.0,di Corrado Andrea,37,Bardiani Valvole - CSF Inox,18:26 18:26,\u25bc4,3,2013
23.0,66.0,127,+18:46,16.0,Huffman Evan,38,Astana Pro Team,18:40 18:40,\u25bc22,3,2013
21.0,156.0,129,+19:00,41.0,Othman Muhamad Adiq Husaine,39,Champion System Pro Cycling Team,18:54 18:54,\u25b22,3,2013
23.0,93.0,130,+19:05,42.0,Boivin Guillaume,40,Cannondale Pro Cycling Team,18:59 18:59,\u25b22,3,2013
24.0,177.0,132,+19:19,39.0,Uchima Kohei,41,Japan,19:13 19:13,\u25bc2,3,2013
24.0,165.0,133,+19:24,44.0,Delle Stelle Cristian,42,Bardiani Valvole - CSF Inox,19:18 19:18,\u25b22,3,2013
24.0,74.0,134,+19:28,40.0,Fumeaux Jonathan,43,IAM Cycling,19:22 19:22,\u25bc3,3,2013
24.0,56.0,135,+19:40,43.0,Kump Marko,44,Team Saxo - Tinkoff,19:34 19:34,\u25bc1,3,2013
22.0,31.0,3,+0:08,1.0,Phinney Taylor,1,BMC Racing Team,10:20:09 10:20:09,-,4,2013
23.0,32.0,4,+0:09,2.0,Blythe Adam,2,BMC Racing Team,0:01 0:01,-,4,2013
22.0,15.0,11,+0:17,3.0,Rowe Luke,3,Sky Procycling,0:09 0:09,-,4,2013
24.0,23.0,14,+0:23,4.0,Gallopin Tony,4,RadioShack - Leopard,0:15 0:15,-,4,2013
21.0,143.0,16,+0:27,5.0,Haller Marco,5,Team Katusha,0:19 0:19,-,4,2013
24.0,116.0,22,+0:35,6.0,Keukeleire Jens,6,Orica GreenEDGE,0:27 0:27,-,4,2013
23.0,91.0,24,+0:36,7.0,Viviani Elia,7,Cannondale Pro Cycling Team,0:28 0:28,-,4,2013
24.0,81.0,29,+0:40,8.0,Degenkolb John,8,Team Argos - Shimano,0:32 0:32,-,4,2013
21.0,6.0,40,+0:55,9.0,van Keirsbulck Guillaume,9,Omega Pharma - Quick-Step,0:47 0:47,-,4,2013
22.0,45.0,58,+2:17,10.0,Le Bon Johan,10,FDJ.fr,2:09 2:09,-,4,2013
23.0,86.0,62,+2:29,12.0,Sinkeldam Ramon,11,Team Argos - Shimano,2:21 2:21,\u25b21,4,2013
21.0,82.0,67,+3:27,13.0,Arndt Nikias,12,Team Argos - Shimano,3:19 3:19,\u25b21,4,2013
24.0,137.0,68,+4:00,11.0,Schorn Daniel,13,Team NetApp \u2013 Endura,3:52 3:52,\u25bc2,4,2013
23.0,147.0,69,+4:09,14.0,Selig R\xfcdiger,14,Team Katusha,4:01 4:01,-,4,2013
24.0,48.0,74,+16:37,15.0,Soupe Geoffrey,15,FDJ.fr,16:29 16:29,-,4,2013
23.0,61.0,77,+16:44,20.0,Guardini Andrea,16,Astana Pro Team,16:36 16:36,\u25b24,4,2013
22.0,38.0,79,+16:46,16.0,Warbasse Larry,17,BMC Racing Team,16:38 16:38,\u25bc1,4,2013
24.0,135.0,80,+16:47,17.0,Jarc Bla\u017e,18,Team NetApp \u2013 Endura,16:39 16:39,\u25bc1,4,2013
23.0,102.0,82,+16:47,19.0,Appollonio Davide,19,AG2R La Mondiale,",, 16:39",-,4,2013
21.0,125.0,84,+16:53,23.0,Markus Barry,20,Vacansoleil - DCM,16:45 16:45,\u25b23,4,2013
23.0,35.0,85,+16:53,21.0,Eijssen Yannick,21,BMC Racing Team,",, 16:45",-,4,2013
22.0,41.0,86,+16:57,22.0,Bouhanni Nacer,22,FDJ.fr,16:49 16:49,-,4,2013
23.0,28.0,87,+17:02,24.0,Oliveira Nelson,23,RadioShack - Leopard,16:54 16:54,\u25b21,4,2013
24.0,85.0,89,+17:11,25.0,Mezgec Luka,24,Team Argos - Shimano,17:03 17:03,\u25b21,4,2013
24.0,167.0,90,+17:13,26.0,Fortin Filippo,25,Bardiani Valvole - CSF Inox,17:05 17:05,\u25b21,4,2013
25.0,168.0,91,+17:13,29.0,Pasqualon Andrea,26,Bardiani Valvole - CSF Inox,",, 17:05",\u25b23,4,2013
24.0,164.0,92,+17:13,28.0,Coledan Marco,27,Bardiani Valvole - CSF Inox,",, 17:05",\u25b21,4,2013
24.0,162.0,93,+17:13,27.0,Canola Marco,28,Bardiani Valvole - CSF Inox,",, 17:05",\u25bc1,4,2013
22.0,122.0,94,+17:13,30.0,Kreder Wesley,29,Vacansoleil - DCM,",, 17:05",\u25b21,4,2013
24.0,154.0,96,+17:28,31.0,Jang Chan Jae,30,Champion System Pro Cycling Team,17:20 17:20,\u25b21,4,2013
22.0,163.0,98,+17:36,32.0,Colbrelli Sonny,31,Bardiani Valvole - CSF Inox,17:28 17:28,\u25b21,4,2013
23.0,97.0,103,+17:50,33.0,Ratto Daniele,32,Cannondale Pro Cycling Team,17:42 17:42,\u25b21,4,2013
24.0,152.0,107,+18:02,34.0,Feng Chun Kai,33,Champion System Pro Cycling Team,17:54 17:54,\u25b21,4,2013
21.0,67.0,110,+18:07,35.0,Kamyshev Arman,34,Astana Pro Team,17:59 17:59,\u25b21,4,2013
23.0,5.0,116,+18:26,36.0,Trentin Matteo,35,Omega Pharma - Quick-Step,18:18 18:18,\u25b21,4,2013
24.0,166.0,118,+18:34,37.0,di Corrado Andrea,36,Bardiani Valvole - CSF Inox,18:26 18:26,\u25b21,4,2013
22.0,106.0,121,+18:59,18.0,Houle Hugo,37,AG2R La Mondiale,18:51 18:51,\u25bc19,4,2013
21.0,156.0,122,+19:02,39.0,Othman Muhamad Adiq Husaine,38,Champion System Pro Cycling Team,18:54 18:54,\u25b21,4,2013
23.0,93.0,123,+19:07,40.0,Boivin Guillaume,39,Cannondale Pro Cycling Team,18:59 18:59,\u25b21,4,2013
24.0,177.0,126,+19:21,41.0,Uchima Kohei,40,Japan,19:13 19:13,\u25b21,4,2013
24.0,165.0,127,+19:26,42.0,Delle Stelle Cristian,41,Bardiani Valvole - CSF Inox,19:18 19:18,\u25b21,4,2013
24.0,74.0,129,+19:30,43.0,Fumeaux Jonathan,42,IAM Cycling,19:22 19:22,\u25b21,4,2013
24.0,56.0,130,+19:42,44.0,Kump Marko,43,Team Saxo - Tinkoff,19:34 19:34,\u25b21,4,2013
23.0,66.0,134,+20:41,38.0,Huffman Evan,44,Astana Pro Team,20:33 20:33,\u25bc6,4,2013
22.0,31.0,3,+0:20,1.0,Phinney Taylor,1,BMC Racing Team,13:31:19 13:31:19,-,5,2013
23.0,32.0,4,+0:22,2.0,Blythe Adam,2,BMC Racing Team,0:02 0:02,-,5,2013
22.0,15.0,9,+0:30,3.0,Rowe Luke,3,Sky Procycling,0:10 0:10,-,5,2013
24.0,23.0,13,+0:36,4.0,Gallopin Tony,4,RadioShack - Leopard,0:16 0:16,-,5,2013
21.0,143.0,16,+0:40,5.0,Haller Marco,5,Team Katusha,0:20 0:20,-,5,2013
24.0,116.0,21,+0:48,6.0,Keukeleire Jens,6,Orica GreenEDGE,0:28 0:28,-,5,2013
24.0,91.0,23,+0:49,7.0,Viviani Elia,7,Cannondale Pro Cycling Team,0:29 0:29,-,5,2013
24.0,81.0,27,+0:53,8.0,Degenkolb John,8,Team Argos - Shimano,0:33 0:33,-,5,2013
21.0,6.0,41,+1:21,9.0,van Keirsbulck Guillaume,9,Omega Pharma - Quick-Step,1:01 1:01,-,5,2013
23.0,86.0,56,+2:42,11.0,Sinkeldam Ramon,10,Team Argos - Shimano,2:22 2:22,\u25b21,5,2013
22.0,45.0,57,+2:43,10.0,Le Bon Johan,11,FDJ.fr,2:23 2:23,\u25bc1,5,2013
21.0,82.0,64,+3:53,12.0,Arndt Nikias,12,Team Argos - Shimano,3:33 3:33,-,5,2013
23.0,147.0,67,+5:21,14.0,Selig R\xfcdiger,13,Team Katusha,5:01 5:01,\u25b21,5,2013
24.0,137.0,68,+5:49,13.0,Schorn Daniel,14,Team NetApp \u2013 Endura,5:29 5:29,\u25bc1,5,2013
24.0,48.0,71,+16:50,15.0,Soupe Geoffrey,15,FDJ.fr,16:30 16:30,-,5,2013
23.0,61.0,72,+16:57,16.0,Guardini Andrea,16,Astana Pro Team,16:37 16:37,-,5,2013
22.0,38.0,74,+16:59,17.0,Warbasse Larry,17,BMC Racing Team,16:39 16:39,-,5,2013
24.0,135.0,75,+17:00,18.0,Jarc Bla\u017e,18,Team NetApp \u2013 Endura,16:40 16:40,-,5,2013
23.0,102.0,76,+17:00,19.0,Appollonio Davide,19,AG2R La Mondiale,",, 16:40",-,5,2013
21.0,125.0,80,+17:06,20.0,Markus Barry,20,Vacansoleil - DCM,16:46 16:46,-,5,2013
23.0,35.0,81,+17:06,21.0,Eijssen Yannick,21,BMC Racing Team,",, 16:46",-,5,2013
22.0,41.0,82,+17:10,22.0,Bouhanni Nacer,22,FDJ.fr,16:50 16:50,-,5,2013
24.0,85.0,84,+17:24,24.0,Mezgec Luka,23,Team Argos - Shimano,17:04 17:04,\u25b21,5,2013
24.0,167.0,85,+17:26,25.0,Fortin Filippo,24,Bardiani Valvole - CSF Inox,17:06 17:06,\u25b21,5,2013
24.0,162.0,86,+17:26,28.0,Canola Marco,25,Bardiani Valvole - CSF Inox,",, 17:06",\u25b23,5,2013
22.0,163.0,87,+17:49,31.0,Colbrelli Sonny,26,Bardiani Valvole - CSF Inox,17:29 17:29,\u25b25,5,2013
25.0,168.0,88,+17:49,26.0,Pasqualon Andrea,27,Bardiani Valvole - CSF Inox,",, 17:29",\u25bc1,5,2013
24.0,154.0,90,+17:54,30.0,Jang Chan Jae,28,Champion System Pro Cycling Team,17:34 17:34,\u25b22,5,2013
24.0,164.0,93,+18:03,27.0,Coledan Marco,29,Bardiani Valvole - CSF Inox,17:43 17:43,\u25bc2,5,2013
23.0,28.0,95,+18:12,23.0,Oliveira Nelson,30,RadioShack - Leopard,17:52 17:52,\u25bc7,5,2013
22.0,122.0,100,+18:23,29.0,Kreder Wesley,31,Vacansoleil - DCM,18:03 18:03,\u25bc2,5,2013
21.0,67.0,106,+18:33,34.0,Kamyshev Arman,32,Astana Pro Team,18:13 18:13,\u25b22,5,2013
23.0,5.0,108,+18:52,35.0,Trentin Matteo,33,Omega Pharma - Quick-Step,18:32 18:32,\u25b22,5,2013
24.0,152.0,109,+19:05,33.0,Feng Chun Kai,34,Champion System Pro Cycling Team,18:45 18:45,\u25bc1,5,2013
22.0,106.0,111,+19:12,37.0,Houle Hugo,35,AG2R La Mondiale,18:52 18:52,\u25b22,5,2013
23.0,93.0,114,+19:20,39.0,Boivin Guillaume,36,Cannondale Pro Cycling Team,19:00 19:00,\u25b23,5,2013
24.0,166.0,115,+19:22,36.0,di Corrado Andrea,37,Bardiani Valvole - CSF Inox,19:02 19:02,\u25bc1,5,2013
23.0,97.0,117,+19:31,32.0,Ratto Daniele,38,Cannondale Pro Cycling Team,19:11 19:11,\u25bc6,5,2013
24.0,74.0,120,+19:43,42.0,Fumeaux Jonathan,39,IAM Cycling,19:23 19:23,\u25b23,5,2013
21.0,156.0,123,+20:05,38.0,Othman Muhamad Adiq Husaine,40,Champion System Pro Cycling Team,19:45 19:45,\u25bc2,5,2013
24.0,165.0,124,+20:10,41.0,Delle Stelle Cristian,41,Bardiani Valvole - CSF Inox,19:50 19:50,-,5,2013
24.0,177.0,127,+20:31,40.0,Uchima Kohei,42,Japan,20:11 20:11,\u25bc2,5,2013
24.0,56.0,128,+20:32,43.0,Kump Marko,43,Team Saxo - Tinkoff,20:12 20:12,-,5,2013
23.0,66.0,130,+21:53,44.0,Huffman Evan,44,Astana Pro Team,21:33 21:33,-,5,2013
22.0,31.0,3,+0:26,1.0,Phinney Taylor,1,BMC Racing Team,15:55:46 15:55:46,-,6,2013
23.0,32.0,4,+0:30,2.0,Blythe Adam,2,BMC Racing Team,0:04 0:04,-,6,2013
22.0,15.0,9,+0:40,3.0,Rowe Luke,3,Sky Procycling,0:14 0:14,-,6,2013
24.0,23.0,13,+0:46,4.0,Gallopin Tony,4,RadioShack - Leopard,0:20 0:20,-,6,2013
21.0,143.0,16,+0:50,5.0,Haller Marco,5,Team Katusha,0:24 0:24,-,6,2013
24.0,116.0,20,+0:58,6.0,Keukeleire Jens,6,Orica GreenEDGE,0:32 0:32,-,6,2013
24.0,91.0,22,+0:59,7.0,Viviani Elia,7,Cannondale Pro Cycling Team,0:33 0:33,-,6,2013
24.0,81.0,26,+1:03,8.0,Degenkolb John,8,Team Argos - Shimano,0:37 0:37,-,6,2013
21.0,6.0,48,+2:21,9.0,van Keirsbulck Guillaume,9,Omega Pharma - Quick-Step,1:55 1:55,-,6,2013
23.0,86.0,57,+3:20,10.0,Sinkeldam Ramon,10,Team Argos - Shimano,2:54 2:54,-,6,2013
21.0,82.0,60,+4:31,12.0,Arndt Nikias,11,Team Argos - Shimano,4:05 4:05,\u25b21,6,2013
22.0,45.0,61,+4:38,11.0,Le Bon Johan,12,FDJ.fr,4:12 4:12,\u25bc1,6,2013
23.0,147.0,64,+5:31,13.0,Selig R\xfcdiger,13,Team Katusha,5:05 5:05,-,6,2013
24.0,137.0,66,+6:32,14.0,Schorn Daniel,14,Team NetApp \u2013 Endura,6:06 6:06,-,6,2013
24.0,48.0,71,+17:00,15.0,Soupe Geoffrey,15,FDJ.fr,16:34 16:34,-,6,2013
23.0,61.0,72,+17:07,16.0,Guardini Andrea,16,Astana Pro Team,16:41 16:41,-,6,2013
22.0,38.0,73,+17:09,17.0,Warbasse Larry,17,BMC Racing Team,16:43 16:43,-,6,2013
21.0,125.0,74,+17:12,20.0,Markus Barry,18,Vacansoleil - DCM,16:46 16:46,\u25b22,6,2013
23.0,35.0,78,+17:16,21.0,Eijssen Yannick,19,BMC Racing Team,16:50 16:50,\u25b22,6,2013
22.0,41.0,79,+17:20,22.0,Bouhanni Nacer,20,FDJ.fr,16:54 16:54,\u25b22,6,2013
24.0,135.0,80,+17:26,18.0,Jarc Bla\u017e,21,Team NetApp \u2013 Endura,17:00 17:00,\u25bc3,6,2013
24.0,167.0,81,+17:36,24.0,Fortin Filippo,22,Bardiani Valvole - CSF Inox,17:10 17:10,\u25b22,6,2013
24.0,162.0,82,+17:36,25.0,Canola Marco,23,Bardiani Valvole - CSF Inox,",, 17:10",\u25b22,6,2013
22.0,163.0,84,+17:59,26.0,Colbrelli Sonny,24,Bardiani Valvole - CSF Inox,17:33 17:33,\u25b22,6,2013
24.0,85.0,86,+18:02,23.0,Mezgec Luka,25,Team Argos - Shimano,17:36 17:36,\u25bc2,6,2013
24.0,154.0,87,+18:04,28.0,Jang Chan Jae,26,Champion System Pro Cycling Team,17:38 17:38,\u25b22,6,2013
25.0,168.0,89,+18:13,27.0,Pasqualon Andrea,27,Bardiani Valvole - CSF Inox,17:47 17:47,-,6,2013
23.0,28.0,90,+18:22,30.0,Oliveira Nelson,28,RadioShack - Leopard,17:56 17:56,\u25b22,6,2013
24.0,164.0,97,+18:55,29.0,Coledan Marco,29,Bardiani Valvole - CSF Inox,18:29 18:29,-,6,2013
23.0,5.0,100,+19:02,33.0,Trentin Matteo,30,Omega Pharma - Quick-Step,18:36 18:36,\u25b23,6,2013
22.0,122.0,101,+19:03,31.0,Kreder Wesley,31,Vacansoleil - DCM,18:37 18:37,-,6,2013
23.0,93.0,107,+19:30,36.0,Boivin Guillaume,32,Cannondale Pro Cycling Team,19:04 19:04,\u25b24,6,2013
24.0,152.0,109,+19:43,34.0,Feng Chun Kai,33,Champion System Pro Cycling Team,19:17 19:17,\u25b21,6,2013
23.0,102.0,110,+19:47,19.0,Appollonio Davide,34,AG2R La Mondiale,19:21 19:21,\u25bc15,6,2013
22.0,106.0,111,+19:52,35.0,Houle Hugo,35,AG2R La Mondiale,19:26 19:26,-,6,2013
24.0,74.0,112,+19:53,39.0,Fumeaux Jonathan,36,IAM Cycling,19:27 19:27,\u25b23,6,2013
24.0,166.0,113,+20:12,37.0,di Corrado Andrea,37,Bardiani Valvole - CSF Inox,19:46 19:46,-,6,2013
24.0,56.0,117,+20:42,43.0,Kump Marko,38,Team Saxo - Tinkoff,20:16 20:16,\u25b25,6,2013
24.0,165.0,119,+21:02,41.0,Delle Stelle Cristian,39,Bardiani Valvole - CSF Inox,20:36 20:36,\u25b22,6,2013
21.0,67.0,120,+21:07,32.0,Kamyshev Arman,40,Astana Pro Team,20:41 20:41,\u25bc8,6,2013
24.0,177.0,122,+21:14,42.0,Uchima Kohei,41,Japan,20:48 20:48,\u25b21,6,2013
23.0,97.0,125,+22:05,38.0,Ratto Daniele,42,Cannondale Pro Cycling Team,21:39 21:39,\u25bc4,6,2013
21.0,156.0,126,+22:39,40.0,Othman Muhamad Adiq Husaine,43,Champion System Pro Cycling Team,22:13 22:13,\u25bc3,6,2013
23.0,66.0,131,+24:27,44.0,Huffman Evan,44,Astana Pro Team,24:01 24:01,-,6,2013
