BIB,GC,GC-Time,Prev,Rnk,Team,Time,stage,year,▼▲
,,+ - 13:31:35,1.0,1,CSC ProTeam - Tiscali,40:36:10 40:36:10,3,2002,-
,,+ - 13:31:35,2.0,2,Cofidis,0:03 0:03,3,2002,-
,,+ - 13:31:35,3.0,3,US Postal Service,",, 0:03",3,2002,-
,,+ - 13:31:35,4.0,4,Kelme - Costa Blanca,0:05 0:05,3,2002,-
,,+ - 13:31:35,5.0,5,O.N.C.E. - Eroski,0:09 0:09,3,2002,-
,,+ - 13:31:35,6.0,6,Lampre - Daikin,0:14 0:14,3,2002,-
,,+ - 13:31:35,7.0,7,La Française des Jeux,0:20 0:20,3,2002,-
,,+ - 13:31:35,8.0,8,Jean Delatour,0:26 0:26,3,2002,-
,,+ - 13:31:35,9.0,9,Mapei - Quickstep,0:28 0:28,3,2002,-
,,+ - 13:31:35,10.0,10,Rabobank ProTeam,",, 0:28",3,2002,-
,,+ - 13:31:35,11.0,11,Fassa Bortolo,0:32 0:32,3,2002,-
,,+ - 13:31:35,12.0,12,Lotto - Adecco,0:34 0:34,3,2002,-
,,+ - 13:31:35,13.0,13,iBanesto.com,0:37 0:37,3,2002,-
,,+ - 13:31:35,14.0,14,Domo - Farm Frites,0:39 0:39,3,2002,-
,,+ - 13:31:35,15.0,15,Team Telekom,0:46 0:46,3,2002,-
,,+ - 13:31:35,16.0,16,Tacconi Sport,0:49 0:49,3,2002,-
,,+ - 13:31:35,17.0,17,Alessio,0:50 0:50,3,2002,-
,,+ - 13:31:35,18.0,18,Bonjour,1:05 1:05,3,2002,-
,,+ - 13:31:35,19.0,19,AG2R Prévoyance,1:06 1:06,3,2002,-
,,+ - 13:31:35,20.0,20,Euskaltel - Euskadi,4:57 4:57,3,2002,-
,,+ - 13:31:35,21.0,21,Crédit Agricole,8:17 8:17,3,2002,-
,,+ - 14:51:50,5.0,1,O.N.C.E. - Eroski,44:35:46 44:35:46,4,2002,▲4
,,+ - 14:51:50,3.0,2,US Postal Service,0:42 0:42,4,2002,▲1
,,+ - 14:51:50,1.0,3,CSC ProTeam - Tiscali,2:09 2:09,4,2002,▼2
,,+ - 14:51:50,11.0,4,Fassa Bortolo,4:53 4:53,4,2002,▲7
,,+ - 14:51:50,2.0,5,Cofidis,5:06 5:06,4,2002,▼3
,,+ - 14:51:50,13.0,6,iBanesto.com,6:16 6:16,4,2002,▲7
,,+ - 14:51:50,4.0,7,Kelme - Costa Blanca,6:53 6:53,4,2002,▼3
,,+ - 14:51:50,14.0,8,Domo - Farm Frites,7:06 7:06,4,2002,▲6
,,+ - 14:51:50,10.0,9,Rabobank ProTeam,7:07 7:07,4,2002,▲1
,,+ - 14:51:50,6.0,10,Lampre - Daikin,7:11 7:11,4,2002,▼4
,,+ - 14:51:50,15.0,11,Team Telekom,8:58 8:58,4,2002,▲4
,,+ - 14:51:50,17.0,12,Alessio,10:26 10:26,4,2002,▲5
,,+ - 14:51:50,18.0,13,Bonjour,10:35 10:35,4,2002,▲5
,,+ - 14:51:50,7.0,14,La Française des Jeux,10:53 10:53,4,2002,▼7
,,+ - 14:51:50,12.0,15,Lotto - Adecco,11:01 11:01,4,2002,▼3
,,+ - 14:51:50,8.0,16,Jean Delatour,11:26 11:26,4,2002,▼8
,,+ - 14:51:50,9.0,17,Mapei - Quickstep,11:40 11:40,4,2002,▼8
,,+ - 14:51:50,16.0,18,Tacconi Sport,11:55 11:55,4,2002,▼2
,,+ - 14:51:50,19.0,19,AG2R Prévoyance,14:09 14:09,4,2002,-
,,+ - 14:51:50,21.0,20,Crédit Agricole,15:32 15:32,4,2002,▲1
,,+ - 14:51:50,20.0,21,Euskaltel - Euskadi,17:54 17:54,4,2002,▼1
,,+ - 19:05:56,1.0,1,O.N.C.E. - Eroski,57:18:04 57:18:04,5,2002,-
,,+ - 19:05:56,2.0,2,US Postal Service,0:42 0:42,5,2002,-
,,+ - 19:05:56,3.0,3,CSC ProTeam - Tiscali,1:36 1:36,5,2002,-
,,+ - 19:05:56,4.0,4,Fassa Bortolo,4:53 4:53,5,2002,-
,,+ - 19:05:56,5.0,5,Cofidis,5:06 5:06,5,2002,-
,,+ - 19:05:56,6.0,6,iBanesto.com,6:16 6:16,5,2002,-
,,+ - 19:05:56,10.0,7,Lampre - Daikin,6:38 6:38,5,2002,▲3
,,+ - 19:05:56,7.0,8,Kelme - Costa Blanca,6:53 6:53,5,2002,▼1
,,+ - 19:05:56,8.0,9,Domo - Farm Frites,7:06 7:06,5,2002,▼1
,,+ - 19:05:56,9.0,10,Rabobank ProTeam,7:07 7:07,5,2002,▼1
,,+ - 19:05:56,11.0,11,Team Telekom,8:58 8:58,5,2002,-
,,+ - 19:05:56,12.0,12,Alessio,9:56 9:56,5,2002,-
,,+ - 19:05:56,13.0,13,Bonjour,10:35 10:35,5,2002,-
,,+ - 19:05:56,14.0,14,La Française des Jeux,10:53 10:53,5,2002,-
,,+ - 19:05:56,15.0,15,Lotto - Adecco,11:01 11:01,5,2002,-
,,+ - 19:05:56,16.0,16,Jean Delatour,",, 11:01",5,2002,-
,,+ - 19:05:56,17.0,17,Mapei - Quickstep,11:40 11:40,5,2002,-
,,+ - 19:05:56,18.0,18,Tacconi Sport,11:55 11:55,5,2002,-
,,+ - 19:05:56,19.0,19,AG2R Prévoyance,13:36 13:36,5,2002,-
,,+ - 19:05:56,20.0,20,Crédit Agricole,15:32 15:32,5,2002,-
,,+ - 19:05:56,21.0,21,Euskaltel - Euskadi,17:54 17:54,5,2002,-
,,+ - 23:29:03,1.0,1,O.N.C.E. - Eroski,70:27:25 70:27:25,6,2002,-
,,+ - 23:29:03,2.0,2,US Postal Service,0:42 0:42,6,2002,-
,,+ - 23:29:03,3.0,3,CSC ProTeam - Tiscali,1:36 1:36,6,2002,-
,,+ - 23:29:03,4.0,4,Fassa Bortolo,4:53 4:53,6,2002,-
,,+ - 23:29:03,5.0,5,Cofidis,5:06 5:06,6,2002,-
,,+ - 23:29:03,6.0,6,iBanesto.com,6:16 6:16,6,2002,-
,,+ - 23:29:03,7.0,7,Lampre - Daikin,6:38 6:38,6,2002,-
,,+ - 23:29:03,8.0,8,Kelme - Costa Blanca,6:53 6:53,6,2002,-
,,+ - 23:29:03,9.0,9,Domo - Farm Frites,7:06 7:06,6,2002,-
,,+ - 23:29:03,10.0,10,Rabobank ProTeam,7:07 7:07,6,2002,-
,,+ - 23:29:03,11.0,11,Team Telekom,8:58 8:58,6,2002,-
,,+ - 23:29:03,12.0,12,Alessio,9:56 9:56,6,2002,-
,,+ - 23:29:03,13.0,13,Bonjour,10:35 10:35,6,2002,-
,,+ - 23:29:03,14.0,14,La Française des Jeux,10:53 10:53,6,2002,-
,,+ - 23:29:03,15.0,15,Lotto - Adecco,11:01 11:01,6,2002,-
,,+ - 23:29:03,16.0,16,Jean Delatour,",, 11:01",6,2002,-
,,+ - 23:29:03,17.0,17,Mapei - Quickstep,11:40 11:40,6,2002,-
,,+ - 23:29:03,18.0,18,Tacconi Sport,11:55 11:55,6,2002,-
,,+ - 23:29:03,19.0,19,AG2R Prévoyance,13:36 13:36,6,2002,-
,,+ - 23:29:03,20.0,20,Crédit Agricole,15:32 15:32,6,2002,-
,,+ - 23:29:03,21.0,21,Euskaltel - Euskadi,17:54 17:54,6,2002,-
,,+ - 27:39:59,1.0,1,O.N.C.E. - Eroski,83:00:13 83:00:13,7,2002,-
,,+ - 27:39:59,3.0,2,CSC ProTeam - Tiscali,1:36 1:36,7,2002,▲1
,,+ - 27:39:59,2.0,3,US Postal Service,2:31 2:31,7,2002,▼1
,,+ - 27:39:59,4.0,4,Fassa Bortolo,4:53 4:53,7,2002,-
,,+ - 27:39:59,5.0,5,Cofidis,5:06 5:06,7,2002,-
,,+ - 27:39:59,6.0,6,iBanesto.com,6:16 6:16,7,2002,-
,,+ - 27:39:59,8.0,7,Kelme - Costa Blanca,6:53 6:53,7,2002,▲1
,,+ - 27:39:59,9.0,8,Domo - Farm Frites,7:06 7:06,7,2002,▲1
,,+ - 27:39:59,10.0,9,Rabobank ProTeam,7:07 7:07,7,2002,▲1
,,+ - 27:39:59,7.0,10,Lampre - Daikin,7:37 7:37,7,2002,▼3
,,+ - 27:39:59,11.0,11,Team Telekom,8:58 8:58,7,2002,-
,,+ - 27:39:59,12.0,12,Alessio,9:56 9:56,7,2002,-
,,+ - 27:39:59,14.0,13,La Française des Jeux,10:53 10:53,7,2002,▲1
,,+ - 27:39:59,15.0,14,Lotto - Adecco,11:01 11:01,7,2002,▲1
,,+ - 27:39:59,16.0,15,Jean Delatour,",, 11:01",7,2002,▲1
,,+ - 27:39:59,17.0,16,Mapei - Quickstep,11:40 11:40,7,2002,▲1
,,+ - 27:39:59,18.0,17,Tacconi Sport,11:55 11:55,7,2002,▲1
,,+ - 27:39:59,13.0,18,Bonjour,12:01 12:01,7,2002,▼5
,,+ - 27:39:59,19.0,19,AG2R Prévoyance,13:36 13:36,7,2002,-
,,+ - 27:39:59,20.0,20,Crédit Agricole,17:01 17:01,7,2002,-
,,+ - 27:39:59,21.0,21,Euskaltel - Euskadi,17:54 17:54,7,2002,-
,,+ - 32:18:46,1.0,1,O.N.C.E. - Eroski,96:56:34 96:56:34,8,2002,-
,,+ - 32:18:46,2.0,2,CSC ProTeam - Tiscali,1:36 1:36,8,2002,-
,,+ - 32:18:46,3.0,3,US Postal Service,2:31 2:31,8,2002,-
,,+ - 32:18:46,9.0,4,Rabobank ProTeam,3:17 3:17,8,2002,▲5
,,+ - 32:18:46,4.0,5,Fassa Bortolo,4:53 4:53,8,2002,▼1
,,+ - 32:18:46,5.0,6,Cofidis,5:06 5:06,8,2002,▼1
,,+ - 32:18:46,8.0,7,Domo - Farm Frites,5:11 5:11,8,2002,▲1
,,+ - 32:18:46,10.0,8,Lampre - Daikin,5:42 5:42,8,2002,▲2
,,+ - 32:18:46,6.0,9,iBanesto.com,6:16 6:16,8,2002,▼3
,,+ - 32:18:46,7.0,10,Kelme - Costa Blanca,6:53 6:53,8,2002,▼3
,,+ - 32:18:46,11.0,11,Team Telekom,8:58 8:58,8,2002,-
,,+ - 32:18:46,15.0,12,Jean Delatour,9:06 9:06,8,2002,▲3
,,+ - 32:18:46,12.0,13,Alessio,9:56 9:56,8,2002,▼1
,,+ - 32:18:46,18.0,14,Bonjour,10:06 10:06,8,2002,▲4
,,+ - 32:18:46,13.0,15,La Française des Jeux,10:53 10:53,8,2002,▼2
,,+ - 32:18:46,14.0,16,Lotto - Adecco,11:01 11:01,8,2002,▼2
,,+ - 32:18:46,16.0,17,Mapei - Quickstep,11:40 11:40,8,2002,▼1
,,+ - 32:18:46,17.0,18,Tacconi Sport,11:55 11:55,8,2002,▼1
,,+ - 32:18:46,19.0,19,AG2R Prévoyance,13:36 13:36,8,2002,-
,,+ - 32:18:46,20.0,20,Crédit Agricole,15:06 15:06,8,2002,-
,,+ - 32:18:46,21.0,21,Euskaltel - Euskadi,17:54 17:54,8,2002,-
,,+ - 33:21:23,1.0,1,O.N.C.E. - Eroski,100:08:01 100:08:01,9,2002,-
,,+ - 33:21:23,3.0,2,US Postal Service,2:11 2:11,9,2002,▲1
,,+ - 33:21:23,2.0,3,CSC ProTeam - Tiscali,4:06 4:06,9,2002,▼1
,,+ - 33:21:23,4.0,4,Rabobank ProTeam,5:50 5:50,9,2002,-
,,+ - 33:21:23,8.0,5,Lampre - Daikin,7:25 7:25,9,2002,▲3
,,+ - 33:21:23,10.0,6,Kelme - Costa Blanca,7:31 7:31,9,2002,▲4
,,+ - 33:21:23,5.0,7,Fassa Bortolo,7:53 7:53,9,2002,▼2
,,+ - 33:21:23,6.0,8,Cofidis,",, 7:53",9,2002,▼2
,,+ - 33:21:23,9.0,9,iBanesto.com,10:33 10:33,9,2002,-
,,+ - 33:21:23,7.0,10,Domo - Farm Frites,13:06 13:06,9,2002,▼3
,,+ - 33:21:23,15.0,11,La Française des Jeux,15:53 15:53,9,2002,▲4
,,+ - 33:21:23,17.0,12,Mapei - Quickstep,16:17 16:17,9,2002,▲5
,,+ - 33:21:23,12.0,13,Jean Delatour,17:19 17:19,9,2002,▼1
,,+ - 33:21:23,11.0,14,Team Telekom,18:24 18:24,9,2002,▼3
,,+ - 33:21:23,13.0,15,Alessio,18:50 18:50,9,2002,▼2
,,+ - 33:21:23,14.0,16,Bonjour,19:27 19:27,9,2002,▼2
,,+ - 33:21:23,18.0,17,Tacconi Sport,19:41 19:41,9,2002,▲1
,,+ - 33:21:23,20.0,18,Crédit Agricole,21:52 21:52,9,2002,▲2
,,+ - 33:21:23,16.0,19,Lotto - Adecco,22:20 22:20,9,2002,▼3
,,+ - 33:21:23,19.0,20,AG2R Prévoyance,26:26 26:26,9,2002,▼1
,,+ - 33:21:23,21.0,21,Euskaltel - Euskadi,26:49 26:49,9,2002,-
,,+ - 36:25:35,1.0,1,O.N.C.E. - Eroski,109:20:37 109:20:37,10,2002,-
,,+ - 36:25:35,2.0,2,US Postal Service,2:11 2:11,10,2002,-
,,+ - 36:25:35,5.0,3,Lampre - Daikin,4:01 4:01,10,2002,▲2
,,+ - 36:25:35,3.0,4,CSC ProTeam - Tiscali,4:06 4:06,10,2002,▼1
,,+ - 36:25:35,6.0,5,Kelme - Costa Blanca,4:34 4:34,10,2002,▲1
,,+ - 36:25:35,8.0,6,Cofidis,5:01 5:01,10,2002,▲2
,,+ - 36:25:35,4.0,7,Rabobank ProTeam,5:50 5:50,10,2002,▼3
,,+ - 36:25:35,7.0,8,Fassa Bortolo,7:53 7:53,10,2002,▼1
,,+ - 36:25:35,10.0,9,Domo - Farm Frites,10:11 10:11,10,2002,▲1
,,+ - 36:25:35,9.0,10,iBanesto.com,10:33 10:33,10,2002,▼1
,,+ - 36:25:35,11.0,11,La Française des Jeux,12:56 12:56,10,2002,-
,,+ - 36:25:35,12.0,12,Mapei - Quickstep,13:20 13:20,10,2002,-
,,+ - 36:25:35,13.0,13,Jean Delatour,",, 13:20",10,2002,-
,,+ - 36:25:35,16.0,14,Bonjour,15:57 15:57,10,2002,▲2
,,+ - 36:25:35,14.0,15,Team Telekom,18:24 18:24,10,2002,▼1
,,+ - 36:25:35,18.0,16,Crédit Agricole,",, 18:24",10,2002,▲2
,,+ - 36:25:35,15.0,17,Alessio,18:50 18:50,10,2002,▼2
,,+ - 36:25:35,17.0,18,Tacconi Sport,19:41 19:41,10,2002,▼1
,,+ - 36:25:35,19.0,19,Lotto - Adecco,22:20 22:20,10,2002,-
,,+ - 36:25:35,20.0,20,AG2R Prévoyance,23:29 23:29,10,2002,-
,,+ - 36:25:35,21.0,21,Euskaltel - Euskadi,26:21 26:21,10,2002,-
,,+0:00,1.0,1,O.N.C.E. - Eroski,122:30:21 122:30:21,11,2002,-
,,+0:00,2.0,2,US Postal Service,3:44 3:44,11,2002,-
,,+0:00,6.0,3,Cofidis,6:38 6:38,11,2002,▲3
,,+0:00,4.0,4,CSC ProTeam - Tiscali,7:40 7:40,11,2002,-
,,+0:00,5.0,5,Kelme - Costa Blanca,8:47 8:47,11,2002,-
,,+0:00,8.0,6,Fassa Bortolo,12:17 12:17,11,2002,▲2
,,+0:00,7.0,7,Rabobank ProTeam,15:24 15:24,11,2002,-
,,+0:00,10.0,8,iBanesto.com,16:01 16:01,11,2002,▲2
,,+0:00,9.0,9,Domo - Farm Frites,16:41 16:41,11,2002,-
,,+0:00,13.0,10,Jean Delatour,23:36 23:36,11,2002,▲3
,,+0:00,11.0,11,La Française des Jeux,24:12 24:12,11,2002,-
,,+0:00,15.0,12,Team Telekom,36:33 36:33,11,2002,▲3
,,+0:00,21.0,13,Euskaltel - Euskadi,38:26 38:26,11,2002,▲8
,,+0:00,19.0,14,Lotto - Adecco,40:55 40:55,11,2002,▲5
,,+0:00,17.0,15,Alessio,",, 40:55",11,2002,▲2
,,+0:00,3.0,16,Lampre - Daikin,42:02 42:02,11,2002,▼13
,,+0:00,14.0,17,Bonjour,49:25 49:25,11,2002,▼3
,,+0:00,18.0,18,Tacconi Sport,53:54 53:54,11,2002,-
,,+0:00,16.0,19,Crédit Agricole,54:34 54:34,11,2002,▼3
,,+0:00,20.0,20,AG2R Prévoyance,57:25 57:25,11,2002,-
,,+0:00,12.0,21,Mapei - Quickstep,58:58 58:58,11,2002,▼9
,,+0:00,1.0,1,O.N.C.E. - Eroski,140:35:40 140:35:40,12,2002,-
,,+0:00,2.0,2,US Postal Service,7:39 7:39,12,2002,-
,,+0:00,5.0,3,Kelme - Costa Blanca,12:17 12:17,12,2002,▲2
,,+0:00,3.0,4,Cofidis,13:58 13:58,12,2002,▼1
,,+0:00,4.0,5,CSC ProTeam - Tiscali,21:33 21:33,12,2002,▼1
,,+0:00,8.0,6,iBanesto.com,27:28 27:28,12,2002,▲2
,,+0:00,9.0,7,Domo - Farm Frites,29:47 29:47,12,2002,▲2
,,+0:00,7.0,8,Rabobank ProTeam,33:05 33:05,12,2002,▼1
,,+0:00,6.0,9,Fassa Bortolo,34:46 34:46,12,2002,▼3
,,+0:00,10.0,10,Jean Delatour,39:44 39:44,12,2002,-
,,+0:00,11.0,11,La Française des Jeux,1:11:43 1:11:43,12,2002,-
,,+0:00,15.0,12,Alessio,",, 1:11:43",12,2002,▲3
,,+0:00,12.0,13,Team Telekom,1:13:43 1:13:43,12,2002,▼1
,,+0:00,17.0,14,Bonjour,1:15:41 1:15:41,12,2002,▲3
,,+0:00,13.0,15,Euskaltel - Euskadi,1:24:49 1:24:49,12,2002,▼2
,,+0:00,14.0,16,Lotto - Adecco,1:28:06 1:28:06,12,2002,▼2
,,+0:00,20.0,17,AG2R Prévoyance,1:32:49 1:32:49,12,2002,▲3
,,+0:00,18.0,18,Tacconi Sport,1:34:02 1:34:02,12,2002,-
,,+0:00,19.0,19,Crédit Agricole,1:34:27 1:34:27,12,2002,-
,,+0:00,16.0,20,Lampre - Daikin,1:44:13 1:44:13,12,2002,▼4
,,+0:00,21.0,21,Mapei - Quickstep,1:46:12 1:46:12,12,2002,-
,,+0:00,1.0,1,O.N.C.E. - Eroski,153:30:22 153:30:22,13,2002,-
,,+0:00,4.0,2,Cofidis,4:02 4:02,13,2002,▲2
,,+0:00,2.0,3,US Postal Service,7:39 7:39,13,2002,▼1
,,+0:00,6.0,4,iBanesto.com,8:36 8:36,13,2002,▲2
,,+0:00,3.0,5,Kelme - Costa Blanca,12:17 12:17,13,2002,▼2
,,+0:00,5.0,6,CSC ProTeam - Tiscali,12:47 12:47,13,2002,▼1
,,+0:00,8.0,7,Rabobank ProTeam,14:19 14:19,13,2002,▲1
,,+0:00,7.0,8,Domo - Farm Frites,29:47 29:47,13,2002,▼1
,,+0:00,10.0,9,Jean Delatour,29:48 29:48,13,2002,▲1
,,+0:00,9.0,10,Fassa Bortolo,34:46 34:46,13,2002,▼1
,,+0:00,13.0,11,Team Telekom,1:04:55 1:04:55,13,2002,▲2
,,+0:00,11.0,12,La Française des Jeux,1:11:43 1:11:43,13,2002,▼1
,,+0:00,12.0,13,Alessio,",, 1:11:43",13,2002,▼1
,,+0:00,15.0,14,Euskaltel - Euskadi,1:14:53 1:14:53,13,2002,▲1
,,+0:00,14.0,15,Bonjour,1:15:41 1:15:41,13,2002,▼1
,,+0:00,18.0,16,Tacconi Sport,1:25:02 1:25:02,13,2002,▲2
,,+0:00,16.0,17,Lotto - Adecco,1:28:06 1:28:06,13,2002,▼1
,,+0:00,17.0,18,AG2R Prévoyance,1:32:49 1:32:49,13,2002,▼1
,,+0:00,19.0,19,Crédit Agricole,1:34:27 1:34:27,13,2002,-
,,+0:00,21.0,20,Mapei - Quickstep,1:37:22 1:37:22,13,2002,▲1
,,+0:00,20.0,21,Lampre - Daikin,1:44:13 1:44:13,13,2002,▼1
,,+0:00,1.0,1,O.N.C.E. - Eroski,170:56:59 170:56:59,14,2002,-
,,+0:00,3.0,2,US Postal Service,7:56 7:56,14,2002,▲1
,,+0:00,4.0,3,iBanesto.com,8:32 8:32,14,2002,▲1
,,+0:00,2.0,4,Cofidis,9:27 9:27,14,2002,▼2
,,+0:00,7.0,5,Rabobank ProTeam,19:14 19:14,14,2002,▲2
,,+0:00,6.0,6,CSC ProTeam - Tiscali,23:15 23:15,14,2002,-
,,+0:00,5.0,7,Kelme - Costa Blanca,31:58 31:58,14,2002,▼2
,,+0:00,9.0,8,Jean Delatour,37:40 37:40,14,2002,▲1
,,+0:00,8.0,9,Domo - Farm Frites,39:06 39:06,14,2002,▼1
,,+0:00,10.0,10,Fassa Bortolo,39:46 39:46,14,2002,-
,,+0:00,13.0,11,Alessio,1:20:29 1:20:29,14,2002,▲2
,,+0:00,11.0,12,Team Telekom,1:26:09 1:26:09,14,2002,▼1
,,+0:00,12.0,13,La Française des Jeux,1:36:23 1:36:23,14,2002,▼1
,,+0:00,14.0,14,Euskaltel - Euskadi,1:42:53 1:42:53,14,2002,-
,,+0:00,18.0,15,AG2R Prévoyance,1:46:12 1:46:12,14,2002,▲3
,,+0:00,15.0,16,Bonjour,1:48:26 1:48:26,14,2002,▼1
,,+0:00,21.0,17,Lampre - Daikin,1:56:43 1:56:43,14,2002,▲4
,,+0:00,19.0,18,Crédit Agricole,2:01:03 2:01:03,14,2002,▲1
,,+0:00,20.0,19,Mapei - Quickstep,2:07:48 2:07:48,14,2002,▲1
,,+0:00,17.0,20,Lotto - Adecco,2:14:34 2:14:34,14,2002,▼3
,,+0:00,16.0,21,Tacconi Sport,2:18:11 2:18:11,14,2002,▼5
,,+0:00,1.0,1,O.N.C.E. - Eroski,189:03:18 189:03:18,15,2002,-
,,+0:00,3.0,2,iBanesto.com,7:02 7:02,15,2002,▲1
,,+0:00,2.0,3,US Postal Service,8:41 8:41,15,2002,▼1
,,+0:00,4.0,4,Cofidis,11:23 11:23,15,2002,-
,,+0:00,5.0,5,Rabobank ProTeam,22:25 22:25,15,2002,-
,,+0:00,6.0,6,CSC ProTeam - Tiscali,26:27 26:27,15,2002,-
,,+0:00,7.0,7,Kelme - Costa Blanca,27:39 27:39,15,2002,-
,,+0:00,9.0,8,Domo - Farm Frites,39:08 39:08,15,2002,▲1
,,+0:00,8.0,9,Jean Delatour,40:04 40:04,15,2002,▼1
,,+0:00,10.0,10,Fassa Bortolo,54:12 54:12,15,2002,-
,,+0:00,13.0,11,La Française des Jeux,1:36:27 1:36:27,15,2002,▲2
,,+0:00,11.0,12,Alessio,1:36:39 1:36:39,15,2002,▼1
,,+0:00,12.0,13,Team Telekom,1:45:20 1:45:20,15,2002,▼1
,,+0:00,14.0,14,Euskaltel - Euskadi,1:48:20 1:48:20,15,2002,-
,,+0:00,16.0,15,Bonjour,1:55:29 1:55:29,15,2002,▲1
,,+0:00,15.0,16,AG2R Prévoyance,1:57:58 1:57:58,15,2002,▼1
