Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
27,73,2,53.0,Arrieta Jose Luis,61,Banesto,\u25bc8,4,1998
26,143,2,52.0,Crepaldi Mirco,62,Polti,\u25bc10,4,1998
24,145,1,54.0,Guidi Leonardo,63,Polti,\u25bc9,4,1998
24,32,1,56.0,Di Grande Giuseppe,64,Mapei - Bricobi,\u25bc8,4,1998
29,127,1,55.0,Mengin Christophe,65,La Fran\xe7aise des Jeux,\u25bc10,4,1998
32,185,1,57.0,Ekimov Viatcheslav,66,US Postal Service,\u25bc9,4,1998
28,9,125,2.0,Zabel Erik,1,Team Telekom - ARD,\u25b21,5,1998
29,37,105,1.0,Svorada Jan,2,Mapei - Bricobi,\u25bc1,5,1998
29,83,102,4.0,Moncassin Fr\xe9d\xe9ric,3,GAN,\u25b21,5,1998
26,36,87,3.0,Steels Tom,4,Mapei - Bricobi,\u25bc1,5,1998
26,55,86,6.0,van Bon L\xe9on,5,Rabobank ProTeam,\u25b21,5,1998
28,197,76,5.0,Minali Nicola,6,Riso Scotti - MG,\u25bc1,5,1998
25,187,71,12.0,Hincapie George,7,US Postal Service,\u25b25,5,1998
24,84,69,7.0,O'Grady Stuart,8,GAN,\u25bc1,5,1998
31,111,61,21.0,Cipollini Mario,9,Saeco Macchine da Caffe' - Cannondale,\u25b212,5,1998
26,102,57,8.0,Blijlevens Jeroen,10,TVM - Farm Frites,\u25bc2,5,1998
25,133,56,17.0,Gaumont Philippe,11,Cofidis,\u25b26,5,1998
27,126,52,14.0,Magnien Emmanuel,12,La Fran\xe7aise des Jeux,\u25b22,5,1998
26,144,52,18.0,Guidi Fabrizio,13,Polti,\u25b25,5,1998
27,114,51,9.0,Fagnini Gian-matteo,14,Saeco Macchine da Caffe' - Cannondale,\u25bc5,5,1998
28,67,51,10.0,Kirsipuu Jaan,15,Casino - AG2R,\u25bc5,5,1998
35,147,51,11.0,Martinello Silvio,16,Polti,\u25bc5,5,1998
29,106,39,22.0,Michaelsen Lars,17,TVM - Farm Frites,\u25b25,5,1998
28,61,38,13.0,Hamburger Bo,18,Casino - AG2R,\u25bc5,5,1998
33,6,35,15.0,Heppner Jens,19,Team Telekom - ARD,\u25bc4,5,1998
28,165,35,41.0,Ferrigato Andrea,20,Vitalicio Seguros,\u25b221,5,1998
35,94,34,16.0,Tchmil Andrei,21,Lotto - Mobistar,\u25bc5,5,1998
28,125,30,19.0,Jan Xavier,22,La Fran\xe7aise des Jeux,\u25bc3,5,1998
26,29,30,20.0,Traversoni Mario,23,Mercatone Uno,\u25bc3,5,1998
29,127,27,65.0,Mengin Christophe,24,La Fran\xe7aise des Jeux,\u25b241,5,1998
29,205,27,35.0,Djavanian Viatcheslav,25,BigMat - Auber 93,\u25b210,5,1998
28,58,26,26.0,Vierhouten Aart,26,Rabobank ProTeam,-,5,1998
23,152,25,45.0,Bongioni Alessio,27,Asics - CGA,\u25b218,5,1998
22,159,24,23.0,Turicchia Alain,28,Asics - CGA,\u25bc5,5,1998
29,41,24,24.0,Jalabert Laurent,29,O.N.C.E.,\u25bc5,5,1998
25,134,23,25.0,Jalabert Nicolas,30,Cofidis,\u25bc5,5,1998
34,14,21,27.0,Herv\xe9 Pascal,31,Festina - Lotus,\u25bc4,5,1998
25,75,20,28.0,Garcia Jose Vicente,32,Banesto,\u25bc4,5,1998
29,87,20,29.0,Simon Fran\xe7ois,33,GAN,\u25bc4,5,1998
29,172,18,30.0,Cabello Francisco,34,Kelme - Costa Blanca,\u25bc4,5,1998
30,64,18,32.0,Chanteur Pascal,35,Casino - AG2R,\u25bc3,5,1998
28,71,18,36.0,Olano Abraham,36,Banesto,-,5,1998
31,129,17,31.0,Sciandri Maximilian,37,La Fran\xe7aise des Jeux,\u25bc6,5,1998
30,191,16,33.0,Baldato Fabio,38,Riso Scotti - MG,\u25bc5,5,1998
26,135,16,43.0,Julich Bobby,39,Cofidis,\u25b24,5,1998
31,65,16,34.0,Durand Jacky,40,Casino - AG2R,\u25bc6,5,1998
30,12,14,38.0,Brochard Laurent,41,Festina - Lotus,\u25bc3,5,1998
25,164,14,49.0,Casero Angel Luis,42,Vitalicio Seguros,\u25b27,5,1998
24,32,13,64.0,Di Grande Giuseppe,43,Mapei - Bricobi,\u25b221,5,1998
34,7,12,37.0,Riis Bjarne,44,Team Telekom - ARD,\u25bc7,5,1998
24,128,12,39.0,Nazon Damien,45,La Fran\xe7aise des Jeux,\u25bc6,5,1998
27,124,11,40.0,Heulot Stephane,46,La Fran\xe7aise des Jeux,\u25bc6,5,1998
26,123,11,46.0,Guesdon Fr\xe9d\xe9ric,47,La Fran\xe7aise des Jeux,\u25bc1,5,1998
27,16,11,42.0,Moreau Christophe,48,Festina - Lotus,\u25bc6,5,1998
26,209,10,,Sivakov Alexei,49,BigMat - Auber 93,-,5,1998
29,2,9,,Aldag Rolf,50,Team Telekom - ARD,-,5,1998
30,109,9,44.0,Voskamp Bart,51,TVM - Farm Frites,\u25bc7,5,1998
30,95,8,,Teteriouk Andrei,52,Lotto - Mobistar,-,5,1998
25,63,8,47.0,Barthe St\xe9phane,53,Casino - AG2R,\u25bc6,5,1998
29,39,8,48.0,Zanini Stefano,54,Mapei - Bricobi,\u25bc6,5,1998
32,38,6,51.0,Tafi Andrea,55,Mapei - Bricobi,\u25bc4,5,1998
32,47,6,50.0,Mauri Melchor,56,O.N.C.E.,\u25bc6,5,1998
34,35,6,,Peeters Wilfried,57,Mapei - Bricobi,-,5,1998
32,155,6,,Roscioli Fabio,58,Asics - CGA,-,5,1998
33,25,5,52.0,Fontanelli Fabiano,59,Mercatone Uno,\u25bc7,5,1998
24,1,5,53.0,Ullrich Jan,60,Team Telekom - ARD,\u25bc7,5,1998
26,93,4,54.0,Laukka Joona,61,Lotto - Mobistar,\u25bc7,5,1998
23,82,4,55.0,B\xe4ckstedt Magnus,62,GAN,\u25bc7,5,1998
29,13,4,56.0,Dufaux Laurent,63,Festina - Lotus,\u25bc7,5,1998
26,97,4,57.0,Van Hyfte Paul,64,Lotto - Mobistar,\u25bc7,5,1998
30,19,4,58.0,Z\xfclle Alex,65,Festina - Lotus,\u25bc7,5,1998
28,78,3,59.0,Sergio Rodrigues Orlando,66,Banesto,\u25bc7,5,1998
27,88,2,60.0,Vasseur C\xe9dric,67,GAN,\u25bc7,5,1998
27,73,2,61.0,Arrieta Jose Luis,68,Banesto,\u25bc7,5,1998
26,143,2,62.0,Crepaldi Mirco,69,Polti,\u25bc7,5,1998
29,206,2,,Gouvenou Thierry,70,BigMat - Auber 93,-,5,1998
24,145,1,63.0,Guidi Leonardo,71,Polti,\u25bc8,5,1998
32,185,1,66.0,Ekimov Viatcheslav,72,US Postal Service,\u25bc6,5,1998
28,9,151,1.0,Zabel Erik,1,Team Telekom - ARD,-,6,1998
29,37,137,2.0,Svorada Jan,2,Mapei - Bricobi,-,6,1998
29,83,126,3.0,Moncassin Fr\xe9d\xe9ric,3,GAN,-,6,1998
26,36,107,4.0,Steels Tom,4,Mapei - Bricobi,-,6,1998
28,197,106,6.0,Minali Nicola,5,Riso Scotti - MG,\u25b21,6,1998
26,55,100,5.0,van Bon L\xe9on,6,Rabobank ProTeam,\u25bc1,6,1998
31,111,96,9.0,Cipollini Mario,7,Saeco Macchine da Caffe' - Cannondale,\u25b22,6,1998
25,187,87,7.0,Hincapie George,8,US Postal Service,\u25bc1,6,1998
24,84,79,8.0,O'Grady Stuart,9,GAN,\u25bc1,6,1998
26,102,75,10.0,Blijlevens Jeroen,10,TVM - Farm Frites,-,6,1998
27,126,69,12.0,Magnien Emmanuel,11,La Fran\xe7aise des Jeux,\u25b21,6,1998
25,133,62,11.0,Gaumont Philippe,12,Cofidis,\u25bc1,6,1998
27,114,51,14.0,Fagnini Gian-matteo,13,Saeco Macchine da Caffe' - Cannondale,\u25b21,6,1998
29,67,51,15.0,Kirsipuu Jaan,14,Casino - AG2R,\u25b21,6,1998
26,29,49,23.0,Traversoni Mario,15,Mercatone Uno,\u25b28,6,1998
35,94,43,21.0,Tchmil Andrei,16,Lotto - Mobistar,\u25b25,6,1998
28,165,42,20.0,Ferrigato Andrea,17,Vitalicio Seguros,\u25b23,6,1998
28,61,40,18.0,Hamburger Bo,18,Casino - AG2R,-,6,1998
23,152,40,27.0,Bongioni Alessio,19,Asics - CGA,\u25b28,6,1998
29,106,39,17.0,Michaelsen Lars,20,TVM - Farm Frites,\u25bc3,6,1998
33,6,35,19.0,Heppner Jens,21,Team Telekom - ARD,\u25bc2,6,1998
22,159,34,28.0,Turicchia Alain,22,Asics - CGA,\u25b26,6,1998
29,87,33,33.0,Simon Fran\xe7ois,23,GAN,\u25b210,6,1998
28,125,30,22.0,Jan Xavier,24,La Fran\xe7aise des Jeux,\u25bc2,6,1998
29,127,30,24.0,Mengin Christophe,25,La Fran\xe7aise des Jeux,\u25bc1,6,1998
28,58,30,26.0,Vierhouten Aart,26,Rabobank ProTeam,-,6,1998
29,205,28,25.0,Djavanian Viatcheslav,27,BigMat - Auber 93,\u25bc2,6,1998
31,129,25,37.0,Sciandri Maximilian,28,La Fran\xe7aise des Jeux,\u25b29,6,1998
29,41,24,29.0,Jalabert Laurent,29,O.N.C.E.,-,6,1998
25,134,23,30.0,Jalabert Nicolas,30,Cofidis,-,6,1998
34,14,21,31.0,Herv\xe9 Pascal,31,Festina - Lotus,-,6,1998
26,135,21,39.0,Julich Bobby,32,Cofidis,\u25b27,6,1998
25,75,20,32.0,Garcia Jose Vicente,33,Banesto,\u25bc1,6,1998
29,39,19,54.0,Zanini Stefano,34,Mapei - Bricobi,\u25b220,6,1998
29,172,18,34.0,Cabello Francisco,35,Kelme - Costa Blanca,\u25bc1,6,1998
30,64,18,35.0,Chanteur Pascal,36,Casino - AG2R,\u25bc1,6,1998
28,71,18,36.0,Olano Abraham,37,Banesto,\u25bc1,6,1998
30,191,16,38.0,Baldato Fabio,38,Riso Scotti - MG,-,6,1998
31,65,16,40.0,Durand Jacky,39,Casino - AG2R,\u25b21,6,1998
30,12,14,41.0,Brochard Laurent,40,Festina - Lotus,\u25b21,6,1998
25,164,14,42.0,Casero Angel Luis,41,Vitalicio Seguros,\u25b21,6,1998
24,145,13,71.0,Guidi Leonardo,42,Polti,\u25b229,6,1998
24,32,13,43.0,Di Grande Giuseppe,43,Mapei - Bricobi,-,6,1998
34,7,12,44.0,Riis Bjarne,44,Team Telekom - ARD,-,6,1998
24,128,12,45.0,Nazon Damien,45,La Fran\xe7aise des Jeux,-,6,1998
