BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 13:55:30,10.0,16,Team EF Education First-Drapac p/b Cannondale,18:16 18:16,\u25bc6,4,2018
,,+ - 13:55:30,5.0,17,Mitchelton-Scott,19:00 19:00,\u25bc12,4,2018
,,+ - 13:55:30,8.0,18,Groupama - FDJ,23:15 23:15,\u25bc10,4,2018
,,+ - 13:55:30,18.0,19,Bahrain Merida Pro Cycling Team,25:18 25:18,\u25bc1,4,2018
,,+ - 13:55:30,19.0,20,Team LottoNL-Jumbo,30:29 30:29,\u25bc1,4,2018
,,+ - 13:55:30,21.0,21,Vital Concept Cycling Club,1:03:39 1:03:39,-,4,2018
,,+ - 13:55:30,22.0,22,Team Sunweb,1:28:04 1:28:04,-,4,2018
,,+ - 17:16:53,1.0,1,Team Sky,50:39:47 50:39:47,-,5,2018
,,+ - 17:16:53,5.0,2,AG2R La Mondiale,8:56 8:56,\u25b23,5,2018
,,+ - 17:16:53,6.0,3,"Cofidis, Solutions Cr\xe9dits",11:48 11:48,\u25b23,5,2018
,,+ - 17:16:53,3.0,4,Quick-Step Floors,13:42 13:42,\u25bc1,5,2018
,,+ - 17:16:53,4.0,5,Wanty - Groupe Gobert,14:12 14:12,\u25bc1,5,2018
,,+ - 17:16:53,7.0,6,UAE-Team Emirates,17:08 17:08,\u25b21,5,2018
,,+ - 17:16:53,2.0,7,Astana Pro Team,18:25 18:25,\u25bc5,5,2018
,,+ - 17:16:53,10.0,8,Team Katusha - Alpecin,23:26 23:26,\u25b22,5,2018
,,+ - 17:16:53,13.0,9,BMC Racing Team,25:19 25:19,\u25b24,5,2018
,,+ - 17:16:53,8.0,10,Movistar Team,25:25 25:25,\u25bc2,5,2018
,,+ - 17:16:53,12.0,11,Trek - Segafredo,25:47 25:47,\u25b21,5,2018
,,+ - 17:16:53,17.0,12,Mitchelton-Scott,27:04 27:04,\u25b25,5,2018
,,+ - 17:16:53,18.0,13,Groupama - FDJ,27:33 27:33,\u25b25,5,2018
,,+ - 17:16:53,15.0,14,Team Fortuneo - Samsic,30:04 30:04,\u25b21,5,2018
,,+ - 17:16:53,9.0,15,Lotto Soudal,33:52 33:52,\u25bc6,5,2018
,,+ - 17:16:53,14.0,16,Team Dimension Data,38:20 38:20,\u25bc2,5,2018
,,+ - 17:16:53,19.0,17,Bahrain Merida Pro Cycling Team,40:36 40:36,\u25b22,5,2018
,,+ - 17:16:53,11.0,18,BORA - hansgrohe,41:32 41:32,\u25bc7,5,2018
,,+ - 17:16:53,16.0,19,Team EF Education First-Drapac p/b Cannondale,43:12 43:12,\u25bc3,5,2018
,,+ - 17:16:53,20.0,20,Team LottoNL-Jumbo,43:28 43:28,-,5,2018
,,+ - 17:16:53,21.0,21,Vital Concept Cycling Club,1:34:45 1:34:45,-,5,2018
,,+ - 17:16:53,22.0,22,Team Sunweb,2:18:06 2:18:06,-,5,2018
,,+ - 20:51:19,1.0,1,Team Sky,61:35:39 61:35:39,-,6,2018
,,+ - 20:51:19,6.0,2,UAE-Team Emirates,7:42 7:42,\u25b24,6,2018
,,+ - 20:51:19,2.0,3,AG2R La Mondiale,8:53 8:53,\u25bc1,6,2018
,,+ - 20:51:19,3.0,4,"Cofidis, Solutions Cr\xe9dits",15:42 15:42,\u25bc1,6,2018
,,+ - 20:51:19,8.0,5,Team Katusha - Alpecin,24:36 24:36,\u25b23,6,2018
,,+ - 20:51:19,7.0,6,Astana Pro Team,25:59 25:59,\u25b21,6,2018
,,+ - 20:51:19,4.0,7,Quick-Step Floors,28:54 28:54,\u25bc3,6,2018
,,+ - 20:51:19,12.0,8,Mitchelton-Scott,34:50 34:50,\u25b24,6,2018
,,+ - 20:51:19,5.0,9,Wanty - Groupe Gobert,36:17 36:17,\u25bc4,6,2018
,,+ - 20:51:19,13.0,10,Groupama - FDJ,40:23 40:23,\u25b23,6,2018
,,+ - 20:51:19,9.0,11,BMC Racing Team,44:03 44:03,\u25bc2,6,2018
,,+ - 20:51:19,11.0,12,Trek - Segafredo,46:08 46:08,\u25bc1,6,2018
,,+ - 20:51:19,14.0,13,Team Fortuneo - Samsic,48:09 48:09,\u25b21,6,2018
,,+ - 20:51:19,15.0,14,Lotto Soudal,50:18 50:18,\u25b21,6,2018
,,+ - 20:51:19,10.0,15,Movistar Team,51:21 51:21,\u25bc5,6,2018
,,+ - 20:51:19,20.0,16,Team LottoNL-Jumbo,55:54 55:54,\u25b24,6,2018
,,+ - 20:51:19,19.0,17,Team EF Education First-Drapac p/b Cannondale,1:14:00 1:14:00,\u25b22,6,2018
,,+ - 20:51:19,16.0,18,Team Dimension Data,1:14:55 1:14:55,\u25bc2,6,2018
,,+ - 20:51:19,18.0,19,BORA - hansgrohe,1:19:51 1:19:51,\u25bc1,6,2018
,,+ - 20:51:19,17.0,20,Bahrain Merida Pro Cycling Team,1:27:53 1:27:53,\u25bc3,6,2018
,,+ - 20:51:19,21.0,21,Vital Concept Cycling Club,2:48:38 2:48:38,-,6,2018
,,+ - 24:43:12,1.0,1,Team Sky,73:17:36 73:17:36,-,7,2018
,,+ - 24:43:12,2.0,2,UAE-Team Emirates,7:18 7:18,-,7,2018
,,+ - 24:43:12,3.0,3,AG2R La Mondiale,10:50 10:50,-,7,2018
,,+ - 24:43:12,4.0,4,"Cofidis, Solutions Cr\xe9dits",18:39 18:39,-,7,2018
,,+ - 24:43:12,5.0,5,Team Katusha - Alpecin,37:11 37:11,-,7,2018
,,+ - 24:43:12,9.0,6,Wanty - Groupe Gobert,43:49 43:49,\u25b23,7,2018
,,+ - 24:43:12,10.0,7,Groupama - FDJ,44:36 44:36,\u25b23,7,2018
,,+ - 24:43:12,11.0,8,BMC Racing Team,53:22 53:22,\u25b23,7,2018
,,+ - 24:43:12,6.0,9,Astana Pro Team,54:13 54:13,\u25bc3,7,2018
,,+ - 24:43:12,8.0,10,Mitchelton-Scott,58:35 58:35,\u25bc2,7,2018
,,+ - 24:43:12,7.0,11,Quick-Step Floors,1:06:28 1:06:28,\u25bc4,7,2018
,,+ - 24:43:12,12.0,12,Trek - Segafredo,1:07:44 1:07:44,-,7,2018
,,+ - 24:43:12,13.0,13,Team Fortuneo - Samsic,1:09:33 1:09:33,-,7,2018
,,+ - 24:43:12,14.0,14,Lotto Soudal,1:11:52 1:11:52,-,7,2018
,,+ - 24:43:12,15.0,15,Movistar Team,1:27:06 1:27:06,-,7,2018
,,+ - 24:43:12,17.0,16,Team EF Education First-Drapac p/b Cannondale,1:36:03 1:36:03,\u25b21,7,2018
,,+ - 24:43:12,16.0,17,Team LottoNL-Jumbo,1:37:45 1:37:45,\u25bc1,7,2018
,,+ - 24:43:12,18.0,18,Team Dimension Data,1:44:06 1:44:06,-,7,2018
,,+ - 24:43:12,19.0,19,BORA - hansgrohe,1:49:59 1:49:59,-,7,2018
,,+ - 24:43:12,20.0,20,Bahrain Merida Pro Cycling Team,1:58:03 1:58:03,-,7,2018
,,+ - 24:43:12,21.0,21,Vital Concept Cycling Club,3:53:30 3:53:30,-,7,2018
