Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
23.0,174.0,168.0,+ 32:47:23,31.0,Di Biase Moreno,31.0,Cantina Tollo - Alexia Alluminio,21:20 21:20,7,1999,-
24.0,175.0,170.0,+ 32:48:20,32.0,Giunti Massimo,32.0,Cantina Tollo - Alexia Alluminio,22:17 22:17,7,1999,-
23.0,102.0,177.0,+ 33:06:54,33.0,Belohvoščiks Raivis,33.0,Lampre - Daikin - Colnago,40:51 40:51,7,1999,-
24.0,132.0,14.0,+ 33:39:31,3.0,Bäckstedt Magnus,1.0,Credit agricole,33:39:31 33:39:31,8,1999,▲2
25.0,56.0,15.0,+ 33:39:33,5.0,Pérez Luis,2.0,O.N.C.E. - Deutsche Bank,0:02 0:02,8,1999,▲3
25.0,99.0,25.0,+ 33:40:55,2.0,Salmon Benoît,3.0,Casino - AG2R,1:24 1:24,8,1999,▼1
23.0,188.0,44.0,+ 33:42:29,1.0,Vande Velde Christian,4.0,US Postal Service,2:58 2:58,8,1999,▼3
24.0,81.0,48.0,+ 33:42:52,4.0,Aerts Mario,5.0,Lotto - Mobistar,3:21 3:21,8,1999,▼1
24.0,73.0,50.0,+ 33:43:14,6.0,Commesso Salvatore,6.0,Saeco - Cannondale,3:43 3:43,8,1999,-
24.0,82.0,72.0,+ 33:47:00,8.0,De Waele Fabian,7.0,Lotto - Mobistar,7:29 7:29,8,1999,▲1
25.0,158.0,76.0,+ 33:47:48,10.0,Morin Anthony,8.0,La Française des Jeux,8:17 8:17,8,1999,▲2
25.0,134.0,77.0,+ 33:47:54,9.0,Hinault Sébastien,9.0,Credit agricole,8:23 8:23,8,1999,-
21.0,153.0,95.0,+ 33:50:11,7.0,Casper Jimmy,10.0,La Française des Jeux,10:40 10:40,8,1999,▼3
25.0,68.0,98.0,+ 33:50:17,12.0,Sacchi Fabio,11.0,Polti,10:46 10:46,8,1999,▲1
25.0,159.0,100.0,+ 33:50:27,14.0,Nazon Damien,12.0,La Française des Jeux,10:56 10:56,8,1999,▲2
24.0,127.0,103.0,+ 33:50:47,11.0,Horrillo Pedro,13.0,Vitalicio Seguros - Grupo Generali,11:16 11:16,8,1999,▼2
23.0,125.0,106.0,+ 33:51:02,13.0,García Francisco Tomas,14.0,Vitalicio Seguros - Grupo Generali,11:31 11:31,8,1999,▼1
24.0,116.0,122.0,+ 33:53:19,15.0,Otxoa Javier,15.0,Kelme - Costa Blanca,13:48 13:48,8,1999,-
24.0,87.0,126.0,+ 33:55:23,16.0,Verbrugghe Rik,16.0,Lotto - Mobistar,15:52 15:52,8,1999,-
23.0,146.0,127.0,+ 33:56:39,17.0,Lefèvre Laurent,17.0,Festina - Lotus,17:08 17:08,8,1999,-
23.0,165.0,133.0,+ 33:58:01,18.0,Mancebo Francisco,18.0,Banesto,18:30 18:30,8,1999,-
23.0,106.0,134.0,+ 33:58:27,19.0,Pinotti Marco,19.0,Lampre - Daikin - Colnago,18:56 18:56,8,1999,-
25.0,115.0,139.0,+ 34:00:21,23.0,Gomez Jose Javier,20.0,Kelme - Costa Blanca,20:50 20:50,8,1999,▲3
25.0,135.0,141.0,+ 34:00:42,21.0,Langella Anthony,21.0,Credit agricole,21:11 21:11,8,1999,-
23.0,2.0,143.0,+ 34:01:32,22.0,De Wolf Steve,22.0,Cofidis,22:01 22:01,8,1999,-
25.0,152.0,146.0,+ 34:02:05,24.0,Bassons Christophe,23.0,La Française des Jeux,22:34 22:34,8,1999,▲1
24.0,176.0,148.0,+ 34:02:39,20.0,Ljungqvist Marcus,24.0,Cantina Tollo - Alexia Alluminio,23:08 23:08,8,1999,▼4
25.0,166.0,154.0,+ 34:03:42,26.0,Navas David,25.0,Banesto,24:11 24:11,8,1999,▲1
22.0,26.0,155.0,+ 34:04:04,25.0,Jaksche Jörg,26.0,Team Telekom,24:33 24:33,8,1999,▼1
24.0,175.0,159.0,+ 34:05:21,32.0,Giunti Massimo,27.0,Cantina Tollo - Alexia Alluminio,25:50 25:50,8,1999,▲5
24.0,194.0,161.0,+ 34:05:52,27.0,Da Cruz Carlos,28.0,BigMat - Auber 93,26:21 26:21,8,1999,▼1
23.0,199.0,163.0,+ 34:06:31,29.0,Sweet Jay,29.0,BigMat - Auber 93,27:00 27:00,8,1999,-
23.0,7.0,164.0,+ 34:06:44,30.0,Loder Thierry,30.0,Cofidis,27:13 27:13,8,1999,-
25.0,177.0,166.0,+ 34:07:07,28.0,Mazzanti Luca,31.0,Cantina Tollo - Alexia Alluminio,27:36 27:36,8,1999,▼3
23.0,174.0,170.0,+ 34:10:10,31.0,Di Biase Moreno,32.0,Cantina Tollo - Alexia Alluminio,30:39 30:39,8,1999,▼1
23.0,102.0,175.0,+ 34:21:46,33.0,Belohvoščiks Raivis,33.0,Lampre - Daikin - Colnago,42:15 42:15,8,1999,-
25.0,99.0,11.0,+ 39:41:49,3.0,Salmon Benoît,1.0,Casino - AG2R,39:41:49 39:41:49,9,1999,▲2
24.0,81.0,16.0,+ 39:44:27,5.0,Aerts Mario,2.0,Lotto - Mobistar,2:38 2:38,9,1999,▲3
25.0,56.0,32.0,+ 39:51:36,2.0,Pérez Luis,3.0,O.N.C.E. - Deutsche Bank,9:47 9:47,9,1999,▼1
24.0,73.0,41.0,+ 39:58:27,6.0,Commesso Salvatore,4.0,Saeco - Cannondale,16:38 16:38,9,1999,▲2
23.0,165.0,47.0,+ 40:02:18,18.0,Mancebo Francisco,5.0,Banesto,20:29 20:29,9,1999,▲13
23.0,125.0,49.0,+ 40:03:11,14.0,García Francisco Tomas,6.0,Vitalicio Seguros - Grupo Generali,21:22 21:22,9,1999,▲8
25.0,115.0,82.0,+ 40:16:44,20.0,Gomez Jose Javier,7.0,Kelme - Costa Blanca,34:55 34:55,9,1999,▲13
24.0,132.0,83.0,+ 40:17:11,1.0,Bäckstedt Magnus,8.0,Credit agricole,35:22 35:22,9,1999,▼7
23.0,2.0,87.0,+ 40:18:49,22.0,De Wolf Steve,9.0,Cofidis,37:00 37:00,9,1999,▲13
25.0,152.0,89.0,+ 40:19:22,23.0,Bassons Christophe,10.0,La Française des Jeux,37:33 37:33,9,1999,▲13
24.0,87.0,90.0,+ 40:19:46,16.0,Verbrugghe Rik,11.0,Lotto - Mobistar,37:57 37:57,9,1999,▲5
23.0,188.0,91.0,+ 40:20:09,4.0,Vande Velde Christian,12.0,US Postal Service,38:20 38:20,9,1999,▼8
25.0,68.0,102.0,+ 40:22:04,11.0,Sacchi Fabio,13.0,Polti,40:15 40:15,9,1999,▼2
24.0,82.0,116.0,+ 40:24:40,7.0,De Waele Fabian,14.0,Lotto - Mobistar,42:51 42:51,9,1999,▼7
25.0,158.0,120.0,+ 40:25:28,8.0,Morin Anthony,15.0,La Française des Jeux,43:39 43:39,9,1999,▼7
25.0,134.0,121.0,+ 40:25:34,9.0,Hinault Sébastien,16.0,Credit agricole,43:45 43:45,9,1999,▼7
25.0,166.0,124.0,+ 40:26:19,25.0,Navas David,17.0,Banesto,44:30 44:30,9,1999,▲8
24.0,116.0,126.0,+ 40:26:44,15.0,Otxoa Javier,18.0,Kelme - Costa Blanca,44:55 44:55,9,1999,▼3
25.0,159.0,129.0,+ 40:28:07,12.0,Nazon Damien,19.0,La Française des Jeux,46:18 46:18,9,1999,▼7
22.0,26.0,131.0,+ 40:28:27,26.0,Jaksche Jörg,20.0,Team Telekom,46:38 46:38,9,1999,▲6
24.0,127.0,132.0,+ 40:28:27,13.0,Horrillo Pedro,21.0,Vitalicio Seguros - Grupo Generali,",, 46:38",9,1999,▼8
23.0,106.0,142.0,+ 40:30:14,19.0,Pinotti Marco,22.0,Lampre - Daikin - Colnago,48:25 48:25,9,1999,▼3
23.0,146.0,147.0,+ 40:34:19,17.0,Lefèvre Laurent,23.0,Festina - Lotus,52:30 52:30,9,1999,▼6
24.0,175.0,150.0,+ 40:37:08,27.0,Giunti Massimo,24.0,Cantina Tollo - Alexia Alluminio,55:19 55:19,9,1999,▲3
24.0,194.0,151.0,+ 40:37:39,28.0,Da Cruz Carlos,25.0,BigMat - Auber 93,55:50 55:50,9,1999,▲3
25.0,135.0,152.0,+ 40:38:22,21.0,Langella Anthony,26.0,Credit agricole,56:33 56:33,9,1999,▼5
24.0,176.0,153.0,+ 40:40:19,24.0,Ljungqvist Marcus,27.0,Cantina Tollo - Alexia Alluminio,58:30 58:30,9,1999,▼3
23.0,7.0,159.0,+ 40:44:24,30.0,Loder Thierry,28.0,Cofidis,1:02:35 1:02:35,9,1999,▲2
25.0,177.0,161.0,+ 40:44:47,31.0,Mazzanti Luca,29.0,Cantina Tollo - Alexia Alluminio,1:02:58 1:02:58,9,1999,▲2
23.0,174.0,163.0,+ 40:47:50,32.0,Di Biase Moreno,30.0,Cantina Tollo - Alexia Alluminio,1:06:01 1:06:01,9,1999,▲2
23.0,199.0,166.0,+ 41:00:41,29.0,Sweet Jay,31.0,BigMat - Auber 93,1:18:52 1:18:52,9,1999,▼2
23.0,102.0,167.0,+ 41:09:14,33.0,Belohvoščiks Raivis,32.0,Lampre - Daikin - Colnago,1:27:25 1:27:25,9,1999,▲1
25.0,99.0,11.0,+ 46:26:33,1.0,Salmon Benoît,1.0,Casino - AG2R,46:26:33 46:26:33,10,1999,-
24.0,81.0,15.0,+ 46:31:34,2.0,Aerts Mario,2.0,Lotto - Mobistar,5:01 5:01,10,1999,-
23.0,125.0,33.0,+ 46:51:08,6.0,García Francisco Tomas,3.0,Vitalicio Seguros - Grupo Generali,24:35 24:35,10,1999,▲3
23.0,165.0,35.0,+ 46:52:33,5.0,Mancebo Francisco,4.0,Banesto,26:00 26:00,10,1999,▲1
24.0,73.0,45.0,+ 46:58:35,4.0,Commesso Salvatore,5.0,Saeco - Cannondale,32:02 32:02,10,1999,▼1
23.0,2.0,49.0,+ 47:05:20,9.0,De Wolf Steve,6.0,Cofidis,38:47 38:47,10,1999,▲3
25.0,56.0,55.0,+ 47:08:27,3.0,Pérez Luis,7.0,O.N.C.E. - Deutsche Bank,41:54 41:54,10,1999,▼4
25.0,115.0,59.0,+ 47:11:07,7.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,44:34 44:34,10,1999,▼1
22.0,26.0,72.0,+ 47:23:25,20.0,Jaksche Jörg,9.0,Team Telekom,56:52 56:52,10,1999,▲11
24.0,132.0,90.0,+ 47:34:02,8.0,Bäckstedt Magnus,10.0,Credit agricole,1:07:29 1:07:29,10,1999,▼2
25.0,152.0,95.0,+ 47:36:13,10.0,Bassons Christophe,11.0,La Française des Jeux,1:09:40 1:09:40,10,1999,▼1
24.0,87.0,96.0,+ 47:36:37,11.0,Verbrugghe Rik,12.0,Lotto - Mobistar,1:10:04 1:10:04,10,1999,▼1
25.0,166.0,97.0,+ 47:36:38,17.0,Navas David,13.0,Banesto,1:10:05 1:10:05,10,1999,▲4
23.0,188.0,98.0,+ 47:37:00,12.0,Vande Velde Christian,14.0,US Postal Service,1:10:27 1:10:27,10,1999,▼2
25.0,68.0,104.0,+ 47:38:55,13.0,Sacchi Fabio,15.0,Polti,1:12:22 1:12:22,10,1999,▼2
24.0,116.0,110.0,+ 47:39:20,18.0,Otxoa Javier,16.0,Kelme - Costa Blanca,1:12:47 1:12:47,10,1999,▲2
24.0,82.0,117.0,+ 47:41:31,14.0,De Waele Fabian,17.0,Lotto - Mobistar,1:14:58 1:14:58,10,1999,▼3
25.0,158.0,121.0,+ 47:42:19,15.0,Morin Anthony,18.0,La Française des Jeux,1:15:46 1:15:46,10,1999,▼3
25.0,134.0,122.0,+ 47:42:25,16.0,Hinault Sébastien,19.0,Credit agricole,1:15:52 1:15:52,10,1999,▼3
25.0,159.0,127.0,+ 47:44:58,19.0,Nazon Damien,20.0,La Française des Jeux,1:18:25 1:18:25,10,1999,▼1
24.0,127.0,129.0,+ 47:45:18,21.0,Horrillo Pedro,21.0,Vitalicio Seguros - Grupo Generali,1:18:45 1:18:45,10,1999,-
23.0,106.0,138.0,+ 47:47:05,22.0,Pinotti Marco,22.0,Lampre - Daikin - Colnago,1:20:32 1:20:32,10,1999,-
23.0,146.0,142.0,+ 47:51:10,23.0,Lefèvre Laurent,23.0,Festina - Lotus,1:24:37 1:24:37,10,1999,-
24.0,175.0,144.0,+ 47:53:59,24.0,Giunti Massimo,24.0,Cantina Tollo - Alexia Alluminio,1:27:26 1:27:26,10,1999,-
24.0,194.0,145.0,+ 47:54:30,25.0,Da Cruz Carlos,25.0,BigMat - Auber 93,1:27:57 1:27:57,10,1999,-
25.0,135.0,146.0,+ 47:55:13,26.0,Langella Anthony,26.0,Credit agricole,1:28:40 1:28:40,10,1999,-
24.0,176.0,147.0,+ 47:57:10,27.0,Ljungqvist Marcus,27.0,Cantina Tollo - Alexia Alluminio,1:30:37 1:30:37,10,1999,-
23.0,7.0,153.0,+ 48:01:15,28.0,Loder Thierry,28.0,Cofidis,1:34:42 1:34:42,10,1999,-
25.0,177.0,155.0,+ 48:01:38,29.0,Mazzanti Luca,29.0,Cantina Tollo - Alexia Alluminio,1:35:05 1:35:05,10,1999,-
23.0,174.0,158.0,+ 48:07:18,30.0,Di Biase Moreno,30.0,Cantina Tollo - Alexia Alluminio,1:40:45 1:40:45,10,1999,-
23.0,199.0,160.0,+ 48:18:20,31.0,Sweet Jay,31.0,BigMat - Auber 93,1:51:47 1:51:47,10,1999,-
25.0,99.0,11.0,+ 51:22:58,1.0,Salmon Benoît,1.0,Casino - AG2R,51:22:58 51:22:58,11,1999,-
24.0,81.0,15.0,+ 51:27:59,2.0,Aerts Mario,2.0,Lotto - Mobistar,5:01 5:01,11,1999,-
23.0,125.0,33.0,+ 51:47:33,3.0,García Francisco Tomas,3.0,Vitalicio Seguros - Grupo Generali,24:35 24:35,11,1999,-
23.0,165.0,37.0,+ 51:48:58,4.0,Mancebo Francisco,4.0,Banesto,26:00 26:00,11,1999,-
24.0,73.0,46.0,+ 51:55:50,5.0,Commesso Salvatore,5.0,Saeco - Cannondale,32:52 32:52,11,1999,-
23.0,2.0,53.0,+ 52:02:35,6.0,De Wolf Steve,6.0,Cofidis,39:37 39:37,11,1999,-
25.0,56.0,57.0,+ 52:05:42,7.0,Pérez Luis,7.0,O.N.C.E. - Deutsche Bank,42:44 42:44,11,1999,-
25.0,115.0,61.0,+ 52:08:22,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,45:24 45:24,11,1999,-
24.0,87.0,64.0,+ 52:12:07,12.0,Verbrugghe Rik,9.0,Lotto - Mobistar,49:09 49:09,11,1999,▲3
22.0,26.0,75.0,+ 52:20:40,9.0,Jaksche Jörg,10.0,Team Telekom,57:42 57:42,11,1999,▼1
23.0,146.0,89.0,+ 52:29:06,23.0,Lefèvre Laurent,11.0,Festina - Lotus,1:06:08 1:06:08,11,1999,▲12
24.0,132.0,95.0,+ 52:31:37,10.0,Bäckstedt Magnus,12.0,Credit agricole,1:08:39 1:08:39,11,1999,▼2
25.0,152.0,97.0,+ 52:32:38,11.0,Bassons Christophe,13.0,La Française des Jeux,1:09:40 1:09:40,11,1999,▼2
23.0,188.0,99.0,+ 52:33:50,14.0,Vande Velde Christian,14.0,US Postal Service,1:10:52 1:10:52,11,1999,-
25.0,166.0,100.0,+ 52:33:53,13.0,Navas David,15.0,Banesto,1:10:55 1:10:55,11,1999,▼2
25.0,68.0,105.0,+ 52:35:20,15.0,Sacchi Fabio,16.0,Polti,1:12:22 1:12:22,11,1999,▼1
24.0,116.0,111.0,+ 52:35:45,16.0,Otxoa Javier,17.0,Kelme - Costa Blanca,1:12:47 1:12:47,11,1999,▼1
24.0,82.0,117.0,+ 52:37:56,17.0,De Waele Fabian,18.0,Lotto - Mobistar,1:14:58 1:14:58,11,1999,▼1
25.0,158.0,119.0,+ 52:38:44,18.0,Morin Anthony,19.0,La Française des Jeux,1:15:46 1:15:46,11,1999,▼1
25.0,134.0,120.0,+ 52:38:46,19.0,Hinault Sébastien,20.0,Credit agricole,1:15:48 1:15:48,11,1999,▼1
25.0,159.0,130.0,+ 52:42:13,20.0,Nazon Damien,21.0,La Française des Jeux,1:19:15 1:19:15,11,1999,▼1
24.0,127.0,131.0,+ 52:42:33,21.0,Horrillo Pedro,22.0,Vitalicio Seguros - Grupo Generali,1:19:35 1:19:35,11,1999,▼1
23.0,106.0,138.0,+ 52:44:20,22.0,Pinotti Marco,23.0,Lampre - Daikin - Colnago,1:21:22 1:21:22,11,1999,▼1
24.0,175.0,144.0,+ 52:50:24,24.0,Giunti Massimo,24.0,Cantina Tollo - Alexia Alluminio,1:27:26 1:27:26,11,1999,-
24.0,194.0,145.0,+ 52:50:55,25.0,Da Cruz Carlos,25.0,BigMat - Auber 93,1:27:57 1:27:57,11,1999,-
25.0,135.0,146.0,+ 52:51:38,26.0,Langella Anthony,26.0,Credit agricole,1:28:40 1:28:40,11,1999,-
24.0,176.0,147.0,+ 52:54:25,27.0,Ljungqvist Marcus,27.0,Cantina Tollo - Alexia Alluminio,1:31:27 1:31:27,11,1999,-
25.0,177.0,153.0,+ 52:58:03,29.0,Mazzanti Luca,28.0,Cantina Tollo - Alexia Alluminio,1:35:05 1:35:05,11,1999,▲1
23.0,7.0,154.0,+ 52:58:30,28.0,Loder Thierry,29.0,Cofidis,1:35:32 1:35:32,11,1999,▼1
23.0,199.0,159.0,+ 53:15:35,31.0,Sweet Jay,30.0,BigMat - Auber 93,1:52:37 1:52:37,11,1999,▲1
25.0,99.0,12.0,+ 56:29:25,1.0,Salmon Benoît,1.0,Casino - AG2R,56:29:25 56:29:25,12,1999,-
24.0,81.0,17.0,+ 56:34:24,2.0,Aerts Mario,2.0,Lotto - Mobistar,4:59 4:59,12,1999,-
23.0,125.0,33.0,+ 56:54:00,3.0,García Francisco Tomas,3.0,Vitalicio Seguros - Grupo Generali,24:35 24:35,12,1999,-
23.0,165.0,36.0,+ 56:55:25,4.0,Mancebo Francisco,4.0,Banesto,26:00 26:00,12,1999,-
23.0,2.0,39.0,+ 56:57:05,6.0,De Wolf Steve,5.0,Cofidis,27:40 27:40,12,1999,▲1
24.0,73.0,48.0,+ 57:03:01,5.0,Commesso Salvatore,6.0,Saeco - Cannondale,33:36 33:36,12,1999,▼1
25.0,56.0,58.0,+ 57:12:53,7.0,Pérez Luis,7.0,O.N.C.E. - Deutsche Bank,43:28 43:28,12,1999,-
25.0,115.0,59.0,+ 57:14:49,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,45:24 45:24,12,1999,-
24.0,87.0,62.0,+ 57:18:34,9.0,Verbrugghe Rik,9.0,Lotto - Mobistar,49:09 49:09,12,1999,-
22.0,26.0,71.0,+ 57:27:28,10.0,Jaksche Jörg,10.0,Team Telekom,58:03 58:03,12,1999,-
25.0,166.0,92.0,+ 57:41:26,15.0,Navas David,11.0,Banesto,1:12:01 1:12:01,12,1999,▲4
25.0,68.0,96.0,+ 57:42:31,16.0,Sacchi Fabio,12.0,Polti,1:13:06 1:13:06,12,1999,▲4
24.0,116.0,97.0,+ 57:42:40,17.0,Otxoa Javier,13.0,Kelme - Costa Blanca,1:13:15 1:13:15,12,1999,▲4
23.0,146.0,100.0,+ 57:44:05,11.0,Lefèvre Laurent,14.0,Festina - Lotus,1:14:40 1:14:40,12,1999,▼3
25.0,158.0,106.0,+ 57:45:11,19.0,Morin Anthony,15.0,La Française des Jeux,1:15:46 1:15:46,12,1999,▲4
24.0,82.0,110.0,+ 57:46:12,18.0,De Waele Fabian,16.0,Lotto - Mobistar,1:16:47 1:16:47,12,1999,▲2
23.0,188.0,113.0,+ 57:47:25,14.0,Vande Velde Christian,17.0,US Postal Service,1:18:00 1:18:00,12,1999,▼3
23.0,106.0,120.0,+ 57:51:31,23.0,Pinotti Marco,18.0,Lampre - Daikin - Colnago,1:22:06 1:22:06,12,1999,▲5
25.0,134.0,128.0,+ 57:57:29,20.0,Hinault Sébastien,19.0,Credit agricole,1:28:04 1:28:04,12,1999,▲1
24.0,194.0,132.0,+ 57:58:06,25.0,Da Cruz Carlos,20.0,BigMat - Auber 93,1:28:41 1:28:41,12,1999,▲5
24.0,175.0,139.0,+ 58:05:23,24.0,Giunti Massimo,21.0,Cantina Tollo - Alexia Alluminio,1:35:58 1:35:58,12,1999,▲3
25.0,135.0,141.0,+ 58:06:37,26.0,Langella Anthony,22.0,Credit agricole,1:37:12 1:37:12,12,1999,▲4
25.0,159.0,142.0,+ 58:07:17,21.0,Nazon Damien,23.0,La Française des Jeux,1:37:52 1:37:52,12,1999,▼2
24.0,176.0,144.0,+ 58:09:24,27.0,Ljungqvist Marcus,24.0,Cantina Tollo - Alexia Alluminio,1:39:59 1:39:59,12,1999,▲3
25.0,177.0,149.0,+ 58:13:02,28.0,Mazzanti Luca,25.0,Cantina Tollo - Alexia Alluminio,1:43:37 1:43:37,12,1999,▲3
23.0,7.0,150.0,+ 58:13:29,29.0,Loder Thierry,26.0,Cofidis,1:44:04 1:44:04,12,1999,▲3
24.0,127.0,151.0,+ 58:14:01,22.0,Horrillo Pedro,27.0,Vitalicio Seguros - Grupo Generali,1:44:36 1:44:36,12,1999,▼5
23.0,199.0,155.0,+ 58:46:34,30.0,Sweet Jay,28.0,BigMat - Auber 93,2:17:09 2:17:09,12,1999,▲2
25.0,99.0,12.0,+ 62:44:34,1.0,Salmon Benoît,1.0,Casino - AG2R,62:44:34 62:44:34,13,1999,-
24.0,81.0,19.0,+ 62:49:33,2.0,Aerts Mario,2.0,Lotto - Mobistar,4:59 4:59,13,1999,-
24.0,73.0,28.0,+ 62:55:22,6.0,Commesso Salvatore,3.0,Saeco - Cannondale,10:48 10:48,13,1999,▲3
25.0,56.0,37.0,+ 63:07:50,7.0,Pérez Luis,4.0,O.N.C.E. - Deutsche Bank,23:16 23:16,13,1999,▲3
23.0,125.0,39.0,+ 63:09:17,3.0,García Francisco Tomas,5.0,Vitalicio Seguros - Grupo Generali,24:43 24:43,13,1999,▼2
23.0,165.0,41.0,+ 63:10:34,4.0,Mancebo Francisco,6.0,Banesto,26:00 26:00,13,1999,▼2
23.0,2.0,45.0,+ 63:12:51,5.0,De Wolf Steve,7.0,Cofidis,28:17 28:17,13,1999,▼2
25.0,115.0,64.0,+ 63:30:06,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,45:32 45:32,13,1999,-
24.0,87.0,66.0,+ 63:33:51,9.0,Verbrugghe Rik,9.0,Lotto - Mobistar,49:17 49:17,13,1999,-
22.0,26.0,75.0,+ 63:42:45,10.0,Jaksche Jörg,10.0,Team Telekom,58:11 58:11,13,1999,-
25.0,166.0,95.0,+ 63:56:43,11.0,Navas David,11.0,Banesto,1:12:09 1:12:09,13,1999,-
25.0,68.0,97.0,+ 63:57:40,12.0,Sacchi Fabio,12.0,Polti,1:13:06 1:13:06,13,1999,-
24.0,116.0,99.0,+ 63:58:26,13.0,Otxoa Javier,13.0,Kelme - Costa Blanca,1:13:52 1:13:52,13,1999,-
23.0,146.0,101.0,+ 64:00:10,14.0,Lefèvre Laurent,14.0,Festina - Lotus,1:15:36 1:15:36,13,1999,-
25.0,158.0,104.0,+ 64:00:28,15.0,Morin Anthony,15.0,La Française des Jeux,1:15:54 1:15:54,13,1999,-
24.0,82.0,108.0,+ 64:01:29,16.0,De Waele Fabian,16.0,Lotto - Mobistar,1:16:55 1:16:55,13,1999,-
23.0,188.0,112.0,+ 64:03:05,17.0,Vande Velde Christian,17.0,US Postal Service,1:18:08 1:18:08,13,1999,-
24.0,175.0,113.0,+ 64:03:13,21.0,Giunti Massimo,18.0,Cantina Tollo - Alexia Alluminio,1:18:39 1:18:39,13,1999,▲3
23.0,106.0,121.0,+ 64:06:40,18.0,Pinotti Marco,19.0,Lampre - Daikin - Colnago,1:22:06 1:22:06,13,1999,▼1
25.0,134.0,130.0,+ 64:13:06,19.0,Hinault Sébastien,20.0,Credit agricole,1:28:32 1:28:32,13,1999,▼1
24.0,194.0,131.0,+ 64:13:15,20.0,Da Cruz Carlos,21.0,BigMat - Auber 93,1:28:41 1:28:41,13,1999,▼1
25.0,135.0,140.0,+ 64:21:54,22.0,Langella Anthony,22.0,Credit agricole,1:37:20 1:37:20,13,1999,-
25.0,159.0,141.0,+ 64:22:26,23.0,Nazon Damien,23.0,La Française des Jeux,1:37:52 1:37:52,13,1999,-
24.0,176.0,143.0,+ 64:24:33,24.0,Ljungqvist Marcus,24.0,Cantina Tollo - Alexia Alluminio,1:39:59 1:39:59,13,1999,-
25.0,177.0,148.0,+ 64:28:19,25.0,Mazzanti Luca,25.0,Cantina Tollo - Alexia Alluminio,1:43:45 1:43:45,13,1999,-
24.0,127.0,149.0,+ 64:29:18,27.0,Horrillo Pedro,26.0,Vitalicio Seguros - Grupo Generali,1:44:44 1:44:44,13,1999,▲1
23.0,7.0,150.0,+ 64:29:54,26.0,Loder Thierry,27.0,Cofidis,1:45:20 1:45:20,13,1999,▼1
23.0,199.0,154.0,+ 65:06:05,28.0,Sweet Jay,28.0,BigMat - Auber 93,2:21:31 2:21:31,13,1999,-
25.0,99.0,12.0,+ 67:36:00,1.0,Salmon Benoît,1.0,Casino - AG2R,67:36:00 67:36:00,14,1999,-
24.0,81.0,21.0,+ 67:40:59,2.0,Aerts Mario,2.0,Lotto - Mobistar,4:59 4:59,14,1999,-
24.0,73.0,30.0,+ 67:46:48,3.0,Commesso Salvatore,3.0,Saeco - Cannondale,10:48 10:48,14,1999,-
25.0,56.0,37.0,+ 67:59:16,4.0,Pérez Luis,4.0,O.N.C.E. - Deutsche Bank,23:16 23:16,14,1999,-
23.0,125.0,39.0,+ 68:00:43,5.0,García Francisco Tomas,5.0,Vitalicio Seguros - Grupo Generali,24:43 24:43,14,1999,-
23.0,165.0,41.0,+ 68:02:00,6.0,Mancebo Francisco,6.0,Banesto,26:00 26:00,14,1999,-
23.0,2.0,45.0,+ 68:04:17,7.0,De Wolf Steve,7.0,Cofidis,28:17 28:17,14,1999,-
25.0,115.0,65.0,+ 68:21:32,8.0,Gomez Jose Javier,8.0,Kelme - Costa Blanca,45:32 45:32,14,1999,-
24.0,87.0,67.0,+ 68:25:17,9.0,Verbrugghe Rik,9.0,Lotto - Mobistar,49:17 49:17,14,1999,-
22.0,26.0,76.0,+ 68:34:11,10.0,Jaksche Jörg,10.0,Team Telekom,58:11 58:11,14,1999,-
25.0,166.0,95.0,+ 68:48:09,11.0,Navas David,11.0,Banesto,1:12:09 1:12:09,14,1999,-
25.0,68.0,97.0,+ 68:49:06,12.0,Sacchi Fabio,12.0,Polti,1:13:06 1:13:06,14,1999,-
24.0,116.0,99.0,+ 68:49:52,13.0,Otxoa Javier,13.0,Kelme - Costa Blanca,1:13:52 1:13:52,14,1999,-
25.0,158.0,103.0,+ 68:51:54,15.0,Morin Anthony,14.0,La Française des Jeux,1:15:54 1:15:54,14,1999,▲1
24.0,82.0,105.0,+ 68:52:55,16.0,De Waele Fabian,15.0,Lotto - Mobistar,1:16:55 1:16:55,14,1999,▲1
23.0,146.0,109.0,+ 68:53:26,14.0,Lefèvre Laurent,16.0,Festina - Lotus,1:17:26 1:17:26,14,1999,▼2
24.0,175.0,112.0,+ 68:54:39,18.0,Giunti Massimo,17.0,Cantina Tollo - Alexia Alluminio,1:18:39 1:18:39,14,1999,▲1
23.0,188.0,114.0,+ 68:56:21,17.0,Vande Velde Christian,18.0,US Postal Service,1:20:21 1:20:21,14,1999,▼1
23.0,106.0,120.0,+ 68:58:06,19.0,Pinotti Marco,19.0,Lampre - Daikin - Colnago,1:22:06 1:22:06,14,1999,-
25.0,134.0,129.0,+ 69:04:32,20.0,Hinault Sébastien,20.0,Credit agricole,1:28:32 1:28:32,14,1999,-
24.0,194.0,130.0,+ 69:04:41,21.0,Da Cruz Carlos,21.0,BigMat - Auber 93,1:28:41 1:28:41,14,1999,-
