Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,stage,year,▼▲
24,83,135.0,+3:28,,31.0,Costa Rui,30,Movistar Team,3:24 3:24,2,2011,▲1
23,168,137.0,+3:31,,33.0,Malori Adriano,31,Lampre - ISD,3:27 3:27,2,2011,▲2
24,82,142.0,+3:38,,34.0,Amador Andrey,32,Movistar Team,3:34 3:34,2,2011,▲2
21,213,156.0,+4:24,,37.0,Delaplace Anthony,33,Saur - Sojasun,4:20 4:20,2,2011,▲4
24,69,157.0,+4:30,,10.0,Zeits Andrey,34,Pro Team Astana,4:26 4:26,2,2011,▼24
24,123,166.0,+5:32,,29.0,Ciolek Gerald,35,Quickstep Cycling Team,5:28 5:28,2,2011,▼6
24,149,169.0,+5:43,,36.0,Schär Michael,36,BMC Racing Team,5:39 5:39,2,2011,-
25,196,173.0,+6:12,,25.0,Isaychev Vladimir,37,Team Katusha,6:08 6:08,2,2011,▼12
23,22,184.0,+7:23,,38.0,Izagirre Gorka,38,Euskaltel - Euskadi,7:19 7:19,2,2011,-
24,106,186.0,+7:37,,39.0,Kadri Blel,39,AG2R La Mondiale,7:33 7:33,2,2011,-
26,88,,,64.0,4.0,Rojas José Joaquín,1,Movistar Team,,3,2011,▲3
27,54,,,58.0,13.0,Farrar Tyler,2,Team Garmin - Cervélo,,3,2011,▲11
33,51,,,54.0,3.0,Hushovd Thor,3,Team Garmin - Cervélo,,3,2011,-
28,32,,,51.0,1.0,Gilbert Philippe,4,Omega Pharma-Lotto,,3,2011,▼3
26,171,,,37.0,24.0,Cavendish Mark,5,HTC - High Road,,3,2011,▲19
27,201,,,36.0,,Feillu Romain,6,Vacansoleil - DCM,,3,2011,-
34,141,,,35.0,2.0,Evans Cadel,7,BMC Racing Team,,3,2011,▼5
24,193,,,28.0,18.0,Galimzyanov Denis,8,Team Katusha,,3,2011,▲10
37,105,,,26.0,,Hinault Sébastien,9,AG2R La Mondiale,,3,2011,-
30,202,,,26.0,20.0,Božič Borut,10,Vacansoleil - DCM,,3,2011,▲10
28,33,,,25.0,15.0,Greipel André,11,Omega Pharma-Lotto,,3,2011,▲4
25,133,,,23.0,27.0,Delage Mickaël,12,FDJ,,3,2011,▲15
25,117,,,22.0,7.0,Thomas Geraint,13,Sky Procycling,,3,2011,▼6
28,31,,,22.0,5.0,Van den Broeck Jurgen,14,Omega Pharma-Lotto,,3,2011,▼9
28,138,,,20.0,6.0,Roy Jérémy,15,FDJ,,3,2011,▼9
36,74,,,18.0,8.0,Klöden Andreas,16,RadioShack,,3,2011,▼8
31,214,,,18.0,23.0,Engoulvent Jimmy,17,Saur - Sojasun,,3,2011,▲6
36,53,,,18.0,,Dean Julian,18,Team Garmin - Cervélo,,3,2011,-
28,209,,,17.0,9.0,Westra Lieuwe,19,Vacansoleil - DCM,,3,2011,▼10
32,85,,,17.0,,Gutiérrez José Iván,20,Movistar Team,,3,2011,-
24,151,,,16.0,10.0,Taaramäe Rein,21,"Cofidis, le Crédit en Ligne",,3,2011,▼11
27,187,,,15.0,11.0,Quéméneur Perrig,22,Team Europcar,,3,2011,▼11
27,129,,,15.0,,Terpstra Niki,23,Quickstep Cycling Team,,3,2011,-
39,72,,,14.0,12.0,Horner Chris,24,RadioShack,,3,2011,▼12
30,122,,,14.0,21.0,Boonen Tom,25,Quickstep Cycling Team,,3,2011,▼4
29,25,,,13.0,,Pérez Rubén,26,Euskaltel - Euskadi,,3,2011,-
26,175,,,12.0,14.0,Martin Tony,27,HTC - High Road,,3,2011,▼13
24,102,,,11.0,,Bouet Maxime,28,AG2R La Mondiale,,3,2011,-
28,14,,,10.0,16.0,Gerdemann Linus,29,Leopard Trek,,3,2011,▼13
29,89,,,10.0,17.0,Ventoso Francisco José,30,Movistar Team,,3,2011,▼13
31,18,,,8.0,19.0,Schleck Fränk,31,Leopard Trek,,3,2011,▼12
27,189,,,8.0,,Turgot Sébastien,32,Team Europcar,,3,2011,-
24,114,,,6.0,,Boasson Hagen Edvald,33,Sky Procycling,,3,2011,-
26,179,,,6.0,22.0,Velits Peter,34,HTC - High Road,,3,2011,▼12
31,154,,,5.0,,Duque Leonardo Fabio,35,"Cofidis, le Crédit en Ligne",,3,2011,-
25,135,,,4.0,,Meersman Gianni,36,FDJ,,3,2011,-
32,181,,,4.0,25.0,Voeckler Thomas,37,Team Europcar,,3,2011,▼12
37,169,,,4.0,26.0,Petacchi Alessandro,38,Lampre - ISD,,3,2011,▼12
30,128,,,3.0,,Steegmans Gert,39,Quickstep Cycling Team,,3,2011,-
29,161,,,2.0,28.0,Cunego Damiano,40,Lampre - ISD,,3,2011,▼12
30,153,,,2.0,29.0,Dumoulin Samuel,41,"Cofidis, le Crédit en Ligne",,3,2011,▼12
26,97,,,1.0,30.0,Sabatini Fabio,42,Liquigas - Cannondale,,3,2011,▼12
26,88,,,82.0,1.0,Rojas José Joaquín,1,Movistar Team,,4,2011,-
34,141,,,80.0,7.0,Evans Cadel,2,BMC Racing Team,,4,2011,▲5
29,32,,,77.0,4.0,Gilbert Philippe,3,Omega Pharma-Lotto,,4,2011,▲1
33,51,,,70.0,3.0,Hushovd Thor,4,Team Garmin - Cervélo,,4,2011,▼1
27,54,,,68.0,2.0,Farrar Tyler,5,Team Garmin - Cervélo,,4,2011,▼3
27,201,,,38.0,6.0,Feillu Romain,6,Vacansoleil - DCM,,4,2011,-
28,138,,,37.0,15.0,Roy Jérémy,7,FDJ,,4,2011,▲8
28,31,,,36.0,14.0,Van den Broeck Jurgen,8,Omega Pharma-Lotto,,4,2011,▲6
30,202,,,36.0,10.0,Božič Borut,9,Vacansoleil - DCM,,4,2011,▲1
28,1,,,35.0,,Contador Alberto,10,Saxo Bank - Sungard,,4,2011,-
24,193,,,35.0,8.0,Galimzyanov Denis,11,Team Katusha,,4,2011,▼3
26,171,,,34.0,5.0,Cavendish Mark,12,HTC - High Road,,4,2011,▼7
36,74,,,30.0,16.0,Klöden Andreas,13,RadioShack,,4,2011,▲3
37,61,,,30.0,,Vinokourov Alexandre,14,Pro Team Astana,,4,2011,-
28,33,,,28.0,11.0,Greipel André,15,Omega Pharma-Lotto,,4,2011,▼4
31,18,,,26.0,31.0,Schleck Fränk,16,Leopard Trek,,4,2011,▲15
24,118,,,26.0,,Urán Rigoberto,17,Sky Procycling,,4,2011,-
37,105,,,26.0,9.0,Hinault Sébastien,18,AG2R La Mondiale,,4,2011,▼9
31,214,,,24.0,17.0,Engoulvent Jimmy,19,Saur - Sojasun,,4,2011,▼2
25,133,,,23.0,12.0,Delage Mickaël,20,FDJ,,4,2011,▼8
25,117,,,22.0,13.0,Thomas Geraint,21,Sky Procycling,,4,2011,▼8
28,204,,,20.0,,Hoogerland Johnny,22,Vacansoleil - DCM,,4,2011,-
36,53,,,18.0,18.0,Dean Julian,23,Team Garmin - Cervélo,,4,2011,▼5
28,209,,,17.0,19.0,Westra Lieuwe,24,Vacansoleil - DCM,,4,2011,▼5
32,85,,,17.0,20.0,Gutiérrez José Iván,25,Movistar Team,,4,2011,▼5
24,151,,,16.0,21.0,Taaramäe Rein,26,"Cofidis, le Crédit en Ligne",,4,2011,▼5
33,21,,,16.0,,Sánchez Samuel,27,Euskaltel - Euskadi,,4,2011,-
24,106,,,15.0,,Kadri Blel,28,AG2R La Mondiale,,4,2011,-
27,187,,,15.0,22.0,Quéméneur Perrig,29,Team Europcar,,4,2011,▼7
27,129,,,15.0,23.0,Terpstra Niki,30,Quickstep Cycling Team,,4,2011,▼7
30,122,,,15.0,25.0,Boonen Tom,31,Quickstep Cycling Team,,4,2011,▼6
39,72,,,14.0,24.0,Horner Chris,32,RadioShack,,4,2011,▼8
29,25,,,13.0,26.0,Pérez Rubén,33,Euskaltel - Euskadi,,4,2011,▼7
23,22,,,13.0,,Izagirre Gorka,34,Euskaltel - Euskadi,,4,2011,-
26,175,,,12.0,27.0,Martin Tony,35,HTC - High Road,,4,2011,▼8
24,102,,,11.0,28.0,Bouet Maxime,36,AG2R La Mondiale,,4,2011,▼8
27,84,,,11.0,,Erviti Imanol,37,Movistar Team,,4,2011,-
31,111,,,10.0,,Wiggins Bradley,38,Sky Procycling,,4,2011,-
28,14,,,10.0,29.0,Gerdemann Linus,39,Leopard Trek,,4,2011,▼10
29,89,,,10.0,30.0,Ventoso Francisco José,40,Movistar Team,,4,2011,▼10
27,189,,,8.0,32.0,Turgot Sébastien,41,Team Europcar,,4,2011,▼9
24,114,,,6.0,33.0,Boasson Hagen Edvald,42,Sky Procycling,,4,2011,▼9
26,179,,,6.0,34.0,Velits Peter,43,HTC - High Road,,4,2011,▼9
33,91,,,6.0,,Basso Ivan,44,Liquigas - Cannondale,,4,2011,-
29,161,,,6.0,40.0,Cunego Damiano,45,Lampre - ISD,,4,2011,▼5
31,154,,,6.0,35.0,Duque Leonardo Fabio,46,"Cofidis, le Crédit en Ligne",,4,2011,▼11
24,174,,,5.0,,Goss Matthew,47,HTC - High Road,,4,2011,-
30,128,,,5.0,39.0,Steegmans Gert,48,Quickstep Cycling Team,,4,2011,▼9
32,181,,,4.0,37.0,Voeckler Thomas,49,Team Europcar,,4,2011,▼12
25,135,,,4.0,36.0,Meersman Gianni,50,FDJ,,4,2011,▼14
37,169,,,4.0,38.0,Petacchi Alessandro,51,Lampre - ISD,,4,2011,▼13
25,66,,,2.0,,Kreuziger Roman,52,Pro Team Astana,,4,2011,-
30,153,,,2.0,41.0,Dumoulin Samuel,53,"Cofidis, le Crédit en Ligne",,4,2011,▼12
26,97,,,1.0,42.0,Sabatini Fabio,54,Liquigas - Cannondale,,4,2011,▼12
24,95,,,1.0,,Oss Daniel,55,Liquigas - Cannondale,,4,2011,-
29,32,,,120.0,3.0,Gilbert Philippe,1,Omega Pharma-Lotto,,5,2011,▲2
26,88,,,112.0,1.0,Rojas José Joaquín,2,Movistar Team,,5,2011,▼1
34,141,,,90.0,2.0,Evans Cadel,3,BMC Racing Team,,5,2011,▼1
26,171,,,84.0,12.0,Cavendish Mark,4,HTC - High Road,,5,2011,▲8
33,51,,,82.0,4.0,Hushovd Thor,5,Team Garmin - Cervélo,,5,2011,▼1
27,54,,,68.0,5.0,Farrar Tyler,6,Team Garmin - Cervélo,,5,2011,▼1
28,33,,,48.0,15.0,Greipel André,7,Omega Pharma-Lotto,,5,2011,▲8
27,201,,,47.0,6.0,Feillu Romain,8,Vacansoleil - DCM,,5,2011,▼2
30,202,,,47.0,9.0,Božič Borut,9,Vacansoleil - DCM,,5,2011,-
25,117,,,44.0,21.0,Thomas Geraint,10,Sky Procycling,,5,2011,▲11
37,105,,,44.0,18.0,Hinault Sébastien,11,AG2R La Mondiale,,5,2011,▲7
36,74,,,38.0,13.0,Klöden Andreas,12,RadioShack,,5,2011,▲1
28,31,,,38.0,8.0,Van den Broeck Jurgen,13,Omega Pharma-Lotto,,5,2011,▼5
28,138,,,37.0,7.0,Roy Jérémy,14,FDJ,,5,2011,▼7
28,1,,,35.0,10.0,Contador Alberto,15,Saxo Bank - Sungard,,5,2011,▼5
24,193,,,35.0,11.0,Galimzyanov Denis,16,Team Katusha,,5,2011,▼5
32,85,,,32.0,25.0,Gutiérrez José Iván,17,Movistar Team,,5,2011,▲8
25,133,,,30.0,20.0,Delage Mickaël,18,FDJ,,5,2011,▲2
37,61,,,30.0,14.0,Vinokourov Alexandre,19,Pro Team Astana,,5,2011,▼5
27,189,,,28.0,41.0,Turgot Sébastien,20,Team Europcar,,5,2011,▲21
31,18,,,26.0,16.0,Schleck Fränk,21,Leopard Trek,,5,2011,▼5
24,118,,,26.0,17.0,Urán Rigoberto,22,Sky Procycling,,5,2011,▼5
23,156,,,26.0,,Gallopin Tony,23,"Cofidis, le Crédit en Ligne",,5,2011,-
31,214,,,24.0,19.0,Engoulvent Jimmy,24,Saur - Sojasun,,5,2011,▼5
28,204,,,20.0,22.0,Hoogerland Johnny,25,Vacansoleil - DCM,,5,2011,▼3
36,53,,,18.0,23.0,Dean Julian,26,Team Garmin - Cervélo,,5,2011,▼3
29,158,,,17.0,,Valentin Tristan,27,"Cofidis, le Crédit en Ligne",,5,2011,-
28,209,,,17.0,24.0,Westra Lieuwe,28,Vacansoleil - DCM,,5,2011,▼4
24,151,,,16.0,26.0,Taaramäe Rein,29,"Cofidis, le Crédit en Ligne",,5,2011,▼3
33,21,,,16.0,27.0,Sánchez Samuel,30,Euskaltel - Euskadi,,5,2011,▼3
29,132,,,16.0,,Bonnet William,31,FDJ,,5,2011,-
31,154,,,16.0,46.0,Duque Leonardo Fabio,32,"Cofidis, le Crédit en Ligne",,5,2011,▲14
24,95,,,15.0,55.0,Oss Daniel,33,Liquigas - Cannondale,,5,2011,▲22
27,187,,,15.0,29.0,Quéméneur Perrig,34,Team Europcar,,5,2011,▼5
30,122,,,15.0,31.0,Boonen Tom,35,Quickstep Cycling Team,,5,2011,▼4
24,106,,,15.0,28.0,Kadri Blel,36,AG2R La Mondiale,,5,2011,▼8
27,129,,,15.0,30.0,Terpstra Niki,37,Quickstep Cycling Team,,5,2011,▼7
39,72,,,14.0,32.0,Horner Chris,38,RadioShack,,5,2011,▼6
29,89,,,14.0,40.0,Ventoso Francisco José,39,Movistar Team,,5,2011,▲1
29,25,,,13.0,33.0,Pérez Rubén,40,Euskaltel - Euskadi,,5,2011,▼7
21,213,,,13.0,,Delaplace Anthony,41,Saur - Sojasun,,5,2011,-
23,22,,,13.0,34.0,Izagirre Gorka,42,Euskaltel - Euskadi,,5,2011,▼8
26,175,,,12.0,35.0,Martin Tony,43,HTC - High Road,,5,2011,▼8
24,102,,,11.0,36.0,Bouet Maxime,44,AG2R La Mondiale,,5,2011,▼8
27,84,,,11.0,37.0,Erviti Imanol,45,Movistar Team,,5,2011,▼8
31,111,,,10.0,38.0,Wiggins Bradley,46,Sky Procycling,,5,2011,▼8
28,14,,,10.0,39.0,Gerdemann Linus,47,Leopard Trek,,5,2011,▼8
37,169,,,7.0,51.0,Petacchi Alessandro,48,Lampre - ISD,,5,2011,▲3
30,128,,,7.0,48.0,Steegmans Gert,49,Quickstep Cycling Team,,5,2011,▼1
24,114,,,6.0,42.0,Boasson Hagen Edvald,50,Sky Procycling,,5,2011,▼8
26,179,,,6.0,43.0,Velits Peter,51,HTC - High Road,,5,2011,▼8
33,91,,,6.0,44.0,Basso Ivan,52,Liquigas - Cannondale,,5,2011,▼8
29,161,,,6.0,45.0,Cunego Damiano,53,Lampre - ISD,,5,2011,▼8
25,134,,,6.0,,Jeannesson Arnold,54,FDJ,,5,2011,-
25,196,,,6.0,,Isaychev Vladimir,55,Team Katusha,,5,2011,-
24,174,,,5.0,47.0,Goss Matthew,56,HTC - High Road,,5,2011,▼9
32,181,,,4.0,49.0,Voeckler Thomas,57,Team Europcar,,5,2011,▼8
25,135,,,4.0,50.0,Meersman Gianni,58,FDJ,,5,2011,▼8
37,16,,,4.0,,O'Grady Stuart,59,Leopard Trek,,5,2011,-
25,66,,,2.0,52.0,Kreuziger Roman,60,Pro Team Astana,,5,2011,▼8
30,153,,,2.0,53.0,Dumoulin Samuel,61,"Cofidis, le Crédit en Ligne",,5,2011,▼8
28,177,,,1.0,,Renshaw Mark,62,HTC - High Road,,5,2011,-
26,97,,,1.0,54.0,Sabatini Fabio,63,Liquigas - Cannondale,,5,2011,▼9
29,32,,,144.0,1.0,Gilbert Philippe,1,Omega Pharma-Lotto,,6,2011,-
26,88,,,143.0,2.0,Rojas José Joaquín,2,Movistar Team,,6,2011,-
33,51,,,112.0,5.0,Hushovd Thor,3,Team Garmin - Cervélo,,6,2011,▲2
34,141,,,98.0,3.0,Evans Cadel,4,BMC Racing Team,,6,2011,▼1
26,171,,,94.0,4.0,Cavendish Mark,5,HTC - High Road,,6,2011,▼1
27,54,,,76.0,6.0,Farrar Tyler,6,Team Garmin - Cervélo,,6,2011,-
27,201,,,73.0,8.0,Feillu Romain,7,Vacansoleil - DCM,,6,2011,▲1
24,114,,,51.0,50.0,Boasson Hagen Edvald,8,Sky Procycling,,6,2011,▲42
37,105,,,48.0,11.0,Hinault Sébastien,9,AG2R La Mondiale,,6,2011,▲2
28,33,,,48.0,7.0,Greipel André,10,Omega Pharma-Lotto,,6,2011,▼3
30,202,,,47.0,9.0,Božič Borut,11,Vacansoleil - DCM,,6,2011,▼2
25,117,,,44.0,10.0,Thomas Geraint,12,Sky Procycling,,6,2011,▼2
36,74,,,40.0,12.0,Klöden Andreas,13,RadioShack,,6,2011,▼1
24,174,,,40.0,56.0,Goss Matthew,14,HTC - High Road,,6,2011,▲42
28,31,,,38.0,13.0,Van den Broeck Jurgen,15,Omega Pharma-Lotto,,6,2011,▼2
28,138,,,37.0,14.0,Roy Jérémy,16,FDJ,,6,2011,▼2
28,1,,,35.0,15.0,Contador Alberto,17,Saxo Bank - Sungard,,6,2011,▼2
24,193,,,35.0,16.0,Galimzyanov Denis,18,Team Katusha,,6,2011,▼2
25,133,,,34.0,18.0,Delage Mickaël,19,FDJ,,6,2011,▼1
31,154,,,33.0,32.0,Duque Leonardo Fabio,20,"Cofidis, le Crédit en Ligne",,6,2011,▲12
32,85,,,32.0,17.0,Gutiérrez José Iván,21,Movistar Team,,6,2011,▼4
28,209,,,32.0,28.0,Westra Lieuwe,22,Vacansoleil - DCM,,6,2011,▲6
28,204,,,31.0,25.0,Hoogerland Johnny,23,Vacansoleil - DCM,,6,2011,▲2
37,61,,,30.0,19.0,Vinokourov Alexandre,24,Pro Team Astana,,6,2011,▼5
27,189,,,28.0,20.0,Turgot Sébastien,25,Team Europcar,,6,2011,▼5
31,18,,,26.0,21.0,Schleck Fränk,26,Leopard Trek,,6,2011,▼5
24,118,,,26.0,22.0,Urán Rigoberto,27,Sky Procycling,,6,2011,▼5
23,156,,,26.0,23.0,Gallopin Tony,28,"Cofidis, le Crédit en Ligne",,6,2011,▼5
31,214,,,24.0,24.0,Engoulvent Jimmy,29,Saur - Sojasun,,6,2011,▼5
24,137,,,20.0,,Roux Anthony,30,FDJ,,6,2011,-
22,139,,,20.0,,Vichot Arthur,31,FDJ,,6,2011,-
25,134,,,18.0,54.0,Jeannesson Arnold,32,FDJ,,6,2011,▲22
36,53,,,18.0,26.0,Dean Julian,33,Team Garmin - Cervélo,,6,2011,▼7
29,158,,,17.0,27.0,Valentin Tristan,34,"Cofidis, le Crédit en Ligne",,6,2011,▼7
29,89,,,17.0,39.0,Ventoso Francisco José,35,Movistar Team,,6,2011,▲4
24,151,,,16.0,29.0,Taaramäe Rein,36,"Cofidis, le Crédit en Ligne",,6,2011,▼7
33,21,,,16.0,30.0,Sánchez Samuel,37,Euskaltel - Euskadi,,6,2011,▼7
29,132,,,16.0,31.0,Bonnet William,38,FDJ,,6,2011,▼7
24,123,,,16.0,,Ciolek Gerald,39,Quickstep Cycling Team,,6,2011,-
24,95,,,15.0,33.0,Oss Daniel,40,Liquigas - Cannondale,,6,2011,▼7
30,122,,,15.0,35.0,Boonen Tom,41,Quickstep Cycling Team,,6,2011,▼6
24,106,,,15.0,36.0,Kadri Blel,42,AG2R La Mondiale,,6,2011,▼6
27,129,,,15.0,37.0,Terpstra Niki,43,Quickstep Cycling Team,,6,2011,▼6
27,187,,,15.0,34.0,Quéméneur Perrig,44,Team Europcar,,6,2011,▼10
39,72,,,14.0,38.0,Horner Chris,45,RadioShack,,6,2011,▼7
27,206,,,14.0,,Marcato Marco,46,Vacansoleil - DCM,,6,2011,-
23,168,,,13.0,,Malori Adriano,47,Lampre - ISD,,6,2011,-
29,25,,,13.0,40.0,Pérez Rubén,48,Euskaltel - Euskadi,,6,2011,▼8
21,213,,,13.0,41.0,Delaplace Anthony,49,Saur - Sojasun,,6,2011,▼8
23,22,,,13.0,42.0,Izagirre Gorka,50,Euskaltel - Euskadi,,6,2011,▼8
26,175,,,12.0,43.0,Martin Tony,51,HTC - High Road,,6,2011,▼8
37,169,,,12.0,48.0,Petacchi Alessandro,52,Lampre - ISD,,6,2011,▼4
24,102,,,11.0,44.0,Bouet Maxime,53,AG2R La Mondiale,,6,2011,▼9
27,84,,,11.0,45.0,Erviti Imanol,54,Movistar Team,,6,2011,▼9
31,111,,,10.0,46.0,Wiggins Bradley,55,Sky Procycling,,6,2011,▼9
26,13,,,10.0,,Fuglsang Jakob,56,Leopard Trek,,6,2011,-
28,14,,,10.0,47.0,Gerdemann Linus,57,Leopard Trek,,6,2011,▼10
28,177,,,8.0,62.0,Renshaw Mark,58,HTC - High Road,,6,2011,▲4
30,128,,,7.0,49.0,Steegmans Gert,59,Quickstep Cycling Team,,6,2011,▼10
26,179,,,6.0,51.0,Velits Peter,60,HTC - High Road,,6,2011,▼9
33,91,,,6.0,52.0,Basso Ivan,61,Liquigas - Cannondale,,6,2011,▼9
29,161,,,6.0,53.0,Cunego Damiano,62,Lampre - ISD,,6,2011,▼9
26,155,,,6.0,,El Fares Julien,63,"Cofidis, le Crédit en Ligne",,6,2011,-
25,196,,,6.0,55.0,Isaychev Vladimir,64,Team Katusha,,6,2011,▼9
32,181,,,4.0,57.0,Voeckler Thomas,65,Team Europcar,,6,2011,▼8
25,135,,,4.0,58.0,Meersman Gianni,66,FDJ,,6,2011,▼8
37,16,,,4.0,59.0,O'Grady Stuart,67,Leopard Trek,,6,2011,▼8
25,66,,,2.0,60.0,Kreuziger Roman,68,Pro Team Astana,,6,2011,▼8
30,173,,,2.0,,Eisel Bernhard,69,HTC - High Road,,6,2011,-
30,153,,,2.0,61.0,Dumoulin Samuel,70,"Cofidis, le Crédit en Ligne",,6,2011,▼9
29,145,,,1.0,,Moinard Amaël,71,BMC Racing Team,,6,2011,-
26,97,,,1.0,63.0,Sabatini Fabio,72,Liquigas - Cannondale,,6,2011,▼9
26,88,,,167.0,2.0,Rojas José Joaquín,1,Movistar Team,,7,2011,▲1
29,32,,,156.0,1.0,Gilbert Philippe,2,Omega Pharma-Lotto,,7,2011,▼1
26,171,,,150.0,5.0,Cavendish Mark,3,HTC - High Road,,7,2011,▲2
33,51,,,130.0,3.0,Hushovd Thor,4,Team Garmin - Cervélo,,7,2011,▼1
