Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
24,132,83,+0:14,,Dougall Nick,25,Team Dimension Data,",, 0:05",,1,2017
23,18,84,+0:14,,Scotson Miles,26,BMC Racing Team,",, 0:05",,1,2017
22,46,86,+0:14,,Restrepo Jhonatan,27,Team Katusha - Alpecin,",, 0:05",,1,2017
25,148,88,+0:14,,Putt Tanner,28,UnitedHealthcare Pro Cycling Team,",, 0:05",,1,2017
22,68,95,+0:14,,Vermeulen Alexey,29,Team LottoNL-Jumbo,",, 0:05",,1,2017
22,53,97,+0:14,,Daniel Gregory,30,Trek - Segafredo,",, 0:05",,1,2017
23,63,98,+0:14,,Bouwman Koen,31,Team LottoNL-Jumbo,",, 0:05",,1,2017
21,162,100,+0:14,,Bennett Sean,32,Jelly Belly p/b Maxxis,",, 0:05",,1,2017
23,43,101,+0:14,,Mathis Marco,33,Team Katusha - Alpecin,",, 0:05",,1,2017
22,86,103,+0:14,,Kuss Sepp,34,Rally Cycling,",, 0:05",,1,2017
23,125,107,+0:14,,Korsaeth Truls,35,Astana Pro Team,",, 0:05",,1,2017
22,74,109,+0:34,,Le Turnier Mathias,36,"Cofidis, Solutions Cr\xe9dits",0:25 0:25,,1,2017
20,104,110,+0:36,,Ganna Filippo,37,UAE Team Emirates,0:27 0:27,,1,2017
23,45,112,+0:38,,Politt Nils,38,Team Katusha - Alpecin,0:29 0:29,,1,2017
22,126,113,+0:40,,Minali Riccardo,39,Astana Pro Team,0:31 0:31,,1,2017
23,168,114,+0:43,,Wolfe Ben,40,Jelly Belly p/b Maxxis,0:34 0:34,,1,2017
24,94,118,+1:05,,Doull Owain,41,Team Sky,0:56 0:56,,1,2017
24,118,122,+1:15,,Teunissen Mike,42,Team Sunweb,1:06 1:06,,1,2017
23,93,125,+1:24,,Dibben Jonathan,43,Team Sky,1:15 1:15,,1,2017
23,47,126,+1:29,,W\xfcrtz Schmidt Mads,44,Team Katusha - Alpecin,1:20 1:20,,1,2017
23,98,130,+2:15,,van Poppel Danny,45,Team Sky,2:06 2:06,,1,2017
23,156,131,+2:33,,Planet Charles,46,Team Novo Nordisk,2:24 2:24,,1,2017
22,111,133,+3:27,,Andersen S\xf8ren Kragh,47,Team Sunweb,3:18 3:18,,1,2017
25,34,134,+3:27,,Canty Brendan,48,Cannondale-Drapac Pro Cycling Team,",, 3:18",,1,2017
25,136,4,+0:16,22.0,Morton Lachlan,1,Team Dimension Data,7:29:30 7:29:30,\u25b221,2,2017
21,116,7,+0:48,6.0,Oomen Sam,2,Team Sunweb,0:32 0:32,\u25b24,2,2017
23,5,9,+0:48,9.0,Schachmann Maximilian,3,Quick-Step Floors,",, 0:32",\u25b26,2,2017
22,3,11,+0:48,13.0,Mas Enric,4,Quick-Step Floors,",, 0:32",\u25b29,2,2017
22,95,12,+0:48,18.0,Geoghegan Hart Tao,5,Team Sky,",, 0:32",\u25b213,2,2017
22,46,20,+1:25,27.0,Restrepo Jhonatan,6,Team Katusha - Alpecin,1:09 1:09,\u25b221,2,2017
23,83,22,+3:48,12.0,De Vos Adam,7,Rally Cycling,3:32 3:32,\u25b25,2,2017
24,26,27,+4:47,5.0,McCarthy Jay,8,BORA - hansgrohe,4:31 4:31,\u25bc3,2,2017
25,34,34,+8:00,48.0,Canty Brendan,9,Cannondale-Drapac Pro Cycling Team,7:44 7:44,\u25b239,2,2017
22,86,38,+11:06,34.0,Kuss Sepp,10,Rally Cycling,10:50 10:50,\u25b224,2,2017
24,66,39,+12:45,7.0,Olivier Daan,11,Team LottoNL-Jumbo,12:29 12:29,\u25bc4,2,2017
23,32,41,+12:45,10.0,Bettiol Alberto,12,Cannondale-Drapac Pro Cycling Team,",, 12:29",\u25bc2,2,2017
25,64,42,+12:45,21.0,De Tier Floris,13,Team LottoNL-Jumbo,",, 12:29",\u25b28,2,2017
23,144,43,+12:45,17.0,Eaton Daniel,14,UnitedHealthcare Pro Cycling Team,",, 12:29",\u25b23,2,2017
23,45,47,+13:09,38.0,Politt Nils,15,Team Katusha - Alpecin,12:53 12:53,\u25b223,2,2017
23,18,50,+15:21,26.0,Scotson Miles,16,BMC Racing Team,15:05 15:05,\u25b210,2,2017
22,55,51,+16:04,8.0,Guerreiro Ruben,17,Trek - Segafredo,15:48 15:48,\u25bc9,2,2017
25,15,54,+17:51,1.0,Gerts Floris,18,BMC Racing Team,17:35 17:35,\u25bc17,2,2017
23,48,56,+17:52,3.0,Zabel Rick,19,Team Katusha - Alpecin,17:36 17:36,\u25bc16,2,2017
22,85,57,+17:52,2.0,Joyce Colin,20,Rally Cycling,",, 17:36",\u25bc18,2,2017
25,148,62,+17:55,28.0,Putt Tanner,21,UnitedHealthcare Pro Cycling Team,17:39 17:39,\u25b27,2,2017
23,12,69,+17:56,14.0,Bohli Tom,22,BMC Racing Team,17:40 17:40,\u25bc8,2,2017
23,67,72,+17:56,16.0,Tolhoek Antwan,23,Team LottoNL-Jumbo,",, 17:40",\u25bc7,2,2017
22,102,74,+17:56,15.0,Consonni Simone,24,UAE Team Emirates,",, 17:40",\u25bc9,2,2017
22,115,75,+17:56,20.0,Hofstede Lennard,25,Team Sunweb,",, 17:40",\u25bc5,2,2017
22,68,76,+17:56,29.0,Vermeulen Alexey,26,Team LottoNL-Jumbo,",, 17:40",\u25b23,2,2017
24,132,77,+17:56,25.0,Dougall Nick,27,Team Dimension Data,",, 17:40",\u25bc2,2,2017
23,63,80,+17:56,31.0,Bouwman Koen,28,Team LottoNL-Jumbo,",, 17:40",\u25b23,2,2017
21,162,82,+17:56,32.0,Bennett Sean,29,Jelly Belly p/b Maxxis,",, 17:40",\u25b23,2,2017
23,125,83,+17:56,35.0,Korsaeth Truls,30,Astana Pro Team,",, 17:40",\u25b25,2,2017
22,74,84,+18:16,36.0,Le Turnier Mathias,31,"Cofidis, Solutions Cr\xe9dits",18:00 18:00,\u25b25,2,2017
24,94,85,+18:47,41.0,Doull Owain,32,Team Sky,18:31 18:31,\u25b29,2,2017
24,118,87,+18:57,42.0,Teunissen Mike,33,Team Sunweb,18:41 18:41,\u25b29,2,2017
23,93,88,+19:06,43.0,Dibben Jonathan,34,Team Sky,18:50 18:50,\u25b29,2,2017
23,98,89,+19:57,45.0,van Poppel Danny,35,Team Sky,19:41 19:41,\u25b210,2,2017
23,156,90,+20:15,46.0,Planet Charles,36,Team Novo Nordisk,19:59 19:59,\u25b210,2,2017
25,35,100,+20:57,11.0,Craddock Lawson,37,Cannondale-Drapac Pro Cycling Team,20:41 20:41,\u25bc26,2,2017
25,161,101,+20:57,4.0,Castillo Ulises Alfredo,38,Jelly Belly p/b Maxxis,",, 20:41",\u25bc34,2,2017
23,108,103,+20:57,19.0,Zurlo Federico,39,UAE Team Emirates,",, 20:41",\u25bc20,2,2017
23,22,106,+20:57,23.0,Ba\u0161ka Erik,40,BORA - hansgrohe,",, 20:41",\u25bc17,2,2017
24,24,109,+20:57,24.0,Kol\xe1\u0159 Michael,41,BORA - hansgrohe,",, 20:41",\u25bc17,2,2017
23,43,111,+20:57,33.0,Mathis Marco,42,Team Katusha - Alpecin,",, 20:41",\u25bc9,2,2017
22,53,115,+20:57,30.0,Daniel Gregory,43,Trek - Segafredo,",, 20:41",\u25bc13,2,2017
20,104,118,+21:19,37.0,Ganna Filippo,44,UAE Team Emirates,21:03 21:03,\u25bc7,2,2017
22,126,120,+21:23,39.0,Minali Riccardo,45,Astana Pro Team,21:07 21:07,\u25bc6,2,2017
23,168,121,+21:26,40.0,Wolfe Ben,46,Jelly Belly p/b Maxxis,21:10 21:10,\u25bc6,2,2017
23,47,127,+22:12,44.0,W\xfcrtz Schmidt Mads,47,Team Katusha - Alpecin,21:56 21:56,\u25bc3,2,2017
25,136,4,+0:16,1.0,Morton Lachlan,1,Team Dimension Data,12:22:59 12:22:59,-,3,2017
21,116,7,+0:48,2.0,Oomen Sam,2,Team Sunweb,0:32 0:32,-,3,2017
23,5,10,+0:48,3.0,Schachmann Maximilian,3,Quick-Step Floors,",, 0:32",-,3,2017
22,3,11,+0:48,4.0,Mas Enric,4,Quick-Step Floors,",, 0:32",-,3,2017
22,95,12,+0:48,5.0,Geoghegan Hart Tao,5,Team Sky,",, 0:32",-,3,2017
22,46,20,+1:25,6.0,Restrepo Jhonatan,6,Team Katusha - Alpecin,1:09 1:09,-,3,2017
23,83,22,+3:48,7.0,De Vos Adam,7,Rally Cycling,3:32 3:32,-,3,2017
24,26,28,+4:47,8.0,McCarthy Jay,8,BORA - hansgrohe,4:31 4:31,-,3,2017
25,34,34,+8:00,9.0,Canty Brendan,9,Cannondale-Drapac Pro Cycling Team,7:44 7:44,-,3,2017
22,86,36,+11:06,10.0,Kuss Sepp,10,Rally Cycling,10:50 10:50,-,3,2017
24,66,39,+12:45,11.0,Olivier Daan,11,Team LottoNL-Jumbo,12:29 12:29,-,3,2017
23,32,41,+12:45,12.0,Bettiol Alberto,12,Cannondale-Drapac Pro Cycling Team,",, 12:29",-,3,2017
25,64,42,+12:45,13.0,De Tier Floris,13,Team LottoNL-Jumbo,",, 12:29",-,3,2017
23,144,43,+12:45,14.0,Eaton Daniel,14,UnitedHealthcare Pro Cycling Team,",, 12:29",-,3,2017
23,45,46,+14:17,15.0,Politt Nils,15,Team Katusha - Alpecin,14:01 14:01,-,3,2017
23,18,50,+15:21,16.0,Scotson Miles,16,BMC Racing Team,15:05 15:05,-,3,2017
22,55,51,+16:04,17.0,Guerreiro Ruben,17,Trek - Segafredo,15:48 15:48,-,3,2017
23,48,54,+17:43,19.0,Zabel Rick,18,Team Katusha - Alpecin,17:27 17:27,\u25b21,3,2017
22,102,58,+17:49,24.0,Consonni Simone,19,UAE Team Emirates,17:33 17:33,\u25b25,3,2017
25,15,59,+17:51,18.0,Gerts Floris,20,BMC Racing Team,17:35 17:35,\u25bc2,3,2017
22,85,60,+17:52,20.0,Joyce Colin,21,Rally Cycling,17:36 17:36,\u25bc1,3,2017
25,148,63,+17:55,21.0,Putt Tanner,22,UnitedHealthcare Pro Cycling Team,17:39 17:39,\u25bc1,3,2017
23,12,66,+17:56,22.0,Bohli Tom,23,BMC Racing Team,17:40 17:40,\u25bc1,3,2017
23,67,69,+17:56,23.0,Tolhoek Antwan,24,Team LottoNL-Jumbo,",, 17:40",\u25bc1,3,2017
22,115,72,+17:56,25.0,Hofstede Lennard,25,Team Sunweb,",, 17:40",-,3,2017
22,68,73,+17:56,26.0,Vermeulen Alexey,26,Team LottoNL-Jumbo,",, 17:40",-,3,2017
24,132,74,+17:56,27.0,Dougall Nick,27,Team Dimension Data,",, 17:40",-,3,2017
22,74,76,+18:16,31.0,Le Turnier Mathias,28,"Cofidis, Solutions Cr\xe9dits",18:00 18:00,\u25b23,3,2017
23,125,77,+18:19,30.0,Korsaeth Truls,29,Astana Pro Team,18:03 18:03,\u25b21,3,2017
21,162,78,+18:20,29.0,Bennett Sean,30,Jelly Belly p/b Maxxis,18:04 18:04,\u25bc1,3,2017
23,63,81,+18:38,28.0,Bouwman Koen,31,Team LottoNL-Jumbo,18:22 18:22,\u25bc3,3,2017
24,94,83,+18:47,32.0,Doull Owain,32,Team Sky,18:31 18:31,-,3,2017
24,118,84,+18:54,33.0,Teunissen Mike,33,Team Sunweb,18:38 18:38,-,3,2017
23,156,88,+20:15,36.0,Planet Charles,34,Team Novo Nordisk,19:59 19:59,\u25b22,3,2017
23,93,89,+20:22,34.0,Dibben Jonathan,35,Team Sky,20:06 20:06,\u25bc1,3,2017
23,98,97,+20:56,35.0,van Poppel Danny,36,Team Sky,20:40 20:40,\u25bc1,3,2017
25,161,98,+20:57,38.0,Castillo Ulises Alfredo,37,Jelly Belly p/b Maxxis,20:41 20:41,\u25b21,3,2017
24,24,103,+20:57,41.0,Kol\xe1\u0159 Michael,38,BORA - hansgrohe,",, 20:41",\u25b23,3,2017
20,104,107,+21:19,44.0,Ganna Filippo,39,UAE Team Emirates,21:03 21:03,\u25b25,3,2017
22,126,108,+21:20,45.0,Minali Riccardo,40,Astana Pro Team,21:04 21:04,\u25b25,3,2017
23,22,109,+21:20,40.0,Ba\u0161ka Erik,41,BORA - hansgrohe,",, 21:04",\u25bc1,3,2017
22,53,111,+21:25,43.0,Daniel Gregory,42,Trek - Segafredo,21:09 21:09,\u25b21,3,2017
25,35,117,+21:54,37.0,Craddock Lawson,43,Cannondale-Drapac Pro Cycling Team,21:38 21:38,\u25bc6,3,2017
23,47,120,+22:40,47.0,W\xfcrtz Schmidt Mads,44,Team Katusha - Alpecin,22:24 22:24,\u25b23,3,2017
23,108,121,+23:01,39.0,Zurlo Federico,45,UAE Team Emirates,22:45 22:45,\u25bc6,3,2017
23,43,123,+23:17,42.0,Mathis Marco,46,Team Katusha - Alpecin,23:01 23:01,\u25bc4,3,2017
23,168,128,+24:04,46.0,Wolfe Ben,47,Jelly Belly p/b Maxxis,23:48 23:48,\u25bc1,3,2017
25,136,4,+0:16,1.0,Morton Lachlan,1,Team Dimension Data,16:05:04 16:05:04,-,4,2017
21,116,7,+0:48,2.0,Oomen Sam,2,Team Sunweb,0:32 0:32,-,4,2017
23,5,10,+0:48,3.0,Schachmann Maximilian,3,Quick-Step Floors,",, 0:32",-,4,2017
22,3,11,+0:48,4.0,Mas Enric,4,Quick-Step Floors,",, 0:32",-,4,2017
22,95,12,+0:48,5.0,Geoghegan Hart Tao,5,Team Sky,",, 0:32",-,4,2017
22,46,19,+1:25,6.0,Restrepo Jhonatan,6,Team Katusha - Alpecin,1:09 1:09,-,4,2017
23,83,22,+3:48,7.0,De Vos Adam,7,Rally Cycling,3:32 3:32,-,4,2017
24,26,28,+5:09,8.0,McCarthy Jay,8,BORA - hansgrohe,4:53 4:53,-,4,2017
22,86,36,+12:36,10.0,Kuss Sepp,9,Rally Cycling,12:20 12:20,\u25b21,4,2017
25,64,38,+12:45,13.0,De Tier Floris,10,Team LottoNL-Jumbo,12:29 12:29,\u25b23,4,2017
25,34,40,+13:43,9.0,Canty Brendan,11,Cannondale-Drapac Pro Cycling Team,13:27 13:27,\u25bc2,4,2017
24,66,41,+14:15,11.0,Olivier Daan,12,Team LottoNL-Jumbo,13:59 13:59,\u25bc1,4,2017
23,45,45,+17:04,15.0,Politt Nils,13,Team Katusha - Alpecin,16:48 16:48,\u25b22,4,2017
22,115,46,+17:35,25.0,Hofstede Lennard,14,Team Sunweb,17:19 17:19,\u25b211,4,2017
23,48,47,+17:43,18.0,Zabel Rick,15,Team Katusha - Alpecin,17:27 17:27,\u25b23,4,2017
22,102,51,+17:49,19.0,Consonni Simone,16,UAE Team Emirates,17:33 17:33,\u25b23,4,2017
22,74,52,+17:59,28.0,Le Turnier Mathias,17,"Cofidis, Solutions Cr\xe9dits",17:43 17:43,\u25b211,4,2017
24,132,53,+18:27,27.0,Dougall Nick,18,Team Dimension Data,18:11 18:11,\u25b29,4,2017
23,32,54,+18:54,12.0,Bettiol Alberto,19,Cannondale-Drapac Pro Cycling Team,18:38 18:38,\u25bc7,4,2017
25,148,55,+19:25,22.0,Putt Tanner,20,UnitedHealthcare Pro Cycling Team,19:09 19:09,\u25b22,4,2017
23,12,57,+19:26,23.0,Bohli Tom,21,BMC Racing Team,19:10 19:10,\u25b22,4,2017
22,68,61,+19:38,26.0,Vermeulen Alexey,22,Team LottoNL-Jumbo,19:22 19:22,\u25b24,4,2017
21,162,63,+19:50,30.0,Bennett Sean,23,Jelly Belly p/b Maxxis,19:34 19:34,\u25b27,4,2017
23,156,65,+20:15,34.0,Planet Charles,24,Team Novo Nordisk,19:59 19:59,\u25b210,4,2017
23,93,66,+20:22,35.0,Dibben Jonathan,25,Team Sky,20:06 20:06,\u25b210,4,2017
24,94,67,+20:29,32.0,Doull Owain,26,Team Sky,20:13 20:13,\u25b26,4,2017
23,67,75,+21:12,24.0,Tolhoek Antwan,27,Team LottoNL-Jumbo,20:56 20:56,\u25bc3,4,2017
24,24,81,+22:27,38.0,Kol\xe1\u0159 Michael,28,BORA - hansgrohe,22:11 22:11,\u25b210,4,2017
23,144,94,+24:25,14.0,Eaton Daniel,29,UnitedHealthcare Pro Cycling Team,24:09 24:09,\u25bc15,4,2017
23,63,96,+24:47,31.0,Bouwman Koen,30,Team LottoNL-Jumbo,24:31 24:31,\u25b21,4,2017
22,55,101,+26:49,17.0,Guerreiro Ruben,31,Trek - Segafredo,26:33 26:33,\u25bc14,4,2017
23,18,102,+27:01,16.0,Scotson Miles,32,BMC Racing Team,26:45 26:45,\u25bc16,4,2017
20,104,103,+27:28,39.0,Ganna Filippo,33,UAE Team Emirates,27:12 27:12,\u25b26,4,2017
25,15,105,+29:31,20.0,Gerts Floris,34,BMC Racing Team,29:15 29:15,\u25bc14,4,2017
22,85,106,+29:32,21.0,Joyce Colin,35,Rally Cycling,29:16 29:16,\u25bc14,4,2017
23,125,110,+29:59,29.0,Korsaeth Truls,36,Astana Pro Team,29:43 29:43,\u25bc7,4,2017
23,47,111,+30:18,44.0,W\xfcrtz Schmidt Mads,37,Team Katusha - Alpecin,30:02 30:02,\u25b27,4,2017
24,118,112,+30:34,33.0,Teunissen Mike,38,Team Sunweb,30:18 30:18,\u25bc5,4,2017
25,35,115,+31:53,43.0,Craddock Lawson,39,Cannondale-Drapac Pro Cycling Team,31:37 31:37,\u25b24,4,2017
23,98,116,+32:36,36.0,van Poppel Danny,40,Team Sky,32:20 32:20,\u25bc4,4,2017
25,161,117,+32:37,37.0,Castillo Ulises Alfredo,41,Jelly Belly p/b Maxxis,32:21 32:21,\u25bc4,4,2017
22,126,119,+33:00,40.0,Minali Riccardo,42,Astana Pro Team,32:44 32:44,\u25bc2,4,2017
23,22,120,+33:00,41.0,Ba\u0161ka Erik,43,BORA - hansgrohe,",, 32:44",\u25bc2,4,2017
22,53,121,+33:05,42.0,Daniel Gregory,44,Trek - Segafredo,32:49 32:49,\u25bc2,4,2017
23,108,124,+34:41,45.0,Zurlo Federico,45,UAE Team Emirates,34:25 34:25,-,4,2017
23,43,126,+34:57,46.0,Mathis Marco,46,Team Katusha - Alpecin,34:41 34:41,-,4,2017
23,168,128,+35:44,47.0,Wolfe Ben,47,Jelly Belly p/b Maxxis,35:28 35:28,-,4,2017
25,136,5,+0:49,1.0,Morton Lachlan,1,Team Dimension Data,19:48:46 19:48:46,-,5,2017
21,116,7,+1:14,2.0,Oomen Sam,2,Team Sunweb,0:25 0:25,-,5,2017
22,95,9,+1:34,5.0,Geoghegan Hart Tao,3,Team Sky,0:45 0:45,\u25b22,5,2017
22,3,13,+2:53,4.0,Mas Enric,4,Quick-Step Floors,2:04 2:04,-,5,2017
23,5,16,+4:22,3.0,Schachmann Maximilian,5,Quick-Step Floors,3:33 3:33,\u25bc2,5,2017
23,83,22,+9:19,7.0,De Vos Adam,6,Rally Cycling,8:30 8:30,\u25b21,5,2017
22,86,27,+13:38,9.0,Kuss Sepp,7,Rally Cycling,12:49 12:49,\u25b22,5,2017
22,46,32,+17:43,6.0,Restrepo Jhonatan,8,Team Katusha - Alpecin,16:54 16:54,\u25bc2,5,2017
25,64,35,+21:18,10.0,De Tier Floris,9,Team LottoNL-Jumbo,20:29 20:29,\u25b21,5,2017
24,26,36,+22:40,8.0,McCarthy Jay,10,BORA - hansgrohe,21:51 21:51,\u25bc2,5,2017
22,74,37,+22:43,17.0,Le Turnier Mathias,11,"Cofidis, Solutions Cr\xe9dits",21:54 21:54,\u25b26,5,2017
24,66,38,+22:48,12.0,Olivier Daan,12,Team LottoNL-Jumbo,21:59 21:59,-,5,2017
25,34,39,+22:51,11.0,Canty Brendan,13,Cannondale-Drapac Pro Cycling Team,22:02 22:02,\u25bc2,5,2017
22,115,40,+27:09,14.0,Hofstede Lennard,14,Team Sunweb,26:20 26:20,-,5,2017
23,32,43,+29:30,19.0,Bettiol Alberto,15,Cannondale-Drapac Pro Cycling Team,28:41 28:41,\u25b24,5,2017
23,45,46,+31:44,13.0,Politt Nils,16,Team Katusha - Alpecin,30:55 30:55,\u25bc3,5,2017
22,68,52,+40:17,22.0,Vermeulen Alexey,17,Team LottoNL-Jumbo,39:28 39:28,\u25b25,5,2017
23,67,53,+40:51,27.0,Tolhoek Antwan,18,Team LottoNL-Jumbo,40:02 40:02,\u25b29,5,2017
24,132,54,+41:00,18.0,Dougall Nick,19,Team Dimension Data,40:11 40:11,\u25bc1,5,2017
24,118,56,+41:10,38.0,Teunissen Mike,20,Team Sunweb,40:21 40:21,\u25b218,5,2017
23,156,58,+41:37,24.0,Planet Charles,21,Team Novo Nordisk,40:48 40:48,\u25b23,5,2017
23,48,64,+43:14,15.0,Zabel Rick,22,Team Katusha - Alpecin,42:25 42:25,\u25bc7,5,2017
23,93,65,+43:17,25.0,Dibben Jonathan,23,Team Sky,42:28 42:28,\u25b22,5,2017
22,102,67,+43:20,16.0,Consonni Simone,24,UAE Team Emirates,42:31 42:31,\u25bc8,5,2017
24,94,68,+43:24,26.0,Doull Owain,25,Team Sky,42:35 42:35,\u25b21,5,2017
25,148,71,+44:56,20.0,Putt Tanner,26,UnitedHealthcare Pro Cycling Team,44:07 44:07,\u25bc6,5,2017
23,12,73,+44:57,21.0,Bohli Tom,27,BMC Racing Team,44:08 44:08,\u25bc6,5,2017
21,162,76,+45:21,23.0,Bennett Sean,28,Jelly Belly p/b Maxxis,44:32 44:32,\u25bc5,5,2017
24,24,82,+46:11,28.0,Kol\xe1\u0159 Michael,29,BORA - hansgrohe,45:22 45:22,\u25bc1,5,2017
23,144,87,+46:40,29.0,Eaton Daniel,30,UnitedHealthcare Pro Cycling Team,45:51 45:51,\u25bc1,5,2017
23,63,100,+50:18,30.0,Bouwman Koen,31,Team LottoNL-Jumbo,49:29 49:29,\u25bc1,5,2017
22,53,102,+51:06,44.0,Daniel Gregory,32,Trek - Segafredo,50:17 50:17,\u25b212,5,2017
25,15,103,+51:09,34.0,Gerts Floris,33,BMC Racing Team,50:20 50:20,\u25b21,5,2017
22,55,105,+52:20,31.0,Guerreiro Ruben,34,Trek - Segafredo,51:31 51:31,\u25bc3,5,2017
23,47,107,+52:25,37.0,W\xfcrtz Schmidt Mads,35,Team Katusha - Alpecin,51:36 51:36,\u25b22,5,2017
23,18,108,+52:32,32.0,Scotson Miles,36,BMC Racing Team,51:43 51:43,\u25bc4,5,2017
23,125,109,+52:47,36.0,Korsaeth Truls,37,Astana Pro Team,51:58 51:58,\u25bc1,5,2017
20,104,111,+52:59,33.0,Ganna Filippo,38,UAE Team Emirates,52:10 52:10,\u25bc5,5,2017
25,35,112,+54:30,39.0,Craddock Lawson,39,Cannondale-Drapac Pro Cycling Team,53:41 53:41,-,5,2017
22,85,113,+55:03,35.0,Joyce Colin,40,Rally Cycling,54:14 54:14,\u25bc5,5,2017
23,108,116,+57:36,45.0,Zurlo Federico,41,UAE Team Emirates,56:47 56:47,\u25b24,5,2017
25,161,117,+58:08,41.0,Castillo Ulises Alfredo,42,Jelly Belly p/b Maxxis,57:19 57:19,\u25bc1,5,2017
23,43,119,+1:00:28,46.0,Mathis Marco,43,Team Katusha - Alpecin,59:39 59:39,\u25b23,5,2017
23,168,122,+1:01:15,47.0,Wolfe Ben,44,Jelly Belly p/b Maxxis,1:00:26 1:00:26,\u25b23,5,2017
22,95,7,+2:12,3.0,Geoghegan Hart Tao,1,Team Sky,20:19:00 20:19:00,\u25b22,6,2017
21,116,8,+2:15,2.0,Oomen Sam,2,Team Sunweb,0:03 0:03,-,6,2017
25,136,9,+2:20,1.0,Morton Lachlan,3,Team Dimension Data,0:08 0:08,\u25bc2,6,2017
22,3,12,+3:50,4.0,Mas Enric,4,Quick-Step Floors,1:38 1:38,-,6,2017
23,5,15,+4:19,5.0,Schachmann Maximilian,5,Quick-Step Floors,2:07 2:07,-,6,2017
23,83,22,+11:43,6.0,De Vos Adam,6,Rally Cycling,9:31 9:31,-,6,2017
22,86,27,+15:40,7.0,Kuss Sepp,7,Rally Cycling,13:28 13:28,-,6,2017
22,46,31,+18:49,8.0,Restrepo Jhonatan,8,Team Katusha - Alpecin,16:37 16:37,-,6,2017
25,64,35,+23:27,9.0,De Tier Floris,9,Team LottoNL-Jumbo,21:15 21:15,-,6,2017
24,66,36,+23:47,12.0,Olivier Daan,10,Team LottoNL-Jumbo,21:35 21:35,\u25b22,6,2017
24,26,37,+24:11,10.0,McCarthy Jay,11,BORA - hansgrohe,21:59 21:59,\u25bc1,6,2017
25,34,38,+24:55,13.0,Canty Brendan,12,Cannondale-Drapac Pro Cycling Team,22:43 22:43,\u25b21,6,2017
22,74,39,+25:13,11.0,Le Turnier Mathias,13,"Cofidis, Solutions Cr\xe9dits",23:01 23:01,\u25bc2,6,2017
22,115,41,+30:06,14.0,Hofstede Lennard,14,Team Sunweb,27:54 27:54,-,6,2017
23,32,42,+30:38,15.0,Bettiol Alberto,15,Cannondale-Drapac Pro Cycling Team,28:26 28:26,-,6,2017
23,45,45,+31:47,16.0,Politt Nils,16,Team Katusha - Alpecin,29:35 29:35,-,6,2017
22,68,50,+40:58,17.0,Vermeulen Alexey,17,Team LottoNL-Jumbo,38:46 38:46,-,6,2017
23,67,52,+42:12,18.0,Tolhoek Antwan,18,Team LottoNL-Jumbo,40:00 40:00,-,6,2017
23,93,54,+42:53,23.0,Dibben Jonathan,19,Team Sky,40:41 40:41,\u25b24,6,2017
