Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
27.0,156.0,5.0,5.0,Kuschynski Aleksandr,9.0,Liquigas,5,2007,▼4
27.0,117.0,5.0,,Paulinho Sérgio Miguel,10.0,Discovery Channel,5,2007,-
31.0,125.0,4.0,,Lefèvre Laurent,11.0,Bouygues Telecom,5,2007,-
27.0,132.0,3.0,6.0,Bichot Freddy,12.0,Agritubel,5,2007,▼6
29.0,55.0,3.0,7.0,Flecha Juan Antonio,13.0,Rabobank ProTeam,5,2007,▼6
29.0,27.0,3.0,,Kirchen Kim,14.0,T-Mobile Team,5,2007,-
23.0,184.0,2.0,8.0,Grivko Andrey,15.0,Milram,5,2007,▼7
22.0,167.0,2.0,9.0,Ladagnous Matthieu,16.0,Française des Jeux,5,2007,▼7
25.0,127.0,2.0,10.0,Sprick Matthieu,17.0,Bouygues Telecom,5,2007,▼7
27.0,18.0,1.0,,Valverde Alejandro,18.0,Caisse d'Epargne,5,2007,-
26.0,205.0,1.0,12.0,de la Fuente David,19.0,Saunier Duval,5,2007,▼7
28.0,79.0,1.0,13.0,Verdugo Gorka,20.0,Euskaltel - Euskadi,5,2007,▼7
27.0,159.0,1.0,11.0,Willems Frederik,21.0,Liquigas,5,2007,▼10
28.0,141.0,37.0,1.0,Chavanel Sylvain,1.0,"Cofidis, le Crédit par Téléphone",6,2007,-
25.0,165.0,23.0,2.0,Gilbert Philippe,2.0,Française des Jeux,6,2007,-
25.0,102.0,15.0,3.0,Bonnet William,3.0,Crédit Agricole,6,2007,-
28.0,213.0,10.0,4.0,Cheula Giampaolo,4.0,Barloworld,6,2007,-
32.0,142.0,9.0,5.0,Augé Stéphane,5.0,"Cofidis, le Crédit par Téléphone",6,2007,-
33.0,58.0,8.0,6.0,Rasmussen Michael,6.0,Rabobank ProTeam,6,2007,-
30.0,201.0,7.0,7.0,Millar David,7.0,Saunier Duval,6,2007,-
26.0,185.0,5.0,8.0,Knees Christian,8.0,Milram,6,2007,-
27.0,156.0,5.0,9.0,Kuschynski Aleksandr,9.0,Liquigas,6,2007,-
27.0,117.0,5.0,10.0,Paulinho Sérgio Miguel,10.0,Discovery Channel,6,2007,-
31.0,125.0,4.0,11.0,Lefèvre Laurent,11.0,Bouygues Telecom,6,2007,-
27.0,132.0,3.0,12.0,Bichot Freddy,12.0,Agritubel,6,2007,-
29.0,55.0,3.0,13.0,Flecha Juan Antonio,13.0,Rabobank ProTeam,6,2007,-
29.0,27.0,3.0,14.0,Kirchen Kim,14.0,T-Mobile Team,6,2007,-
23.0,184.0,2.0,15.0,Grivko Andrey,15.0,Milram,6,2007,-
22.0,167.0,2.0,16.0,Ladagnous Matthieu,16.0,Française des Jeux,6,2007,-
25.0,127.0,2.0,17.0,Sprick Matthieu,17.0,Bouygues Telecom,6,2007,-
27.0,18.0,1.0,18.0,Valverde Alejandro,18.0,Caisse d'Epargne,6,2007,-
26.0,205.0,1.0,19.0,de la Fuente David,19.0,Saunier Duval,6,2007,-
28.0,79.0,1.0,20.0,Verdugo Gorka,20.0,Euskaltel - Euskadi,6,2007,-
27.0,159.0,1.0,21.0,Willems Frederik,21.0,Liquigas,6,2007,-
28.0,141.0,42.0,1.0,Chavanel Sylvain,1.0,"Cofidis, le Crédit par Téléphone",7,2007,-
24.0,25.0,30.0,,Gerdemann Linus,2.0,T-Mobile Team,7,2007,-
26.0,205.0,30.0,19.0,de la Fuente David,3.0,Saunier Duval,7,2007,▲16
31.0,125.0,27.0,11.0,Lefèvre Laurent,4.0,Bouygues Telecom,7,2007,▲7
30.0,76.0,26.0,,Landaluze Iñigo,5.0,Euskaltel - Euskadi,7,2007,-
25.0,165.0,23.0,2.0,Gilbert Philippe,6.0,Française des Jeux,7,2007,▼4
33.0,58.0,22.0,6.0,Rasmussen Michael,7.0,Rabobank ProTeam,7,2007,▼1
24.0,219.0,16.0,,Soler Juan Mauricio,8.0,Barloworld,7,2007,-
30.0,106.0,15.0,,Fofonov Dmitriy,9.0,Crédit Agricole,7,2007,-
25.0,102.0,15.0,3.0,Bonnet William,10.0,Crédit Agricole,7,2007,▼7
28.0,65.0,12.0,,Elmiger Martin,11.0,AG2R Prévoyance,7,2007,-
28.0,213.0,10.0,4.0,Cheula Giampaolo,12.0,Barloworld,7,2007,▼8
32.0,142.0,9.0,5.0,Augé Stéphane,13.0,"Cofidis, le Crédit par Téléphone",7,2007,▼8
30.0,201.0,7.0,7.0,Millar David,14.0,Saunier Duval,7,2007,▼7
27.0,149.0,6.0,,Wiggins Bradley,15.0,"Cofidis, le Crédit par Téléphone",7,2007,-
27.0,117.0,6.0,10.0,Paulinho Sérgio Miguel,16.0,Discovery Channel,7,2007,▼6
26.0,185.0,5.0,8.0,Knees Christian,17.0,Milram,7,2007,▼9
27.0,156.0,5.0,9.0,Kuschynski Aleksandr,18.0,Liquigas,7,2007,▼9
28.0,79.0,4.0,20.0,Verdugo Gorka,19.0,Euskaltel - Euskadi,7,2007,▲1
27.0,132.0,3.0,12.0,Bichot Freddy,20.0,Agritubel,7,2007,▼8
29.0,27.0,3.0,14.0,Kirchen Kim,21.0,T-Mobile Team,7,2007,▼7
31.0,174.0,3.0,,Garate Juan Manuel,22.0,Quickstep - Innergetic,7,2007,-
29.0,55.0,3.0,13.0,Flecha Juan Antonio,23.0,Rabobank ProTeam,7,2007,▼10
25.0,169.0,2.0,,Vaugrenard Benoît,24.0,Française des Jeux,7,2007,-
23.0,184.0,2.0,15.0,Grivko Andrey,25.0,Milram,7,2007,▼10
25.0,127.0,2.0,17.0,Sprick Matthieu,26.0,Bouygues Telecom,7,2007,▼9
22.0,167.0,2.0,16.0,Ladagnous Matthieu,27.0,Française des Jeux,7,2007,▼11
27.0,18.0,1.0,18.0,Valverde Alejandro,28.0,Caisse d'Epargne,7,2007,▼10
25.0,77.0,1.0,,Pérez Rubén,29.0,Euskaltel - Euskadi,7,2007,-
27.0,159.0,1.0,21.0,Willems Frederik,30.0,Liquigas,7,2007,▼9
33.0,58.0,82.0,7.0,Rasmussen Michael,1.0,Rabobank ProTeam,8,2007,▲6
28.0,141.0,42.0,1.0,Chavanel Sylvain,2.0,"Cofidis, le Crédit par Téléphone",8,2007,▼1
24.0,25.0,30.0,2.0,Gerdemann Linus,3.0,T-Mobile Team,8,2007,▼1
26.0,205.0,30.0,3.0,de la Fuente David,4.0,Saunier Duval,8,2007,▼1
31.0,125.0,27.0,4.0,Lefèvre Laurent,5.0,Bouygues Telecom,8,2007,▼1
29.0,207.0,26.0,,Mayo Iban,6.0,Saunier Duval,8,2007,-
30.0,76.0,26.0,5.0,Landaluze Iñigo,7.0,Euskaltel - Euskadi,8,2007,▼2
25.0,165.0,23.0,6.0,Gilbert Philippe,8.0,Française des Jeux,8,2007,▼2
36.0,61.0,22.0,,Moreau Christophe,9.0,AG2R Prévoyance,8,2007,-
27.0,12.0,20.0,,Arroyo David,10.0,Caisse d'Epargne,8,2007,-
37.0,68.0,20.0,,Goubert Stéphane,11.0,AG2R Prévoyance,8,2007,-
29.0,192.0,20.0,,Colom Antonio,12.0,Astana,8,2007,-
25.0,95.0,19.0,,Kohl Bernhard,13.0,Gerolsteiner,8,2007,-
30.0,41.0,18.0,,Evans Cadel,14.0,Predictor - Lotto,8,2007,-
25.0,91.0,16.0,,Schumacher Stefan,15.0,Gerolsteiner,8,2007,-
27.0,195.0,16.0,,Kashechkin Andrey,16.0,Astana,8,2007,-
24.0,219.0,16.0,8.0,Soler Juan Mauricio,17.0,Barloworld,8,2007,▼9
30.0,106.0,15.0,9.0,Fofonov Dmitriy,18.0,Crédit Agricole,8,2007,▼9
27.0,117.0,15.0,16.0,Paulinho Sérgio Miguel,19.0,Discovery Channel,8,2007,▼3
25.0,102.0,15.0,10.0,Bonnet William,20.0,Crédit Agricole,8,2007,▼10
30.0,201.0,14.0,14.0,Millar David,21.0,Saunier Duval,8,2007,▼7
27.0,36.0,14.0,,Schleck Fränk,22.0,CSC ProTeam,8,2007,-
27.0,18.0,13.0,28.0,Valverde Alejandro,23.0,Caisse d'Epargne,8,2007,▲5
34.0,114.0,13.0,,Hincapie George,24.0,Discovery Channel,8,2007,-
28.0,65.0,12.0,11.0,Elmiger Martin,25.0,AG2R Prévoyance,8,2007,▼14
26.0,109.0,11.0,,Le Mével Christophe,26.0,Crédit Agricole,8,2007,-
28.0,129.0,10.0,,Voeckler Thomas,27.0,Bouygues Telecom,8,2007,-
24.0,112.0,10.0,,Contador Alberto,28.0,Discovery Channel,8,2007,-
28.0,213.0,10.0,12.0,Cheula Giampaolo,29.0,Barloworld,8,2007,▼17
32.0,142.0,9.0,13.0,Augé Stéphane,30.0,"Cofidis, le Crédit par Téléphone",8,2007,▼17
28.0,14.0,7.0,,Gutiérrez José Iván,31.0,Caisse d'Epargne,8,2007,-
27.0,149.0,6.0,15.0,Wiggins Bradley,32.0,"Cofidis, le Crédit par Téléphone",8,2007,▼17
31.0,174.0,6.0,22.0,Garate Juan Manuel,33.0,Quickstep - Innergetic,8,2007,▼11
24.0,78.0,6.0,,Txurruka Amets,34.0,Euskaltel - Euskadi,8,2007,-
28.0,79.0,6.0,19.0,Verdugo Gorka,35.0,Euskaltel - Euskadi,8,2007,▼16
26.0,185.0,5.0,17.0,Knees Christian,36.0,Milram,8,2007,▼19
27.0,156.0,5.0,18.0,Kuschynski Aleksandr,37.0,Liquigas,8,2007,▼19
27.0,132.0,3.0,20.0,Bichot Freddy,38.0,Agritubel,8,2007,▼18
29.0,27.0,3.0,21.0,Kirchen Kim,39.0,T-Mobile Team,8,2007,▼18
29.0,55.0,3.0,23.0,Flecha Juan Antonio,40.0,Rabobank ProTeam,8,2007,▼17
25.0,127.0,2.0,26.0,Sprick Matthieu,41.0,Bouygues Telecom,8,2007,▼15
25.0,169.0,2.0,24.0,Vaugrenard Benoît,42.0,Française des Jeux,8,2007,▼18
23.0,184.0,2.0,25.0,Grivko Andrey,43.0,Milram,8,2007,▼18
25.0,211.0,2.0,,Efimkin Alexander,44.0,Barloworld,8,2007,-
22.0,167.0,2.0,27.0,Ladagnous Matthieu,45.0,Française des Jeux,8,2007,▼18
25.0,77.0,1.0,29.0,Pérez Rubén,46.0,Euskaltel - Euskadi,8,2007,▼17
27.0,159.0,1.0,30.0,Willems Frederik,47.0,Liquigas,8,2007,▼17
25.0,189.0,1.0,,Sieberg Marcel,48.0,Milram,8,2007,-
33.0,58.0,98.0,1.0,Rasmussen Michael,1.0,Rabobank ProTeam,10,2007,-
24.0,219.0,79.0,2.0,Soler Juan Mauricio,2.0,Barloworld,10,2007,-
27.0,118.0,70.0,3.0,Popovych Yaroslav,3.0,Discovery Channel,10,2007,-
27.0,73.0,51.0,4.0,Astarloza Mikel,4.0,Euskaltel - Euskadi,10,2007,-
31.0,125.0,50.0,5.0,Lefèvre Laurent,5.0,Bouygues Telecom,10,2007,-
30.0,41.0,46.0,6.0,Evans Cadel,6.0,Predictor - Lotto,10,2007,-
36.0,61.0,43.0,7.0,Moreau Christophe,7.0,AG2R Prévoyance,10,2007,-
28.0,141.0,42.0,8.0,Chavanel Sylvain,8.0,"Cofidis, le Crédit par Téléphone",10,2007,-
24.0,112.0,42.0,9.0,Contador Alberto,9.0,Discovery Channel,10,2007,-
27.0,18.0,33.0,10.0,Valverde Alejandro,10.0,Caisse d'Epargne,10,2007,-
24.0,25.0,30.0,11.0,Gerdemann Linus,11.0,T-Mobile Team,10,2007,-
26.0,205.0,30.0,12.0,de la Fuente David,12.0,Saunier Duval,10,2007,-
29.0,207.0,26.0,13.0,Mayo Iban,13.0,Saunier Duval,10,2007,-
30.0,76.0,26.0,14.0,Landaluze Iñigo,14.0,Euskaltel - Euskadi,10,2007,-
25.0,165.0,23.0,15.0,Gilbert Philippe,15.0,Française des Jeux,10,2007,-
27.0,12.0,20.0,16.0,Arroyo David,16.0,Caisse d'Epargne,10,2007,-
37.0,68.0,20.0,17.0,Goubert Stéphane,17.0,AG2R Prévoyance,10,2007,-
29.0,192.0,20.0,18.0,Colom Antonio,18.0,Astana,10,2007,-
25.0,95.0,19.0,19.0,Kohl Bernhard,19.0,Gerolsteiner,10,2007,-
25.0,113.0,18.0,20.0,Gusev Vladimir,20.0,Discovery Channel,10,2007,-
24.0,122.0,17.0,21.0,Clement Stef,21.0,Bouygues Telecom,10,2007,-
25.0,91.0,16.0,22.0,Schumacher Stefan,22.0,Gerolsteiner,10,2007,-
27.0,195.0,16.0,23.0,Kashechkin Andrey,23.0,Astana,10,2007,-
28.0,14.0,16.0,24.0,Gutiérrez José Iván,24.0,Caisse d'Epargne,10,2007,-
30.0,106.0,15.0,25.0,Fofonov Dmitriy,25.0,Crédit Agricole,10,2007,-
27.0,117.0,15.0,26.0,Paulinho Sérgio Miguel,26.0,Discovery Channel,10,2007,-
25.0,102.0,15.0,27.0,Bonnet William,27.0,Crédit Agricole,10,2007,-
30.0,201.0,14.0,28.0,Millar David,28.0,Saunier Duval,10,2007,-
27.0,36.0,14.0,29.0,Schleck Fränk,29.0,CSC ProTeam,10,2007,-
28.0,104.0,14.0,30.0,Charteau Anthony,30.0,Crédit Agricole,10,2007,-
34.0,114.0,13.0,31.0,Hincapie George,31.0,Discovery Channel,10,2007,-
32.0,196.0,12.0,32.0,Klöden Andreas,32.0,Astana,10,2007,-
28.0,65.0,12.0,33.0,Elmiger Martin,33.0,AG2R Prévoyance,10,2007,-
33.0,107.0,11.0,,Halgand Patrice,34.0,Crédit Agricole,10,2007,-
26.0,109.0,11.0,34.0,Le Mével Christophe,35.0,Crédit Agricole,10,2007,▼1
28.0,129.0,10.0,35.0,Voeckler Thomas,36.0,Bouygues Telecom,10,2007,▼1
26.0,204.0,10.0,36.0,Cobo Juan José,37.0,Saunier Duval,10,2007,▼1
28.0,213.0,10.0,37.0,Cheula Giampaolo,38.0,Barloworld,10,2007,▼1
32.0,142.0,9.0,38.0,Augé Stéphane,39.0,"Cofidis, le Crédit par Téléphone",10,2007,▼1
25.0,169.0,8.0,39.0,Vaugrenard Benoît,40.0,Française des Jeux,10,2007,▼1
28.0,16.0,8.0,40.0,Pérez Francisco,41.0,Caisse d'Epargne,10,2007,▼1
27.0,149.0,6.0,41.0,Wiggins Bradley,42.0,"Cofidis, le Crédit par Téléphone",10,2007,▼1
31.0,174.0,6.0,42.0,Garate Juan Manuel,43.0,Quickstep - Innergetic,10,2007,▼1
24.0,78.0,6.0,43.0,Txurruka Amets,44.0,Euskaltel - Euskadi,10,2007,▼1
28.0,79.0,6.0,44.0,Verdugo Gorka,45.0,Euskaltel - Euskadi,10,2007,▼1
26.0,185.0,5.0,45.0,Knees Christian,46.0,Milram,10,2007,▼1
27.0,156.0,5.0,46.0,Kuschynski Aleksandr,47.0,Liquigas,10,2007,▼1
29.0,51.0,5.0,47.0,Menchov Denis,48.0,Rabobank ProTeam,10,2007,▼1
35.0,38.0,5.0,,Voigt Jens,49.0,CSC ProTeam,10,2007,-
28.0,161.0,4.0,,Casar Sandy,50.0,Française des Jeux,10,2007,-
26.0,152.0,4.0,,Albasini Michael,51.0,Liquigas,10,2007,-
24.0,22.0,3.0,,Burghardt Marcus,52.0,T-Mobile Team,10,2007,-
27.0,132.0,3.0,48.0,Bichot Freddy,53.0,Agritubel,10,2007,▼5
29.0,27.0,3.0,49.0,Kirchen Kim,54.0,T-Mobile Team,10,2007,▼5
29.0,55.0,3.0,50.0,Flecha Juan Antonio,55.0,Rabobank ProTeam,10,2007,▼5
27.0,123.0,2.0,,Florencio Xavier,56.0,Bouygues Telecom,10,2007,-
23.0,184.0,2.0,52.0,Grivko Andrey,57.0,Milram,10,2007,▼5
25.0,127.0,2.0,51.0,Sprick Matthieu,58.0,Bouygues Telecom,10,2007,▼7
25.0,211.0,2.0,53.0,Efimkin Alexander,59.0,Barloworld,10,2007,▼6
28.0,147.0,2.0,,Scheirlinckx Staf,60.0,"Cofidis, le Crédit par Téléphone",10,2007,-
22.0,167.0,2.0,54.0,Ladagnous Matthieu,61.0,Française des Jeux,10,2007,▼7
25.0,77.0,1.0,55.0,Pérez Rubén,62.0,Euskaltel - Euskadi,10,2007,▼7
27.0,159.0,1.0,56.0,Willems Frederik,63.0,Liquigas,10,2007,▼7
25.0,189.0,1.0,57.0,Sieberg Marcel,64.0,Milram,10,2007,▼7
33.0,58.0,98.0,1.0,Rasmussen Michael,1.0,Rabobank ProTeam,11,2007,-
24.0,219.0,79.0,2.0,Soler Juan Mauricio,2.0,Barloworld,11,2007,-
27.0,118.0,70.0,3.0,Popovych Yaroslav,3.0,Discovery Channel,11,2007,-
27.0,73.0,51.0,4.0,Astarloza Mikel,4.0,Euskaltel - Euskadi,11,2007,-
31.0,125.0,50.0,5.0,Lefèvre Laurent,5.0,Bouygues Telecom,11,2007,-
30.0,41.0,46.0,6.0,Evans Cadel,6.0,Predictor - Lotto,11,2007,-
36.0,61.0,43.0,7.0,Moreau Christophe,7.0,AG2R Prévoyance,11,2007,-
28.0,141.0,42.0,8.0,Chavanel Sylvain,8.0,"Cofidis, le Crédit par Téléphone",11,2007,-
24.0,112.0,42.0,9.0,Contador Alberto,9.0,Discovery Channel,11,2007,-
27.0,18.0,33.0,10.0,Valverde Alejandro,10.0,Caisse d'Epargne,11,2007,-
24.0,25.0,30.0,11.0,Gerdemann Linus,11.0,T-Mobile Team,11,2007,-
26.0,205.0,30.0,12.0,de la Fuente David,12.0,Saunier Duval,11,2007,-
29.0,207.0,26.0,13.0,Mayo Iban,13.0,Saunier Duval,11,2007,-
30.0,76.0,26.0,14.0,Landaluze Iñigo,14.0,Euskaltel - Euskadi,11,2007,-
25.0,165.0,23.0,15.0,Gilbert Philippe,15.0,Française des Jeux,11,2007,-
27.0,12.0,20.0,16.0,Arroyo David,16.0,Caisse d'Epargne,11,2007,-
37.0,68.0,20.0,17.0,Goubert Stéphane,17.0,AG2R Prévoyance,11,2007,-
29.0,192.0,20.0,18.0,Colom Antonio,18.0,Astana,11,2007,-
25.0,95.0,19.0,19.0,Kohl Bernhard,19.0,Gerolsteiner,11,2007,-
25.0,113.0,18.0,20.0,Gusev Vladimir,20.0,Discovery Channel,11,2007,-
24.0,122.0,17.0,21.0,Clement Stef,21.0,Bouygues Telecom,11,2007,-
25.0,91.0,16.0,22.0,Schumacher Stefan,22.0,Gerolsteiner,11,2007,-
27.0,195.0,16.0,23.0,Kashechkin Andrey,23.0,Astana,11,2007,-
28.0,14.0,16.0,24.0,Gutiérrez José Iván,24.0,Caisse d'Epargne,11,2007,-
30.0,106.0,15.0,25.0,Fofonov Dmitriy,25.0,Crédit Agricole,11,2007,-
27.0,117.0,15.0,26.0,Paulinho Sérgio Miguel,26.0,Discovery Channel,11,2007,-
25.0,102.0,15.0,27.0,Bonnet William,27.0,Crédit Agricole,11,2007,-
30.0,201.0,14.0,28.0,Millar David,28.0,Saunier Duval,11,2007,-
27.0,36.0,14.0,29.0,Schleck Fränk,29.0,CSC ProTeam,11,2007,-
28.0,104.0,14.0,30.0,Charteau Anthony,30.0,Crédit Agricole,11,2007,-
34.0,114.0,13.0,31.0,Hincapie George,31.0,Discovery Channel,11,2007,-
32.0,196.0,12.0,32.0,Klöden Andreas,32.0,Astana,11,2007,-
28.0,65.0,12.0,33.0,Elmiger Martin,33.0,AG2R Prévoyance,11,2007,-
33.0,107.0,11.0,34.0,Halgand Patrice,34.0,Crédit Agricole,11,2007,-
26.0,109.0,11.0,35.0,Le Mével Christophe,35.0,Crédit Agricole,11,2007,-
28.0,129.0,10.0,36.0,Voeckler Thomas,36.0,Bouygues Telecom,11,2007,-
26.0,204.0,10.0,37.0,Cobo Juan José,37.0,Saunier Duval,11,2007,-
28.0,213.0,10.0,38.0,Cheula Giampaolo,38.0,Barloworld,11,2007,-
32.0,142.0,9.0,39.0,Augé Stéphane,39.0,"Cofidis, le Crédit par Téléphone",11,2007,-
28.0,16.0,8.0,41.0,Pérez Francisco,40.0,Caisse d'Epargne,11,2007,▲1
25.0,169.0,8.0,40.0,Vaugrenard Benoît,41.0,Française des Jeux,11,2007,▼1
27.0,149.0,6.0,42.0,Wiggins Bradley,42.0,"Cofidis, le Crédit par Téléphone",11,2007,-
31.0,174.0,6.0,43.0,Garate Juan Manuel,43.0,Quickstep - Innergetic,11,2007,-
24.0,78.0,6.0,44.0,Txurruka Amets,44.0,Euskaltel - Euskadi,11,2007,-
28.0,79.0,6.0,45.0,Verdugo Gorka,45.0,Euskaltel - Euskadi,11,2007,-
26.0,185.0,5.0,46.0,Knees Christian,46.0,Milram,11,2007,-
27.0,156.0,5.0,47.0,Kuschynski Aleksandr,47.0,Liquigas,11,2007,-
29.0,51.0,5.0,48.0,Menchov Denis,48.0,Rabobank ProTeam,11,2007,-
35.0,38.0,5.0,49.0,Voigt Jens,49.0,CSC ProTeam,11,2007,-
28.0,161.0,4.0,50.0,Casar Sandy,50.0,Française des Jeux,11,2007,-
26.0,152.0,4.0,51.0,Albasini Michael,51.0,Liquigas,11,2007,-
24.0,218.0,3.0,,Siutsou Kanstantsin,52.0,Barloworld,11,2007,-
24.0,22.0,3.0,52.0,Burghardt Marcus,53.0,T-Mobile Team,11,2007,▼1
27.0,132.0,3.0,53.0,Bichot Freddy,54.0,Agritubel,11,2007,▼1
29.0,27.0,3.0,54.0,Kirchen Kim,55.0,T-Mobile Team,11,2007,▼1
29.0,55.0,3.0,55.0,Flecha Juan Antonio,56.0,Rabobank ProTeam,11,2007,▼1
27.0,123.0,2.0,56.0,Florencio Xavier,57.0,Bouygues Telecom,11,2007,▼1
23.0,184.0,2.0,57.0,Grivko Andrey,58.0,Milram,11,2007,▼1
25.0,127.0,2.0,58.0,Sprick Matthieu,59.0,Bouygues Telecom,11,2007,▼1
25.0,211.0,2.0,59.0,Efimkin Alexander,60.0,Barloworld,11,2007,▼1
28.0,121.0,2.0,,Fédrigo Pierrick,61.0,Bouygues Telecom,11,2007,-
28.0,147.0,2.0,60.0,Scheirlinckx Staf,62.0,"Cofidis, le Crédit par Téléphone",11,2007,▼2
22.0,167.0,2.0,61.0,Ladagnous Matthieu,63.0,Française des Jeux,11,2007,▼2
25.0,77.0,1.0,62.0,Pérez Rubén,64.0,Euskaltel - Euskadi,11,2007,▼2
27.0,159.0,1.0,63.0,Willems Frederik,65.0,Liquigas,11,2007,▼2
25.0,189.0,1.0,64.0,Sieberg Marcel,66.0,Milram,11,2007,▼2
27.0,145.0,1.0,,Nuyens Nick,67.0,"Cofidis, le Crédit par Téléphone",11,2007,-
33.0,58.0,98.0,1.0,Rasmussen Michael,1.0,Rabobank ProTeam,12,2007,-
24.0,219.0,89.0,2.0,Soler Juan Mauricio,2.0,Barloworld,12,2007,-
27.0,118.0,86.0,3.0,Popovych Yaroslav,3.0,Discovery Channel,12,2007,-
27.0,73.0,51.0,4.0,Astarloza Mikel,4.0,Euskaltel - Euskadi,12,2007,-
31.0,125.0,50.0,5.0,Lefèvre Laurent,5.0,Bouygues Telecom,12,2007,-
30.0,41.0,46.0,6.0,Evans Cadel,6.0,Predictor - Lotto,12,2007,-
26.0,205.0,44.0,12.0,de la Fuente David,7.0,Saunier Duval,12,2007,▲5
36.0,61.0,43.0,7.0,Moreau Christophe,8.0,AG2R Prévoyance,12,2007,▼1
28.0,141.0,42.0,8.0,Chavanel Sylvain,9.0,"Cofidis, le Crédit par Téléphone",12,2007,▼1
24.0,112.0,42.0,9.0,Contador Alberto,10.0,Discovery Channel,12,2007,▼1
27.0,18.0,33.0,10.0,Valverde Alejandro,11.0,Caisse d'Epargne,12,2007,▼1
24.0,78.0,32.0,44.0,Txurruka Amets,12.0,Euskaltel - Euskadi,12,2007,▲32
24.0,25.0,30.0,11.0,Gerdemann Linus,13.0,T-Mobile Team,12,2007,▼2
25.0,165.0,26.0,15.0,Gilbert Philippe,14.0,Française des Jeux,12,2007,▲1
29.0,207.0,26.0,13.0,Mayo Iban,15.0,Saunier Duval,12,2007,▼2
30.0,76.0,26.0,14.0,Landaluze Iñigo,16.0,Euskaltel - Euskadi,12,2007,▼2
