Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,Time won/lost,\u25bc\u25b2,stage,year
29,202,7,+8:34,180.0,,Petrov Evgeni,7,Tinkoff Credit Systems,8:34 8:34,+8:34,-,21,2007
32,33,8,+10:14,170.0,,Bruseghin Marzio,8,Lampre-Fondital,10:14 10:14,+10:14,-,21,2007
29,156,9,+10:44,160.0,,Pellizotti Franco,9,Liquigas,10:44 10:44,+10:44,-,21,2007
27,71,10,+11:58,150.0,,Arroyo David,10,Caisse d'Epargne,11:58 11:58,+11:58,-,21,2007
26,81,11,+13:08,140.0,,Sella Emanuele,11,Ceramica Panaria - Navigare,13:08 13:08,+13:08,-,21,2007
34,11,12,+13:30,130.0,,Savoldelli Paolo,12,Astana,13:30 13:30,+13:30,-,21,2007
31,91,13,+14:48,120.0,,Parra Ivan Ramiro,13,Cofidis,14:48 14:48,+14:48,-,21,2007
35,28,14,+17:40,110.0,,Piepoli Leonardo,14,Saunier Duval,17:40 17:40,+17:40,-,21,2007
31,39,15,+19:13,100.0,,Javier Vila Francisco,15,Lampre-Fondital,19:13 19:13,+19:13,-,21,2007
33,41,16,+19:39,90.0,,Garzelli Stefano,16,Acqua & Sapone - Caff\xe8 Mokambo,19:39 19:39,+19:39,-,21,2007
24,85,17,+23:55,85.0,,Pozzovivo Domenico,17,Ceramica Panaria - Navigare,23:55 23:55,+23:55,-,21,2007
31,217,18,+30:18,80.0,,Pinotti Marco,18,T-Mobile Team,30:18 30:18,+30:18,-,21,2007
22,154,19,+31:42,75.0,,Nibali Vincenzo,19,Liquigas,31:42 31:42,+31:42,-,21,2007
32,165,20,+32:48,70.0,,Aerts Mario,20,Predictor - Lotto,32:48 32:48,+32:48,-,21,2007
34,17,21,+33:28,65.0,,Mizurov Andrey,21,Astana,33:28 33:28,+33:28,-,21,2007
22,49,22,+34:19,60.0,,Samoilau Branislau,22,Acqua & Sapone - Caff\xe8 Mokambo,34:19 34:19,+34:19,-,21,2007
34,45,23,+40:16,55.0,,Codol Massimo,23,Acqua & Sapone - Caff\xe8 Mokambo,40:16 40:16,+40:16,-,21,2007
32,86,24,+40:45,50.0,,Baliani Fortunato,24,Ceramica Panaria - Navigare,40:45 40:45,+40:45,-,21,2007
26,52,25,+44:53,45.0,,Dupont Hubert,25,AG2R Pr\xe9voyance,44:53 44:53,+44:53,-,21,2007
29,38,26,+51:43,40.0,,Tiralongo Paolo,26,Lampre-Fondital,51:43 51:43,+51:43,-,21,2007
31,101,27,+54:06,35.0,,Caucchioli Pietro,27,Cr\xe9dit Agricole,54:06 54:06,+54:06,-,21,2007
29,37,28,+1:02:55,30.0,,Szmyd Sylwester,28,Lampre-Fondital,1:02:55 1:02:55,+62:55,-,21,2007
34,95,29,+1:04:49,25.0,,Fernandez Bingen,29,Cofidis,1:04:49 1:04:49,+64:49,-,21,2007
31,66,30,+1:06:16,20.0,,le Boulanger Yoann,30,Bouygues Telecom,1:06:16 1:06:16,+66:16,-,21,2007
33,88,31,+1:06:52,20.0,,Mazzanti Luca,31,Ceramica Panaria - Navigare,1:06:52 1:06:52,+66:52,-,21,2007
29,76,32,+1:06:52,20.0,,Perez Aitor,32,Caisse d'Epargne,",, 1:06:52",+66:52,-,21,2007
32,162,33,+1:08:15,20.0,,Cioni Dario,33,Predictor - Lotto,1:08:15 1:08:15,+68:15,-,21,2007
25,3,34,+1:08:55,20.0,,Facci Mauro,34,Quickstep - Innergetic,1:08:55 1:08:55,+68:55,-,21,2007
38,155,35,+1:09:22,20.0,,Noe Andrea,35,Liquigas,1:09:22 1:09:22,+69:22,-,21,2007
27,82,36,+1:10:02,20.0,,Laverde Luis Felipe,36,Ceramica Panaria - Navigare,1:10:02 1:10:02,+70:02,-,21,2007
26,34,37,+1:11:30,20.0,,Marzano Marco,37,Lampre-Fondital,1:11:30 1:11:30,+71:30,-,21,2007
29,27,38,+1:12:01,20.0,,Mayo Iban,38,Saunier Duval,1:12:01 1:12:01,+72:01,-,21,2007
34,116,39,+1:14:46,20.0,,Rubiera Jos\xe9 Luis,39,Discovery Channel,1:14:46 1:14:46,+74:46,-,21,2007
29,83,40,+1:16:05,20.0,,Perez Cuapio Julio Alberto,40,Ceramica Panaria - Navigare,1:16:05 1:16:05,+76:05,-,21,2007
33,1,41,+1:16:34,20.0,,Bettini Paolo,41,Quickstep - Innergetic,1:16:34 1:16:34,+76:34,-,21,2007
31,74,42,+1:18:03,20.0,,Lastras Pablo,42,Caisse d'Epargne,1:18:03 1:18:03,+78:03,-,21,2007
26,137,43,+1:23:09,20.0,,Mourey Francis,43,Fran\xe7aise des Jeux,1:23:09 1:23:09,+83:09,-,21,2007
26,139,44,+1:23:27,20.0,,Veikkanen Jussi,44,Fran\xe7aise des Jeux,1:23:27 1:23:27,+83:27,-,21,2007
24,61,45,+1:26:41,20.0,,Bonnaire Olivier,45,Bouygues Telecom,1:26:41 1:26:41,+86:41,-,21,2007
25,97,46,+1:26:47,20.0,,Moinard Ama\xebl,46,Cofidis,1:26:47 1:26:47,+86:47,-,21,2007
29,51,47,+1:30:11,20.0,,Nocentini Rinaldo,47,AG2R Pr\xe9voyance,1:30:11 1:30:11,+90:11,-,21,2007
33,171,48,+1:31:51,20.0,,Rasmussen Michael,48,Rabobank ProTeam,1:31:51 1:31:51,+91:51,-,21,2007
28,112,49,+1:32:40,20.0,,Bileka Volodymyr,49,Discovery Channel,1:32:40 1:32:40,+92:40,-,21,2007
34,215,50,+1:32:56,20.0,,Merckx Axel,50,T-Mobile Team,1:32:56 1:32:56,+92:56,-,21,2007
27,19,51,+1:33:46,20.0,,Muravyev Dmitriy,51,Astana,1:33:46 1:33:46,+93:46,-,21,2007
31,163,52,+1:34:59,20.0,,Jufre Josep,52,Predictor - Lotto,1:34:59 1:34:59,+94:59,-,21,2007
24,57,53,+1:35:06,20.0,,Naibo Carl,53,AG2R Pr\xe9voyance,1:35:06 1:35:06,+95:06,-,21,2007
23,148,54,+1:36:51,20.0,,Russ Matthias,54,Gerolsteiner,1:36:51 1:36:51,+96:51,-,21,2007
32,201,55,+1:39:46,20.0,,Commesso Salvatore,55,Tinkoff Credit Systems,1:39:46 1:39:46,+99:46,-,21,2007
25,5,56,+1:40:49,20.0,,Schwab Hubert,56,Quickstep - Innergetic,1:40:49 1:40:49,+100:49,-,21,2007
21,178,57,+1:42:56,20.0,,Walker William,57,Rabobank ProTeam,1:42:56 1:42:56,+102:56,-,21,2007
28,182,58,+1:49:31,20.0,,Zabriskie David,58,CSC ProTeam,1:49:31 1:49:31,+109:31,-,21,2007
32,24,59,+1:50:08,20.0,,Ca\xf1ada David,59,Saunier Duval,1:50:08 1:50:08,+110:08,-,21,2007
25,75,60,+1:50:33,20.0,,Losada Alberto,60,Caisse d'Epargne,1:50:33 1:50:33,+110:33,-,21,2007
24,164,61,+1:51:34,20.0,,Lloyd Matthew,61,Predictor - Lotto,1:51:34 1:51:34,+111:34,-,21,2007
32,189,62,+1:51:43,20.0,,Arvesen Kurt-Asle,62,CSC ProTeam,1:51:43 1:51:43,+111:43,-,21,2007
32,157,63,+1:52:29,20.0,,Spezialetti Alessandro,63,Liquigas,1:52:29 1:52:29,+112:29,-,21,2007
27,212,64,+1:52:44,20.0,,Bernucci Lorenzo,64,T-Mobile Team,1:52:44 1:52:44,+112:44,-,21,2007
33,153,65,+1:53:16,20.0,,Miholjevic Vladimir,65,Liquigas,1:53:16 1:53:16,+113:16,-,21,2007
35,92,66,+1:54:10,20.0,,Bessy Fr\xe9d\xe9ric,66,Cofidis,1:54:10 1:54:10,+114:10,-,21,2007
28,172,67,+1:56:13,20.0,,Ardila Mauricio Alberto,67,Rabobank ProTeam,1:56:13 1:56:13,+116:13,-,21,2007
27,125,68,+1:58:39,20.0,,Irizar Markel,68,Euskaltel - Euskadi,1:58:39 1:58:39,+118:39,-,21,2007
30,188,69,+2:02:31,20.0,,Gustov Volodymyr,69,CSC ProTeam,2:02:31 2:02:31,+122:31,-,21,2007
33,174,70,+2:05:04,20.0,,Moerenhout Koos,70,Rabobank ProTeam,2:05:04 2:05:04,+125:04,-,21,2007
28,53,71,+2:07:23,20.0,,Krivtsov Yuriy,71,AG2R Pr\xe9voyance,2:07:23 2:07:23,+127:23,-,21,2007
26,194,72,+2:07:52,20.0,,Knees Christian,72,Milram,2:07:52 2:07:52,+127:52,-,21,2007
36,115,73,+2:09:01,20.0,,Padrnos Pavel,73,Discovery Channel,2:09:01 2:09:01,+129:01,-,21,2007
24,166,74,+2:09:24,20.0,,Van den Broeck Jurgen,74,Predictor - Lotto,2:09:24 2:09:24,+129:24,-,21,2007
31,134,75,+2:09:38,20.0,,Jegou Lilian,75,Fran\xe7aise des Jeux,2:09:38 2:09:38,+129:38,-,21,2007
27,128,76,+2:10:24,20.0,,Velasco Ivan,76,Euskaltel - Euskadi,2:10:24 2:10:24,+130:24,-,21,2007
24,9,77,+2:10:29,20.0,,Visconti Giovanni,77,Quickstep - Innergetic,2:10:29 2:10:29,+130:29,-,21,2007
34,36,78,+2:11:53,20.0,,Stangelj Gorazd,78,Lampre-Fondital,2:11:53 2:11:53,+131:53,-,21,2007
23,218,79,+2:13:05,20.0,,Rabon Frantisek,79,T-Mobile Team,2:13:05 2:13:05,+133:05,-,21,2007
26,25,80,+2:15:36,20.0,,Gomez Gomez Angel,80,Saunier Duval,2:15:36 2:15:36,+135:36,-,21,2007
29,2,81,+2:16:21,20.0,,Engels Addy,81,Quickstep - Innergetic,2:16:21 2:16:21,+136:21,-,21,2007
26,58,82,+2:16:55,20.0,,Riblon Christophe,82,AG2R Pr\xe9voyance,2:16:55 2:16:55,+136:55,-,21,2007
24,18,83,+2:17:08,20.0,,Morabito Steve,83,Astana,2:17:08 2:17:08,+137:08,-,21,2007
30,103,84,+2:18:05,20.0,,Bodrogi Laszlo,84,Cr\xe9dit Agricole,2:18:05 2:18:05,+138:05,-,21,2007
22,46,85,+2:18:56,20.0,,Kunitski Andrei,85,Acqua & Sapone - Caff\xe8 Mokambo,2:18:56 2:18:56,+138:56,-,21,2007
32,203,86,+2:22:48,20.0,,Contrini Daniele,86,Tinkoff Credit Systems,2:22:48 2:22:48,+142:48,-,21,2007
25,207,87,+2:23:41,20.0,,Brutt Pavel,87,Tinkoff Credit Systems,2:23:41 2:23:41,+143:41,-,21,2007
27,62,88,+2:25:17,20.0,,Crosbie Nicolas,88,Bouygues Telecom,2:25:17 2:25:17,+145:17,-,21,2007
27,72,89,+2:27:09,20.0,,Berthou Eric,89,Caisse d'Epargne,2:27:09 2:27:09,+147:09,-,21,2007
31,48,90,+2:27:21,20.0,,Palumbo Giuseppe,90,Acqua & Sapone - Caff\xe8 Mokambo,2:27:21 2:27:21,+147:21,-,21,2007
22,79,91,+2:27:39,20.0,,Perget Mathieu,91,Caisse d'Epargne,2:27:39 2:27:39,+147:39,-,21,2007
24,89,92,+2:28:21,20.0,,Richeze Ariel Maximiliano,92,Ceramica Panaria - Navigare,2:28:21 2:28:21,+148:21,-,21,2007
32,104,93,+2:29:49,20.0,,Dean Julian,93,Cr\xe9dit Agricole,2:29:49 2:29:49,+149:49,-,21,2007
33,7,94,+2:30:04,20.0,,Tosatto Matteo,94,Quickstep - Innergetic,2:30:04 2:30:04,+150:04,-,21,2007
21,84,95,+2:30:15,20.0,,Pagoto Andrea,95,Ceramica Panaria - Navigare,2:30:15 2:30:15,+150:15,-,21,2007
26,117,96,+2:31:45,20.0,,van Goolen Jurgen,96,Discovery Channel,2:31:45 2:31:45,+151:45,-,21,2007
25,152,97,+2:35:31,20.0,,Gasparotto Enrico,97,Liquigas,2:35:31 2:35:31,+155:31,-,21,2007
26,14,98,+2:37:23,20.0,,Bazayev Assan,98,Astana,2:37:23 2:37:23,+157:23,-,21,2007
31,13,99,+2:39:47,20.0,,Joachim Benoit,99,Astana,2:39:47 2:39:47,+159:47,-,21,2007
23,176,100,+2:40:04,20.0,,Kozonchuk Dmitry,100,Rabobank ProTeam,2:40:04 2:40:04,+160:04,-,21,2007
32,4,101,+2:40:49,20.0,,Scarselli Leonardo,101,Quickstep - Innergetic,2:40:49 2:40:49,+160:49,-,21,2007
28,205,102,+2:41:10,20.0,,Serrano Ricardo,102,Tinkoff Credit Systems,2:41:10 2:41:10,+161:10,-,21,2007
27,94,103,+2:42:39,20.0,,Duclos-Lassalle Herv\xe9,103,Cofidis,2:42:39 2:42:39,+162:39,-,21,2007
33,191,104*,+2:43:24,,,Petacchi Alessandro,104*,Milram,2:43:24 2:43:24,+163:24,-,21,2007
33,119,104,+2:43:51,20.0,,White Matthew,104,Discovery Channel,2:43:51 2:43:51,+163:51,-,21,2007
29,59,105,+2:44:31,20.0,,Usov Alexandre,105,AG2R Pr\xe9voyance,2:44:31 2:44:31,+164:31,-,21,2007
26,158,106,+2:48:42,20.0,,Vanotti Alessandro,106,Liquigas,2:48:42 2:48:42,+168:42,-,21,2007
25,56,107,+2:49:53,20.0,,Mondory Lloyd,107,AG2R Pr\xe9voyance,2:49:53 2:49:53,+169:53,-,21,2007
25,199,108,+2:51:02,20.0,,Lorenzetto Mirco,108,Milram,2:51:02 2:51:02,+171:02,-,21,2007
26,113,109,+2:52:46,20.0,,Cummings Stephen,109,Discovery Channel,2:52:46 2:52:46,+172:46,-,21,2007
34,42,110,+2:54:15,20.0,,Andriotto Dario,110,Acqua & Sapone - Caff\xe8 Mokambo,2:54:15 2:54:15,+174:15,-,21,2007
26,55,111,+2:55:03,20.0,,Mangel Laurent,111,AG2R Pr\xe9voyance,2:55:03 2:55:03,+175:03,-,21,2007
29,192,112,+2:56:15,20.0,,Cortinovis Alessandro,112,Milram,2:56:15 2:56:15,+176:15,-,21,2007
26,107,113,+2:57:02,20.0,,Kern Christophe,113,Cr\xe9dit Agricole,2:57:02 2:57:02,+177:02,-,21,2007
27,195,114,+2:57:04,20.0,,Lancaster Brett,114,Milram,2:57:04 2:57:04,+177:04,-,21,2007
29,105,115,+2:58:55,20.0,,Furlan Angelo,115,Cr\xe9dit Agricole,2:58:55 2:58:55,+178:55,-,21,2007
31,23,116,+2:59:02,20.0,,Belohvosciks Raivis,116,Saunier Duval,2:59:02 2:59:02,+179:02,-,21,2007
28,12,117,+3:00:58,20.0,,Gourov Maxim,117,Astana,3:00:58 3:00:58,+180:58,-,21,2007
33,68,118,+3:04:05,20.0,,Renier Franck,118,Bouygues Telecom,3:04:05 3:04:05,+184:05,-,21,2007
22,187,119,+3:04:07,20.0,,Breschel Matti,119,CSC ProTeam,3:04:07 3:04:07,+184:07,-,21,2007
32,179,120,+3:07:12,20.0,,Horrillo Pedro,120,Rabobank ProTeam,3:07:12 3:07:12,+187:12,-,21,2007
24,143,121,+3:07:57,20.0,,Fothen Thomas,121,Gerolsteiner,3:07:57 3:07:57,+187:57,-,21,2007
22,109,122,+3:08:17,20.0,,Roche Nicolas,122,Cr\xe9dit Agricole,3:08:17 3:08:17,+188:17,-,21,2007
22,132,123,+3:09:18,20.0,,Gerard Arnaud,123,Fran\xe7aise des Jeux,3:09:18 3:09:18,+189:18,-,21,2007
24,67,124,+3:09:35,20.0,,Pichot Alexandre,124,Bouygues Telecom,3:09:35 3:09:35,+189:35,-,21,2007
28,93,125,+3:10:16,20.0,,Buffaz Mickael,125,Cofidis,3:10:16 3:10:16,+190:16,-,21,2007
35,169,126,+3:15:12,20.0,,Gates Nick,126,Predictor - Lotto,3:15:12 3:15:12,+195:12,-,21,2007
22,206,127,+3:15:57,20.0,,Ignatyev Mikhail,127,Tinkoff Credit Systems,3:15:57 3:15:57,+195:57,-,21,2007
25,63,128,+3:16:54,20.0,,Drancourt Pierre,128,Bouygues Telecom,3:16:54 3:16:54,+196:54,-,21,2007
33,196,129,+3:17:07,20.0,,M\xfcller Martin,129,Milram,3:17:07 3:17:07,+197:07,-,21,2007
23,138,130,+3:19:57,20.0,,Patanchon Fabien,130,Fran\xe7aise des Jeux,3:19:57 3:19:57,+199:57,-,21,2007
25,98,131,+3:20:46,20.0,,Valentin Tristan,131,Cofidis,3:20:46 3:20:46,+200:46,-,21,2007
21,209,132,+3:20:50,20.0,,Trusov Nikolay,132,Tinkoff Credit Systems,3:20:50 3:20:50,+200:50,-,21,2007
38,168,133,+3:24:22,20.0,,Zanini Stefano,133,Predictor - Lotto,3:24:22 3:24:22,+204:22,-,21,2007
24,146,134,+3:29:27,20.0,,Krauss Sven,134,Gerolsteiner,3:29:27 3:29:27,+209:27,-,21,2007
25,122,135,+3:32:56,20.0,,Fern\xe1ndez Koldo,135,Euskaltel - Euskadi,3:32:56 3:32:56,+212:56,-,21,2007
29,216,136,+3:33:06,20.0,,Olson Aaron,136,T-Mobile Team,3:33:06 3:33:06,+213:06,-,21,2007
35,208,137,+3:33:17,20.0,,Aggiano Elio,137,Tinkoff Credit Systems,3:33:17 3:33:17,+213:17,-,21,2007
23,32,138,+3:33:37,20.0,,Bono Matteo,138,Lampre-Fondital,3:33:37 3:33:37,+213:37,-,21,2007
26,126,139,+3:34:17,20.0,,Luengo Anton,139,Euskaltel - Euskadi,3:34:17 3:34:17,+214:17,-,21,2007
22,144,140,+3:41:39,20.0,,Gatto Oscar,140,Gerolsteiner,3:41:39 3:41:39,+221:39,-,21,2007
