Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
20,65,54,+22:51,10.0,McCarthy Jay,7,Team Saxo - Tinkoff,20:29 20:29,\u25b23,5,2013
20,5,57,+23:45,9.0,Jungels Bob,8,RadioShack - Leopard,21:23 21:23,\u25b21,5,2013
21,143,64,+26:24,11.0,Duchesne Antoine,9,Bontrager Cycling Team,24:02 24:02,\u25b22,5,2013
22,26,71,+28:49,12.0,van Keirsbulck Guillaume,10,Omega Pharma - Quick-Step,26:27 26:27,\u25b22,5,2013
20,144,76,+29:46,13.0,Eastman Ryan,11,Bontrager Cycling Team,27:24 27:24,\u25b22,5,2013
21,142,10,+5:04,1.0,Craddock Lawson,1,Bontrager Cycling Team,22:49:28 22:49:28,-,6,2013
21,147,21,+12:16,2.0,Putt Tanner,2,Bontrager Cycling Team,7:12 7:12,-,6,2013
22,17,29,+18:10,3.0,Rathe Jacob,3,Garmin Sharp,13:06 13:06,-,6,2013
21,145,32,+19:35,4.0,Mannion Gavin,4,Bontrager Cycling Team,14:31 14:31,-,6,2013
21,141,39,+23:41,6.0,Brown Nathan,5,Bontrager Cycling Team,18:37 18:37,\u25b21,6,2013
21,148,40,+24:19,5.0,Stuyven Jasper,6,Bontrager Cycling Team,19:15 19:15,\u25bc1,6,2013
20,5,44,+25:14,8.0,Jungels Bob,7,RadioShack - Leopard,20:10 20:10,\u25b21,6,2013
21,16,55,+28:28,,Morton Lachlan,8,Garmin Sharp,23:24 23:24,-,6,2013
20,65,57,+29:28,7.0,McCarthy Jay,9,Team Saxo - Tinkoff,24:24 24:24,\u25bc2,6,2013
21,143,64,+31:39,9.0,Duchesne Antoine,10,Bontrager Cycling Team,26:35 26:35,\u25bc1,6,2013
22,26,67,+32:44,10.0,van Keirsbulck Guillaume,11,Omega Pharma - Quick-Step,27:40 27:40,\u25bc1,6,2013
20,144,80,+39:23,11.0,Eastman Ryan,12,Bontrager Cycling Team,34:19 34:19,\u25bc1,6,2013
19,146,103,+59:34,,Oram James,14,Bontrager Cycling Team,54:30 54:30,-,6,2013
21,142,8,+5:24,1.0,Craddock Lawson,1,Bontrager Cycling Team,26:44:17 26:44:17,-,7,2013
21,145,27,+20:50,4.0,Mannion Gavin,2,Bontrager Cycling Team,15:26 15:26,\u25b22,7,2013
21,147,30,+23:06,2.0,Putt Tanner,3,Bontrager Cycling Team,17:42 17:42,\u25bc1,7,2013
22,17,34,+26:08,3.0,Rathe Jacob,4,Garmin Sharp,20:44 20:44,\u25bc1,7,2013
20,5,35,+26:11,7.0,Jungels Bob,5,RadioShack - Leopard,20:47 20:47,\u25b22,7,2013
21,148,40,+29:41,6.0,Stuyven Jasper,6,Bontrager Cycling Team,24:17 24:17,-,7,2013
21,16,49,+34:30,8.0,Morton Lachlan,7,Garmin Sharp,29:06 29:06,\u25b21,7,2013
21,141,51,+35:08,5.0,Brown Nathan,8,Bontrager Cycling Team,29:44 29:44,\u25bc3,7,2013
20,65,53,+35:56,9.0,McCarthy Jay,9,Team Saxo - Tinkoff,30:32 30:32,-,7,2013
22,26,54,+35:58,11.0,van Keirsbulck Guillaume,10,Omega Pharma - Quick-Step,30:34 30:34,\u25b21,7,2013
21,143,58,+38:21,10.0,Duchesne Antoine,11,Bontrager Cycling Team,32:57 32:57,\u25bc1,7,2013
20,28,77,+51:04,,Verona Carlos,12,Omega Pharma - Quick-Step,45:40 45:40,-,7,2013
20,144,83,+54:07,12.0,Eastman Ryan,13,Bontrager Cycling Team,48:43 48:43,\u25bc1,7,2013
19,146,105,+1:14:18,14.0,Oram James,14,Bontrager Cycling Team,1:08:54 1:08:54,-,7,2013
21,142,8,+5:24,1.0,Craddock Lawson,1,Bontrager Cycling Team,29:48:24 29:48:24,-,8,2013
21,145,26,+20:50,2.0,Mannion Gavin,2,Bontrager Cycling Team,15:26 15:26,-,8,2013
21,147,31,+23:33,3.0,Putt Tanner,3,Bontrager Cycling Team,18:09 18:09,-,8,2013
20,5,33,+26:11,5.0,Jungels Bob,4,RadioShack - Leopard,20:47 20:47,\u25b21,8,2013
22,17,34,+26:58,4.0,Rathe Jacob,5,Garmin Sharp,21:34 21:34,\u25bc1,8,2013
21,148,40,+29:41,6.0,Stuyven Jasper,6,Bontrager Cycling Team,24:17 24:17,-,8,2013
22,26,49,+35:58,10.0,van Keirsbulck Guillaume,7,Omega Pharma - Quick-Step,30:34 30:34,\u25b23,8,2013
20,65,51,+36:23,9.0,McCarthy Jay,8,Team Saxo - Tinkoff,30:59 30:59,\u25b21,8,2013
21,141,54,+37:00,8.0,Brown Nathan,9,Bontrager Cycling Team,31:36 31:36,\u25bc1,8,2013
21,16,55,+37:15,7.0,Morton Lachlan,10,Garmin Sharp,31:51 31:51,\u25bc3,8,2013
21,143,63,+41:03,11.0,Duchesne Antoine,11,Bontrager Cycling Team,35:39 35:39,-,8,2013
20,28,80,+53:37,12.0,Verona Carlos,12,Omega Pharma - Quick-Step,48:13 48:13,-,8,2013
20,144,82,+54:34,13.0,Eastman Ryan,13,Bontrager Cycling Team,49:10 49:10,-,8,2013
19,146,104,+1:14:45,14.0,Oram James,14,Bontrager Cycling Team,1:09:21 1:09:21,-,8,2013
