Age,Avg,GC,GC-Time,Pnt,Rider,Rnk,Team,Time,stage,year
24.0,43.461000000000006,,+ -7:37,,Hulsmans Kevin,88,Mapei - Quickstep,",, 0:40",0,2002
27.0,43.373000000000005,,+ -7:37,,Perque Franck,89,La Fran\xe7aise des Jeux,0:41 0:41,0,2002
29.0,43.373000000000005,,+ -7:37,,Teutenberg Sven,90,Phonak Hearing Systems,",, 0:41",0,2002
29.0,43.287,,+ -7:37,,Paumier Laurent,91,AG2R Pr\xe9voyance,0:42 0:42,0,2002
23.0,43.287,,+ -7:37,,Lobato Ruben,92,Acqua & Sapone,",, 0:42",0,2002
31.0,43.287,,+ -7:37,,Piccoli Mariano,93,Lampre - Daikin,",, 0:42",0,2002
24.0,43.287,,+ -7:37,,Balciunas Linas,94,AG2R Pr\xe9voyance,",, 0:42",0,2002
24.0,43.287,,+ -7:37,,Hoste Leif,95,Domo - Farm Frites,",, 0:42",0,2002
31.0,43.2,,+ -7:37,,Wesemann Steffen,96,Team Telekom,0:43 0:43,0,2002
31.0,43.2,,+ -7:37,,Zabel Erik,97,Team Telekom,",, 0:43",0,2002
27.0,43.114,,+ -7:37,,Spezialetti Alessandro,98,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,0:44 0:44,0,2002
24.0,43.114,,+ -7:37,,Casper Jimmy,99,La Fran\xe7aise des Jeux,",, 0:44",0,2002
25.0,43.028,,+ -7:37,,Ferrara Raffaele,100,Alessio,0:45 0:45,0,2002
26.0,43.028,,+ -7:37,,Pieri Dario,101,Alessio,",, 0:45",0,2002
29.0,43.028,,+ -7:37,,Korff Andre,102,Team Coast,",, 0:45",0,2002
31.0,43.028,,+ -7:37,,Fagnini Gian-matteo,103,Team Telekom,",, 0:45",0,2002
26.0,43.028,,+ -7:37,,Ludewig Jorg,104,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,",, 0:45",0,2002
23.0,42.942,,+ -7:37,,Flickinger Andy,105,AG2R Pr\xe9voyance,0:46 0:46,0,2002
24.0,42.942,,+ -7:37,,Veneberg Thorwald,106,Rabobank ProTeam,",, 0:46",0,2002
26.0,42.942,,+ -7:37,,Di Luca Danilo,107,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,",, 0:46",0,2002
29.0,42.942,,+ -7:37,,Valoti Gianluca,108,,",, 0:46",0,2002
24.0,42.942,,+ -7:37,,Basso Ivan,109,Fassa Bortolo,",, 0:46",0,2002
36.0,42.857,,+ -7:37,,Museeuw Johan,110,Domo - Farm Frites,0:47 0:47,0,2002
24.0,42.857,,+ -7:37,,M\xe4ndoja Innar,111,,",, 0:47",0,2002
24.0,42.857,,+ -7:37,,Wilson Matthew,112,La Fran\xe7aise des Jeux,",, 0:47",0,2002
28.0,42.772,,+ -7:37,,Zanotti Marco,113,Fassa Bortolo,0:48 0:48,0,2002
27.0,42.772,,+ -7:37,,Zucconi Pietro,114,Tacconi Sport,",, 0:48",0,2002
32.0,42.688,,+ -7:37,,Kirsipuu Jaan,115,AG2R Pr\xe9voyance,0:49 0:49,0,2002
28.0,42.604,,+ -7:37,,Guerra Alessandro,116,,0:50 0:50,0,2002
26.0,42.604,,+ -7:37,,Loder Thierry,117,AG2R Pr\xe9voyance,",, 0:50",0,2002
24.0,42.604,,+ -7:37,,Roman PETER,118,,",, 0:50",0,2002
24.0,42.52,,+ -7:37,,Calcagni Patrick,119,Tacconi Sport,0:51 0:51,0,2002
32.0,42.52,,+ -7:37,,Hvastija Martin,120,Alessio,",, 0:51",0,2002
21.0,42.353,,+ -7:37,,Vanthourenhout Sven,121,Domo - Farm Frites,0:53 0:53,0,2002
24.0,42.353,,+ -7:37,,Pagliarini Luciano Andr\xe9,122,Lampre - Daikin,",, 0:53",0,2002
23.0,42.188,,+ -7:37,,Sabaliauskas Marius,123,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,0:55 0:55,0,2002
30.0,42.188,,+ -7:37,,Beuchat Roger,124,Phonak Hearing Systems,",, 0:55",0,2002
30.0,42.188,,+ -7:37,,Aggiano Elio,125,Mapei - Quickstep,",, 0:55",0,2002
22.0,42.105,,+ -7:37,,Bader Vincent,126,,0:56 0:56,0,2002
30.0,42.105,,+ -7:37,,Casarotto Davide,127,Alessio,",, 0:56",0,2002
,41.86,,+ -7:37,,Pena Augustin Gago,128,,0:59 0:59,0,2002
28.0,41.699,,+ -7:37,,Ruskys Saulius,129,Gerolsteiner,1:01 1:01,0,2002
28.0,41.618,,+ -7:37,,Chantyr Anton,130,Team Coast,1:02 1:02,0,2002
27.0,41.538000000000004,,+ -7:37,,Quaranta Ivan,131,,1:03 1:03,0,2002
25.0,41.379,,+ -7:37,,Pencol\xe9 Franck,132,La Fran\xe7aise des Jeux,1:05 1:05,0,2002
26.0,41.379,,+ -7:37,,Capelle Ludovic,133,AG2R Pr\xe9voyance,",, 1:05",0,2002
25.0,40.678000000000004,,+ -7:37,,Nazon Jean-Patrick,134,La Fran\xe7aise des Jeux,1:14 1:14,0,2002
31.0,40.678000000000004,,+ -7:37,,Valoti Paolo,135,,",, 1:14",0,2002
21.0,,1.0,+0:00,50.0,Lembo Eddy,1,,4:18:36 4:18:36,1,2002
29.0,,,+ -4:26:32,30.0,Teutenberg Sven,2,Phonak Hearing Systems,1:08 1:08,1,2002
28.0,,,+ -4:26:32,18.0,Rodriguez Fred,3,Domo - Farm Frites,",, 1:08",1,2002
29.0,,,+ -4:26:32,13.0,Martin Perdiguero Miguel Angel,4,Acqua & Sapone,",, 1:08",1,2002
21.0,,,+ -4:26:32,10.0,Bennati Daniele,5,Acqua & Sapone,",, 1:08",1,2002
28.0,,,+ -4:26:32,7.0,Sacchi Fabio,6,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,",, 1:08",1,2002
23.0,,,+ -4:26:32,4.0,Flickinger Andy,7,AG2R Pr\xe9voyance,",, 1:08",1,2002
27.0,,,+ -4:26:32,3.0,Zberg Markus,8,Rabobank ProTeam,",, 1:08",1,2002
31.0,,,+ -4:26:32,2.0,Zabel Erik,9,Team Telekom,",, 1:08",1,2002
29.0,,,+ -4:26:32,1.0,Casagranda Stefano,10,Alessio,",, 1:08",1,2002
25.0,,,+ -4:26:32,,Nazon Jean-Patrick,11,La Fran\xe7aise des Jeux,",, 1:08",1,2002
30.0,,5.0,+0:56,,Rebellin Davide,12,Gerolsteiner,",, 1:08",1,2002
27.0,,,+ -4:26:32,,Hauptman Andrej,13,Tacconi Sport,",, 1:08",1,2002
29.0,,,+ -4:26:32,,Moos Alexandre,14,Phonak Hearing Systems,",, 1:08",1,2002
24.0,,,+ -4:26:32,,Gaynitdinov Dmitri,15,Tacconi Sport,",, 1:08",1,2002
26.0,,,+ -4:26:32,,Kroon Karsten,16,Rabobank ProTeam,",, 1:08",1,2002
23.0,,,+ -4:26:32,,Trampusch Gerhard,17,Mapei - Quickstep,",, 1:08",1,2002
29.0,,,+ -4:26:32,,Wadecki Piotr,18,Domo - Farm Frites,",, 1:08",1,2002
33.0,,4.0,+0:56,,Dufaux Laurent,19,Alessio,",, 1:08",1,2002
27.0,,,+ -4:26:32,,Commesso Salvatore,20,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,",, 1:08",1,2002
23.0,,,+ -4:26:32,,Elmiger Martin,21,Phonak Hearing Systems,",, 1:08",1,2002
31.0,,,+ -4:26:32,,Fagnini Gian-matteo,22,Team Telekom,",, 1:08",1,2002
28.0,,,+ -4:26:32,,Vinokourov Alexandre,23,Team Telekom,",, 1:08",1,2002
31.0,,,+ -4:26:32,,Totschnig Georg,24,Gerolsteiner,",, 1:08",1,2002
27.0,,,+ -4:26:32,,Ivanov Serguei,25,Fassa Bortolo,",, 1:08",1,2002
26.0,,,+ -4:26:32,,Charriere Christian,26,Phonak Hearing Systems,",, 1:08",1,2002
31.0,,,+ -4:26:32,,Piccoli Mariano,27,Lampre - Daikin,",, 1:08",1,2002
32.0,,,+ -4:26:32,,Agnolutto Christophe,28,AG2R Pr\xe9voyance,",, 1:08",1,2002
31.0,,10.0,+1:01,,Casagrande Francesco,29,Fassa Bortolo,",, 1:08",1,2002
33.0,,,+ -4:26:32,,Noe Andrea,30,Mapei - Quickstep,",, 1:08",1,2002
31.0,,6.0,+0:56,,Steinhauser Tobias,31,Gerolsteiner,",, 1:08",1,2002
34.0,,,+ -4:26:32,,Verstrepen Johan,32,Lampre - Daikin,",, 1:08",1,2002
30.0,,9.0,+1:01,,Julich Bobby,33,Team Telekom,",, 1:08",1,2002
33.0,,,+ -4:26:32,,Tonkov Pavel,34,Lampre - Daikin,",, 1:08",1,2002
28.0,,3.0,+0:55,,Di Grande Giuseppe,35,,",, 1:08",1,2002
29.0,,,+ -4:26:32,,Livingston Kevin,36,Team Telekom,",, 1:08",1,2002
31.0,,,+ -4:26:32,,Gabriel Fr\xe9d\xe9ric,37,,",, 1:08",1,2002
25.0,,,+ -4:26:32,,Hunter Robert,38,Mapei - Quickstep,",, 1:08",1,2002
29.0,,8.0,+1:00,,Savoldelli Paolo,39,,",, 1:08",1,2002
33.0,,2.0,+0:49,,Z\xfclle Alex,40,Team Coast,",, 1:08",1,2002
25.0,,,+ -4:26:32,,Zampieri Steve,41,Tacconi Sport,",, 1:08",1,2002
31.0,,,+ -4:26:32,,Zberg Beat,42,Rabobank ProTeam,",, 1:08",1,2002
29.0,,,+ -4:26:32,,Luttenberger Peter,43,Tacconi Sport,",, 1:08",1,2002
25.0,,,+ -4:26:32,,Fuentes Juan,44,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,",, 1:08",1,2002
33.0,,,+ -4:26:32,,Mengin Christophe,45,La Fran\xe7aise des Jeux,",, 1:08",1,2002
24.0,,,+ -4:26:32,,Scholz Ronny,46,Gerolsteiner,",, 1:08",1,2002
28.0,,,+ -4:26:32,,Gonzalez Santos,47,Acqua & Sapone,",, 1:08",1,2002
29.0,,,+ -4:26:32,,Verheyen Geert,48,Rabobank ProTeam,",, 1:08",1,2002
27.0,,,+ -4:26:32,,Da Cruz Carlos,49,La Fran\xe7aise des Jeux,",, 1:08",1,2002
28.0,,,+ -4:26:32,,Schnider Daniel,50,Phonak Hearing Systems,",, 1:08",1,2002
28.0,,,+ -4:26:32,,Rinero Christophe,51,,",, 1:08",1,2002
25.0,,,+ -4:26:32,,Valjavec Tadej,52,Fassa Bortolo,",, 1:08",1,2002
22.0,,,+ -4:26:32,,Bader Vincent,53,,",, 1:08",1,2002
30.0,,,+ -4:26:32,,Boven Jan,54,Rabobank ProTeam,",, 1:08",1,2002
30.0,,,+ -4:26:32,,Casarotto Davide,55,Alessio,",, 1:08",1,2002
24.0,,,+ -4:26:32,,Calcagni Patrick,56,Tacconi Sport,",, 1:08",1,2002
29.0,,,+ -4:26:32,,Nardello Daniele,57,Mapei - Quickstep,",, 1:08",1,2002
32.0,,,+ -4:26:32,,Bourquenoud Pierre,58,,",, 1:08",1,2002
24.0,,,+ -4:26:32,,Wilson Matthew,59,La Fran\xe7aise des Jeux,",, 1:08",1,2002
33.0,,,+ -4:26:32,,Bortolami Gianluca,60,Tacconi Sport,",, 1:08",1,2002
24.0,,,+ -4:26:32,,Veneberg Thorwald,61,Rabobank ProTeam,",, 1:08",1,2002
30.0,,,+ -4:26:32,,Shefer Alexandre,62,Alessio,",, 1:08",1,2002
26.0,,,+ -4:26:32,,Garate Juan Manuel,63,Lampre - Daikin,",, 1:08",1,2002
33.0,,,+ -4:26:32,,Aldag Rolf,64,Team Telekom,",, 1:08",1,2002
25.0,,,+ -4:26:32,,Ferrara Raffaele,65,Alessio,",, 1:08",1,2002
26.0,,,+ -4:26:32,,Pospyeyev Kyrylo,66,Acqua & Sapone,",, 1:08",1,2002
31.0,,,+ -4:26:32,,Huser Rolf,67,Team Coast,",, 1:08",1,2002
23.0,,,+ -4:26:32,,Fritsch Nicolas,68,La Fran\xe7aise des Jeux,",, 1:08",1,2002
26.0,,,+ -4:26:32,,Bergmann Reto,69,,",, 1:08",1,2002
27.0,,,+ -4:26:32,,Giunti Massimo,70,Acqua & Sapone,",, 1:08",1,2002
30.0,,,+ -4:26:32,,Aggiano Elio,71,Mapei - Quickstep,",, 1:08",1,2002
30.0,,,+ -4:26:32,,Pozzi Oscar,72,Fassa Bortolo,",, 1:08",1,2002
26.0,,,+ -4:26:32,,Martinez Miguel,73,Mapei - Quickstep,",, 1:08",1,2002
25.0,,,+ -4:26:32,,Fertonani Marco,74,Phonak Hearing Systems,",, 1:08",1,2002
27.0,,,+ -4:26:32,,Zucconi Pietro,75,Tacconi Sport,",, 1:08",1,2002
27.0,,,+ -4:26:32,,Giabbecucci Federico,76,Acqua & Sapone,",, 1:08",1,2002
29.0,,,+ -4:26:32,,Celestino Mirko,77,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,",, 1:08",1,2002
24.0,,,+ -4:26:32,,Hulsmans Kevin,78,Mapei - Quickstep,",, 1:08",1,2002
30.0,,,+ -4:26:32,,van Bon L\xe9on,79,Domo - Farm Frites,",, 1:08",1,2002
36.0,,,+ -4:26:32,,Museeuw Johan,80,Domo - Farm Frites,",, 1:08",1,2002
33.0,,,+ -4:26:32,,Wauters Marc,81,Rabobank ProTeam,",, 1:08",1,2002
26.0,,,+ -4:26:32,,Belohvosciks Raivis,82,Lampre - Daikin,",, 1:08",1,2002
32.0,,,+ -4:26:32,,Guerini Giuseppe,83,Team Telekom,",, 1:08",1,2002
30.0,,,+ -4:26:32,,Cassani Enrico,84,Domo - Farm Frites,",, 1:08",1,2002
35.0,,,+ -4:26:32,,Donati Massimo,85,Tacconi Sport,",, 1:08",1,2002
24.0,,,+ -4:26:32,,Basso Ivan,86,Fassa Bortolo,",, 1:08",1,2002
23.0,,,+ -4:26:32,,Bertogliati Rubens,87,Lampre - Daikin,",, 1:08",1,2002
36.0,,,+ -4:26:32,,Faresin Gianni,88,Gerolsteiner,",, 1:08",1,2002
28.0,,,+ -4:26:32,,Ivanov Ruslan,89,Alessio,",, 1:08",1,2002
23.0,,,+ -4:26:32,,Lobato Ruben,90,Acqua & Sapone,",, 1:08",1,2002
23.0,,,+ -4:26:32,,Sabaliauskas Marius,91,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,",, 1:08",1,2002
33.0,,7.0,+0:59,,Peschel Uwe,92,Gerolsteiner,",, 1:08",1,2002
32.0,,,+ -4:26:32,,Hvastija Martin,93,Alessio,",, 1:08",1,2002
23.0,,,+ -4:26:32,,Kirchen Kim,94,Fassa Bortolo,",, 1:08",1,2002
31.0,,,+ -4:26:32,,Wesemann Steffen,95,Team Telekom,",, 1:08",1,2002
31.0,,,+ -4:26:32,,Missaglia Gabriele,96,Lampre - Daikin,",, 1:08",1,2002
26.0,,,+ -4:26:32,,Di Luca Danilo,97,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,",, 1:08",1,2002
26.0,,,+ -4:26:32,,Loder Thierry,98,AG2R Pr\xe9voyance,",, 1:08",1,2002
28.0,,,+ -4:26:32,,Zanotti Marco,99,Fassa Bortolo,1:30 1:30,1,2002
27.0,,,+ -4:26:32,,Spezialetti Alessandro,100,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,1:35 1:35,1,2002
25.0,,,+ -4:26:32,,Pencol\xe9 Franck,101,La Fran\xe7aise des Jeux,2:49 2:49,1,2002
32.0,,,+ -4:26:32,,Hamburger Bo,102,,5:33 5:33,1,2002
24.0,,,+ -4:26:32,,M\xe4ndoja Innar,103,,",, 5:33",1,2002
35.0,,,+ -4:26:32,,Kasputis Arturas,104,AG2R Pr\xe9voyance,",, 5:33",1,2002
27.0,,,+ -4:26:32,,Perque Franck,105,La Fran\xe7aise des Jeux,8:49 8:49,1,2002
29.0,,,+ -4:26:32,,Paumier Laurent,106,AG2R Pr\xe9voyance,",, 8:49",1,2002
24.0,,,+ -4:26:32,,Wegelius Charles,107,Mapei - Quickstep,",, 8:49",1,2002
24.0,,,+ -4:26:32,,Casper Jimmy,108,La Fran\xe7aise des Jeux,",, 8:49",1,2002
21.0,,,+ -4:26:32,,Vanthourenhout Sven,109,Domo - Farm Frites,10:37 10:37,1,2002
28.0,,,+ -4:26:32,,Pollack Olaf,110,Gerolsteiner,",, 10:37",1,2002
24.0,,,+ -4:26:32,,Pagliarini Luciano Andr\xe9,111,Lampre - Daikin,",, 10:37",1,2002
28.0,,,+ -4:26:32,,Christensen Bekim leif,112,Team Coast,",, 10:37",1,2002
24.0,,,+ -4:26:32,,Roman PETER,113,,",, 10:37",1,2002
26.0,,,+ -4:26:32,,Ludewig Jorg,114,Saeco Macchine per Caff\xe9 - Longoni Sport 2002,",, 10:37",1,2002
38.0,,,+ -4:26:32,,Gianetti Mauro,115,Team Coast,",, 10:37",1,2002
28.0,,,+ -4:26:32,,Nuttli Jean,116,,",, 10:37",1,2002
24.0,,,+ -4:26:32,,Hoste Leif,117,Domo - Farm Frites,",, 10:37",1,2002
29.0,,,+ -4:26:32,,Hendrix Sascha,118,Team Coast,",, 10:37",1,2002
28.0,,,+ -4:26:32,,Chantyr Anton,119,Team Coast,",, 10:37",1,2002
,,,+ -4:26:32,,Pena Augustin Gago,120,,",, 10:37",1,2002
32.0,,,+ -4:26:32,,Koerts Jans,121,Domo - Farm Frites,",, 10:37",1,2002
28.0,,,+ -4:26:32,,Guerra Alessandro,122,,",, 10:37",1,2002
33.0,,,+ -4:26:32,,Lanfranchi Paolo,123,,",, 10:37",1,2002
26.0,,,+ -4:26:32,,Pieri Dario,124,Alessio,",, 10:37",1,2002
27.0,,,+ -4:26:32,,Quaranta Ivan,125,,",, 10:37",1,2002
25.0,,,+ -4:26:32,,Duijn Marcel,126,Rabobank ProTeam,",, 10:37",1,2002
24.0,,,+ -4:26:32,,Balciunas Linas,127,AG2R Pr\xe9voyance,",, 10:37",1,2002
28.0,,,+ -4:26:32,,Ruskys Saulius,128,Gerolsteiner,",, 10:37",1,2002
30.0,,,+ -4:26:32,,Beuchat Roger,129,Phonak Hearing Systems,",, 10:37",1,2002
29.0,,,+ -4:26:32,,Korff Andre,130,Team Coast,",, 10:37",1,2002
26.0,,,+ -4:26:32,,Capelle Ludovic,131,AG2R Pr\xe9voyance,",, 10:37",1,2002
29.0,,,+ -4:26:32,,Valoti Gianluca,132,,",, 10:37",1,2002
31.0,,,+ -4:26:32,,Valoti Paolo,133,,",, 10:37",1,2002
29.0,,,+ -4:26:32,,Aebersold Niki,134,Team Coast,",, 10:37",1,2002
32.0,,,+ -4:26:32,,Kirsipuu Jaan,135,AG2R Pr\xe9voyance,",, 10:37",1,2002
31.0,,,+ -8:41:52,50.0,Zabel Erik,1,Team Telekom,4:15:20 4:15:20,2,2002
