Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
24,183,144,+24:20,39.0,Hasnaoui Maher,39,Skydive Dubai Pro Cycling Team,",, 23:54",-,2,2014
24,177,150,+24:20,41.0,Locatelli Stefano,40,Bardiani - CSF Pro Team,",, 23:54",\u25b21,2,2014
23,102,149,+24:20,36.0,Aregger Marcel,41,IAM Cycling,",, 23:54",\u25bc5,2,2014
22,7,6,+0:45,2.0,van Keirsbulck Guillaume,1,Omega Pharma - Quick-Step,6:57:51 6:57:51,\u25b21,3,2014
23,2,10,+1:06,1.0,Fenn Andrew,2,Omega Pharma - Quick-Step,0:21 0:21,\u25bc1,3,2014
22,51,15,+1:32,3.0,D\xe9mare Arnaud,3,FDJ.fr,0:47 0:47,-,3,2014
24,158,25,+2:03,6.0,Wallays Jelle,4,Topsport Vlaanderen - Baloise,1:18 1:18,\u25b22,3,2014
22,45,28,+2:07,4.0,Markus Barry,5,Belkin-Pro Cycling Team,1:22 1:22,\u25bc1,3,2014
24,86,29,+2:15,5.0,Selig R\xfcdiger,6,Team Katusha,1:30 1:30,\u25bc1,3,2014
23,66,34,+2:56,7.0,Rowe Luke,7,Team Sky,2:11 2:11,-,3,2014
23,33,38,+3:09,9.0,Dillier Silvan,8,BMC Racing Team,2:24 2:24,\u25b21,3,2014
22,157,42,+3:52,8.0,Waeytens Zico,9,Topsport Vlaanderen - Baloise,3:07 3:07,\u25bc1,3,2014
25,153,62,+8:33,12.0,Salomein Jarl,10,Topsport Vlaanderen - Baloise,7:48 7:48,\u25b22,3,2014
24,71,67,+9:02,11.0,Guardini Andrea,11,Astana Pro Team,8:17 8:17,-,3,2014
23,131,68,+9:04,10.0,Bennett Sam,12,Team NetApp \u2013 Endura,8:19 8:19,\u25bc2,3,2014
24,113,72,+9:43,14.0,Howard Leigh,13,Orica GreenEDGE,8:58 8:58,\u25b21,3,2014
23,137,74,+10:26,15.0,Thwaites Scott,14,Team NetApp \u2013 Endura,9:41 9:41,\u25b21,3,2014
23,136,76,+10:49,16.0,Schwarzmann Michael,15,Team NetApp \u2013 Endura,10:04 10:04,\u25b21,3,2014
24,85,82,+12:19,17.0,Kuznetsov Viacheslav,16,Team Katusha,11:34 11:34,\u25b21,3,2014
21,18,85,+12:34,18.0,Stuyven Jasper,17,Trek Factory Racing,11:49 11:49,\u25b21,3,2014
22,82,86,+12:56,19.0,Haller Marco,18,Team Katusha,12:11 12:11,\u25b21,3,2014
25,176,89,+13:48,22.0,Fortin Filippo,19,Bardiani - CSF Pro Team,13:03 13:03,\u25b23,3,2014
24,88,92,+14:14,20.0,Tsatevich Alexey,20,Team Katusha,13:29 13:29,-,3,2014
22,35,95,+14:48,21.0,Lander Sebastian,21,BMC Racing Team,14:03 14:03,-,3,2014
24,124,98,+18:03,23.0,Juul-Jensen Christopher,22,Tinkoff - Saxo,17:18 17:18,\u25b21,3,2014
22,94,106,+18:26,24.0,Koch Michel,23,Cannondale,17:41 17:41,\u25b21,3,2014
24,64,107,+18:26,31.0,Puccio Salvatore,24,Team Sky,",, 17:41",\u25b27,3,2014
22,98,110,+18:33,26.0,Villella Davide,25,Cannondale,17:48 17:48,\u25b21,3,2014
25,91,113,+18:46,27.0,Viviani Elia,26,Cannondale,18:01 18:01,\u25b21,3,2014
23,146,115,+18:50,34.0,Houle Hugo,27,AG2R La Mondiale,18:05 18:05,\u25b27,3,2014
25,108,116,+18:54,29.0,Pelucchi Matteo,28,IAM Cycling,18:09 18:09,\u25b21,3,2014
23,188,117,+18:54,25.0,Haddi Soufiane,29,Skydive Dubai Pro Cycling Team,",, 18:09",\u25bc4,3,2014
24,154,118,+18:57,30.0,Sprengers Thomas,30,Topsport Vlaanderen - Baloise,18:12 18:12,-,3,2014
24,42,120,+19:02,32.0,Bol Jetse,31,Belkin-Pro Cycling Team,18:17 18:17,\u25b21,3,2014
24,171,121,+19:02,35.0,Battaglin Enrico,32,Bardiani - CSF Pro Team,",, 18:17",\u25b23,3,2014
24,172,123,+19:06,33.0,Boem Nicola,33,Bardiani - CSF Pro Team,18:21 18:21,-,3,2014
23,178,130,+19:36,28.0,Ruffoni Nicola,34,Bardiani - CSF Pro Team,18:51 18:51,\u25bc6,3,2014
22,111,135,+24:12,37.0,Hepburn Michael,35,Orica GreenEDGE,23:27 23:27,\u25b22,3,2014
24,75,137,+24:55,36.0,Huffman Evan,36,Astana Pro Team,24:10 24:10,-,3,2014
24,183,142,+25:29,39.0,Hasnaoui Maher,37,Skydive Dubai Pro Cycling Team,24:44 24:44,\u25b22,3,2014
23,102,143,+25:29,41.0,Aregger Marcel,38,IAM Cycling,",, 24:44",\u25b23,3,2014
21,125,144,+25:29,38.0,Kol\xe1\u0159 Michael,39,Tinkoff - Saxo,",, 24:44",\u25bc1,3,2014
24,177,148,+26:08,40.0,Locatelli Stefano,40,Bardiani - CSF Pro Team,25:23 25:23,-,3,2014
22,7,5,+0:47,1.0,van Keirsbulck Guillaume,1,Omega Pharma - Quick-Step,9:20:25 9:20:25,-,4,2014
23,2,9,+1:08,2.0,Fenn Andrew,2,Omega Pharma - Quick-Step,0:21 0:21,-,4,2014
22,51,15,+1:34,3.0,D\xe9mare Arnaud,3,FDJ.fr,0:47 0:47,-,4,2014
22,45,23,+2:05,5.0,Markus Barry,4,Belkin-Pro Cycling Team,1:18 1:18,\u25b21,4,2014
24,86,26,+2:17,6.0,Selig R\xfcdiger,5,Team Katusha,1:30 1:30,\u25b21,4,2014
23,33,33,+3:11,8.0,Dillier Silvan,6,BMC Racing Team,2:24 2:24,\u25b22,4,2014
22,157,42,+4:23,9.0,Waeytens Zico,7,Topsport Vlaanderen - Baloise,3:36 3:36,\u25b22,4,2014
23,66,43,+4:30,7.0,Rowe Luke,8,Team Sky,3:43 3:43,\u25bc1,4,2014
25,153,54,+8:35,10.0,Salomein Jarl,9,Topsport Vlaanderen - Baloise,7:48 7:48,\u25b21,4,2014
24,71,60,+9:04,11.0,Guardini Andrea,10,Astana Pro Team,8:17 8:17,\u25b21,4,2014
23,131,61,+9:06,12.0,Bennett Sam,11,Team NetApp \u2013 Endura,8:19 8:19,\u25b21,4,2014
24,158,62,+9:07,4.0,Wallays Jelle,12,Topsport Vlaanderen - Baloise,8:20 8:20,\u25bc8,4,2014
24,137,69,+12:00,14.0,Thwaites Scott,13,Team NetApp \u2013 Endura,11:13 11:13,\u25b21,4,2014
21,18,71,+12:36,17.0,Stuyven Jasper,14,Trek Factory Racing,11:49 11:49,\u25b23,4,2014
24,85,73,+12:53,16.0,Kuznetsov Viacheslav,15,Team Katusha,12:06 12:06,\u25b21,4,2014
25,176,77,+13:50,19.0,Fortin Filippo,16,Bardiani - CSF Pro Team,13:03 13:03,\u25b23,4,2014
24,88,78,+14:16,20.0,Tsatevich Alexey,17,Team Katusha,13:29 13:29,\u25b23,4,2014
24,113,86,+16:47,13.0,Howard Leigh,18,Orica GreenEDGE,16:00 16:00,\u25bc5,4,2014
23,136,89,+17:53,15.0,Schwarzmann Michael,19,Team NetApp \u2013 Endura,17:06 17:06,\u25bc4,4,2014
22,94,94,+18:28,23.0,Koch Michel,20,Cannondale,17:41 17:41,\u25b23,4,2014
24,64,95,+18:28,24.0,Puccio Salvatore,21,Team Sky,",, 17:41",\u25b23,4,2014
25,108,96,+18:56,28.0,Pelucchi Matteo,22,IAM Cycling,18:09 18:09,\u25b26,4,2014
24,154,97,+18:59,30.0,Sprengers Thomas,23,Topsport Vlaanderen - Baloise,18:12 18:12,\u25b27,4,2014
24,42,99,+19:04,31.0,Bol Jetse,24,Belkin-Pro Cycling Team,18:17 18:17,\u25b27,4,2014
22,82,105,+20:00,18.0,Haller Marco,25,Team Katusha,19:13 19:13,\u25bc7,4,2014
24,124,107,+21:30,22.0,Juul-Jensen Christopher,26,Tinkoff - Saxo,20:43 20:43,\u25bc4,4,2014
22,35,108,+21:52,21.0,Lander Sebastian,27,BMC Racing Team,21:05 21:05,\u25bc6,4,2014
22,98,122,+25:37,25.0,Villella Davide,28,Cannondale,24:50 24:50,\u25bc3,4,2014
22,111,123,+25:37,35.0,Hepburn Michael,29,Orica GreenEDGE,",, 24:50",\u25b26,4,2014
25,91,124,+25:50,26.0,Viviani Elia,30,Cannondale,25:03 25:03,\u25bc4,4,2014
23,146,125,+25:54,27.0,Houle Hugo,31,AG2R La Mondiale,25:07 25:07,\u25bc4,4,2014
23,188,126,+25:58,29.0,Haddi Soufiane,32,Skydive Dubai Pro Cycling Team,25:11 25:11,\u25bc3,4,2014
24,171,128,+26:06,32.0,Battaglin Enrico,33,Bardiani - CSF Pro Team,25:19 25:19,\u25bc1,4,2014
24,172,130,+26:10,33.0,Boem Nicola,34,Bardiani - CSF Pro Team,25:23 25:23,\u25bc1,4,2014
23,178,133,+26:40,34.0,Ruffoni Nicola,35,Bardiani - CSF Pro Team,25:53 25:53,\u25bc1,4,2014
24,75,137,+31:59,36.0,Huffman Evan,36,Astana Pro Team,31:12 31:12,-,4,2014
24,183,141,+32:33,37.0,Hasnaoui Maher,37,Skydive Dubai Pro Cycling Team,31:46 31:46,-,4,2014
23,102,142,+32:33,38.0,Aregger Marcel,38,IAM Cycling,",, 31:46",-,4,2014
21,125,143,+32:33,39.0,Kol\xe1\u0159 Michael,39,Tinkoff - Saxo,",, 31:46",-,4,2014
24,177,147,+33:12,40.0,Locatelli Stefano,40,Bardiani - CSF Pro Team,32:25 32:25,-,4,2014
22,7,7,+0:57,1.0,van Keirsbulck Guillaume,1,Omega Pharma - Quick-Step,13:09:28 13:09:28,-,5,2014
23,2,9,+1:18,2.0,Fenn Andrew,2,Omega Pharma - Quick-Step,0:21 0:21,-,5,2014
22,51,16,+1:53,3.0,D\xe9mare Arnaud,3,FDJ.fr,0:56 0:56,-,5,2014
22,45,22,+2:05,4.0,Markus Barry,4,Belkin-Pro Cycling Team,1:08 1:08,-,5,2014
23,33,28,+3:21,6.0,Dillier Silvan,5,BMC Racing Team,2:24 2:24,\u25b21,5,2014
24,86,30,+3:35,5.0,Selig R\xfcdiger,6,Team Katusha,2:38 2:38,\u25bc1,5,2014
22,157,41,+4:33,7.0,Waeytens Zico,7,Topsport Vlaanderen - Baloise,3:36 3:36,-,5,2014
23,66,45,+5:48,8.0,Rowe Luke,8,Team Sky,4:51 4:51,-,5,2014
23,131,52,+9:06,11.0,Bennett Sam,9,Team NetApp \u2013 Endura,8:09 8:09,\u25b22,5,2014
25,153,53,+9:06,9.0,Salomein Jarl,10,Topsport Vlaanderen - Baloise,",, 8:09",\u25bc1,5,2014
24,71,56,+9:14,10.0,Guardini Andrea,11,Astana Pro Team,8:17 8:17,\u25bc1,5,2014
24,158,65,+10:25,12.0,Wallays Jelle,12,Topsport Vlaanderen - Baloise,9:28 9:28,-,5,2014
21,18,71,+12:41,14.0,Stuyven Jasper,13,Trek Factory Racing,11:44 11:44,\u25b21,5,2014
24,85,72,+13:03,15.0,Kuznetsov Viacheslav,14,Team Katusha,12:06 12:06,\u25b21,5,2014
24,137,74,+13:18,13.0,Thwaites Scott,15,Team NetApp \u2013 Endura,12:21 12:21,\u25bc2,5,2014
25,176,75,+13:50,16.0,Fortin Filippo,16,Bardiani - CSF Pro Team,12:53 12:53,-,5,2014
24,88,76,+14:26,17.0,Tsatevich Alexey,17,Team Katusha,13:29 13:29,-,5,2014
24,113,86,+18:05,18.0,Howard Leigh,18,Orica GreenEDGE,17:08 17:08,-,5,2014
23,136,89,+18:45,19.0,Schwarzmann Michael,19,Team NetApp \u2013 Endura,17:48 17:48,-,5,2014
25,108,92,+18:56,22.0,Pelucchi Matteo,20,IAM Cycling,17:59 17:59,\u25b22,5,2014
24,64,94,+19:33,21.0,Puccio Salvatore,21,Team Sky,18:36 18:36,-,5,2014
22,94,97,+19:46,20.0,Koch Michel,22,Cannondale,18:49 18:49,\u25bc2,5,2014
24,154,100,+20:17,23.0,Sprengers Thomas,23,Topsport Vlaanderen - Baloise,19:20 19:20,-,5,2014
24,42,101,+20:22,24.0,Bol Jetse,24,Belkin-Pro Cycling Team,19:25 19:25,-,5,2014
22,82,103,+20:45,25.0,Haller Marco,25,Team Katusha,19:48 19:48,-,5,2014
22,35,105,+22:02,27.0,Lander Sebastian,26,BMC Racing Team,21:05 21:05,\u25b21,5,2014
24,124,107,+22:48,26.0,Juul-Jensen Christopher,27,Tinkoff - Saxo,21:51 21:51,\u25bc1,5,2014
25,91,114,+25:50,30.0,Viviani Elia,28,Cannondale,24:53 24:53,\u25b22,5,2014
23,146,115,+26:04,31.0,Houle Hugo,29,AG2R La Mondiale,25:07 25:07,\u25b22,5,2014
23,188,117,+26:25,32.0,Haddi Soufiane,30,Skydive Dubai Pro Cycling Team,25:28 25:28,\u25b22,5,2014
23,178,121,+26:40,35.0,Ruffoni Nicola,31,Bardiani - CSF Pro Team,25:43 25:43,\u25b24,5,2014
24,172,126,+26:55,34.0,Boem Nicola,32,Bardiani - CSF Pro Team,25:58 25:58,\u25b22,5,2014
24,171,129,+27:24,33.0,Battaglin Enrico,33,Bardiani - CSF Pro Team,26:27 26:27,-,5,2014
22,111,130,+27:37,29.0,Hepburn Michael,34,Orica GreenEDGE,26:40 26:40,\u25bc5,5,2014
22,98,133,+28:34,28.0,Villella Davide,35,Cannondale,27:37 27:37,\u25bc7,5,2014
21,125,137,+33:04,39.0,Kol\xe1\u0159 Michael,36,Tinkoff - Saxo,32:07 32:07,\u25b23,5,2014
24,75,140,+33:17,36.0,Huffman Evan,37,Astana Pro Team,32:20 32:20,\u25bc1,5,2014
23,102,143,+33:51,38.0,Aregger Marcel,38,IAM Cycling,32:54 32:54,-,5,2014
24,183,147,+36:26,37.0,Hasnaoui Maher,39,Skydive Dubai Pro Cycling Team,35:29 35:29,\u25bc2,5,2014
23,7,7,+0:57,1.0,van Keirsbulck Guillaume,1,Omega Pharma - Quick-Step,15:54:34 15:54:34,-,6,2014
23,2,9,+1:18,2.0,Fenn Andrew,2,Omega Pharma - Quick-Step,0:21 0:21,-,6,2014
22,51,15,+1:43,3.0,D\xe9mare Arnaud,3,FDJ.fr,0:46 0:46,-,6,2014
22,45,22,+2:05,4.0,Markus Barry,4,Belkin-Pro Cycling Team,1:08 1:08,-,6,2014
23,33,28,+3:21,5.0,Dillier Silvan,5,BMC Racing Team,2:24 2:24,-,6,2014
24,86,30,+3:35,6.0,Selig R\xfcdiger,6,Team Katusha,2:38 2:38,-,6,2014
22,157,38,+4:33,7.0,Waeytens Zico,7,Topsport Vlaanderen - Baloise,3:36 3:36,-,6,2014
23,66,47,+7:25,8.0,Rowe Luke,8,Team Sky,6:28 6:28,-,6,2014
23,131,52,+9:06,9.0,Bennett Sam,9,Team NetApp \u2013 Endura,8:09 8:09,-,6,2014
25,153,53,+9:06,10.0,Salomein Jarl,10,Topsport Vlaanderen - Baloise,",, 8:09",-,6,2014
24,71,55,+9:14,11.0,Guardini Andrea,11,Astana Pro Team,8:17 8:17,-,6,2014
24,158,63,+10:25,12.0,Wallays Jelle,12,Topsport Vlaanderen - Baloise,9:28 9:28,-,6,2014
21,18,70,+12:41,13.0,Stuyven Jasper,13,Trek Factory Racing,11:44 11:44,-,6,2014
24,85,71,+13:03,14.0,Kuznetsov Viacheslav,14,Team Katusha,12:06 12:06,-,6,2014
25,176,73,+13:50,16.0,Fortin Filippo,15,Bardiani - CSF Pro Team,12:53 12:53,\u25b21,6,2014
24,88,74,+14:26,17.0,Tsatevich Alexey,16,Team Katusha,13:29 13:29,\u25b21,6,2014
24,137,77,+16:11,15.0,Thwaites Scott,17,Team NetApp \u2013 Endura,15:14 15:14,\u25bc2,6,2014
24,113,85,+18:05,18.0,Howard Leigh,18,Orica GreenEDGE,17:08 17:08,-,6,2014
25,108,91,+18:56,20.0,Pelucchi Matteo,19,IAM Cycling,17:59 17:59,\u25b21,6,2014
24,64,92,+19:33,21.0,Puccio Salvatore,20,Team Sky,18:36 18:36,\u25b21,6,2014
22,94,95,+19:46,22.0,Koch Michel,21,Cannondale,18:49 18:49,\u25b21,6,2014
24,154,98,+20:17,23.0,Sprengers Thomas,22,Topsport Vlaanderen - Baloise,19:20 19:20,\u25b21,6,2014
23,136,99,+20:22,19.0,Schwarzmann Michael,23,Team NetApp \u2013 Endura,19:25 19:25,\u25bc4,6,2014
22,82,100,+20:45,25.0,Haller Marco,24,Team Katusha,19:48 19:48,\u25b21,6,2014
24,42,103,+21:41,24.0,Bol Jetse,25,Belkin-Pro Cycling Team,20:44 20:44,\u25bc1,6,2014
22,35,104,+22:02,26.0,Lander Sebastian,26,BMC Racing Team,21:05 21:05,-,6,2014
24,124,107,+22:48,27.0,Juul-Jensen Christopher,27,Tinkoff - Saxo,21:51 21:51,-,6,2014
25,91,114,+25:50,28.0,Viviani Elia,28,Cannondale,24:53 24:53,-,6,2014
23,146,115,+26:04,29.0,Houle Hugo,29,AG2R La Mondiale,25:07 25:07,-,6,2014
23,188,116,+26:25,30.0,Haddi Soufiane,30,Skydive Dubai Pro Cycling Team,25:28 25:28,-,6,2014
23,178,118,+26:40,31.0,Ruffoni Nicola,31,Bardiani - CSF Pro Team,25:43 25:43,-,6,2014
24,171,125,+27:24,33.0,Battaglin Enrico,32,Bardiani - CSF Pro Team,26:27 26:27,\u25b21,6,2014
24,172,128,+28:09,32.0,Boem Nicola,33,Bardiani - CSF Pro Team,27:12 27:12,\u25bc1,6,2014
22,98,131,+28:34,35.0,Villella Davide,34,Cannondale,27:37 27:37,\u25b21,6,2014
22,111,134,+30:30,34.0,Hepburn Michael,35,Orica GreenEDGE,29:33 29:33,\u25bc1,6,2014
24,75,139,+33:17,37.0,Huffman Evan,36,Astana Pro Team,32:20 32:20,\u25b21,6,2014
23,102,141,+33:51,38.0,Aregger Marcel,37,IAM Cycling,32:54 32:54,\u25b21,6,2014
24,183,146,+36:26,39.0,Hasnaoui Maher,38,Skydive Dubai Pro Cycling Team,35:29 35:29,\u25b21,6,2014
21,125,147,+38:39,36.0,Kol\xe1\u0159 Michael,39,Tinkoff - Saxo,37:42 37:42,\u25bc3,6,2014
