Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
34.0,97.0,6.0,,Mengin Christophe,26,Fdjeux.com,1,2003,-
26.0,19.0,6.0,,Vicioso Ángel,27,O.N.C.E. - Eroski,1,2003,-
30.0,182.0,6.0,,Bénéteau Walter,28,Brioches La Boulangère,1,2003,-
32.0,71.0,5.0,6,Hamilton Tyler,29,CSC ProTeam,1,2003,▼23
25.0,206.0,5.0,,Furlan Angelo,30,Alessio,1,2003,-
31.0,1.0,,7*,Armstrong Lance,31*,US Postal Service,1,2003,-
26.0,45.0,4.0,,Hunter Robert,32,Rabobank ProTeam,1,2003,-
29.0,11.0,3.0,8,Beloki Joseba,33,O.N.C.E. - Eroski,1,2003,▼25
29.0,89.0,3.0,,Velo Marco,34,Fassa Bortolo,1,2003,-
30.0,21.0,2.0,9,Botero Santiago,35,Team Telekom,1,2003,▼26
25.0,178.0,2.0,,Sánchez Samuel,36,Euskaltel - Euskadi,1,2003,-
37.0,4.0,1.0,10,Ekimov Viatcheslav,37,US Postal Service,1,2003,▼27
23.0,184.0,1.0,,Geslin Anthony,38,Brioches La Boulangère,1,2003,-
31.0,141.0,86.0,1,McEwen Robbie,1,Lotto - Domo,3,2003,-
33.0,29.0,74.0,3,Zabel Erik,2,Team Telekom,3,2003,▲1
29.0,88.0,72.0,8,Petacchi Alessandro,3,Fassa Bortolo,3,2003,▲5
26.0,219.0,72.0,4,Nazon Jean-Patrick,4,Jean Delatour,3,2003,-
24.0,93.0,62.0,2,Cooke Baden,5,Fdjeux.com,3,2003,▼3
27.0,44.0,60.0,9,Freire Óscar,6,Rabobank ProTeam,3,2003,▲3
25.0,125.0,57.0,7,Hushovd Thor,7,Crédit Agricole,3,2003,-
33.0,156.0,54.0,6,Kirsipuu Jaan,8,AG2R Prévoyance,3,2003,▼2
26.0,116.0,51.0,11,Paolini Luca,9,Quickstep - Davitamon,3,2003,▲2
29.0,127.0,49.0,10,O'Grady Stuart,10,Crédit Agricole,3,2003,-
30.0,168.0,47.0,15,Vainšteins Romāns,11,Vini Calderola - So.di,3,2003,▲4
29.0,111.0,43.0,5,Bettini Paolo,12,Quickstep - Davitamon,3,2003,▼7
27.0,96.0,32.0,13,McGee Bradley,13,Fdjeux.com,3,2003,-
28.0,53.0,28.0,26,Commesso Salvatore,14,Saeco,3,2003,▲12
28.0,56.0,25.0,12,Glomser Gerrit,15,Saeco,3,2003,▼3
25.0,206.0,23.0,40,Furlan Angelo,16,Alessio,3,2003,▲24
29.0,131.0,21.0,20,Ullrich Jan,17,Team Bianchi,3,2003,▲3
29.0,167.0,20.0,16,Rodriguez Fred,18,Vini Calderola - So.di,3,2003,▼2
29.0,195.0,19.0,,Pollack Olaf,19,Gerolsteiner,3,2003,-
26.0,215.0,18.0,14,Finot Frédéric,20,Jean Delatour,3,2003,▼6
26.0,45.0,18.0,42,Hunter Robert,21,Rabobank ProTeam,3,2003,▲21
35.0,151.0,17.0,33,Brochard Laurent,22,AG2R Prévoyance,3,2003,▲11
26.0,172.0,16.0,17,Artetxe Mikel,23,Euskaltel - Euskadi,3,2003,▼6
25.0,193.0,15.0,18,Haselbacher René,24,Gerolsteiner,3,2003,▼6
29.0,186.0,14.0,19,Nazon Damien,25,Brioches La Boulangère,3,2003,▼6
24.0,155.0,12.0,21,Flickinger Andy,26,AG2R Prévoyance,3,2003,▼5
26.0,61.0,12.0,22,Millar David,27,Cofidis,3,2003,▼5
26.0,19.0,12.0,23,Vicioso Ángel,28,O.N.C.E. - Eroski,3,2003,▼5
26.0,163.0,12.0,24,Bossoni Paolo,29,Vini Calderola - So.di,3,2003,▼5
27.0,126.0,12.0,25,Jégou Lilian,30,Crédit Agricole,3,2003,▼5
23.0,187.0,11.0,,Pineau Jérôme,31,Brioches La Boulangère,3,2003,-
26.0,179.0,10.0,27,Zubeldia Haimar,32,Euskaltel - Euskadi,3,2003,▼5
31.0,129.0,10.0,28,Voigt Jens,33,Crédit Agricole,3,2003,▼5
28.0,153.0,10.0,32,Botcharov Alexandre,34,AG2R Prévoyance,3,2003,▼2
29.0,188.0,10.0,,Renier Franck,35,Brioches La Boulangère,3,2003,-
31.0,136.0,10.0,29,Guidi Fabrizio,36,Team Bianchi,3,2003,▼7
30.0,174.0,9.0,30,Etxebarria Unai,37,Euskaltel - Euskadi,3,2003,▼7
28.0,94.0,9.0,31,Da Cruz Carlos,38,Fdjeux.com,3,2003,▼7
34.0,97.0,8.0,37,Mengin Christophe,39,Fdjeux.com,3,2003,▼2
26.0,62.0,8.0,34,Clain Médéric,40,Cofidis,3,2003,▼6
23.0,184.0,7.0,51,Geslin Anthony,41,Brioches La Boulangère,3,2003,▲10
28.0,84.0,7.0,,González Aitor,42,Fassa Bortolo,3,2003,-
26.0,176.0,7.0,35,Landaluze Iñigo,43,Euskaltel - Euskadi,3,2003,▼8
28.0,8.0,6.0,36,Peña Victor Hugo,44,US Postal Service,3,2003,▼8
30.0,182.0,6.0,38,Bénéteau Walter,45,Brioches La Boulangère,3,2003,▼7
32.0,198.0,6.0,,Totschnig Georg,46,Gerolsteiner,3,2003,-
32.0,71.0,5.0,39,Hamilton Tyler,47,CSC ProTeam,3,2003,▼8
31.0,1.0,,41*,Armstrong Lance,48*,US Postal Service,3,2003,-
32.0,121.0,4.0,43,Moreau Christophe,49,Crédit Agricole,3,2003,▼6
29.0,11.0,3.0,44,Beloki Joseba,50,O.N.C.E. - Eroski,3,2003,▼6
32.0,139.0,3.0,45,Steinhauser Tobias,51,Team Bianchi,3,2003,▼6
29.0,89.0,3.0,46,Velo Marco,52,Fassa Bortolo,3,2003,▼6
30.0,21.0,2.0,47,Botero Santiago,53,Team Telekom,3,2003,▼6
25.0,178.0,2.0,48,Sánchez Samuel,54,Euskaltel - Euskadi,3,2003,▼6
37.0,4.0,1.0,49,Ekimov Viatcheslav,55,US Postal Service,3,2003,▼6
31.0,76.0,1.0,50,Peron Andrea,56,CSC ProTeam,3,2003,▼6
31.0,141.0,86.0,1,McEwen Robbie,1,Lotto - Domo,4,2003,-
33.0,29.0,74.0,2,Zabel Erik,2,Team Telekom,4,2003,-
29.0,88.0,72.0,3,Petacchi Alessandro,3,Fassa Bortolo,4,2003,-
26.0,219.0,72.0,4,Nazon Jean-Patrick,4,Jean Delatour,4,2003,-
24.0,93.0,62.0,5,Cooke Baden,5,Fdjeux.com,4,2003,-
27.0,44.0,60.0,6,Freire Óscar,6,Rabobank ProTeam,4,2003,-
25.0,125.0,57.0,7,Hushovd Thor,7,Crédit Agricole,4,2003,-
33.0,156.0,54.0,8,Kirsipuu Jaan,8,AG2R Prévoyance,4,2003,-
26.0,116.0,51.0,9,Paolini Luca,9,Quickstep - Davitamon,4,2003,-
29.0,127.0,49.0,10,O'Grady Stuart,10,Crédit Agricole,4,2003,-
30.0,168.0,47.0,11,Vainšteins Romāns,11,Vini Calderola - So.di,4,2003,-
29.0,111.0,43.0,12,Bettini Paolo,12,Quickstep - Davitamon,4,2003,-
27.0,96.0,32.0,13,McGee Bradley,13,Fdjeux.com,4,2003,-
28.0,53.0,28.0,14,Commesso Salvatore,14,Saeco,4,2003,-
28.0,56.0,25.0,15,Glomser Gerrit,15,Saeco,4,2003,-
25.0,206.0,23.0,16,Furlan Angelo,16,Alessio,4,2003,-
29.0,131.0,21.0,17,Ullrich Jan,17,Team Bianchi,4,2003,-
29.0,167.0,20.0,18,Rodriguez Fred,18,Vini Calderola - So.di,4,2003,-
29.0,195.0,19.0,19,Pollack Olaf,19,Gerolsteiner,4,2003,-
26.0,215.0,18.0,20,Finot Frédéric,20,Jean Delatour,4,2003,-
26.0,45.0,18.0,21,Hunter Robert,21,Rabobank ProTeam,4,2003,-
35.0,151.0,17.0,22,Brochard Laurent,22,AG2R Prévoyance,4,2003,-
26.0,172.0,16.0,23,Artetxe Mikel,23,Euskaltel - Euskadi,4,2003,-
25.0,193.0,15.0,24,Haselbacher René,24,Gerolsteiner,4,2003,-
29.0,186.0,14.0,25,Nazon Damien,25,Brioches La Boulangère,4,2003,-
24.0,155.0,12.0,26,Flickinger Andy,26,AG2R Prévoyance,4,2003,-
26.0,19.0,12.0,28,Vicioso Ángel,27,O.N.C.E. - Eroski,4,2003,▲1
26.0,61.0,12.0,27,Millar David,28,Cofidis,4,2003,▼1
26.0,163.0,12.0,29,Bossoni Paolo,29,Vini Calderola - So.di,4,2003,-
27.0,126.0,12.0,30,Jégou Lilian,30,Crédit Agricole,4,2003,-
23.0,187.0,11.0,31,Pineau Jérôme,31,Brioches La Boulangère,4,2003,-
31.0,129.0,10.0,33,Voigt Jens,32,Crédit Agricole,4,2003,▲1
28.0,153.0,10.0,34,Botcharov Alexandre,33,AG2R Prévoyance,4,2003,▲1
26.0,179.0,10.0,32,Zubeldia Haimar,34,Euskaltel - Euskadi,4,2003,▼2
29.0,188.0,10.0,35,Renier Franck,35,Brioches La Boulangère,4,2003,-
31.0,136.0,10.0,36,Guidi Fabrizio,36,Team Bianchi,4,2003,-
30.0,174.0,9.0,37,Etxebarria Unai,37,Euskaltel - Euskadi,4,2003,-
28.0,94.0,9.0,38,Da Cruz Carlos,38,Fdjeux.com,4,2003,-
26.0,62.0,8.0,40,Clain Médéric,39,Cofidis,4,2003,▲1
34.0,97.0,8.0,39,Mengin Christophe,40,Fdjeux.com,4,2003,▼1
23.0,184.0,7.0,41,Geslin Anthony,41,Brioches La Boulangère,4,2003,-
28.0,84.0,7.0,42,González Aitor,42,Fassa Bortolo,4,2003,-
26.0,176.0,7.0,43,Landaluze Iñigo,43,Euskaltel - Euskadi,4,2003,-
28.0,8.0,6.0,44,Peña Victor Hugo,44,US Postal Service,4,2003,-
32.0,198.0,6.0,46,Totschnig Georg,45,Gerolsteiner,4,2003,▲1
30.0,182.0,6.0,45,Bénéteau Walter,46,Brioches La Boulangère,4,2003,▼1
32.0,71.0,5.0,47,Hamilton Tyler,47,CSC ProTeam,4,2003,-
31.0,1.0,,48*,Armstrong Lance,48*,US Postal Service,4,2003,-
32.0,121.0,4.0,49,Moreau Christophe,49,Crédit Agricole,4,2003,-
29.0,11.0,3.0,50,Beloki Joseba,50,O.N.C.E. - Eroski,4,2003,-
32.0,139.0,3.0,51,Steinhauser Tobias,51,Team Bianchi,4,2003,-
29.0,89.0,3.0,52,Velo Marco,52,Fassa Bortolo,4,2003,-
30.0,21.0,2.0,53,Botero Santiago,53,Team Telekom,4,2003,-
25.0,178.0,2.0,54,Sánchez Samuel,54,Euskaltel - Euskadi,4,2003,-
37.0,4.0,1.0,55,Ekimov Viatcheslav,55,US Postal Service,4,2003,-
31.0,76.0,1.0,56,Peron Andrea,56,CSC ProTeam,4,2003,-
31.0,141.0,108.0,1,McEwen Robbie,1,Lotto - Domo,5,2003,-
29.0,88.0,107.0,3,Petacchi Alessandro,2,Fassa Bortolo,5,2003,▲1
33.0,29.0,98.0,2,Zabel Erik,3,Team Telekom,5,2003,▼1
24.0,93.0,88.0,5,Cooke Baden,4,Fdjeux.com,5,2003,▲1
26.0,219.0,88.0,4,Nazon Jean-Patrick,5,Jean Delatour,5,2003,▼1
33.0,156.0,84.0,8,Kirsipuu Jaan,6,AG2R Prévoyance,5,2003,▲2
25.0,125.0,76.0,7,Hushovd Thor,7,Crédit Agricole,5,2003,-
27.0,44.0,74.0,6,Freire Óscar,8,Rabobank ProTeam,5,2003,▼2
26.0,116.0,71.0,9,Paolini Luca,9,Quickstep - Davitamon,5,2003,-
29.0,127.0,67.0,10,O'Grady Stuart,10,Crédit Agricole,5,2003,-
30.0,168.0,59.0,11,Vainšteins Romāns,11,Vini Calderola - So.di,5,2003,-
29.0,111.0,43.0,12,Bettini Paolo,12,Quickstep - Davitamon,5,2003,-
27.0,96.0,42.0,13,McGee Bradley,13,Fdjeux.com,5,2003,-
29.0,167.0,37.0,18,Rodriguez Fred,14,Vini Calderola - So.di,5,2003,▲4
29.0,195.0,34.0,19,Pollack Olaf,15,Gerolsteiner,5,2003,▲4
28.0,56.0,31.0,15,Glomser Gerrit,16,Saeco,5,2003,▼1
25.0,206.0,28.0,16,Furlan Angelo,17,Alessio,5,2003,▼1
28.0,53.0,28.0,14,Commesso Salvatore,18,Saeco,5,2003,▼4
29.0,186.0,27.0,25,Nazon Damien,19,Brioches La Boulangère,5,2003,▲6
29.0,131.0,21.0,17,Ullrich Jan,20,Team Bianchi,5,2003,▼3
35.0,151.0,21.0,22,Brochard Laurent,21,AG2R Prévoyance,5,2003,▲1
31.0,129.0,20.0,32,Voigt Jens,22,Crédit Agricole,5,2003,▲10
31.0,136.0,19.0,36,Guidi Fabrizio,23,Team Bianchi,5,2003,▲13
26.0,112.0,18.0,,Bodrogi László,24,Quickstep - Davitamon,5,2003,-
26.0,215.0,18.0,20,Finot Frédéric,25,Jean Delatour,5,2003,▼5
26.0,45.0,18.0,21,Hunter Robert,26,Rabobank ProTeam,5,2003,▼5
28.0,153.0,17.0,33,Botcharov Alexandre,27,AG2R Prévoyance,5,2003,▲6
26.0,172.0,16.0,23,Artetxe Mikel,28,Euskaltel - Euskadi,5,2003,▼5
25.0,193.0,15.0,24,Haselbacher René,29,Gerolsteiner,5,2003,▼5
24.0,155.0,12.0,26,Flickinger Andy,30,AG2R Prévoyance,5,2003,▼4
26.0,61.0,12.0,28,Millar David,31,Cofidis,5,2003,▼3
26.0,163.0,12.0,29,Bossoni Paolo,32,Vini Calderola - So.di,5,2003,▼3
26.0,19.0,12.0,27,Vicioso Ángel,33,O.N.C.E. - Eroski,5,2003,▼6
27.0,126.0,12.0,30,Jégou Lilian,34,Crédit Agricole,5,2003,▼4
29.0,124.0,11.0,,Hinault Sébastien,35,Crédit Agricole,5,2003,-
23.0,187.0,11.0,31,Pineau Jérôme,36,Brioches La Boulangère,5,2003,▼5
23.0,184.0,10.0,41,Geslin Anthony,37,Brioches La Boulangère,5,2003,▲4
26.0,179.0,10.0,34,Zubeldia Haimar,38,Euskaltel - Euskadi,5,2003,▼4
29.0,188.0,10.0,35,Renier Franck,39,Brioches La Boulangère,5,2003,▼4
30.0,174.0,9.0,37,Etxebarria Unai,40,Euskaltel - Euskadi,5,2003,▼3
28.0,94.0,9.0,38,Da Cruz Carlos,41,Fdjeux.com,5,2003,▼3
26.0,62.0,8.0,39,Clain Médéric,42,Cofidis,5,2003,▼3
34.0,97.0,8.0,40,Mengin Christophe,43,Fdjeux.com,5,2003,▼3
24.0,217.0,8.0,,Krivtsov Yuriy,44,Jean Delatour,5,2003,-
28.0,84.0,7.0,42,González Aitor,45,Fassa Bortolo,5,2003,▼3
26.0,176.0,7.0,43,Landaluze Iñigo,46,Euskaltel - Euskadi,5,2003,▼3
29.0,8.0,6.0,44,Peña Victor Hugo,47,US Postal Service,5,2003,▼3
30.0,73.0,6.0,,Jalabert Nicolas,48,CSC ProTeam,5,2003,-
32.0,198.0,6.0,45,Totschnig Georg,49,Gerolsteiner,5,2003,▼4
30.0,182.0,6.0,46,Bénéteau Walter,50,Brioches La Boulangère,5,2003,▼4
32.0,71.0,5.0,47,Hamilton Tyler,51,CSC ProTeam,5,2003,▼4
31.0,1.0,,48*,Armstrong Lance,52*,US Postal Service,5,2003,-
32.0,121.0,4.0,49,Moreau Christophe,53,Crédit Agricole,5,2003,▼4
29.0,11.0,3.0,50,Beloki Joseba,54,O.N.C.E. - Eroski,5,2003,▼4
32.0,139.0,3.0,51,Steinhauser Tobias,55,Team Bianchi,5,2003,▼4
29.0,89.0,3.0,52,Velo Marco,56,Fassa Bortolo,5,2003,▼4
30.0,21.0,2.0,53,Botero Santiago,57,Team Telekom,5,2003,▼4
30.0,64.0,2.0,,Gaumont Philippe,58,Cofidis,5,2003,-
25.0,178.0,2.0,54,Sánchez Samuel,59,Euskaltel - Euskadi,5,2003,▼5
28.0,159.0,2.0,,Turpin Ludovic,60,AG2R Prévoyance,5,2003,-
37.0,4.0,1.0,55,Ekimov Viatcheslav,61,US Postal Service,5,2003,▼6
23.0,117.0,1.0,,Rogers Michael,62,Quickstep - Davitamon,5,2003,-
31.0,76.0,1.0,56,Peron Andrea,63,CSC ProTeam,5,2003,▼7
29.0,88.0,144.0,2,Petacchi Alessandro,1,Fassa Bortolo,6,2003,▲1
24.0,93.0,118.0,4,Cooke Baden,2,Fdjeux.com,6,2003,▲2
31.0,141.0,110.0,1,McEwen Robbie,3,Lotto - Domo,6,2003,▼2
25.0,125.0,100.0,7,Hushovd Thor,4,Crédit Agricole,6,2003,▲3
33.0,29.0,98.0,3,Zabel Erik,5,Team Telekom,6,2003,▼2
29.0,127.0,91.0,10,O'Grady Stuart,6,Crédit Agricole,6,2003,▲4
26.0,219.0,88.0,5,Nazon Jean-Patrick,7,Jean Delatour,6,2003,▼2
26.0,116.0,87.0,9,Paolini Luca,8,Quickstep - Davitamon,6,2003,▲1
33.0,156.0,84.0,6,Kirsipuu Jaan,9,AG2R Prévoyance,6,2003,▼3
27.0,44.0,83.0,8,Freire Óscar,10,Rabobank ProTeam,6,2003,▼2
30.0,168.0,81.0,11,Vainšteins Romāns,11,Vini Calderola - So.di,6,2003,-
28.0,56.0,49.0,16,Glomser Gerrit,12,Saeco,6,2003,▲4
29.0,167.0,47.0,14,Rodriguez Fred,13,Vini Calderola - So.di,6,2003,▲1
29.0,186.0,47.0,19,Nazon Damien,14,Brioches La Boulangère,6,2003,▲5
27.0,96.0,46.0,13,McGee Bradley,15,Fdjeux.com,6,2003,▼2
31.0,136.0,45.0,23,Guidi Fabrizio,16,Team Bianchi,6,2003,▲7
29.0,111.0,43.0,12,Bettini Paolo,17,Quickstep - Davitamon,6,2003,▼5
28.0,53.0,43.0,18,Commesso Salvatore,18,Saeco,6,2003,-
29.0,195.0,34.0,15,Pollack Olaf,19,Gerolsteiner,6,2003,▼4
29.0,124.0,30.0,35,Hinault Sébastien,20,Crédit Agricole,6,2003,▲15
29.0,131.0,28.0,20,Ullrich Jan,21,Team Bianchi,6,2003,▼1
28.0,153.0,28.0,27,Botcharov Alexandre,22,AG2R Prévoyance,6,2003,▲5
25.0,206.0,28.0,17,Furlan Angelo,23,Alessio,6,2003,▼6
24.0,217.0,25.0,44,Krivtsov Yuriy,24,Jean Delatour,6,2003,▲20
23.0,184.0,22.0,37,Geslin Anthony,25,Brioches La Boulangère,6,2003,▲12
35.0,151.0,21.0,21,Brochard Laurent,26,AG2R Prévoyance,6,2003,▼5
31.0,129.0,20.0,22,Voigt Jens,27,Crédit Agricole,6,2003,▼5
26.0,112.0,18.0,24,Bodrogi László,28,Quickstep - Davitamon,6,2003,▼4
26.0,215.0,18.0,25,Finot Frédéric,29,Jean Delatour,6,2003,▼4
26.0,45.0,18.0,26,Hunter Robert,30,Rabobank ProTeam,6,2003,▼4
26.0,172.0,16.0,28,Artetxe Mikel,31,Euskaltel - Euskadi,6,2003,▼3
29.0,11.0,15.0,54,Beloki Joseba,32,O.N.C.E. - Eroski,6,2003,▲22
25.0,193.0,15.0,29,Haselbacher René,33,Gerolsteiner,6,2003,▼4
27.0,35.0,14.0,,Lastras Pablo,34,iBanesto.com,6,2003,-
28.0,17.0,13.0,,Pradera Mikel,35,O.N.C.E. - Eroski,6,2003,-
24.0,155.0,12.0,30,Flickinger Andy,36,AG2R Prévoyance,6,2003,▼6
26.0,61.0,12.0,31,Millar David,37,Cofidis,6,2003,▼6
26.0,163.0,12.0,32,Bossoni Paolo,38,Vini Calderola - So.di,6,2003,▼6
27.0,126.0,12.0,34,Jégou Lilian,39,Crédit Agricole,6,2003,▼5
23.0,187.0,11.0,36,Pineau Jérôme,40,Brioches La Boulangère,6,2003,▼4
26.0,179.0,11.0,38,Zubeldia Haimar,41,Euskaltel - Euskadi,6,2003,▼3
29.0,188.0,10.0,39,Renier Franck,42,Brioches La Boulangère,6,2003,▼3
28.0,84.0,9.0,45,González Aitor,43,Fassa Bortolo,6,2003,▲2
30.0,174.0,9.0,40,Etxebarria Unai,44,Euskaltel - Euskadi,6,2003,▼4
28.0,94.0,9.0,41,Da Cruz Carlos,45,Fdjeux.com,6,2003,▼4
29.0,28.0,8.0,,Vinokourov Alexandre,46,Team Telekom,6,2003,-
26.0,62.0,8.0,42,Clain Médéric,47,Cofidis,6,2003,▼5
34.0,97.0,8.0,43,Mengin Christophe,48,Fdjeux.com,6,2003,▼5
26.0,176.0,7.0,46,Landaluze Iñigo,49,Euskaltel - Euskadi,6,2003,▼3
29.0,8.0,6.0,47,Peña Victor Hugo,50,US Postal Service,6,2003,▼3
23.0,117.0,6.0,62,Rogers Michael,51,Quickstep - Davitamon,6,2003,▲11
30.0,73.0,6.0,48,Jalabert Nicolas,52,CSC ProTeam,6,2003,▼4
32.0,198.0,6.0,49,Totschnig Georg,53,Gerolsteiner,6,2003,▼4
30.0,182.0,6.0,50,Bénéteau Walter,54,Brioches La Boulangère,6,2003,▼4
32.0,71.0,5.0,51,Hamilton Tyler,55,CSC ProTeam,6,2003,▼4
31.0,1.0,,52*,Armstrong Lance,56*,US Postal Service,6,2003,-
32.0,121.0,4.0,53,Moreau Christophe,57,Crédit Agricole,6,2003,▼4
32.0,139.0,3.0,55,Steinhauser Tobias,58,Team Bianchi,6,2003,▼3
29.0,89.0,3.0,56,Velo Marco,59,Fassa Bortolo,6,2003,▼3
29.0,102.0,3.0,,Gutiérrez José Enrique,60,Kelme - Costa Blanca,6,2003,-
30.0,21.0,2.0,57,Botero Santiago,61,Team Telekom,6,2003,▼4
30.0,64.0,2.0,58,Gaumont Philippe,62,Cofidis,6,2003,▼4
25.0,178.0,2.0,59,Sánchez Samuel,63,Euskaltel - Euskadi,6,2003,▼4
33.0,142.0,2.0,,Baguet Serge,64,Lotto - Domo,6,2003,-
28.0,159.0,2.0,60,Turpin Ludovic,65,AG2R Prévoyance,6,2003,▼5
37.0,4.0,1.0,61,Ekimov Viatcheslav,66,US Postal Service,6,2003,▼5
31.0,76.0,1.0,63,Peron Andrea,67,CSC ProTeam,6,2003,▼4
24.0,93.0,118.0,2,Cooke Baden,1,Fdjeux.com,7,2003,▲1
31.0,141.0,110.0,3,McEwen Robbie,2,Lotto - Domo,7,2003,▲1
25.0,125.0,100.0,4,Hushovd Thor,3,Crédit Agricole,7,2003,▲1
33.0,29.0,98.0,5,Zabel Erik,4,Team Telekom,7,2003,▲1
29.0,127.0,91.0,6,O'Grady Stuart,5,Crédit Agricole,7,2003,▲1
26.0,219.0,88.0,7,Nazon Jean-Patrick,6,Jean Delatour,7,2003,▲1
26.0,116.0,87.0,8,Paolini Luca,7,Quickstep - Davitamon,7,2003,▲1
27.0,44.0,83.0,10,Freire Óscar,8,Rabobank ProTeam,7,2003,▲2
30.0,168.0,81.0,11,Vainšteins Romāns,9,Vini Calderola - So.di,7,2003,▲2
29.0,111.0,55.0,17,Bettini Paolo,10,Quickstep - Davitamon,7,2003,▲7
28.0,56.0,49.0,12,Glomser Gerrit,11,Saeco,7,2003,▲1
29.0,167.0,47.0,13,Rodriguez Fred,12,Vini Calderola - So.di,7,2003,▲1
29.0,186.0,47.0,14,Nazon Damien,13,Brioches La Boulangère,7,2003,▲1
27.0,96.0,46.0,15,McGee Bradley,14,Fdjeux.com,7,2003,▲1
31.0,136.0,45.0,16,Guidi Fabrizio,15,Team Bianchi,7,2003,▲1
28.0,53.0,43.0,18,Commesso Salvatore,16,Saeco,7,2003,▲2
29.0,124.0,30.0,20,Hinault Sébastien,17,Crédit Agricole,7,2003,▲3
29.0,131.0,28.0,21,Ullrich Jan,18,Team Bianchi,7,2003,▲3
28.0,153.0,28.0,22,Botcharov Alexandre,19,AG2R Prévoyance,7,2003,▲3
24.0,217.0,25.0,24,Krivtsov Yuriy,20,Jean Delatour,7,2003,▲4
25.0,206.0,23.0,23,Furlan Angelo,21,Alessio,7,2003,▲2
33.0,119.0,22.0,,Virenque Richard,22,Quickstep - Davitamon,7,2003,-
23.0,184.0,22.0,25,Geslin Anthony,23,Brioches La Boulangère,7,2003,▲2
34.0,23.0,21.0,,Aldag Rolf,24,Team Telekom,7,2003,-
35.0,151.0,21.0,26,Brochard Laurent,25,AG2R Prévoyance,7,2003,▲1
26.0,61.0,20.0,37,Millar David,26,Cofidis,7,2003,▲11
31.0,129.0,20.0,27,Voigt Jens,27,Crédit Agricole,7,2003,-
23.0,117.0,19.0,51,Rogers Michael,28,Quickstep - Davitamon,7,2003,▲23
26.0,112.0,18.0,28,Bodrogi László,29,Quickstep - Davitamon,7,2003,▼1
26.0,215.0,18.0,29,Finot Frédéric,30,Jean Delatour,7,2003,▼1
26.0,45.0,18.0,30,Hunter Robert,31,Rabobank ProTeam,7,2003,▼1
26.0,172.0,16.0,31,Artetxe Mikel,32,Euskaltel - Euskadi,7,2003,▼1
29.0,11.0,15.0,32,Beloki Joseba,33,O.N.C.E. - Eroski,7,2003,▼1
24.0,183.0,15.0,,Chavanel Sylvain,34,Brioches La Boulangère,7,2003,-
