BIB,GC,GC-Time,Prev,Rnk,Team,Time,\u25bc\u25b2,stage,year
,,+ - 14:54:25,10.0,10,AG2R La Mondiale,2:07 2:07,-,4,2017
,,+ - 14:54:25,11.0,11,Team Dimension Data,2:36 2:36,-,4,2017
,,+ - 14:54:25,12.0,12,Fortuneo - Oscaro,3:47 3:47,-,4,2017
,,+ - 14:54:25,13.0,13,Lotto Soudal,3:56 3:56,-,4,2017
,,+ - 14:54:25,15.0,14,FDJ,4:01 4:01,\u25b21,4,2017
,,+ - 14:54:25,14.0,15,Trek - Segafredo,",, 4:01",\u25bc1,4,2017
,,+ - 14:54:25,16.0,16,Team Katusha - Alpecin,4:03 4:03,-,4,2017
,,+ - 14:54:25,17.0,17,UAE Team Emirates,4:18 4:18,-,4,2017
,,+ - 14:54:25,18.0,18,Direct Energie,4:37 4:37,-,4,2017
,,+ - 14:54:25,19.0,19,Team LottoNL-Jumbo,4:41 4:41,-,4,2017
,,+ - 14:54:25,20.0,20,Wanty - Groupe Gobert,5:19 5:19,-,4,2017
,,+ - 14:54:25,21.0,21,"Cofidis, Solutions Cr\xe9dits",5:28 5:28,-,4,2017
,,+ - 14:54:25,22.0,22,Bahrain Merida Pro Cycling Team,5:37 5:37,-,4,2017
,,+ - 18:38:59,1.0,1,Team Sky,55:57:59 55:57:59,-,5,2017
,,+ - 18:38:59,8.0,2,BMC Racing Team,1:59 1:59,\u25b26,5,2017
,,+ - 18:38:59,10.0,3,AG2R La Mondiale,3:21 3:21,\u25b27,5,2017
,,+ - 18:38:59,9.0,4,Cannondale-Drapac Pro Cycling Team,3:35 3:35,\u25b25,5,2017
,,+ - 18:38:59,7.0,5,ORICA-Scott,3:58 3:58,\u25b22,5,2017
,,+ - 18:38:59,6.0,6,Astana Pro Team,6:00 6:00,-,5,2017
,,+ - 18:38:59,4.0,7,BORA - hansgrohe,6:55 6:55,\u25bc3,5,2017
,,+ - 18:38:59,3.0,8,Movistar Team,7:23 7:23,\u25bc5,5,2017
,,+ - 18:38:59,15.0,9,Trek - Segafredo,8:48 8:48,\u25b26,5,2017
,,+ - 18:38:59,12.0,10,Fortuneo - Oscaro,9:45 9:45,\u25b22,5,2017
,,+ - 18:38:59,13.0,11,Lotto Soudal,9:56 9:56,\u25b22,5,2017
,,+ - 18:38:59,20.0,12,Wanty - Groupe Gobert,11:17 11:17,\u25b28,5,2017
,,+ - 18:38:59,22.0,13,Bahrain Merida Pro Cycling Team,12:03 12:03,\u25b29,5,2017
,,+ - 18:38:59,2.0,14,Quick-Step Floors,12:12 12:12,\u25bc12,5,2017
,,+ - 18:38:59,5.0,15,Team Sunweb,13:50 13:50,\u25bc10,5,2017
,,+ - 18:38:59,14.0,16,FDJ,13:57 13:57,\u25bc2,5,2017
,,+ - 18:38:59,18.0,17,Direct Energie,14:48 14:48,\u25b21,5,2017
,,+ - 18:38:59,16.0,18,Team Katusha - Alpecin,",, 14:48",\u25bc2,5,2017
,,+ - 18:38:59,17.0,19,UAE Team Emirates,16:33 16:33,\u25bc2,5,2017
,,+ - 18:38:59,19.0,20,Team LottoNL-Jumbo,17:05 17:05,\u25bc1,5,2017
,,+ - 18:38:59,21.0,21,"Cofidis, Solutions Cr\xe9dits",20:55 20:55,-,5,2017
,,+ - 18:38:59,11.0,22,Team Dimension Data,22:31 22:31,\u25bc11,5,2017
,,+ - 23:44:33,1.0,1,Team Sky,71:14:41 71:14:41,-,6,2017
,,+ - 23:44:33,2.0,2,BMC Racing Team,1:59 1:59,-,6,2017
,,+ - 23:44:33,3.0,3,AG2R La Mondiale,3:21 3:21,-,6,2017
,,+ - 23:44:33,4.0,4,Cannondale-Drapac Pro Cycling Team,3:35 3:35,-,6,2017
,,+ - 23:44:33,5.0,5,ORICA-Scott,3:58 3:58,-,6,2017
,,+ - 23:44:33,6.0,6,Astana Pro Team,6:00 6:00,-,6,2017
,,+ - 23:44:33,7.0,7,BORA - hansgrohe,6:55 6:55,-,6,2017
,,+ - 23:44:33,8.0,8,Movistar Team,7:23 7:23,-,6,2017
,,+ - 23:44:33,9.0,9,Trek - Segafredo,8:48 8:48,-,6,2017
,,+ - 23:44:33,10.0,10,Fortuneo - Oscaro,9:45 9:45,-,6,2017
,,+ - 23:44:33,11.0,11,Lotto Soudal,9:56 9:56,-,6,2017
,,+ - 23:44:33,12.0,12,Wanty - Groupe Gobert,11:17 11:17,-,6,2017
,,+ - 23:44:33,13.0,13,Bahrain Merida Pro Cycling Team,12:03 12:03,-,6,2017
,,+ - 23:44:33,14.0,14,Quick-Step Floors,12:12 12:12,-,6,2017
,,+ - 23:44:33,15.0,15,Team Sunweb,13:50 13:50,-,6,2017
,,+ - 23:44:33,16.0,16,FDJ,13:57 13:57,-,6,2017
,,+ - 23:44:33,18.0,17,Team Katusha - Alpecin,14:48 14:48,\u25b21,6,2017
,,+ - 23:44:33,17.0,18,Direct Energie,",, 14:48",\u25bc1,6,2017
,,+ - 23:44:33,19.0,19,UAE Team Emirates,16:33 16:33,-,6,2017
,,+ - 23:44:33,20.0,20,Team LottoNL-Jumbo,17:05 17:05,-,6,2017
,,+ - 23:44:33,21.0,21,"Cofidis, Solutions Cr\xe9dits",20:55 20:55,-,6,2017
,,+ - 23:44:33,22.0,22,Team Dimension Data,23:23 23:23,-,6,2017
,,+ - 28:47:51,1.0,1,Team Sky,86:24:35 86:24:35,-,7,2017
,,+ - 28:47:51,2.0,2,BMC Racing Team,1:59 1:59,-,7,2017
,,+ - 28:47:51,3.0,3,AG2R La Mondiale,3:21 3:21,-,7,2017
,,+ - 28:47:51,4.0,4,Cannondale-Drapac Pro Cycling Team,3:35 3:35,-,7,2017
,,+ - 28:47:51,5.0,5,ORICA-Scott,3:58 3:58,-,7,2017
,,+ - 28:47:51,6.0,6,Astana Pro Team,6:00 6:00,-,7,2017
,,+ - 28:47:51,7.0,7,BORA - hansgrohe,6:55 6:55,-,7,2017
,,+ - 28:47:51,8.0,8,Movistar Team,7:23 7:23,-,7,2017
,,+ - 28:47:51,9.0,9,Trek - Segafredo,8:48 8:48,-,7,2017
,,+ - 28:47:51,10.0,10,Fortuneo - Oscaro,9:45 9:45,-,7,2017
,,+ - 28:47:51,11.0,11,Lotto Soudal,9:56 9:56,-,7,2017
,,+ - 28:47:51,12.0,12,Wanty - Groupe Gobert,11:17 11:17,-,7,2017
,,+ - 28:47:51,13.0,13,Bahrain Merida Pro Cycling Team,12:03 12:03,-,7,2017
,,+ - 28:47:51,14.0,14,Quick-Step Floors,12:12 12:12,-,7,2017
,,+ - 28:47:51,15.0,15,Team Sunweb,13:50 13:50,-,7,2017
,,+ - 28:47:51,16.0,16,FDJ,13:57 13:57,-,7,2017
,,+ - 28:47:51,18.0,17,Direct Energie,14:48 14:48,\u25b21,7,2017
,,+ - 28:47:51,17.0,18,Team Katusha - Alpecin,",, 14:48",\u25bc1,7,2017
,,+ - 28:47:51,19.0,19,UAE Team Emirates,16:33 16:33,-,7,2017
,,+ - 28:47:51,20.0,20,Team LottoNL-Jumbo,17:41 17:41,-,7,2017
,,+ - 28:47:51,21.0,21,"Cofidis, Solutions Cr\xe9dits",20:55 20:55,-,7,2017
,,+ - 28:47:51,22.0,22,Team Dimension Data,23:23 23:23,-,7,2017
,,+ - 33:19:10,1.0,1,Team Sky,99:58:32 99:58:32,-,8,2017
,,+ - 33:19:10,2.0,2,BMC Racing Team,1:59 1:59,-,8,2017
,,+ - 33:19:10,3.0,3,AG2R La Mondiale,3:21 3:21,-,8,2017
,,+ - 33:19:10,4.0,4,Cannondale-Drapac Pro Cycling Team,3:35 3:35,-,8,2017
,,+ - 33:19:10,5.0,5,ORICA-Scott,3:58 3:58,-,8,2017
,,+ - 33:19:10,6.0,6,Astana Pro Team,6:00 6:00,-,8,2017
,,+ - 33:19:10,7.0,7,BORA - hansgrohe,7:01 7:01,-,8,2017
,,+ - 33:19:10,8.0,8,Movistar Team,7:23 7:23,-,8,2017
,,+ - 33:19:10,10.0,9,Fortuneo - Oscaro,9:45 9:45,\u25b21,8,2017
,,+ - 33:19:10,9.0,10,Trek - Segafredo,14:57 14:57,\u25bc1,8,2017
,,+ - 33:19:10,12.0,11,Wanty - Groupe Gobert,20:01 20:01,\u25b21,8,2017
,,+ - 33:19:10,17.0,12,Direct Energie,35:20 35:20,\u25b25,8,2017
,,+ - 33:19:10,20.0,13,Team LottoNL-Jumbo,37:34 37:34,\u25b27,8,2017
,,+ - 33:19:10,11.0,14,Lotto Soudal,38:07 38:07,\u25bc3,8,2017
,,+ - 33:19:10,21.0,15,"Cofidis, Solutions Cr\xe9dits",42:36 42:36,\u25b26,8,2017
,,+ - 33:19:10,14.0,16,Quick-Step Floors,44:56 44:56,\u25bc2,8,2017
,,+ - 33:19:10,13.0,17,Bahrain Merida Pro Cycling Team,49:37 49:37,\u25bc4,8,2017
,,+ - 33:19:10,16.0,18,FDJ,49:43 49:43,\u25bc2,8,2017
,,+ - 33:19:10,18.0,19,Team Katusha - Alpecin,52:19 52:19,\u25bc1,8,2017
,,+ - 33:19:10,15.0,20,Team Sunweb,54:31 54:31,\u25bc5,8,2017
,,+ - 33:19:10,19.0,21,UAE Team Emirates,56:45 56:45,\u25bc2,8,2017
,,+ - 33:19:10,22.0,22,Team Dimension Data,1:03:35 1:03:35,-,8,2017
,,+ - 38:26:28,1.0,1,Team Sky,115:25:25 115:25:25,-,9,2017
,,+ - 38:26:28,3.0,2,AG2R La Mondiale,7:12 7:12,\u25b21,9,2017
,,+ - 38:26:28,6.0,3,Astana Pro Team,26:17 26:17,\u25b23,9,2017
,,+ - 38:26:28,10.0,4,Trek - Segafredo,27:26 27:26,\u25b26,9,2017
,,+ - 38:26:28,8.0,5,Movistar Team,38:14 38:14,\u25b23,9,2017
,,+ - 38:26:28,4.0,6,Cannondale-Drapac Pro Cycling Team,42:13 42:13,\u25bc2,9,2017
,,+ - 38:26:28,5.0,7,ORICA-Scott,45:57 45:57,\u25bc2,9,2017
,,+ - 38:26:28,2.0,8,BMC Racing Team,51:39 51:39,\u25bc6,9,2017
,,+ - 38:26:28,13.0,9,Team LottoNL-Jumbo,1:05:31 1:05:31,\u25b24,9,2017
,,+ - 38:26:28,9.0,10,Fortuneo - Oscaro,1:07:25 1:07:25,\u25bc1,9,2017
,,+ - 38:26:28,14.0,11,Lotto Soudal,1:12:09 1:12:09,\u25b23,9,2017
,,+ - 38:26:28,7.0,12,BORA - hansgrohe,1:12:58 1:12:58,\u25bc5,9,2017
,,+ - 38:26:28,16.0,13,Quick-Step Floors,1:21:30 1:21:30,\u25b23,9,2017
,,+ - 38:26:28,11.0,14,Wanty - Groupe Gobert,1:22:30 1:22:30,\u25bc3,9,2017
,,+ - 38:26:28,20.0,15,Team Sunweb,1:25:56 1:25:56,\u25b25,9,2017
,,+ - 38:26:28,15.0,16,"Cofidis, Solutions Cr\xe9dits",1:29:37 1:29:37,\u25bc1,9,2017
,,+ - 38:26:28,12.0,17,Direct Energie,1:39:12 1:39:12,\u25bc5,9,2017
,,+ - 38:26:28,21.0,18,UAE Team Emirates,1:48:47 1:48:47,\u25b23,9,2017
,,+ - 38:26:28,17.0,19,Bahrain Merida Pro Cycling Team,2:05:17 2:05:17,\u25bc2,9,2017
,,+ - 38:26:28,18.0,20,FDJ,2:06:26 2:06:26,\u25bc2,9,2017
,,+ - 38:26:28,19.0,21,Team Katusha - Alpecin,2:09:02 2:09:02,\u25bc2,9,2017
,,+ - 38:26:28,22.0,22,Team Dimension Data,2:20:18 2:20:18,-,9,2017
,,+ - 47:01:55,,1,Team Sky,141:11:46 141:11:46,,11,2017
,,+ - 47:01:55,,2,AG2R La Mondiale,7:12 7:12,,11,2017
,,+ - 47:01:55,,3,Astana Pro Team,26:17 26:17,,11,2017
,,+ - 47:01:55,,4,Trek - Segafredo,27:26 27:26,,11,2017
,,+ - 47:01:55,,5,Movistar Team,38:14 38:14,,11,2017
,,+ - 47:01:55,,6,Cannondale-Drapac Pro Cycling Team,42:13 42:13,,11,2017
,,+ - 47:01:55,,7,ORICA-Scott,45:57 45:57,,11,2017
,,+ - 47:01:55,,8,BMC Racing Team,51:39 51:39,,11,2017
,,+ - 47:01:55,,9,Team LottoNL-Jumbo,1:05:31 1:05:31,,11,2017
,,+ - 47:01:55,,10,Fortuneo - Oscaro,1:07:25 1:07:25,,11,2017
,,+ - 47:01:55,,11,Lotto Soudal,1:12:09 1:12:09,,11,2017
,,+ - 47:01:55,,12,BORA - hansgrohe,1:12:58 1:12:58,,11,2017
,,+ - 47:01:55,,13,Quick-Step Floors,1:21:30 1:21:30,,11,2017
,,+ - 47:01:55,,14,Wanty - Groupe Gobert,1:22:30 1:22:30,,11,2017
,,+ - 47:01:55,,15,Team Sunweb,1:25:56 1:25:56,,11,2017
,,+ - 47:01:55,,16,"Cofidis, Solutions Cr\xe9dits",1:29:37 1:29:37,,11,2017
,,+ - 47:01:55,,17,Direct Energie,1:40:03 1:40:03,,11,2017
,,+ - 47:01:55,,18,UAE Team Emirates,1:48:47 1:48:47,,11,2017
,,+ - 47:01:55,,19,Bahrain Merida Pro Cycling Team,2:05:17 2:05:17,,11,2017
,,+ - 47:01:55,,20,FDJ,2:06:26 2:06:26,,11,2017
,,+ - 47:01:55,,21,Team Katusha - Alpecin,2:09:02 2:09:02,,11,2017
,,+ - 47:01:55,,22,Team Dimension Data,2:20:18 2:20:18,,11,2017
,,+ - 52:51:49,1.0,1,Team Sky,158:42:35 158:42:35,-,12,2017
,,+ - 52:51:49,2.0,2,AG2R La Mondiale,12:52 12:52,-,12,2017
,,+ - 52:51:49,4.0,3,Trek - Segafredo,46:43 46:43,\u25b21,12,2017
,,+ - 52:51:49,5.0,4,Movistar Team,54:34 54:34,\u25b21,12,2017
,,+ - 52:51:49,6.0,5,Cannondale-Drapac Pro Cycling Team,58:36 58:36,\u25b21,12,2017
,,+ - 52:51:49,3.0,6,Astana Pro Team,1:03:48 1:03:48,\u25bc3,12,2017
,,+ - 52:51:49,8.0,7,BMC Racing Team,1:14:38 1:14:38,\u25b21,12,2017
,,+ - 52:51:49,7.0,8,ORICA-Scott,1:17:28 1:17:28,\u25bc1,12,2017
,,+ - 52:51:49,10.0,9,Fortuneo - Oscaro,1:34:11 1:34:11,\u25b21,12,2017
,,+ - 52:51:49,9.0,10,Team LottoNL-Jumbo,1:41:09 1:41:09,\u25bc1,12,2017
,,+ - 52:51:49,11.0,11,Lotto Soudal,1:45:00 1:45:00,-,12,2017
,,+ - 52:51:49,14.0,12,Wanty - Groupe Gobert,1:54:44 1:54:44,\u25b22,12,2017
,,+ - 52:51:49,13.0,13,Quick-Step Floors,2:00:14 2:00:14,-,12,2017
,,+ - 52:51:49,16.0,14,"Cofidis, Solutions Cr\xe9dits",2:13:28 2:13:28,\u25b22,12,2017
,,+ - 52:51:49,15.0,15,Team Sunweb,2:14:19 2:14:19,-,12,2017
,,+ - 52:51:49,12.0,16,BORA - hansgrohe,2:15:24 2:15:24,\u25bc4,12,2017
,,+ - 52:51:49,17.0,17,Direct Energie,2:20:52 2:20:52,-,12,2017
,,+ - 52:51:49,18.0,18,UAE Team Emirates,2:23:28 2:23:28,-,12,2017
,,+ - 52:51:49,19.0,19,Bahrain Merida Pro Cycling Team,2:53:46 2:53:46,-,12,2017
,,+ - 52:51:49,22.0,20,Team Dimension Data,3:01:07 3:01:07,\u25b22,12,2017
,,+ - 52:51:49,20.0,21,FDJ,3:05:05 3:05:05,\u25bc1,12,2017
,,+ - 52:51:49,21.0,22,Team Katusha - Alpecin,3:08:48 3:08:48,\u25bc1,12,2017
,,+ - 55:30:06,1.0,1,Team Sky,166:35:40 166:35:40,-,13,2017
,,+ - 55:30:06,2.0,2,AG2R La Mondiale,19:18 19:18,-,13,2017
,,+ - 55:30:06,4.0,3,Movistar Team,1:01:00 1:01:00,\u25b21,13,2017
,,+ - 55:30:06,3.0,4,Trek - Segafredo,1:05:24 1:05:24,\u25bc1,13,2017
,,+ - 55:30:06,6.0,5,Astana Pro Team,1:25:38 1:25:38,\u25b21,13,2017
,,+ - 55:30:06,5.0,6,Cannondale-Drapac Pro Cycling Team,1:26:47 1:26:47,\u25bc1,13,2017
,,+ - 55:30:06,7.0,7,BMC Racing Team,1:29:06 1:29:06,-,13,2017
,,+ - 55:30:06,8.0,8,ORICA-Scott,1:35:48 1:35:48,-,13,2017
,,+ - 55:30:06,9.0,9,Fortuneo - Oscaro,1:52:27 1:52:27,-,13,2017
,,+ - 55:30:06,10.0,10,Team LottoNL-Jumbo,2:03:19 2:03:19,-,13,2017
,,+ - 55:30:06,11.0,11,Lotto Soudal,2:15:58 2:15:58,-,13,2017
,,+ - 55:30:06,12.0,12,Wanty - Groupe Gobert,2:17:33 2:17:33,-,13,2017
,,+ - 55:30:06,13.0,13,Quick-Step Floors,2:28:16 2:28:16,-,13,2017
,,+ - 55:30:06,18.0,14,UAE Team Emirates,2:33:45 2:33:45,\u25b24,13,2017
,,+ - 55:30:06,15.0,15,Team Sunweb,2:40:42 2:40:42,-,13,2017
,,+ - 55:30:06,17.0,16,Direct Energie,2:45:32 2:45:32,\u25b21,13,2017
,,+ - 55:30:06,14.0,17,"Cofidis, Solutions Cr\xe9dits",2:47:08 2:47:08,\u25bc3,13,2017
,,+ - 55:30:06,16.0,18,BORA - hansgrohe,2:47:16 2:47:16,\u25bc2,13,2017
,,+ - 55:30:06,20.0,19,Team Dimension Data,3:32:59 3:32:59,\u25b21,13,2017
,,+ - 55:30:06,19.0,20,Bahrain Merida Pro Cycling Team,3:33:08 3:33:08,\u25bc1,13,2017
,,+ - 55:30:06,22.0,21,Team Katusha - Alpecin,3:50:52 3:50:52,\u25b21,13,2017
,,+ - 55:30:06,21.0,22,FDJ,3:52:13 3:52:13,\u25bc1,13,2017
,,+ - 59:52:09,1.0,1,Team Sky,179:42:14 179:42:14,-,14,2017
,,+ - 59:52:09,2.0,2,AG2R La Mondiale,19:07 19:07,-,14,2017
,,+ - 59:52:09,3.0,3,Movistar Team,1:02:31 1:02:31,-,14,2017
,,+ - 59:52:09,4.0,4,Trek - Segafredo,1:06:22 1:06:22,-,14,2017
,,+ - 59:52:09,6.0,5,Cannondale-Drapac Pro Cycling Team,1:27:29 1:27:29,\u25b21,14,2017
,,+ - 59:52:09,5.0,6,Astana Pro Team,1:28:49 1:28:49,\u25bc1,14,2017
,,+ - 59:52:09,7.0,7,BMC Racing Team,1:30:43 1:30:43,-,14,2017
,,+ - 59:52:09,8.0,8,ORICA-Scott,1:36:42 1:36:42,-,14,2017
,,+ - 59:52:09,9.0,9,Fortuneo - Oscaro,1:53:18 1:53:18,-,14,2017
,,+ - 59:52:09,10.0,10,Team LottoNL-Jumbo,2:09:28 2:09:28,-,14,2017
,,+ - 59:52:09,11.0,11,Lotto Soudal,2:16:52 2:16:52,-,14,2017
,,+ - 59:52:09,12.0,12,Wanty - Groupe Gobert,2:18:42 2:18:42,-,14,2017
,,+ - 59:52:09,13.0,13,Quick-Step Floors,2:27:37 2:27:37,-,14,2017
,,+ - 59:52:09,14.0,14,UAE Team Emirates,2:34:28 2:34:28,-,14,2017
,,+ - 59:52:09,15.0,15,Team Sunweb,2:41:40 2:41:40,-,14,2017
,,+ - 59:52:09,16.0,16,Direct Energie,2:46:04 2:46:04,-,14,2017
,,+ - 59:52:09,18.0,17,BORA - hansgrohe,2:47:48 2:47:48,\u25b21,14,2017
,,+ - 59:52:09,17.0,18,"Cofidis, Solutions Cr\xe9dits",2:51:11 2:51:11,\u25bc1,14,2017
,,+ - 59:52:09,19.0,19,Team Dimension Data,3:35:04 3:35:04,-,14,2017
,,+ - 59:52:09,20.0,20,Bahrain Merida Pro Cycling Team,3:41:17 3:41:17,-,14,2017
,,+ - 59:52:09,21.0,21,Team Katusha - Alpecin,3:53:04 3:53:04,-,14,2017
,,+ - 59:52:09,22.0,22,FDJ,3:54:33 3:54:33,-,14,2017
,,+ - 64:40:21,1.0,1,Team Sky,194:10:44 194:10:44,-,15,2017
,,+ - 64:40:21,2.0,2,AG2R La Mondiale,9:52 9:52,-,15,2017
,,+ - 64:40:21,4.0,3,Trek - Segafredo,1:01:18 1:01:18,\u25b21,15,2017
,,+ - 64:40:21,7.0,4,BMC Racing Team,1:10:50 1:10:50,\u25b23,15,2017
,,+ - 64:40:21,3.0,5,Movistar Team,1:11:40 1:11:40,\u25bc2,15,2017
,,+ - 64:40:21,5.0,6,Cannondale-Drapac Pro Cycling Team,1:30:21 1:30:21,\u25bc1,15,2017
,,+ - 64:40:21,6.0,7,Astana Pro Team,1:40:24 1:40:24,\u25bc1,15,2017
,,+ - 64:40:21,8.0,8,ORICA-Scott,1:40:50 1:40:50,-,15,2017
,,+ - 64:40:21,9.0,9,Fortuneo - Oscaro,1:46:54 1:46:54,-,15,2017
,,+ - 64:40:21,11.0,10,Lotto Soudal,2:01:17 2:01:17,\u25b21,15,2017
,,+ - 64:40:21,10.0,11,Team LottoNL-Jumbo,2:13:42 2:13:42,\u25bc1,15,2017
,,+ - 64:40:21,14.0,12,UAE Team Emirates,2:27:13 2:27:13,\u25b22,15,2017
,,+ - 64:40:21,15.0,13,Team Sunweb,2:30:09 2:30:09,\u25b22,15,2017
,,+ - 64:40:21,16.0,14,Direct Energie,2:40:50 2:40:50,\u25b22,15,2017
