Age,BIB,Pnt,Prev,Rider,Rnk,Team,stage,year,▼▲
29.0,163.0,13.0,1.0,De Gendt Thomas,1.0,Lotto Soudal,6,2016,-
31.0,98.0,11.0,2.0,Van Avermaet Greg,2.0,BMC Racing Team,6,2016,-
24.0,67.0,5.0,3.0,Stuyven Jasper,3.0,Trek - Segafredo,6,2016,-
32.0,24.0,5.0,4.0,Grivko Andrey,4.0,Astana Pro Team,6,2016,-
31.0,133.0,4.0,,Bárta Jan,5.0,Bora - Argon 18,6,2016,-
31.0,152.0,3.0,,Arashiro Yukiya,6.0,Lampre - Merida,6,2016,-
30.0,139.0,2.0,5.0,Voss Paul,7.0,Bora - Argon 18,6,2016,▼2
26.0,37.0,2.0,6.0,Majka Rafał,8.0,Tinkoff,6,2016,▼2
27.0,215.0,1.0,7.0,Fonseca Armindo,9.0,Fortuneo - Vital Concept,6,2016,▼2
36.0,63.0,1.0,9.0,Irizar Markel,10.0,Trek - Segafredo,6,2016,▼1
26.0,212.0,1.0,8.0,Breen Vegard,11.0,Fortuneo - Vital Concept,6,2016,▼3
30.0,36.0,1.0,10.0,Kreuziger Roman,12.0,Tinkoff,6,2016,▼2
29.0,163.0,13.0,1.0,De Gendt Thomas,1.0,Lotto Soudal,7,2016,-
31.0,98.0,13.0,2.0,Van Avermaet Greg,2.0,BMC Racing Team,7,2016,-
35.0,104.0,10.0,,Cummings Steve,3.0,Team Dimension Data,7,2016,-
32.0,191.0,8.0,,Navarro Daniel,4.0,"Cofidis, Solutions Crédits",7,2016,-
31.0,205.0,6.0,,Impey Daryl,5.0,ORICA-BikeExchange,7,2016,-
24.0,67.0,5.0,3.0,Stuyven Jasper,6.0,Trek - Segafredo,7,2016,▼3
31.0,22.0,5.0,,Nibali Vincenzo,7.0,Astana Pro Team,7,2016,-
32.0,24.0,5.0,4.0,Grivko Andrey,8.0,Astana Pro Team,7,2016,▼4
31.0,133.0,4.0,5.0,Bárta Jan,9.0,Bora - Argon 18,7,2016,▼4
31.0,152.0,3.0,6.0,Arashiro Yukiya,10.0,Lampre - Merida,7,2016,▼4
30.0,139.0,2.0,7.0,Voss Paul,11.0,Bora - Argon 18,7,2016,▼4
26.0,37.0,2.0,8.0,Majka Rafał,12.0,Tinkoff,7,2016,▼4
36.0,63.0,1.0,10.0,Irizar Markel,13.0,Trek - Segafredo,7,2016,▼3
27.0,215.0,1.0,9.0,Fonseca Armindo,14.0,Fortuneo - Vital Concept,7,2016,▼5
26.0,212.0,1.0,11.0,Breen Vegard,15.0,Fortuneo - Vital Concept,7,2016,▼4
30.0,36.0,1.0,12.0,Kreuziger Roman,16.0,Tinkoff,7,2016,▼4
28.0,16.0,1.0,,Izagirre Gorka,17.0,Movistar Team,7,2016,-
26.0,37.0,31.0,12.0,Majka Rafał,1.0,Tinkoff,8,2016,▲11
26.0,121.0,30.0,,Pinot Thibaut,2.0,FDJ,8,2016,-
31.0,1.0,22.0,,Froome Chris,3.0,Team Sky,8,2016,-
31.0,185.0,18.0,,Martin Tony,4.0,Etixx - Quick Step,8,2016,-
28.0,2.0,16.0,,Henao Sergio,5.0,Team Sky,8,2016,-
28.0,177.0,14.0,,Sicard Romain,6.0,Direct Energie,8,2016,-
29.0,163.0,13.0,1.0,De Gendt Thomas,7.0,Lotto Soudal,8,2016,▼6
31.0,98.0,13.0,2.0,Van Avermaet Greg,8.0,BMC Racing Team,8,2016,▼6
26.0,4.0,13.0,,Landa Mikel,9.0,Team Sky,8,2016,-
28.0,6.0,12.0,,Poels Wout,10.0,Team Sky,8,2016,-
35.0,104.0,10.0,3.0,Cummings Steve,11.0,Team Dimension Data,8,2016,▼8
36.0,12.0,10.0,,Valverde Alejandro,12.0,Movistar Team,8,2016,-
26.0,11.0,9.0,,Quintana Nairo,13.0,Movistar Team,8,2016,-
32.0,5.0,8.0,,Nieve Mikel,14.0,Team Sky,8,2016,-
32.0,191.0,8.0,4.0,Navarro Daniel,15.0,"Cofidis, Solutions Crédits",8,2016,▼11
31.0,205.0,6.0,5.0,Impey Daryl,16.0,ORICA-BikeExchange,8,2016,▼11
24.0,67.0,5.0,6.0,Stuyven Jasper,17.0,Trek - Segafredo,8,2016,▼11
31.0,22.0,5.0,7.0,Nibali Vincenzo,18.0,Astana Pro Team,8,2016,▼11
32.0,24.0,5.0,8.0,Grivko Andrey,19.0,Astana Pro Team,8,2016,▼11
31.0,133.0,4.0,9.0,Bárta Jan,20.0,Bora - Argon 18,8,2016,▼11
31.0,91.0,4.0,,Porte Richie,21.0,BMC Racing Team,8,2016,-
31.0,152.0,3.0,10.0,Arashiro Yukiya,22.0,Lampre - Merida,8,2016,▼12
30.0,139.0,2.0,11.0,Voss Paul,23.0,Bora - Argon 18,8,2016,▼12
29.0,184.0,2.0,,Martin Dan,24.0,Etixx - Quick Step,8,2016,-
30.0,9.0,2.0,,Thomas Geraint,25.0,Team Sky,8,2016,-
36.0,63.0,1.0,13.0,Irizar Markel,26.0,Trek - Segafredo,8,2016,▼13
27.0,215.0,1.0,14.0,Fonseca Armindo,27.0,Fortuneo - Vital Concept,8,2016,▼13
26.0,212.0,1.0,15.0,Breen Vegard,28.0,Fortuneo - Vital Concept,8,2016,▼13
27.0,99.0,1.0,,van Garderen Tejay,29.0,BMC Racing Team,8,2016,-
30.0,36.0,1.0,16.0,Kreuziger Roman,30.0,Tinkoff,8,2016,▼14
28.0,16.0,1.0,17.0,Izagirre Gorka,31.0,Movistar Team,8,2016,▼14
26.0,121.0,80.0,2.0,Pinot Thibaut,1.0,FDJ,9,2016,▲1
26.0,37.0,77.0,1.0,Majka Rafał,2.0,Tinkoff,9,2016,▼1
25.0,114.0,50.0,,Dumoulin Tom,3.0,Team Giant - Alpecin,9,2016,-
29.0,151.0,40.0,,Costa Rui,4.0,Lampre - Merida,9,2016,-
29.0,163.0,36.0,7.0,De Gendt Thomas,5.0,Lotto Soudal,9,2016,▲2
32.0,191.0,36.0,15.0,Navarro Daniel,6.0,"Cofidis, Solutions Crédits",9,2016,▲9
27.0,27.0,27.0,,Rosa Diego,7.0,Astana Pro Team,9,2016,-
27.0,13.0,26.0,,Anacona Winner,8.0,Movistar Team,9,2016,-
26.0,52.0,23.0,,Bennett George,9.0,Team LottoNL-Jumbo,9,2016,-
31.0,1.0,22.0,3.0,Froome Chris,10.0,Team Sky,9,2016,▼7
31.0,185.0,18.0,4.0,Martin Tony,11.0,Etixx - Quick Step,9,2016,▼7
28.0,2.0,16.0,5.0,Henao Sergio,12.0,Team Sky,9,2016,▼7
28.0,177.0,14.0,6.0,Sicard Romain,13.0,Direct Energie,9,2016,▼7
31.0,98.0,13.0,8.0,Van Avermaet Greg,14.0,BMC Racing Team,9,2016,▼6
26.0,4.0,13.0,9.0,Landa Mikel,15.0,Team Sky,9,2016,▼6
28.0,6.0,12.0,10.0,Poels Wout,16.0,Team Sky,9,2016,▼6
29.0,71.0,12.0,,Frank Mathias,17.0,IAM Cycling,9,2016,-
35.0,104.0,10.0,11.0,Cummings Steve,18.0,Team Dimension Data,9,2016,▼7
36.0,12.0,10.0,12.0,Valverde Alejandro,19.0,Movistar Team,9,2016,▼7
26.0,11.0,9.0,13.0,Quintana Nairo,20.0,Movistar Team,9,2016,▼7
32.0,5.0,8.0,14.0,Nieve Mikel,21.0,Team Sky,9,2016,▼7
33.0,72.0,6.0,,Clement Stef,22.0,IAM Cycling,9,2016,-
31.0,205.0,6.0,16.0,Impey Daryl,23.0,ORICA-BikeExchange,9,2016,▼7
24.0,67.0,5.0,17.0,Stuyven Jasper,24.0,Trek - Segafredo,9,2016,▼7
31.0,22.0,5.0,18.0,Nibali Vincenzo,25.0,Astana Pro Team,9,2016,▼7
32.0,24.0,5.0,19.0,Grivko Andrey,26.0,Astana Pro Team,9,2016,▼7
31.0,133.0,4.0,20.0,Bárta Jan,27.0,Bora - Argon 18,9,2016,▼7
23.0,209.0,4.0,,Yates Adam,28.0,ORICA-BikeExchange,9,2016,-
31.0,91.0,4.0,21.0,Porte Richie,29.0,BMC Racing Team,9,2016,▼8
31.0,152.0,3.0,22.0,Arashiro Yukiya,30.0,Lampre - Merida,9,2016,▼8
30.0,139.0,2.0,23.0,Voss Paul,31.0,Bora - Argon 18,9,2016,▼8
29.0,184.0,2.0,24.0,Martin Dan,32.0,Etixx - Quick Step,9,2016,▼8
30.0,9.0,2.0,25.0,Thomas Geraint,33.0,Team Sky,9,2016,▼8
25.0,15.0,2.0,,Herrada Jesús,34.0,Movistar Team,9,2016,-
36.0,63.0,1.0,26.0,Irizar Markel,35.0,Trek - Segafredo,9,2016,▼9
27.0,215.0,1.0,27.0,Fonseca Armindo,36.0,Fortuneo - Vital Concept,9,2016,▼9
26.0,212.0,1.0,28.0,Breen Vegard,37.0,Fortuneo - Vital Concept,9,2016,▼9
27.0,99.0,1.0,29.0,van Garderen Tejay,38.0,BMC Racing Team,9,2016,▼9
30.0,36.0,1.0,30.0,Kreuziger Roman,39.0,Tinkoff,9,2016,▼9
28.0,49.0,1.0,,Vuillermoz Alexis,40.0,AG2R La Mondiale,9,2016,-
28.0,16.0,1.0,31.0,Izagirre Gorka,41.0,Movistar Team,9,2016,▼10
26.0,121.0,80.0,1.0,Pinot Thibaut,1.0,FDJ,10,2016,-
26.0,37.0,77.0,2.0,Majka Rafał,2.0,Tinkoff,10,2016,-
25.0,114.0,58.0,3.0,Dumoulin Tom,3.0,Team Giant - Alpecin,10,2016,-
29.0,151.0,50.0,4.0,Costa Rui,4.0,Lampre - Merida,10,2016,-
29.0,163.0,36.0,5.0,De Gendt Thomas,5.0,Lotto Soudal,10,2016,-
32.0,191.0,36.0,6.0,Navarro Daniel,6.0,"Cofidis, Solutions Crédits",10,2016,-
27.0,27.0,27.0,7.0,Rosa Diego,7.0,Astana Pro Team,10,2016,-
27.0,13.0,26.0,8.0,Anacona Winner,8.0,Movistar Team,10,2016,-
26.0,52.0,23.0,9.0,Bennett George,9.0,Team LottoNL-Jumbo,10,2016,-
31.0,1.0,22.0,10.0,Froome Chris,10.0,Team Sky,10,2016,-
31.0,185.0,18.0,11.0,Martin Tony,11.0,Etixx - Quick Step,10,2016,-
28.0,2.0,16.0,12.0,Henao Sergio,12.0,Team Sky,10,2016,-
28.0,177.0,14.0,13.0,Sicard Romain,13.0,Direct Energie,10,2016,-
31.0,98.0,13.0,14.0,Van Avermaet Greg,14.0,BMC Racing Team,10,2016,-
26.0,4.0,13.0,15.0,Landa Mikel,15.0,Team Sky,10,2016,-
28.0,6.0,12.0,16.0,Poels Wout,16.0,Team Sky,10,2016,-
29.0,71.0,12.0,17.0,Frank Mathias,17.0,IAM Cycling,10,2016,-
35.0,104.0,11.0,18.0,Cummings Steve,18.0,Team Dimension Data,10,2016,-
31.0,22.0,11.0,25.0,Nibali Vincenzo,19.0,Astana Pro Team,10,2016,▲6
36.0,12.0,10.0,19.0,Valverde Alejandro,20.0,Movistar Team,10,2016,▼1
26.0,11.0,9.0,20.0,Quintana Nairo,21.0,Movistar Team,10,2016,▼1
32.0,5.0,8.0,21.0,Nieve Mikel,22.0,Team Sky,10,2016,▼1
31.0,205.0,6.0,23.0,Impey Daryl,23.0,ORICA-BikeExchange,10,2016,-
33.0,72.0,6.0,22.0,Clement Stef,24.0,IAM Cycling,10,2016,▼2
24.0,67.0,5.0,24.0,Stuyven Jasper,25.0,Trek - Segafredo,10,2016,▼1
32.0,24.0,5.0,26.0,Grivko Andrey,26.0,Astana Pro Team,10,2016,-
31.0,133.0,4.0,27.0,Bárta Jan,27.0,Bora - Argon 18,10,2016,-
23.0,209.0,4.0,28.0,Yates Adam,28.0,ORICA-BikeExchange,10,2016,-
31.0,91.0,4.0,29.0,Porte Richie,29.0,BMC Racing Team,10,2016,-
24.0,156.0,4.0,,Grmay Tsgabu,30.0,Lampre - Merida,10,2016,-
31.0,152.0,3.0,30.0,Arashiro Yukiya,31.0,Lampre - Merida,10,2016,▼1
26.0,32.0,2.0,,Sagan Peter,32.0,Tinkoff,10,2016,-
30.0,139.0,2.0,31.0,Voss Paul,33.0,Bora - Argon 18,10,2016,▼2
29.0,184.0,2.0,32.0,Martin Dan,34.0,Etixx - Quick Step,10,2016,▼2
30.0,9.0,2.0,33.0,Thomas Geraint,35.0,Team Sky,10,2016,▼2
27.0,17.0,2.0,,Izagirre Ion,36.0,Movistar Team,10,2016,-
25.0,15.0,2.0,34.0,Herrada Jesús,37.0,Movistar Team,10,2016,▼3
36.0,63.0,1.0,35.0,Irizar Markel,38.0,Trek - Segafredo,10,2016,▼3
27.0,215.0,1.0,36.0,Fonseca Armindo,39.0,Fortuneo - Vital Concept,10,2016,▼3
26.0,212.0,1.0,37.0,Breen Vegard,40.0,Fortuneo - Vital Concept,10,2016,▼3
27.0,99.0,1.0,38.0,van Garderen Tejay,41.0,BMC Racing Team,10,2016,▼3
30.0,36.0,1.0,39.0,Kreuziger Roman,42.0,Tinkoff,10,2016,▼3
28.0,49.0,1.0,40.0,Vuillermoz Alexis,43.0,AG2R La Mondiale,10,2016,▼3
28.0,16.0,1.0,41.0,Izagirre Gorka,44.0,Movistar Team,10,2016,▼3
25.0,203.0,1.0,,Durbridge Luke,45.0,ORICA-BikeExchange,10,2016,-
25.0,207.0,1.0,,Matthews Michael,46.0,ORICA-BikeExchange,10,2016,-
26.0,121.0,80.0,1.0,Pinot Thibaut,1.0,FDJ,11,2016,-
26.0,37.0,77.0,2.0,Majka Rafał,2.0,Tinkoff,11,2016,-
25.0,114.0,58.0,3.0,Dumoulin Tom,3.0,Team Giant - Alpecin,11,2016,-
29.0,151.0,50.0,4.0,Costa Rui,4.0,Lampre - Merida,11,2016,-
29.0,163.0,36.0,5.0,De Gendt Thomas,5.0,Lotto Soudal,11,2016,-
32.0,191.0,36.0,6.0,Navarro Daniel,6.0,"Cofidis, Solutions Crédits",11,2016,-
27.0,27.0,27.0,7.0,Rosa Diego,7.0,Astana Pro Team,11,2016,-
27.0,13.0,26.0,8.0,Anacona Winner,8.0,Movistar Team,11,2016,-
26.0,52.0,23.0,9.0,Bennett George,9.0,Team LottoNL-Jumbo,11,2016,-
31.0,1.0,22.0,10.0,Froome Chris,10.0,Team Sky,11,2016,-
31.0,185.0,18.0,11.0,Martin Tony,11.0,Etixx - Quick Step,11,2016,-
28.0,2.0,16.0,12.0,Henao Sergio,12.0,Team Sky,11,2016,-
28.0,177.0,14.0,13.0,Sicard Romain,13.0,Direct Energie,11,2016,-
31.0,98.0,13.0,14.0,Van Avermaet Greg,14.0,BMC Racing Team,11,2016,-
26.0,4.0,13.0,15.0,Landa Mikel,15.0,Team Sky,11,2016,-
28.0,6.0,12.0,16.0,Poels Wout,16.0,Team Sky,11,2016,-
29.0,71.0,12.0,17.0,Frank Mathias,17.0,IAM Cycling,11,2016,-
35.0,104.0,11.0,18.0,Cummings Steve,18.0,Team Dimension Data,11,2016,-
31.0,22.0,11.0,19.0,Nibali Vincenzo,19.0,Astana Pro Team,11,2016,-
36.0,12.0,10.0,20.0,Valverde Alejandro,20.0,Movistar Team,11,2016,-
26.0,11.0,9.0,21.0,Quintana Nairo,21.0,Movistar Team,11,2016,-
32.0,5.0,8.0,22.0,Nieve Mikel,22.0,Team Sky,11,2016,-
31.0,205.0,6.0,23.0,Impey Daryl,23.0,ORICA-BikeExchange,11,2016,-
33.0,72.0,6.0,24.0,Clement Stef,24.0,IAM Cycling,11,2016,-
24.0,67.0,5.0,25.0,Stuyven Jasper,25.0,Trek - Segafredo,11,2016,-
32.0,24.0,5.0,26.0,Grivko Andrey,26.0,Astana Pro Team,11,2016,-
31.0,133.0,4.0,27.0,Bárta Jan,27.0,Bora - Argon 18,11,2016,-
23.0,209.0,4.0,28.0,Yates Adam,28.0,ORICA-BikeExchange,11,2016,-
31.0,91.0,4.0,29.0,Porte Richie,29.0,BMC Racing Team,11,2016,-
24.0,156.0,4.0,30.0,Grmay Tsgabu,30.0,Lampre - Merida,11,2016,-
31.0,152.0,3.0,31.0,Arashiro Yukiya,31.0,Lampre - Merida,11,2016,-
26.0,32.0,2.0,32.0,Sagan Peter,32.0,Tinkoff,11,2016,-
27.0,129.0,2.0,,Vichot Arthur,33.0,FDJ,11,2016,-
30.0,139.0,2.0,33.0,Voss Paul,34.0,Bora - Argon 18,11,2016,▼1
29.0,184.0,2.0,34.0,Martin Dan,35.0,Etixx - Quick Step,11,2016,▼1
30.0,9.0,2.0,35.0,Thomas Geraint,36.0,Team Sky,11,2016,▼1
27.0,17.0,2.0,36.0,Izagirre Ion,37.0,Movistar Team,11,2016,▼1
25.0,15.0,2.0,37.0,Herrada Jesús,38.0,Movistar Team,11,2016,▼1
36.0,63.0,1.0,38.0,Irizar Markel,39.0,Trek - Segafredo,11,2016,▼1
27.0,215.0,1.0,39.0,Fonseca Armindo,40.0,Fortuneo - Vital Concept,11,2016,▼1
26.0,212.0,1.0,40.0,Breen Vegard,41.0,Fortuneo - Vital Concept,11,2016,▼1
27.0,99.0,1.0,41.0,van Garderen Tejay,42.0,BMC Racing Team,11,2016,▼1
30.0,36.0,1.0,42.0,Kreuziger Roman,43.0,Tinkoff,11,2016,▼1
28.0,49.0,1.0,43.0,Vuillermoz Alexis,44.0,AG2R La Mondiale,11,2016,▼1
28.0,16.0,1.0,44.0,Izagirre Gorka,45.0,Movistar Team,11,2016,▼1
25.0,207.0,1.0,46.0,Matthews Michael,46.0,ORICA-BikeExchange,11,2016,-
29.0,163.0,89.0,5.0,De Gendt Thomas,1.0,Lotto Soudal,12,2016,▲4
26.0,121.0,80.0,1.0,Pinot Thibaut,2.0,FDJ,12,2016,▼1
26.0,37.0,77.0,2.0,Majka Rafał,3.0,Tinkoff,12,2016,▼1
32.0,191.0,68.0,6.0,Navarro Daniel,4.0,"Cofidis, Solutions Crédits",12,2016,▲2
25.0,114.0,58.0,3.0,Dumoulin Tom,5.0,Team Giant - Alpecin,12,2016,▼2
29.0,151.0,50.0,4.0,Costa Rui,6.0,Lampre - Merida,12,2016,▼2
32.0,107.0,40.0,,Pauwels Serge,7.0,Team Dimension Data,12,2016,-
33.0,72.0,35.0,24.0,Clement Stef,8.0,IAM Cycling,12,2016,▲16
27.0,27.0,27.0,7.0,Rosa Diego,9.0,Astana Pro Team,12,2016,▼2
27.0,13.0,26.0,8.0,Anacona Winner,10.0,Movistar Team,12,2016,▼2
37.0,172.0,24.0,,Chavanel Sylvain,11.0,Direct Energie,12,2016,-
26.0,52.0,23.0,9.0,Bennett George,12.0,Team LottoNL-Jumbo,12,2016,▼3
31.0,1.0,22.0,10.0,Froome Chris,13.0,Team Sky,12,2016,▼3
27.0,54.0,20.0,,Lindeman Bert-Jan,14.0,Team LottoNL-Jumbo,12,2016,-
31.0,185.0,18.0,11.0,Martin Tony,15.0,Etixx - Quick Step,12,2016,▼4
28.0,2.0,16.0,12.0,Henao Sergio,16.0,Team Sky,12,2016,▼4
27.0,109.0,16.0,,Teklehaimanot Daniel,17.0,Team Dimension Data,12,2016,-
28.0,177.0,14.0,13.0,Sicard Romain,18.0,Direct Energie,12,2016,▼5
31.0,98.0,13.0,14.0,Van Avermaet Greg,19.0,BMC Racing Team,12,2016,▼5
26.0,4.0,13.0,15.0,Landa Mikel,20.0,Team Sky,12,2016,▼5
28.0,6.0,12.0,16.0,Poels Wout,21.0,Team Sky,12,2016,▼5
29.0,71.0,12.0,17.0,Frank Mathias,22.0,IAM Cycling,12,2016,▼5
27.0,57.0,12.0,,Vanmarcke Sep,23.0,Team LottoNL-Jumbo,12,2016,-
35.0,104.0,11.0,18.0,Cummings Steve,24.0,Team Dimension Data,12,2016,▼6
31.0,22.0,11.0,19.0,Nibali Vincenzo,25.0,Astana Pro Team,12,2016,▼6
36.0,12.0,10.0,20.0,Valverde Alejandro,26.0,Movistar Team,12,2016,▼6
26.0,11.0,9.0,21.0,Quintana Nairo,27.0,Movistar Team,12,2016,▼6
32.0,5.0,8.0,22.0,Nieve Mikel,28.0,Team Sky,12,2016,▼6
31.0,218.0,8.0,,Sørensen Chris Anker,29.0,Fortuneo - Vital Concept,12,2016,-
31.0,205.0,6.0,23.0,Impey Daryl,30.0,ORICA-BikeExchange,12,2016,▼7
24.0,67.0,5.0,25.0,Stuyven Jasper,31.0,Trek - Segafredo,12,2016,▼6
32.0,24.0,5.0,26.0,Grivko Andrey,32.0,Astana Pro Team,12,2016,▼6
31.0,133.0,4.0,27.0,Bárta Jan,33.0,Bora - Argon 18,12,2016,▼6
23.0,209.0,4.0,28.0,Yates Adam,34.0,ORICA-BikeExchange,12,2016,▼6
29.0,61.0,4.0,,Mollema Bauke,35.0,Trek - Segafredo,12,2016,-
31.0,91.0,4.0,29.0,Porte Richie,36.0,BMC Racing Team,12,2016,▼7
24.0,156.0,4.0,30.0,Grmay Tsgabu,37.0,Lampre - Merida,12,2016,▼7
31.0,152.0,3.0,31.0,Arashiro Yukiya,38.0,Lampre - Merida,12,2016,▼7
26.0,32.0,2.0,32.0,Sagan Peter,39.0,Tinkoff,12,2016,▼7
27.0,129.0,2.0,33.0,Vichot Arthur,40.0,FDJ,12,2016,▼7
30.0,139.0,2.0,34.0,Voss Paul,41.0,Bora - Argon 18,12,2016,▼7
29.0,184.0,2.0,35.0,Martin Dan,42.0,Etixx - Quick Step,12,2016,▼7
30.0,9.0,2.0,36.0,Thomas Geraint,43.0,Team Sky,12,2016,▼7
25.0,15.0,2.0,38.0,Herrada Jesús,44.0,Movistar Team,12,2016,▼6
27.0,17.0,2.0,37.0,Izagirre Ion,45.0,Movistar Team,12,2016,▼8
36.0,63.0,1.0,39.0,Irizar Markel,46.0,Trek - Segafredo,12,2016,▼7
27.0,215.0,1.0,40.0,Fonseca Armindo,47.0,Fortuneo - Vital Concept,12,2016,▼7
26.0,212.0,1.0,41.0,Breen Vegard,48.0,Fortuneo - Vital Concept,12,2016,▼7
27.0,99.0,1.0,42.0,van Garderen Tejay,49.0,BMC Racing Team,12,2016,▼7
30.0,36.0,1.0,43.0,Kreuziger Roman,50.0,Tinkoff,12,2016,▼7
28.0,49.0,1.0,44.0,Vuillermoz Alexis,51.0,AG2R La Mondiale,12,2016,▼7
28.0,16.0,1.0,45.0,Izagirre Gorka,52.0,Movistar Team,12,2016,▼7
25.0,207.0,1.0,46.0,Matthews Michael,53.0,ORICA-BikeExchange,12,2016,▼7
29.0,163.0,89.0,1.0,De Gendt Thomas,1.0,Lotto Soudal,13,2016,-
26.0,37.0,77.0,3.0,Majka Rafał,2.0,Tinkoff,13,2016,▲1
32.0,191.0,68.0,4.0,Navarro Daniel,3.0,"Cofidis, Solutions Crédits",13,2016,▲1
25.0,114.0,58.0,5.0,Dumoulin Tom,4.0,Team Giant - Alpecin,13,2016,▲1
29.0,151.0,50.0,6.0,Costa Rui,5.0,Lampre - Merida,13,2016,▲1
32.0,107.0,40.0,7.0,Pauwels Serge,6.0,Team Dimension Data,13,2016,▲1
33.0,72.0,35.0,8.0,Clement Stef,7.0,IAM Cycling,13,2016,▲1
27.0,27.0,27.0,9.0,Rosa Diego,8.0,Astana Pro Team,13,2016,▲1
27.0,13.0,26.0,10.0,Anacona Winner,9.0,Movistar Team,13,2016,▲1
37.0,172.0,24.0,11.0,Chavanel Sylvain,10.0,Direct Energie,13,2016,▲1
26.0,52.0,23.0,12.0,Bennett George,11.0,Team LottoNL-Jumbo,13,2016,▲1
31.0,1.0,22.0,13.0,Froome Chris,12.0,Team Sky,13,2016,▲1
27.0,54.0,20.0,14.0,Lindeman Bert-Jan,13.0,Team LottoNL-Jumbo,13,2016,▲1
31.0,185.0,18.0,15.0,Martin Tony,14.0,Etixx - Quick Step,13,2016,▲1
28.0,2.0,16.0,16.0,Henao Sergio,15.0,Team Sky,13,2016,▲1
27.0,109.0,16.0,17.0,Teklehaimanot Daniel,16.0,Team Dimension Data,13,2016,▲1
28.0,177.0,14.0,18.0,Sicard Romain,17.0,Direct Energie,13,2016,▲1
31.0,98.0,13.0,19.0,Van Avermaet Greg,18.0,BMC Racing Team,13,2016,▲1
26.0,4.0,13.0,20.0,Landa Mikel,19.0,Team Sky,13,2016,▲1
28.0,6.0,12.0,21.0,Poels Wout,20.0,Team Sky,13,2016,▲1
29.0,71.0,12.0,22.0,Frank Mathias,21.0,IAM Cycling,13,2016,▲1
27.0,57.0,12.0,23.0,Vanmarcke Sep,22.0,Team LottoNL-Jumbo,13,2016,▲1
35.0,104.0,11.0,24.0,Cummings Steve,23.0,Team Dimension Data,13,2016,▲1
31.0,22.0,11.0,25.0,Nibali Vincenzo,24.0,Astana Pro Team,13,2016,▲1
36.0,12.0,10.0,26.0,Valverde Alejandro,25.0,Movistar Team,13,2016,▲1
26.0,11.0,9.0,27.0,Quintana Nairo,26.0,Movistar Team,13,2016,▲1
32.0,5.0,8.0,28.0,Nieve Mikel,27.0,Team Sky,13,2016,▲1
31.0,218.0,8.0,29.0,Sørensen Chris Anker,28.0,Fortuneo - Vital Concept,13,2016,▲1
31.0,205.0,6.0,30.0,Impey Daryl,29.0,ORICA-BikeExchange,13,2016,▲1
24.0,67.0,5.0,31.0,Stuyven Jasper,30.0,Trek - Segafredo,13,2016,▲1
32.0,24.0,5.0,32.0,Grivko Andrey,31.0,Astana Pro Team,13,2016,▲1
31.0,133.0,4.0,33.0,Bárta Jan,32.0,Bora - Argon 18,13,2016,▲1
29.0,61.0,4.0,35.0,Mollema Bauke,33.0,Trek - Segafredo,13,2016,▲2
