Age,BIB,Pnt,Prev,Rider,Rnk,Team,\u25bc\u25b2,stage,year
24,113,19,,Jones Carter,1,Bissell Pro Cycling,,1,2013
27,156,16,,Stemper James,2,5-hour Energy,,1,2013
27,124,12,,Cooper Marsh,3,Optum p/b Kelly Benefit Strategies,,1,2013
25,104,10,,Dempster Zakkari,4,Team NetApp \u2013 Endura,,1,2013
29,83,8,,Euser Lucas,5,UnitedHealthcare Presented by Maxxis,,1,2013
32,138,4,,Wren Tyler,6,Jamis - Hagens Berman,,1,2013
28,3,2,,Didier Laurent,7,RadioShack - Leopard,,1,2013
28,2,1,,Busche Matthew,8,RadioShack - Leopard,,1,2013
24,113,21,1.0,Jones Carter,1,Bissell Pro Cycling,-,2,2013
27,156,16,2.0,Stemper James,2,5-hour Energy,-,2,2013
29,83,12,5.0,Euser Lucas,3,UnitedHealthcare Presented by Maxxis,\u25b22,2,2013
27,124,12,3.0,Cooper Marsh,4,Optum p/b Kelly Benefit Strategies,\u25bc1,2,2013
27,131,10,,Acevedo Janier Alexis,5,Jamis - Hagens Berman,-,2,2013
34,134,10,,Jacques-Maynes Benjamin,6,Jamis - Hagens Berman,-,2,2013
25,104,10,4.0,Dempster Zakkari,7,Team NetApp \u2013 Endura,\u25bc3,2,2013
24,31,9,,van Garderen Tejay,8,BMC Racing Team,-,2,2013
32,138,9,6.0,Wren Tyler,9,Jamis - Hagens Berman,\u25bc3,2,2013
31,116,9,,Mccarty Jonathan Patrick,10,Bissell Pro Cycling,-,2,2013
29,82,7,,Deignan Philip,11,UnitedHealthcare Presented by Maxxis,-,2,2013
33,21,7,,Chavanel Sylvain,12,Omega Pharma - Quick-Step,-,2,2013
26,33,6,,Frank Mathias,13,BMC Racing Team,-,2,2013
35,128,6,,Zwizanski Scott,14,Optum p/b Kelly Benefit Strategies,-,2,2013
33,61,5,,Rogers Michael,15,Team Saxo - Tinkoff,-,2,2013
24,121,4,,Haga Chad,16,Optum p/b Kelly Benefit Strategies,-,2,2013
28,2,3,8.0,Busche Matthew,17,RadioShack - Leopard,\u25bc9,2,2013
28,3,2,7.0,Didier Laurent,18,RadioShack - Leopard,\u25bc11,2,2013
24,113,25,1.0,Jones Carter,1,Bissell Pro Cycling,-,3,2013
27,156,16,2.0,Stemper James,2,5-hour Energy,-,3,2013
29,83,12,3.0,Euser Lucas,3,UnitedHealthcare Presented by Maxxis,-,3,2013
27,124,12,4.0,Cooper Marsh,4,Optum p/b Kelly Benefit Strategies,-,3,2013
26,91,11,,Beyer Chad,5,Champion System Pro Cycling Team,-,3,2013
27,131,10,5.0,Acevedo Janier Alexis,6,Jamis - Hagens Berman,\u25bc1,3,2013
