Age,Avg,Pnt,Rider,Rnk,Team,stage,year
23.0,,,Kemps Aaron,61,Astana,3,2007
29.0,,,Calcagni Patrick,62,Liquigas,3,2007
29.0,,,Usov Alexandre,63,AG2R Pr\xe9voyance,3,2007
28.0,,,Kirchen Kim,64,T-Mobile Team,3,2007
30.0,,,Putsep Erki,65,Bouygues Telecom,3,2007
21.0,,,Fr\xf6hlinger Johannes,66,Gerolsteiner,3,2007
21.0,,,Cassidy Mark,67,,3,2007
22.0,,,Klinger Tim,68,Gerolsteiner,3,2007
29.0,,,Hoste Leif,69,Predictor - Lotto,3,2007
27.0,,,Willems Frederik,70,Liquigas,3,2007
28.0,,,Hayman Mathew,71,Rabobank ProTeam,3,2007
24.0,,,Sieberg Marcel,72,Milram,3,2007
26.0,,,Baranauskas Aivaras,73,Agritubel,3,2007
21.0,,,Deroo David,74,Skil - Shimano,3,2007
35.0,,,van Bon L\xe9on,75,Rabobank ProTeam,3,2007
24.0,,,Krauss Sven,76,Gerolsteiner,3,2007
22.0,,,Vigano Davide,77,Quickstep - Innergetic,3,2007
32.0,,,Tosatto Matteo,78,Quickstep - Innergetic,3,2007
23.0,,,Vanheule Bart,79,Chocolade Jacques / Topsport Vlaanderen,3,2007
35.0,,,Knaven Servais,80,T-Mobile Team,3,2007
21.0,,,Poulhies St\xe9phane,81,AG2R Pr\xe9voyance,3,2007
23.0,,,Claude Mathieu,82,Bouygues Telecom,3,2007
19.0,,,Took Bin Mohamed,83,,3,2007
29.0,,,Hussain Mohammed,84,,3,2007
24.0,,,M\xfcller Christian,85,Skil - Shimano,3,2007
30.0,,,Al Moraqab Radhwan,86,,3,2007
24.0,,,Berges Emilien-beno\xeet,87,Agritubel,3,2007
29.0,,,Cortinovis Alessandro,88,Milram,3,2007
18.0,,,Said Moosa,89,,3,2007
26.0,,,Gallagher Stephen,90,,3,2007
19.0,,,Nateghi Hossein,91,,3,2007
26.0,,,Baumann Eric,92,T-Mobile Team,3,2007
23.0,,,Abduljanan Khalil,93,,3,2007
29.0,,,Esmaeili Tareq,94,,3,2007
18.0,,,Mozafari Mohammad Sadegh,95,,3,2007
24.0,,,De Vocht Wim,96,Predictor - Lotto,3,2007
27.0,,,Haghi Alireza,97,,3,2007
31.0,,,Grabsch Bert,98,T-Mobile Team,3,2007
26.0,,,de Schrooder Benny,99,Chocolade Jacques / Topsport Vlaanderen,3,2007
23.0,,,Mandri Ren\xe9,100,AG2R Pr\xe9voyance,3,2007
24.0,,,Diudia Volodymyr,101,,3,2007
25.0,,,Bak Glenn,102,,3,2007
29.0,,,Dion Renaud,103,AG2R Pr\xe9voyance,3,2007
34.0,,,Roesems Bert,104,Predictor - Lotto,3,2007
29.0,,,Veneberg Thorwald,105,Rabobank ProTeam,3,2007
34.0,,,Boven Jan,106,Rabobank ProTeam,3,2007
27.0,,,Kuchynski Aliaksandr,107,Liquigas,3,2007
22.0,,,Dehaes Kenny,108,Chocolade Jacques / Topsport Vlaanderen,3,2007
25.0,,,Stubbe Tom,109,Chocolade Jacques / Topsport Vlaanderen,3,2007
29.0,,,Meeusen Tim,110,,3,2007
26.0,,,Martias Rony,111,Bouygues Telecom,3,2007
23.0,,,Flens Rick,112,Rabobank ProTeam,3,2007
21.0,,,Stamsnijder Tom,113,Gerolsteiner,3,2007
22.0,,,O' Brien Paidi,114,,3,2007
25.0,,,Gomez Gomez Angel,115,Saunier Duval,3,2007
31.0,,,Ca\xf1ada David,116,Saunier Duval,3,2007
23.0,,,Rousseau Nicolas,118,AG2R Pr\xe9voyance,3,2007
21.0,,,Rajablou Mohammad,119,,3,2007
25.0,,,Van Impe Kevin,120,Quickstep - Innergetic,3,2007
38.0,,,den Bakker Maarten,121,Skil - Shimano,3,2007
23.0,,,Ravard Anthony,122,Agritubel,3,2007
26.0,,,Riblon Christophe,123,AG2R Pr\xe9voyance,3,2007
31.0,,,Belohvosciks Raivis,124,Saunier Duval,3,2007
27.0,,,Robin Denis,125,Agritubel,3,2007
20.0,,,Asgharzadeh Alireza,126,,3,2007
,,,Al Doseri Ahmed Salman,127,,3,2007
25.0,,,Rosseler Sebastien,128,Quickstep - Innergetic,3,2007
28.0,,,Healion Paul,129,,3,2007
25.0,,,Knees Christian,130,Milram,3,2007
24.0,,,Shirisisan Hamid,131,,3,2007
20.0,,,Bacquet Fabien,132,Skil - Shimano,3,2007
23.0,,,Bonnaire Olivier,133,Bouygues Telecom,3,2007
27.0,,,Muravyev Dmitriy,134,Astana,3,2007
26.0,,20.0,Boonen Tom,1,Quickstep - Innergetic,4,2007
27.0,,12.0,Brown Graeme,2,Rabobank ProTeam,4,2007
27.0,,7.0,Fischer Murilo Antonio,3,Liquigas,4,2007
24.0,,5.0,Mondory Lloyd,4,AG2R Pr\xe9voyance,4,2007
24.0,,4.0,Ventoso Francisco,5,Saunier Duval,4,2007
36.0,,3.0,Vierhouten Aart,6,Skil - Shimano,4,2007
25.0,,2.0,Eisel Bernhard,7,T-Mobile Team,4,2007
26.0,,1.0,Rooijakkers Piet,8,Skil - Shimano,4,2007
24.0,,,Pichot Alexandre,9,Bouygues Telecom,4,2007
30.0,,,Henderson Gregory,10,T-Mobile Team,4,2007
20.0,,,Schar Michael,11,Astana,4,2007
33.0,,,de Jongh Steven,12,Quickstep - Innergetic,4,2007
28.0,,,Gourov Maxim,13,Astana,4,2007
31.0,,,Klier Andreas,14,T-Mobile Team,4,2007
35.0,,,van Bon L\xe9on,15,Rabobank ProTeam,4,2007
28.0,,,Hayman Mathew,16,Rabobank ProTeam,4,2007
30.0,,,Cretskens Wilfried,17,Quickstep - Innergetic,4,2007
34.0,,,Boven Jan,18,Rabobank ProTeam,4,2007
29.0,,,Hoste Leif,19,Predictor - Lotto,4,2007
32.0,,,Tosatto Matteo,20,Quickstep - Innergetic,4,2007
35.0,,,Knaven Servais,21,T-Mobile Team,4,2007
25.0,,,Stubbe Tom,22,Chocolade Jacques / Topsport Vlaanderen,4,2007
22.0,,,Ingels Nick,23,Predictor - Lotto,4,2007
29.0,,,Tjallingii Maarten,24,Skil - Shimano,4,2007
30.0,,,Putsep Erki,25,Bouygues Telecom,4,2007
28.0,,,Pagliarini Luciano Andr\xe9,26,Saunier Duval,4,2007
27.0,,,Kuchynski Aliaksandr,27,Liquigas,4,2007
28.0,,,Balciunas Linas,28,Agritubel,4,2007
38.0,,,Zanini Stefano,29,Predictor - Lotto,4,2007
27.0,,,Clerc Aur\xe9lien,30,Bouygues Telecom,4,2007
35.0,,,Petito Roberto,31,Liquigas,4,2007
25.0,,,Da Dalto Mauro,32,Liquigas,4,2007
29.0,,,L\xf6wik Gerben,33,Rabobank ProTeam,4,2007
23.0,,,Burghardt Marcus,34,T-Mobile Team,4,2007
33.0,,,Ordowski Volker,35,Gerolsteiner,4,2007
22.0,,,Dehaes Kenny,36,Chocolade Jacques / Topsport Vlaanderen,4,2007
24.0,,,van Hummel Kenny,37,Skil - Shimano,4,2007
28.0,,,Kirchen Kim,38,T-Mobile Team,4,2007
24.0,,,de Kort Koen,39,Astana,4,2007
29.0,,,Dion Renaud,40,AG2R Pr\xe9voyance,4,2007
