Age,BIB,GC,GC-Time,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
22,124,144,+19:18,36.0,Bonifazio Niccolo,31,Trek - Segafredo,18:54 18:54,\u25b25,2,2016
24,163,146,+19:26,37.0,Hofland Moreno,32,Team LottoNL-Jumbo,19:02 19:02,\u25b25,2,2016
24,218,150,+19:54,38.0,Waeytens Zico,33,Team Giant - Alpecin,19:30 19:30,\u25b25,2,2016
25,83,151,+20:01,39.0,Haller Marco,34,Team Katusha,19:37 19:37,\u25b25,2,2016
25,205,154,+21:27,23.0,Koshevoy Ilia,35,Lampre - Merida,21:03 21:03,\u25bc12,2,2016
23,103,157,+21:49,24.0,Laporte Christophe,36,"Cofidis, Solutions Cr\xe9dits",21:25 21:25,\u25bc12,2,2016
24,28,158,+21:56,28.0,Valgren Michael,37,Tinkoff,21:32 21:32,\u25bc9,2,2016
23,74,160,+22:17,29.0,Howson Damien,38,Orica GreenEDGE,21:53 21:53,\u25bc9,2,2016
22,22,166,+22:52,35.0,Gogl Michael,39,Tinkoff,22:28 22:28,\u25bc4,2,2016
22,165,174,+32:47,40.0,Lammertink Steven,40,Team LottoNL-Jumbo,32:23 32:23,-,2,2016
23,42,5,+0:24,1.0,Alaphilippe Julian,1,Etixx - Quick Step,13:13:34 13:13:34,-,3,2016
23,78,7,+0:31,2.0,Yates Adam,2,Orica GreenEDGE,0:07 0:07,-,3,2016
23,203,13,+0:52,3.0,Conti Valerio,3,Lampre - Merida,0:28 0:28,-,3,2016
24,201,14,+0:54,4.0,Meintjes Louis,4,Lampre - Merida,0:30 0:30,-,3,2016
23,191,28,+1:18,5.0,Buchmann Emanuel,5,Bora - Argon 18,0:54 0:54,-,3,2016
24,196,34,+1:36,7.0,Konrad Patrick,6,Bora - Argon 18,1:12 1:12,\u25b21,3,2016
22,185,35,+1:38,8.0,Martin Guillaume,7,Wanty - Groupe Gobert,1:14 1:14,\u25b21,3,2016
23,136,36,+1:39,9.0,Quintana Dayer,8,Movistar Team,1:15 1:15,\u25b21,3,2016
20,44,54,+2:41,10.0,De Plus Laurens,9,Etixx - Quick Step,2:17 2:17,\u25b21,3,2016
25,132,57,+3:30,12.0,Fern\xe1ndez Rub\xe9n,10,Movistar Team,3:06 3:06,\u25b22,3,2016
23,172,60,+4:36,13.0,Chevrier Cl\xe9ment,11,IAM Cycling,4:12 4:12,\u25b22,3,2016
24,204,69,+6:28,14.0,Grmay Tsgabu,12,Lampre - Merida,6:04 6:04,\u25b22,3,2016
22,98,75,+9:44,6.0,Vervaeke Louis,13,Lotto Soudal,9:20 9:20,\u25bc7,3,2016
22,207,76,+10:01,18.0,Pibernik Luka,14,Lampre - Merida,9:37 9:37,\u25b24,3,2016
24,217,89,+12:24,22.0,van der Haar Lars,15,Team Giant - Alpecin,12:00 12:00,\u25b27,3,2016
22,73,92,+14:29,11.0,Haig Jack,16,Orica GreenEDGE,14:05 14:05,\u25bc5,3,2016
23,142,93,+14:45,19.0,Calmejane Lilian,17,Direct Energie,14:21 14:21,\u25b22,3,2016
24,135,95,+15:08,16.0,Pedrero Antonio,18,Movistar Team,14:44 14:44,\u25bc2,3,2016
23,67,96,+15:22,17.0,Gougeard Alexis,19,AG2R La Mondiale,14:58 14:58,\u25bc2,3,2016
23,55,101,+17:24,24.0,Lutsenko Alexey,20,Astana Pro Team,17:00 17:00,\u25b24,3,2016
24,123,102,+17:25,20.0,Bernard Julien,21,Trek - Segafredo,17:01 17:01,\u25bc1,3,2016
22,124,107,+19:14,31.0,Bonifazio Niccolo,22,Trek - Segafredo,18:50 18:50,\u25b29,3,2016
21,168,109,+19:27,21.0,Vermeulen Alexey,23,Team LottoNL-Jumbo,19:03 19:03,\u25bc2,3,2016
24,143,112,+20:23,23.0,Duchesne Antoine,24,Direct Energie,19:59 19:59,\u25bc1,3,2016
22,137,116,+21:29,15.0,Soler Marc,25,Movistar Team,21:05 21:05,\u25bc10,3,2016
23,166,128,+23:48,27.0,Teunissen Mike,26,Team LottoNL-Jumbo,23:24 23:24,\u25b21,3,2016
25,83,134,+24:33,34.0,Haller Marco,27,Team Katusha,24:09 24:09,\u25b27,3,2016
22,174,137,+25:01,26.0,Enger Sondre Holst,28,IAM Cycling,24:37 24:37,\u25bc2,3,2016
24,218,140,+26:52,33.0,Waeytens Zico,29,Team Giant - Alpecin,26:28 26:28,\u25b24,3,2016
24,163,146,+28:01,32.0,Hofland Moreno,30,Team LottoNL-Jumbo,27:37 27:37,\u25b22,3,2016
25,205,152,+30:02,35.0,Koshevoy Ilia,31,Lampre - Merida,29:38 29:38,\u25b24,3,2016
25,127,153,+30:11,28.0,Theuns Edward,32,Trek - Segafredo,29:47 29:47,\u25bc4,3,2016
22,208,157,+33:00,25.0,Zurlo Federico,33,Lampre - Merida,32:36 32:36,\u25bc8,3,2016
23,103,158,+33:19,36.0,Laporte Christophe,34,"Cofidis, Solutions Cr\xe9dits",32:55 32:55,\u25b22,3,2016
24,28,160,+33:26,37.0,Valgren Michael,35,Tinkoff,33:02 33:02,\u25b22,3,2016
23,74,162,+33:47,38.0,Howson Damien,36,Orica GreenEDGE,33:23 33:23,\u25b22,3,2016
24,158,163,+33:48,29.0,van Baarle Dylan,37,Cannondale Pro Cycling Team,33:24 33:24,\u25bc8,3,2016
24,162,164,+34:03,30.0,Campenaerts Victor,38,Team LottoNL-Jumbo,33:39 33:39,\u25bc8,3,2016
22,22,166,+34:22,39.0,Gogl Michael,39,Tinkoff,33:58 33:58,-,3,2016
23,42,4,+0:09,1.0,Alaphilippe Julian,1,Etixx - Quick Step,17:52:54 17:52:54,-,4,2016
23,78,7,+0:31,2.0,Yates Adam,2,Orica GreenEDGE,0:22 0:22,-,4,2016
23,203,13,+0:52,3.0,Conti Valerio,3,Lampre - Merida,0:43 0:43,-,4,2016
24,201,14,+0:54,4.0,Meintjes Louis,4,Lampre - Merida,0:45 0:45,-,4,2016
23,191,28,+1:18,5.0,Buchmann Emanuel,5,Bora - Argon 18,1:09 1:09,-,4,2016
24,196,34,+1:36,6.0,Konrad Patrick,6,Bora - Argon 18,1:27 1:27,-,4,2016
23,185,35,+1:38,7.0,Martin Guillaume,7,Wanty - Groupe Gobert,1:29 1:29,-,4,2016
23,136,36,+1:39,8.0,Quintana Dayer,8,Movistar Team,1:30 1:30,-,4,2016
20,44,52,+2:41,9.0,De Plus Laurens,9,Etixx - Quick Step,2:32 2:32,-,4,2016
25,132,56,+3:30,10.0,Fern\xe1ndez Rub\xe9n,10,Movistar Team,3:21 3:21,-,4,2016
23,172,60,+4:36,11.0,Chevrier Cl\xe9ment,11,IAM Cycling,4:27 4:27,-,4,2016
24,204,65,+6:28,12.0,Grmay Tsgabu,12,Lampre - Merida,6:19 6:19,-,4,2016
22,207,73,+9:52,14.0,Pibernik Luka,13,Lampre - Merida,9:43 9:43,\u25b21,4,2016
22,98,89,+14:14,13.0,Vervaeke Louis,14,Lotto Soudal,14:05 14:05,\u25bc1,4,2016
22,73,90,+14:53,16.0,Haig Jack,15,Orica GreenEDGE,14:44 14:44,\u25b21,4,2016
23,142,91,+15:16,17.0,Calmejane Lilian,16,Direct Energie,15:07 15:07,\u25b21,4,2016
23,67,92,+15:22,19.0,Gougeard Alexis,17,AG2R La Mondiale,15:13 15:13,\u25b22,4,2016
24,217,94,+15:48,15.0,van der Haar Lars,18,Team Giant - Alpecin,15:39 15:39,\u25bc3,4,2016
24,123,98,+17:56,21.0,Bernard Julien,19,Trek - Segafredo,17:47 17:47,\u25b22,4,2016
23,55,101,+18:39,20.0,Lutsenko Alexey,20,Astana Pro Team,18:30 18:30,-,4,2016
22,124,103,+19:05,22.0,Bonifazio Niccolo,21,Trek - Segafredo,18:56 18:56,\u25b21,4,2016
24,135,104,+19:38,18.0,Pedrero Antonio,22,Movistar Team,19:29 19:29,\u25bc4,4,2016
21,168,106,+19:58,23.0,Vermeulen Alexey,23,Team LottoNL-Jumbo,19:49 19:49,-,4,2016
24,143,116,+21:44,24.0,Duchesne Antoine,24,Direct Energie,21:35 21:35,-,4,2016
22,137,118,+22:25,25.0,Soler Marc,25,Movistar Team,22:16 22:16,-,4,2016
23,166,129,+24:49,26.0,Teunissen Mike,26,Team LottoNL-Jumbo,24:40 24:40,-,4,2016
22,174,130,+24:52,28.0,Enger Sondre Holst,27,IAM Cycling,24:43 24:43,\u25b21,4,2016
25,83,138,+27:08,27.0,Haller Marco,28,Team Katusha,26:59 26:59,\u25bc1,4,2016
24,163,147,+29:02,30.0,Hofland Moreno,29,Team LottoNL-Jumbo,28:53 28:53,\u25b21,4,2016
24,218,148,+29:03,29.0,Waeytens Zico,30,Team Giant - Alpecin,28:54 28:54,\u25bc1,4,2016
25,127,152,+30:11,32.0,Theuns Edward,31,Trek - Segafredo,30:02 30:02,\u25b21,4,2016
23,103,153,+33:19,34.0,Laporte Christophe,32,"Cofidis, Solutions Cr\xe9dits",33:10 33:10,\u25b22,4,2016
24,28,155,+33:50,35.0,Valgren Michael,33,Tinkoff,33:41 33:41,\u25b22,4,2016
25,205,156,+34:28,31.0,Koshevoy Ilia,34,Lampre - Merida,34:19 34:19,\u25bc3,4,2016
24,158,159,+34:59,37.0,van Baarle Dylan,35,Cannondale Pro Cycling Team,34:50 34:50,\u25b22,4,2016
22,22,162,+35:49,39.0,Gogl Michael,36,Tinkoff,35:40 35:40,\u25b23,4,2016
22,208,163,+36:15,33.0,Zurlo Federico,37,Lampre - Merida,36:06 36:06,\u25bc4,4,2016
24,162,165,+36:40,38.0,Campenaerts Victor,38,Team LottoNL-Jumbo,36:31 36:31,-,4,2016
23,42,5,+0:42,1.0,Alaphilippe Julian,1,Etixx - Quick Step,21:25:41 21:25:41,-,5,2016
23,78,6,+0:52,2.0,Yates Adam,2,Orica GreenEDGE,0:10 0:10,-,5,2016
24,201,10,+1:27,4.0,Meintjes Louis,3,Lampre - Merida,0:45 0:45,\u25b21,5,2016
23,203,16,+2:05,3.0,Conti Valerio,4,Lampre - Merida,1:23 1:23,\u25bc1,5,2016
23,191,19,+2:33,5.0,Buchmann Emanuel,5,Bora - Argon 18,1:51 1:51,-,5,2016
23,185,28,+3:32,7.0,Martin Guillaume,6,Wanty - Groupe Gobert,2:50 2:50,\u25b21,5,2016
23,136,31,+3:42,8.0,Quintana Dayer,7,Movistar Team,3:00 3:00,\u25b21,5,2016
20,44,35,+4:15,9.0,De Plus Laurens,8,Etixx - Quick Step,3:33 3:33,\u25b21,5,2016
24,196,46,+8:23,6.0,Konrad Patrick,9,Bora - Argon 18,7:41 7:41,\u25bc3,5,2016
23,172,53,+10:24,11.0,Chevrier Cl\xe9ment,10,IAM Cycling,9:42 9:42,\u25b21,5,2016
22,73,69,+16:22,15.0,Haig Jack,11,Orica GreenEDGE,15:40 15:40,\u25b24,5,2016
24,204,70,+16:45,12.0,Grmay Tsgabu,12,Lampre - Merida,16:03 16:03,-,5,2016
22,207,75,+20:09,13.0,Pibernik Luka,13,Lampre - Merida,19:27 19:27,-,5,2016
24,123,93,+26:59,19.0,Bernard Julien,14,Trek - Segafredo,26:17 26:17,\u25b25,5,2016
23,55,94,+27:54,20.0,Lutsenko Alexey,15,Astana Pro Team,27:12 27:12,\u25b25,5,2016
24,135,97,+30:30,22.0,Pedrero Antonio,16,Movistar Team,29:48 29:48,\u25b26,5,2016
22,137,105,+33:13,25.0,Soler Marc,17,Movistar Team,32:31 32:31,\u25b28,5,2016
22,98,109,+34:52,14.0,Vervaeke Louis,18,Lotto Soudal,34:10 34:10,\u25bc4,5,2016
23,142,110,+35:54,16.0,Calmejane Lilian,19,Direct Energie,35:12 35:12,\u25bc3,5,2016
24,217,112,+36:26,18.0,van der Haar Lars,20,Team Giant - Alpecin,35:44 35:44,\u25bc2,5,2016
24,218,117,+37:07,30.0,Waeytens Zico,21,Team Giant - Alpecin,36:25 36:25,\u25b29,5,2016
22,174,123,+40:18,27.0,Enger Sondre Holst,22,IAM Cycling,39:36 39:36,\u25b25,5,2016
21,168,124,+40:36,23.0,Vermeulen Alexey,23,Team LottoNL-Jumbo,39:54 39:54,-,5,2016
24,143,128,+42:22,24.0,Duchesne Antoine,24,Direct Energie,41:40 41:40,-,5,2016
24,158,133,+45:16,35.0,van Baarle Dylan,25,Cannondale Pro Cycling Team,44:34 44:34,\u25b210,5,2016
24,162,134,+45:43,38.0,Campenaerts Victor,26,Team LottoNL-Jumbo,45:01 45:01,\u25b212,5,2016
24,28,135,+46:35,33.0,Valgren Michael,27,Tinkoff,45:53 45:53,\u25b26,5,2016
25,83,139,+47:46,28.0,Haller Marco,28,Team Katusha,47:04 47:04,-,5,2016
24,163,142,+49:40,29.0,Hofland Moreno,29,Team LottoNL-Jumbo,48:58 48:58,-,5,2016
25,127,145,+50:49,31.0,Theuns Edward,30,Trek - Segafredo,50:07 50:07,\u25b21,5,2016
22,22,147,+52:03,36.0,Gogl Michael,31,Tinkoff,51:21 51:21,\u25b25,5,2016
23,166,148,+52:11,26.0,Teunissen Mike,32,Team LottoNL-Jumbo,51:29 51:29,\u25bc6,5,2016
22,208,154,+56:53,37.0,Zurlo Federico,33,Lampre - Merida,56:11 56:11,\u25b24,5,2016
24,42,6,+0:56,1.0,Alaphilippe Julian,1,Etixx - Quick Step,25:51:18 25:51:18,-,6,2016
23,78,7,+1:02,2.0,Yates Adam,2,Orica GreenEDGE,0:06 0:06,-,6,2016
24,201,9,+1:35,3.0,Meintjes Louis,3,Lampre - Merida,0:39 0:39,-,6,2016
23,191,18,+5:39,5.0,Buchmann Emanuel,4,Bora - Argon 18,4:43 4:43,\u25b21,6,2016
20,44,26,+9:21,8.0,De Plus Laurens,5,Etixx - Quick Step,8:25 8:25,\u25b23,6,2016
23,185,28,+13:38,6.0,Martin Guillaume,6,Wanty - Groupe Gobert,12:42 12:42,-,6,2016
23,203,32,+16:45,4.0,Conti Valerio,7,Lampre - Merida,15:49 15:49,\u25bc3,6,2016
23,136,37,+18:22,7.0,Quintana Dayer,8,Movistar Team,17:26 17:26,\u25bc1,6,2016
22,73,51,+31:02,11.0,Haig Jack,9,Orica GreenEDGE,30:06 30:06,\u25b22,6,2016
24,196,53,+32:38,9.0,Konrad Patrick,10,Bora - Argon 18,31:42 31:42,\u25bc1,6,2016
24,204,56,+35:19,12.0,Grmay Tsgabu,11,Lampre - Merida,34:23 34:23,\u25b21,6,2016
23,172,59,+37:14,10.0,Chevrier Cl\xe9ment,12,IAM Cycling,36:18 36:18,\u25bc2,6,2016
22,207,83,+46:59,13.0,Pibernik Luka,13,Lampre - Merida,46:03 46:03,-,6,2016
22,98,89,+53:26,18.0,Vervaeke Louis,14,Lotto Soudal,52:30 52:30,\u25b24,6,2016
24,123,91,+53:49,14.0,Bernard Julien,15,Trek - Segafredo,52:53 52:53,\u25bc1,6,2016
23,55,92,+54:44,15.0,Lutsenko Alexey,16,Astana Pro Team,53:48 53:48,\u25bc1,6,2016
22,137,94,+54:53,17.0,Soler Marc,17,Movistar Team,53:57 53:57,-,6,2016
21,168,103,+1:02:16,23.0,Vermeulen Alexey,18,Team LottoNL-Jumbo,1:01:20 1:01:20,\u25b25,6,2016
24,135,105,+1:03:21,16.0,Pedrero Antonio,19,Movistar Team,1:02:25 1:02:25,\u25bc3,6,2016
23,142,114,+1:08:45,19.0,Calmejane Lilian,20,Direct Energie,1:07:49 1:07:49,\u25bc1,6,2016
24,217,116,+1:09:17,20.0,van der Haar Lars,21,Team Giant - Alpecin,1:08:21 1:08:21,\u25bc1,6,2016
24,218,119,+1:09:58,21.0,Waeytens Zico,22,Team Giant - Alpecin,1:09:02 1:09:02,\u25bc1,6,2016
24,28,120,+1:10:50,27.0,Valgren Michael,23,Tinkoff,1:09:54 1:09:54,\u25b24,6,2016
24,158,122,+1:12:06,25.0,van Baarle Dylan,24,Cannondale Pro Cycling Team,1:11:10 1:11:10,\u25b21,6,2016
22,174,124,+1:13:09,22.0,Enger Sondre Holst,25,IAM Cycling,1:12:13 1:12:13,\u25bc3,6,2016
24,162,127,+1:14:55,26.0,Campenaerts Victor,26,Team LottoNL-Jumbo,1:13:59 1:13:59,-,6,2016
24,143,129,+1:15:13,24.0,Duchesne Antoine,27,Direct Energie,1:14:17 1:14:17,\u25bc3,6,2016
